0,1,2,3,4,5,6,7
08:00-08:05,FE-5,BIOME - Data Entry,,,,,
08:05-08:15,FE-5,HAM Radio Power Up,,,,,
08:10-08:30,FE-4,Work Prep,,,,,
08:10-08:20,FE-6,Work Prep,,,,,
,TIME,,"CREWFE-5,FE-6FE-4CDRFE-3FE-2FE-3CDR,FE-2,FE-4,FE-5,FE-6FE-3..CDR,FE-2,FE-4,FE-5,FE-6FE-3CDR,FE-2FE-4,FE-5,FE-6CDR,FE-2,FE-3FE-5CDRFE-2FE-3FE-4FE-2FE-4FE-3FE-6FE-3FE-2FE-3FE-5FE-4FE-2CDRFE-5,FE-6FE-3FE-4CDR",,"ACTIVITYMorning InspectionMorning Inspection.Reboot Laptop RSS1, RSS2 Inspection of СМ-У connector on МНР-НСseparator pump behind АСУ panel 139Morning Inspection. Laptop RS1(2) RebootReading REMINDERMorning Inspection. SM ПСС (Caution & Warning Panel) TestMorning InspectionPost-sleepPost-sleepBREAKFASTDaily Planning Conference (S-band)BREAKFASTCygnus PROX and НСР Power ActivationWork PrepWork PrepKazbek Fit CheckBLB - Silica Gel Bags of Temperature Controlled Unit CleaningStudy of veins in lower extremitiesCASKAD. Manual Mixing in BioreactorBREAKFASTURAGAN. Photo Spectrum System Battery Charge (start)Video for Roscosmos TV StudioVideo for Roscosmos TV StudioWork PrepARED ExerciseISS Crew Medical Officer (CMO) Computer Based Training (CBT)ГФИ-1. Relaksatsiya P/L Battery ChargeOn-orbit Hearing Assessment using EARQWRS Water Sample AnalysisFilling (separation) of EDV [KOV] for Elektron /Study of veins in lower extremitiesASEPTIC. Culture Medium Photography. Tagup with specialists (S-band)Cygnus - Final EgressARED ExerciseСОЖ MaintenanceASEPTIC Photo Edit and Downlink",,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,06:00-06:05,,,,,,
,06:00-06:10,,,,,,
,06:05-06:15,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:15-06:40,,,,,,
,06:40-07:15,,,,,,
,07:15-07:35,,,,,,
,,,,,,,
,07:35-07:50,,,,,,
,,,,,,,
,07:35-07:45,,,,,,
,07:50-08:00,,,,,,
,,,,,,,
,07:50-08:10,,,,,,
,,,,,,,
,08:00-08:20,,,,,,
,08:10-09:20,,,,,,
,08:20-10:05,,,,,,
,08:20-08:30,,,,,,
,08:20-08:35,,,,,,
,08:20-08:30,,,,,,
,08:30-09:45,,,,,,
,08:30-10:00,,,,,,
,08:35-08:55,,,,,,
,08:40-10:10,,,,,,
,08:55-09:20,,,,,,
,09:45-09:55,,,,,,
,09:50-10:15,,,,,,
,09:55-10:05,,,,,,
,10:00-10:40,,,,,,
,10:05-11:20,,,,,,
,10:05-10:50,,,,,,
,10:10-10:50,,,,,,
,10:35-12:05,,,,,,
,10:40-11:20,,,,,,
,10:50-11:15,,,,,,
TIME,CREW,,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. Laptop RS1(2) Reboot SM ПСС (Caution & Warning Panel) Test,,,,,
06:00-06:15,FE-2,KHROMATOMASS. Experiment Setup,,,,,
06:00-06:05,FE-3,REMINDER - Reading Reminder,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1,2 Reboot",,,,,
06:00-06:10,FE-5,Morning Inspection,,,,,
06:00-06:05,FE-6,REMINDER. Reading Reminder,,,,,
06:05-06:10,FE-6,Morning Inspection,,,,,
06:05-06:10,FE-3,REMINDER - Reading Reminder,,,,,
06:10-06:40,"CDR, FE-4, FE-5",Post-sleep,,,,,
06:10-06:30,FE-6,Post-sleep,,,,,
06:10-06:15,FE-3,PROK - Urine Sample Collection,,,,,
06:15-06:45,FE-2,KHROMATOMASS. Saliva and Blood Collection,,,,,
06:15-06:35,FE-3,HRF Urine Sample Collection,,,,,
06:30-06:55,FE-6,BREAKFAST,,,,,
06:35-06:40,FE-3,HRF - Urine Sample Insertion Into MELFI,,,,,
06:40-07:30,"CDR, FE-4, FE-5",BREAKFAST,,,,,
06:40-06:45,FE-3,Post-sleep,,,,,
06:45-07:10,FE-2,Post-sleep,,,,,
06:45-07:20,FE-3,HRF Blood Draw,,,,,
06:55-07:10,FE-6,HRF Blood Draw,,,,,
07:10-07:50,FE-2,BREAKFAST,,,,,
07:10-07:30,FE-6,BREAKFAST,,,,,
07:20-07:40,FE-3,BREAKFAST,,,,,
07:30-07:50,"CDR, FE-4, FE-5",Work Prep,,,,,
07:30-07:45,FE-6,CUBESAT. Photography in Cupola,,,,,
07:40-07:50,FE-3,HRF - Centrifuge Configuration,,,,,
07:50-08:15,,Daily Planning Conference,,,,,
,"CDR, FE-2,",,,,,,
08:15-08:30,"FE-4, FE-5,",ISS crew and ГОГУ (RSA Flight Control Management Team) weekly,,,,,
,FE-6,conference,,,,,
08:20-08:25,FE-3,HRF - Crew removes blood tubes and powers off the Refrigerated Centrifuge.,,,,,
08:25-08:30,FE-3,HRF - Urine Sample Insertion Into MELFI,,,,,
08:30-08:45,FE-3,HRF Blood Collection Hardware Stowage,,,,,
08:30-08:40,FE-6,JEM Airlock Slide Table extension to JEF side part 2,,,,,
,TIME,,"CREWCDR, FE-3,FE-5, FE-6FE-4FE-2CDR",,"ACTIVITYMorning InspectionMorning Inspection. Reboot Laptop RSS1, RSS2Morning Inspection. Laptop RS1(2) RebootPost-sleepBREAKFAST. SM ПСС Test (after breakfast)BREAKFASTReconfigure Recycle Tank QDPrivate ConferenceT2 ExerciseCASKAD. Manual Mixing in BioreactorT2 Exercise, Day 1ARED ExerciseT2 ExerciseБД-2 Exercise, Day 2ARED ExerciseT2 ExercisePrivate Family Conference (Ku + S-band)LUNCHСОЖ Maintenance.  SM and FGB СВО, СГО, АСУ СПКУ Counter,POTOK Air Purification System Data Calldowns /Pro K Urine PH Kit UnstowVELO Exercise, Day 2ARED ExerciseБД-2 Exercise, Day 2CASKAD. Manual Mixing in BioreactorARED ExerciseБД-2 Exercise, Day 1Daily Planning Conference (S-band)Pre-sleepPre-sleepPre-sleepPrivate Family ConferencePre-sleep",,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
"FE-2, FE-3,FE-4, FE-5,FE-6FE-3FE-5FE-6FE-2FE-2FE-3FE-5FE-4FE-5FE-3CDR.FE-2FE-3FE-4FE-6CDRFE-2CDRFE-2CDR, FE-2,FE-4FE-3FE-6CDR,FE-2,FE-4,FE-5FE-6FE-6",,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,,,,,
,08:00-08:40,,,,,,
,08:15-08:30,,,,,,
,08:30-09:30,,,,,,
,09:00-09:10,,,,,,
,09:30-10:30,,,,,,
,10:00-11:30,,,,,,
,10:30-11:30,,,,,,
,10:30-12:00,,,,,,
,11:30-13:00,,,,,,
,11:30-12:30,,,,,,
,11:35-11:50,,,,,,
,13:00-14:00,,,,,,
,,,,,,,
,14:55-15:35,,,,,,
,,,,,,,
,15:10-15:15,,,,,,
,15:35-16:35,,,,,,
,16:05-17:35,,,,,,
,16:35-17:35,,,,,,
,17:25-17:35,,,,,,
,17:35-19:05,,,,,,
,17:35-19:05,,,,,,
,,,,,,,
,19:15-19:30,,,,,,
,,,,,,,
,19:30-21:25,,,,,,
,19:30-19:50,,,,,,
,,,,,,,
,19:30-21:30,,,,,,
,,,,,,,
,19:50-20:05,,,,,,
,20:05-21:30,,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:10,CDR,Morning inspection. Laptop RS1(2) reboot,,,,,
06:00-06:10,FE-2,Morning inspection. SM Caution and Warning Panel (ПСС) test,,,,,
06:00-06:05,FE-6,REACTION – self-reaction test,,,,,
06:00-06:10,"FE-3,FE-5",Morning inspection,,,,,
06:00-06:10,FE-4,"Morning inspection. Laptop RSS1, RSS2 reboot",,,,,
06:05-06:15,FE-6,Morning inspection,,,,,
,"CDR,FE-2,",,,,,,
06:10-06:40,"FE-3,FE-4,",Post sleep,,,,,
,FE-5,,,,,,
06:15-06:40,FE-6,Post sleep,,,,,
06:40-07:20,"FE-2,FE-6",Breakfast,,,,,
06:40-07:30,"CDR,FE-3, FE-4,FE-5",Breakfast,,,,,
07:20-07:30,FE-6,USOS window shutter close,,,,,
07:20-07:30,FE-2,Check and report results of  [ВКС] laptops antivirus scan,,,,,
07:30-07:55,.,DPC(S-band),,,,,
07:55-08:15,"CDR,FE-4, FE-5",Work prep,,,,,
07:55-08:25,FE-6,Cygnus – HCP installation,,,,,
07:55-08:05,FE-3,Work prep,,,,,
07:55-08:10,FE-2,Work prep,,,,,
08:05-09:05,FE-3,CEVIS Exercise,,,,,
08:10-08:20,FE-2,KASKAD. Manual mixing in bioreactor,,,,,
08:15-08:25,CDR,ALBEDO. Battery charge (init),,,,,
08:20-10:50,"FE-2,FE-4",BAR. Experiment run. Tagup (S-band),,,,,
08:25-09:05,CDR,СОЖ Maintenance,,,,,
08:25-08:45,FE-6,Cygnus – HCP checkout,,,,,
08:35-08:45,FE-5,Camera setup to send view to monitor 3 of LAB RWS,,,,,
08:45-09:25,FE-5,Cygnus/Node 2 – vestibule pressure check,,,,,
09:05-09:25,FE-3,RWS - configuration,,,,,
09:10-09:15,FE-6,ANISO – MELFI sample retrieval,,,,,
09:15-09:25,FE-6,ANISO – installation of zip-locks with samples,,,,,
09:25-10:10,"FE-3,FE-6",Node 2 CBM - undocking,,,,,
09:50-10:50,CDR,СОТР] HW audit,,,,,
10:10-10:55,"FE-3,FE-6",Cygnus undocking using SSRMS,,,,,
10:10-10:20,FE-5,Cygnus/Node 2 – vestibule depress termination,,,,,
10:20-12:05,FE-5,Samples taking using microbiological air sampler kit,,,,,
10:50-11:20,"CDR,FE-2, FE-4",Greetings video,,,,,
10:55-11:40,"FE-3,FE-6",Cygnus release from SSRMS,,,,,
TIME,CREW,,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. RS2(1),,,,,
06:00-06:10,"FE-2,FE-3, FE-6",Morning Inspection,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1,2 Reboot",,,,,
06:00-06:10,FE-5,HRF Saliva Sample Collection,,,,,
,"CDR,FE-2,",,,,,,
06:10-06:40,"FE-3,FE-4,",Post-sleep,,,,,
,FE-6,,,,,,
06:10-06:15,FE-5,HRF - MELFI Sample Insertion,,,,,
06:15-06:25,FE-5,Morning Inspection,,,,,
06:25-06:50,FE-5,Post-sleep,,,,,
06:40-07:30,"CDR,FE-3, FE-4,FE-6",BREAKFAST,,,,,
06:40-07:30,FE-2,BREAKFAST. SM ПСС Test (after breakfast),,,,,
06:50-07:30,FE-5,BREAKFAST,,,,,
,,"Weekly Housekeeping SM Ventilation Subsystem Preventive Maintenance,",,,,,
,,Group E,,,,,
07:30-10:30,FE-2,FGB ЦВ2 Fan Cleaning,,,,,
,,Inspection of Air Conditioner,,,,,
,,Cleaning Auxiliary Computer System (ВКС) Laptops,,,,,
07:30-10:30,"FE-3,FE-5",Weekly Housekeeping,,,,,
,,Weekly Housekeeping,,,,,
07:30-10:30,FE-4,Cleaning Auxiliary Computer System (ВКС) Laptops БМП (Micropurification,,,,,
,,Unit) Fan Grille Cleaning,,,,,
07:30-09:05,FE-6,Weekly Housekeeping,,,,,
08:05-08:25,CDR,Water transfer from ТКГ 422 (DC1) Rodnik БВ1 Tank to ТКГ 421 (SM Aft) Rodnik БВ1 Tank - configuration setup,,,,,
08:55-09:00,CDR,"Water transfer from ТКГ 422 (DC1) Rodnik БВ1 Water Tank to ТКГ 421 (SM Aft) Rodnik БВ1 Water Tank, compressor restart",,,,,
09:05-09:25,FE-6,HAM Radio Session,,,,,
09:25-10:30,FE-6,Weekly Housekeeping,,,,,
09:30-09:35,CDR,"Water transfer from ТКГ 422 (DC1) Rodnik БВ1 Water Tank to ТКГ 421 (SM Aft) Rodnik БВ1 Water Tank, compressor restart",,,,,
10:05-10:10,CDR,"Water transfer from ТКГ 422 (DC1) Rodnik БВ1 Water Tank to ТКГ 421 (SM Aft) Rodnik БВ1 Water Tank, compressor restart",,,,,
10:10-10:40,CDR,Water transfer from ТКГ 422 (DC1) Rodnik БВ1 Water Tank to ТКГ 421 (SM Aft) Rodnik БВ1 Water Tank,,,,,
10:30-10:40,FE-2,CASKAD. Manual Mixing in Bioreactor,,,,,
10:30-12:00,FE-3,ARED Exercise,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:10,CDR,Morning Inspection. SM ПСС (Caution & Warning Panel) Test  SM-U connector check on МНР-НС behind panel 139 АСУ,,,,,
06:00-06:10,FE-2,Morning Inspection. Laptop RS2(1) Reboot,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1, RSS2 Reboot /",,,,,
06:00-06:10,FE-5,HRF – Sliva Sample Collection,,,,,
06:00-06:05,FE-6,Reaction self check,,,,,
06:00-06:05,FE-3,REMINDER- Reading Reminder,,,,,
06:05-06:10,"FE-3,FE-6",Morning Inspection.,,,,,
06:10-06:15,FE-5,HRF – Sample Insertion in MELFI,,,,,
06:10-06:40,"CDR,FE-2, FE-6,FE-4,",Post-sleep,,,,,
06:10-06:25,FE-3,Post-sleep,,,,,
06:15-06:25,FE-5,HRF – Hardware Stow,,,,,
06:25-06:40,FE-3,JEM A/L depress,,,,,
06:25-06:55,FE-5,Post-sleep,,,,,
,"CDR,FE-2,",,,,,,
06:40-07:30,"FE-3,FE-4,",BREAKFAST,,,,,
,FE-6,,,,,,
06:55-07:30,FE-5,BREAKFAST,,,,,
07:30-07:55,.,DPC (S-band),,,,,
07:55-08:05,FE-3,JEMRMS control laptop activation,,,,,
07:55-08:10,FE-6,Work prep,,,,,
07:55-08:15,"FE-2,FE-4, FE-5",Work prep,,,,,
08:00-08:15,CDR,F1 БМП cartridge regeneration (start),,,,,
08:05-08:50,FE-3,HMS – Vision Acuity Check,,,,,
08:10-08:20,FE-6,CIR – tear down,,,,,
08:15-08:25,FE-2,CASCAD. Manual mixing in bioreactor,,,,,
08:15-09:00,CDR,ACEPTIC. Photography of essential medium prior to starting the experiment,,,,,
08:15-09:05,FE-4,Daily EKG reading (start),,,,,
08:15-08:55,FE-5,COL1A1_D2 – cleaning and hardware transfers,,,,,
08:20-08:30,FE-6,COSMO – laptop setup in NODE3,,,,,
08:30-09:00,FE-2,Setup for video camera КЛ-153 МRМ1 connection to  ТВС МRМ1,,,,,
08:30-08:55,FE-6,COSMO - HD video camera setup,,,,,
08:50-08:55,FE-3,HMS – Vision Acuity Questionnaire,,,,,
08:55-09:05,FE-3,Work prep,,,,,
08:55-09:15,FE-6,COSMO – camera prep,,,,,
08:55-09:55,FE-5,CEVIS Exercise,,,,,
09:00-09:10,FE-2,ACEPTIC. Experiment photography,,,,,
09:00-09:15,CDR,ACEPTIC. Placement in Glovebox,,,,,
,TIME,,"CREWCDRFE-4FE-3, FE-5FE-2FE-6CDR, FE-2,FE-3, FE-4,FE-5FE-6CDR, FE-2,FE-3, FE-4,FE-5FE-6CDR, FE-2,FE-3,  FE-4,FE-5FE-6CDR, FE-3,FE-4, FE-5,FE-6FE-2FE-3, FE-5,FE-6CDR, FE-2,FE-4FE-6FE-3FE-6FE-5FE-5FE-6FE-5FE-3FE-2FE-4FE-6CDRFE-5",,"ACTIVITYMorning Inspection.Laptop RS2(1) RebootMorning Inspection.Reboot Laptop RSS1, RSS2Morning InspectionMorning Inspection. SM ПСС (Caution & Warning Panel) TestMorning InspectionPost-sleepPost-sleepBREAKFASTBREAKFASTWork PrepWork PrepDaily Planning Conference (S-band)Work PrepCASKAD. Manual Mixing in BioreactorSymbolic ActivitySymbolic ActivityISS Crew / SSIPC FD ConferenceCEVIS ExerciseSlide Table Extension to JEF Side. Part 2Biolab Glovebox BLB - Exchange of Gloves in Biolab GloveboxMSG - Glovebox ActivationRVF - Cable Installation and Hardware Connection to the LaptopCEVIS ExerciseARED ExerciseMOTOCARD. Experiment Ops. Tagup with specialistsGREAT START. Video of the Experiment OpsJEMRMS - Closing SAM Capture Mechanism to Softdock positionMOTOCARD. Experiment Assistance. Tagup with specialistsBASS - Hardware Installation and Test Start",,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:05-06:15,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:15-06:45,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:45-07:35,,,,,,
,,,,,,,
,07:30-07:40,,,,,,
,,,,,,,
,07:35-07:40,,,,,,
,07:40-08:00,,,,,,
,,,,,,,
,,,,,,,
,08:00-08:10,,,,,,
,,,,,,,
,08:00-08:10,,,,,,
,,,,,,,
,08:10-08:30,,,,,,
,,,,,,,
,,,,,,,
,08:10-10:10,,,,,,
,,,,,,,
,08:30-08:50,,,,,,
,08:30-09:30,,,,,,
,08:50-09:00,,,,,,
,08:50-09:20,,,,,,
,09:20-09:30,,,,,,
,09:30-10:20,,,,,,
,09:30-10:30,,,,,,
,09:30-11:00,,,,,,
,10:10-11:55,,,,,,
,10:10-11:25,,,,,,
,10:20-10:30,,,,,,
,10:25-10:55,,,,,,
,10:30-11:30,,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:15,CDR,KHROMATOMASS. Experiment Setup,,,,,
06:00-06:10,FE-2,Morning Inspection. Laptop RS1(2) Reboot SM ПСС (Caution & Warning Panel) Test,,,,,
06:00-06:10,FE-5,Morning Inspection,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1,2 Reboot",,,,,
06:00-06:05,FE-6,Reading REMINDER,,,,,
06:00-06:05,FE-3,PROK - Urine Sample Collection,,,,,
06:05-06:25,FE-3,HRF Urine Sample Collection,,,,,
06:05-06:10,FE-6,Morning Inspection,,,,,
06:10-06:40,"FE-2, FE-4, FE-5, FE-6",Post-sleep,,,,,
06:15-06:45,CDR,KHROMATOMASS. Saliva and Blood Collection,,,,,
06:25-06:30,FE-3,HRF - Urine Sample Insertion Into MELFI,,,,,
06:30-07:30,FE-3,Post-sleep,,,,,
06:40-07:30,"FE-2, FE-4, FE-5, FE-6",BREAKFAST,,,,,
06:45-07:30,CDR,Post-sleep,,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,,
07:55-08:15,"FE-2, FE-4",Work Prep,,,,,
07:55-08:25,FE-3,BREAKFAST,,,,,
07:55-08:50,CDR,BREAKFAST,,,,,
07:55-08:15,FE-6,Camcorder Setup,,,,,
07:55-08:05,FE-5,SPHERES - Battery Installation,,,,,
08:05-08:15,FE-5,CIR - Hardware Teardown,,,,,
08:15-08:25,FE-2,CASKAD. Manual Mixing in Bioreactor,,,,,
08:15-08:30,FE-4,Makita drill battery capacity check - equipment prep,,,,,
08:15-08:30,FE-5,Work Prep,,,,,
08:15-08:35,FE-6,Conference with SSIPC Management,,,,,
08:25-08:45,FE-3,HRF Urine Sample Collection,,,,,
08:30-09:30,FE-2,Installation of Version 4.1 SW on RSE1 Laptop (for Expose-R Experiment) Tagup with specialists (as necessary),,,,,
08:30-08:35,FE-4,Install Makita drill battery for discharge,,,,,
08:35-09:00,FE-4,Monitor Makita drill battery discharge,,,,,
08:35-08:40,FE-6,Camcorder 2 Setup,,,,,
08:40-09:45,FE-6,TRY ZERO G. Experiment Ops.,,,,,
08:45-08:50,FE-3,HRF - MELFI Sample Insertion,,,,,
08:50-10:20,FE-3,ARED Exercise,,,,,
08:50-09:05,CDR,KHROMATOMASS. Closeout Ops,,,,,
TIME,CREW,,ACTIVITY,,,,
06:00-06:20,CDR,Post-sleep,,,,,
06:00-06:10,FE-2,Morning Inspection.  Laptop RS1(2) Reboot SM ПСС (Caution & Warning Panel) Test,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS 1, 2 Reboot",,,,,
06:00-06:10,FE-5,Morning Inspection,,,,,
06:05-06:10,FE-6,Morning Inspection,,,,,
06:00-06:05,FE-3,PROK - Urine Sample Collection,,,,,
06:00-06:05,FE-6,REMINDER - Reading PFE Reminder,,,,,
06:05-06:10,FE-3,Morning Inspection,,,,,
,"FE-2, FE-3,",,,,,,
06:10-06:40,"FE-4, FE-5,",Post-sleep,,,,,
,FE-6,,,,,,
06:20-07:30,CDR,SPLANH. Experiment Ops. Tagup with specialists,,,,,
06:40-07:30,"FE-3, FE-4, FE-6",BREAKFAST,,,,,
06:40-07:20,FE-5,BREAKFAST,,,,,
06:40-06:55,FE-2,SPLANH. Photography of the Experiment Ops / r/g 4921,,,,,
06:55-07:30,FE-2,Breakfast,,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,,
07:55-08:10,FE-6,JEM Airlock Depress,,,,,
07:55-08:15,CDR,Post-sleep,,,,,
07:55-08:15,"FE-4, FE-5",Work Prep,,,,,
07:55-08:10,FE-2,Work Prep,,,,,
07:55-08:05,FE-3,Work Prep,,,,,
08:05-10:45,FE-3,ITCS Maintenance,,,,,
08:10-08:25,FE-6,Work Prep,,,,,
08:10-08:20,FE-2,CASKAD. Manual Mixing in Bioreactor,,,,,
08:15-09:05,CDR,BREAKFAST,,,,,
08:15-08:25,FE-4,OBSTANOVKA. Download of Obstanovka P/L Data from БСПН to RSS1 (start),,,,,
08:15-08:20,FE-5,CIR - Hardware Setup,,,,,
08:20-09:20,FE-2,Crew Departure Prep,,,,,
08:25-08:40,FE-4,Makita drill battery capacity check - equipment prep,,,,,
08:25-08:30,FE-6,ANISO - Sample Retrieval from MELFI,,,,,
08:30-08:40,FE-6,ANISO - Setup of Ziploc bagged samples,,,,,
08:40-08:45,FE-4,Install Makita drill battery for discharge,,,,,
08:45-09:10,FE-4,Monitor Makita drill battery discharge,,,,,
08:55-09:05,FE-6,TOCA Waste Water Bag (WWB) Changeout,,,,,
09:05-10:15,CDR,GREAT START. Video of the Experiment,,,,,
,TIME,,"CREWCDRFE-2FE-4FE-2CDR, FE-4FE-4CDRFE-2FE-4CDRCDRFE-2FE-2FE-4FE-4FE-4FE-2FE-2CDRFE-4FE-4CDRFE-2CDRCDRCDRCDRFE-4FE-4FE-4",,"ACTIVITYMorning Inspection. SM ПСС (Caution & Warning Panel) TestMorning Inspection. Laptop RS2(1) RebootMorning Inspection. Reboot Laptop RSS1, RSS2Post-sleepBREAKFASTDaily Planning Conference (S-band)Work PrepWork PrepPrivate Medical Conference with Physical Exercise Specialists (S-band)Regeneration of БМП Ф2 Micropurification Cartridge (start)CASKAD. Manual Mixing in BioreactorMATRYOSHKA-R BUBBLE-dosimeter gathering and readings. Tagupwith specialists (as necessary) (S-band)Private Medical Conference with Physical Exercise Specialists (S-band)On MCC GO Urine transfer from EDV-U No. 1013 to ТКГ 422 (DC1)Rodnik Tank 1Private Medical Conference with Physical Exercise Specialists (S-band)СКПФ1, СКПФ2 Dust Filter Replacement and MRM1 ГЖТ Cleaning(ФГБ1ПГО_4_419_1 Zone 28Б Enclosure. Reflect changes in IMS)MATRYOSHKA-R. Handover of BUBBLE-dosimeters from USOS. Tagupwith specialists (as necessary) (S-band)MATRYOSHKA-R. BUBBLE-dosimeter collection and measurements.Tagup with specialists (as necessary) (S-band)24-hour ECG (termination)ИП-1 Flow Sensor Position CheckТКГ 422 Unloading and IMS UpdatesARED Exercise24-hour BP monitoring (start)VELO Exercise, Day 2ТК 710 IRIDIUM Phone Charging - Setup, Initiate ChargingБД-2 Exercise, Day 1ALBEDO. Battery Charge (start)ТК 710 IRIDIUM Phone Charging - Battery Status CheckТК 710 IRIDIUM Phone Charging - Terminate ChargeMRM1 Fan Screen Cleaning (Group B)ТК 711 IRIDIUM Phone Charging - Initiate ChargeТК 711 IRIDIUM Phone Charging - Battery Status CheckТК 711 IRIDIUM Phone Recharge, Terminate Charge, Teardown of thesetup",,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,07:30-07:55,,,,,,
,,,,,,,
,07:55-08:15,,,,,,
,07:55-08:10,,,,,,
,08:10-08:20,,,,,,
,08:10-08:25,,,,,,
,08:15-08:25,,,,,,
,,,,,,,
,08:20-09:10,,,,,,
,,,,,,,
,08:25-08:35,,,,,,
,,,,,,,
,08:35-10:05,,,,,,
,,,,,,,
,08:35-08:45,,,,,,
,,,,,,,
,08:45-09:45,,,,,,
,,,,,,,
,,,,,,,
,09:10-09:15,,,,,,
,,,,,,,
,,,,,,,
,09:15-09:45,,,,,,
,,,,,,,
,09:45-10:25,,,,,,
,09:45-10:00,,,,,,
,10:05-11:35,,,,,,
,10:05-11:20,,,,,,
,10:25-10:55,,,,,,
,10:55-11:55,,,,,,
,11:20-11:35,,,,,,
,11:35-13:05,,,,,,
,11:35-11:45,,,,,,
,11:45-11:50,,,,,,
,11:50-12:00,,,,,,
,12:00-13:05,,,,,,
,12:00-12:10,,,,,,
,12:25-12:30,,,,,,
,,,,,,,
,12:30-12:45,,,,,,
,,,,,,,
