0,1,2,3,4
08:20-08:30,CDR,DIUREZ. Urine collection and food and fluid intake logging in flightprocedures,,
08:30-12:00,CDR,Elektron Repairs. Tagup (S-band),,
08:40-09:00,FE-1,IMS File Prep,,
09:00-10:00,FE-1,Physical Exercise - TVIS,,
09:00-09:10,FE-1-10,EGE2 box reconfig. Tagup (S-band),,
09:00-09:30,VCFE-2,DIATOMEA. Ocean observation,,
09:10-09:40,FE-1-10,NEUROCOG. Neurocog Hardware Install,,
09:40-10:25,ISS10,NEUROCOG. Halley Hardware Setup. Tagup (S-band),,
10:00-11:00,FE-1,Physical Exercise - RED,,
10:05-10:10,VCFE-2,NEUROCOG. Experiment Video Imagery,,
10:25-10:55,ISS10,NEUROCOG. Experiment on Virtual Turns and Corridors in Free FallTagup (S-band),,
10:35-10:40,VCFE-2,NEUROCOG. Experiment Video Imagery,,
10:55-11:20,FE-1-10,NEUROCOG. Experiment on Virtual Turns and Corridors in FixedPosition.,,
11:00-13:00,VCFE-2,FGB hardware and structure surface sampling,,
11:00-12:20,FE-1,FGB hardware and structure surface sampling (Supplemental),,
11:20-11:50,FE-1-10,NEUROCOG. Halley Hardware Closeout Ops,,
11:45-12:15,CDR-10,СОЖ Maintenance (БРПК Inspection),,
11:50-12:20,FE-1-10,NEUROCOG. Data transfer.,,
12:00-13:00,CDR,Physical Exercise – TVIS – Day 2,,
12:15-12:25,CDR-10,PAO Hardware Setup,,
12:20-12:50,FE-1-10,NEUROCOG. Neurocog Hardware Tear Down,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning Inspection,,
06:10-06:15,CDR,PLASMA CRYSTAL-3. Turbo pump Activation,,
06:10-06:40,FE-1,Post-Sleep,,
06:15-06:40,CDR,,,
06:40-07:30,,BREAKFAST,,
07:30-08:00,FE-1,Work Prep,,
07:30-07:55,CDR,,,
07:55-08:00,RASTENIYA-2. Equipment Monitoring,,,
08:00-08:15,,Daily Planning Conference (S-band),,
08:15-09:15,CDR,Prep for Soyuz 214 Return,,
08:15-09:35,FE-1,Collection of potable water samples for in-flight chemical/microbialanalysis,,
09:35-11:35,Replacement of EMU Pump Inlet Filter,,,
09:35-10:20,CDR,PLASMA CRYSTAL. Experiment Prep Tagup w/specialists. (S-band),,
10:20-10:55,PLASMA CRYSTAL. Experiment Ops (Start) Tagup w/specialists. (S-band + VHF),,,
11:05-11:35,Interaction:  CDR Data Collection,,,
11:35-11:50,ИК0501 Gas Analyzer Calibration in for O2 using ИГ3. Tagupw/specialists. (S-band),,,
11:50-11:55,FE-1,HAM Radio Hardware Setup,,
11:55-12:15,CDR,PLASMA CRYSTAL. Experiment Conclusion. Tagup w/specialists. (S-band + VHF),,
11:55-12:05,FE-1,HAM Radio Session,,
12:10-12:15,ISS-9 P/L Status Check,,,
12:15-13:15,Physical Exercise (CEVIS),,,
,CDR,Physical Exercise (TVIS) Day1,,
13:15-14:15,.,LUNCH,,
14:15-15:20,FE-1,WMK: In-Flight Water Treatment,,
14:15-14:45,CDR,PLASMA CRYSTAL. HDD Data Transfer; V/C Stowage,,
14:45-15:45,PLASMA CRYSTAL-3. Hardware Tear Down,,,
15:20-15:45,FE-1,WMK: Water Analysis for E. Coli,,
15:45-16:15,Water Sample Reclaim,,,
,CDR,СОЖ Maintenance,,
16:15-16:35,CDR,IMS File Prep,,
16:15-17:45,FE-1,Physical Exercise (RED),,
16:45-17:45,CDR,Physical Exercise (TVIS) day Day1,,
17:45-18:45,FE-1,Prep for Soyuz 214 Return,,
17:45-18:15,CDR,Physical Exercise (RED),,
18:15-18:45,Daily Plan Review,,,
18:45-19:15,FE-1,,,
,CDR,Report Prep,,
19:15-19:30,,Daily Planning Conference (S-band),,
GMT,,CREW,,ACTIVITY
06:00-06:10,,,,Morning Inspection
06:10-06:40,,,,Post-Sleep
06:40-07:30,,,,BREAKFAST
07:30-07:50,,FE-1,,Work Prep
07:30-07:45,,CDR,,
07:45-07:50,,,RASTENIYA-2. Equipment Monitoring,
07:50-08:05,,,,Daily Planning Conference (S-band)
08:05-08:35,,CDR,,Interaction – Data Collection
,,FE-1,,Photo/TV Procedure Printout/Review for Ku Setup
08:35-09:30,,CDRFE-1 (Assist),,LBNP runs (PRELIMINARY) Tagup w/specialists. (VHF) To = 09:05:00
08:35-11:35,,CDR,,"SM ventilation system preventive maintenance. Group B (continued) / COTPitem 4.5.2, pages 4-10 through 4-11"
09:35-09:45,,FE-1,,Formaldehyde Monitoring Kit (FMK) Deployment Ops
09:50-10:50,,,Physical Exercise (CEVIS),
10:50-12:20,,,Physical Exercise (RED),
11:35-12:15,,CDR,,Data transfer from TP2 Laptop to SM-FOTO-HDD-04 disk drive (start)
12:20-13:20,,,,LUNCH
13:20-15:50,,FE-1,,US Airlock Water Loop Flushing and Sampling
13:20-13:50,,CDR,,СОЖ Maintenance
13:50-14:50,,,Work Location Setup for VC-7,
14:50-15:00,,,Cryogem-03 Hardware Checkout,
15:05-16:05,,,Prep for Soyuz 214 Return,
16:00-16:15,,FE-1,,Ocular Pressure Meter Battery Replacement
16:05-16:25,,CDR,,IMS File Prep
16:15-16:20,,FE-1,,ISS-9 P/L Status Check
16:20-17:00,,,Interactions – Data collection and Backup,
16:25-16:45,,CDR,,Data transfer from TP2 Laptop to SM-FOTO-HDD-04 disk drive (conclusion)
16:45-17:45,,,Physical Exercise – TVIS – Day 4,
17:00-18:00,,FE-1,,Prep for Soyuz 214 Return
17:45-18:15,,CDR,,Physical Exercise (RED)
18:00-18:15,,FE-1,,Questionnaire – Journal Entry
18:15-18:50,,,,Review of Next Day's Plan
18:50-19:05,,,,Daily Planning Conference (S-band)
19:05-19:30,,,,Report Prep
19:30-20:05,,,,DINNER
20:05-20:30,,FE-1,,Crew Tagup w/inventory and stowage experts (S-band)
20:05-20:30,,CDR,,Food Prep
20:30-21:30,,,,Pre-Sleep
21:30-06:00,,,,Sleep
Task List,,CDR,,URAGAN
GMT,,CREW,,ACTIVITY
06:00-06:10,,.,,Morning Inspection
06:10-06:40,,.,,Post-Sleep
06:40-06:55,,CDR,,24hr ECG (Completion)
06:40-07:30,,FE-1,,Breakfast
06:55-07:15,,CDR,,PHARMA. REFLOTRON-1 Analyzer and Saliva Kit Setup
07:25-07:30,,CDR,,PHARMA. Saliva Sample Collection.
07:30-08:00,,FE-1,,Work Prep
07:35-07:40,,CDR,,PHARMA. Saliva Sample Collection.
07:45-07:50,,,,
08:00-08:05,,,,
08:05-08:20,,.,,Daily Planning Conference (S-band)
08:20-08:50,,FE-1,,Heart Rate Monitor Kit Audit
08:20-08:25,,CDR,,PHARMA. Saliva Sample Collection.
08:25-09:15,,,Breakfast,
09:05-10:05,,FE-1,,Physical Exercise – TVIS
09:15-09:20,,CDR,,PHARMA. Saliva Sample Collection.
09:20-09:40,,,PHARMA. Blood measurements using Reflotron hardware.,
09:40-10:00,,,PHARMA. Closeout operations,
10:00-11:15,,,SM Ventilation Hardware Preventive Maintenance. Group B (start),
10:05-11:35,,FE-1,,Physical Exercise - RED
11:15-11:20,,CDR,,PHARMA. Saliva Sample Collection.
11:20-12:05,,,SM Ventilation Hardware Preventive Maintenance. Group B (start),
11:35-12:35,,FE-1,,Tightening of quick disconnects in window vicinity.
12:15-13:15,,CDR,,Physical Exercise – TVIS – Day 3
12:35-13:05,,FE-1,,Prep for Soyuz 214 Return
13:05-13:20,,,Private Medical Conference (Ku + S-band),
13:15-13:20,,CDR,,PHARMA. Saliva Sample Collection.
13:20-14:20,,.,,Lunch
14:20-15:35,,FE-1,,Extension Hose Modification to support A/L flushing/water sampling
14:20-14:50,,CDR,,СОЖ Maintenance
14:50-15:05,,,Private Medical Conference (Ku + S-band),
15:05-16:05,,,Prep for Soyuz 214 Return,
15:35-16:05,,FE-1,,Prep for Soyuz 214 Return
16:05-16:35,,.,,Report Prep
16:35-17:05,,.,,Review of Next Day's Plan
17:05-17:20,,.,,Daily Planning Conference (S-band)
17:25-17:55,,FE-1,,US Hardware Prep for Soyuz 214 Return
17:35-17:55,,CDR,,IMS File Prep
17:55-18:55,,,Physical Exercise – TVIS – Day 3,
17:55-18:00,,FE-1,,Weekly TVIS Maintenance
18:00-19:30,,,US Hardware Prep for Soyuz 214 Return,
18:55-19:00,,CDR,,Weekly TVIS Maintenance
19:00-19:30,,,Physical Exercise - RED,
19:30-20:00,,.,,Dinner
GMT,,CREW,,ACTIVITY
00:20-00:30,,ISS9,,Morning inspection
00:30-01:00,,ISS9,,Post-sleep
01:00-01:40,,FE-1,,BREAKFAST
01:00-01:50,,CDR,,BREAKFAST
01:40-01:55,,FE-1,,Laptop A31P config
01:55-02:10,,ISS9,,Daily planning conference (S-band)
02:10-02:20,,FE-1,,IWIS RSU installation
02:10-02:40,,CDR,,Prep for work
02:20-02:35,,FE-1,,IWIS installation
02:35-02:40,,FE-1,,CDRA activation
02:40-02:55,,FE-1,,SM TVS activation for Soyuz TV reception and downlink via Ku-band
02:55-03:35,,FE-1,,TV downlink via Ku-band during Soyuz docking
03:05-03:15,,CDR,,Comm system config
03:15-04:25,,CDR,,Soyuz 215 approach monitoring from ISS DC1 side
03:35-04:25,,FE-1,,
04:30-05:00,,CDR,,CRYOGEM-03M. Prep work before ISS-10
04:45-05:00,,FE-1,,Deactivate TV downlink via Ku-band
05:00-06:00,,FE-1,,Physical Exercise (TVIS)
05:30-05:40,,CDR,,Soyuz post-docking comm system config to МБС mode
06:10-07:10,,CDR,,Physical Exercise (TVIS) day 3
06:20-06:50,,FE-1,,СОЖ maintenance
07:10-07:20,,ISS9,,"Crew prep for PAO (To=07:07, Т1, Т2, Т3 –from Automated DailyTimeline -СПП)"
07:20-07:40,,,,ТК-СО1 Transfer Hatch Opening (ОПЛ). TV downlink Visiting CrewArrival
07:40-08:00,,ISS10,,Installation of QD clamps
07:40-07:45,,CDR,,Comm system reconfig for nominal ops.
07:50-08:20,,CDR,,BIO-10. INTERCELLULAR INTERACTION. Transfer and stowage of kit inthe Glove Box. Tagup (S-band)
08:00-08:15,,CDR-10,,S/suit (end) and 1st pair of gloves (start) dryout
08:00-08:15,,FE2VC,,CONJUGATION. Transfer to SM and placement in CRYOGEM-03
08:00-08:10,,FE-1-10,,BIO-10. Kit transfer
08:10-09:10,,FE-1-10,,Soyuz 215 deactivation
08:15-08:25,,CDR-10,,S/suit 3 dryout
08:20-09:20,,CDR,,BIO-10. Bio samples cultivation activation  and placement in CRYOGEM -03М for 24 hrs
08:25-08:45,,CDR-10,,Soyuz transfers with IMS support
08:25-08:30,,FE-1,,IWIS event log downlink
08:30-08:45,,FE-1,,IWIS teardown
08:35-08:50,,FE2VC,,BIO-10. Photo imagery of activation process ops
08:45-08:50,,CDR-10,,Gloves dryout: 1st pair (end) and the 2nd pair (start)
08:50-09:20,,"CDR-10, FE-1",,ISS9 / ISS10 crew handover
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-09:00,Weekly housekeeping,,,
09:00-09:45,ISS crew weekly conference with the Program management (S-band),,,
09:45-10:40,CDRFE-1(assist),LBNP Exercise То=10:17:00 GMT. Tagup with specialists (VHF),,
10:40-12:10,.,Weekly housekeeping,,
12:00-12:25,FE-1,PCS reboot (weekly),,
12:25-12:30,SSC OCA router reboot,,,
13:05-13:35,.,Weekly planning conference (S-band),,
13:35-14:35,LUNCH,,,
14:35-14:45,FE-1,Food questionnaire,,
16:05-17:35,Physical exercise RED,,,
17:00-17:30,CDR,СОЖ maintenance,,
17:30-18:30,Physical exercise TVIS – day 4,,,
17:35-18:35,FE-1,Physical exercise CEVIS,,
18:30-19:00,CDR,Physical exercise RED,,
18:55-19:00,FE-1,Deactivation of LTL,,
19:30-20:00,.,Daily food prep,,
20:00-20:30,DINNER,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
Task List,CDR,Uragan,,
Molniya-SM. Copying data to HDD,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-08:00,Work prep,,,
08:00-08:15,Daily planning conference (S-band),,,
08:15-08:25,FE-1,"Replacing ИК0501 gas analyzer СО2 filter unit (Use filter unit #057,b/c 008552R, ФГБ1ПГО_2_213 white bag #4 248-6, removed unit –for disposal, make notation in IMS)",,
08:15-08:30,CDR,GASMAP HRF – routine health check power up,,
08:25-09:25,FE-1,Crew adaptation and ISS familiarization,,
08:30-09:30,CDR,New software installation on the Medical Equipment Computer(МЕС),,
09:30-11:00,FE-1,"Physical exercise (TVIS), day 4",,
09:30-09:35,CDR,TVIS weekly maintenance,,
09:35-10:05,Defibrillator checkout,,,
10:05-11:35,Physical exercise (RED),,,
11:00-11:05,FE-1,TVIS weekly maintenance,,
11:20-12:20,Physical exercise (VELO)-4,,,
11:35-12:05,CDR,RED bolt maintenance,,
12:05-12:20,RED routine inspection,,,
12:20-13:20,,LUNCH,,
13:20-13:50,Crew Medical Restraint System (CMRS) checkout,,,
13:50-14:50,CDR,Crew adaptation and ISS familiarization,,
13:50-16:50,FE-1,Replacing АСУ,,
14:50-15:50,CDR,Physical exercise (CEVIS),,
15:50-15:55,Transfer TVIS data to MEC,,,
15:55-16:20,Routine maintenance of Compound Specific Analyzer- CombustionProducts (CSA-CP),,,
16:20-16:30,Compound Specific Analyzer- Combustion Products (CSA-CP) spotcheck,,,
16:30-16:45,Food questionnaire,,,
16:45-16:50,GASMAP HRF - routine health check power down,,,
16:50-18:20,FE-1,"Replacing E-K container and E-K hose (Use # 302085 b/c 008309R,ФГБ1ПГО_3_1, removed unit – for disposal, make notation in IMS)",,
16:50-17:00,CDR,PAO hardware setup,,
17:00-17:10,Crew PAO prep,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:35-07:50,CDR,PPC (VHF),,
10:00-11:00,FE-1,Physical Exercise (TVIS),,
11:00-12:30,Physical Exercise (RED),,,
11:30-12:30,CDR,Physical Exercise (TVIS) day 1,,
12:30-13:00,Physical Exercise (RED),,,
13:00-14:00,,LUNCH,,
16:15-17:15,CDR,Physical Exercise (TVIS) day 1,,
16:40-16:55,FE-1,PFC (Ku+S-band),,
17:15-17:45,CDR,СОЖ maintenance,,
17:45-18:00,REFLOTRON hardware set up,,,
18:15-18:45,,Daily plan review,,
18:45-18:55,,Report prep,,
18:55-19:10,,DPC (S-band),,
19:10-19:30,,Report prep,,
19:30-20:00,,Daily food prep,,
20:00-20:30,,DINNER,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
Task List,CDR,RASTENIYA-2. Hardware monitoring test (in the morning),,
URAGAN. Observation and photo imagery,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,"FE-1, ISS-10",Post-Sleep,,
06:10-06:30,CDR,,,
06:30-06:40,МО-8. Hardware Setup.,,,
06:40-06:50,Post-Sleep,,,
06:40-06:55,"VCFE-2, FE-1-10",Body Mass Measurement,,
06:40-07:30,"FE-1, CDR-10",Breakfast,,
06:50-06:55,CDR,Comm Test Prior to Conference with Saratov Regional Governor (VHF),,
06:55-07:40,Breakfast,,,
06:55-07:45,"VCFE-2, FE-1-10",,,
07:30-07:45,"FE-1, CDR-10",Work Prep,,
07:40-07:45,CDR,PLANTS-2. Equipment Monitoring,,
07:45-08:00,.,Daily Planning Conference. Tag up w/specialists on Laptop 3 (S-band),,
08:00-08:15,CDR,Laptop 3 Repairs. Tag up w/specialists. (S-band),,
,VCFE-2,Work Prep,,
08:00-08:10,FE-1-10,MO-8. Closeout Ops,,
08:05-08:15,"FE-1, CDR-10",Work Prep,,
08:15-08:45,FE-1-10,СОЖ Maintenance,,
,CDR,Elektron Repairs. Tagup w/specialists. (S-band + VHF),,
08:15-08:25,"FE-1, CDR-10",Completion of EMU Charge/Discharge Cycle,,
08:20-08:30,VCFE-2,Voice Conference w/Saratov Regional Governor (VHF),,
08:25-10:25,"FE-1, CDR-10",EMU 3013 Water Loop Flush,,
08:45-09:00,"CDR, FE-1-10",БМП Ф2 Cartridge Regeneration (Conclusion),,
08:45-09:40,VCFE-2,PULSE,,
09:00-09:15,"CDR, FE-1-10",БМП Ф1 Cartridge Regeneration (Start),,
09:15-11:15,FE-1-10,CARDIOCOG. Experiment Ops_10. Tag up w/specialists (S-band),,
09:15-10:15,CDR,Elektron Repairs. Tagup w/specialists. (S-band),,
09:40-09:50,VCFE-2,CARDIOCOG. Photo Imagery of Experiment Ops,,
09:50-10:20,DIATOMEIA. Ocean observation,,,
10:15-11:15,CDR,Physical Exercise – TVIS – Day1,,
10:25-11:00,"FE-1, CDR-10",ISS-9 to ISS-10 crew handover,,
11:00-11:05,DCP Power Cable Hook Up.,,,
11:05-11:15,FE-1,PAO Hardware Setup,,
11:15-12:15,Physical Exercise - TVIS,,,
11:15-11:20,"CDR, FE-1-10",Weekly TVIS Maintenance,,
,"CDR, FE-1-10",,,
11:20-12:20,ISS-9 to ISS-10 Handover,,,
11:20-12:15,CDR-10,,,
12:15-12:20,"FE-1, CDR-10",Weekly TVIS Maintenance,,
12:20-12:30,.,TV PAO Prep,,
12:30-12:50,TV PAO – RTR. Birthday Greeting for Ye. M. Kushnir (Ku-Band),,,
12:50-13:50,Lunch,,,
13:50-14:20,"FE-1, CDR-10",DOUG Software Initiation to Support SSRMS Ops,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-08:30,FE-1,Prep for return on Soyuz 214,,
07:30-07:35,CDR,RASTENIYA-2. Hardware monitoring,,
07:35-08:30,CDR,Prep for return on Soyuz 214,,
08:30-08:35,CDR,VHF comm. check before conference (10/18/04) with the Governor ofSaratov Region,,
08:40-08:55,CDR,"Motorola recharge: system set up, start of recharge",,
08:30-08:40,FE-1,FMK removal,,
08:40-08:45,FE-1,P/L stats check,,
09:10-10:40,FE-1,Physical Exercise (TVIS),,
09:25-09:30,CDR,Motorola recharge monitoring,,
10:00-10:10,CDR,"Motorola recharge: set up teardown, end of recharge",,
10:10-10:40,CDR,СОЖ maintenance,,
10:40-11:40,CDR,Physical Exercise (TVIS)day 2,,
10:40-10:50,FE-1,Food questionnaire,,
11:40-12:10,CDR,Physical Exercise (RED),,
12:10-12:40,,Daily plan review,,
12:40-12:55,,DPC (S-band),,
12:55-13:15,,FD / ISS crew conference (S-band),,
13:15-13:45,,Report prep,,
13:50-14:20,,DINNER,,
14:20-14:50,,Daily food prep,,
14:50-15:50,,Pre-sleep,,
15:50-00:20,,SLEEP,,
Task List,CDR,URAGAN,,
GMT-,CREW,activity,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-08:00,,Prep for work,,
08:00-08:15,,DPC (S-band),,
08:15-08:20,,BIOPSY: diet log,,
08:20-08:35,CDR,PILOT: Work place set up,,
08:20-09:00,FE-1,INTERACTION: data collection and backup,,
08:35-09:20,CDR,PILOT: Experiment ops,,
09:00-10:00,FE-1,Installation of a new CEVIS control panel,,
09:20-09:35,CDR,PILOT: Work place tear down,,
09:35-09:50,CDR,IMS tag up (S-band),,
09:50-09:55,CDR,RASTENIYA-2. Data downlink via REGUL-packet,,
09:55-10:10,CDR,Soyuz return prep,,
10:00-11:00,FE-1,Physical Exercise (TVIS),,
10:10-10:40,CDR,БСПН directory cleanup,,
10:40-11:25,CDR,Russian sound level meter (Shumomer) data upload to МЕС fordownlink,,
11:00-12:30,FE-1,Physical Exercise (RED),,
11:25-11:35,CDR,METEROID. СММК sensor disconnect from Experiment unit,,
11:35-12:35,CDR,Physical Exercise (TVIS) day 2,,
12:35-13:35,,LUNCH,,
13:35-13:40,,BIOPSY: diet log,,
13:40-15:20,CDR,Installation of Microaccelerometer ИМУ in FGB. Tagup (S-band),,
13:40-13:55,FE-1,ADV USND: analysis,,
13:55-14:55,FE-1,Soyuz return prep,,
14:55-15:25,FE-1,СОЖ maintenance (Inspection of БРПК),,
15:25-16:05,,Test operation of a spare emergency vacuum valve АВК [СОА],,
16:05-16:25,FE-1,IMS file prep,,
16:05-17:35,CDR,Physical Exercise (TVIS+RED) day 2,,
16:25-16:40,FE-1,UROLUX,,
16:40-16:55,FE-1,Questionnaire: journal entry,,
16:55-18:20,FE-1,РМА3 pressure check,,
17:35-18:20,CDR,Soyuz return prep,,
18:20-18:25,,BIOPSY: diet log,,
18:25-18:55,,Daily plan review,,
18:55-19:10,,DPC (S-band),,
19:10-19:40,,Report prep,,
19:40-20:10,,DINNER,,
20:10-20:40,,Daily food prep,,
20:40-21:10,,Pre-sleep,,
21:10-21:30,,Expedition 9 crew / CB conference (S-band),,
GMT,CREW,,ACTIVITY,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-07:45,,Daily planning conference (S-band),,
,"FE-1, ISS10,",,,
07:45-08:15,,Prep for work,,
,VCFE2,,,
07:45-07:50,,PLANTS-2. Data downlink,,
07:50-08:15,CDR,Prep for work,,
,,"BIOECOLOGY. Disassembly of kit #3, replacement of [АРТ] and",,
08:15-09:35,,,,
,,transfer to Soyuz,,
08:15-08:35,FE-1-10,KUBIC. Hardware set up. Tagup with specialists (S-band),,
08:15-08:20,FE-1,EXPRESS rack 5: Laptop activation,,
08:20-10:20,"FE-1, CDR-10",ISS9 / ISS10 handover,,
08:35-09:35,FE-1-10,KUBIC. Repair and recover ops,,
09:00-09:10,,TOXICITY. Experiment prep. 2nd session,,
,VCFE2,,,
09:10-09:40,,TOXICITY. Prep for sample collection,,
,CDR,PLANTS-2. Kit transfer to Soyuz,,
09:35-09:45,,,,
,FE-1-10,ИП-1 sensor installation check,,
09:40-10:10,VCFE2,DIATOMEA. Ocean observation,,
09:45-11:00,"CDR, FE-1-10",ISS9 / ISS10 handover,,
10:10-10:40,VCFE2,DIATOMEA. Ocean observation,,
10:20-11:00,FE-1,Interaction: data collection and backup,,
,,TOXICITY. Replacement of water collection bag. Tagup with,,
10:40-10:50,VCFE2,,,
,,specialists (S-band),,
11:00-11:30,"FE-1-10, CDR",Filling EDV (КОВ) for Elektron system,,
,CDR-10,Physical Exercise (RED),,
11:00-12:00,,,,
,FE-1,Physical Exercise (TVIS),,
11:30-11:45,CDR,БВН2 fan screen cleaning (Soyuz 214),,
11:30-12:00,FE-1-10,СОЖ maintenance,,
11:50-12:05,VCFE2,TOXICITY. Close out ops,,
12:00-13:00,CDR,Physical Exercise (TVIS) day 4,,
12:10-12:20,,Interaction: File prep for downlink,,
,FE-1,,,
12:20-12:25,,SNFM: LAN-1 data recording,,
12:25-13:00,"CDR-10, FE-1",ISS9 / ISS10 handover,,
12:55-13:00,FE-1-10,KUBIC. Repair and recovery ops. Tagup with specialists (S-band),,
13:00-14:00,,LUNCH,,
,"VCFE2, FE-1-10,",,,
14:00-15:30,,Symbolic activity. Signing and stamping envelopes.,,
,CDR,,,
,FE-1,HRF: rack power off,,
14:50-15:00,,,,
,CDR-10,Equipment prep for PAO,,
15:00-15:10,,Crew prep for PAO,,
,"CDR-10, FE-1",,,
15:10-15:30,,PAO event (Ku+ S-band),,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
