0,1,2,3,4
14:40-15:25,FE-2,EVA Camera Reconfiguration,,
14:40-14:45,FE-1,ISS O2 repress from Progress 361 СрПК (terminate),,
14:40-15:40,CDR,Progress M-361 Loading and IMS Updates,,
14:45-15:45,FE-1,,,
15:40-16:20,FE-2,СОЖ Maintenance,,
15:45-16:15,FE-1,Evening work prep,,
16:15-17:45,"Physical Exercise (TVIS), Day 2",,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning Inspection,,
06:10-06:30,FE-2,Post-sleep,,
06:10-06:20,FE-1,МО-8. Set-up,,
06:10-06:20,CDR,Calf volume measurement,,
06:20-06:30,FE-1,,,
06:20-06:35,CDR,Body mass measurement,,
06:30-06:40,FE-2,Calf volume measurement,,
06:30-06:55,FE-1,Post-sleep,,
06:35-07:05,CDR,,,
06:40-06:55,FE-2,Body mass measurement,,
06:55-07:10,FE-1,,,
06:55-07:05,FE-2,Post-sleep,,
07:05-07:55,"CDR, FE-2",BREAKFAST,,
07:10-07:20,FE-1,MO-8. Close-out ops,,
07:20-07:25,FE-1,Post-sleep,,
07:25-08:15,FE-1,BREAKFAST,,
07:55-08:15,"CDR, FE-2",Prep for Work,,
08:15-08:30,,Daily Planning Conference (S-band),,
08:30-08:40,"CDR, FE-2",Prep for Work,,
08:30-08:44,FE-1,Prep for Work,,
08:44-08:54,FE-1,Comm ops in VHF2D (SM) mode on a backup string,,
08:40-08:55,FE-2,BCAT-3: familiarization,,
08:54-09:00,FE-1,Prep for Work,,
08:55-09:10,FE-2,BCAT-3 - Hardware installation ops,,
09:05-10:05,"FE-1, CDR(assists)",CARDIO-LBNP. Experiment setup during comm pass. Tagup (S--band),,
09:30-11:00,FE-2,Physical Exercise (RED),,
10:05-10:25,"FE-1, CDR(assists)",CARDIO-LBNP. То=10:04 Tagup (VHF),,
10:25-10:55,CARDIO-LBNP. Close-out ops Tagup (S--band),,,
11:00-12:00,FE-2,Physical Exercise (CEVIS),,
11:05-12:05,CDR,"Cleaning FGB ГЖТ [Gas-Liquid Heat Exchanger] detachable screens 1, 2, and3",,
11:05-12:05,FE-1,"Physical Exercise (VELO+RED), Day 4",,
12:00-13:00,FE-2,BCAT-3 - Maintenance Work Area Setup with EarthKAM,,
12:05-13:35,CDR,Physical Exercise (RED),,
12:05-13:35,FE-1,"Physical Exercise (TVIS), Day 4",,
13:00-13:35,FE-2,BCAT-3. Specimen 3 initialize,,
13:35-14:35,,LUNCH,,
14:35-14:50,FE-1,Pressurizing Elektron Liquid Unit #056 using spares,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-10:30,FE-1,"Weekly HousekeepingScreen cleaning in ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, В3 DC1, FGB ЦВ2",,
07:30-10:30,"CDR, FE-2",Weekly Housekeeping,,
10:30-11:30,CDR,Physical Exercise (CEVIS),,
10:30-10:40,FE-2,Coarsening in Solid-Liquid Mixtures-2 (CSLM-2) experiment data transfer fromSample Processing Unit #3 (SPU3) to MLC,,
10:40-10:45,BCAT-3: camera checkout,,,
11:05-11:25,FE-1,Private family conference (Ku + S-band),,
11:30-13:00,CDR,Physical Exercise (RED),,
12:30-13:00,FE-2,"Data verification and CSLM-2 payload power off, SPU3 removal and stowage,SPU11 installation",,
13:00-14:00,,LUNCH,,
14:00-14:05,FE-2,MSG power off,,
14:15-14:45,,Weekly Planning Conference (S-band),,
14:50-15:05,FE-2,Private psychological conference (Ku + S-band),,
15:05-16:05,Physical Exercise (TVIS),,,
15:05-15:20,CDR,Private psychological conference (Ku + S-band),,
16:20-17:20,FE-1,"Physical Exercise (VELO + RED), Day 2",,
17:20-18:50,"Physical Exercise (TVIS), Day 2",,,
18:00-19:30,FE-2,Physical Exercise (RED),,
18:50-19:30,FE-1,СОЖ Maintenance,,
19:25-19:30,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily food prep,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
Task List,FE-1,MATRYOSHKA-R. MOSFET-dosimeter reading monitoring,,
ECON. Observations and photography,,,,
URAGAN. Observations and photography,,,,
GMT,CREW,ACTIVITY,,
04:30-04:40,"CDR,FE-1",Morning Inspection,,
04:30-04:50,FE-2,Acoustic Dosimeters: equipment setup (operation 1 of 5),,
04:40-05:10,"CDR,FE-1",Post-sleep,,
04:50-05:10,FE-2,Post-sleep,,
05:10-06:00,.,BREAKFAST,,
06:00-06:05,CDR,HAM radio powerdown in FGB,,
06:00-06:15,"FE-1,FE-2",Prep for Work,,
06:05-06:10,CDR,Activation of A31P Laptop,,
06:10-06:15,CDR,Prep for Work,,
06:15-06:30,.,Daily Planning Conference (S-band),,
06:30-07:00,"CDR,FE-1",Preparation for Progress 362 docking,,
06:30-06:50,FE-2,Post-sleep,,
06:50-07:30,FE-2,IWIS installation,,
07:00-08:30,"CDR,FE-1",Progress 362 Docking to DC1,,
07:30-08:00,FE-2,Prep for Work,,
08:00-09:30,FE-2,RED cable replacement,,
08:30-08:40,FE-1,Reconfiguring comm after Progress docking,,
09:15-10:15,CDR,Physical Exercise (CEVIS),,
09:30-10:15,FE-2,On-orbit calibration of RED,,
10:15-11:30,"CDR,FE-1",Progress 362 - DC1 interface leak check,,
10:15-11:45,FE-2,Physical Exercise (RED),,
11:30-11:50,"CDR,FE-1",Opening DC1-СУ and СУ-Progress Transfer Hatches,,
11:45-11:50,FE-2,BCAT-3: camera checkout,,
11:50-12:10,"CDR,FE-1",Installing Quick Release Screw Clamps,,
11:50-12:20,FE-2,Start Filling CWC from the Lab Condensate Tank,,
12:10-12:25,FE-1,Progress air sampling using АК-1М sampler,,
12:10-12:20,CDR,Grab Sample Container (GSC) ops,,
12:25-13:10,FE-1,"Progress 362 deactivation, air duct installation",,
13:10-14:10,.,LUNCH,,
14:10-15:10,"CDR,FE-2",Removal of Progress 362 docking mechanism,,
15:10-16:10,"CDR,FE-1",Progress 362 transfers and IMS update,,
15:25-16:05,FE-2,СОЖ Maintenance,,
16:10-17:40,CDR,Physical Exercise (RED),,
16:10-17:00,FE-1,JAXA 3D. Transfer and stow hardware in SM,,
16:15-17:15,FE-2,Physical Exercise (CEVIS),,
17:00-18:30,FE-1,"Physical Exercise (TVIS), day 1",,
17:15-17:35,FE-2,IWIS removal,,
17:35-17:50,FE-2,Terminate filling CWC from Lab Condensate Tank,,
18:00-18:15,CDR,UROLUX hardware setup,,
18:00-18:05,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:50,.,Prep for Work,,
07:50-08:05,.,Daily Planning Conference (S-band),,
08:05-08:35,CDR,Bracelet Ops Prep (SDTO),,
08:05-08:15,"FE-1,FE-2",Prep for Work,,
08:15-08:45,FE-2,IMV Valve Checkout,,
08:15-09:30,FE-1,Disassembly of СРВК-2М БРПК-2 Electromagnetic Valve. Tagup (S-band),,
08:35-09:35,CDR,Physical Exercise (CEVIS),,
09:20-09:35,FE-2,Fluid System Servicer (FSS) Ops,,
09:30-11:00,FE-1,Cleaning ГЖТ4 ВТ-7 Fan Screen,,
09:35-12:35,FE-2,Lab LTL/MTL Loop Fill,,
09:35-11:25,CDR,Lab LTL/MTL Loop Fill,,
11:00-11:30,FE-1,FGB ЦВ1 Fan Screen Cleaning,,
11:25-12:55,CDR,Physical Exercise (RED),,
11:30-12:30,FE-1,"SM ПФ1-ПФ4 Dust Collector Cartridge Changeout (ФГБ1ПГО_2_224_1, 0.5CTB 1050, update IMS)",,
12:30-12:45,FE-1,Verify ИП-1 Sensor Installation,,
12:35-12:50,FE-2,Fluid System Servicer (FSS) Ops,,
12:45-12:55,FE-1,ALTCRISS. PCMCIA Card Replacement (Use Card #940),,
12:55-13:55,.,LUNCH,,
13:55-14:00,FE-2,PAO Hardware Setup,,
14:00-14:10,.,Crew prep for PAO,,
14:10-14:30,.,PAO Event (S + Ku-band),,
14:30-15:00,FE-1,Counter Measure System (CMS) Harmful Contaminant Measurements in SM,,
14:50-15:45,CDR,Bracelet Ops Prep (SDTO),,
15:00-15:30,FE-1,СОЖ Maintenance,,
15:30-16:30,FE-1,"Physical Exercise (VELO+RED), day 1",,
15:40-15:45,FE-2,Bracelet - preparation,,
15:45-16:45,CDR,Bracelet - operator,,
15:45-16:45,FE-2,Bracelet – scanning (SDTO),,
16:30-18:00,FE-1,"Physical Exercise (TVIS), day 1",,
16:45-17:05,CDR,Bracelet - stow,,
16:45-18:15,FE-2,Physical Exercise (RED),,
18:00-18:20,FE-1,IMS Update,,
18:10-18:15,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
18:15-18:40,"CDR,FE-2",Evening work prep,,
18:20-18:40,FE-1,Evening work prep,,
18:40-18:55,.,Daily Planning Conference (S-band),,
18:55-19:30,.,Evening work prep,,
19:30-20:00,.,DINNER,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-08:30,CDR,Physical Exercise (TVIS),,
08:30-10:00,CDR,Physical Exercise (RED),,
12:00-13:00,FE-2,Physical Exercise (TVIS),,
12:45-13:00,FE-1,"Replacing СО2 Filter Unit ИК0501 (install #068 (00563R, СМ1РО_449_1bag #III-1 248-22,  discard the removed unit)",,
13:00-14:00,.,LUNCH,,
14:30-15:00,FE-2,Start Filling CWC from the Lab Condensate Tank,,
15:05-15:45,FE-1,СОЖ maintenance,,
15:15-15:30,FE-2,Private Family Conference (S + Ku-band),,
15:30-15:45,FE-2,Terminate filling CWC from the Lab Condensate Tank,,
15:45-17:15,FE-2,Physical Exercise (RED),,
15:45-17:15,FE-1,"Physical Exercise (TVIS), day 4",,
17:15-17:35,FE-2,Alignment of MTL Sampler Adapter Measuring Valve in NODE2,,
17:15-18:15,FE-1,"Physical Exercise (VELO+RED), day 4",,
17:20-17:35,CDR,Private Family Conference (S + Ku-band),,
17:35-18:15,FE-2,MLT and ITCS Sample Collection in NODE2,,
18:15-18:35,FE-2,Alignment of LTL Sampler Adapter Measuring Valve in NODE2,,
18:35-19:15,FE-2,LTL and ITCS Sample Collection in NODE2,,
19:15-19:50,.,Evening work prep,,
19:50-20:05,.,Daily Planning Conference (S-band),,
20:05-20:30,.,Evening work prep,,
20:30-21:00,.,DINNER,,
21:00-21:30,.,Daily Food Prep,,
21:30-22:30,.,Pre-sleep,,
22:30-07:00,.,Crew sleep,,
GMT,CREW,ACTIVITY,,
06:00-06:05,.,Morning Inspection,,
06:05-06:30,"CDR,FE-2",Post-sleep,,
06:05-06:25,FE-1,,,
06:25-06:55,FE-1,BREAKFAST,,
06:30-07:40,"CDR,FE-2",BREAKFAST EVA - Hygiene Break/Prebreathe,,
06:55-07:00,FE-1,Lab Window Shutter Close,,
07:00-07:10,Comm config for EVA,,,
07:10-07:40,BREAKFAST EVA - Hygiene Break/Prebreathe,,,
07:40-07:50,.,Post-sleep,,
07:50-09:20,Airlock Campout Prep,,,
09:20-09:35,EMU purge,,,
09:35-10:25,EMU Prebreathe Dry Run,,,
10:25-10:55,Crew Lock Depress,,,
10:55-11:00,Post Depress and A/L Egress,,,
11:00-11:10,Crew Lock Egress,,,
11:10-17:40,"CDR,FE-2",EVA -13,,
11:10-15:55,FE-1,EVA Support,,
15:55-16:35,СОЖ Maintenance,,,
16:35-16:40,EVA Glove Photo Setup,,,
16:40-17:40,EVA Support,,,
17:40-17:55,.,Crew Lock Ingress,,
17:55-18:00,Crew Lock Pre-Repress,,,
18:00-18:10,Crew Lock Repress,,,
18:10-19:30,Post-EVA Activities,,,
19:30-20:00,"CDR,FE-2",DINNER,,
19:30-19:40,FE-1,Comm [СТТС] Reconfig For Nominal Ops,,
19:40-20:10,FE-1,DINNER,,
20:00-20:20,FE-2,Daily Food Prep,,
20:00-20:15,CDR,,,
20:10-20:30,FE-1,,,
20:15-20:30,CDR,Private Medical Conference Post-EVA (S -band),,
20:20-20:30,FE-2,P/TV Image downlink,,
20:30-21:30,"CDR,FE-1",Pre-sleep,,
20:30-20:45,FE-2,Private Medical Conference Post-EVA (S -band),,
20:45-21:30,FE-2,Pre-sleep,,
21:30-06:00,.,SLEEP,,
GMT,CREW,ACTIVITY,,
06:00-06:20,CDR,"Nutrition: urine collection, FE2",,
06:00-06:10,"FE-1, FE-2",Morning inspection,,
06:10-06:40,"FE-1, FE-2",Post-sleep,,
06:20-06:30,CDR,Nutrition: urine sample 1 insertion in MELFI,,
06:30-06:40,CDR,Morning inspection,,
06:40-07:10,CDR,Post-sleep,,
06:40-07:30,"FE-1, FE-2",BREAKFAST,,
07:10-08:00,CDR,BREAKFAST,,
07:30-07:35,FE-1,On MCC Go Switch DC-Progress PEV to CLOSED position (After Progress 361undocking),,
07:30-10:30,FE-2,Weekly housekeeping,,
08:00-10:30,CDR,Weekly housekeeping,,
08:15-08:45,FE-1,"Crew Discretionary Event. Telebridge ISS-Kiev (То=08:15, Т1, Т2, Т3 fromСПП )",,
08:45-10:30,FE-1,"Weekly HousekeepingScreen cleaning in ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, В3 DC1, FGB ЦВ2",,
10:30-10:40,CDR,CSLM2 SPU11 Data Transfer With Crew,,
10:30-10:50,FE-1,Private Family Conference (Ku + S-band),,
10:40-10:45,FE-2,BCAT-3. Camera checkout,,
10:50-12:05,FE-1,"Weekly housekeepingScreen cleaning in ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, В3 DC1, FGB ЦВ2",,
10:50-11:00,CDR,"Bracelet – Preparation, Day 2 Part 1 (SDTO)",,
11:00-11:05,CDR,Bracelet – Hard Disk preparation,,
11:05-11:15,CDR,"Bracelet - Preparation, Day 2 Part 2 (SDTO)",,
11:15-11:20,CDR,Bracelet – Scanning hardware overview,,
11:20-11:25,CDR,EXPRESS RACK1 ELC parameter modification,,
11:25-11:55,CDR,CSLM2 experiment SPU11 exchange,,
11:30-13:00,FE-2,Physical Exercise (RED),,
11:55-12:00,CDR,Glove Box (MSG): powerdown,,
12:00-13:05,CDR,Bracelet – Scanning (SDTO) (Ku+S-band),,
13:00-14:00,"FE-1,FE-2",LUNCH,,
13:05-14:05,CDR,LUNCH,,
14:05-14:35,.,Weekly planning conference (S-band),,
14:35-14:55,CDR,"Nutrition: urine collection, FE2",,
14:55-15:00,CDR,Nutrition: urine sample insertion in MELFI,,
15:00-16:00,FE-2,Physical Exercise (CEVIS),,
15:00-15:20,CDR,Bracelet – Close-out ops,,
16:00-17:00,CDR,Physical Exercise (CEVIS),,
16:20-17:50,FE-1,"Physical Exercise (TVIS), Day 1",,
17:00-17:20,CDR,"Nutrition: urine collection, FE2",,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR,FE-2",Morning inspection,,
06:00-06:05,FE-1,PLASMA CRYSTAL-3 PLUS. Turbo-pump activation,,
06:05-06:10,Morning inspection,,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-10:30,FE-1,"Weekly Housekeeping Cleaning ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, В3DC1, FGB ЦВ2 Fan",,
07:30-09:55,FE-2,Weekly Housekeeping,,
07:30-07:45,CDR,HRF - Replacing Laptop 2 Adaptor,,
07:45-07:55,HRF - А31Р power up,,,
07:55-10:45,Weekly Housekeeping,,,
09:55-10:00,FE-2,MPC Activation for HDTV Playback Ops,,
10:00-12:00,SPHERES - session,,,
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 1",,
10:45-12:15,CDR,Physical Exercise (RED),,
12:00-13:00,FE-2,Physical Exercise (CEVIS),,
12:15-13:00,CDR,HRF1 - load prep,,
12:30-12:50,FE-1,Tagup with the Korolev City Election Committee (VHF),,
13:00-14:00,.,LUNCH,,
14:05-14:50,.,STS 122/1E and ISS16 Crew Conference (Ku + S-band),,
14:50-15:05,CDR,Private psychological conference (Ku + S-band),,
15:05-15:20,FE-2,Private psychological conference (Ku + S-band),,
15:20-15:55,EPO (PL) demonstration - procedure review,,,
15:20-15:55,CDR,HRF1 - load prep,,
15:20-15:35,FE-1,PAO hardware setup,,
15:35-16:00,"Equipment set up and TV PAO with the RF Central Election Committee(То=15:20,Т1,Т2,Т3- from СПП)",,,
15:40-15:55,FE-2,Educational Payload Ops (EPO): camcorder set up,,
15:55-16:20,EPO  - Living Area Demonstration,,,
16:00-17:00,FE-1,"Physical Exercise (VELO+RED), Day 1",,
16:00-16:30,CDR,CGBA5 ops,,
16:20-16:30,FE-2,ЕРО Hardware Stow,,
16:45-18:15,Physical Exercise (RED),,,
16:45-16:55,CDR,Terminate BSA battery charge,,
16:55-17:55,Physical Exercise (TVIS),,,
17:35-18:10,FE-1,Evening work prep,,
17:55-18:05,CDR,HRF1 - RIC Hardware Stow,,
18:05-18:10,МРС Deactivation,,,
18:10-18:50,FE-1,СОЖ maintenance,,
18:15-18:50,"CDR,FE-2",Evening work prep,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-08:00,,Prep for Work,,
08:00-08:15,,Daily Planning Conference (S-band),,
08:15-09:15,CDR,Physical Exercise (CEVIS),,
08:15-08:20,FE-2,MPC Activation for HDTV Playback,,
08:15-08:55,FE-1,"Standing Wave Coefficient [КСВ] test prep (Search for FSH3 specter analyzer(b/c 009204R, ФГБ1ПГО_2_224-312_1 in transport bag), БУАП [AntennaSwitching Controller] (b/c 010116R, ФГБ1ПГО_2_215_1, bag # 352-26), opsreview). Tagup with specialists (S-band) /",,
09:10-09:55,MO-1. Study of cardiac bioelectric activity at rest (no assistance). Tagup withspecialists (VHF) (То=09:32),,,
09:15-12:15,CDR,ISS plug-in audit,,
09:55-10:55,FE-1,Preparation for [КСВ] test (Review FSH3 specter analyzer ops). Tagup withspecialist.  (S-band),,
10:15-10:35,FE-2,RED bolt maintenance,,
10:35-10:40,Scheduled inspection of RED,,,
10:40-12:10,Physical Exercise (RED),,,
10:55-12:10,FE-1,PNEVMOCARD. Experiment ops,,
12:10-13:10,"FE-1,FE-2",LUNCH,,
12:15-13:15,CDR,,,
13:10-14:25,FE-2,PDA R&R and reload new BCR software,,
13:10-14:15,FE-1,Installation and activation of БУАП (Antenna Switching Controller) (start),,
13:15-13:35,CDR,Temperature and Humidity Control (THC) Intermodule Ventilation (IMV) FlowMeasurement,,
13:55-14:55,IMV screen cleaning in NODE 1,,,
14:15-14:25,FE-1,On MCC GO Mate БУАП telemetry data [ТМИ] connectors to БИТС2-12,,
14:25-14:40,Installation and activation of БУАП (Antenna Switching Controller) (end),,,
14:25-14:45,FE-2,EPO (PL) demonstration - procedure review,,
14:40-15:20,FE-1,СОЖ Maintenance.Activate Elektron and Monitor Secondary Purification Unit Temperature,,
14:55-15:55,CDR,IMV screen cleaning in LAB,,
14:45-15:00,FE-2,Educational Payload Ops (EPO): camcorder set up,,
15:00-15:25,EPO - Living Area Demonstration,,,
15:20-15:35,FE-1,Private Medical Conference (Ku + S-band),,
15:25-15:35,FE-2,Hardware stow after EPO,,
15:35-15:55,FE-1,IMS Update,,
15:55-16:55,"Physical Exercise (VELO + RED), Day 2",,,
16:03-16:18,FE-2,Private Medical Conference (Ku + S-band),,
GMT,,CREW,,ACTIVITY
06:00-06:10,.,,Morning Inspection,
06:10-06:40,.,,Post-sleep,
06:40-07:30,.,,BREAKFAST,
07:30-07:45,FE-1,,БМП Ф2 Absorption Cartridge Regeneration (start),
07:30-08:30,CDR,,Physical Exercise (TVIS),
08:30-10:00,CDR,,Physical Exercise (RED),
10:00-11:30,FE-1,,"Physical Exercise (TVIS), day 4",
11:05-12:05,FE-2,,Physical Exercise (CEVIS),
11:30-12:30,FE-1,,"Physical Exercise (VELO + RED), day 4",
12:05-13:05,FE-2,,LUNCH,
12:30-13:30,"CDR,FE-1",,LUNCH,
13:05-13:20,FE-2,,Private Family Conference (Ku + S-band),
15:00-15:05,FE-2,,Lab Window Shutter Close,
15:15-16:45,FE-2,,Physical Exercise (RED),
15:50-16:30,FE-1,,СОЖ maintenance,
16:30-17:20,FE-1,,Evening work prep,
16:40-16:45,CDR,,Transfer TVIS/RED/CEVIS/HRM data to MEC,
16:45-17:20,"CDR,FE-2",,Evening work prep,
17:20-17:35,.,,Daily Planning Conference (S-band),
17:35-18:00,"CDR,FE-2",,Evening work prep,
17:35-17:45,FE-1,,Evening work prep,
17:45-18:15,FE-1,,DINNER,
18:00-18:30,"CDR,FE-2",,DINNER,
18:15-18:45,FE-1,,Daily Food Prep,
18:30-19:00,"CDR,FE-2",,Daily Food Prep,
18:45-19:45,FE-1,,Pre-sleep,
19:00-20:00,"CDR,FE-2",,Pre-sleep,
19:45-20:00,FE-1,,БМП Ф2 Absorption Cartridge Regeneration (termination),
20:00-04:30,.,,SLEEP,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:45,.,Daily Planning Conference (S-band),,
07:45-08:15,.,Prep for Work,,
08:15-08:30,FE-2,Final printout of EVA procedures,,
08:25-08:30,CDR,Start EMU battery charge,,
08:30-10:30,.,EVA procedure review,,
10:30-11:30,"CDR,FE-2",EVA tool config,,
11:10-11:25,FE-1,Private Psychological Conference (S-band),,
11:30-13:00,CDR,Physical Exercise (RED),,
11:30-11:40,,BCAT-3 – camera recofig,,
12:00-13:00,FE-2,Physical Exercise (CEVIS),,
12:55-13:00,FE-1,On MCC GO ISS O2 repress from  Progress 361 СрПК Section 2 (start),,
13:00-14:00,.,LUNCH,,
14:00-14:05,FE-1,ISS O2 repress from Progress 361 СрПК Section 2 (terminate),,
14:00-14:05,CDR,Terminate charging of EMU battery,,
14:05-14:20,EMU Water Fill,,,
14:05-15:05,FE-2,EVA Cameras Reconfiguration,,
14:20-14:30,CDR,De-gassing Payload Reservoir Water to be used in EMU,,
14:25-15:05,FE-1,СОЖ maintenance,,
14:30-14:45,CDR,EMU checkout,,
14:45-14:55,METOX installation,,,
15:05-15:50,.,EVA Tagup with MCC (Ku + S-band),,
15:50-16:50,FE-1,"Physical Exercise (VELO + RED), day 3",,
15:50-16:50,"CDR,FE-2",EMU sizing,,
16:50-17:50,CDR,Physical Exercise (CEVIS),,
16:50-18:20,FE-2,Physical Exercise (RED),,
16:50-18:20,FE-1,"Physical Exercise (TVIS), day 3",,
17:55-18:10,CDR,Private Family Conference (Ku + S-band),,
18:15-18:20,Installation of REBA batteries,,,
18:20-18:30,REBA powered equipment test,,,
18:20-18:45,FE-1,Evening work prep,,
18:20-18:25,FE-2,DCS battery charging,,
18:25-18:45,Evening work prep,,,
18:30-18:45,CDR,Evening work prep,,
18:45-19:00,.,Daily Planning Conference (S-band),,
19:00-19:30,.,Evening work prep,,
19:30-19:45,FE-2,Private Family Conference (Ku + S-band),,
19:30-20:00,"CDR,FE-1",Daily food prep,,
19:45-20:00,FE-2,Daily food prep,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:35,.,Post-sleep,,
06:35-07:25,.,BREAKFAST,,
