0,1,2,3,4,5,6
15:20 - 15:40,PAO EVENT,,,,,
15:42 - 15:55 FE-1,PMC,,,,,
Repress with O2 from ? ?? ? ??? (on MCC GO) / ? ? ??  Item 3.7 pp. 3-2 through 3-15:45 - 16:05,,,,,,
,3,,,,,
CDR,Downloading Sound Level Meter data collected on the SM to the laptop /R/g,,,,,
16:05 - 17:35,,,,,,
,1212.pdf,,,,,
17:35 - 18:35,Physical exercise (TVIS-1),,,,,
15:55 - 16:40,HRF rack workstation powerdown,,,,,
16:40 - 18:25 FE-1,Installation of SAMS sensor casings and cables,,,,,
18:25 - 18:50,Preparation of N001 photo documentation for the ICE archive,,,,,
15:45 - 16:15,? ? ?  maintenance,,,,,
16:15 - 17:15 FE-2,WMK water treatment,,,,,
17:15 - 18:45,Physical exercise (RED),,,,,
"CDR, FE-",,,,,,
18:45 - 19:15,,,,,,
2,Report prep,,,,,
18:50 - 19:15 FE-1,,,,,,
GMT,,Crew,,Activity / ODF or R/G,,
06:00 - 06:10,,.,,Morning inspection,,
06:10 - 06:40,,.,,Post-sleep,,
06:40 - 07:30,,.,,Breakfast,,
07:30 - 07:40,,,,DPC,,
07:40 - 08:10,,FE-2,,Work prep,,
07:40 - 08:30,,"CDR, FE-1",,"CARDIO-LBNP. Study of human cardiac activity and circulation / ? ? / para. 4.1, page 4-1",,
08:15 - 08:25,,FE-2,,? ???  II Protocol monitoring,,
08:25 - 08:35,,FE-2,,MACE II ESM (experiment support module) setup,,
08:30 - 08:45,,"CDR, FE-1",,"CARDIO-LBNP. Study of human cardiac activity and circulation / ? ? / para. 4.2.1.1,page 4-12 through 4-14, ??=08.33",,
08:35 - 08:40,,FE-2,,MACE II ESM (experiment support module) activation,,
08:40 - 08:45,,FE-2,,? ???  II Protocol prep,,
08:45 - 08:55,,FE-2,,MACE II Protocol execution,,
08:45 - 10:20,,CDR,,"CARDIO-LBNP. Study of human cardiac activity and circulation / ? ?  para. 4.2.1.2,page 4-14 through 4-19, ??=10.00",,
08:55 - 11:25,,FE-2,,? ???  II Protocol monitoring,,
09:35 - 10:20,,FE-1,,"CARDIO-LBNP. Study of human cardiac activity and circulation / ? ?  para. 4.2.1.2,page 4-14 through 4-19, ??=10.00",,
10:20 - 10:50,,CDR,,CARDIO-LBNP. / ? ?  para. 4.3 page 4-27,,
10:45 - 10:55,,FE-1,,ICE – test,,
10:51 - 11:31,,CDR,,? ? ?  maintenance,,
11:24 - 11:39,,FE-1,,ICE – video archive N019,,
11:25 - 11:30,,FE-2,,? ???  II Protocol complete,,
11:48 - 11:57,,FE-1,,ICE – snubbercup test,,
11:50 - 13:20,,FE-2,,Physical exercise (RED),,
12:00 - 13:00,,CDR,,Physical exercise (CYCLE-1),,
12:20 - 13:20,,FE-1,,Physical exercise (CEVIS),,
13:00 - 13:20,,CDR,,"ISS O2 repress from ? ?? ? ??? (on MCC go) / SM ? ? ??  para. 3.7, page 3-2 and 3-3",,
13:20 - 14:20,,,,LUNCH,,
14:20 - 14:50,,CDR,,DIATOMEA. Study of world’s oceans / R/G1403,,
14:20 - 15:00,,FE-1,,Data collection for “Interactions” experiment,,
14:20 - 14:45,,FE-2,,Check LAB payloads,,
14:45 - 15:40,,FE-2,,Visual analysis and recording of microbial sample data,,
15:00 - 16:30,,CDR,,? ??  inventory / R/G1409,,
15:16 - 15:21,,FE-1,,ARIS POSCON test monitoring,,
15:40 - 16:25,,FE-2,,? ? ? ?  heat exchanger dryout for microbial control,,
15:55 - 16:00,,FE-1,,ARIS POSCON test monitoring,,
16:00 - 16:30,,FE-1,,DOSMAP. MDU charge start-up,,
16:25 - 17:25,,FE-2,,Study DOUG s/w for SSRMS activity,,
GMT,Crew,Activity / ODF or R/G,,,,
06:00–06:10,,Morning inspection,,,,
06:10–06:40,,Personal hygiene (post-sleep),,,,
06:40–07:30,,BREAKFAST,,,,
07:30–08:00,FE-2,"Maintenance of ? ? ?  per MCC GO (changeout of CWC in Elektron, changeout of???-? and ???-C?)",,,,
08:00–08:25,FE-1,LAB payload status monitoring,,,,
09:20–09:35,FE-1,Private family conference,,,,
09:35–09:50,FE-2,,,,,
11:00–12:30,FE-1,Physical exercise (RED),,,,
11:30–12:30,FE-2,Physical exercise (TVIS),,,,
12:20–12:30,CDR,"Charging camcorder battery / ??? ? ? , page 2-2, item 2.2",,,,
12:30–13:30,,LUNCH,,,,
15:55–16:10,CDR,Private family conference (TV) / r/g 1270,,,,
16:25–16:45,FE-2,Prep delta file for downlink,,,,
16:45–18:15,FE-2,Physical exercise (RED),,,,
17:15–18:15,FE-1,Physical exercise (TVIS),,,,
17:30–17:40,CDR,Downlink of ???  and ? ?  counter data,,,,
18:15–18:45,,Work prep,,,,
18:45–19:15,,Review plan for the next day,,,,
19:15–19:30,,Daily planning conference (evening),,,,
19:30–20:00,,DINNER,,,,
20:00–20:30,,Daily food ration prep,,,,
20:30–21:30,,Personal hygiene (pre-sleep),,,,
21:30–06:00,,SLEEP,,,,
GMT,Crew,Activity / ODF or R/G,,,,
06:00–06:10,,Morning inspection,,,,
06:09–06:39,,Personal hygiene (post-sleep),,,,
06:39–07:29,,BREAKFAST,,,,
07:30–07:40,CDR,"Charge camcorder battery / RODF ???  ??  (April 20, 2001) page 3-2, item 3.2",,,,
07:55–08:00,CDR,Downlink of ???  data,,,,
08:00–08:05,CDR,Downlink of ? ?  counter data,,,,
08:59–09:24,FE-2,LAB payload status monitoring,,,,
09:28–09:47,CDR,"Private family conference (TV) / RODF ???  ? ?  (April 20, 2001) item 3.4, pages 3-5,3-6 + r/g",,,,
10:49–10:59,CDR,Inspection of ????-1 separator,,,,
10:59–11:19,CDR,"Repressing ISS with O2 from Progress ? ?? ? / RODF ? ? ??  ? ?  item 3.7, pages 3-2 &3-3",,,,
11:19–11:59,CDR,Maintenance of ? ? ?,,,,
12:30–13:30,,LUNCH,,,,
14:30–14:45,FE-1,Private psychological conference,,,,
15:05–15:20,FE-2,Private psychological conference,,,,
16:10–16:25,FE-1,Private family conference,,,,
16:40–16:55,FE-2,Private family conference,,,,
18:40–19:15,,Review plan for the next day,,,,
19:15–19:30,,Daily planning conference (evening),,,,
19:29–19:59,,DINNER,,,,
20:00–20:30,,Daily food ration prep,,,,
20:30–21:30,,Personal hygiene (pre-sleep),,,,
21:30–06:00,,SLEEP,,,,
GMT,Crew,Activity/ODF or R/G,,,,
06:30 - 06:40,.,Morning inspection,,,,
06:40 - 07:10,.,Post-sleep,,,,
07:10 - 08:00,.,Breakfast,,,,
,,Downlink images of ISS interior and crew activity /ODF SM ??? [Video & Audio] para.,,,,
08:05 - 08:25,CDR,,,,,
,,"3.4, page 3-5 through 3-7 + r/g 1400",,,,
08:25 - 09:05,CDR,? ? ?  maintenance on MCC go,,,,
09:00 - 10:30,FE-1,Physical Exercise (RED),,,,
,,ISS ? 2 repress from ? ?? ? ??? (on MCC go) / ISS RODF SM ? ? ??  para.3.7 pp.3-2,,,,
09:05 - 09:25,CDR,,,,,
,,and 3-3,,,,
09:25 - 09:35,CDR,Inspection of ????-1 separator,,,,
09:35 - 10:15,CDR,PFC,,,,
10:05 - 10:30,FE-2,LAB payloads status check,,,,
11:30 - 12:30,FE-2,Physical Exercise (TVIS),,,,
12:30 - 13:30,.,Lunch,,,,
13:45 - 15:45,.,"Weekly station cleaning /ODF  ? ?  book 1, para. 2.2.1, page 2-2",,,,
15:45 - 16:45,FE-1,Physical Exercise (TVIS),,,,
16:50 - 17:00,CDR,"Camcorder battery charging / SM ??? [Video & Audio] page 3-2, para. 3.2",,,,
17:00 - 18:30,FE-2,Physical Exercise (IRED),,,,
17:00 - 19:30,CDR,Physical Exercise (TVIS+CYCLE),,,,
19:10 - 19:30,FE-2,Delta file downlink prep,,,,
19:30 - 20:00,.,Dinner,,,,
20:00 - 20:30,.,Daily food ration prep,,,,
20:30 - 21:30,.,Pre-sleep,,,,
21:30 - 06:00,.,Sleep,,,,
GMT Crew,,Activity / ODF or R/G,,,,
06:00-06:10 .,,Morning inspection,,,,
06:10-06:40 .,,Personal hygiene (post-sleep),,,,
06:40-07:30 .,,Breakfast,,,,
07:50-08:00 CDR,,Camcorder batteries charging / Video & Audio SM  pp.2-2 item 2.2,,,,
08:20-08:45 FE-1,,LAB PL status check,,,,
08:35-08:40 CDR,,Downlink ? ?  counter data,,,,
08:40-08:45 CDR,,Downlink ???  data,,,,
10:10-10:25 CDR,,PFC,,,,
12:00-13:00 .,,Dinner,,,,
13:00-13:30 FE-2,,? ? ?  maintenance,,,,
,,ISS repress with O2 from ? ?? ? ??? (on Ground instruction) / SM,,,,
13:10-13:30 CDR,,,,,,
,,"C? ??  Para.3.7 pp. 3-2, 3-3",,,,
16:00-16:20 FE-1,,PFC,,,,
18:10-18:30 FE-2,,Delta file prep for downlink,,,,
18:30-18:45 .,,Daily planning conference,,,,
19:00-19:30 .,,Review plan for tomorrow,,,,
19:30-20:00 .,,Dinner,,,,
20:00-20:30 .,,Daily food ration prep,,,,
20:30-21:30 .,,Personal hygiene (pre-sleep),,,,
21:30-06:00 .,,Sleep,,,,
TIME,CREW,ACTIVITY/Radiogram or procedure,,,,
06:00 - 06:10,.,Morning inspection of the station,,,,
06:10 - 06:40,Post-sleep,,,,,
06:40 - 07:20,Morning meal,,,,,
07:20 - 07:35,Daily planning conference,,,,,
07:35 - 07:50,CDR,Periodic pre-EVA health status check,,,,
07:35 - 08:20,FE-2,,,,,
07:50 - 08:05,FE -1,,,,,
07:50 - 08:10,CDR,Soyuz prep for EVA / per R/G 1283,,,,
08:10 - 08:15,CDR,"Activation of air purification unit “Potok” 150? ?"" / SM/ ? ? ?? / par. 13.1/page 13-1",,,,
08:20 - 08:43,.,"Media event, educational session for NASDA",,,,
08:45 - 10:45,"CDR, FE -1","EVA prep /EVA, RS ISS/ par .2.1/ page 2-1 +R/G 1299",,,,
09:35 - 11:05,FE -2,Exercise - RED,,,,
10:45 - 11:45,CDR,Exercise - CYCLE-3,,,,
11:05 - 11:10,FE -1,TVIS -Weekly status check,,,,
11:10 - 12:10,FE -1,Exercise -CEVIS,,,,
11:45 - 12:15,CDR,Exercise RED-3,,,,
12:15 - 12:25,Status check of ????-1 unit (condensate separation and transfer unit),,,,,
12:10 - 12:15,FE -2,TVIS -Weekly status check,,,,
12:25 - 13:25,,MIDDAY MEAL,,,,
13:25 - 13:50,FE -2,LAB Payload status check,,,,
13:25 - 14:50,"CDR, FE -1",Progress reloading for disposal (using IMS) R/G 1291,,,,
14:50 - 15:10,CDR,"Activation of Progress, air duct removal /Activation/Deactivation, par. 5.1,5.2/ page 5-1",,,,
15:15 - 15:35,,"Media event, educational session for ESA",,,,
15:35 - 16:15,FE -2,? ? ?  (Life support system) maintenance,,,,
15:35 - 15:55,CDR,"Removal of QD clamps / Activation/Deactivation, par 5.3, pages 5-1, 5-2",,,,
15:55 - 16:15,"CDR, FE -1","Hatch closure between Progress-??  and  ?? -Transfer chamber /Activation/Deactivation, par 5.4/ pages 5-2, 5-3/ step 1,2",,,,
16:15 - 17:05,FE -2,"Experiment - Interactions, creation of a backup copy of questionnaire",,,,
16:15 - 17:05,"CDR, FE -1","? ? (?? )-Progress leak check/ Activation/Deactivation, par.5.4, page 5-3,step 3",,,,
17:05 - 18:35,FE -1,Exercise - RED,,,,
17:15 - 17:35,FE -2,Delta-file prep for downlink,,,,
17:15 - 18:15,CDR,Exercise - TVIS-3,,,,
18:15 - 18:45,"CDR, FE -2",Familiarization with next day’s flight plan,,,,
18:35 - 18:45,? ? -1,,,,,
18:45 - 19:00,,Daily planning conference,,,,
19:00 - 19:30,Report prep,,,,,
19:30 - 20:00,Evening meal,,,,,
20:00 - 20:30,Daily food ration prep,,,,,
20:30 - 21:30,Pre-sleep,,,,,
21:30 - 06:00,SLEEP,,,,,
GMT,Crew,Activity / ODF or R/G,,,,
06:00 - 06:10,,Morning inspection,,,,
06:10 - 06:40,,Post-sleep,,,,
06:40 - 07:30,,Breakfast + R/G 1295,,,,
07.30 - 07.45,,Daily planning conference,,,,
07:45 - 08:00,,Prep for activities,,,,
08:00 - 09:10,,Update EVA timeline / R/G 1298,,,,
09.10 - 09.50,CDR,"Prepare Glisser video camera and charge storage battery (??) / per new SMaudio & video equipment (???  ? ? ) crew procedures, pp.4-7, para.4.4",,,,
09.50 - 10.20,CDR,Remove frequency plug from Regul-OS third set / R/G 1303,,,,
11.00 - 12.30,FE-1,Physical exercise (RED),,,,
11.00 - 11.25,FE-2,Checkout payload equipment in ? LAB /Daily Status Check Matrix,,,,
11:10 - 12:10,CDR,Physical exercise (active rest),,,,
11.30 - 12.30,FE-2,Physical exercise (CEVIS),,,,
12:10 - 13:10,CDR,Lunch,,,,
12.30 - 13.30,"FE-1,FE-2",Lunch,,,,
13:30 - 14:10,FE-2,? ? ?  (Life Support System)  + R/G 1292,,,,
13:40 - 15:10,CDR,"Prepare Glisser video camera for activity/ per new SM audio & videoequipment (???  ? ? ) crew procedures, pp.4-8, para .4.5,paras. 4.5.1, 4.5.2;pp.4-9, paras.4.5.4",,,,
14.00 - 14.05,CDR,"Activate Potok air purification unit (?? ?  ? ????) / ? ? ??  ? ? , para.13.1 pg.13-1",,,,
15:15 - 15:30,FE-2,Private medical conference,,,,
15:20 - 15:50,FE-1,Prepare report,,,,
15.50 - 16.05,FE-1,Private medical conference,,,,
15.30 - 16.55,FE-2,Physical exercise (RED),,,,
15:45 - 16:45,CDR,Physical exercise (active rest),,,,
16:15 - 17:15,FE-1,Physical exercise (TVIS),,,,
16:45 - 17:00,CDR,Private medical conference,,,,
16.55 - 17.15,FE-2,Prep for delta file dump,,,,
17:00 - 17:15,CDR,Prepare report,,,,
17:15 - 17:45,,Review plan for the next day,,,,
17.45 - 18.00,,Daily planning conference,,,,
18:00 - 18:30,,Dinner,,,,
18:30 - 19:00,,Daily food ration prep,,,,
19:00 - 20:00,,Pre-sleep,,,,
20.00 - 06.00,,SLEEP,,,,
GMT,,Crew,,Activity / ODF or R/G,,
06:00–06:10,,,,Morning inspection,,
06:10–06:40,,,,Personal hygiene (post-sleep),,
06:40–07:30,,,,BREAKFAST,,
07:30–08:00,,"FE-1, FE-2",,Work prep,,
07:30–07:40,,CDR,,,,
07:40–07:55,,CDR,,Laptop message check / r/g 1436,,
08:00–08:15,,,,Daily planning conference,,
08:15–10:45,,"CDR, FE-2",,FGB stowage ops with IMS support / r/g 1430,,
08:45–09:25,,FE-1,,DOSMAP: post-recharge installation of MDUs,,
09:25–09:50,,FE-1,,ARIS-ICE (test in POP configuration): setup ARIS for full sway space,,
10:10–10:40,,FE-1,,ARIS-ICE ops,,
10:45–11:00,,FE-2,,Water sample re-treatment / OCA 02_0564,,
11:10–11:20,,FE-1,,ARIS-ICE: actuator hyperextension tests,,
11:20–12:40,,FE-1,,Physical exercise (RED),,
11:40–12:40,,FE-2,,Physical exercise (CEVIS),,
11:45–12:05,,CDR,,ISS ? 2 repress from Progress ? ?? ? (per MCC go),,
12:05–12:40,,CDR,,URAGAN: Earth observations using LIV video complex / r/g 1435,,
12:40–13:05,,,,Weekly planning conference,,
13:05–14:05,,,,LUNCH,,
14:05–14:20,,FE-1,,ARIS-ICE: videotaping hardware procedures (ND019),,
14:10–14:20,,"CDR, FE-2",,Prep for PAO,,
14:20–14:50,,,,PAO event,,
14:50–15:50,,"CDR, FE-2",,FGB stowage ops with IMS support / r/g 1430,,
14:58–15.05,,FE-1,,ARIS-ICE: bumper test,,
15:05–15:45,,FE-1,,Maintenance of ? ? ?  per MCC go,,
15:50–16:00,,CDR,,"Camcorder battery charging / SM Video and Audio [???  ? ? ], pg. 2-2, item 2.2",,
16:00–16:20,,FE-2,,Delta file downlink prep,,
16:20–17:15,,FE-2,,Water sample re-treatment / OCA 02_0564,,
16:35–19:05,,CDR,,Physical exercise (TVIS+cycle-1),,
16:35–16:45,,FE-1,,ARIS-ICE: monitoring ARIS-RANGE sequence,,
16:45–17:10,,FE-1,,LAB payload status monitoring,,
17:15–17:45,,FE-1,,DOSMAP DOSTEL data transfer,,
17:45–18:45,,FE-1,,Physical exercise (CEVIS),,
17:15–18:45,,FE-2,,Physical exercise (RED),,
18:45–19:15,,"FE-1, FE-2",,Review plan for the next day,,
19:05–19:15,,CDR,,Report prep,,
19:15–19:40,,,,ISS2/ISS3 crew conference,,
19:40–19:50,,,,Daily planning conference,,
GMT,Crew,Activity / ODF or R/G,,,,
06:00–06:10,,Morning inspection,,,,
06:10–06:40,,Personal hygiene (post-sleep),,,,
06:40–07:15,"CDR, FE-1",BREAKFAST,,,,
06:40–07:30,FE-2,,,,,
07:15–08:15,"CDR, FE-1",Prep Orlan spares and auxiliary equipment / r/g 1261,,,,
07:30–07:45,,Daily planning conference (morning),,,,
07:45–08:15,FE-2,Work prep,,,,
08:15–08:45,FE-2,Maintenance of ? ? ?,,,,
08:15–08:55,"CDR, FE-1","Activation and inspection of Orlan / ? ? ?, item 2.1, page 2-1",,,,
08:55–09:15,"CDR, FE-1","Checkout of Orlan interface unit (? ? ? ) / ? ? ?, item 2.2, page 2-2",,,,
09:15–09:25,"CDR, FE-1","Removal and installation of Orlan telemetry unit (????) battery / ???,item 2.4.7, page 2-15",,,,
09:25–09:35,CDR,"Changeout of filter unit (? ? ) ? ? 2 ? ?0501 / RODF ? ? ?? , item 10.16.2",,,,
09:25–09:55,FE-1,Transfer of Dosmap Dostel data to HRF PC for subsequent downlink,,,,
09:55–10:40,FE-1,Bonner Ball maintenance,,,,
10:10–10:40,CDR,Physical exercise (RED),,,,
10:40–12:00,FE-1,Physical exercise (RED),,,,
10:40–11:40,CDR,Physical exercise (TVIS),,,,
12:00–13:00,,LUNCH,,,,
13:00–13:25,,PAO event: press conference with US media,,,,
13:25–13:55,"CDR, FE-1","Orlan equipment prep / ???, item 2.6, item 2-23",,,,
13:25–13:50,FE-2,LAB payload status monitoring,,,,
13:50–14:15,FE-2,Prep delta file for downlink,,,,
13:55–15:25,"CDR, FE-1","Separation of Orlan and ? ? ?  water systems / ???, item 2.3, pages 2-3 to 2-6",,,,
14:50–15:00,FE-2,Deactivation and relocation of TEPC,,,,
15:15–16:15,FE-2,Physical exercise (TVIS),,,,
15:25–16:25,"CDR, FE-1","Orlan fit check / ???, item 2.5, page 2-21",,,,
16:15–17:45,FE-2,Physical exercise (RED),,,,
16:25–16:40,FE-1,TORSO setup (end),,,,
16:35–17:35,CDR,Physical exercise (TVIS),,,,
16:45–17:45,FE-1,Physical exercise (CEVIS),,,,
17:45–18:15,,FD/ISS crew conference,,,,
18:15–18:45,,Report prep,,,,
18:45–19:15,,Review plan for the next day,,,,
19:15–19:30,,Daily planning conference (evening),,,,
19:30–20:00,,DINNER,,,,
20:00–20:30,,Daily food ration prep,,,,
20:30–21:30,,Personal hygiene (pre-sleep),,,,
21:30–05:00,,SLEEP,,,,
GMT,CREW,Activity / ODF or R/G references,,,,
06:00-06:10,,Morning Inspection,,,,
06:10-06:40,,Personal hygiene (post-sleep),,,,
06:40-07:30,FE-2,BREAKFAST,,,,
06:40-07:00,FE-1,BLOOD BIOCHEMISTRY (Assistance) / ? ed? ps  Vol.2/Para.3.11pp.3-73 - 3-87,,,,
06:40-07:00,CDR,Blood Biochemistry ? ed? ps  Vol.2/Para.3.11 pp.3-73 - 3-87,,,,
07:00-07:50,"CDR,FE-1",Breakfast,,,,
07:30-08:00,FE-2,? ? ?maintenance on ground command,,,,
07:50-08:20,"CDR,FE-1",Work Prep,,,,
08:00-08:20,FE-2,WORK PREP,,,,
08:20-08:35,,Morning Daily Panning Conference,,,,
08:35-08:50,CDR,"? 1 ? ??  Absorbent Cartridge Recovery (conclusion) / SM ? ? ??/Para.7.3 pp.7-4, 7-5 Step 2,3",,,,
08:35-09:00,FE-1,LAB Payload Status Monitoring,,,,
08:50-11:30,CDR,BLOOD BIOCHEMISTRY ? ?? -?? -11 / ? ed? ps  Vol.2/Para.3.11pp.3-73 - 3-87,,,,
08:55-09:05,FE-2,MACE II Protocol Monitoring,,,,
09:00-09:10,FE-1,ESC Camera Prep,,,,
09:05-09:15,FE-2,MACE II ESM (Experiment Support Module) Install,,,,
09:10-09:25,FE-1,ICE- SAMS hardware imagery,,,,
09:15-09:20,FE-2,MACE II ESM (Experiment Support Module) Activation,,,,
09:20-09:25,FE-2,?? ? ?  II Protocol Prep,,,,
09:25-09:35,FE-2,MACE II Protocol Implementation,,,,
09:30-10:00,FE-1,ICE – laptop install to adjacent rack,,,,
09:35-10:45,FE-2,?? ? ?  II Protocol Monitoring,,,,
10:00-11:30,FE-1,Physical Exercise (RED) / USOS PROGRAM,,,,
10:45-10:50,FE-2,?? ? ?  II Protocol Completion,,,,
11:00-12:00,FE-2,Physical Exercise (TVIS) / USOS PROGRAM,,,,
11:30-12:30,FE-1,Physical Exercise (CEVIS) / USOS PROGRAM,,,,
11:30-11:45,CDR,? 2 ? ??  Absorbent Cartridge Recovery (initial) / SM ? ? ?? /Item .7.3p.7-3 Step 1,,,,
11:45-13:15,CDR,Physical Exercise / Change of Activity (Active Rest).,,,,
12:00-13:30,FE-2,Physical Exercise RED / USOS PROGRAM,,,,
12:30-12:50,FE-1,FORMALDEHYDE MONITORING KIT (FMK) OPERATIONS,,,,
12:50-13:00,FE-1,SSAS Deactivation,,,,
13:00-13:30,FE-1,MDU Dosimeter Charging,,,,
13:15-13:35,CDR,ISS O2 Repress from ? ?? ?  ? ? ?  (As recommended by ? ?  ? ? ?) /SM ? ? ?? /Item.3.7 pp. 3-2 - 3-3,,,,
GMT,,Crew,,Activity / ODF or R/G,,
06:00–06:10,,,,Morning inspection,,
06:10–06:40,,,,Personal hygiene (post-sleep),,
06:40–07:30,,,,BREAKFAST,,
07:30–08:00,,,,Work prep,,
08:00–08:15,,,,Daily planning conference (morning),,
08:15–08:55,,FE-1,,DOSMAP: post-recharging installation of MDUs,,
08:15–08:25,,FE-2,,MACE II: protocol monitoring,,
08:15–08:50,,CDR,,Maintenance of ? ? ?  per MCC direction,,
08:25–08:35,,FE-2,,MACE II: ESM installation & protocol setup,,
08:35–08:40,,FE-2,,MACE II: ESM activation,,
08:40–08:45,,FE-2,,MACE II: protocol setup,,
08:45–08:55,,FE-2,,MACE II: performing protocol,,
08:55–09:25,,FE-1,,Recording TLD readings,,
08:55–11:05,,FE-2,,MACE II: protocol monitoring,,
09:05–09:20,,CDR,,Private medical conference,,
09:25–09:35,,FE-1,,Completion of DOSMAP transfer,,
09:35–10:00,,FE-1,,LAB payload status monitoring,,
09:35–10:05,,CDR,,Taking measurements with Sound Level Meter / r/g 1415,,
10:05–10:20,,FE-1,,Prep of TLD data for downlink & post-downlink cable reconfig,,
10:05–11:35,,CDR,,Installation of noise protection mats / r/g 1412,,
10:35–12:05,,FE-1,,Physical exercise (RED),,
11:05–11:10,,FE-2,,MACE II: protocol conclusion,,
11:20–12:20,,FE-2,,Physical exercise (TVIS),,
11:35–12:35,,CDR,,LUNCH,,
12:05–12:20,,FE-1,,Activation of DOUG software for SSRMS,,
12:20–13:20,,"FE-1, FE-2",,LUNCH,,
13:10–13:40,,CDR,,"CPCF-2: deactivation of module 3 / ???, item 2.6, page 2-9, item 2.7,pages 2-10 through 2-11 +r/g 1414",,
13:20–14:10,,"FE-1, FE-2",,Robotics checkout,,
