0,1,2,3,4,5,6
14:50-15:30,FE-2,"СОЖ Maintenance. SM and FGB СВО, СГО, СПКУ АСУ Counter, POTOK Air Purification System Data Calldowns",,,,
TIME,CREW,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot,,,,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot  SM ПСС (Caution & Warning Panel) Test",,,,
06:00-06:10,FE-3,Morning Inspection,,,,
06:00-06:15,FE-4,KHROMATOMASS. Experiment Setup,,,,
06:00-06:05,FE-6,REACTION - Self-reaction test,,,,
06:00-06:05,FE-5,PROK - Urine Sample Collection,,,,
06:05-06:15,FE-6,Morning Inspection,,,,
06:05-06:10,FE-5,Reaction Self Test,,,,
06:10-06:40,"CDR, FE-2, FE-3",Post-sleep,,,,
06:10-06:50,FE-5,HMS Visual Testing Activity,,,,
06:15-06:45,FE-4,KHROMATOMASS. Saliva and Blood Collection,,,,
06:15-06:40,FE-6,Post-sleep,,,,
06:40-07:30,"CDR, FE-2, FE-3",BREAKFAST,,,,
06:40-06:50,FE-6,BIOME - Questionnaire Data Entry,,,,
06:45-07:05,FE-4,Post-sleep,,,,
06:50-06:55,FE-5,Skin B Experiment Reminder,,,,
06:50-07:30,FE-6,HMS Visual Testing Activity,,,,
06:55-07:30,FE-5,Post-sleep,,,,
07:05-07:30,FE-4,BREAKFAST,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,
07:55-08:10,"CDR, FE-2",Work Prep,,,,
07:55-08:15,FE-3,Work Prep,,,,
07:55-08:20,FE-4,BREAKFAST,,,,
07:55-08:40,FE-5,BREAKFAST,,,,
07:55-08:25,FE-6,OH - Tonometry Test Setup,,,,
08:10-10:40,"CDR, FE-2",BAR.  Experiment Ops. Tagup with specialists (S-band),,,,
08:15-08:25,FE-3,WRS Water Sample Analysis,,,,
08:20-08:30,FE-4,CHROMATOMASS SPEKTR M. Photography of the Experiment Ops,,,,
08:30-08:45,FE-4,KHROMATOMASS. Closeout Ops,,,,
08:50-09:00,FE-5,BREAKFAST,,,,
08:50-10:20,FE-3,Physical Exercise (ARED),,,,
08:55-09:15,FE-4,Work Prep,,,,
09:00-09:35,FE-5,Ocular Health (OH) - Blood Pressure Operations,,,,
09:00-09:15,FE-6,BREAKFAST,,,,
09:15-10:30,FE-4,ТК 709 Transfers and IMS Ops,,,,
TIME,CREW,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot,,,,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",,,,
06:00-06:10,FE-3,Morning Inspection,,,,
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,,,,
06:00-06:05,FE-5,PROK. Urine РН Test,,,,
06:00-06:05,FE-6,PRO K Urine PH Test,,,,
06:05-06:10,FE-6,Morning Inspection,,,,
06:05-06:25,FE-5,HRF Urine Sample Collection,,,,
,"CDR, FE-2,",,,,,
06:10-06:40,"FE-3, FE-4,",Post-sleep,,,,
,FE-6,,,,,
06:25-06:30,FE-5,HRF - Urine Sample MELFI Insertion,,,,
06:30-06:40,FE-5,Morning Inspection,,,,
06:40-07:15,FE-5,Post-sleep,,,,
,"CDR, FE-2,",,,,,
06:40-07:15,"FE-3, FE-4,",BREAKFAST,,,,
,FE-6,,,,,
07:15-07:40,,Daily Planning Conference (S-band),,,,
07:40-08:30,FE-5,BREAKFAST,,,,
,"CDR, FE-2,",,,,,
07:40-07:55,"FE-3, FE-4,",BREAKFAST,,,,
,FE-6,,,,,
07:55-08:05,FE-4,Work Prep,,,,
07:55-08:15,"CDR, FE-2, FE-3, FE-6",Work Prep,,,,
08:05-08:15,FE-4,URAGAN. Photo Spectrum System Battery Charge (start),,,,
08:15-08:30,"CDR, FE-4",IMS Tagup (S-band),,,,
08:15-08:25,FE-3,CIR - Hardware Setup,,,,
08:15-08:25,FE-6,USND2. Hardware Activation,,,,
08:30-08:50,FE-5,ESA Weekly Crew Conference,,,,
08:30-08:45,"FE-2, FE-4",Configure ПхО prior for Pressurized Orlan Suit Translation Training,,,,
08:45-10:15,"FE-2, FE-4",Transfer of two Pressurized Orlan Suits to ПхО,,,,
08:50-09:10,FE-5,Work Prep,,,,
09:05-10:15,CDR,Assistance in Transfer of two Pressurized Orlan Suits to ПхО,,,,
09:10-10:40,FE-3,Physical Exercise (ARED),,,,
09:15-11:15,FE-6,SPINAL. Scanning Ops,,,,
09:25-09:45,FE-5,HRF Urine Sample Collection,,,,
09:45-09:50,FE-5,HRF - Sample Insertion into MELFI,,,,
10:15-11:00,CDR,ТКГ 418 (DC1) Activation,,,,
TIME,CREW,,ACTIVITY,,,
06:00-06:10,CDR,"Morning Inspection Laptop RS2(1) Reboot RSS1, RSS2 Reboot",,,,
,,Morning Inspection.Visual Inspection of Circuit Breaker [АЗС] Position,,,,
06:00-06:10,FE-2,"on DC1 Power Switch Panel (БВП) and Fuses on DC Fuse Boxes 30,",,,,
,,36 using LED indication,,,,
06:00-06:05,FE-3,PROK. PH Urine Test,,,,
06:00-06:10,FE-4,Morning Inspection,,,,
06:00-06:10,FE-6,Reaction Self Test,,,,
06:00-06:10,FE-5,Reaction Self Test,,,,
06:05-06:15,FE-3,Morning Inspection,,,,
06:10-06:40,"CDR, FE-2, FE-4",Post-sleep,,,,
06:10-06:20,"FE-5, FE-6",Morning Inspection,,,,
06:15-06:40,FE-3,Post-sleep,,,,
06:20-06:40,"FE-5, FE-6",Post-sleep,,,,
,"CDR, FE-2,",,,,,
06:40-07:30,"FE-3, FE-5,",BREAKFAST,,,,
,FE-6,,,,,
06:40-07:30,FE-4,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),,,,
,,Weekly Housekeeping,,,,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",,,,
07:30-10:30,CDR,FGB ЦВ2 Fan Cleaning,,,,
,,Inspection of Air Conditioner Cleaning Auxiliary Computer System,,,,
,,(ВКС) Laptops,,,,
,,Weekly Housekeeping,,,,
07:30-09:30,FE-2,Cleaning Auxiliary Computer System (ВКС) Laptops БМП,,,,
,,(Micropurification Unit) Fan Grille Cleaning,,,,
07:30-09:50,FE-4,Weekly Housekeeping Cleaning Auxiliary Computer System (ВКС) Laptops,,,,
07:30-10:30,"FE-3, FE-5, FE-6",Weekly Housekeeping,,,,
09:30-10:10,FE-2,VIRU. Closeout Ops and Hardware Teardown after Relaksatsiya Experiment,,,,
09:50-10:05,FE-4,Private Family Conference (Ku + S-band),,,,
10:10-11:20,FE-2,"Physical Exercise (VELO), Day 1",,,,
10:30-10:35,FE-3,CGBA - Status Check and Monitor Cleaning,,,,
10:40-10:55,FE-5,Private Medical Conference,,,,
11:10-12:10,FE-4,"Physical Exercise (VELO), Day 1",,,,
11:20-12:20,FE-2,Weekly Housekeeping Cleaning Auxiliary Computer System (ВКС) Laptops,,,,
12:00-13:00,CDR,БД-2 Exercise - Day 2,,,,
,TIME,,"CREWCDRFE-4FE-2, FE-5,",,"ACTIVITYPLAZMENNIY KRISTALL. Pressure CheckMorning Inspection, Laptop RSS1, RSS2 Reboot",
,06:00-06:05,,,,,
,06:00-06:10,,,,,
,,,,,,
,06:00-06:10,,Morning Inspection,,,
,,,"FE-6FE-3CDRFE-2, FE-3,",,,
,,"Morning Inspection. SM ПСС (Caution & Warning Panel) TestMorning Inspection, Laptop RS2(1) Reboot",,,,
,06:00-06:10,,,,,
,06:05-06:15,,,,,
,,,,,,
,06:10-06:35,,Post-sleep,,,
,,,"FE-4, FE-6FE-5CDRCDR, FE-2,FE-3, FE-4,FE-6FE-5FE-6CDR, FE-2,",,,
,,Post-sleepPost-sleepBREAKFASTBREAKFASTPhysical Exercise (ARED),,,,
,06:10-06:40,,,,,
,06:15-06:35,,,,,
,,,,,,
,06:35-07:25,,,,,
,,,,,,
,06:40-07:30,,,,,
,07:25-08:55,,,,,
,,,,,,
,07:25-07:45,,Daily Planning Conference (S-band),,,
,,"FE-4FE-5FE-2, FE-4CDRCDRFE-2FE-4FE-2, FE-4CDRFE-5FE-3FE-6FE-2, FE-4",,,,
,,Audio Dosimeter PreparationActivation and inspection of Orlan suits No. 5 and 6Work PrepИК0501Gas Analyzer О2 readings adjustments. Uout= 2.6 V. Tagup,,,,
,07:30-08:00,,,,,
,07:45-08:25,,,,,
,07:45-08:05,,,,,
,,,,,,
,08:05-08:35,,,,,
,,,"with specialists (S-band)DC1 БСС (Spacesuit Interface Unit) CheckoutПхО БСС (Spacesuit Interface Unit) CheckoutSpacesuit Replaceable Elements OpsБД-2 Exercise - Day 3Private Psychological ConferenceClean Bench (CB) Cleanup and CheckoutBattery replacement and start of first measurementBattery Installation in Orlan Telemetry Unit (БРТА)ISS Crew and ГОГУ (RSA Flight Control Team Management) WeeklyConference (S-band)Physical Exercise (ARED)Weekly HousekeepingСОЖ MaintenanceReplacing filters in FGB ПС1, ПС2 Dust Collectors(ФГБ1ПГО_2_219_1, bag 410-32 (00054260R)). Reflect changes inIMSDC1 EVA Support Panel (ПОВ) Test.  Tagup with specialists (as",,,
,,,,,,
,08:25-08:45,,,,,
,08:25-08:45,,,,,
,08:45-10:05,,,,,
,08:45-10:15,,,,,
,08:50-09:05,,,,,
,08:55-10:15,,,,,
,09:55-10:15,,,,,
,10:05-10:15,,,,,
,,,,,,
,10:15-10:30,,,,,
FE-3FE-5CDRFE-2FE-4,,,,,,
,,,,,,
,10:30-11:55,,,,,
,10:30-13:00,,,,,
,10:30-11:10,,,,,
,,,,,,
,10:30-11:20,,,,,
,,,,,,
,,,,,,
,10:30-11:00,,,,,
,necessary),,,,,
,,,,,,
TIME,CREW,,,ACTIVITY,,
,CDR,Morning Inspection. Laptop RS2(1) Reboot,,,,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",,,,
,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,,,,
06:00-06:10,FE-3,Morning Inspection,,,,
06:00-06:05,FE-5,Reading REMINDER,,,,
06:00-07:00,FE-6,BIOME- Sampling Operations,,,,
06:05-06:10,FE-5,PROK - Urine Sample Collection,,,,
06:10-06:40,"CDR, FE-2, FE-4",Post-sleep,,,,
06:10-06:45,FE-3,Post-sleep,,,,
06:10-06:30,FE-5,HRF Urine Sample Collection,,,,
06:30-06:35,FE-5,HRF - Urine sample insertion into MELFI,,,,
06:35-06:40,FE-5,Reminder to the crew about Circadian Rhythms experiment,,,,
06:40-07:30,"CDR, FE-2, FE-4",BREAKFAST,,,,
06:40-07:05,FE-5,HRF Blood Draw,,,,
06:50-07:05,FE-3,HRF Blood Draw,,,,
07:00-07:05,FE-6,HRF - Urine Sample MELFI Insertion,,,,
07:05-07:30,FE-3,BREAKFAST,,,,
07:05-07:15,FE-5,Morning Inspection,,,,
07:05-07:15,FE-6,PROK - Urine Sample Collection,,,,
07:15-07:30,FE-5,HRF Refrigerated Centrifuge Configuration,,,,
07:15-07:30,FE-6,Morning Inspection,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,
07:55-08:05,"CDR, FE-2, FE-3, FE-4",Work Prep,,,,
07:55-08:05,FE-6,Post-sleep,,,,
08:00-08:05,FE-5,HRF - Blood sample removal from centrifuge and its deactivation,,,,
,"CDR, FE-2,",,,,,
08:05-08:20,"FE-3, FE-4,",ISS Crew and ГОГУ (RSA Flight Control Team Management) Weekly,,,,
,FE-6,Conference (S-band),,,,
08:05-08:10,FE-5,HRF - Urine Sample MELFI Insertion,,,,
08:10-08:15,FE-5,BIOME - Survey Questionnaire,,,,
08:15-08:45,FE-5,Post-sleep,,,,
08:20-08:35,"CDR, FE-2, FE-4",IMS Tagup (S-band),,,,
08:20-08:30,FE-3,Work Prep,,,,
08:20-08:50,FE-6,Post-sleep,,,,
,TIME,,,,,
,06:00-06:15,,,,,
,06:00-06:10,,,,,
,06:00-06:10,,,,,
,06:00-06:10,,,,,
,06:00-06:10,,,,,
,06:00-06:05,,,,,
,06:05-06:10,,,,,
,,,,,,
,06:10-06:20,,,,,
,,,,,,
,06:10-06:40,,,,,
,06:10-06:30,,,,,
,06:15-06:30,,,,,
,,,,,,
,06:20-06:30,,,,,
,,,,,,
,06:20-06:25,,,,,
,,,,,,
,06:25-07:10,,,,,
,,,,,,
,06:25-06:30,,,,,
TIME,CREW,ACTIVITY,,,,
06:00-06:05,CDR,PLASMA CRYSTAL. Pressure monitoring,,,,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",,,,
06:00-06:10,FE-3,Morning Inspection,,,,
06:00-06:10,FE-4,Morning Inspection. SM C&W Panel Test,,,,
06:00-06:10,FE-5,HRF- sampling and sample stowage,,,,
06:00-06:05,FE-6,REMINDER- review,,,,
,,Morning Inspection.,,,,
06:05-06:15,CDR,,,,,
,,RS2(1) Laptop Reboot,,,,
06:05-06:15,FE-6,HRF- sampling,,,,
06:10-06:30,FE-2,Post-sleep,,,,
,"FE-3,",,,,,
06:10-06:40,,Post-sleep,,,,
,FE-4,,,,,
06:10-06:15,FE-5,HRF- urine specimen transfer to MELFI,,,,
06:15-06:40,CDR,Post-sleep,,,,
06:15-06:30,FE-5,Morning Inspection,,,,
06:15-06:20,FE-6,HRF- urine specimen transfer to MELFI,,,,
06:20-06:25,FE-6,PROK-urine specimen collection,,,,
06:25-06:45,FE-6,HRF- urine specimen collection,,,,
06:30-07:10,"FE-2,FE-5",ATV Rendezvous and Docking Timeline Drill. Tagup w/specialists (S-band),,,,
,"CDR,FE-3,",,,,,
06:40-07:25,,Breakfast,,,,
,FE-4,,,,,
06:45-06:50,FE-6,HRF- urine specimen transfer to MELFI,,,,
06:50-07:00,FE-6,Morning Inspection,,,,
07:00-07:25,FE-6,HRF- blood sampling and centrifuge activation,,,,
07:10-07:25,FE-2,Breakfast,,,,
07:10-07:25,FE-5,HRF- blood sampling operator,,,,
,"CDR,FE-2,",,,,,
07:25-07:50,"FE-3,FE-4,",,,,,
,FE-5,Daily planning conference (S-band),,,,
07:25-07:45,FE-6,,,,,
07:45-07:55,FE-6,HRF- refrigeration centrifuge configuration,,,,
07:50-09:00,FE-5,"Post-sleep, breakfast",,,,
,"CDR,FE-3,",,,,,
07:50-08:10,,Work Prep,,,,
,FE-4,,,,,
07:50-08:35,FE-2,Breakfast,,,,
07:55-08:25,FE-6,Post-sleep,,,,
08:20-08:30,FE-3,BCAT- transfer of imagery from camera,,,,
,,On MCC GO Tear-down of Local Temperature Switch (ТА251М1Б) and ROM on,,,,
08:25-09:25,CDR,"Progress 419 (SM Aft). Stow in СМ1РО_3_314_1, Bag 353-8 (00037141R). Record",,,,
,,in IMS,,,,
08:25-08:30,FE-6,HRF- removal of sample from centrifuge and centrifuge deactivation,,,,
08:30-08:40,FE-3,LMM- experiment procedure review,,,,
08:30-09:00,FE-4,On MCC GO СРВК-2М multi-filtration unit (MFU) swap-out,,,,
08:30-08:35,FE-6,HRF- sample transfer to MELFI,,,,
08:35-08:55,FE-2,Work Prep,,,,
TIME,CREW,,ACTIVITY,,,
,,Morning Inspection,,,,
06:00-06:10,CDR,,,,,
,,Laptop RS2(1) Reboot,,,,
,,Morning Inspection,,,,
06:00-06:10,FE-2,,,,,
,,SM ПСС (Caution & Warning Panel) Test,,,,
06:00-06:10,"FE-3, FE-6",Morning Inspection,,,,
06:00-06:10,FE-4,"Morning Inspection, Laptop RSS1, RSS2 Reboot",,,,
06:00-06:10,FE-5,USOS Window Shutter Close,,,,
06:10-06:20,FE-5,Morning Inspection,,,,
,"CDR, FE-2,",,,,,
06:10-06:40,"FE-4, FE-3,",Post-sleep,,,,
,FE-6,,,,,
06:20-06:50,FE-5,Post-sleep,,,,
,"CDR, FE-2,",,,,,
06:40-07:30,"FE-4, FE-3,",BREAKFAST,,,,
,FE-6,,,,,
06:50-07:40,FE-5,BREAKFAST,,,,
,"CDR, FE-2,",,,,,
07:30-07:55,,Work Prep,,,,
,FE-6,,,,,
07:30-07:45,FE-3,Work Prep,,,,
07:30-07:50,FE-4,Work Prep,,,,
07:40-07:55,FE-5,Work Prep,,,,
07:45-07:55,FE-3,MSG - Visual inspection and activation,,,,
07:50-08:00,FE-4,Start application NASA MPEG2 Viewer and monitor TV signal on CP Laptop SSC,,,,
,"CDR, FE-2,",,,,,
07:55-08:20,"FE-3, FE-5,",Daily Planning Conference (S-band),,,,
,FE-6,,,,,
08:00-08:20,FE-4,Daily Planning Conference (S-band),,,,
08:20-09:00,FE-4,СОЖ Maintenance,,,,
08:20-09:05,FE-5,Acoustic Dosimeter Stow,,,,
08:20-08:30,CDR,LCS. RSE-LCS Laptop Deactivation,,,,
08:20-09:20,FE-3,JEM Grille Cleaning,,,,
08:30-09:00,CDR,PLAZMENNIY KRISTALL. Hardware Teardown,,,,
08:50-10:20,FE-6,Physical Exercise (ARED),,,,
08:55-09:05,FE-2,Comm config for ATV4 docking,,,,
09:00-10:20,CDR,"Cleaning Ventilation Screens on FGB Interior Panels (pnls 116, 316, 231, 431)",,,,
09:00-09:30,FE-4,БСПН Log-File Dump via RSS1,,,,
09:05-09:10,FE-2,On MCC Go КЦП1 and RS1 Laptop Activation,,,,
09:10-09:35,"FE-2, FE-5",Preparation for ATV approach and docking. Tagup with specialists (S-band),,,,
09:35-09:50,"FE-2, FE-5",PCE [МБРЛ] Comm Config,,,,
09:35-09:45,FE-4,Start application NASA MPEG2 Viewer and Monitor TV signal on CP Laptop SSC,,,,
,,TV-ISS-MCC. TV-MPEG2 (Ku-band) Monitor ATV approach and docking Tagup,,,,
09:50-14:20,"FE-2, FE-5",,,,,
,,with specialists (S-band),,,,
09:50-10:00,FE-3,Ham Radio Deactivation,,,,
10:10-13:50,FE-3,CCF - Install Without Optical Diagnostic Unit,,,,
TIME,CREW,ACTIVITY,,,,
06:00-06:05,CDR,PLAZMENNIY KRISTALL. Pressure Check,,,,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",,,,
06:00-06:10,"FE-3, FE-4",Morning Inspection,,,,
06:00-06:10,FE-5,HRF - Generic Sample Operations,,,,
06:00-06:10,FE-6,HRF - Sample Collection,,,,
06:05-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot,,,,
06:10-06:15,"FE-5, FE-6",HRF - Sample MELFI Insertion,,,,
06:10-06:40,"CDR, FE-2, FE-3, FE-4",Post-sleep,,,,
06:15-07:15,FE-5,BIOME - Questionnaire and sample collection,,,,
06:15-06:20,FE-6,PROK - Urine Sample Collection,,,,
06:20-06:30,FE-6,Morning Inspection,,,,
06:30-07:00,FE-6,Post-sleep,,,,
06:40-07:30,"CDR, FE-2, FE-3",BREAKFAST,,,,
06:40-07:30,FE-4,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),,,,
07:00-07:50,FE-6,BREAKFAST,,,,
07:15-07:20,FE-5,HRF - Urine Sample MELFI Insertion,,,,
07:20-08:05,FE-5,BIOME- Sampling Operations,,,,
,,Weekly Housekeeping,,,,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",,,,
07:30-10:30,CDR,FGB ЦВ2 Fan Cleaning,,,,
,,Inspection of Air Conditioner,,,,
,,Inspection and Cleaning of Auxiliary Computer System (ВКС) Laptops,,,,
07:30-10:30,FE-2,Weekly Housekeeping,,,,
07:30-10:30,FE-3,Weekly Housekeeping,,,,
,,Weekly Housekeeping,,,,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E FGB ЦВ2",,,,
7:30-08:50,FE-4,Fan Cleaning,,,,
,,Inspection of Air Conditioner,,,,
,,Inspection and Cleaning of Auxiliary Computer System (ВКС) Laptops,,,,
07:50-10:50,FE-6,Weekly Housekeeping,,,,
08:05-08:10,FE-5,HRF - Urine Sample MELFI Insertion,,,,
08:10-08:40,FE-5,Post-sleep,,,,
08:40-09:40,FE-5,BREAKFAST,,,,
08:50-10:20,FE-4,Physical Exercise (ARED),,,,
