0,1,2,3,4,5
06:10-06:20,CDR,Body mass measurement: equipment setup,,,
06:10-06:20,FE -1,Calf volume measurement,,,
06:20-06:30,CDR,Calf volume measurement,,,
06:20-06:35,FE -1,Body mass measurement,,,
06:35-07:05,FE -1,Post-sleep,,,
06:35-06:50,CDR,Body mass measurement,,,
06:50-07:00,Body mass measurement: equipment stowage,,,,
07:00-07:20,Post-sleep,,,,
07:05-08:00,FE -1,BREAKFAST,,,
07:20-08:00,CDR,BREAKFAST,,,
08:00-08:15,,Daily planning conference (S-band),,,
08:15-08:30,FE -1,InSPACE familiarization,,,
08:15-08:45,CDR,Prep for work,,,
08:30-08:35,FE -1,Microgravity Science Glovebox (MSG): activation,,,
08:35-08:45,InSPACE cassette changeout,,,,
08:45-09:15,InSPACE ops,,,,
09:00-09:15,CDR,Regeneration of Ф1 absorption cartridge in БМП (start),,,
09:15-09:45,FE -1,Prep for work,,,
09:15-10:55,CDR,IMS stowage location check,,,
09:45-09:55,FE -1,InSPACE: prep for experiment monitoring,,,
09:55-10:05,ISS-7 daily payload status check,,,,
10:15-10:25,InSPACE: experiment monitoring,,,,
10:25-10:40,EMU BSA battery re-charge init,,,,
10:40-10:50,InSPACE: prep for experiment monitoring,,,,
10:50-11:05,Recovery of periodic backup of the local area network,,,,
10:55-12:25,CDR,Physical exercise (TVIS-3),,,
11:05-11:15,FE -1,INSPACE: MSG videocassette changeout,,,
11:15-11:25,InSPACE powerdown,,,,
11:25-11:30,Microgravity Science Glovebox (MSG): powerdown,,,,
11:30-12:30,Physical exercise (CEVIS),,,,
12:25-12:30,CDR,Weekly maintenance of TVIS,,,
12:30-13:30,,LUNCH,,,
13:30-14:15,,Prep for EMU fit check,,,
14:15-15:55,CDR,IMS stowage location check,,,
14:35-14:45,FE -1,Microbial analysis,,,
14:45-16:15,Microbial analysis (T + 5),,,,
GMT,,Crew,,Activity,
06:00–06:10,,,,Morning inspection,
06:10–06:40,,,,Post-sleep,
06:40–07:30,,,,BREAKFAST,
07:30–08:00,,,,Prep for work,
08:00–08:15,,,,Daily planning conference (S-band),
08:15–08:30,,CDR,,Regeneration of Ф1 absorption cartridge in БМП (end),
08:15–08:30,,FE-1,,GASMAP HRF: powerup for 30-day functionality test,
08:45–09:40,,CDR,,PULSE: experiment ops. Tagup w/ ground specialist (S-band),
08:45–09:45,,FE-1,,Potable water sampling for on-orbit chemical microbial analysis,
09:45–10:40,,,WMK in-flight water sample processing,,
09:50–11:20,,CDR,,Changeout of Е-К hose and Е-К pre-treat tank in АСУ,
10:40–11:40,,FE-1,,Physical exercise (TVIS),
11:20–11:35,,CDR,,Regeneration of Ф2 absorption cartridge in БМП (start),
11:35–12:35,,,Physical exercise (VELO+Load Trainer-1 / day 4),,
11:50–12:35,,FE-1,,GASMAP HRF: 30-day functionality test,
12:35–13:35,,,,LUNCH,
13:35–13:50,,FE-1,,EMU BSA battery recharge (term),
13:35–13:50,,CDR,,Private medical conference (S-band),
13:50–14:05,,FE-1,,,
13:50–14:00,,CDR,,DVCAM battery charge before ГФИ-1 downlink,
14:00–15:00,,,IMS data check,,
14:05–14:25,,FE-1,,EMU BSA battery recharge (init),
15:00–15:30,,,,EMU C&W training,
15:30–15:50,,,,SAFER ops video review,
15:50–16:30,,FE-1,,Maintenance of СОЖ,
15:50–16:05,,CDR,,"RELAKSATSIYA: prep for video downlink (Т0 = 15:55, Т1, Т2, Т3 will be initiated by theСПП Automated Daily Timeline)",
16:05–16:20,,,RELAKSATSIYA: video downlink,,
16:20–16:45,,,IMS file prep,,
16:30–18:00,,FE-1,,Physical exercise (RED),
16:45–18:15,,CDR,,Physical exercise (TVIS-4),
18:00–18:15,,FE-1,,GASMAP HRF: powerdown (30-day functionality test),
18:15–18:45,,,,Daily plan review,
18:45–19:00,,,,Daily planning conference (S-band),
19:00–19:30,,,,Prep for work,
19:30–20:00,,,,DINNER,
20:00–20:30,,,,Daily food prep,
20:30–21:30,,,,Pre-sleep,
21:30–06:00,,,,SLEEP,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,,Post-sleep,,,
06:40–07:30,,BREAKFAST,,,
07:30–07:55,CDR,Prep for work,,,
07:30–08:00,FE-1,,,,
07:55–08:00,CDR,PLANTS-2: payload status check,,,
08:00–08:15,,Daily planning conference (S-band),,,
08:15–08:55,CDR,INTERACTIONS: data collection & backup,,,
08:15–09:35,FE-1,Surface Sampling Kit (SSK): sample collection & cultivation,,,
08:55–09:55,CDR,Photography of the mark left by the docking probe on the FGB passive dockingassembly cone,,,
09:35–09:45,FE-1,Defibrillator battery charge,,,
09:45–10:45,Surface Sampling Kit (SSK): sample collection & cultivation,,,,
09:55–10:15,CDR,Downlinking images of the inner surface of the FGB docking assembly cone,,,
10:30–12:00,Physical exercise (TVIS-2),,,,
10:45–12:15,FE-1,Physical exercise (RED),,,
12:00–12:15,CDR,VOZDUKH: switch to auto control mode,,,
12:15–13:15,,LUNCH,,,
13:15–13:25,FE-1,Defibrillator battery charge,,,
13:30–13:40,Setup for PAO event,,,,
13:40–13:50,,Prep for PAO event,,,
13:50–14:10,,PAO event,,,
14:10–15:10,FE-1,BSTC/GSM transfer,,,
14:10–14:50,CDR,Maintenance of СОЖ,,,
14:50–15:10,IMS file prep,,,,
15:10–16:00,,Cardiovascular test during graded exercise,,,
16:00–16:10,FE-1,Daily payload status (ISS-7),,,
16:00–17:00,CDR,Physical exercise (VELO + Load Trainer-1 / day 2),,,
16:10–17:10,FE-1,ISS orientation,,,
17:10–17:15,Defibrillator battery voltage test,,,,
17:15–18:15,CDR,ISS orientation,,,
,FE-1,Physical exercise (TVIS),,,
18:15–18:30,,Daily planning conference (S-band),,,
18:30–19:00,,Daily plan review,,,
19:00–19:30,,Prep for work,,,
19:30–20:00,,DINNER,,,
20:00–20:30,,Daily food prep,,,
20:30–21:30,,Pre-sleep,,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,Post-sleep,,,,
06:40–07:30,BREAKFAST,,,,
07:30–07:35,CDR,PLANTS-2: payload status check,,,
07:35–07:50,Check of ИП-1 airflow sensor placement,,,,
07:50–07:55,Inspection of БРПК-1 separator,,,,
08:00–08:10,FE-1,CWC audit,,,
10:45–10:55,ISS7 daily payload status,,,,
11:00–12:30,Physical exercise (TVIS-1),,,,
,CDR,Physical exercise (RED),,,
12:30–13:30,,LUNCH,,,
13:30–14:05,CDR,Maintenance of СОЖ,,,
14:30–14:50,"CDR, FE-1",OBT: crew response to bus power loss,,,
15:30–15:40,CDR,DIATOMEA tagup (VHF),,,
16:00–17:00,FE-1,Physical exercise (CEVIS),,,
17:00–17:30,Transfer of TVIS/RED/CVIS files to MEC,,,,
17:15–18:15,CDR,Physical exercise (VELO+Load Trainer-1 / day 1),,,
17:30–17:50,FE-1,HRM file download to MEC,,,
17:50–18:05,HRM file erase,,,,
19:05–19:30,,FD/ISS crew conference (S-band),,,
19:30–20:00,DINNER,,,,
20:00–20:30,Daily food prep,,,,
20:30–21:30,Pre-sleep,,,,
21:30–06:00,SLEEP,,,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,,Post-sleep,,,
06:40–07:30,,BREAKFAST,,,
07:40–07:50,CDR,PLANTS-2: tagup w/ ground specialists (S-band),,,
07:50–10:50,,Weekly housecleaning,,,
11:00–12:30,FE-1,Physical exercise (RED),,,
11:00–12:30,CDR,Physical exercise (TVIS-2),,,
12:30–13:30,,LUNCH,,,
13:30–14:00,,Weekly planning conference (S-band),,,
14:50–15:20,,CB/ISS crew conference(S-band),,,
15:20–16:00,CDR,Maintenance of СОЖ,,,
16:10–16:20,CDR,DIATOMEA: tagup w/ ground specialist,,,
16:30–16:50,,Weekly conference with Program Management (S-band),,,
17:00–18:00,FE-1,Physical exercise (CEVIS),,,
17:30–18:30,CDR,Physical exercise (VELO+Load Trainer-1 / day 2),,,
18:10–18:15,FE-1,IMS auto export/import,,,
19:30–20:00,,DINNER,,,
20:00–20:30,,Daily food prep,,,
20:30–21:30,,Pre-sleep,,,
21:30–06:00,,SLEEP,,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,Post-sleep,,,,
06:40–07:30,BREAKFAST,,,,
07:55–08:00,CDR,PLANTS-2: payload status check,,,
11:00–12:30,Physical exercise (TVIS-1),,,,
,FE-1,Physical exercise (RED),,,
12:30–13:30,,LUNCH,,,
14:05–14:35,Weekly planning conference (S-band),,,,
14:45–14:55,FE-1,DCP disconnect (LAB),,,
15:05–16:05,CDR,Physical exercise (VELO+Load Trainer-1 / day 1),,,
16:05–17:05,FE-1,Physical exercise (TVIS),,,
16:35–17:15,CDR,Maintenance of СОЖ,,,
17:30–17:40,FE-1,ISS-7 daily payload status check,,,
18:15–18:45,,Daily plan review,,,
18:45–19:15,Prep for work,,,,
19:15–19:30,Daily planning conference (S-band),,,,
19:30–20:30,DINNER,,,,
20:30–21:30,Pre-sleep,,,,
21:30–06:00,SLEEP,,,,
GMT Crew,,,Activity,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,,Post-sleep,,,
06:40–07:30,,BREAKFAST,,,
,,,,,
07:30–07:40,,Prep for work,,,
07:40–07:55,,Daily planning conference (S-band),,,
07:55–08:15,,Prep for work,,,
08:15–09:15 CDR,,CGBA transfer,,,
08:15–11:05 FE-1,,Maintenance of SM ventilation system (group C),,,
09:15–10:15,,Changeout of cartridges in SM dust filters ПФ1-4,,,
10:15–10:55,,Maintenance of СОЖ,,,
CDR,,,,,
10:55–11:00,,-2: data downlink,,,
11:00–11:05,,БРПК-1,,,
11:05–12:35 FE-1,,Physical exercise (RED),,,
11:05–12:35 CDR,,Physical exercise (TVIS-3),,,
12:35–13:35,,LUNCH,,,
,,,,,
13:35–14:35,,OBT: fire response,,,
14:35–14:45 FE-1,,Setup for PAO event,,,
14:45–14:55,,Prep for PAO event,,,
,,,,,
14:55–15:15,,PAO event: Greeting Houston ASTROS,,,
15:15–15:45 FE-1,,POSSUM: payload photography,,,
15:35–16:15 CDR,,IMS file prep,,,
15:45–16:45 FE-1,,Physical exercise (CEVIS),,,
16:15–17:15 CDR,,Physical exercise (VELO+Load Trainer-1 / day 3),,,
16:45–17:15 FE-1,,Defibrillator checkout,,,
17:15–18:15,,ISS orientation,,,
18:15–18:50,,Daily plan review,,,
18:50–19:05,,Daily planning conference (S-band),,,
19:05–19:30,,Report prep,,,
,,,,,
19:30–20:00,,DINNER,,,
20:00–20:30,,Daily food prep,,,
20:30–21:30,,Pre-sleep,,,
21:30–06:00,,SLEEP,,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:20,FE-1,Calf volume measurement,,,
,CDR,МО-8: medical test setup,,,
06:20–06:30,Calf volume measurement,,,,
06:20–06:35,FE-1,Body mass measurement,,,
06:35–06:50,CDR,,,,
06:35–06:45,FE-1,HEMATOCRIT,,,
06:45–07:15,Post-sleep,,,,
06:50–07:05,CDR,HEMATOCRIT: hematocrit value determination,,,
07:05–07:15,МО-8: closeout ops,,,,
07:15–07:45,Post-sleep,,,,
07:15–08:10,FE-1,BREAKFAST,,,
07:45–08:35,CDR,,,,
08:10–08:35,FE-1,Prep for work,,,
08:35–08:50,,Daily planning conference (S-band),,,
08:50–09:30,FE-1,Maintenance of СОЖ,,,
08:50–09:10,CDR,Prep for work,,,
09:10–09:25,Laptop 3 config,,,,
09:25–10:20,PULSE: experiment ops,,,,
09:30–10:30,FE-1,"FGB Gas-Fluid Heat Exchangers 1, 2, 3: removable grille cleanup",,,
10:20–10:30,CDR,Laptop 3 reconfig,,,
10:30–11:30,Physical exercise (VELO+Load Trainer-1 / day 4),,,,
10:30–12:00,FE-1,Physical exercise (RED),,,
11:30–11:50,CDR,IMS tagup (S-band),,,
11:50–11:55,PLANTS-2: data downlink,,,,
12:00–13:00,,LUNCH,,,
13:00–13:10,FE-1,Setup for PAO event,,,
13:10–13:20,,Prep for TV pass,,,
13:20–13:40,PAO TV pass: Los Angeles Channel 1 News (Ku+S-band),,,,
13:40–14:40,ISS crew orientation,,,,
14:40–16:10,CDR,Cleanup of FGB ventilation panel grilles,,,
14:40–15:40,FE-1,Cleanup of ЦВ fan safety screens,,,
15:40–16:35,Laptop troubleshooting in SM,,,,
16:10–17:40,CDR,Physical exercise (TVIS-4),,,
16:35–17:15,FE-1,IMS file prep,,,
17:15–18:15,Physical exercise (CEVIS),,,,
18:00–18:15,CDR,DIATOMEA: tagup w/ ground specialist,,,
18:15–18:45,,Daily plan review,,,
18:45–19:00,Daily planning conference (S-band),,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-07:35,CDR,PLANTS-2. Payload status check,,,
07:40-10:40,,Weekly station cleaning,,,
10:40-11:40,FE-1,Physical exercise (TVIS),,,
10:40-11:40,CDR,"Physical exercise (VELO + НС-1, day 3)",,,
12:30-12:35,FE-1,IMS auto import/export,,,
12:35-13:35,,LUNCH,,,
13:35-14:05,Weekly planning conference (S-band),,,,
14:20-14:40,Weekly Program Management/ISS Crew Conference (S-band),,,,
15:05-15:20,CDR,Private medical conference (УКВ),,,
16:30-17:10,СОЖ maintenance,,,,
16:55-18:25,FE-1,Physical exercise (RED),,,
17:10-18:40,CDR,"Physical exercise (TVIS, day 3)",,,
18:25-18:55,FE-1,TVIS/RED data transfer to MEC,,,
18:55-19:15,Transfer files from HRM to МЕС,,,,
19:15-19:30,HRM file deletion,,,,
19:30-20:00,,DINNER,,,
20:00-20:30,Daily food prep,,,,
20:30-21:30,Pre-sleep,,,,
21:30-06:00,SLEEP,,,,
GMT,Crew,Activity,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,.,Post-sleep,,,
06:40-07:30,.,BREAKFAST,,,
08:00-08:05,CDR,PLANTS-2: payload status check,,,
08:05-08:10,CDR,ELECTRON-VM: monitoring free air in the gas/fluid mix,,,
08:10-08:15,CDR,Calldown of СП flash counter status,,,
08:15-08:20,CDR,Calldown of СВО water supply status,,,
11:00-12:30,FE -1,Physical exercise (RED),,,
11:00-12:30,CDR,"Physical exercise (TVIS), day 3",,,
12:30-13:30,.,LUNCH,,,
13:30-13:55,CDR,Maintenance of СОЖ,,,
13:55-14:10,FE -1,Private psychological conference (S-band),,,
14:15-14:30,FE -1,Private family conference (S-band),,,
15:15-15:25,CDR,DIATOMEA tagup (УКВ),,,
15:30-15:45,CDR,Private family conference (S+Ku-band),,,
16:15-17:15,FE -1,Physical exercise (TVIS),,,
17:15-18:15,CDR,Physical exercise (VELO + Load Trainer-1 / day 3),,,
17:15-17:20,FE -1,IMS auto import/export,,,
17:25-17:40,FE -1,Private family conference (S+Ku-band),,,
18:15-18:45,.,Daily plan review,,,
18:45-19:00,.,Daily planning conference (S-band),,,
19:00-19:30,.,Prep for work,,,
19:30-20:00,.,DINNER,,,
20:00-20:30,.,Daily food prep,,,
20:30-21:30,.,Pre-sleep,,,
21:30-06:00,.,SLEEP,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:05,FE-1,BREAKFAST,,,
06:40-07:25,CDR,,,,
07:05-07:30,FE-1,Acoustic dosimeter setup,,,
07:25-07:30,CDR,PLANTS-2. Hardware monitoring,,,
07:30-08:00,,Work prep,,,
08:00-08:15,Daily planning conference (S-band),,,,
08:15-10:45,CDR,IMS audit,,,
08:15-08:20,FE-1,Microgravity Science Glovebox (MSG) activation,,,
08:20-08:50,InSPACE ops,,,,
08:50-09:10,EMU battery discharge,,,,
09:15-09:25,INSPACE-monitoring,,,,
09:25-09:35,EXPRESS rack re-boot,,,,
09:45-09:55,InSPACE observation,,,,
09:55-10:10,RED scheduled inspection,,,,
10:15-10:25,InSPACE- monitoring,,,,
10:40-10:50,InSPACE cassette swap,,,,
10:45-11:25,CDR,IMS file prep,,,
10:50-11:00,FE-1,InSPACE power off,,,
11:00-11:05,Glove Box (MSG): power off,,,,
11:05-12:05,Physical exercise (CEVIS),,,,
11:25-12:55,CDR,"Physical exercise (TVIS, day 3)",,,
12:05-12:30,FE-1,CSA-CP zero calibration,,,
12:30-12:50,CSA-SP activation / deactivation,,,,
12:55-13:00,CDR,Weekly TVIS maintenance,,,
12:55-13:00,FE-1,HAM radio equipment setup,,,
13:00-13:10,HAM radio session,,,,
13:15-14:15,,LUNCH,,,
14:15-15:15,FE-1,АОС hatch seal inspection,,,
14:15-14:55,CDR,"""Vozdukh"" system repair equipment checkout",,,
15:05-15:20,Private medical conference  (S-band),,,,
15:20-15:35,FE-1,,,,
15:25-16:05,CDR,СОЖ maintenance,,,
15:35-17:05,FE-1,Physical exercise (RED),,,
16:05-16:20,CDR,UROLUX setup,,,
16:20-16:25,БРПК-1 separator inspection,,,,
16:40-17:10,Daily plan review,,,,
17:10-17:40,"CDR, FE-1",Examination of heart bioelectrical activity at rest (Т0=17:20:00),,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,Post-sleep,,,,
06:40–07:30,BREAKFAST,,,,
07:30–07:45,FE-1,Prep for work,,,
07:30–07:40,CDR,,,,
07:40–07:45,PLANTS-2: payload status check,,,,
07:45–08:00,,Daily planning conference (S-band),,,
08:00–08:15,Prep for work,,,,
08:15–11:15,CDR,Changeout of АСУ components,,,
08:15–08:45,FE-1,Inspection of A/L emergency lighting power sources,,,
08:45–09:15,Inspection of LAB emergency lighting power sources,,,,
09:15–11:15,Inspection of NODE1 emergency lighting power sources,,,,
11:15–12:45,Physical exercise (RED),,,,
,CDR,Physical exercise (TVIS-3),,,
12:45–13:45,,LUNCH,,,
13:45–13:55,CDR,"Gas Analyzer ИК0501: CO2 filter unit R&R (with No059, ФГБ_213_1, whitebag No3/246-2)",,,
13:45–14:25,FE-1,Maintenance of СОЖ,,,
14:45–15:45,,ISS crew orientation,,,
15:45–17:05,CDR,STARMAIL: photo session 3 and image file downlink,,,
15:45–16:45,FE-1,Physical exercise (CEVIS),,,
16:45–17:15,TV procedure update,,,,
17:05–17:10,CDR,HEMATOCRIT: setup,,,
17:15–18:15,Physical exercise (VELO+Load Trainer-1 / day 3),,,,
17:25–17:35,FE-1,ISS7 daily payload status,,,
17:35–18:15,IMS file prep,,,,
18:15–18:45,,Daily plan review,,,
18:45–19:00,Daily planning conference (S-band),,,,
19:00–19:30,Report prep,,,,
19:30–20:00,DINNER,,,,
20:00–20:30,Daily food prep,,,,
20:30–21:30,Pre-sleep,,,,
21:30–06:00,SLEEP,,,,
GMT,,CREW,,ACTIVITY,
06:00-06:10,,,,Morning inspection,
06:10-06:40,,,Post-sleep,,
06:40-07:30,,,BREAKFAST,,
07:30-07:40,,,Prep for work,,
07:40-07:55,,,Daily planning conference (S-band),,
07:55-08:15,,,Prep for work,,
08:15-11:15,,,IMS audit of personal hygiene items (СГО/СПНДН),,
11:15-12:15,,БИ-1,,Physical exercise (CEVIS),
11:15-12:15,,КЭ,,Physical exercise (VELO + Load Trainer-1 / day 3),
12:15-13:15,,,,LUNCH,
13:15-13:30,,,CB/ISS crew conference with Kent Rominger (S-band),,
13:30-13:35,,БИ-1,,Microgravity Science Glovebox (MSG) activation,
13:30-13:50,,КЭ,,IMS tagup (S-band),
13:35-14:05,,БИ-1,,InSPACE ops,
13:50-14:00,,КЭ,,CWC audit,
14:05-14:20,,,ИП-1 airflow sensors: installation check,,
,,БИ-1,,Food questionnaire,
14:30-14:40,,,InSPACE: experiment prep,,
14:30-15:30,,КЭ,,Storage conditions check: defective БВК pumps,
14:40-15:00,,БИ-1,,HRM file transfer to МЕС,
15:00-15:10,,,InSPACE: experiment monitoring,,
15:10-15:25,,,HRM file erase,,
15:30-15:40,,,InSPACE: experiment prep,,
15:40-17:10,,КЭ,,Physical exercise (TVIS-3),
15:40-15:50,,БИ-1,,Payload status check,
15:55-16:05,,,InSPACE tape changeout,,
16:05-16:15,,,InSPACE powerdown,,
16:15-16:20,,,Microgravity Science Glovebox (MSG) powerdown,,
16:20-17:50,,,Physical exercise (RED),,
17:10-17:45,,КЭ,,СОЖ maintenance,
17:45-18:20,,,IMS file prep,,
17:50-18:20,,БИ-1,,TVIS/RED file transfer to MEC,
18:20-18:35,,,,Daily planning conference (S-band),
18:35-18:55,,,Daily plan review,,
18:55-19:20,,,ISS Flight Director/Crew conference (S-band),,
19:20-19:30,,,Daily plan review,,
19:30-20:00,,,DINNER,,
20:00-20:30,,,Daily food prep,,
20:30-21:30,,,Pre-sleep,,
21:30-06:00,,,SLEEP,,
,GMT,,Crew,,Activity
,06:00–06:10,,,,Morning inspection
,06:10–06:40,,,Post-sleep,
,06:40–07:30,,,BREAKFAST,
,07:30–08:00,,,Prep for work,
,08:00–08:15,,,Daily planning conference (S-band),
,08:15–08:30,,CDR,,Regeneration of Ф2 absorption bed in БМП (end)
,08:15–08:20,,FE-1,,Microgravity Science Glovebox (MSG) activation
,08:20–08:50,,,InSPACE ops,
,08:30–09:35,,CDR,,Maintenance of SM ventilation system (group A)
,09:00–09:10,,FE-1,,EARQ audiogram recording
,09:15–09:25,,,InSPACE: experiment prep,
,09:25–09:45,,,EARQ audiogram recording,
,09:45–09:55,,,InSPACE: experiment monitoring,
,09:45–10:05,,CDR,,EARQ audiogram recording
,10:05–10:10,,,EARQ audiogram: equipment stowage,
,10:15–10:35,,,Filter R&R in DC-1 dust collectors ПФ1 & ПФ2,
,10:15–10:25,,FE-1,,InSPACE: experiment prep
,10:25–10:35,,,ISS-7 daily payload status,
,10:35–11:15,,CDR,,DC-1 fans B1 & B2: mesh screen cleanup
,10:40–10:50,,FE-1,,InSPACE tape changeout
,10:50–11:00,,,InSPACE powerdown,
,11:00–11:05,,,Microgravity Science Glovebox (MSG) powerdown,
,11:05–12:05,,,Physical exercise (CEVIS),
,11:15–12:45,,CDR,,Physical exercise (TVIS-1)
,12:05–12:45,,FE-1,,Maintenance of СОЖ
,12:45–13:45,,,,LUNCH
,13:45–14:05,,CDR,,PLANTS-2: experiment init. Tagup w/ ground specialist prior to experimentinitiation (VHF)
,13:55–14:05,,FE-1,,Setup for PAO event
,14:05–14:15,,,,Prep for PAO event
,14:15–14:35,,,PAO event,
,14:35–14:55,,FE-1,,Sound Level Meter (SLM) prep
,,CDR,,VOZDUYKH: test shutoff of the АВК emergency vacuum valves,
,14:55–16:15,,FE-1,,Sound Level Meter (SLM) noise reading
,14:55–15:35,,CDR,,INTERACTIONS: data collection and backup
,15:35–16:30,,,IMS audit of АК-1М and ИПД air samplers,
,16:15–16:30,,FE-1,,Transfer of SLM files to MEC
,16:30–16:50,,,SLM stowage,
,16:30–16:55,,CDR,,TV Address: 40th anniversary of Tereshkova/Bykovsky spaceflight / Yaroslavl Day
GMT Crew,,,Activity,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,,Post-sleep,,,
06:40–07:30,,BREAKFAST,,,
07:30–08:00,,Prep for work,,,
08:00–08:10,,Daily planning conference (S-band),,,
08:15–08:45,,BRASLET questionnaire,,,
CDR,,,,,
08:45–11:15,,PILOT: experiment ops,,,
08:45–09:25,,Cleanup of DC-1 air ducts ВД1 & ВД2,,,
09:25–10:05,,Maintenance of СОЖ,,,
10:05–11:05 FE-1,,Physical exercise (TVIS),,,
11:05–11:10,,Weekly maintenance of TVIS,,,
11:10–12:40,,Physical exercise (RED),,,
