0,1,2,3,4,5,6
11:50-12:00,"CDR,FE-1",Orlan drying,,,,
12:00-12:20,,Conference with ESA General Manager and representatives of otherspace agencies (S-band),,,,
12:20-12:50,CDR,Inspect DC1 СПН ГК (panel 301),,,,
12:20-13:00,FE-1,Fill EDV [KOB] for Elektron from CWC #1043,,,,
12:20-12:30,FE-2,CWC Audit,,,,
12:30-12:40,FMK deployment ops,,,,,
12:50-13:50,CDR,"Physical Exercise (VELO + RED), Day 2",,,,
13:00-13:40,FE-1,СОЖ Maintenance,,,,
13:40-15:10,"Physical Exercise (TVIS), day 2",,,,,
14:00-14:05,CDR,Orlan drying,,,,
15:10-16:10,,LUNCH,,,,
16:10-17:40,FE-2,US EVA Tool Stowage Ops,,,,
16:10-16:20,"CDR, FE-1",Orlan drying,,,,
16:20-17:40,Post-EVA debrief (S-band),,,,,
17:40-18:10,CDR,Equipment unstow for scheduled maintenance of Liquid Unit Elektron #056from spares kit. Tagup with specialists as necessary (S-band asnecessary),,,,
17:50-18:50,FE-1,Prep for Work,,,,
18:00-19:30,FE-2,Physical Exercise (RED),,,,
18:10-19:40,CDR,"Physical Exercise (TVIS), day 2",,,,
18:50-19:40,FE-1,Orlan feedwater bladder refillDC1 comm config,,,,
19:30-20:30,FE-2,Physical Exercise (CEVIS),,,,
19:40-20:10,"CDR,FE-1",Orlan and БСС storage mode opsSwitching to nominal comm config,,,,
20:30-20:35,FE-2,"Transfer TVIS, RED, and HRM data to MEC",,,,
GMT,CREW,ACTIVITY,,,,
09:30-09:40,"CDR,FE-1",Morning Inspection,,,,
09:30-09:35,FE-2,SLEEP - Data Logging,,,,
09:35-09:45,Acoustic dosimeters: post-sleep data recording (operation 3 of5),,,,,
09:40-10:00,"CDR,FE-1",Post-sleep,,,,
09:45-10:05,FE-2,Acoustic dosimeters: hardware setup for static measurements,,,,
10:00-10:50,"CDR,FE-1",BREAKFAST,,,,
10:05-10:15,FE-2,Morning Inspection,,,,
10:15-10:50,Post-sleep,,,,,
10:50-11:05,.,Daily Planning Conference (S-band),,,,
11:05-11:15,"CDR,FE-1",Post-sleep,,,,
11:05-11:40,FE-2,BREAKFAST,,,,
11:15-11:35,CDR,Prep for Work,,,,
11:15-11:25,FE-1,Prep for Work,,,,
11:25-11:35,Terminate charging 825М3 pack,,,,,
11:35-13:35,"CDR,FE-1","Set up Orlan replaceable components, service and personalgear",,,,
11:40-12:00,FE-2,Prep for Work,,,,
12:00-12:15,Set up video equipment to record RED exercise,,,,,
12:15-13:45,Physical Exercise (RED),,,,,
13:35-14:55,"CDR,FE-1",Orlan Replaceable Elements Ops,,,,
13:45-14:45,FE-2,Physical Exercise (TVIS),,,,
14:45-15:10,TVIS Monthly Maintenance,,,,,
14:55-15:55,CDR,Spacesuit and БСС (Orlan Interface Unit) leak checks andvalve tests,,,,
15:00-16:30,FE-1,"Physical Exercise (TVIS), day 4",,,,
15:10-15:30,FE-2,Oxygen Generation System (OGS) Potable Water Reservoir(PWR) Remove and Replace (R&R),,,,
15:30-15:55,Sound Level Meter Checkout,,,,,
15:55-16:25,Lab Emergency Light Power Supply (ELPS) Inspection,,,,,
15:55-16:30,CDR,БК-3 and БНП Oxygen Tank Pressure Checks,,,,
16:30-17:30,.,LUNCH,,,,
17:30-18:10,CDR,Changeout of БОА (Atmosphere Purification Unit) PurificationCartridge in Soyuz Descent Module (replace П5 cartridge witha new П4 cartridge),,,,
GMT,CREW,РАБОТА,,,,
09:30-09:40,,Morning Inspection,,,,
09:40-10:10,Post-sleep,,,,,
10:10-11:00,BREAKFAST,,,,,
11:00-11:25,"FE-1, FE-2",Prep for Work,,,,
11:00-11:10,CDR,,,,,
11:10-11:25,CDR,БМП Ф1 Absorption Cartridge Regeneration (start),,,,
11:25-11:40,,Daily Planning Conference (S-band),,,,
11:40-11:55,CDR,Prep for Work,,,,
11:40-11:45,FE-2,,,,,
11:45-11:55,FE-2,MELFI - Module Box tray replacement,,,,
11:55-12:10,,ISS Crew and ГОГУ (RSA Flight Control Team) Weekly Conference (S-band),,,,
12:10-12:50,CDR,СОЖ Maintenance,,,,
12:10-12:30,FE-2,Activation of laptop JEMRMS RLT,,,,
12:10-14:10,FE-1,Urine Transfer from EDV-U to WDS tank 2 using compressor,,,,
12:30-12:40,FE-2,Deactivation of laptop JEMRMS RLT,,,,
12:40-12:45,Closing LAB Window Shutter,,,,,
12:50-15:50,"CDR, FE-2",FE2 training for Soyuz 222 independent ops during the EVA. Tagup withspecialists (S-band),,,,
14:10-15:25,FE-1,Physical Exercise (TVIS) Day 4,,,,
15:25-15:50,FE2 training for Soyuz 222 independent ops during the EVA. Tagup withspecialists (S-band),,,,,
15:50-16:50,"CDR, FE-1",LUNCH,,,,
15:50-16:25,FE-2,,,,,
16:25-16:30,FE-2,HAM radio setup,,,,
16:30-16:40,HAM radio session,,,,,
16:40-16:50,LUNCH,,,,,
16:50-18:05,Environmental Health System (EHS) - T+2 water sample analysis,,,,,
16:55-17:55,FE-1,"On MCC Go Teardown of local temperature sensor switching unit ЛКТ(ТА251МБ) and Memory Device from Progress 364. Stow inСМ1РО_3_314_1, bag 353-8.",,,,
16:55-17:55,CDR,Soyuz 222 СУД test 2 (mated) before EVA,,,,
17:55-18:55,"CDR, FE-1",Install Progress 364 Docking Mechanism,,,,
18:05-18:10,FE-2,O2 level check,,,,
18:10-18:15,SSC file server reboot,,,,,
18:15-18:20,OCA SSC router reboot,,,,,
18:20-19:50,Physical Exercise (RED),,,,,
18:55-19:40,FE-1,"Physical Exercise (VELO), day 4",,,,
19:25-20:25,CDR,,,,,
19:40-20:25,FE-1,"Progress 364 activation, air duct removal",,,,
19:50-20:50,FE-2,Physical Exercise (CEVIS),,,,
20:25-20:45,"CDR,FE-1",FGB-Progress Transfer Hatch Closure,,,,
GMT,CREW,ACTIVITY,,,,
09:30-09:40,"CDR, FE-1",Morning Inspection,,,,
09:30-09:35,FE-2,SLEEP - Data Log (FE2),,,,
09:35-09:40,FE-2,Morning Inspection,,,,
09:40-10:10,,Post-sleep,,,,
10:10-11:00,,BREAKFAST,,,,
11:00-11:10,,Prep for Work,,,,
11:10-11:25,,Daily Planning Conference (S-band),,,,
11:25-11:35,FE-2,Prep for Work,,,,
11:25-11:45,"CDR, FE-1",Prep for Work,,,,
11:35-13:05,FE-2,Physical Exercise (RED),,,,
13:05-14:05,FE-2,Physical Exercise (TVIS),,,,
13:45-14:45,CDR,Air Duct Removal From DC1 (do not remove B3 fan)EVA Prep Comm Reconfig,,,,
13:45-14:00,FE-1,Comm config for suited run,,,,
14:00-14:05,FE-1,Soyuz Communications Prep,,,,
14:05-14:10,FE-2,"Transfer of TVIS, RED, and HRM data to MEC",,,,
14:10-16:25,FE-2,USOS hatch seal inspection,,,,
14:45-15:05,"CDR, FE-1",Orlan Systems Check-Out During Training,,,,
15:05-15:20,"CDR, FE-1",Orlan Interface Unit (БСС) checkout,,,,
15:20-15:50,"CDR, FE-1",EVA gear donning,,,,
15:50-16:20,"CDR, FE-1",Comm check and medical telemetry test. Tagup with specialists (VHF),,,,
16:20-16:35,"CDR, FE-1",Orlan ingress / sealing off backpacks,,,,
16:25-16:35,FE-2,Solution Crystallization Observation Facility (SCOF) Reconfiguration 2,,,,
16:35-16:40,"CDR, FE-1",Orlan and БСС controls check-out,,,,
16:35-17:05,FE-2,Image Processing Unit (IPU) Reconfiguration,,,,
16:40-16:45,"CDR, FE-1",Orlan and БСС preliminary leak check,,,,
16:45-17:00,"CDR, FE-1",Orlan fit check at Orlan pressure = 0.4,,,,
17:00-18:00,"CDR, FE-1",Suited Translation Exercise,,,,
17:45-18:00,FE-2,Suited Translation ExerciseComm check,,,,
18:00-18:30,"CDR,FE-1",Orlan egress,,,,
18:05-18:20,FE-2,Private Medical Conference (S-band),,,,
18:20-18:30,FE-2,JEM Fire Alarm Indicator Checkout,,,,
18:30-19:30,,LUNCH,,,,
19:30-19:40,FE-1,Post-Exercise Comm. Reconfig for Nominal Ops,,,,
19:30-20:10,FE-2,СОЖ Maintenance,,,,
19:30-20:10,CDR,Return DC1 СОTР to Initial Config,,,,
GMT,CREW,,ACTIVITY,,,
09:30-09:50,FE-2,Post-sleep,,,,
09:30-09:40,,Morning Inspection,,,,
,"CDR,FE-1",,,,,
09:40-10:10,,Post-sleep,,,,
09:50-10:10,FE-2,Nutrition and Repository - Blood Samples,,,,
10:10-11:00,FE-1,BREAKFAST,,,,
10:10-10:20,FE-2,Nutrition and Repository - Refrigerated Centrifuge Setup,,,,
10:10-10:35,CDR,BREAKFAST,,,,
10:20-10:30,,Nutrition and Repository- Refrigerated Centrifuge Config,,,,
,FE-2,,,,,
10:30-11:00,,BREAKFAST,,,,
10:35-10:50,,БМП Ф2 Absorption Cartridge Regeneration (start),,,,
,CDR,,,,,
10:50-11:15,,BREAKFAST,,,,
11:00-11:20,FE-2,Nutrition and Repository - MELFI Blood Sample Insertion,,,,
11:00-12:05,FE-1,"Weekly Housekeeping. ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, В3 DC1,",,,,
11:15-12:05,CDR,FGB ЦВ2 Screen Cleaning,,,,
11:20-11:40,,BREAKFAST,,,,
11:40-11:50,FE-2,Nutrition and Repository - Blood Sample Collection And Processing,,,,
,,Hardware Stow,,,,
11:50-12:05,,Crew Conference About the Nutrition Experiment (S-band),,,,
,,Tagup with Cosmonaut Corps Representatives about EVA logistics and,,,,
12:05-13:35,.,,,,,
,,preparation (S-band),,,,
13:35-15:05,FE-2,Weekly Housekeeping,,,,
13:45-14:05,CDR,Private Family Conference (S + Ku-band),,,,
14:00-15:30,FE-1,"Physical Exercise (TVIS), day 1",,,,
,,"Weekly Housekeeping. ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, В3 DC1,",,,,
14:05-15:30,CDR,,,,,
,,FGB ЦВ2 Screen Cleaning,,,,
15:30-15:50,FE-1,Private Family Conference (S + Ku-band),,,,
15:30-16:30,CDR,"Physical Exercise (VELO+RED), day 1",,,,
17:00-18:00,.,LUNCH,,,,
,,Changeout of СРВК-2М Purification Column Assembly,,,,
18:00-18:30,FE-1,"(Multi-Filtration Unit БКО S/N 601027, b/c 00046393R,",,,,
,,ФГБ1ПГО_2_229_1. Discard the removed БКО filter),,,,
,,POTOK-150МК Air Purification System Pre-Filter Cleaning (use vacuum,,,,
18:00-18:05,CDR,cleaner and narrow slit nozzle attachment; POTOK must be powered,,,,
,,down),,,,
,,Replacement of СРВК-2М Gas-Liquid Mixture Filter (ФГС) (Install ФГС,,,,
18:30-19:30,FE-1,"#601009, b/c 00043708R, ФГБ1ПГО_4_415_1. Discard the removed",,,,
,,unit),,,,
,,Nutrition and Repository - Equipment Configuration For Urine Sample,,,,
18:55-19:15,,,,,,
,FE-2,Collection,,,,
19:15-19:55,,СОЖ Maintenance,,,,
19:35-19:50,CDR,"IRIDIUM phone charging setup, start charge",,,,
GMT,CREW,ACTIVITY,,,,
09:20-09:25,FE-2,SLEEP - Data Logging,,,,
09:20-09:30,"FE-1, CDR",Morning Inspection,,,,
09:25-09:35,FE-2,,,,,
09:30-09:35,FE-1,Post-sleep,,,,
09:30-09:50,CDR,,,,,
09:35-10:05,FE-2,,,,,
09:35-09:50,FE-1,Biochemical urine test,,,,
09:50-10:05,CDR,,,,,
09:50-10:15,FE-1,Post-sleep,,,,
10:05-10:15,CDR,,,,,
10:05-10:45,FE-2,BREAKFAST,,,,
10:15-10:55,CDR,,,,,
10:15-11:05,FE-1,,,,,
10:45-10:50,FE-2,EVA Camera Reconfiguration prior to Hatch Closure,,,,
10:50-12:35,Configuring ISS onboard systems for EVAFood Rations prep for EVA,,,,,
10:55-11:15,CDR,"Connect and adjust SONY HRV-Z1J, install personal fan",,,,
11:05-11:25,FE-1,Vozdukh deactivation,,,,
11:15-11:55,CDR,DC1 config for EVA,,,,
11:25-11:55,FE-1,,,,,
11:55-12:30,"CDR, FE-1",Orlan Systems check,,,,
12:30-12:55,DC1 БСС (Orlan Interface Unit) Checkout,,,,,
12:35-13:05,FE-2,USOS configuration for unmanned mode,,,,
12:55-13:25,"CDR, FE-1",Air duct removal in DC and Soyuz БО before EVA,,,,
13:05-13:25,FE-2,"Hatch Closure (Node 1, LAB)",,,,
13:25-13:40,ISS onboard systems config for EVA,,,,,
13:25-13:40,"CDR, FE-1",DC1 БК-3 (1-4) Check,,,,
13:40-14:20,,Meal,,,,
14:20-14:50,CDR,Soyuz 222 config for EVA,,,,
14:20-14:35,FE-2,ISS onboard systems config for EVA,,,,
14:20-14:30,FE-1,СРВК-2М deactivation,,,,
14:30-14:50,Soyuz 222 config for EVA,,,,,
14:35-14:50,FE-2,,,,,
14:50-15:00,"CDR, FE-1","Pre-EVA Comm Config, Switch C&W Alarm from ПСС (Caution & WarningPanel) to ПОВ (EVA Support Panel)",,,,
14:50-15:20,FE-2,Soyuz БО-СА (Orbital Compartment / Descent Module) hatch leak check,,,,
15:00-15:40,"CDR, FE-1","Orlan Systems, БСС (Orlan Interface Unit), Comm. System, BiomedParameter Telemetry Checks",,,,
15:20-01:15,FE-2,Soyuz 222 ops,,,,
15:40-16:00,"CDR, FE-1",Final inspection of Orlan and БСС (Orlan interface unit),,,,
GMT,CREW,ACTIVITY,,,,
09:30-09:40,.,Morning Inspection,,,,
09:40-10:10,"CDR,FE-1",Post-sleep,,,,
09:40-10:00,FE-2,Nutrition and Repository - Urine Sampling,,,,
10:00-10:10,FE-2,Nutrition and Repository – Insert First Urine Samples Into MELFI,,,,
10:10-10:40,FE-2,Post-sleep,,,,
10:10-11:00,"CDR,FE-1",BREAKFAST,,,,
10:40-11:30,FE-2,BREAKFAST,,,,
12:35-13:05,.,Weekly Planning Conference (S-band),,,,
13:05-14:35,CDR,"Physical Exercise (TVIS), day 2",,,,
13:05-13:25,FE-2,Nutrition and Repository - Urine Sampling,,,,
13:25-13:30,FE-2,Nutrition and Repository - Urine Sample MELFI Insertion,,,,
13:30-13:45,FE-2,Private Family Conference (Ku + S-band),,,,
14:15-15:45,FE-2,Physical Exercise (RED),,,,
15:15-16:15,FE-1,"Physical Exercise (VELO+RED), day 2",,,,
15:45-16:45,FE-2,Physical Exercise (TVIS),,,,
16:45-17:45,.,LUNCH,,,,
17:45-18:25,FE-1,"СОЖ Maintenance. СВО, СП, and POTOK Air Purification System DataCalldowns",,,,
17:45-18:05,FE-2,Nutrition and Repository - Urine Sampling,,,,
18:05-18:10,FE-2,Nutrition and Repository - Urine Sample MELFI Insertion,,,,
18:45-19:00,FE-2,Private Psychological Conference (Ku + S-band),,,,
19:15-20:15,CDR,"Physical Exercise (VELO+RED), day 2",,,,
20:15-21:45,FE-1,"Physical Exercise (TVIS), day 2",,,,
21:20-21:40,FE-2,Nutrition and Repository - Urine Sampling,,,,
21:40-21:45,FE-2,Nutrition and Repository - Urine Sample MELFI Insertion,,,,
21:45-22:15,.,Evening Work Prep,,,,
22:15-22:30,.,Daily Planning Conference (S-band),,,,
22:30-23:00,.,Evening Work Prep,,,,
23:00-23:30,.,DINNER,,,,
23:30-00:00,.,Daily Food Prep,,,,
00:00-01:00,.,Pre-sleep,,,,
01:00-09:30,.,SLEEP,,,,
GMT,,Crew,,Activity,,
06:00-06:10,.,,Morning Inspection,,,
06:10-06:40,.,,Post-sleep,,,
06:40-07:20,.,,BREAKFAST,,,
07:20-07:35,.,,Daily Planning Conference (S-band),,,
07:35-07:45,.,,BREAKFAST,,,
07:45-08:15,.,,Prep for Work,,,
,,,PLASMA CRYSTAL-3 PLUS. Equipment setup. Tagup with specialists (S-,,,
08:15-09:35,CDR,,,,,
,,,band),,,
08:15-09:15,FE-2,,Physical Exercise (CEVIS),,,
08:15-09:15,,,"Physical Exercise (VELO+RED), day 1",,,
,FE-1,,,,,
09:15-10:05,,,Pille dosimeter readings,,,
09:15-10:45,FE-2,,Physical Exercise (RED),,,
,,,PLASMA CRYSTAL-3 PLUS. Leak check before evacuation. Tagup with,,,
09:35-09:55,,,,,,
,,,specialists (S-band),,,
,,,PLASMA CRYSTAL-3 PLUS. Prep for experiment. Tagup with specialists,,,
09:55-10:05,CDR,,(S-band),,,
,,,SM АБ7 Battery 800A Unit Replace. Install No. 2394821406,,,
10:05-11:35,,,"(ФГБ1ПГО_1_102, b/c 005398R); discard the removed unit, report the",,,
,,,No. to MCC,,,
10:05-11:05,FE-1,,PLANTS-2. Experiment start. Tagup with specialists (S-band),,,
10:45-10:55,,,CWC audit,,,
,FE-2,,,,,
10:55-13:00,,,Expedition 17 Ops LAN - reload,,,
11:30-13:00,FE-1,,"Physical Exercise (TVIS), day 1",,,
11:35-12:05,,,PBA and PFE inspection,,,
,CDR,,,,,
12:05-12:45,,,ВД1 and ВД2 airduct cleaning in DC1,,,
13:00-14:00,.,,LUNCH,,,
,,,"Modification of temporary stowage rack located in ATV1O1, for stowage of",,,
14:00-14:10,CDR,,,,,
,,,larger items,,,
14:00-18:10,FE-2,,Expedition 17 Ops LAN - reload,,,
,,,SKV2 recharge with Khladon coolant from КВО bottle – config. Tagup with,,,
14:00-14:30,,,,,,
,FE-1,,specialists (S-band),,,
14:30-18:30,,,SKV2 recharge with Khladon coolant from КВО bottle. Tagup with,,,
