0,1,2,3,4,5,6
09:00-10:30,FE-1,,Physical Exercise ARED,,,
10:30-11:30,FE-4,,,,,
10:30-11:30,FE-3,,Physical Exercise CEVIS,,,
11:00-12:30,CDR,,Physical Exercise T2-3,,,
11:30-13:00,FE-3,,Physical Exercise ARED,,,
11:40-11:55,FE-4,,"PFC (Ku+S-band S/G2, S/G1 - backup)",,,
12:00-12:05,FE-5,,Open Lab window shutter,,,
12:25-12:40,FE-1,,"PFC (Ku+S-band S/G2, S/G1 - backup)",,,
13:00-14:00,"CDR,FE-1,FE-4,FE-5,FE-6",,Lunch,,,
13:00-13:20,FE-3,,,,,
13:20-13:35,FE-3,,PFC,,,
13:35-13:50,FE-3,,Lunch,,,
14:00-14:15,CDR,,"Soyuz 231 IRIDIUM Phone Charge, Phone Setup, Initiate Charge",,,
14:25-15:05,FE-1,,"СОЖ Maintenance Downlink СП counter, SVO, Potok УОВ Data in SMand FGB",,,
14:25-14:30,CDR,,Soyuz 231 IRIDIUM Phone Charge – Charge Status,,,
14:30-14:40,,"Soyuz 231 IRIDIUM Phone Charge – Terminate Charge, Stow Phone",,,,
14:55-15:05,FE-4,,"Soyuz 702 IRIDIUM Phone Charge – Phone Setup, Initiate Charge",,,
15:15-15:20,,Soyuz 702 IRIDIUM Phone Charge-  Charge Status,,,,
15:20-15:40,,"Soyuz 702 IRIDIUM Phone Charge  -Terminate Charge, Stow Phone,Disassemble Setup",,,,
15:30-17:00,FE-5,,Physical Exercise ARED,,,
15:40-17:10,FE-4,,Physical Exercise T2-4,,,
17:00-18:00,FE-5,,Physical Exercise CEVIS,,,
17:00-18:30,FE-6,,Physical Exercise ARED,,,
17:00-18:00,FE-1,,Physical Exercise T2-3,,,
17:00-18:00,CDR,,Physical Exercise  VELO-3,,,
18:30-18:45,FE-6,,"Connect МЕС to UOP, Power МЕС, Upload Data to SSC",,,
18:40-19:05,"CDR,FE-1,FE-4,FE-3,FE-5",,Evening Work Prep,,,
18:45-19:05,FE-6,,,,,
19:05-19:30,.,,DPC (S-band),,,
19:30-21:30,"CDR,FE-1,FE-4,FE-3,FE-5",,Pre-sleep,,,
19:30-20:00,FE-6,,,,,
20:00-20:15,FE-6,,PFC,,,
GMT,,Crew,,ACTIVITY,,
06:00-06:10,,"CDR,FE-4,FE-3",,Morning Inspection,,
,,FE-1,,Morning Inspection / Inspection of  СМ-У connector on МНР-НС behindАСУ panel 139,,
06:00-06:05,,FE-6,,BISP-PILL-INGEST_FE6,,
06:00-06:05,,FE-5,,BISP - Biophosphonate ingestion,,
06:05-06:10,,"FE-5,FE-6",,Morning Inspection,,
06:10-06:40,,.,,Post-sleep,,
06:40-07:30,,.,,Breakfast,,
08:30-10:00,,CDR,,PE ARED,,
09:00-10:00,,FE-5,,PE CEVIS,,
09:00-10:00,,FE-6,,PE T2,,
10:00-11:30,,FE-5,,PE ARED,,
10:30-11:30,,FE-3,,PE T2,,
10:40-10:50,,CDR,,Equipment Setup for РАО,,
10:50-11:00,,"CDR,FE-1,FE-4",,Crew Prep for РАО,,
11:00-11:15,,"CDR,FE-1,FE-4",,TV ISS-MCC. TV Greetings to Charity Concert (S + Ku-band),,
,,CDR,,TV ISS-MCC. TV Greetings to VOENMEKH Graduates (S + Ku-band),,
11:30-13:00,,FE-4,,PE T2-1,,
11:30-13:00,,FE-3,,PE ARED,,
12:00-13:00,,FE-1,,PE VELO-4,,
13:00-14:00,,.,,Lunch,,
14:00-14:15,,FE-3,,Treadmill 2 System (T2) Monthly Inspection,,
14:00-14:25,,FE-4,,TVIS  Rear Deck Removal,,
14:30-15:10,,FE-1,,СОЖ Maintenance,,
15:30-16:30,,CDR,,PE T2-4,,
16:30-18:00,,FE-1,,PE T2-4,,
16:30-18:00,,FE-6,,PE ARED,,
17:00-18:00,,FE-4,,PE VELO-1,,
18:00-18:15,,FE-6,,ARED - Re-establish vacuum in the Cylinder Flywheel,,
18:00-18:15,,CDR,,BAR. PIREN device charge (start),,
18:15-18:20,,FE-6,,ARED Guide Inspection,,
18:15-19:05,,"CDR,FE-1,FE-4,FE-3,FE-5",,Evening Work Prep,,
18:20-19:05,,FE-6,,Evening Work Prep,,
19:05-19:30,,.,,DPC (S-band),,
19:30-19:35,,FE-3,,MPC- Power on,,
19:30-21:30,,"CDR,FE-1,FE-4,FE-5,FE-6",,Pre-sleep,,
19:35-21:25,,FE-3,,Pre-sleep,,
21:25-21:30,,FE-3,,MPC- Power Off,,
21:30-06:00,,.,,Sleep,,
Task list,,"CDR,FE-1,FE-4",,Report Prep for Roscosmos Website,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,CDR,"Morning InspectionInspect Circuit Breaker АЗС on DC1 БВП and Fuses on БПП-30, 36",,,,
06:00-06:10,"FE-1 ,FE-3,FE-4, FE-5,FE-6",Morning Inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-07:55,Daily Planning Conference (S-band),,,,,
07:55-08:10,"CDR, FE-1,FE-4, FE-5,FE-6",ISS Crew / ГОГУ Management Weekly Planning Conference (S-band),,,,
07:55-09:05,FE-3,Lab MCA Drawer – Removal,,,,
08:10-08:15,FE-5,SLT Laptop Reboot,,,,
08:10-08:15,"CDR, FE-4",Work Prep,,,,
08:10-08:15,FE-6,JEM and Cupola Window Shutter Close for the Reboost Operations,,,,
08:15-10:15,FE-6,MELFI 3 Electronic Unit Replacement,,,,
08:15-09:00,"CDR, FE-4",Remove TVIS from the SM Pit. Tagup with MCC-H specialists,,,,
08:15-08:30,FE-5,EHS – Start GC/DMS Ops,,,,
08:30-10:00,Physical Exercise ARED,,,,,
08:30-09:30,FE-1,Physical Exercise T2-1,,,,
09:00-09:25,"CDR, FE-4",Remove TVIS Gyroscope. Tagup with MCC-H specialists,,,,
09:05-10:25,FE-3,MCA ORU2 R&R,,,,
09:25-10:55,"CDR, FE-4",TVIS Maintenance. TVIS Lubrication. Tagup with MCC-H specialists,,,,
09:30-10:30,FE-1,"RUSALKA. Configuration Setup, Photo/Video , Start copying data. Tagupwith specialists as necessary (S-band + VHF)",,,,
10:00-11:00,FE-5,Physical Exercise CEVIS,,,,
10:25-11:35,FE-3,Lab MCA Drawer Replacement,,,,
10:30-12:30,FE-6,EVA Tool Config,,,,
10:55-11:30,"CDR, FE-4",Stow TVIS in the pit Tagup with MCC-H specialists,,,,
11:00-11:15,FE-5,Remove used batteries from FUJI 3D camera and camera bag,,,,
11:20-13:00,Pre-pack Items for Return on ULF7,,,,,
11:30-12:30,CDR,Physical Exercise VELO-1,,,,
11:30-11:45,"FE-1, FE-4",IMS Tagup (S-band),,,,
11:35-12:00,FE-3,Lab MCA Activation Support,,,,
11:45-13:15,FE-1,Progress 411 Transfers and ISS Ops,,,,
12:00-13:00,FE-3,Physical Exercise CEVIS,,,,
12:20-13:00,FE-4,СОЖ  Maintenance,,,,
12:30-13:00,FE-6,Photo/TV - RPM (R-Bar Pitch Maneuver) Skills Training,,,,
13:00-14:00,"CDR, FE-3,FE-4, FE-5,FE-6",LUNCH,,,,
13:15-13:30,FE-1,HAM Radio Pass (State Engineering-Economics University in Tver),,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,CDR,,Morning Inspection. SM ПСС [Caution & Warning Panel] Test,,
06:00-06:10,,"FE-1,FE-4,FE-5,FE-6",,Morning Inspection,,
06:00-06:10,,FE-3,,SOLO SLAMMD Prep,,
06:10-06:40,,"CDR,FE-1,FE-4,FE-5,FE-6",,Post-sleep,,
06:10-06:20,,FE-3,,SOLO Body Mass Measurement,,
06:20-06:30,,FE-3,,SOLO - SLAMMD Equipment Stowage,,
06:30-07:05,,FE-3,,Post-sleep,,
06:40-07:30,,"CDR,FE-1,FE-4,FE-5,FE-6",,BREAKFAST,,
07:05-08:00,,FE-3,,BREAKFAST,,
07:30-07:35,,FE-6,,WHC Pump/Separator Inspection,,
09:00-10:30,,FE-1,,Physical Exercise (ARED),,
09:05-09:20,,FE-5,,Private Family Conference,,
09:30-10:30,,FE-6,,Physical Exercise (CEVIS),,
10:30-11:30,,FE-3,,Physical Exercise (CEVIS),,
10:30-11:30,,FE-4,,Physical Exercise (ARED),,
11:30-13:00,,CDR,,"Physical Exercise (TVIS), Day 3",,
11:30-13:00,,FE-3,,Physical Exercise (ARED),,
12:45-12:50,,FE-5,,ISSAC Lab Window Shutter Open,,
13:00-14:00,,.,,LUNCH,,
14:00-14:05,,FE-6,,WHC Pump/Separator Inspection,,
14:00-14:15,,FE-1,,Private Family Conference (S+Ku-band),,
14:00-14:40,,CDR,,"СОЖ Maintenance. SM and FGB Flush Counter (СП), Water SupplySystem (СВО), and POTOK Air Purification System Data Calldowns",,
14:00-14:10,,FE-3,,SOLO - Retrieval of РСВА Pouch from MELFI,,
14:30-14:45,,FE-3,,Private Family Conference,,
14:40-15:30,,FE-4,,RADIOSKAF. Hardware Deactivation and Closeout. Tagup withspecialists,,
15:35-17:05,,FE-4,,"Physical Exercise (TVIS), Day 4",,
15:35-17:05,,FE-5,,Physical Exercise (ARED),,
16:40-17:40,,FE-1,,"Physical Exercise (TVIS), Day 3",,
17:05-18:05,,FE-5,,Physical Exercise (CEVIS),,
17:05-18:35,,FE-6,,Physical Exercise (ARED),,
17:35-18:35,,CDR,,"Physical Exercise (VELO), Day 3",,
18:05-18:15,,FE-5,,Transfer HRM data from the MEC to SSC for downlink,,
18:30-18:35,,FE-5,,ISSAC Lab Window Shutter Close,,
18:30-18:35,,FE-3,,SOLO Daily Diet Monitoring,,
18:35-19:05,,"CDR,FE-1,FE-4,FE-3,FE-6",,Evening Work Prep,,
18:35-18:40,,FE-6,,WHC Pump/Separator Inspection,,
GMT,,CREW,,ACTIVITY,,
02:30-04:00,,"CDR,FE-4",,"Post-sleep (meal, toilet)",,
02:30-04:00,,FE-1,,"Post-sleep (meal, toilet)Inspection of СМ-У connector on МНР-НС pump behind АСУ panel139.SM ПСС [Caution & Warning Panel] Test",,
04:00-04:20,,.,,Work Prep,,
04:20-04:35,,.,,Daily Planning Conference (S-band),,
04:35-06:20,,CDR,,Physical Exercise (T2) Day 2,,
04:35-04:45,,FE-1,,BAR Piren Charge Terminate,,
04:45-05:45,,FE-4,,PNEUMOCARD  Experiment,,
04:50-06:20,,FE-1,,Loading disposal hardware to Progress 411 and IMS updates,,
05:45-07:40,,FE-4,,ISS RS Plug In Audit,,
06:20-07:20,,FE-1,,Physical Exercise (T2) Day 2,,
06:50-07:05,,CDR,,Verify ИП-1 sensor positions,,
07:05-07:15,,CDR,,IZGIB -DAKON Payload Status Check and Data Copy Start,,
07:15-08:45,,CDR,,Photos of cable routing locations where cables cross structural ring VI inSM planes II and IV,,
07:20-09:30,,FE-1,,Loading disposal hardware to Progress 411 and IMS updates,,
07:40-09:10,,FE-4,,Physical Exercise (T2) Day  3,,
08:45-09:20,,CDR,,"IZGIB -DAKON. Copy data to USB, clear archive, downlink data to theground",,
09:10-09:30,,FE-4,,Tighten screw clamps [ЗВ] on MRM1-FGB Docking Assy interface,,
09:30-10:30,,,,LUNCH,,
10:30-12:00,,FE-1,,Loading disposal hardware to Progress 411 and IMS updates,,
11:55-12:15,,FE-4,,Elektron-VM СТ-64 current stabilizer R&R. Preparation,,
12:00-12:40,,CDR,,Fill EDV [KOB] for Elektron from CWC #No1098,,
12:20-13:20,,FE-4,,"Physical Exercise (VELO), Day 3",,
12:40-13:20,,CDR,,СОЖ Maintenance,,
13:20-13:35,,.,,FAREWELL,,
13:35-14:35,,FE-1,,"Physical Exercise (VELO), Day 2",,
13:35-15:05,,CDR,,Physical Exercise (ARED),,
14:25-15:05,,FE-4,,Evening Work Prep,,
14:35-15:05,,FE-1,,Evening Work Prep,,
15:05-15:20,,"CDR,FE-1,FE-4",,Evening Work Prep,,
15:20-15:35,,.,,Daily Planning Conference (S-band),,
15:35-17:30,,"CDR,FE-1,FE-4",,Pre-sleep,,
17:30-02:00,,.,,SLEEP,,
Task List,,"CDR,FE-1,FE-4",,Preparation of reports for Roskosmos site,,
MSG,Page(s),Title,,,,
042,1 - 15,FD06 Flight Plan Revision,,,,
043,16 - 17,FD06 Mission Summary,,,,
044,18 - 21,FD06 Transfer Message,,,,
045,22,FD05 MMT Summary,,,,
046,23 - 29,5-MLE Bag Layouts,,,,
GMT,,CREW,ACTIVITY,,,
06:00-06:10,,"CDR, FE-3,FE-4, FE-5,FE-6",Morning Inspection,,,
,,FE-1,Morning Inspection. Test SM ПСС [Caution & Warning Panel],,,
06:10-06:40,,"FE-3, FE-4,FE-5, FE-6",Post-sleep,,,
06:10-06:30,,FE-1,,,,
06:10-06:20,,CDR,SPRUT-2. Setup. Tagup with specialists (S-band),,,
06:20-06:30,,SPRUT-2. Body Mass Measurement Tagup with specialists (S-band),,,,
06:30-06:40,,FE-1,SPRUT-2. Body Mass Measurement Tagup with specialists (S-band),,,
06:30-06:55,,CDR,SPRUT-2. Experiment setup. Tagup with specialists (S-band),,,
06:40-07:30,,"FE-3, FE-4,FE-5, FE-6",BREAKFAST,,,
06:40-06:50,,FE-1,SPRUT-2. Closeout Ops. Tagup with specialists (S-band),,,
06:50-07:10,,Post-sleep,,,,
06:55-07:15,,CDR,SPRUT-2. Take Measurements. Tagup with specialists (S-band),,,
07:10-07:30,,FE-1,SPRUT-2. Measurement Ops,,,
07:15-07:30,,CDR,Post-sleep,,,
07:30-07:55,,,Daily Planning Conference (S-band),,,
07:55-08:15,,"FE-4, FE-5,FE-6",Work Prep,,,
07:55-08:10,,CDR,Post-sleep,,,
07:55-08:10,,FE-1,SPRUT-2. Closeout Ops. Tagup with specialists (S-band),,,
08:00-08:10,,FE-3,Pregather tools and materials to support the MCA Drawer Install,,,
08:10-09:55,,Reconnect the MCA Drawer utilities.,,,,
08:10-09:00,,CDR,BREAKFAST,,,
08:10-08:50,,FE-1,,,,
08:15-08:50,,FE-6,Install Actiwatch,,,
08:30-08:50,,FE-4,IZGIB-DAKON Preparation and Hardware Activation / r/g 6688,,,
08:45-09:00,,FE-5,ISS Crew/SSIPC Flight Director Conference,,,
08:50-09:00,,FE-1,Work Prep,,,
,,FE-4,PAO Hardware Setup,,,
08:50-10:20,,FE-6,Physical Exercise (ARED),,,
09:00-12:00,,FE-5,Hardware Prepack for Return on ULF7,,,
09:00-09:10,,"CDR, FE-1,FE-4",Crew Prep For PAO,,,
09:10-09:30,,Telebridge with Participants of Space Research School: Theory andPractice (Ku+S-band),,,,
09:30-09:40,,FE-4,IZGIB-DAKON Sensor Rotation and Photography / r/g 6688,,,
09:30-11:20,,FE-1,Progress 411 Transfers and IMS updates,,,
09:30-11:50,,CDR,TYPOLOGY Experiment Ops (CDR). Tagup with specialists (S-band),,,
09:55-10:20,,FE-3,Lab MCA Activation Support,,,
10:00-10:20,,FE-4,TYPOLOGY Experiment Assistance,,,
10:20-12:20,,FE-6,EVA Tool Config,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,CDR,,Morning Inspection. SM ПСС [Caution & Warning Panel] Test,,
06:00-06:10,,,,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,,BREAKFAST,,
07:30-07:50,,FE-6,,Work Prep,,
07:30-07:55,,"CDR, FE-1,FE-4, FE-3,FE-5",,Work Prep,,
07:55-08:20,,,,Daily Planning Conference (S-band),,
08:20-08:35,,,,ISS Crew and ГОГУ (RSA Flight Control Team Management) WeeklyConference (S-band),,
08:35-08:50,,"CDR, FE-1,FE-4",,IMS Tagup (S-band),,
08:35-08:45,,FE-6,,VO2max Video Setup,,
08:35-09:35,,FE-3,,PMM Cleanup,,
08:35-08:50,,FE-5,,JAXA. Video Setup,,
08:45-08:55,,FE-6,,FIR Removal,,
08:50-10:05,,CDR,,ПхО and DC1 config for EVA and IMS update,,
08:50-11:50,,"FE-1, FE-4",,ПхО and DC1 config for EVA and IMS update,,
08:50-09:50,,FE-5,,KIBO Video,,
08:55-09:55,,FE-6,,PMM Cleanup,,
09:50-10:00,,FE-5,,JAXA Video Equipment Closeout Ops,,
10:00-10:05,,FE-5,,JAXA. Start Video Downlink,,
10:05-10:15,,FE-6,,VO2max Portable PFS Power Up,,
10:10-11:30,,CDR,,"RUSALKA Setup, Photo/Video, And Closeout Ops. Tagup with specialists (asnecessary) (S-band)",,
10:10-13:25,,FE-5,,PMM Cleanup,,
10:15-10:45,,FE-6,,VO2 Stowage,,
10:15-11:45,,FE-3,,Physical Exercise (ARED),,
10:45-11:10,,FE-6,,VO2max Experiment Protocol,,
11:10-11:50,,FE-6,,VO2max Portable PFS Software Calibrations and Instrument Check,,
11:40-12:00,,CDR,,Inspection of СРВ-К2М Sediment Trap Insert,,
11:45-12:05,,FE-3,,Treadmill Kinematics Exercise Preparation,,
11:50-12:00,,FE-1,,КОБ2 4ГБ4 Half-Coupling Shell Coolant Leak Check,,
11:50-12:30,,FE-6,,VO2max Experiment Protocol,,
12:00-13:30,,CDR,,"Physical Exercise (TVIS), Day 2",,
12:00-13:30,,FE-1,,Physical Exercise (ARED),,
12:05-13:05,,FE-3,,Physical Exercise (T2),,
12:30-13:30,,FE-4,,"Physical Exercise (VELO), Day 3",,
12:30-12:40,,FE-6,,VO2 Closeout Ops,,
12:40-12:45,,FE-6,,VO2 Data Downlink,,
12:45-13:20,,FE-6,,VO2 Stowage,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"FE-3, FE-5,FE-6",,Morning Inspection,,
06:10-06:40,,"FE-3, FE-5,FE-6",,Post-sleep,,
06:40-07:30,,"FE-3, FE-5,FE-6",,BREAKFAST,,
07:00-07:10,,CDR,,Morning Inspection SM ПСС [Caution & Warning Panel] Test,,
07:00-07:10,,"FE-1, FE-4",,Morning Inspection,,
07:10-07:40,,"CDR, FE-1,FE-4",,Post-sleep,,
07:30-09:30,,FE-6,,Weekly Housekeeping,,
07:30-10:00,,FE-5,,Weekly Housekeeping,,
07:30-07:35,,FE-3,,AORG Photography in Columbus prior to cleaning,,
07:35-10:25,,FE-3,,Weekly Housekeeping,,
07:40-08:30,,"CDR, FE-1,FE-4",,BREAKFAST,,
08:30-11:30,,CDR,,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group E",,
08:30-09:30,,FE-1,,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group E",,
08:30-10:30,,FE-4,,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group E",,
09:30-10:30,,FE-1,,"Physical Exercise (TVIS), Day 3",,
09:30-09:40,,FE-6,,ISS HAM  Radio Setup in Service Module,,
09:40-09:55,,FE-6,,ISS HAM Radio Session from SM,,
09:55-10:55,,FE-6,,Physical Exercise (T2),,
10:00-11:30,,FE-5,,Physical Exercise (ARED),,
10:25-10:30,,FE-3,,AORG Photography in Columbus after cleaning,,
10:30-12:30,,FE-1,,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group ECleaning БМП (Micropurification Unit) Fan Grille",,
10:30-12:00,,FE-4,,"Physical Exercise (TVIS), Day 4",,
10:30-11:30,,FE-3,,Physical Exercise (CEVIS),,
10:55-11:55,,FE-6,,Weekly Housekeeping.,,
11:30-13:00,,CDR,,"Physical Exercise (TVIS), Day 3",,
11:30-13:00,,FE-3,,Physical Exercise (ARED),,
11:30-12:00,,FE-5,,Weekly Housekeeping,,
12:00-13:00,,FE-4,,Weekly HousekeepingFGB ЦВ2 Fan Cleaning,,
13:00-14:00,,,,LUNCH,,
14:00-14:30,,,,Weekly Planning Conference (S-band),,
14:30-15:10,,FE-4,,СОЖ Maintenance,,
14:30-15:30,,"FE-3, FE-5,FE-6",,Increment 28 Crew Handover,,
GMT,CREW,,ACTIVITY,,,
06:00-06:10,CDR,,Morning Inspection. SM ПСС [Caution & Warning Panel] Test,,,
