0,1,2,3,4
10:55-11:55,FE-1,Physical Exercise (TVIS),,
11:25-12:55,CDR,Physical Exercise (RED+TVIS) day 1,,
11:55-12:10,FE-1,RED scheduled maintenance,,
12:10-13:25,FE-1,Physical Exercise (RED),,
12:55-13:25,CDR,Replacement of СРВК-2М purification columns (See Note 2),,
13:25-14:25,,LUNCH,,
14:25-14:45,FE-1,SAMS ICU: replacement of 2 Laptop HDD’s,,
14:30-14:40,CDR,On MCC go: De-mate УС-21 (matching unit) telemetry connector fromБИТС2-12 (S-band),,
14:40-15:40,CDR,Removal of container 11Ф615.Б1824-А59-0 from УС-21 on Progress,,
14:45-14:55,FE-1,Advanced Ultrasound: close out ops,,
14:55-15:10,FE-1,Advanced Ultrasound: equipment stowage,,
15:10-15:20,FE-1,Removal of EMU batteries,,
15:20-15:50,FE-1,EMU stowage,,
15:45-16:00,CDR,Questionnaire: journal entry,,
16:05-16:45,,SM and Progress TORU test without activation of Progress ДПО (vehicle-to-vehicle),,
16:45-17:15,FE-1,СОЖ maintenance,,
16:45-17:45,CDR,Physical Exercise (VELO + Force Loader/cycle 1) day 1,,
17:15-17:35,FE-1,IMS file prep,,
17:35-17:50,FE-1,Questionnaire: journal entry,,
17:45-18:00,CDR,Daily plan review,,
17:50-18:20,FE-1,Daily plan review,,
18:00-18:15,CDR,"Download and downlink of parameter table from Matryoshka hardware(VHF, S-band)",,
18:20-18:40,,EVA conference with MCC (S-band),,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-08:00,Prep for work,,,
08:00-08:15,DPC (S-band),,,
08:15-08:30,CDR,PILOT. Work area set up,,
08:15-08:20,FE-1,LAB window leak check,,
08:30-09:15,PILOT,,,
08:30-09:20,CDR,Sensor data downlink and set up for exposure,,
09:15-10:25,FE-1,"Training for the experiment ""Advanced Ultrasound """,,
09:20-10:05,CDR,PILOT,,
10:05-10:20,PILOT. Work area teardown,,,
10:25-10:40,IMS tagup (S-band),,,
10:25-10:30,FE-1,Increment 9 payload status check,,
10:30-10:40,BSA battery charging (end),,,
10:40-10:50,CDR,Video setup to record physical exercise on TVIS,,
10:50-12:20,Physical Exercise (TVIS + RED) day 3,,,
11:40-12:10,FE-1,СОЖ maintenance,,
12:10-12:20,"End of training for the experiment ""Advanced Ultrasound """,,,
12:20-13:20,,LUNCH,,
13:20-16:20,FE-1,Stowage of equipment for disposal in Progress 260 (with ISS support),,
13:20-16:35,CDR,,,
16:20-17:20,FE-1,Physical Exercise (TVIS),,
16:35-16:55,CDR,IMS file prep,,
16:55-17:05,Replacement of СО2 filter unit (БФ) ИК0501 (Use СО2 БФ #33(ФГБ1ПГО_2_213_1 white bag #4 248-6). Removed СО2 – for return and IMSupdate),,,
17:20-18:50,FE-1,Physical Exercise (RED),,
17:20-17:30,CDR,Stowage of video equipment for recording physical exercise on TVIS,,
17:50-18:50,Physical Exercise (VELO + Force Loader/1) day 3,,,
18:50-19:05,,DPC (S-band),,
19:25-19:45,FD / ISS crew conference (S-band),,,
19:45-20:15,DINNER,,,
20:15-20:30,Daily food prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:35,FE -1,LAB window leak check,,
10:40-12:10,FE -1,Physical Exercise (RED),,
11:00-12:30,CDR,Physical Exercise (TVIS) day 2,,
12:10-12:20,FE -1,EMU cartridge regeneration (end),,
12:30-13:30,.,LUNCH,,
14:35-14:50,CDR,Private psychological conference (VHF),,
15:25-15:30,FE -1,LTL deactivation,,
15:40-16:10,CDR,"СОЖ maintenance (calldown on СП counter and СВО, inspection of БРПКseparator )",,
16:10-17:10,CDR,Physical Exercise (VELO + Force Loader/cycle 1) day 2,,
16:50-17:05,FE -1,Private family conference (Ku+S-band),,
17:10-18:10,FE -1,Physical Exercise (TVIS),,
18:25-18:40,FE -1,CCAA deactivation,,
19:30-19:45,FE -1,Private family conference (Ku+S-band),,
19:30-19:45,CDR,Daily food prep,,
19:45-20:15,.,Dinner,,
20:15-20:30,.,Daily food prep,,
20:30-21:30,.,Pre-sleep,,
21:30-06:00,.,SLEEP,,
Task list,CDR,DIATOMEA. Ocean observation.,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:35,FE-1,LAB window leak check,,
07:35-07:45,FE-1,BSA battery charge TERM,,
07:45-08:05,FE-1,BSA battery charge INIT,,
11:00-12:30,CDR,Physical exercise TVIS – day 3,,
11:00-12:30,FE-1,Physical exercise RED,,
12:30-13:30,.,LUNCH,,
13:30-13:35,FE-1,Increment 9 payload status check,,
16:15-17:15,FE-1,Physical exercise TVIS,,
16:30-17:00,CDR,СОЖ maintenance,,
17:00-17:15,CDR,Questionnaire – journal entry,,
17:15-18:15,CDR,Physical exercise (VELO+ForceLoader-1) – day 3,,
17:15-17:20,FE-1,TVIS weekly maintenance,,
18:00-18:15,FE-1,Questionnaire – journal entry,,
18:15-18:45,.,Daily plan review,,
18:45-19:00,.,Report prep,,
19:00-19:15,.,DPC (S-band),,
19:15-19:30,.,Report prep,,
19:30-20:00,.,DINNER,,
20:00-20:30,.,Daily food prep,,
20:30-21:30,.,Pre-sleep,,
21:30-06:00,.,SLEEP,,
Task list,CDR,DIATOMEA,,
ETD (performed in the morning prior to physical exercies),,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:45,.,Work prep,,
07:45-08:00,.,DPC (S-band),,
08:00-08:15,.,Work prep,,
08:15-08:45,CDR,Imagery of mark left by СтА probe on passive assembly cone,,
08:15-08:45,FE-1,Defibrillator battery 1 charge (start),,
08:35-08:45,CDR,Soyuz Form 03 parameter reading and calldown (S-band),,
08:45-09:00,CDR,БМП Ф1 filter cartridge regeneration (end),,
08:45-09:15,FE-1,Record audiogram using EARQ software,,
09:05-09:20,CDR,БМП Ф2 filter cartridge regeneration (start),,
09:15-09:45,FE-1,BCAT-3: Work station prep,,
09:20-09:30,CDR,EMU battery charge (end),,
09:30-09:35,CDR,LAB window leak check,,
09:35-09:55,CDR,Downlink photos and data regarding imagery of interior surface of dockingcone,,
09:45-10:00,FE-1,"BCAT3: Specimen imagery, part B",,
09:55-10:35,CDR,DC-1 air duct ВД1 and ВД2 cleaning,,
10:00-10:15,FE-1,BCAT-3: Equipment teardown,,
10:15-10:55,FE-1,HRF: transfer audio files to laptop,,
10:35-11:00,CDR,Record audiogram using EARQ software,,
10:55-12:25,FE-1,Physical Exercise (RED),,
11:05-12:35,CDR,"Physical Exercise (TVIS), day 2",,
12:25-12:35,FE-1,Defibrillator battery 1 charge (end); battery 2 charge (start),,
12:35-13:35,.,LUNCH,,
13:35-14:00,FE-1,CSA-CP scheduled maintenance,,
13:35-14:05,CDR,ЕДВ (КВО) fill for Elektron,,
14:00-14:20,FE-1,CSA-CP gas analyzer data,,
14:05-14:35,CDR,СОЖ maintenance,,
14:20-15:20,FE-1,Crew time for adaptation and station familiarization,,
14:35-15:35,CDR,Crew time for adaptation and station familiarization,,
15:20-15:45,FE-1,INTERACTION: data collection,,
15:35-15:55,CDR,IMS file prep,,
15:45-15:55,FE-1,MSG rack powerup,,
15:55-16:35,CDR,INTERACTION: data collection and backup,,
15:55-16:00,FE-1,Soyuz 7 payload status check (Increment 9),,
16:05-16:10,FE-1,Defibrillator battery 2 charge (end),,
16:15-16:35,FE-1,Monthly CEVIS maintenance,,
16:35-17:05,,Checkout of medical restraint system,,
17:05-18:05,CDR,"Physical Exercise (VELO + Force Loader/cycle 1), day 2",,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-10:30,CDR,Weekly housekeeping,,
07:30-07:35,FE-1,LAB window leak check,,
07:35-10:30,Weekly housekeeping,,,
11:00-12:30,CDR,Physical Exercise (TVIS + RED) day 4,,
12:30-13:30,,LUNCH,,
14:25-14:55,CDR,СОЖ maintenance (Inspection of БРПК),,
14:45-14:55,FE-1,Carbon dioxide level monitoring,,
14:55-15:25,,Weekly planning conference (S-band),,
15:25-15:55,FE-1,EarthKAM: power off and stowage of the equipment installed in the SM,,
16:05-16:35,,Viewing film for SAFER ops training,,
16:40-16:55,FE-1,ADUM tagup (S-band),,
17:00-18:00,CDR,Physical Exercise (VELO + Force Loader/cycle 1) day 4,,
,FE-1,Physical Exercise (CEVIS),,
18:00-19:30,Physical Exercise (RED),,,
19:30-20:00,,DINNER,,
20:00-20:30,Daily food prep,,,
20:30-21:30,CDR,Pre-sleep,,
20:30-21:00,FE-1,,,
21:00-21:15,PFC (S-band),,,
21:15-21:30,Pre-sleep,,,
21:30-06:00,,SLEEP,,
Task List,CDR,PULSE. Experiment ops,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-10:30,FE-1,Weekly housekeeping,,
07:35-07:45,CDR,Soyuz Form 03 parameter calldown,,
07:45-10:45,CDR,Weekly housekeeping,,
10:30-12:00,FE-1,Physical Exercise (RED),,
10:45-12:15,CDR,Physical Exercise (TVIS) day 1,,
12:00-12:05,FE-1,LAB window leak check,,
12:05-12:15,FE-1,EMU cartridge regeneration (start),,
12:15-12:45,.,Weekly planning conference (S-band),,
12:45-13:45,.,LUNCH,,
14:00-14:20,.,Program management/ISS crew weekly conference (S-band),,
14:40-14:55,FE-1,PPC (S-band),,
16:00-16:30,CDR,СОЖ maintenance,,
16:00-16:20,FE-1,ТЕРС transfer,,
16:20-17:20,FE-1,Inspection of emergency lights power supply in Node 1,,
17:00-17:25,CDR,"TV downlink. Best wishes to I. A. Adyrbekov (To+16.58, T1, T2, T3 from СПП)",,
18:05-18:15,CDR,Soyuz Form 03 parameter calldown,,
18:15-19:15,CDR,Physical Exercise (VELO + Force Loader/ cycle 1) day 1,,
18:15-19:15,FE-1,Physical Exercise (CEVIS),,
19:30-20:00,.,DINNER,,
20:00-20:30,.,Daily food prep,,
20:30-21:30,.,Pre-sleep,,
21:30-06:00,.,SLEEP,,
Task List,CDR,DIATOMEA,,
CARDIOCOG,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:55,FE -1,Prep for work,,
07:30-08:00,CDR,,,
07:55-08:00,FE -1,LAB window leak check,,
08:00-08:15,,DPC (S-band),,
08:15-11:00,CDR,Progress # 249 Transfer Ops using IMS,,
08:15-08:25,FE -1,PAO equipment setup,,
08:25-08:35,PAO crew prep,,,
08:35-08:50,PAO on the occasion of the Memorial Day (S+Ku-band),,,
08:50-10:45,Progress # 249 Transfer Ops using IMS,,,
10:50-12:15,Microbial analysis T + 5.,,,
11:00-12:00,CDR,"Physical Exercise (TVIS), day 4",,
12:05-12:35,"Physical Exercise (RED), day 4",,,
12:15-12:35,FE -1,Download of microbial sample data to MEC,,
12:35-13:35,,LUNCH,,
13:35-15:30,FE -1,Progress # 249 Transfer Ops using IMS,,
13:35-16:20,CDR,,,
15:30-16:45,FE -1,Physical Exercise (RED),,
16:20-16:50,CDR,СОЖ Maintenance,,
16:45-17:45,FE -1,Physical Exercise (TVIS),,
16:50-17:10,CDR,IMS file prep,,
17:10-17:25,Questionnaire: journal entry,,,
17:25-18:25,"Physical Exercise (VELO + Force Loader/cycle 1), day 4",,,
17:45-17:50,FE -1,Payload status check (Increment 9),,
17:50-18:05,Questionnaire: journal entry,,,
18:10-18:45,Daily plan review,,,
18:25-18:45,CDR,,,
18:45-19:00,,Report prep,,
19:00-19:15,DPC (S-band),,,
19:15-19:30,Report prep,,,
19:30-20:00,DINNER,,,
20:00-20:30,Daily food prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-08:00,Prep for work,,,
08:00-08:15,DPC (S-band),,,
08:15-08:20,FE -1,LAB window leak check,,
08:15-10:15,CDR,ИДЭ-2 smoke detectors replacement in FGB,,
08:20-09:20,FE -1,EarthKAM: set up and activation in SM,,
09:20-09:30,BSA battery charging (end),,,
09:30-10:00,BSA battery charging (start),,,
10:00-11:00,Crew time for adaptation and station familiarization,,,
10:15-11:45,CDR,"Physical Exercise (RED+TVIS), day 4",,
11:45-12:45,Crew time for adaptation and station familiarization,,,
,FE -1,Printout and review of EVA procedures,,
12:45-13:45,,LUNCH,,
13:45-15:45,FE -1,EVA/Airlock/Unstow,,
,CDR,ИДЭ-2 smoke detectors replacement in FGB,,
15:45-17:00,FE -1,Physical Exercise (RED),,
15:45-16:00,CDR,Private medical conference (S-band),,
16:00-16:20,[СРВ-К2М] test ops ([КТВ] signal test). Tagup with specialists (S-band),,,
16:20-16:40,IMS file prep,,,
16:40-17:10,ЕДВ fill up ([КОВ] (Deionized water container)) for ELECTRON sys /,,,
17:00-18:00,FE -1,Physical Exercise (TVIS),,
17:10-17:40,CDR,Maintenance of СОЖ,,
17:40-18:40,"Physical Exercise (VELO + Force Loader/cycle 1), day 4",,,
18:00-18:15,FE -1,Private medical conference (S-band),,
18:25-18:40,Questionnaire: journal entry,,,
18:40-18:55,.,Daily plan preview,,
18:55-19:10,.,DPC (S-band),,
19:10-19:30,.,Report prep,,
19:30-20:00,.,DINNER,,
20:00-20:30,.,Daily food prep,,
20:30-21:30,.,Pre-sleep,,
21:30-06:00,.,SLEEP,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:35,FE-1,LAB window leak check,,
07:30-07:40,CDR,Prep for work,,
07:35-07:40,FE-1,,,
07:40-07:55,,DPC (S-band),,
07:55-08:15,CDR,Prep for work,,
07:55-09:50,FE-1,Sound level meter survey ops,,
08:15-08:45,CDR,Interaction – data collection,,
08:45-09:00,Questionnaire – journal entry,,,
09:05-09:25,IMS file prep,,,
09:25-11:55,PROFILAKTIKA. Force Loader -1 experiment. Tag up with specialists (S-band),,,
09:50-12:05,FE-1,Physical exercise (TVIS + RED),,
11:55-12:05,CDR,Comm configuration for Progress 249 docking,,
12:05-12:35,,Prep for Progress 249 docking,,
12:35-14:05,Progress 249 to SM AO docking,,,
14:05-14:20,FE-1,Sound level meter data download to MEC,,
14:05-14:15,CDR,Comm reconfig post Progress 249 docking,,
14:20-15:20,,LUNCH,,
15:20-15:50,CDR,СОЖ maintenance,,
15:20-15:25,FE-1,Power cable disconnect from DCP,,
15:55-16:55,,ПрК-Progress interface leak check,,
16:55-17:15,Progress-SM [AO] Transfer Hatches Opening,,,
17:15-17:35,QD screw clamps installation,,,
17:35-17:50,CDR,Post-docking air sample collection with АК-1М sampler in Progress,,
17:35-18:15,FE-1,Interactions – data collection and backup,,
17:50-18:30,CDR,"Progress deactivation, air duct installation",,
18:15-18:45,FE-1,Daily plan review,,
18:30-18:45,CDR,,,
18:45-18:55,,Report prep,,
18:55-19:10,DPC (S-band),,,
19:10-19:30,Report prep,,,
19:30-20:00,DINNER,,,
20:00-20:30,Daily food prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
GMT,CREW,ACTIVITY/,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:55,FE-1,Prep for work,,
07:30-07:50,CDR,,,
07:50-08:00,Soyuz Form 03 parameter calldown (S-band),,,
07:55-08:00,FE-1,LAB window leak check,,
08:00-08:15,,DPC (S-band),,
08:15-11:15,"Routine ops with [СТТС] (LF-link, VHF receiver health check)",,,
11:15-12:45,CDR,Physical Exercise (TVIS) day 4,,
,FE-1,Physical Exercise (RED),,
12:45-13:45,,LUNCH,,
13:45-14:05,CDR,IMS file prep,,
13:45-13:50,FE-1,Soyuz 7 payload status check (Increment 9),,
13:50-14:50,Inspection of Node 1 emergency lights power sources,,,
14:05-14:20,CDR,IMS tagup (S-band),,
14:20-14:50,СОЖ maintenance,,,
14:50-15:20,.,Crew time for adaptation and station familiarization,,
15:30-15:40,FE-1,Equipment set up for PAO,,
15:40-15:50,,PAO prep,,
15:50-16:00,Greeting to the University of South Dakota (S + Ku-band),,,
16:00-16:30,Crew time for adaptation and station familiarization,,,
16:30-17:30,CDR,Physical Exercise (VELO + Force Loader/ cycle 1) day 4,,
16:40-16:45,FE-1,Weekly TVIS maintenance,,
16:45-17:45,Physical Exercise (TVIS),,,
17:30-18:30,CDR,Laptop 1 performance check,,
17:45-17:50,,Weekly TVIS maintenance,,
17:55-18:05,FE-1,EMU cartridge regeneration (end),,
18:05-18:15,BSA battery charging (end),,,
18:15-18:30,SSC reconfig for EMU battery ops,,,
18:30-18:50,ВSА battery discharge (start),,,
18:30-18:40,CDR,Soyuz Form 03 parameter calldown (S-band),,
18:40-18:50,Carbon dioxide level monitoring,,,
18:50-19:05,Questionnaire: journal entry,,,
,FE-1,SSC reconfig to nominal ops,,
19:10-19:25,,DPC (S-band),,
19:25-19:35,Daily food prep,,,
19:35-19:55,FD/ISS crew conference (S-band),,,
19:55-20:30,DINNER,,,
20:30-21:30,Pre-sleep,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
10:20-10:35,CDR,PPC (VHF),,
11:00-12:30,Physical Exercise (TVIS + RED) day 4,,,
11:45-11:50,FE -1,LAB window leak check,,
12:30-13:30,.,LUNCH,,
15:40-17:55,FE -1,Physical Exercise (TVIS + RED),,
16:45-17:15,CDR,СОЖ maintenance,,
17:15-18:15,Physical Exercise (VELO + Force Loader/cycle 1) day 4,,,
18:15-18:45,.,Daily plan review,,
18:45-19:00,Report prep,,,
19:00-19:15,DPC (S-band),,,
19:15-19:30,CDR,Report prep,,
,FE -1,Pre-sleep,,
19:30-20:00,.,DINNER,,
20:00-20:35,FE -1,Daily food prep,,
20:00-20:30,CDR,,,
20:30-21:30,Pre-sleep,,,
20:35-20:50,FE -1,PFC (S-band),,
20:50-21:30,Pre-sleep,,,
21:30-06:00,.,SLEEP,,
Task List,CDR,Evaluation of FGB AND DC1 stowage area free space for Progress 249transfer ops,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:55,FE -1,Prep for work,,
07:30-08:00,CDR,Prep for work,,
07:55-08:00,FE -1,LAB window leak check,,
08:00-08:15,,DPC (S-band),,
08:15-09:15,CDR,ЛКТ (ТА251МБ) and ПЗУ removal in Progress,,
08:15-08:30,FE -1,SSC battery reconfig,,
08:30-08:50,PGT battery storage unit discharge (start),,,
08:50-09:05,SSC nominal reconfig,,,
09:55-11:35,EMU water dump/fill,,,
09:15-11:35,CDR,,,
11:35-12:50,FE -1,Physical Exercise (RED),,
11:50-13:20,CDR,"Physical Exercise (TVIS+RED), day 2",,
12:50-13:50,FE -1,Physical Exercise (TVIS),,
13:20-13:50,CDR,СОЖ  maintenance,,
13:50-14:50,,LUNCH,,
14:50-15:20,,EMU water dump/fill (end),,
15:35-15:50,CDR,Questionnaire: journal entry,,
15:50-16:10,"Progress activation, air duct removal",,,
15:50-15:55,FE -1,DCP cable unplug,,
15:55-16:00,(Expedition 9) Payload status check,,,
16:10-16:30,.,Q/D screw clamps removal,,
16:30-16:45,FE -1,SSC laptop config for EMU battery ops,,
16:30-16:35,CDR,QD screw clamps inspection after removal,,
16:35-16:45,"СМ(АО)-ТКГ interface video imaging before ПрК-СУ hatch closure, andafter Q/D screw clamp removal",,,
16:45-17:05,,СМ-ТКГ transfer hatches closure,,
17:05-18:05,,СМ (АО)-ТКГ hatch leak check,,
18:05-18:20,DPC (S-band),,,
18:20-18:30,ISS crew / FD conference (S-band),,,
18:30-19:30,CDR,"Physical Exercise (VELO + Force Loader/cycle 1), day 2",,
18:30-18:40,FE -1,PGT battery storage unit charge (end),,
18:40-19:00,Stowed EMU battery set discharge (start),,,
19:10-19:25,SSC laptop reconfig to nominal ops,,,
19:30-20:00,.,DINNER,,
20:00-20:30,.,Daily food prep,,
20:30-21:30,.,Pre-sleep,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:45,FE-1,DPC (S-band),,
07:30-07:40,CDR,,,
07:40-07:50,Soyuz Form 03 parameter calldown,,,
07:45-08:00,FE-1,Prep for work,,
07:50-08:15,CDR,,,
08:00-08:30,FE-1,BSA battery recharge (start),,
08:15-08:30,CDR,Regeneration of БМП ПП Ф2 (end),,
08:30-08:35,FE-1,LAB window leak check,,
08:30-09:10,CDR,NEIROCOG. GALLEY hardware set up / Tagup with specialists (S-band),,
08:35-08:55,FE-1,NEUROCOG. GALLEY hardware set up,,
08:55-09:10,Activation of CCAA in A/L,,,
09:10-09:35,,NEUROCOG. Experiment “Virtual rotation: free floating passages. Tagup withspecialists (S-band),,
09:35-09:55,FE-1,MSG: delta-pressure sensor check,,
09:35-10:00,CDR,NEUROCOG. Experiment “Virtual rotation: fixed position passages” Tagup withspecialists (S-band),,
09:55-10:55,FE-1,Physical Exercise (TVIS),,
10:00-11:00,CDR,NEUROCOG. Close out ops and data copying. Tagup with specialists,,
10:55-11:00,FE-1,CDRA activation,,
11:00-12:30,CDR,Physical Exercise (TVIS) day 3,,
11:00-12:00,FE-1,ULTRASOUND: modification and download of files for skill training,,
12:00-12:30,ULTRASOUND: installation of files for skill training,,,
12:30-13:30,,LUNCH,,
13:30-13:50,FE-1,Data download from TVIS/RED to MEC,,
13:30-14:20,CDR,"Filter replacement in dust collectors ПС1, ПС2 in FGB. Get new filters inФГБ1ПГО_2_227_1 white bags III-4/247-2. Report numbers of the installedfilters to MCC",,
13:50-14:10,FE-1,HRM data download to МЕС,,
14:10-14:25,HRM data file erase,,,
14:20-16:40,CDR,Ventilation screen maintenance on FGB interior panels. Do not use vacuumcleaner,,
14:25-14:40,FE-1,Questionnaire: journal entry,,
14:40-14:45,MSG facility: power off,,,
14:45-15:25,Crew time for adaptation and station familiarization,,,
15:25-16:55,Physical Exercise (RED),,,
16:40-17:25,CDR,Crew time for adaptation and station familiarization,,
16:55-17:15,FE-1,IMS file prep,,
17:20-17:35,FE-1,Food questionnaire,,
17:25-18:25,CDR,Physical Exercise (VELO + Force Loader/cycle 1) day 3,,
17:45-17:55,FE-1,Regeneration of EMU cartridge,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-06:50,CDR,HEMATOCRIT:  Determining hematocrit number.,,
06:40-07:30,FE -1,BREAKFAST,,
06:50-06:55,CDR,HEMATOCRIT: Stowage ops,,
06:55-07:40,SPRUT: Human body fluid medium state investigation,,,
07:30-08:00,FE -1,Prep for work,,
07:40-08:05,CDR,BREAKFAST,,
08:00-08:05,FE -1,LAB window leak check,,
08:05-08:20,,DPC (S-band),,
08:20-08:45,CDR,BREAKFAST,,
