0,1,2,3,4,5,6,7
,,СОЖ MaintenanceCIR Video SetupCIR Upper Rack Doors OpenOn MCC GO ТК 707- MRM2 Interface Leak Check,,,,,
,13:45-14:25,,,,,,
,13:45-13:55,,,,,,
,13:55-14:05,,,,,,
,14:00-15:15,,,,,,
,TIME,,"CREWCDR, FE-6FE-4CDR, FE-6FE-4CDR,FE-6FE-4FE-4FE-4CDR, FE-6FE-4",,,ACTIVITYorning InspectionHROMATOMASS. Experiment setupost-sleepHROMATOMASS. Saliva and Blood CollectionREAKFASTorning Inspection.,
,06:00-06:10,,,,,,
,06:00-06:15,,,,,,
,06:10-06:40,,,,,,
,06:15-06:45,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,eboot Laptop RS2(1),,,,
,06:45-06:55,,,,,,
,,,"eload Laptop RSS1, RSS2",,,,
,,,,,,,
,,,M ПСС (Caution & Warning Panel) Testost-sleepREAKFASTork Preperification of antivirus scan results on Auxiliary Computer System [ВКС],,,,
,06:55-07:25,,,,,,
,07:25-07:40,,,,,,
,07:30-07:50,,,,,,
,,,,,,,
,07:40-07:50,,,,,,
,,,"aptops and status reportaily Planning Conference (S-band)МП Ф2 Absorption Cartridge Regeneration (start)RED Cylinder Flywheel EvacuationPVO2 - Power-up to Initiate Equipment Warm-upHROMATOMASS. Closeout Opshysical Exercise (ARED)REAKFASTork PrepPVO2 Experiment Setup, Equipment InstallationОЖ Maintenancehysical Exercise (TVIS), Day 4PVO2 Cleaning and Relocationideo Camera Assembly 2 AdjustmentAM Radio SessionST - Samples Retrieval from MELFIragon Undocking OBTnboard Training (OBT) Dragon Departure Review Conferenceulticast MPEG2 TVS Test Using MPEG2 VIDEO SERVER2 SW on CP",,,,
,,,,,,,
,07:50-08:05,,,,,,
,,"FE-4CDRFE-6FE-4CDRFE-4FE-4FE-6FE-4FE-4FE-6FE-6FE-6FE-6CDR, FE-6CDR, FE-6FE-4FE-6",,,,,
,08:05-08:20,,,,,,
,08:05-08:20,,,,,,
,08:15-08:25,,,,,,
,08:20-08:35,,,,,,
,08:20-09:50,,,,,,
,08:35-09:10,,,,,,
,09:10-09:30,,,,,,
,09:20-10:30,,,,,,
,09:50-10:30,,,,,,
,10:30-12:00,,,,,,
,10:30-10:45,,,,,,
,10:45-10:50,,,,,,
,11:00-11:20,,,,,,
,11:20-11:30,,,,,,
,11:30-12:00,,,,,,
,12:00-12:30,,,,,,
,,,,,,,
,12:00-12:40,,,,,,
,SC2 and Кл-211 ESA Coder (Ku-band). Tagup with specialists (S-band)1 Camcorder SetupК 706 Kazbek Fit Check. Tagup with specialists (as necessary)UNCHAM Radio Session (Kiev State College of Communication)ST Sample FixationM Ventilation System Preventive Maintenance. Group А,,,,,,
,,,,,,,
,12:30-12:35,,,,,,
,12:40-13:00,,,,,,
,,,,,,,
,13:00-14:00,,,,,,
,E-4E-6E-4,,,,,,
,14:00-14:15,,,,,,
,14:00-15:30,,,,,,
,14:15-16:45,,,,,,
,TIME,,"CREWFE-4FE-6, CDRFE-4FE-6, CDRFE-4FE-4CDR, FE-6FE-4",,,ACTIVITYMorning Inspection.,
,,,,,,,
,,,Reboot Laptop RS2(1),,,,
,06:00-06:10,,,,,,
,,,"Reload Laptop RSS1, RSS2 / r/g 0334",,,,
,,,,,,,
"SM ПСС (Caution & Warning Panel) TestMorning InspectionBiochemical Urine TestPost-sleepURYSIS Hardware StowPost-sleepBREAKFASTBREAKFASTDaily Planning Conference (S-band)Work PrepBREAKFASTMICB -Experiment Procedure ReviewMICB-  Sample Location PhotographyWork PrepReplacement of АСУ componentsMICB - cleanup of sample locationsVO2 - Setup and Hardware ActivationMICB - Ziploc bag insertion into MELFIISS Crew/SSIPC FD ConferenceMICB PhotographyVO2 – Experiment ProtocolMICB - Ziploc bag insertion into MELFIGathering physical exercise tools for the arriving ТК 707 crewPhysical Exercise (ARED)Video recording greeting to RAKETAFEST 2012 festivalFormaldehyde Monitoring Kit (FMK) Stow OperationsPhysical Exercise (TVIS), Day 1VO2 - Hardware Cleaning and RelocationPPFS Power off and StowageMedaka Osteoclast Reagent Injection for pH Sensor ResponsePrivate Medical ConferenceMSPR/AQH - Equipment ActivationLUNCHLUNCHEVA Procedure Conference",,,,,,,
,06:00-06:10,,,,,,
,06:10-06:25,,,,,,
,06:10-06:40,,,,,,
,06:25-06:35,,,,,,
,06:35-07:05,,,,,,
,06:40-07:30,,,,,,
,07:05-07:30,,,,,,
,07:30-07:45,,,,,,
"CDR, FE-6FE-4FE-6FE-6FE-4FE-4FE-6CDRFE-6FE-6FE-6CDRFE-6FE-6FE-6FE-4CDRFE-4CDRCDRFE-6FE-6FE-6CDR, FE-6FE-4FE-6, CDR",,,,,,,
,07:45-08:05,,,,,,
,07:45-08:10,,,,,,
,08:05-08:10,,,,,,
,08:10-08:35,,,,,,
,08:10-08:30,,,,,,
,08:30-11:30,,,,,,
,08:35-09:20,,,,,,
,08:50-09:20,,,,,,
,09:20-09:30,,,,,,
,09:30-09:45,,,,,,
,09:45-10:20,,,,,,
,09:50-11:45,,,,,,
,10:20-10:30,,,,,,
,11:00-11:15,,,,,,
,11:15-12:45,,,,,,
,11:30-12:00,,,,,,
,11:55-12:05,,,,,,
,12:00-13:30,,,,,,
,12:05-12:40,,,,,,
,12:40-13:25,,,,,,
,12:45-13:00,,,,,,
,13:00-13:15,,,,,,
,13:15-13:25,,,,,,
,13:25-14:25,,,,,,
,13:30-14:30,,,,,,
,14:25-14:55,,,,,,
TIME,CREW,,ACTIVITY,,,,
,,Morning Inspection.,,,,,
06:00-06:10,FE-4,"Reload Laptop RS2(1) and RSS1,2 SM ПСС (Caution & Warning Panel)",,,,,
,,Test,,,,,
06:00-06:05,CDR,Reaction Self Test,,,,,
06:00-06:05,FE-6,ENERGY-D5-C Experiment Reminder,,,,,
06:05-06:15,CDR,Morning Inspection,,,,,
06:05-06:10,FE-6,Morning Inspection,,,,,
06:10-06:40,"FE-4, FE-6",Post-sleep,,,,,
06:15-06:20,CDR,CUCU Power B Off,,,,,
06:20-06:45,CDR,Crew Command Panel (CCP) Cable Route and Checkout,,,,,
06:40-07:30,"FE-4, FE-6",BREAKFAST,,,,,
06:45-07:05,CDR,Post-sleep,,,,,
07:05-07:35,CDR,BREAKFAST,,,,,
07:30-07:35,FE-6,ENERGY Diet Log of Breakfast,,,,,
07:35-07:50,,Daily Planning Conference (S-band),,,,,
07:50-08:15,FE-4,Work Prep,,,,,
08:00-08:05,CDR,SSRMS Checkout,,,,,
08:05-08:25,FE-6,RWS configuration to monitor DRAGON approach,,,,,
08:15-11:15,FE-4,TIPOLOGIYA. Experiment Ops. Tagup with specialists (VHF),,,,,
08:35-11:20,CDR,Dragon - R-bar approach,,,,,
09:05-09:25,FE-6,Dragon - Node 2 pressurization and leak check,,,,,
09:25-11:20,FE-6,Dragon - R-bar approach,,,,,
11:20-11:55,"CDR, FE-6",Dragon SSRMS Capture,,,,,
11:20-12:00,FE-4,Pre-pack ФИТ Freon Leak Analyzer for Return on Dragon,,,,,
12:00-13:00,FE-4,"Physical Exercise (VELO), Day 3",,,,,
12:05-12:20,CDR,Centerline Berthing Camera System (CBCS) installation on Node2 Nadir hatch and power up,,,,,
12:05-12:20,FE-6,Private Medical Conference,,,,,
12:20-13:20,"CDR, FE-6",LUNCH,,,,,
13:00-14:00,FE-4,LUNCH,,,,,
13:20-13:25,FE-6,ENERGY Diet Log of Lunch,,,,,
13:25-13:35,CDR,Node 2 port CBM checkout prior to docking,,,,,
13:40-14:00,"CDR, FE-6",SSRMS Dragon maneuver for ISS berthing,,,,,
14:00-15:00,FE-4,KULONOVSKIY KRISTALL. Experiment Ops. Tagup with specialists (VHF),,,,,
14:00-14:10,CDR,Node 2 CBM COTS Vehicle Berthing 1st Stage,,,,,
14:10-14:15,FE-6,SSRMS Limp Mode,,,,,
14:15-14:35,CDR,Node 2 CBM COTS Vehicle Berthing 2nd Stage and Bolt Driving Complete,,,,,
TIME,CREW,,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection,,,,,
,,Morning Inspection,,,,,
06:00-06:10,FE-4,"Reload Laptop RS2(1) and RSS1,2 Inspection of СМ-У connector on",,,,,
,,МНР-НС separator pump behind АСУ panel 139,,,,,
06:00-06:05,FE-6,ENERGY-D3 Experiment Reminder,,,,,
06:05-06:10,FE-6,Morning Inspection,,,,,
06:10-06:40,,Post-sleep,,,,,
06:40-07:30,"CDR, FE-6",BREAKFAST,,,,,
06:40-07:30,FE-4,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),,,,,
07:30-07:35,FE-6,ENERGY Diet Log of Breakfast,,,,,
07:50-08:20,CDR,USND2 Setup and Hardware Activation,,,,,
08:25-10:30,CDR,SPRINT. Scanning Ops,,,,,
08:50-09:10,FE-6,Assist with donning ultrasound equipment,,,,,
09:10-10:40,FE-6,Physical Exercise (ARED),,,,,
10:40-11:00,CDR,HAM Radio Session,,,,,
10:50-11:30,FE-4,IDENTIFIKATSIYA. Copy results of ИМУ-Ц measurements to RSE-1 laptop,,,,,
10:50-11:20,FE-6,Fill CWC-I from PWD Auxiliary Port,,,,,
11:00-11:10,CDR,ULTRASOUND 2 Hardware Power off,,,,,
11:15-12:45,CDR,Physical Exercise (ARED),,,,,
11:30-13:00,FE-4,"Physical Exercise (TVIS), Day 1",,,,,
11:35-11:50,FE-6,,,,,,
,,"Water Recovery System, Filling a CWC-I from PWD Aux Port",,,,,
12:20-12:35,FE-6,,,,,,
13:00-14:00,,LUNCH,,,,,
14:00-14:05,FE-6,ENERGY Diet Log of Lunch,,,,,
14:00-14:40,FE-4,СОЖ Maintenance,,,,,
14:40-15:10,FE-4,Auxiliary Laptop Anti-Virus Update,,,,,
15:00-15:05,FE-6,Setting up video equipment to record T2 physical exercise,,,,,
15:05-16:05,FE-6,Physical Exercise T2,,,,,
16:05-16:10,FE-6,T2 Exercise Video Equipment Stow,,,,,
16:20-16:35,FE-6,DRAGON Arrival Prep. Conference,,,,,
16:45-17:40,CDR,Physical Exercise T 2,,,,,
17:15-18:15,FE-4,"Physical Exercise (VELO), Day 1",,,,,
17:40-17:45,CDR,Shutting down data transfer application,,,,,
18:10-18:20,FE-6,WRS  WSTA Fill,,,,,
18:20-19:10,FE-6,Evening Work Prep,,,,,
18:25-19:15,"FE-4,CDR",Evening Work Prep,,,,,
19:10-19:15,FE-6,Display Power down,,,,,
TIME,CREW,,ACTIVITY,,,,
,"CDR, FE-1,",,,,,,
06:00-06:10,"FE-2, FE-3,",Morning Inspection,,,,,
,FE-6,,,,,,
,,Morning Inspection.,,,,,
06:00-06:10,FE-4,Reboot Laptop RS2(1),,,,,
,,"RSS1, RSS2 Reboot",,,,,
06:10-06:40,,Post-sleep,,,,,
,,BREAKFAST.,,,,,
06:40-07:30,FE-4,,,,,,
,,SM ПСС (Caution & Warning Panel) Test (after breakfast),,,,,
,"CDR, FE-1,",,,,,,
06:40-07:30,"FE-2, FE-3,",BREAKFAST,,,,,
,FE-6,,,,,,
,"CDR, FE-3,",,,,,,
07:30-07:50,,Work Prep,,,,,
,FE-6,,,,,,
,,Weekly Housekeeping,,,,,
,"FE-4, FE-1,","SM Ventilation Subsystem Preventive Maintenance, Group E",,,,,
07:30-10:15,FE-2,FGB ЦВ2 Fan Cleaning,,,,,
,(Handover),БМП (Micropurification Unit) Fan Grille Cleaning,,,,,
,,Inspection of Air Conditioner,,,,,
,"CDR, FE-3,",,,,,,
07:50-08:15,,Daily Planning Conference (S-band),,,,,
,FE-6,,,,,,
08:15-10:45,"CDR, FE-6",DCB - Dragon Double Coldbag Pack for Return,,,,,
08:15-08:45,FE-3,Counter Measure System (CMS) Exercise Overview,,,,,
08:45-09:45,FE-3,ISS Crew Orientation,,,,,
,"FE-1, FE-2,",,,,,,
10:15-10:30,,Weekly Planning Conference (S-band),,,,,
,FE-4,,,,,,
10:30-10:35,FE-2,TVIS PCMCIA Reformat,,,,,
10:30-10:45,FE-3,Private Medical Conference,,,,,
10:35-11:05,"FE-1, FE-2",Counter Measure System (CMS) Exercise Overview,,,,,
10:45-11:05,"CDR, FE-6",DCB-BAG – Transfer,,,,,
11:00-12:30,FE-4,"Physical Exercise (TVIS), Day 4",,,,,
,,"GLACIER2 -Equipment Power Off, Transfer to Dragon, Setup and Power",,,,,
11:05-12:05,CDR,,,,,,
,,On,,,,,
11:05-11:20,"FE-1, FE-2",Familiarization with Physical Exercise and TVIS Procedures,,,,,
11:35-12:05,FE-6,Glacier Hardware P/TV,,,,,
,"FE-1, FE-2,",,,,,,
12:05-12:20,,CMS and ARED Introduction,,,,,
,FE-3,,,,,,
12:10-13:40,FE-6,Physical Exercise (ARED),,,,,
12:10-12:55,CDR,MICRO6- Removal and Pre-pack for Return,,,,,
12:25-13:55,FE-3,DRAGON. Transfer Ops,,,,,
12:30-13:10,FE-4,СОЖ Maintenance,,,,,
12:40-12:55,FE-1,Private Family Conference (Ku + S-band),,,,,
,TIME,,"CREWCDRFE-4FE-6FE-6CDR, FE-6FE-4FE-4CDRFE-4, FE-6CDRCDR, FE-4FE-6FE-6CDRFE-6FE-4CDR, FE-6CDR, FE-6FE-4FE-4CDR, FE-6FE-4CDR, FE-6FE-4FE-4CDRFE-6, CDRFE-4FE-6CDRFE-6FE-6",,"ACTIVITYMorning InspectionSONOCARD Experiment TerminationENERGY-D6-C Experiment ReminderMorning InspectionPost-sleepMorning Inspection.Reboot Laptop RS2(1)Reload Laptop RS2(1), RSS2",,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:05,,,,,,
,06:05-06:10,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:10-06:20,,,,,,
,,,,,,,
