0,1,2,3,4,5,6
09:20-09:35,FE-3,,WRM – connecting condensate container to condensate removal line to,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:15,CDR,"SPRUT-2. Config Setup, Body Mass Measurement Tagup (S--band)",,,,
06:00-06:05,FE-5,Urine Spot Test,,,,
06:00-06:10,FE-2,SONOCARD Experiment Termination /,,,,
06:00-06:10,"FE-3, FE-6",Morning Inspection,,,,
06:00-06:10,FE-4,Morning Inspection SM ПСС [Caution & Warning Panel] Test,,,,
06:05-06:10,FE-5,Morning Inspection,,,,
06:10-06:15,FE-2,Post-sleep,,,,
06:10-06:30,FE-4,Post-sleep,,,,
,"FE-3, FE-5, FE-",,,,,
06:10-06:40,,Post-sleep,,,,
,6,,,,,
06:15-07:00,CDR,SPRUT-2. Experiment Ops. Tagup (S-band)r/g 9954,,,,
06:15-06:30,FE-2,SPRUT-2. Body Mass Measurement and Closeout Ops. Tagup (S--band),,,,
06:30-06:40,FE-4,SPRUT-2. Photography,,,,
06:30-07:00,FE-2,Post-sleep,,,,
,"FE-3, FE-4, FE-",,,,,
06:40-07:30,,BREAKFAST,,,,
,"5, FE-6",,,,,
07:00-07:50,FE-2,SPRUT-2. Experiment Ops. Tagup (S-band),,,,
07:00-07:20,CDR,Post-sleep,,,,
07:20-08:00,CDR,BREAKFAST,,,,
07:30-07:40,FE-3,Work Prep,,,,
07:30-07:50,FE-6,Work Prep,,,,
07:30-08:00,FE-4,Work Prep,,,,
07:30-07:50,FE-5,Work Prep,,,,
07:40-07:50,FE-3,CIR Alignment Guide Installation,,,,
07:50-08:00,FE-2,BREAKFAST,,,,
07:50-08:00,FE-3,P/TV - SSC Activation,,,,
07:50-08:00,FE-5,Glove Box (MSG) Activation,,,,
07:50-08:00,FE-6,Activation of JEMRMS RLT Laptop,,,,
08:05-08:25,,Daily Planning Conference (S-band),,,,
08:25-08:40,FE-2,SONOCARD Copy Data to RSE-MED Laptop,,,,
08:25-08:40,FE-5,YTSL - Photography,,,,
08:25-08:35,FE-6,JEMRMS Final Activation Part 1,,,,
08:25-08:30,CDR,Work Prep,,,,
08:25-08:35,FE-4,Work Prep,,,,
08:35-10:40,"CDR, FE-4",DC1 and ПхО preparation for EVA,,,,
08:30-08:45,FE-3,JEMRMS - DOUG Start,,,,
08:35-08:45,FE-6,JEMRMS - Start Monitoring,,,,
08:40-09:20,FE-2,BREAKFAST,,,,
08:40-08:50,FE-5,BLR48. Preparation for the second part of 48-hour monitoring.,,,,
08:45-09:25,"FE-3, FE-6",JEMRMS MCE Unberth,,,,
08:55-09:15,FE-5,HMS Visual Testing Activity,,,,
GMT,CREW,ACTIVITY,,,,
,,Morning Inspection. SM ПСС [Caution & Warning Panel] Test Visual,,,,
06:00-06:10,CDR,"Inspection of MRM1 БПП-4, БПП-7 Fuses Visual Inspection of MRM2",,,,
,,Circuit Breakers [АЗС] and Fuses,,,,
06:00-06:10,FE-2,Morning Inspection,,,,
06:00-07:45,FE-4,SPRUT-2. Experiment Ops. Tagup with specialists (S-band),,,,
06:00-06:05,"FE-3, FE-5, FE-6",Reaction Self Test,,,,
06:05-06:10,"FE-3, FE-5, FE-6",Morning Inspection,,,,
,"CDR, FE-2,",,,,,
06:10-06:40,"FE-3, FE-5,",Post-sleep,,,,
,FE-6,,,,,
06:40-07:30,CDR,BREAKFAST,,,,
06:40-07:00,FE-2,BREAKFAST,,,,
06:40-07:45,"FE-3, FE-5, FE-6",BREAKFAST,,,,
07:00-07:10,FE-2,SPRUT-2. Photography of the Experiment,,,,
07:10-07:45,FE-2,BREAKFAST,,,,
07:30-07:45,CDR,Work Prep,,,,
07:45-08:05,,Daily Planning Conference (S-band),,,,
08:05-08:15,CDR,Work Prep,,,,
08:05-08:20,FE-2,Work Prep,,,,
08:05-08:15,FE-5,WRS Water Sample Analysis,,,,
08:05-08:15,FE-4,Morning Inspection,,,,
08:05-08:20,FE-6,ISS Crew/SSIPC FD Conference,,,,
08:05-08:20,FE-3,Work Prep,,,,
08:15-09:45,CDR,Installation of USOS EMU Lights and Video Camera On Orlan-MK Spacesuit #5,,,,
08:15-08:45,FE-4,Post-sleep,,,,
08:15-09:10,FE-5,WRS Sample Collection,,,,
08:20-08:35,FE-2,ИП-1 Flow Sensor Position Verification,,,,
08:20-08:30,FE-6,Closing USOS Window Shutters,,,,
08:30-08:40,FE-6,Work Prep,,,,
08:30-09:30,FE-3,Sound Level Measuring using SLM HW,,,,
08:40-09:25,FE-6,Final printout of EVA procedures,,,,
08:45-09:30,FE-2,ТКГ 416 Activation,,,,
08:45-09:35,FE-4,BREAKFAST,,,,
09:10-09:20,FE-5,USND2. Hardware Activation,,,,
09:20-09:45,FE-5,Integrated Cardiovascular Echo Ultrasound Pre-Scan,,,,
09:25-09:40,FE-6,Private Psychological Conference,,,,
GMT,,Crew,,Activity,,
,,,Station inspection,,,
,CDR,,Testing CWP in SM,,,
06:00-06:10,,,Inspecting cnctr СМ-У on МНР-НС behind pan.139 АСУ,,,
,"FE-2,FE-4,",,,,,
,"FE-5,FE-6",,Station inspection,,,
06:00-06:05,FE-3,,Reaction self test,,,
06:05-06:15,FE-3,,Station inspection,,,
06:10-06:40,"CDR,FE-2,FE-4, FE-5,FE-6",,Post-sleep,,,
06:15-06:45,FE-3,,Post-sleep,,,
06:40-07:15,"CDR,FE-2,FE-4, FE-5,FE-6",,Breakfast,,,
06:45-07:15,FE-3,,Breakfast,,,
07:15-07:35,,,DPC (S-band),,,
07:35-08:00,,,Breakfast,,,
08:00-08:20,,,Work prep,,,
08:20-10:20,FE-4,,"Unloading  Progress 416, updating IMS",,,
08:20-09:35,CDR,,Lower limb veins study,,,
08:20-08:30,FE-2,,KASKAD. Manual mixing in bioreactor,,,
08:20-08:30,"FE-6,FE-5",,JAXA-SM – procedure review,,,
08:30-08:55,FE-6,,JAXA – prep for video downlink,,,
08:30-09:30,FE-2,,"Unloading  Progress 416, updating IMS",,,
08:30-10:00,FE-5,,PE ARED,,,
08:50-09:00,FE-3,,CIR - rack guides removal,,,
08:55-09:45,FE-6,,JAXA – video downlink,,,
09:15-09:25,FE-3,,Activating camcorder to record Robonaut activities in Node 2,,,
09:25-09:45,FE-3,,Robonaut – worksite prep,,,
09:30-10:45,FE-2,,Lower limb veins study,,,
09:35-10:35,CDR,,PE T2,,,
09:45-10:45,FE-3,,Hardware setup for Robonaut,,,
10:00-10:45,"FE-6,FE-5",,JAXA – SМ – setup for photo/video downlink,,,
10:20-11:50,FE-4,,PE TVIS-3,,,
10:35-13:05,CDR,,"Troubleshooting FEТС2-12: removal of ПЦБ, R&R of БС1 ПЦБ, installation of ПЦБ.  Specialist tagup.(S-band)",,,
10:45-11:45,FE-5,,Educational payload ops procedure review,,,
10:45-11:00,FE-6,,JAXA-SM – cleanup ops,,,
10:45-10:50,FE-3,,ROBONAUT- MPC setup,,,
10:45-11:50,FE-2,,PNEVMOKARD. Experiment session,,,
10:50-11:20,FE-3,,Robonaut powerup,,,
GMT,CREW,,ACTIVITY,,,
06:00-06:10,"CDR, FE-2, FE-4",Morning Inspection,,,,
06:00-06:05,"FE-3, FE-6",Reaction Self Test,,,,
06:00-06:05,FE-5,ICV-3H MAKITA Battery Changeout,,,,
06:05-06:10,"FE-6, FE-3",Morning Inspection,,,,
06:05-06:10,FE-5,Urine Spot Test,,,,
,"CDR, FE-2,",,,,,
06:10-06:40,"FE-4, FE-6,",Post-sleep,,,,
,FE-3,,,,,
06:10-06:15,FE-5,Reaction Self Test,,,,
06:15-06:45,FE-5,Post-sleep,,,,
06:40-07:30,CDR,BREAKFAST. SM ПСС [Caution & Warning Panel] Test (after breakfast),,,,
06:40-07:30,"FE-2, FE-4, FE-3, FE-6",BREAKFAST,,,,
06:45-07:30,FE-5,BREAKFAST,,,,
07:30-10:30,"FE-3, FE-6",Weekly Housekeeping,,,,
07:30-09:00,FE-5,Weekly Housekeeping,,,,
07:30-08:55,FE-2,,,,,
,,"Weekly Housekeeping / МО, Book 1, 1.2.1, p. 1-2",,,,
07:30-10:30,FE-4,,,,,
,,Weekly Housekeeping,,,,
07:30-10:30,CDR,"SM Ventilation Subsystem Preventive Maintenance, Group E  FGB ЦВ2 Fan Cleaning",,,,
,,Inspection of Air Conditioner [СКВ],,,,
08:55-10:10,FE-2,Physical Exercise (ARED),,,,
09:00-09:05,FE-5,ICV-3H MAKITA Battery Changeout,,,,
09:05-10:35,FE-5,Weekly Housekeeping,,,,
10:30-12:00,FE-6,Physical Exercise (ARED),,,,
10:30-12:00,FE-4,"Physical Exercise (TVIS), Day 3",,,,
10:35-11:35,FE-5,Physical Exercise (CEVIS),,,,
10:45-11:00,CDR,Private Psychological Conference (VHF),,,,
,,Weekly Housekeeping,,,,
11:00-12:35,FE-2,Cleaning SM and FGB Potok-150MK Air Purification System Pre-filters,,,,
,,(after 12:00),,,,
11:45-12:45,CDR,"Physical Exercise (VELO), Day 3",,,,
12:00-12:40,FE-6,HiMassSEE Retrieval,,,,
12:00-12:05,FE-5,ICV-3H MAKITA Battery Changeout,,,,
12:15-12:20,FE-3,HiMassSEE Photography,,,,
12:20-12:35,FE-4,Private Psychological Conference (VHF),,,,
12:45-13:00,"CDR, FE-2, FE-4",Weekly Planning Conference (S-band),,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. Inspection of СМ-У connector on МНР-НС separator pump behind АСУ panel 139,,,,
06:00-06:10,FE-2,Morning Inspection. SM ПСС [Caution & Warning Panel] Test,,,,
06:00-06:10,"FE-4,FE-6, FE-3,FE-5",Morning Inspection,,,,
06:10-06:40,.,Post-sleep,,,,
06:40-07:30,.,BREAKFAST,,,,
07:30-07:40,FE-5,Audio Dosimeter Preparation,,,,
07:30-07:40,"FE-4,FE-6,CDR, FE-2,FE-3",Work Prep,,,,
07:40-08:00,.,DPC (S-band),,,,
08:00-08:15,"FE-3,CDR,  FE-4,FE-6",Work Prep,,,,
08:00-08:10,FE-5,ICV-MAKITA Battery Installation,,,,
08:00-08:05,FE-2,Work Prep,,,,
08:05-08:30,FE-2,Audit of Intermodular Ventilation Equipment Set [CMB] for DC1,,,,
08:10-09:40,FE-5,Physical Exercise (ARED),,,,
08:15-08:25,FE-3,EHS Air Quality Monitoring (AQM) Start,,,,
08:15-08:35,FE-6,JEMRMS – SSC Setup,,,,
08:15-08:45,CDR,Installation of SM Kurs-P Manual Antenna Switch (РАП) – prep,,,,
08:20-10:20,FE-4,ТКГ 416 Transfers and IMS Ops,,,,
08:30-09:30,FE-2,Replacement of СД1-5 Light on ССД 301 in ISS RS SM,,,,
08:35-08:50,FE-3,JEMRMS – DOUG Start,,,,
08:40-09:05,FE-6,P/TV – Equipment Config,,,,
08:45-09:45,CDR,RELAKSATSIYA.  Kit Audit.  Tagup with specialists (S-band),,,,
08:50-09:00,FE-3,BCATC1 – Camcorder Setup,,,,
09:00-10:00,FE-3,BCATC1. Prep for the Experiment,,,,
09:05-09:10,FE-6,P/TV – SSC Activation,,,,
09:15-09:25,FE-6,JEMRMS - RTL Laptop Activation,,,,
09:25-09:35,FE-6,JEMRMS - Final Activation Part 1,,,,
09:30-11:00,FE-2,"Physical Exercise (TVIS), Day  1",,,,
09:35-09:50,FE-6,JEMRMS – Cable Mating for Monitoring,,,,
09:40-09:50,FE-5,BCATC1. Photography of the Experiment,,,,
09:45-11:00,CDR,Physical Exercise (ARED),,,,
09:50-09:55,FE-5,ICV-MAKITA Battery Replacement,,,,
09:50-10:00,FE-6,JEMRMS - Start Monitoring,,,,
09:55-10:10,FE-5,Terminate BSA Battery Maintenance Cycle,,,,
10:00-10:40,"FE-3,FE-6",JEMRMS - EP Capture,,,,
10:10-10:25,FE-5,Search for FSL VMU EMI filters,,,,
,GMT,,"CREWCDRFE-3, FE-5,FE-6FE-2, FE-4FE-6FE-3, FE-5CDR, FE-2FE-3, FE-4,FE-5FE-6CDR, FE-2,FE-3, FE-4,FE-5FE-6FE-6FE-5CDR, FE-2,FE-4, FE-3FE-5FE-2, FE-3,FE-4FE-6CDRFE-5CDR, FE-2,FE-4CDR,FE-2,FE-4FE-3FE-6FE-6FE-2CDR, FE-4FE-3FE-3FE-6FE-3FE-2FE-3",,"ACTIVITYMorning Inspection. SM ПСС [Caution & Warning Panel] TestReaction Self TestMorning InspectionDiagnostic Kit (DK). Data SavingMorning InspectionPost-sleepMorning InspectionBREAKFASTPost-sleepBREAKFASTAcoustic Dosimeter StowWork PrepWork PrepDaily Planning Conference (S-band)Work PrepBREAKFASTPAO Hardware SetupPhysical Exercise (ARED)Crew Prep for PAOTV PAO Event. Conference with participants of the 1st International YouthForum ""Earth Care"" (Ku + S-band)CIR Hardware Pre-gatherWRS Water Sample AnalysisWork PrepRS Light Spares AuditEVA-31 ODF Review. Tagup with specialists (S-band)CIR - Maintenance Work Area PrepCIR Video SetupEducation Payload Operations Camcorder SetupCIR  FCF Rack Doors OpenPhysical Exercise (ARED)CIR Front End Cap Open",
,06:00-06:10,,,,,
,,,,,,
,06:00-06:05,,,,,
,,,,,,
,06:00-06:10,,,,,
,06:05-06:35,,,,,
,06:05-06:10,,,,,
,,,,,,
,06:10-06:40,,,,,
,,,,,,
,06:35-06:45,,,,,
,,,,,,
,06:40-07:30,,,,,
,,,,,,
,06:45-07:15,,,,,
,07:15-07:45,,,,,
,07:30-07:35,,,,,
,,,,,,
,07:30-07:45,,,,,
,,,,,,
,07:35-07:45,,,,,
,07:45-08:05,,,,,
,,,,,,
,08:05-08:15,,,,,
,,,,,,
,08:05-08:25,,,,,
,08:05-08:15,,,,,
,08:10-09:40,,,,,
,,,,,,
,08:15-08:25,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,08:25-09:10,,,,,
,08:25-08:35,,,,,
,08:35-08:55,,,,,
,08:45-09:40,,,,,
,08:45-11:45,,,,,
,09:10-09:25,,,,,
,09:25-09:35,,,,,
,09:35-09:50,,,,,
,09:35-09:45,,,,,
,09:40-10:55,,,,,
,09:45-10:00,,,,,
,GMT,,"CREWCDRFE-2FE-3, FE-5,",,ACTIVITYMorning Inspection. SM ПСС [Caution & Warning Panel] TestMorning Inspection,
,06:00-06:10,,,,,
,06:00-06:10,,,,,
,,,,,,
,06:00-06:05,,Reaction Self Test,,,
,,"FE-6FE-4FE-3, FE-5,",,,,
,,CHROMATOMASS. Experiment setup. Use Khromato-mass 1 kit,,,,
,,,,,,
,06:00-06:15,,,,,
,,"(00057704R, СМ1РО_1_134_1, bag 408-9 (00050541R)",,,,
,,,,,,
,,,,,,
,06:05-06:10,,Morning Inspection,,,
,,"FE-6CDR, FE-2,FE-3, FE-5,FE-6FE-4CDR, FE-2,FE-3, FE-5,FE-6FE-4FE-4CDR, FE-2,FE-4, FE-3,FE-5FE-6",,,,
,,"Post-sleepCHROMATOMASS. Saliva and Blood CollectionBREAKFASTPost-sleepBREAKFASTWork PrepSPVO2 – PowerupDaily Planning Conference (S-band)Work PrepWork PrepJEMRMS - Activation of BUC ControllerVacuum Pressure Gauge Accuracy CheckSPVO2 Experiment ProtocolCHROMATOMASS. Closeout OpsTREADMILL Kinematics Exercise PreparationEVA tool stow, update IMSPhysical Exercise T 2On MCC Go БМП Ф2 Absorption Cartridge Regeneration (start)Physical Exercise (TVIS), Day 2Physical Exercise (ARED)MMA Cable ReconfigTREADMILL Exercise Video Recording Termination and Hardware StowStart BSA Battery ChargeEDR-ERB2- ActivationPAO Hardware SetupБТХ Connect and Activate TBU-V incubator container",,,,
,,,,,,
,06:10-06:40,,,,,
,,,,,,
,06:15-06:45,,,,,
,,,,,,
,06:40-07:30,,,,,
,,,,,,
,06:45-07:00,,,,,
,07:00-07:30,,,,,
,07:30-07:40,,,,,
,07:30-07:40,,,,,
,07:40-08:00,,,,,
,"E-2, FE-4E-3, FE-5E-6E-2E-6E-4E-5DR, FE-4E-5E-2E-2E-3E-6E-5E-5E-5E-6E-2",,,,,
,08:00-08:15,,,,,
,08:00-08:20,,,,,
,08:05-08:15,,,,,
,08:15-08:45,,,,,
,08:15-09:25,,,,,
,08:15-08:30,,,,,
,08:20-08:40,,,,,
,08:30-10:30,,,,,
,08:40-09:40,,,,,
,08:45-09:00,,,,,
,09:00-10:15,,,,,
,09:05-10:35,,,,,
,09:40-09:50,,,,,
,09:40-09:50,,,,,
,09:50-10:10,,,,,
,10:10-10:15,,,,,
,10:10-10:20,,,,,
,10:15-10:45,,,,,
,GMT,,"CREWCDRFE-2, FE-3,FE-4, FE-5,FE-6FE-3CDR, FE-4,FE-5FE-6FE-6FE-2FE-3FE-2CDR, FE-2FE-3FE-4FE-5FE-6CDR, FE-2,FE-3FE-5FE-6FE-5FE-6CDR, FE-2(assists)FE-3FE-5FE-5FE-6FE-3FE-6FE-3FE-3",,ACTIVITYMorning Inspection. SM ПСС [Caution & Warning Panel] TestMorning InspectionPost-sleepBREAKFASTWork PrepWork PrepWork PrepEHS Air Quality Monitoring (AQM) StartVerification of anti-virus scan results on Auxiliary Computer System (ВКС)laptopsPHS Evaluation SetupCASKAD. Manual Mixing in BioreactorDaily Planning Conference (S-band)Report to MCC (for FE-2) Antivirus Scan ResultsWork PrepCamcorder activation to capture Robonaut video in Node 2Replacement of FGB СУБК Relay User Adapter (23А288 (А5) Device.Tagup with specialists as necessary (S-band)Periodic Health Status - AssistancePeriodic Health Status - SubjectТК 705 Kazbek Fit CheckPeriodic Health Status - SubjectPeriodic Health Status - AssistanceD2XS Battery ChargePeriodic Health Status - AssistanceOrthostatic Stability Evaluation with LBNP.  Tagup with specialists (VHF)Periodic Health Status - SubjectTOCA CalibrationPhysical Exercise T2Periodic Health Status (PHS) Data Entry and Stowage of All HardwareUsed in PHSTransfer Water from CWC I - startPrivate Psychological ConferenceROBONAUT- MPC SetupRobonaut Taskboard Setup,
,06:00-06:10,,,,,
,,,,,,
,06:00-06:10,,,,,
,,,,,,
,06:10-06:40,,,,,
,,,,,,
,06:40-07:30,,,,,
,,,,,,
,07:30-07:35,,,,,
,,,,,,
,07:30-07:50,,,,,
,,,,,,
,07:40-07:50,,,,,
,07:30-07:40,,,,,
,,,,,,
,07:30-07:40,,,,,
,,,,,,
,07:35-07:50,,,,,
,07:40-07:50,,,,,
,,,,,,
,07:50-08:15,,,,,
,,,,,,
,08:15-08:25,,,,,
,08:15-08:25,,,,,
,08:15-11:15,,,,,
,08:15-08:30,,,,,
,08:15-08:30,,,,,
,,,,,,
,08:25-08:45,,,,,
,,,,,,
,08:30-08:45,,,,,
,08:30-08:45,,,,,
,08:45-08:50,,,,,
,08:45-09:00,,,,,
,,,,,,
,08:45-09:45,,,,,
,,,,,,
,08:45-09:00,,,,,
,08:50-09:00,,,,,
,09:00-10:00,,,,,
,,,,,,
,09:00-09:20,,,,,
,,,,,,
,09:00-09:25,,,,,
,09:20-09:35,,,,,
,09:25-09:30,,,,,
,09:30-09:40,,,,,
,GMT,,"CREWCDRFE-2, FE-4,FE-3FE-5, FE-6FE-5, FE-6CDR, FE-4FE-5FE-6FE-2FE-3FE-6CDRFE-6FE-3CDRFE-3FE-6FE-6FE-3FE-6FE-2, FE-4FE-2, FE-4FE-5FE-6FE-2CDR, FE-4FE-2FE-3FE-5FE-3FE-3FE-2CDR",,"ACTIVITYMorning Inspection. SM ПСС [Caution & Warning Panel] TestMorning InspectionReaction Self TestMorning InspectionPost-sleepBREAKFASTDaily Planning Conference (S-band)Work PrepPhysical Exercise (ARED)MLT2-C Cable ReconfigТКГ 416 and DC1 Interface Leak CheckRobonaut Procedure ReviewActivation of JEMRMS RLT LaptopБМП Ф1 Absorption Cartridge Regeneration (start)ISS Crew/SSIPC FD ConferenceCamcorder activation to capture Robonaut video in Node 2БНП removal from SM [РО] and stowage (Transfer dismantled БНП #3п.1 (001473R) from [РО] to  БО ТК 706 to stowage area with 3 ИПК-1Мand Report to MCC)Robonaut Taskboard SetupJEMRMS – RLT ConfirmationJEMRMS RLT Laptop DeactivationRobonaut Hardware AssemblyWork PrepСО-СУ Transfer Hatch OpeningOpening ТКГ-СУ Transfer HatchesWork PrepPhysical Exercise (ARED)Inspection and Photography of External ТКГ 416 АСА Hatch SealSetting up Orlan and БСС for storage modeТКГ 416 Deactivation, Air Duct InstallationReal-time Starboard View of IMV Diffuser in the LABUS EVA Tool StowRobonaut Power UpBCATC1 InitializationPhysical Exercise (VELO), Day 124-hour ECG Holter Monitoring – init",
,06:00-06:10,,,,,
,,,,,,
,06:00-06:10,,,,,
,,,,,,
,06:00-06:05,,,,,
,06:05-06:10,,,,,
,06:10-06:40,,,,,
,,,,,,
,06:40-07:30,,,,,
,,,,,,
,07:30-07:55,,,,,
,,,,,,
,07:55-08:15,,,,,
,07:55-09:20,,,,,
,07:55-08:05,,,,,
,07:55-09:10,,,,,
,08:05-08:20,,,,,
,08:05-08:15,,,,,
,08:15-08:30,,,,,
,08:15-08:30,,,,,
,08:20-08:30,,,,,
,,,,,,
,08:30-09:00,,,,,
,,,,,,
,08:30-08:50,,,,,
,08:30-08:40,,,,,
,08:40-08:50,,,,,
,08:50-09:50,,,,,
,08:50-09:10,,,,,
,09:10-09:20,,,,,
,09:20-09:30,,,,,
,09:20-09:40,,,,,
,09:20-10:50,,,,,
,09:30-09:50,,,,,
,09:50-10:50,,,,,
,09:50-10:35,,,,,
,09:50-09:55,,,,,
,09:50-10:50,,,,,
,09:55-10:25,,,,,
,10:25-11:10,,,,,
,10:35-11:35,,,,,
,10:50-11:20,,,,,
,GMT,,"CREWCDRFE-3, FE-5,",,ACTIVITYMorning Inspection. SM ПСС [Caution & Warning Panel] Test,
,06:00-06:10,,,,,
,,,,,,
,06:00-06:10,,Morning Inspection,,,
,,"FE-6FE-4, FE-2CDR, FE-2,",,,,
,,Morning Inspection,,,,
,06:00-06:10,,,,,
,,,,,,
,06:10-06:40,,Post-sleep,,,
,,,"E-4E-3, FE-5,",,,
,,,,,,
,,,,,,
,06:10-06:25,,Post-sleep,,,
,,,"E-6E-3, FE-5,",,,
,,,,,,
,,,,,,
,06:25-06:40,,Daily Planning Conference (S-band),,,
,,,"E-6E-5DR, FE-2,",,,
,,BREAKFAST,,,,
,06:40-06:50,,,,,
,,,,,,
,06:40-07:30,,BREAKFAST,,,
,,"FE-4FE-3FE-6FE-3FE-3FE-5FE-3FE-5FE-3FE-5FE-3FE-5FE-3, FE-5,",,,,
,,BREAKFASTBREAKFASTActivation of Video Hardware to monitor additional SSC in support of,,,,
,06:40-06:45,,,,,
,06:40-07:15,,,,,
,,,,,,
,06:45-06:50,,,,,
,,EVA OperationsCamera Test prior to EVAHam Radio DeactivationRobotics Work Station (RWS) SetupJPM window shutter closureDOUG Software ReviewClosing LAB window shutterOxygen Bypass ConfigurationCUCU Power off prior to USOS EVA 18,,,,
,,,,,,
,06:50-06:55,,,,,
,06:50-07:00,,,,,
,06:55-07:00,,,,,
,07:00-07:05,,,,,
,07:00-07:10,,,,,
,07:05-07:10,,,,,
,07:10-07:15,,,,,
,07:10-07:15,,,,,
,,,,,,
,07:15-09:20,,EVA In-Suit Light Exercise (ISLE) Preparation,,,
,,,"E-6DR, FE-2,",,,
,,,,,,
,,,,,,
,07:30-07:45,,Daily planning conference (VHF),,,
,,"FE-4FE-4CDR, FE-2FE-2CDRFE-2FE-2, CDR-assistsFE-4FE-4FE-3, FE-5,",,,,
,,"Physical Exercise (TVIS), Day 2Work PrepCASKAD. Manual Mixing in BioreactorСОЖ MaintenanceHardware Gather for Semi-Annual TVIS MaintenanceLBNP Exercise (PRELIMINARY). Tagup with specialists (VHF)Comm configuration for EVA from AirlockWork Prep",,,,
,07:45-08:50,,,,,
,07:45-08:05,,,,,
,08:05-08:15,,,,,
,08:05-08:45,,,,,
,08:15-08:45,,,,,
,08:50-09:45,,,,,
,08:50-09:00,,,,,
,09:00-09:20,,,,,
,,,,,,
,09:20-09:35,,EMU Prep for EVA,,,
,E-6,,,,,
,,,,,,
,GMT,,"CREW..CDRFE-2, FE-4,",,ACTIVITYMorning InspectionPost-sleepBREAKFAST. SM ПСС [Caution & Warning Panel] Test (afterbreakfast),
,,,,,,
06:00-06:10,,,,,,
,,,,,,
06:10-06:40,,,,,,
06:40-07:30,,,,,,
,,,,,,
06:40-07:30,,REAKFAST,,,,
,"FE-3,FE-5,FE-6FE-6FE-5FE-5CDR,FE-2,FE-4FE-4FE-6FE-6FE-2FE-5CDRFE-6FE-2.FE-2CDRFE-5FE-3FE-2FE-3FE-6FE-4FE-5.CDR, FE-2, FE-4,",,,,,
