0,1,2,3,4,5,6
06:20-06:30,FE-5,SOLO Urine Sample Insertion into MELFI,,,,
06:20-06:40,FE-2,Post-sleep,,,,
06:20-06:25,CDR,Body Mass Measurement,,,,
06:25-06:40,CDR,Post-sleep,,,,
06:25-06:30,FE-6,Body Mass Measurement,,,,
06:30-06:45,FE-6,Post-sleep,,,,
06:30-06:40,FE-5,SOLO SLAMMD Prep,,,,
06:35-06:45,FE-1,Post-sleep,,,,
06:35-06:40,FE-4,Body Mass Measurement,,,,
06:40-06:55,FE-4,Biochemical Urine Test,,,,
06:40-06:50,FE-5,SOLO Body Mass Measurement.,,,,
06:40-06:45,FE-2,Body Mass Measurement,,,,
06:40-07:30,CDR,BREAKFAST,,,,
06:45-06:55,FE-2,Post-sleep,,,,
06:45-06:50,FE-1,Body Mass Measurement,,,,
06:45-07:40,FE-6,BREAKFAST,,,,
06:50-07:10,FE-5,SOLO  SLAMMD Deactivation and Stowage,,,,
06:50-07:40,FE-1,BREAKFAST,,,,
06:55-07:10,FE-2,Biochemical Urine Test,,,,
06:55-07:40,FE-4,BREAKFAST,,,,
07:10-07:20,FE-2,Post-sleep,,,,
07:10-07:25,FE-5,Biochemical Urine Test,,,,
07:20-07:30,FE-2,Stowing URISIS Hardware,,,,
07:25-07:30,FE-5,Body Mass Measurement,,,,
07:30-07:40,FE-2,MO-8. Cleanup,,,,
,FE-5,Post-sleep,,,,
07:30-07:35,CDR,Work Prep,,,,
07:35-07:40,CDR,ARED Exercise Video Setup,,,,
07:40-07:55,FE-6,Daily Planning Conference (S-band),,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-1,FE-2, FE-5,FE-6",,Morning Inspection,,
06:00-06:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,,FE-4,,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,,BREAKFAST,,
07:30-07:50,,"CDR, FE-1,FE-2, FE-4,FE-5",,Work Prep,,
07:30-07:50,,FE-6,,Work Prep,,
07:50-08:00,,FE-5,,EHS GC/DMS Ops Start,,
07:50-08:00,,CDR,,CIR Video Setup,,
08:00-08:25,,,,Daily Planning Conference (S-band),,
08:25-09:10,,FE-6,,EMU 3009 and 3011 - Initiate Loop Scrub,,
08:25-10:00,,FE-2,,Hardware and tool search for EVA-28. Tagup with specialists (S-band),,
08:25-10:50,,FE-4,,,,
08:25-08:35,,CDR,,CIR Rack Doors Open,,
08:25-10:00,,FE-1,,Loading disposal hardware to Progress 407 and IMS updates,,
08:35-08:50,,CDR,,CIR Front End Cap Open,,
08:50-09:25,,CDR,,MDCA CIA Removal,,
09:10-10:40,,FE-6,,Physical Exercise (ARED),,
09:25-10:35,,FE-5,,CIR Window Replacement,,
09:25-11:20,,CDR,,MDCA Hardware Replacement,,
10:00-11:00,,FE-2,,"Physical Exercise (TVIS), Day 3",,
10:00-10:50,,FE-1,,MATRYOSHKA-R. BUBBLE-Dosimeter Retrieval And Readout,,
10:40-11:25,,FE-6,,Loop Scrub Reconfig/Loop Iodinate Initialization,,
11:00-13:00,,"FE-2, FE-4",,Staging EVA Equipment and EVA Tools. Tagup with specialists (S-band) Commconfig for DC1 Ops  (only FE-2),,
11:20-11:55,,CDR,,MDCA CIA Installation,,
11:30-13:00,,FE-1,,"Physical Exercise (TVIS), Day 3",,
11:30-13:00,,FE-5,,Physical Exercise (ARED),,
11:55-12:15,,CDR,,CIR Front End Cap Close,,
12:15-12:25,,CDR,,FCF Rack Door Close,,
12:25-13:25,,CDR,,Physical Exercise (CEVIS),,
12:40-13:00,,FE-6,,BCAT5 Camera Check Without SSC,,
13:00-14:00,,"FE-1, FE-2,FE-4",,LUNCH,,
13:00-13:15,,FE-5,,Private Psychological Conference,,
,13:00-14:00,,FE-6,,LUNCH,
,13:15-13:20,,FE-5,,Terminate EHS GC/DMS Ops,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,CDR,,Reaction Self Test,,
,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
,,FE-5,,Reaction Self Test,,
,,FE-6,,Biphosphonates Pill Ingestion,,
06:00-06:10,,FE-1,,Morning Inspection. Inspection of СМ-У connector on МНР-НС separatorpump behind АСУ panel 139,,
,,FE-2,,Morning Inspection,,
06:05-06:10,,"CDR,FE-4,FE-5",,Morning Inspection,,
,,FE-6,,Reaction Self Test,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,BREAKFAST,,,
07:30-07:50,,"CDR,FE-1,FE-4,FE-5,FE-6",,Work Prep,,
,,FE-2,,IZGIB -DAKON Hardware Installation in MRM2. Tagup with specialists (S-band),,
07:50-08:15,,,,Daily Planning Conference (S-band),,
08:15-10:45,,FE-1,,BAR Experiment. Tagup with specialists (S-band),,
08:15-08:20,,FE-6,,Connecting DCP Power Cable,,
08:15-09:55,,"FE-2,FE-4",,DC1 and ПхО preparation for EVA,,
08:20-08:25,,FE-6,,RWS Cupola UOP Activation,,
,,CDR,,FIR Configuration,,
08:25-08:30,,FE-6,,LAB RWS Powerup,,
08:35-10:05,,FE-5,,Physical Exercise (ARED),,
08:35-08:40,,CDR,,JEMRMS RLT Laptop Activation,,
08:40-08:50,,,JEMRMS DOUG STARTUP,,,
08:50-09:05,,,JEMRMS Final Activation Part.1,,,
08:50-08:55,,FE-6,,VSW/SSC Activation,,
09:05-09:45,,"CDR,FE-6",,Maneuvering JEMRMS Main Arm (MA) to EP grapple position and grappleGF on the HTV,,
09:45-10:05,,,EFU10 Capture Latch Open,,,
09:55-10:25,,FE-2,,Pressurization of spare Elektron Liquid Unit #056,,
09:55-11:25,,FE-4,,"Physical Exercise (TVIS), Day 2",,
10:05-11:20,,"CDR,FE-6",,JEMRMS EP Handoff,,
10:05-10:10,,FE-5,,Neurospat Data Saving,,
10:10-11:20,,,USOS Equipment Prepack for Disposal in Progress No407,,,
10:25-10:45,,FE-2,,Tightening QD Screw Clamps on MRM2 Docking Mechanism /Soyuz 701Interface,,
10:45-11:25,,FE-1,,ECLIPSE-BEACON [ТЕНЬ-МАЯК] Experiment Setup Verification On RSK2.Tagup with Specialists (S-band),,
10:55-12:25,,FE-2,,"Physical Exercise (TVIS), Day  1",,
GMT,,CREW,,ACTIVITY,,
11:55-12:05,,"CDR, FE-1,FE-4, FE-5",,Morning Inspection,,
11:55-12:00,,FE-6,,Integrated Immune Liquid Saliva Sample Collection,,
11:55-12:00,,FE-2,,Elektron-VM Aerosol Filter Inspection,,
12:00-12:05,,"FE-2, FE-6",,Morning Inspection,,
12:00-12:30,,"FE-4, FE-5",,Post-sleep,,
12:05-12:35,,"CDR, FE-1,FE-2, FE-6",,Post-sleep,,
12:35-13:25,,,,BREAKFAST,,
13:20-13:35,,FE-2,,Work Prep,,
13:25-13:40,,"CDR, FE-1,FE-4, FE-5,FE-6",,Work Prep,,
13:40-13:55,,,,Daily Planning Conference (S-band),,
13:55-15:25,,CDR,,Physical Exercise (ARED),,
13:55-14:25,,"FE-5, FE-6",,Photo/TV equipment set up check,,
13:55-14:05,,"FE-1, FE-2,FE-4",,Work Prep,,
14:00-14:30,,FE-1,,PCE Box Stowage Location Prep,,
14:00-16:40,,FE-2,,TYPOLOGY Experiment. Tagup with specialists (S-band),,
14:25-14:45,,FE-4,,TYPOLOGY Experiment Assistance,,
14:25-14:40,,FE-5,,Private Family Conference,,
14:35-15:35,,FE-1,,"Physical Exercise (TVIS), Day 4",,
14:45-18:15,,FE-4,,"Removal of Docking Mechanism Support and Installation on СО1-СУ(СМ) Door,Installation of Handles.Tagup with specialists as necessary (S-band)",,
14:45-16:15,,FE-6,,Physical Exercise T2,,
15:25-15:30,,CDR,,Bioprocessor and CGBA 5 Status Check,,
15:25-16:55,,FE-5,,Physical Exercise (ARED),,
15:35-16:35,,FE-1,,Deinstallation of Antenna Switch Box (БУАП) in ISS SM. Tagup with specialistsas necessary (S-band),,
15:35-15:40,,CDR,,N2 Transfer Start,,
15:40-16:40,,CDR,,Physical Exercise (CEVIS),,
16:15-16:30,,FE-6,,Private Family Conference,,
16:30-17:00,,FE-6,,"Cube – OBT, Procedure Review",,
16:35-18:15,,FE-1,,Deinstallation of РСЕ Z0000 Box (МБРЛ) in ISS SM. Tagup with specialists asnecessary (S-band),,
16:55-17:50,,FE-5,,Physical Exercise (CEVIS),,
17:00-17:15,,FE-6,,Locating IGDS,,
17:15-18:15,,FE-2,,Physical Exercise (ARED),,
17:15-17:35,,FE-6,,BCAT5 Camera Checkout,,
17:35-17:40,,FE-6,,MERLIN - Dehumidifier Removal,,
17:40-17:50,,FE-6,,OSTPV Setup,,
17:50-17:55,,FE-6,,RPM Photo Setup,,
GMT,,CREW,,ACTIVITY,,
04:50-05:00,,"CDR, FE-5,FE-6, FE-4",,Morning Inspection,,
04:50-05:00,,FE-2,,"Morning Inspection. Inspection of Circuit Breakers [АЗС] in DC1 БПП-30,БПП-36 Fuse Boxes",,
04:50-05:00,,FE-1,,SONOCARD Experiment Termination,,
05:00-05:05,,FE-1,,Elektron-VM Aerosol Filter Inspection,,
05:00-05:05,,FE-4,,Biochemical Urine Test,,
05:00-05:10,,FE-2,,Post-sleep,,
05:00-06:00,,"CDR, FE-5,FE-6",,Post-sleep,,
05:05-05:50,,"FE-1, FE-4",,Post-sleep,,
05:10-05:15,,FE-2,,Biochemical Urine Test,,
05:15-05:50,,FE-2,,Post-sleep,,
05:50-06:40,,"FE-1, FE-2,FE-4",,BREAKFAST,,
06:00-06:05,,CDR,,SLEEP Data Log Entry,,
06:00-06:20,,FE-5,,SOLO 24-hour Urine Collection,,
06:00-07:35,,FE-6,,BREAKFAST,,
06:05-06:25,,CDR,,Post-sleep,,
06:20-06:30,,FE-5,,SOLO Urine Sample Insertion into MELFI,,
06:25-07:15,,CDR,,BREAKFAST,,
06:30-06:40,,FE-5,,SOLO SLAMMD Prep.,,
06:40-06:55,,FE-1,,SONOCARD Copy Data to RSE-MED Laptop,,
06:40-06:50,,FE-5,,SOLO Activation,,
06:40-07:40,,FE-2,,DC1 and ПхО config for EVA,,
06:40-07:40,,FE-4,,DC1 comm configDC1 and ПхО config for EVA,,
06:50-07:10,,FE-5,,SOLO  SLAMMD Deactivation and Stowage,,
06:55-07:35,,FE-1,,СОЖ Maintenance,,
07:10-07:25,,FE-5,,SLAMMD Equipment Stow,,
07:15-07:35,,CDR,,Work Prep,,
07:25-07:55,,FE-5,,Post-sleep,,
07:35-07:50,,CDR,,Cube Lab Data Collection,,
07:35-08:15,,FE-1,,"MRM2 preparation and Soyuz 701 activation before EVA, air duct removal fromMRM2",,
07:35-07:55,,FE-6,,Work Prep,,
07:40-08:15,,"FE-2, FE-4",,Spacesuit Systems Checkout,,
07:55-08:20,,"CDR,FE-5,FE-6",,Daily Planning Conference (S-band),,
08:15-08:35,,FE-1,,ON MCC GO Elektron Purge After Deactivation,,
08:15-08:40,,FE-4,,DC1 БСС [Spacesuit Interface Unit] Checkout,,
08:15-08:40,,FE-2,,ПхО БСС [Spacesuit Interface Unit] Checkout,,
08:20-08:25,,CDR,,EVA Cameras Testing,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,"CDR, FE-1,FE-2, FE-5,FE-6",Morning Inspection,,,,
06:00-06:05,FE-4,Elektron-VM Aerosol Filter Inspection,,,,
06:05-06:10,FE-4,Morning Inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,,BREAKFAST,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,
07:55-08:05,CDR,Work Prep,,,,
07:55-08:05,FE-6,USOS Window Shutter Close,,,,
07:55-08:00,FE-5,HAM Radio Deactivation,,,,
07:55-08:15,"FE-1, FE-4",Work Prep,,,,
07:55-08:10,FE-2,Work Prep,,,,
08:00-08:20,FE-5,Work Prep,,,,
08:05-08:15,CDR,PHS Evaluation Setup,,,,
08:05-08:15,FE-6,Work Prep,,,,
08:10-08:40,FE-2,"Water sampling to bags from БРП-М (HOT, WARM vlv). Use bags(СМ1РО_4_436_1, БРПК recess)",,,,
08:15-08:45,"CDR, FE-6-assists.",Periodic Health Status,,,,
08:15-09:45,FE-4,Inspection of ГЖТ (Gas-Liquid Heat Exchanger) Surfaces,,,,
08:30-08:50,FE-5,ESA Weekly Crew Conference,,,,
08:40-09:00,FE-2,"SVO-ZV water sampling to Russian drink bags.  Use bags (СМ1РО_4_436_1,БРПК recess). Report the quantity of remaining bags to MCC",,,,
08:45-09:10,FE-6,ТЕРС Relocation,,,,
08:45-09:10,CDR,Periodic Health Status (PHS) Data Entry and Hardware Stow,,,,
08:50-10:20,FE-1,"Physical Exercise (TVIS), Day 2",,,,
08:50-10:20,FE-5,Physical Exercise (ARED),,,,
09:00-09:10,FE-2,MPEG2 Test (Ku + S-band),,,,
09:10-10:10,CDR,Physical Exercise (CEVIS),,,,
09:10-09:25,FE-6,Food Frequency Questionnaire,,,,
09:40-09:50,FE-6,Power Up,,,,
09:45-10:15,FE-4,Software Verification on RSK2. Tagup with specialists (S-band),,,,
09:50-11:20,FE-2,"Physical Exercise (TVIS), Day 2",,,,
10:10-10:40,CDR,Temperature and Humidity Control (THC) Intermodule Ventilation Assembly (IMV)Valve Installation,,,,
10:20-10:45,FE-6,BIORHYTHM Save 1st Measurement Data to Laptop,,,,
10:40-11:10,CDR,THC Intermodule Ventilation Assembly (IMV) Diffuser Configuration,,,,
10:40-11:50,FE-4,"СРВК-2М Gas-Liquid Mixture Filter and Trap Insert Replacement. Install Gas-Liquid Mixture Filter #909015 (b/c 0050765R, ФГБ1ПГО_4_417_1) and TrapInsert #П1N5 (b/c 00051786R, СМ1РО_2_231А_1, green mesh bag.) Discardold items. Update IMS",,,,
10:45-10:50,FE-6,Biorhythm Closeout,,,,
GMT,,CREW,ACTIVITY,,,
06:00-06:10,,"FE-1,FE-5",Morning Inspection.  Inspection of СМ-У connector on МНР-НС pumpbehind АСУ panel 139.,,,
06:00-06:05,,FE-6,Biphosphonates Pill Ingestion,,,
06:00-06:05,,CDR,SLEEP Data Log Entry,,,
06:00-06:10,,FE-2,SONOCARD Experiment Termination,,,
06:00-06:05,,FE-4,Elektron-VM Aerosol Filter Inspection,,,
06:05-06:10,,"FE-4,FE-6",Morning Inspection,,,
06:05-06:10,,CDR,HRF1 Hardware Setup,,,
06:10-06:45,,"FE-1,FE-2",Post-sleep,,,
06:10-06:30,,FE-5,Post-sleep,,,
06:10-06:40,,FE-4,Post-sleep,,,
06:10-06:20,,FE-6,Post-sleep,,,
06:10-06:20,,CDR,SLAMMD Body Mass Measurement,,,
06:20-07:00,,CDR,Post-sleep,,,
06:20-06:30,,FE-6,SLAMMD Body Mass Measurement,,,
06:30-06:40,,FE-5,SLAMMD Body Mass Measurement,,,
06:30-06:40,,FE-6,Post-sleep,,,
06:40-06:50,,FE-5,Post-sleep,,,
06:40-06:50,,FE-6,HRF1 Hardware Stowage,,,
06:40-07:30,,FE-4,BREAKFAST,,,
06:45-07:35,,"FE-1,FE-2",BREAKFAST,,,
06:50-07:00,,FE-6,Post-sleep,,,
06:50-07:40,,FE-5,BREAKFAST,,,
07:00-07:50,,"CDR,FE-6",BREAKFAST,,,
07:30-07:50,,FE-4,Work Prep,,,
07:35-07:50,,FE-2,SONOCARD Data Copy to RSE-MED Laptop and Data Downlink UsingOCA,,,
07:35-07:50,,FE-1,БМП Ф1 Absorption Cartridge Regeneration (start),,,
07:40-07:50,,FE-5,Work Prep,,,
07:50-08:15,,.,Daily Planning Conference (S-band),,,
08:15-08:35,,CDR,Audio Dosimeter Preparation,,,
08:15-09:15,,"FE-2,FE-4,FE-5",Crew Prep for Air Lock Operations,,,
08:15-08:30,,FE-6,Work Prep,,,
08:15-09:15,,FE-1,"Removing Local Temperature Sensor Switching Unit ЛКТ (ТА251МБ) andMemory Storage Device from Progress 407.Stow at СМ1РО_3_314_1,bag 353-8.Update IMS",,,
08:30-09:15,,FE-6,KIDS Experiment Gather,,,
08:35-08:45,,CDR,FMK Deployment Ops,,,
08:50-10:20,,CDR,Physical Exercise (ARED),,,
09:15-09:25,,FE-6,EHS Sampling Start,,,
09:15-10:35,,FE-4,"Physical Exercise (TVIS), Day 1",,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,"CDR, FE-1,FE-4, FE-5",Morning Inspection,,,,
06:00-06:05,FE-2,Elektron-VM Aerosol Filter Inspection,,,,
06:00-06:20,FE-6,HRF Urine Sample Collection Subject,,,,
06:05-06:10,FE-2,Morning Inspection,,,,
06:10-06:40,"CDR, FE-1,FE-2, FE-4,FE-5",Post-sleep,,,,
06:20-06:30,FE-6,HRF Urine Sample Insertion Into MELFI,,,,
06:30-06:40,FE-6,Morning Inspection,,,,
06:40-07:10,FE-6,Post-sleep,,,,
06:40-07:30,"CDR, FE-1,FE-2, FE-4,FE-5",BREAKFAST,,,,
07:10-07:30,FE-6,BREAKFAST,,,,
07:30-07:50,FE-2,Daily Planning Conference (S-band),,,,
07:30-07:55,"CDR, FE-1,FE-4, FE-5,FE-6",Daily Planning Conference (S-band),,,,
07:50-08:00,FE-2,"Initiation of charge units 825М3 (#1262431131, ФГБ1ПГО_2_221_1, b/c00053521R), start charging",,,,
07:55-08:05,FE-5,Work Prep,,,,
07:55-08:25,FE-6,BREAKFAST,,,,
07:55-08:15,"CDR, FE-1",Work Prep,,,,
08:00-08:40,"FE-2,FE-4","Activation and Inspection of Spacesuits #4, #5Comm From DC1",,,,
08:05-08:20,FE-5,Food Frequency Questionnaire,,,,
08:15-08:25,CDR,Eyewash - Replacement,,,,
08:20-08:25,FE-5,WHC EDV-U Transfer,,,,
08:25-08:45,FE-6,Work Prep,,,,
08:25-08:30,FE-5,HAM Radio Setup in Service Module,,,,
08:25-08:30,FE-1,Disconnect RadioSkaf-V from HAM Radio,,,,
08:30-08:45,FE-5,ISS HAM Comm Pass From SM,,,,
08:40-09:00,FE-2,ПхО БСС [Orlan Interface Unit] Checkout,,,,
08:40-09:00,FE-4,DC1 БСС [Orlan Interface Unit] Checkout,,,,
08:45-08:50,FE-1,Connect Radioskaf-V to HAM Radio,,,,
08:45-09:25,CDR,SAFER Checkout,,,,
08:45-09:05,FE-6,HRF Urine Sample Collection Subject,,,,
08:45-09:25,FE-5,SAFER Checkout,,,,
08:50-11:25,FE-1,Loading disposal hardware to Progress 407 and IMS updates,,,,
09:00-10:00,FE-2,Physical Exercise (ARED),,,,
09:00-10:00,FE-4,ПхО БСС Water Cooling System Separation,,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-1,FE-2, FE-5,FE-6",,Morning Inspection,,
06:00-06:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,,FE-4,,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,,BREAKFAST,,
07:30-07:50,,"CDR, FE-1,FE-2, FE-5,FE-6",,Work Prep,,
07:30-07:40,,FE-4,,Work Prep,,
07:40-07:50,,FE-4,,Verification of anti-virus scan results on Auxiliary Computer System (ВКС)laptops,,
07:50-08:15,,,,Daily planning conference (S-band),,
08:15-08:25,,FE-1,,BAR Terminate Kelvin Charging,,
08:15-09:30,,FE-6,,Oxygen Generation System (OGS) Sample Access,,
08:15-11:15,,"FE-2, FE-4",,"EVA procedures and preliminary timeline review, watching DVD’s. Tagup withspecialists (S-band)",,
08:15-09:00,,FE-5,,СКEMU 3009 and 3011 - Initiate Loop Scrub,,
08:15-08:25,,CDR,,P/TV CIR Video Setup,,
08:25-08:35,,CDR,,CIR Upper Rack Doors Open,,
08:25-09:55,,FE-1,,Stowing disposal hardware in Progress 407 and IMS updates,,
08:35-09:05,,CDR,,CIR Manifold Bottle Replacement,,
09:00-09:55,,FE-5,,HTV Cargo Transfer Operations,,
09:05-09:10,,CDR,,CIR Close CIR Manifold Bottle Valves,,
09:10-09:20,,CDR,,CIR Upper Rack Doors Close,,
09:20-10:50,,CDR,,Periodic Fitness Evaluation - Nom Ops (subject),,
09:30-11:00,,FE-6,,Physical Exercise (ARED),,
09:55-10:25,,FE-5,,Periodic Fitness Evaluation -NOM OPS (assistance),,
09:55-11:25,,FE-1,,"Physical Exercise (TVIS), Day 2",,
10:25-11:10,,FE-5,,Loop Scrub Reconfig/Loop Iodinate Initialization,,
10:50-11:00,,CDR,,Rechargeable EVA Battery Assembly (REBA) Recharge Terminate,,
11:00-11:50,,FE-6,,HTV Cargo Transfer Operations,,
11:00-12:30,,CDR,,Physical Exercise (ARED),,
11:10-12:45,,FE-5,,HTV Cargo Transfer Operations,,
11:20-13:00,,"FE-2, FE-4",,"Preparation of spacesuit replaceable elements, service and personal gear.Tagup with specialists (S-band)",,
11:25-12:00,,FE-1,,MOLNIYA-GAMMA Verify the assembled setup in SM. Tagup with specialists (S-band),,
11:55-13:00,,FE-6,,OGS Sample Collection,,
12:00-12:30,,FE-1,,VHF radio measurements.  Preparation for connector mating. Tagup withspecialists (S-band),,
GMT,,CREW,ACTIVITY,,,
06:00-06:05,,CDR,SLEEP Data Log Entry,,,
06:00-06:10,,FE-1,Morning Inspection.Checking status of MRM2 circuit breakers [АЗС] and fusesChecking status of MRM1 circuit breakers [АЗС] and fuses,,,
06:00-06:05,,FE-2,Elektron-VM Aerosol Filter Inspection,,,
06:00-06:10,,FE-4,SONOCARD Experiment Termination,,,
06:00-06:05,,FE-6,Reaction Self Test,,,
06:00-06:30,,FE-5,SOLO Blood Sample Collection,,,
06:05-06:10,,"FE-2, FE-6",Morning Inspection,,,
06:05-06:10,,CDR,Reaction Self Test,,,
06:10-06:40,,"CDR, FE-1,FE-2, FE-4,FE-6",Post-sleep,,,
06:30-06:50,,FE-5,SOLO-RC Setup and Config,,,
06:40-07:30,,"CDR, FE-1,FE-2, FE-4,FE-6",BREAKFAST,,,
06:50-07:00,,FE-5,Post-sleep,,,
07:00-07:20,,FE-5,SOLO MELFI Blood Sample Insertion,,,
07:20-07:25,,FE-5,Reaction Self Test,,,
07:25-07:50,,FE-5,Post-sleep,,,
07:30-07:45,,FE-4,SONOCARD Copy Data to RSE-MED Laptop,,,
07:30-07:50,,"CDR, FE-1,FE-2, FE-6",Work Prep,,,
07:45-07:50,,FE-4,Work Prep,,,
07:50-08:15,,,Daily Planning Conference (S-band),,,
08:15-08:55,,FE-5,SOLO PCBA Blood Sample,,,
