0,1,2,3,4,5,6
15:15-15:30,,CDR-13,,ИПД air sampling for ammonia in SM,,
GMT,CREW,,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,,BREAKFAST,,,,
07:30-08:00,,Work prep,,,,
08:00-08:15,,Daily Planning Conference (S-band),,,,
,,"СРВК-2М filter-reactor replacement. (Install filter-reactor #303002,",,,,
08:15-08:55,CDR,,,,,
,,"СМ1РО_3_339_1, in 350-25 bag. Stow for disposal.)",,,,
08:15-08:45,FE-1,Defibrillator Battery 1 charging: start,,,,
08:55-11:55,,СТТС scheduled maintenance (LF path and VHF receiver checks),,,,
11:55-12:10,CDR,Crew time for adaptation and ISS orientation,,,,
12:15-12:25,FE-1,Terminate defibrillator battery 1 charging. Start battery 2 charge,,,,
12:25-13:25,CDR,Physical Exercise (VELO + Force Loader-1) day 2,,,,
12:25-13:25,FE-1,Physical Exercise (RED),,,,
13:25-14:25,,LUNCH,,,,
14:25-15:25,CDR,REGUL-Packet Laptop recovery. Tagup with specialists (S-band),,,,
14:25-15:25,,Crew time for adaptation and ISS orientation,,,,
,FE-1,,,,,
15:25-15:30,,Monitoring O2 and CO2 readings,,,,
15:25-15:55,CDR,СОЖ maintenance.,,,,
15:30-15:35,,LAB window shutter closure,,,,
15:35-15:45,FE-1,EarthKAM - lens change,,,,
15:45-16:15,,CFE - equipment stow,,,,
15:55-16:15,,IMS update,,,,
,CDR,,,,,
16:15-17:45,,Physical Exercise (TVIS) day 2,,,,
16:20-16:25,,Terminate defibrillator battery 2 charging,,,,
,FE-1,,,,,
16:25-17:55,,Physical exercise (CEVIS),,,,
17:45-18:30,CDR,Evening work prep,,,,
17:55-18:10,,Defibrillator Battery Voltage Check,,,,
18:10-18:15,FE-1,"Transferring TVIS, RED, and HRM data to MEC",,,,
18:15-18:30,,Questionnaire - journal entry (FE-1),,,,
18:30-18:45,.,Daily Planning Conference (S-band),,,,
18:45-19:30,CDR,Crew time for adaptation and ISS orientation,,,,
18:45-19:30,FE-1,Evening work prep,,,,
19:30-20:00,,DINNER,,,,
,CDR,Daily Food Prep,,,,
20:00-20:30,,,,,,
,FE-1,Daily Food Prep,,,,
20:30-21:30,CDR,,,,,
,,Pre-sleep,,,,
20:30-21:25,,,,,,
,FE-1,,,,,
21:25-21:30,,Opening LAB window shutters,,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,,Morning Inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,,BREAKFAST,,,,
07:30-08:00,,Work prep,,,,
08:00-08:15,,Daily Planning Conference (S-band),,,,
08:15-08:20,FE-1,Opening LAB window shutters,,,,
08:20-08:30,FE-1,FMK deployment ops,,,,
08:15-08:25,CDR,NOA1. Hardware setup and activation,,,,
08:25-08:55,CDR,Crew time for adaptation and ISS orientation,,,,
08:30-09:00,FE-1,Dual Sorbent Tube (DST) Air Sampling,,,,
09:00-09:10,FE-1,Grab Sample Container (GSC) ops,,,,
08:55-09:20,CDR,NOA (ESANO1). Measurement and close out ops,,,,
09:10-09:20,FE-1,CWC audit,,,,
09:20-12:20,,TORU Training. Tagup with specialists (S-band),,,,
12:20-13:20,FE-1,Physical Exercise (RED),,,,
12:20-13:20,CDR,"Physical exercise (VELO + Load Trainer/Cycle 1), day 3",,,,
13:20-14:20,,LUNCH,,,,
14:20-15:20,FE-1,Crew time for adaptation and ISS orientation,,,,
14:20-15:00,CDR,Filling EDV [KOB] for Elektron Tagup with specialists (S-band),,,,
15:00-15:30,CDR,СОЖ maintenance,,,,
15:20-16:00,FE-1,Renal Stone: Computer-Based Training,,,,
15:30-15:50,CDR,Crew time for adaptation and ISS orientation,,,,
15:50-17:20,CDR,Physical Exercise (TVIS) day 3,,,,
16:00-16:05,FE-1,Monitoring О2 and СО2 readings,,,,
16:05-16:25,FE-1,IMS update,,,,
16:25-16:40,FE-1,Food frequency questionnaire,,,,
16:40-17:10,FE-1,Evening work prep,,,,
17:10-18:40,FE-1,Physical Exercise (TVIS),,,,
17:20-17:45,CDR,SM and FGB air sampling using АК-1М sampler,,,,
17:45-17:55,CDR,SM air sampling for Freon using АК-1М sampler,,,,
17:55-18:10,CDR,ИПД air sampling for CO in SM,,,,
18:10-18:55,CDR,Evening work prep,,,,
18:40-18:55,FE-1,Evening work prep,,,,
18:55-19:10,.,Daily Planning Conference (S-band),,,,
19:10-19:25,FE-1,Questionnaire - journal entry,,,,
19:10-19:30,CDR,Evening work prep,,,,
19:25-19:30,FE-1,"Transferring TVIS, RED, and HRM data to MEC",,,,
19:30-20:00,,DINNER,,,,
20:00-20:30,,Daily Food Prep,,,,
,GMT,,CREW,,ACTIVITY,
,06:00-06:10,,.,,Morning inspection,
,06:10-06:40,,.,,Post-sleep,
,06:40-07:30,,.,,BREAKFAST,
,08:35-08:45,,CDR,,Hardware setup/prep for TV greetings,
,08:45-08:55,,"CDR,FE(discretionary)",,TV greetings on the 45th Anniversary of Y.A. Gagarin space flight (Ku+S-band),
,08:45-08:55,,FE-1,,EXPRESS 4 Laptop power down,
,10:00-12:00,,CDR,,ETD. Review the procedure and run the experiment,
,10:25-11:55,,FE-1,,Physical Exercise (TVIS),
,11:55-12:00,,FE-1,,TVIS Weekly Maintenance,
,12:00-13:30,,CDR,,Physical Exercise (TVIS) Day 1,
,12:00-13:00,,FE-1,,Physical Exercise (RED),
,13:30-14:30,,.,,LUNCH,
,16:45-17:15,,FE-1,,СОЖ maintenance,
,17:15-18:15,,CDR,,Physical Exercise (VELO + Force Loader 1) day 1,
,17:50-17:55,,FE-1,,O2 and CO2 monitoring,
,17:55-18:10,,FE-1,,Questionnaire - journal entry,
,18:10-18:15,,FE-1,,"Transferring TVIS, RED, and HRM data to MEC",
,18:15-18:30,,.,,Evening work prep,
,18:30-18:45,,.,,Daily Planning Conference (S-band),
,18:45-19:30,,.,,Evening work prep,
,19:30-20:00,,.,,DINNER,
,20:00-20:30,,.,,Daily Food Prep,
,20:30-21:30,,.,,Pre-sleep,
,21:30-06:00,,.,,SLEEP,
,Task List,,CDR,,KROMKA 1-3. Photography,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,,Morning inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,,BREAKFAST,,,,
07:30-07:50,FE-1,Renal Stone: urine collection (termination),,,,
07:50-08:10,Renal Stone: hardware stow,,,,,
10:25-11:55,Physical Exercise (TVIS),,,,,
10:25-10:40,CDR,Easter Greetings. Voice Conference with Patriarch Alexis II(VHF),,,,
11:55-13:25,"Physical Exercise (TVIS), Day 2",,,,,
11:55-12:55,FE-1,Physical Exercise (RED),,,,
13:25-14:25,,LUNCH,,,,
14:25-14:40,FE-1,Private Psychological Conference (S-band),,,,
16:45-17:15,CDR,СОЖ maintenance,,,,
17:15-18:15,"Physical Exercise (VELO+Load Trainer/Cycle 1), Day 2",,,,,
17:40-18:10,FE-1,Earthkam: hardware deactivation and stowage,,,,
18:10-18:15,O2 and CO2 monitoring,,,,,
18:15-19:15,,Evening work prep,,,,
19:15-19:30,,Daily Planning Conference (S-band),,,,
19:30-20:00,CDR,DINNER,,,,
19:30-20:05,FE-1,,,,,
20:00-20:30,CDR,Daily Food Prep,,,,
20:05-20:20,FE-1,Private Family Conference (S+Ku-band),,,,
20:20-20:50,Daily Food Prep,,,,,
20:30-21:30,CDR,Pre-sleep,,,,
20:50-21:30,FE-1,,,,,
21:30-06:00,,Sleep,,,,
Task List,CDR,Bracelet questionnaire downlink,,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,.,Morning inspection,,,,
06:10-06:40,Post-sleep,,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-07:45,Work prep,,,,,
07:45-08:00,Daily Planning Conference (S-band),,,,,
08:00-08:05,CDR,Work prep,,,,
08:00-08:15,FE-1,Work prep,,,,
08:05-08:25,CDR,Processing condensate from CWC #1027 (NODE1_P2) using CondensateFeed Unit (БПК) - start. (БПК operation - mode 4) Tagup with specialists (S-band) (as necessary),,,,
08:15-08:45,FE-1,RPCM R&R Equipment Gathering,,,,
08:25-09:20,CDR,FGB ЦВ1 and ЦВ2 fan screen cleaning,,,,
08:45-09:15,FE-1,Airlock PCA VRCV Power Cable connection,,,,
09:15-09:50,FE-1,Worksite setup before RPCM R&R,,,,
09:20-09:40,CDR,Elektron purge and power down before regeneration of БМП cartridges Ф1and Ф2,,,,
09:40-09:55,CDR,БМП Ф1 Absorption Cartridge regeneration (start),,,,
09:50-10:10,FE-1,IMV valve reconfig,,,,
09:55-10:55,CDR,"Cleaning FGB ГЖТ  [Gas-Liquid Heat Exchanger] detachable screens 1, 2,and 3",,,,
10:10-10:15,FE-1,TVIS Weekly Maintenance,,,,
10:15-11:45,FE-1,Physical Exercise (TVIS),,,,
10:55-11:35,CDR,ВД1 and ВД2 air duct cleaning in DC-1,,,,
11:35-13:05,CDR,"Physical Exercise (TVIS), day 3",,,,
11:45-12:45,FE-1,Physical Exercise (RED),,,,
13:00-13:05,FE-1,Verify LAB Window Shutter Closed,,,,
13:05-13:10,FE-1,Power off devices and UOP6,,,,
13:05-13:10,CDR,On MCC GO ISS O2 repress from Progress 355 СрПК (start),,,,
13:10-14:10,.,LUNCH,,,,
14:10-16:10,FE-1,Removal of Temporary Sleep Station (TESS),,,,
14:10-14:15,CDR,ISS O2 repress using Progress 355 СрПК (terminate).,,,,
14:15-15:15,CDR,Search for TVS equipment.  Tagup with specialists (S-band) (as necessary),,,,
15:15-15:35,CDR,IMS update,,,,
15:40-16:10,CDR,Removal of Temporary Sleep Station (TESS),,,,
16:10-16:40,CDR,СОЖ maintenance,,,,
16:10-17:10,FE-1,LA1B-H - RPCM R&R,,,,
16:40-17:40,CDR,"Physical Exercise (VELO+Load Trainer/Cycle 1), day 3",,,,
17:10-17:25,FE-1,Removal of Internal Wireless Integrated System (IWIS),,,,
17:25-17:30,FE-1,O2 and CO2 monitoring,,,,
17:30-18:30,FE-1,Evening work prep,,,,
17:40-18:05,CDR,MO-21 set up. Ecosphere battery charging and Cryogem activation,,,,
18:05-18:45,CDR,Evening work prep,,,,
GMT,,CREW,,ACTIVITY,,
07:30-07:40,,,,Morning inspection,,
07:40-08:10,,,,Post-sleep,,
08:10-08:40,,FE-12CDR-13(assistance),,HEMATOLOGY. Sampling capillary blood for ERYTHROCYTE kit.Close-out ops,,
08:10-08:30,,,,,,
08:10-09:00,,"CDR-12, FE-13,SFP",,BREAKFAST,,
08:30-09:00,,CDR-13,,BREAKFAST,,
08:40-09:00,,FE-12,,BREAKFAST,,
09:00-09:15,,.,,Daily Planning Conference (S-band),,
09:15-09:35,,CDR-13,,BREAKFAST,,
09:15-09:45,,FE-12,,BREAKFAST,,
09:15-09:45,,"CDR-12, FE-13,SFP",,Work prep,,
09:35-10:00,,CDR-13,,Work prep,,
,09:45-10:25,,SFP,,CLOUDS OF PROTEIN INTERACTION. Experiment three Ops,
09:45-09:50,,"CDR-12, FE-13",,O2 and CO2 status check.,,
09:45-09:50,,FE-12,,MATRYOSHKA-R [МАТРЕШКА-Р]. Checking sensor data on thereader,,
09:50-10:00,,FE-12,,"Activate and switch Cryogem-03 refrigerator to -22 degrees C, installcold storage accumulators АХ from КВ-03",,
09:50-10:50,,"CDR-12, FE-13",,A/L unstow and configuration for Campout test,,
10:00-10:20,,"FE-12, CDR-13",,Elektron purge and power down before regeneration for БМП cartridgesФ1 and Ф2,,
10:20-10:30,,FE-12,,Verify ИП-1 sensor installation,,
10:20-10:25,,CDR-13,,KUBIK. KUBIK 1 status check,,
10:25-10:30,,CDR-13,,KUBIK. KUBIK 2 status check,,
10:30-12:25,,"FE-12, CDR-13",,Expedition 12 / Expedition 13 crew handover,,
10:50-11:50,,CDR-12,,Hardware pre-pack for return and disposal on Soyuz. Tagup asnecessary (S-band),,
,10:50-11:00,,SFP,,SEEDS. Photography,
,11:00-11:20,,SFP,,GSM. Photography,
,11:20-11:40,,SFP,,SEEDS. GOSUM. Copy images to Laptop,
,11:40-12:20,,SFP,,CLOUDS OF PROTEIN INTERACTION. Experiment four Ops,
12:25-13:25,,CDR-12,,Physical Exercise (RED),,
12:25-13:25,,FE-12,,"Physical Exercise (TVIS), day 4",,
,12:45-12:55,,SFP,,MINI HEAT PIPE. Activation of cycle two,
13:25-13:35,,"FE-12, FE-13",,TVIS Weekly Maintenance,,
13:25-13:30,,CDR-12,,TVIS Weekly Maintenance,,
13:30-13:35,,CDR-13,,On MCC Go ISS O2 repress from Progress 355 СрПК (start),,
13:35-14:35,,,,LUNCH,,
GMT,,CREW,,ACTIVITY,,
00:30-00:40,,,Morning inspection,,,
00:40-01:10,,,Post-sleep,,,
01:10-02:00,,,BREAKFAST,,,
02:00-02:15,FE-1,,Work prep,,,
02:00-02:10,CDR,,Work prep,,,
02:10-02:15,CDR,,Deactivating radio equipment in FGB,,,
02:15-02:30,,,Daily Planning Conference (S-band),,,
02:30-02:45,CDR,,Activation of A31P Laptop,,,
02:30-02:45,FE-1,,Work prep,,,
02:45-02:55,FE-1,,Configuring comm system for Soyuz docking,,,
,,,Enable SM TV System to receive video from Soyuz and transmit video via,,,
02:45-03:00,CDR,,,,,
,,,Ku-band (Ku-band),,,
02:55-04:10,FE-1,,Soyuz / ISS approach monitoring,,,
03:00-03:40,CDR,,Soyuz docking video downlink via Ku-band,,,
03:40-04:10,CDR,,Soyuz / ISS approach monitoring,,,
,,,On MCC Go Switch КВД ГА-ТК [Pressurized Adapter Pressure,,,
04:25-04:30,FE-1,,,,,
,,,"Equalization Vlv] (СТА -Y , FGB ГА) to ЭЛЕКТР. УПР [Electric Control]",,,
,,,Soyuz 218 / FGB interface leak check,,,
04:30-05:30,ISS13,,,,,
,,,"Drying space suits 1, 2",,,
04:30-04:45,CDR,,Disable video downlink via Ku-band,,,
05:25-05:40,ISS12,,PAO TV coverage setup,,,
,,,On MCC go ОПЛ (Transfer Hatch Open) Soyuz-FGB /,,,
05:30-06:20,"ISS13, VCM",,,,,
,,,TV coverage: VC Arrival,,,
,,,"On MCC go ОПЛ (Transfer Hatch Open) Soyuz-FGB, TV PAO ""Visiting",,,
05:40-06:20,ISS12,,,,,
,,,"Crew Arrival"" (using USOS V/camera) (Ku + S-band)",,,
,"CDR -12 ,",,,,,
06:20-06:25,,,Atmosphere revitalization equipment rack activation,,,
,FE-1-13,,,,,
,,,ANTIGEN. Searching for BIOECOLOGIA kit#4 and handing it over to FE-1-,,,
,,,12 CONJUGATION. Searching for RECOMB-K hardware and handing it,,,
06:20-07:05,CDR-13,,,,,
,,,over to FE-1-12,,,
,,,REGENERATION. Transfer and stow hardware,,,
06:20-07:05,VCM,,Soyuz 218 transfers,,,
06:30-06:35,CDR-12,,Switching to nominal comm config,,,
06:50-06:55,CDR-12,,EXPRESS rack 4 Laptop power up,,,
07:00-08:00,CDR-12,,Physical exercise (TVIS),,,
07:05-08:10,CDR-13,,Soyuz 218 deactivation,,,
,,,"TV PAO with Brazilian TV company Globo. (То=07:00, Т1, Т2, Т3 per",,,
07:05-07:25,"FE-1-12, VCM",,,,,
,,,СПП),,,
07:25-07:45,VCM,,Soyuz 218 transfers,,,
07:40-08:00,FE-1-12,,ANTIGEN. Transfer and set up of BIOECOLOGIA kit 4 in DC1,,,
08:00-08:10,FE-1-13,,"Terminate drying space suits 1, 2",,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,,Morning Inspection,,,,
06:10-06:40,Post-sleep,,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-10:30,CDR,Weekly Housekeeping,,,,
07:30-07:40,FE-1,Removal of earlier installed Formaldehyde Monitoring Kit (FMK),,,,
07:40-10:30,Weekly Housekeeping,,,,,
10:30-10:45,Renal Stone: diet log,,,,,
10:45-12:15,Physical exercise (CEVIS),,,,,
10:45-12:15,CDR,"Physical Exercise (TVIS), day 1",,,,
12:15-13:15,FE-1,Physical Exercise (RED),,,,
13:15-13:45,,Weekly planning conference (S-band),,,,
13:45-14:45,LUNCH,,,,,
14:45-15:05,FE-1,Renal Stone: urine collection,,,,
15:00-15:30,CDR,СОЖ maintenance,,,,
15:50-16:10,FE-1,Renal Stone: urine collection,,,,
17:00-18:00,CDR,Physical Exercise (VELO + Force Loader 1) day 1,,,,
17:10-17:30,FE-1,Renal Stone: urine collection,,,,
18:30-18:35,O2 and CO2 monitoring,,,,,
19:05-19:25,Renal Stone: urine collection,,,,,
19:25-19:30,"Transferring TVIS, RED, and HRM data to MEC",,,,,
19:30-20:00,,DINNER,,,,
20:00-20:30,Daily food prep,,,,,
20:30-21:30,Pre-sleep,,,,,
21:30-06:00,SLEEP,,,,,
Task List,CDR,PULSE. Experiment ops (performed in the morning – 30 minutes after breakfastat rest),,,,
Downlink of Bracelet questionnaire entries,,,,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,,Morning inspection,,,
06:10-06:40,.,,Post-sleep,,,
06:40-07:30,,,BREAKFAST,,,
07:30-07:50,CDR,,,,,
,,,Work prep,,,
07:30-07:40,,,,,,
,FE-1,,,,,
07:40-07:50,,,PAO hardware setup/prep,,,
07:50-08:00,,,Crew prep for PAO,,,
08:00-08:15,,,Daily Planning Conference (S-band),,,
,,,Voice Conference: ISS Crew Interviewed by Novosti Cosmonavtiki [Cosmonautics,,,
08:15-08:45,.,,News] magazine (S-band),,,
,,,Voice conference with participants of the XVI th Schoolchildren Aerospace,,,
08:45-09:05,,,,,,
,,,Festival in Ulyanovsk  (S-band),,,
09:10-09:20,,,TV interview to Channel One (Ku-band),,,
09:20-12:50,CDR,,Replacement of АСУ components,,,
09:20-10:20,,,Cleaning Fan В3 Screen in DC1,,,
,,,"Replacement of filters in DC1 Dust Collector ПФ1, ПФ2  (FGB_404 bag #354-5,",,,
10:20-11:10,,,"FGB_221_1 bag #353-22, FGB_226_1 bag #352-2. Update IMS) and cleaning",,,
,FE-1,,"fan screens В1, B2  in DC1",,,
11:10-11:25,,,Routine inspection of RED,,,
11:25-12:25,,,Physical Exercise (RED),,,
12:25-13:55,,,Physical Exercise (CEVIS),,,
12:50-13:50,CDR,,Physical Exercise (VELO + Load Trainer-1) Day 2,,,
13:55-14:55,.,,LUNCH,,,
14:55-15:25,FE-1,,Psychological evaluation program (WinSCAT),,,
14:55-15:05,,,Post-PAO hardware stowage,,,
15:10-15:25,CDR,,Private medical conference (S-band),,,
15:25-16:25,,,Crew time for adaptation and ISS familiarization,,,
15:25-15:40,,,IMS update,,,
15:40-15:55,FE-1,,Private medical conference (S-band),,,
15:55-16:25,,,СОЖ maintenance,,,
16:25-16:55,.,,Crew Medical Restraint System (CMRS) checkout,,,
16:55-18:25,CDR,,Physical Exercise (TVIS) Day 2,,,
16:55-17:55,,,Crew time for adaptation and ISS familiarization,,,
,FE-1,,,,,
18:05-18:25,,,Evening work prep,,,
18:25-18:40,.,,Daily Planning Conference (S-band),,,
18:40-18:45,FE-1,,O2 and CO2 monitoring,,,
18:40-19:30,CDR,,Evening work prep,,,
18:45-18:50,,,"Transferring TVIS, RED, and HRM data to MEC",,,
,FE-1,,,,,
18:50-19:30,,,Evening work prep,,,
19:30-20:00,.,,DINNER,,,
20:00-20:30,,,Daily Food Prep,,,
GMT,CREW,ACTIVITY,,,,
10:30-10:40,,Morning Inspection,,,,
10:40-11:10,Post-sleep,,,,,
11:10-12:00,BREAKFAST,,,,,
12:00-12:15,Daily Planning Conference (S-band),,,,,
12:15-12:40,Work prep,,,,,
12:40-13:40,Progress 356 transfers and IMS updates,,,,,
13:40-14:10,CDR,STATOKONIA. Hardware transfer and stow,,,,
13:40-15:10,FE-1,Physical Exercise (RED),,,,
14:10-14:50,CDR,ALTCRISS. Dosimeter transfer and installation. Tagup with specialists (S-band),,,,
14:50-15:00,ALTCRISS. PCMCIA card replacement. Tagup with specialists (S-band),,,,,
15:00-16:00,"Physical Exercise (VELO + Load Trainer/Cycle 1), Day 2",,,,,
15:10-15:40,FE-1,PFMI - familiarization,,,,
15:40-15:55,IMS update,,,,,
15:55-16:05,PAO hardware setup,,,,,
16:00-16:05,CDR,On MCC Go ISS O2 repress from Progress 355 СрПК (start),,,,
16:05-16:35,,LUNCH,,,,
16:35-17:15,CDR,Microbial sample collection (medium 1) То + 2 days,,,,
16:35-17:15,FE-1,HRF 2: GASMAP Onboard Computer-Based Training,,,,
17:15-17:20,CDR,ISS O2 repress from Progress 355 СрПК (terminate),,,,
17:15-17:25,FE-1,Crew PAO prep,,,,
17:20-17:25,CDR,Crew PAO prep,,,,
17:25-17:45,,PAO with KNX Radio Station of Los Angeles (Ku + S-band),,,,
17:45-18:15,CDR,СОЖ maintenance,,,,
17:45-17:55,FE-1,Post-PAO equipment stowage,,,,
17:55-18:00,O2 and CO2 monitoring,,,,,
18:00-18:10,CWC audit,,,,,
18:10-18:15,"Transferring TVIS, RED, and HRM data to MEC",,,,,
18:15-19:15,,Evening work prep,,,,
19:15-19:30,Daily Planning Conference (S-band),,,,,
19:30-20:00,DINNER,,,,,
20:00-20:30,Daily Food Prep,,,,,
20:30-21:30,Pre-sleep,,,,,
21:30-06:00,SLEEP,,,,,
Task List,CDR,Missing equipment search,,,,
Monitoring ISS Wiener hard disk,,,,,,
ВРЕМЯ,CREW,,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,,BREAKFAST,,,,
07:30-08:00,,Work prep,,,,
08:00-08:15,,Daily planning conference (S-band),,,,
08:15-09:05,CDR,Setting up УС-21 container (003339R ФГБ1ПГО_1_112) on Progress #356,,,,
08:15-08:30,,MSG: activation,,,,
,FE-1,,,,,
08:30-09:30,,PFMI/g-LIMIT: hardware installation,,,,
09:05-09:15,,On MCC Go: Mate УС-21 telemetry connector to БИТС2-12,,,,
,CDR,Installation of Local Temperature Sensor Switching Unit [ЛКТ] and ROM in,,,,
09:15-10:15,,,,,,
,,Progress 356,,,,
09:30-10:00,,"PFMI, crew conference",,,,
,FE-1,,,,,
10:00-10:25,,GASMAP HRF - routine health check and power up,,,,
10:15-10:30,CDR,Taking readings from АОК ГАНК-4M gas analyzer,,,,
10:30-12:00,FE-1,Physical Exercise (TVIS),,,,
10:40-11:20,,Electron activation Tagup with specialists (S-band),,,,
11:20-11:50,CDR,СОЖ maintenance,,,,
11:50-13:20,,"Physical Exercise (TVIS), Day 3",,,,
12:00-12:10,,Scheduled inspection of RED,,,,
,FE-1,,,,,
12:10-13:10,,Physical Exercise (RED),,,,
13:20-14:20,,LUNCH,,,,
,,"Motorola phone charging: setup, start charge. Tagup with specialists as",,,,
14:20-14:35,CDR,,,,,
,,necessary (S-band),,,,
14:25-14:40,FE-1,Food frequency questionnaire,,,,
14:35-14:50,CDR,IMS tagup (S-band),,,,
14:45-16:45,FE-1,"PFMI/g-LIMIT: setting up video equipment, steps 2-6",,,,
14:50-14:55,,Motorola phone charging - status check,,,,
,,БСПН S/W modification for ROKVISS experiment. Tagup with specialists (S-,,,,
14:55-15:10,,,,,,
,,band),,,,
15:10-15:15,,Motorola phone charging - status check,,,,
,CDR,БСПН S/W modification for ROKVISS experiment. Tagup with specialists (S-,,,,
15:15-15:30,,,,,,
,,band),,,,
15:30-15:35,,Motorola phone charging - status check,,,,
15:35-15:45,,"Motorola phone charging - terminate charging, cleanup",,,,
15:45-17:15,,Pretreat container swap in АСУ,,,,
16:45-16:55,,MSG - power down,,,,
,FE-1,Scheduled maintenance of Compound Specific Analyzer- Combustion,,,,
17:00-17:25,,,,,,
