0,1,2,3,4
08:00-08:30,FE-2,Final printout of EVA procedures,,
08:20-08:50,FE-1,Elektron activation and temperature monitoring on Secondary combustion unit[БД]. Tagup as necessary,,
08:40-09:00,CDR,Vozdukh activation to manual mode (mode 5).,,
08:50-09:30,FE-1,СОЖ Maintenance,,
08:55-10:25,FE-2,Periodic Physical Fitness Evaluation (PFE) before EVA,,
09:00-09:30,CDR,"Replacement of СРВ-К2М Multifiltration Unit (Install Multifiltration unit#501022, b/c 00038688R ФГБ1ПГО_2_229_1. Discard removed unit).",,
09:30-10:00,FE-1,Periodic Physical Fitness Evaluation (PFE) before EVA,,
09:30-10:00,CDR,"Replacement of АСУ urine receptacle and filter insert (Install urine receptacle#0360153, b/c 00043376R and filter insert #605056 СМ1РО_1_138_1 inpouch #0660066. Removed f urine receptacles and filter inserts – fordisposal)",,
10:00-11:30,CDR,"Physical Exercise (TVIS), Day 4",,
10:05-10:25,FE-1,PLANTS-1. Data collection and downlink. Tagup with specialists (S-band),,
10:25-11:25,FE-2,Physical Exercise (RED),,
10:25-10:35,FE-1,PLANTS-1. Photography and drying substrate. Tagup with specialists (S-band),,
10:35-10:50,FE-1,Pressurizing Elektron Liquid Unit #056 using spares,,
11:10-12:40,FE-1,"Physical Exercise (TVIS), Day 4",,
11:25-12:25,FE-2,Physical Exercise (CEVIS),,
11:30-12:30,CDR,"Physical Exercise (VELO+RED), Day 4",,
12:30-12:40,FE-2,CWC audit,,
12:40-13:40,,LUNCH,,
13:40-13:50,,Start pre-breathe,,
13:50-14:00,,Pre-breathe pause in Airlock before EVA,,
14:00-15:30,,EVA Prep,,
GMT,CREW,,ACTIVITY,
06:00-06:10,"CDR, FE-1",Morning Inspection,,
06:00-06:05,FE-2,SLEEP - data logging,,
06:05-06:10,FE-2,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-07:45,,Prep for Work,,
07:45-08:00,,Daily Planning Conference (S-band),,
08:00-08:10,CDR,Prep for Work,,
08:00-08:15,FE-1,Prep for Work,,
08:00-08:50,FE-2,Oxygen Generator System (OGS) - prep for activation,,
08:10-08:55,CDR,Recharging СКВ1 with Khladon coolant,,
,,PLANTS-1. Data collection and downlink. In step 4 use floppy b/b  00046731R in,,
08:15-08:35,FE-1,,,
,,kit МИС-ПРИНАДЛЕЖНОСТИ (IMS-Accessories) СМ1РО_3_312,,
,,PLANTS-1 LADA-MIS (Module for the Investigation of Substrates). Filling КДВ,,
08:35-09:15,FE-1,with water. Use kit Принадлежности (Accessories) A06 b/c 00046733R,,
,,"ФГБ1ПГО_4_424_1, use water from spare EDV (KOV), lid 810, bucket 758",,
08:50-10:20,FE-2,Node1 transfers,,
08:55-09:55,CDR,"Physical Exercise (VELO+RED), day 4",,
09:20-10:50,FE-1,"Physical Exercise (TVIS), Day 4",,
09:55-10:40,CDR,Recharging СКВ1 with Khladon coolant,,
10:20-11:20,FE-2,USOS hatch seal inspection,,
10:40-11:20,CDR,Filling EDV [KOB] for Elektron,,
10:50-12:50,FE-1,Stowing hardware for disposal in Progress 359 and IMS updates,,
11:20-12:10,FE-2,Oxygen Generator System (OGS) - activation support,,
11:20-11:50,CDR,СОЖ maintenance,,
11:50-12:50,CDR,Recharging СКВ1 with Khladon coolant,,
12:10-12:15,FE-2,Payload status check,,
12:40-12:50,FE-2,PAO hardware setup,,
12:50-13:00,,Crew prep for PAO,,
13:00-13:20,,STS-118 PAO With Clear Lake High School Students (Ku+S-band),,
13:20-14:20,,LUNCH,,
14:20-15:50,FE-2,Hardware Prepack for Return on 13A.1,,
14:20-16:20,"CDR, FE-1",FGB ИДЭ-2 smoke detector R&R,,
16:00-17:30,FE-2,Physical Exercise (CEVIS),,
16:20-17:00,CDR,Re-mating БКС connectors,,
16:30-17:30,FE-1,"Physical Exercise (VELO+RED), day 4",,
17:00-18:30,CDR,"Physical Exercise (TVIS), Day 4",,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:45,Daily Planning Conference (S-band),,,
07:45-08:05,Prep for Work,,,
08:05-11:05,"CDR,FE-1",TORU Training. Tagup with specialists (S-band),,
08:05-09:35,FE-2,Physical Exercise (TVIS),,
09:35-10:35,Physical Exercise (RED),,,
10:35-10:55,CDRA tagup (S-band),,,
10:55-13:05,Hardware prepack for return on Shuttle flight 13A.1,,,
11:05-12:05,CDR,"Physical Exercise (RED), day 3",,
,FE-1,"Physical Exercise (VELO), day 3",,
12:05-13:05,"CDR,FE-1",Install Progress 359 Docking Mechanism,,
13:05-14:05,.,LUNCH,,
14:05-14:10,FE-1,On MCC Go ISS O2 repress from Progress 359 СрПК (start),,
14:05-14:45,CDR,СОЖ Maintenance,,
14:05-15:15,FE-2,Hardware prepack for return on Shuttle flight 13A.1,,
14:10-15:10,FE-1,,,
15:10-16:10,CDR,Deinstallation of Local Temperature Sensor Switching Unit ЛКТ (ТА251МБ) andROM from Progress 359,,
15:10-15:15,FE-1,ISS O2 repress from Progress 359 СрПК (terminate),,
15:15-16:15,FE-2,13A.1 Timeline Review,,
15:15-15:35,FE-1,PLANTS-1. Data collection and downlink,,
15:35-15:50,UROLUX hardware setup,,,
16:10-16:50,"CDR,FE-1","Study of cardiac bioelectric activity at rest. (CDR is the first subject, То=16:23)Tagup with specialists (VHF)",,
16:40-17:40,FE-2,RED cable replacement,,
16:50-18:20,FE-1,"Physical Exercise (CEVIS), day 3",,
,CDR,"Physical Exercise (TVIS), day 3",,
17:40-18:25,FE-2,On-orbit calibration of RED,,
18:20-19:00,FE-1,Evening work prep,,
18:20-18:40,CDR,IMS Update,,
18:25-18:30,FE-2,Transfer TVIS/RED/CEVIS data to MEC,,
18:30-19:00,Evening work prep,,,
18:40-19:00,CDR,,,
19:00-19:15,.,Daily Planning Conference (S-band),,
19:15-19:30,Evening work prep,,,
19:30-20:00,DINNER,,,
20:00-20:30,Daily Food Prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"FE-1, CDR",Morning Inspection,,
06:00-06:05,FE-2,SLEEP - data logging,,
06:05-06:10,FE-2,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-08:00,,Prep for Work,,
08:00-08:40,FE-1,Elektron activation and Liquid Unit temperature monitoring. Tagup asnecessary (S-band),,
08:00-09:30,FE-2,Physical Exercise (CEVIS),,
08:00-08:05,CDR,Switch VOZDUKH to the automatic cycle control mode,,
08:35-08:40,,,,
08:40-09:20,FE-1,СОЖ maintenance,,
08:45-09:45,CDR,Power down БСВ-М1 and БСВ-М2 [Time Synchronization Unit] and re-mateconnectors,,
09:30-10:30,FE-1,Consolidation of АОК (CMS) kits and accessories,,
09:30-10:30,FE-2,Physical Exercise (RED),,
10:00-10:30,CDR,EMU cooling loop scrub,,
11:00-11:15,,,,
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 2",,
11:15-11:30,CDR,EMU Cooling Loop Reconfiguration,,
11:30-12:00,CDR,METOX installation,,
11:40-11:45,FE-2,HAM radio setup,,
11:45-11:55,FE-2,HAM radio session,,
12:00-12:30,,STS 118/13A.1 Crew Conference (Ku + S-band),,
12:30-12:35,FE-1,On MCC Go ISS O2 repress from Progress 359 СрПК (start),,
12:30-13:15,FE-2,LUNCH,,
12:35-13:35,"FE-1, CDR",LUNCH,,
13:15-13:45,FE-2,Skills training for the Shuttle R-Bar Pitch Maneuver,,
13:35-13:40,FE-1,ISS O2 repress from Progress 359 СрПК (terminate),,
13:45-14:00,FE-2,LUNCH,,
14:00-14:05,FE-2,Downlink images obtained during RPM OBT,,
14:20-14:55,FE-1,"TV PAO. Video downlink from V/C LIV (То=14:19,Т1, Т2, Т3 from СПП)",,
14:50-15:20,FE-2,Crew Discretionary Conference (Ku +S-band),,
15:15-16:45,CDR,"Physical Exercise (TVIS), Day 2",,
15:20-15:25,FE-2,PCS powerdown,,
15:25-15:35,FE-2,Terminate EMU Metox Regeneration,,
15:35-15:45,FE-2,Start EMU Metox Regeneration,,
15:45-17:05,FE-2,EVA tool config,,
16:45-17:45,CDR,"Physical Exercise (VELO+RED), Day 2",,
GMT,CREW,,ACTIVITY,
06:00-06:10,"CDR, FE-2",Morning Inspection,,
06:00-06:25,FE-1,Post-sleep,,
06:10-06:40,FE-2,Post-sleep,,
06:10-06:25,CDR,,,
,,Biochemical Urine Test,,
06:25-06:40,FE-1,,,
06:25-06:55,CDR,Post-sleep,,
06:40-07:30,FE-2,BREAKFAST,,
06:40-06:50,FE-1,Stowing UROLUX hardware,,
06:50-06:55,FE-1,Post-sleep,,
06:55-07:45,"CDR, FE-1",BREAKFAST,,
07:30-07:45,FE-2,Prep for Work,,
07:45-08:00,,Daily Planning Conference (S-band),,
08:00-09:30,FE-2,Physical Exercise (TVIS),,
08:00-08:30,"CDR, FE-1",Prep for Work,,
08:30-09:30,FE-1,Stowing disposed hardware in Progress 359 and IMS update,,
09:00-10:30,CDR,"Physical Exercise (CEVIS), Day 4",,
09:30-10:30,FE-2,Physical Exercise (RED),,
,,СОЖ maintenance. Tagup with Gas-Liquid Separator [ГЖС] specialists (S-,,
09:50-10:30,FE-1,,,
,,band),,
10:30-11:30,CDR,Physical Exercise (RED),,
10:30-12:00,FE-2,CDRA Filter Cleaning,,
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 4",,
11:30-11:50,CDR,IMS Update,,
,,Conference with a correspondent from Rossiyski Kosmos [Russian Space],,
12:00-12:15,"CDR, FE-1",,,
,,magazine,,
,,Internal Thermal Control System (ITCS) Low Temperature Loop (LTL) Quick,,
12:00-12:05,FE-2,,,
,,Disconnect (QD) Connect,,
12:05-12:30,FE-2,Common Cabin Air Assembly (CCAA) Swapover,,
12:20-12:35,FE-1,СОГС АОК ГАНК-4М data readout,,
12:25-12:35,CDR,Progress Stowage Completion Report (S-band),,
12:35-13:35,,LUNCH,,
13:35-14:20,CDR,"Progress 359 activation, air duct dismantling",,
13:35-13:40,FE-1,HAM Radio Powerdown,,
13:35-13:55,FE-2,Common Cabin Air Assembly (CCAA) Swapover,,
14:00-14:15,FE-1,Private Medical Conference (S + Ku-band),,
14:20-15:05,FE-2,Photo/TV - Internal photos of US A/L,,
14:20-14:40,"CDR, FE-1",Removal of Quick-Release Screw Clamps in DC1,,
14:40-14:50,CDR,TV downlink showing DC1-Progress interface before hatch closure (S+ Ku-,,
GMT,CREW,,ACTIVITY,
06:00-06:10,"CDR, FE-1",Morning Inspection,,
06:00-06:05,,SLEEP - data logging,,
,FE-2,,,
06:05-06:10,,Morning Inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-08:00,.,Prep for Work,,
08:05-08:20,.,Daily Planning Conference (S-band),,
08:20-08:40,FE-1,Preparation for БМП (Micropurification unit) Fan R&R,,
08:20-09:55,FE-2,PBA and PFE IMS Audit,,
08:20-08:50,CDR,PILOT. Setup work site and install sensors. Tagup (S-band),,
08:40-10:05,FE-1,Stowage of disposed hardware in Progress 359 and IMS update,,
08:50-10:30,CDR,PILOT. Experiment ops. Tagup (S-band),,
09:55-10:25,FE-2,CGBA4 Bioprocessor- Retrieval and set up,,
10:05-11:35,FE-1,"Physical Exercise (TVIS), day 1",,
10:30-11:00,CDR,Installation of jumpers between SM CC1 and SM TC2 connector pins,,
10:35-10:45,,EarthKAM - lens change,,
,FE-2,,,
10:45-11:45,,Physical Exercise (RED),,
11:15-12:45,CDR,"Physical Exercise (TVIS), day 1",,
11:35-13:15,FE-1,SM Ventilation System Preventive Maintenance. Group B,,
11:45-13:15,FE-2,Physical Exercise (CEVIS),,
12:45-13:15,CDR,Preparation of ЛКЦ2Б36 ТА250 unit for repairs,,
13:15-14:15,.,LUNCH,,
14:15-15:45,FE-2,Maintenance of station avionics fan,,
14:15-14:55,FE-1,Microbial sample collection (medium 2),,
14:15-15:15,,Electrical circuit continuity check. Tagup with specialists (S-band),,
,CDR,,,
15:15-16:15,,Network and Computer Pantry Audit. Tagup with specialists (S-band),,
15:15-15:30,,Taking readings from АОК ГАНК-4М gas analyzer,,
,FE-1,,,
15:30-16:30,,"Physical Exercise (VELO+RED), day 1",,
15:45-16:30,FE-2,TVIS belt inspection,,
16:15-17:15,CDR,"Physical Exercise (VELO+RED), day 1",,
16:30-16:40,,CWC audit,,
16:45-16:50,FE-2,HAM radio setup,,
16:50-17:00,,HAM radio session,,
16:50-18:25,FE-1,Stowage of disposed hardware in Progress 359 and IMS update,,
17:10-18:10,FE-2,Elite-S2 - Stowage location set up,,
17:15-17:55,CDR,СОЖ Maintenance,,
18:10-18:40,FE-2,Final printout of EVA procedures,,
18:25-18:45,FE-1,IMS update,,
GMT,CREW,,ACTIVITY,
06:00-06:05,FE-2,SLEEP - data logging,,
06:00-06:10,"FE-1, CDR",Morning inspection,,
06:05-06:10,FE-2,Morning inspection,,
06:10-06:20,CDR,Calf volume measurement,,
06:10-06:20,FE-1,МО-8. Configuration set-up,,
06:10-06:30,FE-2,Post-sleep,,
06:20-06:35,CDR,Body mass measurement,,
06:20-06:30,FE-1,Calf volume measurement,,
06:30-06:35,FE-1,Post-sleep,,
06:30-06:40,FE-2,Calf volume measurement,,
06:35-06:50,FE-1,Body mass measurement,,
06:35-07:05,CDR,Post-sleep,,
06:40-06:50,FE-2,Post-sleep,,
06:50-07:05,FE-1,Post-sleep,,
06:50-07:05,FE-2,Body mass measurement,,
07:05-08:00,"CDR, FE-2",BREAKFAST,,
07:05-07:15,FE-1,MO-8. Close-out ops,,
07:15-08:00,FE-1,BREAKFAST,,
08:00-08:15,"FE-1, FE-2",Daily Planning Conference (S-band),,
08:00-08:10,CDR,Daily Planning Conference (S-band),,
,,Deactivation of SM CC1 [ЦВМ1] and SM TC2 [ТВМ2] from Integrated Control,,
08:10-08:15,CDR,,,
,,Panel [ИнПУ],,
08:15-08:35,FE-1,Elektron purge and power down,,
08:15-08:35,"CDR, FE-2",Prep for Work,,
08:35-08:50,,ISS crew and ГОГУ (RSA Flight Control Team) weekly conference (S-band),,
08:50-09:20,FE-1,Prep for Work,,
08:50-09:50,CDR,ЛКЦ2Б36 commutator ТА-250 R&R,,
08:50-10:20,FE-2,GPS2:  software upgrade to version R3,,
09:30-09:50,FE-1,Micropurification Unit [БМП] Fan R&R,,
09:50-10:20,CDR,On MCC Go Demate/mate ЛКЦ2Б36 ТА-250 telemetry connectors (S-band),,
09:50-10:20,FE-1,On MCC Go: Demate/mate БМП fan TLM connectors (S-band),,
10:20-10:30,FE-1,Micropurification Unit [БМП] Fan R&R,,
10:20-12:20,CDR,ЛКЦ2Б36 commutator ТА-250 R&R ops,,
10:30-10:45,FE-1,IMS tagup (S-band),,
10:45-12:00,FE-1,Physical Exercise (CEVIS),,
10:45-12:45,FE-2,AL config,,
12:00-12:15,FE-1,Stimul battery discharge/charge,,
12:15-12:55,FE-1,СОЖ Maintenance,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR, FE-1",Morning Inspection,,
06:00-06:25,FE-2,Nutrition: urine collection and sample insertion,,
06:10-06:40,"CDR, FE-1",Post-sleep,,
06:25-06:35,FE-2,Morning Inspection,,
06:35-07:05,FE-2,Post-sleep,,
06:40-07:30,"CDR, FE-1",BREAKFAST,,
07:05-07:55,FE-2,,,
07:30-10:30,"CDR, FE-1","Weekly HousekeepingCleaning В3 fan grille in DC1, and ВПрК, ВПхО, ВдПрК fan grilles /",,
08:15-11:15,FE-2,,,
07:55-08:15,FE-2,Nutrition - stowing urine sampling kit,,
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 4",,
11:15-12:15,FE-2,SODF WARNING book revision,,
11:55-12:55,CDR,Physical Exercise (VELO+RED) day 4,,
12:00-12:25,FE-1,PLANTS-1. Terminate Hardware Test Tagup with specialists (S-band),,
12:15-12:35,FE-2,SAT SCI-EPO ops review,,
12:35-12:50,FE-2,SAT SCI-EPO. Camera set up for EPO ops,,
12:55-13:25,,Weekly Planning Conference (S-band),,
13:30-13:35,CDR,On MCC Go ISS O2 repress from Progress 359 СрПК (start),,
13:35-14:35,,LUNCH,,
14:35-15:00,FE-2,SAT SCI-EPO Hobby demonstration (S + Ku-band),,
14:35-14:40,CDR,ISS O2 repress from Progress 359 СрПК (terminate),,
14:40-15:20,CDR,СОЖ maintenance,,
15:00-15:10,FE-2,SAT SCI-EPO Equipment stowage,,
16:00-17:30,FE-2,Physical Exercise (TVIS),,
17:15-18:15,FE-1,"Physical Exercise (VELO+RED), day 4",,
17:55-18:10,FE-2,Questionnaire - journal entry,,
18:00-19:30,CDR,"Physical Exercise (TVIS), day 4",,
18:10-19:10,FE-2,Physical Exercise (RED),,
19:10-19:30,FE-2,Daily food prep,,
19:30-19:35,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
19:30-20:00,"CDR,FE-1",Daily food prep,,
19:40-19:45,FE-2,HAM radio setup,,
19:45-19:55,FE-2,HAM radio session,,
20:00-20:30,,DINNER,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
Task List,CDR,URAGAN. Observation and photography,,
FE-1,ECON. Observation and photography,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,Morning Inspection,,,
06:10-06:20,FE-1 МО-8. Configuration Set-up,,,
06:10-06:35,FE-2 Post-sleep,,,
06:10-06:20,CDR IMMUNO. Urine collection to U-Receptacle (terminate),,,
06:20-06:40,CDR IMMUNO. Second urine sample collection from U-receptacles,,,
06:20-06:30,FE-1 Calf volume measurement,,,
06:30-06:45,FE-1 Body mass measurement,,,
06:35-06:45,FE-2 Calf volume measurement,,,
06:40-06:50,CDR IMMUNO. Insert samples into MELFI refrigerator,,,
06:45-07:20,FE-1 Post-sleep,,,
06:45-07:00,FE-2 Body mass measurement,,,
06:50-07:00,CDR Calf volume measurement,,,
07:00-07:15,CDR Body mass measurement,,,
07:00-07:30,FE-2 BREAKFAST,,,
07:15-07:30,CDR Post-sleep,,,
07:20-07:30,FE-1 MO-8. Close-out ops,,,
07:30-07:45,Daily Planning Conference (S-band),,,
07:45-08:00,ISS Crew and ГОГУ (RSA Flight Control Team) Weekly Conference (S-band),,,
08:00-08:50,FE-1 BREAKFAST,,,
08:00-08:15,CDR Post-sleep,,,
08:00-08:25,FE-2 BREAKFAST,,,
08:25-08:45,FE-2 Prep for Work,,,
08:15-09:05,CDR BREAKFAST,,,
08:50-09:05,FE-1 Prep for Work,,,
09:05-10:35,FE-2 Physical Exercise (CEVIS),,,
09:05-09:20,"CDR, FE-1 IMS tagup (S-band)",,,
09:20-09:30,"CDR, FE-1 Prep for Work",,,
09:30-10:45,CDR PNEVMOCARD. Experiment ops,,,
09:30-10:10,FE-1 ВД1 and ВД2 air duct cleaning in DC-1,,,
10:10-11:40,"FE-1 Physical Exercise (TVIS), Day 4",,,
10:35-11:35,FE-2 Physical Exercise (RED),,,
,"Replacement of navigation module НВМ-2, restoration of nominal configuration.",,,
11:30-14:00,CDR,,,
,Tagup (S-band),,,
11:35-13:35,FE-2 Hardware Prepack for Return on 13A.1,,,
11:40-11:45,FE-1 Inspection of TVIS roller bearings,,,
11:45-11:50,FE-1 On MCC Go ISS O2 repress from Progress 359 СрПК (start),,,
11:50-12:50,FE-1 Dismantle УС-21 container 11Ф615.Б1824-А59-0 from Progress 359,,,
12:50-12:55,FE-1 ISS O2 repress from Progress 359 СрПК (terminate),,,
12:55-13:15,FE-1 PLANTS-1. Data collection and downlink,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
08:10-08:20,CDR,URAGAN. Tagup with specialists (VHF) /,,
09:00-10:30,FE-2,Physical Exercise (TVIS),,
10:30-12:00,FE-1,"Physical Exercise (TVIS), day 1",,
11:55-12:55,CDR,Physical Exercise (VELO + RED) day 1,,
12:55-13:00,On MCC Go ISS O2 repress from Progress 359 СрПК (start),,,
13:00-14:00,,LUNCH,,
14:00-14:05,CDR,ISS O2 repress from Progress 359 СрПК (terminate),,
,FE-2,Payload status check,,
15:05-15:45,CDR,СОЖ Maintenance,,
15:45-16:45,FE-1,Physical Exercise (VELO + RED) day 1,,
16:25-16:40,FE-2,Questionnaire - journal entry,,
16:40-17:00,Tagup HAM radio with specialists (S-band),,,
16:45-18:15,CDR,"Physical Exercise (TVIS), Day 1",,
17:05-17:10,FE-2,Scheduled inspection of RED,,
17:10-18:10,Physical Exercise (RED),,,
18:10-18:15,Transfer TVIS/RED/CEVIS/HRM data to MEC,,,
18:15-18:45,,Evening work prep,,
18:45-19:00,,Daily Planning Conference (S-band),,
19:00-19:30,,Evening work prep,,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily food prep,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
GMT,CREW,,ACTIVITY,
06:00-06:10,"CDR, FE-1",Morning Inspection,,
06:00-06:05,,SLEEP - data logging,,
,FE-2,,,
06:05-06:10,,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:35,FE-2,BREAKFAST,,
06:40-07:30,,BREAKFAST,,
,"CDR, FE-1",,,
07:30-07:45,,,,
,,Prep for Work,,
07:35-07:45,FE-2,,,
07:45-08:00,,Daily Planning Conference (S-band),,
08:00-09:30,FE-1,Weighing Khladon coolant tanks prior to SKV1 refill,,
08:00-08:45,FE-2,Gathering US trash for disposal in Progress 359,,
08:20-08:25,,Laptop А31Р Activation,,
,CDR,,,
08:25-08:50,,TVS and Simvol-Ц Test TV (ISS-MCC) Tagup with specialists (S-band),,
08:45-10:15,FE-2,Physical Exercise (TVIS),,
08:50-10:50,CDR,"Transfer to CPC2 (КЦП2), Laptop2 / Tagup with specialists (S-band)",,
09:30-11:15,FE-1,Stowing hardware for disposal in Progress 359 and IMS updates,,
10:15-12:45,FE-2,SIGI Upgrade to Version R3,,
10:50-11:30,CDR,TVS and Simvol-Ц Test S + Ku-band. Tagup with specialists (S-band),,
11:25-12:25,FE-1,"Physical Exercise (VELO+RED), day 3",,
11:50-12:30,CDR,СОЖ Maintenance,,
12:25-12:45,FE-1,PLANTS-1. Substrate initial data take,,
12:30-12:45,CDR,Private Medical Conference (S + Ku-band),,
12:45-13:45,,LUNCH,,
,,,,
13:45-14:55,,Emergency Response to ISS Rapid Depress OBT,,
14:55-16:25,FE-1,"Physical Exercise (TVIS), day 3",,
14:55-16:25,CDR,TransferLaptop2 to new software version 07.07. Tagup with specialists (S-band),,
14:55-15:25,,Psychological evaluation program (WinSCAT),,
15:30-15:45,FE-2,Private Medical Conference (S + Ku-band),,
15:45-16:15,,Disassemble Ku-band TV downlink configuration,,
16:25-16:45,,Joint RS/USOS Emergency Response Drill (S-band),,
16:45-17:45,FE-1,"Photography of SM interior panels (322, 425). Tagup with specialists (S-band)",,
16:45-18:15,CDR,"Physical Exercise (TVIS), day 3",,
16:45-17:05,,IMS Update,,
,FE-2,,,
17:05-17:50,,Evening work prep,,
17:45-18:00,FE-1,Private Medical Conference (S + Ku-band),,
17:50-18:50,FE-2,Physical Exercise (RED),,
18:15-19:15,FE-1,Evening work prep,,
18:15-19:15,CDR,"Physical Exercise (VELO+RED), day 3",,
18:50-19:10,FE-2,Grab Sample Container (GSC) ops,,
GMT,CREW,,ACTIVITY,
06:00-06:10,,Morning Inspection,,
06:10-06:40,"FE-1, FE-2",Post-sleep,,
06:10-06:20,CDR,IMMUNO. Saliva test,,
06:20-06:45,CDR,Post-sleep,,
06:40-07:30,FE-2,,,
,,BREAKFAST,,
06:40-07:00,FE-1,,,
06:45-06:50,CDR,"IMMUNO. Log entry, morning use of АСУ (start)",,
06:50-07:00,CDR,"IMMUNO. First stress test, questionnaire data entry",,
07:00-07:15,"FE-1, CDR",IMMUNO. Venous blood collection,,
07:15-07:35,CDR,"IMMUNO. Venous blood sample processing (smear), transfer to stowage",,
07:20-07:35,FE-1,IMMUNO. Venous blood samples processing on Plasma-03 centrifuge,,
07:30-08:00,FE-2,Prep for Work,,
07:35-08:05,FE-1,BREAKFAST,,
07:35-07:45,CDR,IMMUNO. Inserting samples into MELFI refrigerator,,
07:45-08:15,CDR,BREAKFAST,,
08:05-08:15,FE-1,Prep for Work,,
08:15-08:30,,Daily Planning Conference (S-band),,
08:30-08:45,FE-1,Prep for Work,,
08:30-08:40,CDR,BREAKFAST,,
08:30-10:00,FE-2,Physical Exercise (CEVIS),,
08:40-08:55,CDR,IMMUNO. Urine collection and fluid / medications intake log entry,,
,,Dismantle electromagnetic valve Ду-6 УФ96181-006 on Condensate Feed Unit,,
08:45-09:45,FE-1,,,
,,БПК #106003,,
08:55-09:05,CDR,Vozdukh activation to manual mode (mode 5),,
09:05-09:25,CDR,Prep for Work,,
09:25-09:35,CDR,ALC - checkout,,
09:40-10:20,CDR,SM Ventilation System Preventive Maintenance. Group А,,
09:45-10:45,FE-1,"Physical Exercise (VELO + RED), Day 3",,
10:15-11:15,FE-2,Physical Exercise (RED),,
10:20-11:50,CDR,"Physical Exercise (TVIS), Day 3",,
,,Laptop1 (RS1) removal and installation of Laptop 3 (RS3) for new software,,
10:45-11:30,FE-1,,,
,,upgrade. Tagup (S-band),,
