0,1,2,3,4
07:50-07:55,,Test of ORLAN/БСС controls,,
07:55-08:00,Preliminary leak check of ORLAN/БСС,,,
08:00-08:15,ORLAN fit check at PORLAN=0.4,,,
08:15-08:55,"CDR, FE-1",Test of ability to move in Orlan and evaluation of crew positioning inDC-1. Tagup w/ ground specialists,,
08:15-09:10,FE-2,Physical exercise (TVIS day 2),,
08:55-09:10,"CDR, FE-1",Orlan egress,,
09:10-11:10,,Post-exercise ops,,
11:10-12:05,FE-1,Physical exercise (CEVIS),,
GMT,Crew,Activity,,
20:00–20:10,,Morning inspection,,
20:10–20:40,Post-sleep,,,
20:40–21:30,BREAKFAST,,,
21:30–22:00,Work prep,,,
22:05–22:20,Daily planning conference (S-band),,,
22:20–01:20,Review of EVA procedures and timeline. Tagup with ground specialist (S-band),,,
00:20–00:50,FE-1,Prep for EMU battery charge,,
00:50–01:00,EMU battery discharge (init),,,
01:20–02:20,,LUNCH,,
02:20–03:40,"CDR, FE-2",EVA equipment and tool prep. Tagup with EVA specialist (S-band),,
02:20–03:20,FE-1,Toilet pretreat container and hose R&R,,
03:20–03:40,On MCC GO: ISS repress with O2 from Progress СРПК system,,,
03:40–04:10,"CDR, FE-2",EVA tool carrier (КПУ) prep. Tagup with ground specialist (S-band),,
03:40–03:50,FE-1,Off-day LAB payload status check,,
03:50–05:05,PBA inspection,,,
04:10–05:00,"CDR, FE-2",Evaluation of cardiovascular system during graded exercise on ВБ-3veloergometer (Т0=4:30). Tagup with MO-5 specialist (VHF),,
05:00–05:45,"Assembly of combined EVA bundle in DC-1, video ops (US DVCAM)",,,
05:05–05:45,FE-1,Maintenance of СОЖ,,
05:45–06:35,"CDR, FE-2",Evaluation of cardiovascular system during graded exercise on ВБveloergometer (Т0=06:05) Tagup with MO-5 specialist (VHF),,
05:45–06:45,FE-1,Physical exercise (TVIS),,
06:45–08:15,Physical exercise (RED),,,
06:35–06:40,FE-2,Inspection of БРПК-2 separator,,
06:40–06:45,Inspection of ВР fan in СКВ1,,,
06:45–08:15,FE-2,Physical exercise (VELO+Load Trainer day 1),,
06:50–07:10,CDR,EVA external equipment prep: video downlink. Tagup with groundspecialist (US DVCAM) (KU+S-band),,
07:10–08:05,Physical exercise (TVIS-1),,,
08:15–08:45,,Daily plan review,,
08:45–09:00,Daily planning conference (S-band),,,
09:00–09:30,"CDR, FE-2",Report prep,,
09:00–09:05,FE-1,EMU battery discharge (term),,
09:05–09:25,Report prep,,,
09:30–10:00,,DINNER,,
10:00–10:30,Daily food prep,,,
10:30–11:30,Pre-sleep,,,
11:30–20:00,SLEEP,,,
GMT,Crew,Activity,,
23:30–23:40,,Morning inspection,,
23:40–00:10,Post-sleep,,,
00:10–01:00,BREAKFAST,,,
01:00–01:10,FE-1,EMU power source charge (init),,
01:00–01:15,FE-2,Private medical conference (S-band),,
01:00–04:00,CDR,Weekly housecleaning,,
01:10–03:00,FE-1,,,
01:15–04:00,FE-2,,,
03:00–04:00,FE-1,Physical exercise (TVIS),,
04:00–05:00,FE-2,Physical exercise (VELO+Load Trainer-1 / day 2),,
04:00–05:30,CDR,Physical exercise (TVIS-2),,
,FE-1,RED cable replacement,,
05:30–06:30,,LUNCH,,
06:30–07:30,FE-1,Weekly housecleaning,,
07:15–07:20,FE-2,Calldown of СП counter status (S-band),,
07:20–07:25,Calldown of СВО water supply status (S-band),,,
07:25–07:40,Private family conference TV MCC-ISS-MCC (KU+S-band),,,
07:30–08:10,FE-1,Transfer of TVIS/RED/CVIS files to MEC,,
07:40–08:20,FE-2,Maintenance of СОЖ,,
08:10–08:20,FE-1,Payload status check,,
08:25–09:55,FE-2,Physical exercise (TVIS-2),,
08:25–09:25,CDR,Physical exercise (VELO+Load Trainer-1 / day 2),,
08:55–09:10,FE-1,Private psychological conference TV MCC-ISS-MCC (KU+S-band),,
09:10–09:25,Private family conference TV MCC-ISS-MCC (KU+S-band),,,
09:25–09:40,CDR,,,
09:55–10:00,FE-1,Battery charge (120V),,
10:30–10:45,,Daily planning conference (S-band),,
10:45–11:00,Daily food prep,,,
11:00–11:30,DINNER,,,
11:30–12:30,Pre-sleep,,,
12:30–21:00,SLEEP,,,
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:40,Post-sleep,,,
06:40–07:30,BREAKFAST,,,
07:30–07:40,Prep for work,,,
07:40–07:55,Daily planning conference (S-band),,,
07:55–08:15,FE-1,Prep for work,,
07:55–08:10,"CDR, FE-2",,,
08:10–09:10,"CDR, FE-2",Portable Repress Tank (БНП) hookup in DC-1,,
08:15–08:20,FE-1,PGT battery charge (term) (backup),,
08:20–08:40,Removal of FMK monitors,,,
08:40–08:50,SSAS deactivation,,,
08:50–09:00,Daily payload status check,,,
09:00–10:00,Physical exercise (TVIS),,,
09:10–09:20,"CDR, FE-2",TV pass (Ku+S-band): EVA equipment/tools prep (US DVCAM). Tagup w/ground specialist,,
09:20–09:50,FE-2,INTERACTIONS: data entry,,
09:25–09:30,CDR,Inspection of БРПК-2 separator,,
09:30–09:50,Renal Stone Risk in Spaceflight (RENAL): urine collection (end),,,
09:50–11:20,FE-2,Physical exercise (VELO + Load Trainer 1 day 3),,
09:50–10:50,CDR,Test of EVA Support Panel (ПОВ) in DC-1 and ПхО,,
10:00–11:30,FE-1,Physical exercise (RED),,
10:50–12:20,CDR,Physical exercise (VELO + Load Trainer 1 day 3),,
11:20–11:40,FE-2,Renal Stone Risk in Spaceflight (RENAL): urine collection,,
11:30–11:40,FE-1,Microgravity Science Glovebox (MSG) activation,,
11:40–12:00,SUBSA: placement of specimen 4,,,
12:00–12:20,SUBSA: experiment ops (steps 1-6) run 4,,,
12:20–13:20,,LUNCH,,
13:20–14:50,"CDR, FE-2",KROMKA: pre-EVA payload prep (US DVCAM recording). Tagup w/ groundspecialist (VHF+S-band),,
13:30–15:30,FE-1,EVA tool prep,,
14:50–15:10,FE-2,Renal Stone Risk in Spaceflight (RENAL): urine collection,,
14:50–15:20,CDR,INTERACTIONS: data entry,,
15:20–15:40,FE-2,On MCC GO: ISS repress with О2 from Progress СРПК system,,
15:30–16:30,"CDR, FE-1",EVA tool carrier (КПУ) prep (US DVCAM recording). Tagup w/ groundspecialist (S-band),,
15:40–15:55,FE-2,Renal Stone Risk in Spaceflight (RENAL): metabolic log,,
15:55–16:15,Renal Stone Risk in Spaceflight (RENAL): urine collection,,,
16:15–17:15,Physical exercise (VELO + Load Trainer 1 day 3),,,
16:30–17:00,FE-1,PGT prep for EVA-7,,
GMT,CREW,ACTIVITY,,
20:00-20:10,.,Morning inspection,,
20:10-20:40,.,Post-sleep,,
20:40-21:30,.,BREAKFAST,,
21:33-21:48,.,Daily planning conference (S-band),,
21:48-22:15,.,Work prep,,
22:15-23:15,.,EVA timeline update. Tagup with ground specialist (S-band),,
23:15-23:25,CDR,GLISSER-M video system battery charge,,
23:15-00:15,FE-1,Physical exercise (CEVIS),,
23:25-00:40,CDR,Physical exercise (TVIS-3),,
23:40-00:40,FE-2,Physical exercise (VELO+Load Trainer-1 / day 3),,
00:15-01:45,FE-1,Physical exercise (RED),,
00:40-01:00,"CDR,FE-2",Checkout of ORLAN systems before suited exercise. Tagup withORLAN specialist (S-band),,
01:00-01:15,"CDR,FE-2",ORLAN interface unit (БСС) checkout,,
01:15-02:15,"CDR,FE-2",LUNCH,,
01:45-02:45,FE-1,LUNCH,,
02:15-02:25,"CDR,FE-2",Comm setup for suited exercise,,
02:25-02:55,"CDR,FE-2",Comm check and medical parameter monitoring,,
02:45-03:05,FE-1,On MCC GO: ISS repress with O2 from Progress СРПК system,,
02:55-03:25,"CDR,FE-2",Donning EVA gear,,
03:25-03:40,"CDR,FE-2","ORLAN donning, backpack closure",,
03:40-03:45,"CDR,FE-2",ORLAN/БСС controls check,,
03:45-04:15,FE-1,SSRMS DOUG overview,,
03:45-03:50,"CDR,FE-2",ORLAN/БСС preliminary leak check,,
03:50-04:05,"CDR,FE-2",ORLAN fit check at PORLAN=0.4,,
04:05-04:45,"CDR,FE-2",Test of movement in ORLAN and evaluation of EV crew positioning inDC-1,,
04:15-04:25,FE-1,EMU battery discharge,,
04:45-05:00,"CDR,FE-2",ORLAN doffing,,
05:00-07:00,"CDR,FE-2",Post-exercise activities,,
06.50-07.00,FE-1,Payload status check,,
07:00-08:00,CDR,Physical exercise (VELO+Load Trainer-1 / day 3),,
07:00-08:15,FE-2,Physical exercise (TVIS-3),,
07:00-07:40,FE-1,СОЖ maintenance,,
07:40-08:15,FE-1,IMS file prep,,
08:05-08:15,CDR,GLISSER-M video system battery charge - АБ(1) (term),,
08:15-08:45,"CDR,FE-1",DINNER,,
08:15-08:40,FE-2,,,
08:40-08:55,FE-2,Private family conference (S-band),,
08:45-09:15,"CDR,FE-1",Daily plan review,,
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:40,Post-sleep,,,
06:40–07:30,BREAKFAST,,,
08:30–09:30,FE-1,Physical exercise (TVIS),,
09:30–11:00,Physical exercise (RED),,,
09:40–10:00,CDR,On MCC GO: ISS repress with O2 from Progress СРПК system,,
09:45–11:15,FE-2,Physical exercise (VELO+Load Trainer 1 / active rest),,
10:00–10:15,CDR,Private family conference (S-band),,
11:00–11:10,FE-1,Off-day LAB payload check,,
11:15–12:45,CDR,Physical exercise (VELO+Load Trainer 1 / active rest),,
11:30–11:45,FE-2,Private family conference (S-band),,
12:45–13:45,,LUNCH,,
13:45–14:00,FE-1,Private family conference (S-band),,
15:25–15:40,Private psychological conference (S-band),,,
15:20–16:20,FE-2,Physical exercise (VELO+Load Trainer 1 / active rest),,
16:20–17:20,CDR,,,
16:40–17:20,FE-2,Maintenance of СОЖ,,
17:40–17:45,CDR,Inspection of БРПК-2 separator,,
17:45–17:50,Calldown of СП counter status,,,
17:50–17:55,Calldown of СВО water supply status,,,
18:15–18:45,,Daily plan review,,
18:45–19:00,Daily planning conference (S-band),,,
19:00–19:30,Prep for work,,,
19:30–20:00,DINNER,,,
20:00–20:30,Daily food prep,,,
20:30–21:30,Pre-sleep,,,
21:30–06:00,SLEEP,,,
GMT,,Crew,,Activity
06:00–06:10,,,,Morning inspection
06:10–06:40,,,Post-sleep,
06:40–07:30,,,BREAKFAST,
07:30–07:50,,,Prep for work,
07:50–08:05,,,Daily planning conference (S-band),
08:05–08:15,,,Prep for work,
08:15–10:15,,"CDR, FE-1",,Search for equipment/tools for EVA-7 & EVA-8. Tagup w/ ground specialist (S-band)
08:15–08:35,,FE-2,,On MCC GO: ISS repress with О2 from Progress СРПК system
08:35–09:05,,,Maintenance of СОЖ,
09:15–10:15,,,Physical exercise (VELO + Load Trainer 1 day 1),
10:15–11:45,,,Portable Repress Tank (БНП) hookup to ПхО repress line. Leak check,
,,CDR,,Physical exercise (VELO + Load Trainer 1 day 1)
,,FE-1,,Physical exercise (RED)
11:45–12:45,,,Physical exercise (CEVIS),
11:45–12:00,,CDR,,Renal Stone Risk During Spaceflight (RENAL): food intake log
11:45–12:25,,FE-2,,IMS file prep
12:05–12:20,,CDR,,Private medical conference (physical exercise discussion) (VHF)
12:40–13:40,,"CDR, FE-2",,LUNCH
12:45–13:40,,FE-1,,
13:40–16:40,,,,Review of EVA-7 procedures and preliminary timeline. Tagup w/ ground specialist (S-band)
16:40–17:10,,"CDR,FE-2помощь",,Hand cycle ergometry Т0=16:49:00. Tagup w/ ground specialist (VHF)
16:40–17:00,,FE-1,,PGT battery charge (init)
17:00–17:20,,,Renal Stone Risk During Spaceflight (RENAL): equipment setup,
17:10–18:10,,CDR,,Physical exercise (VELO + Load Trainer 1 day 1)
17:20–17:30,,FE-1,,Daily payload status check
17:25–17:55,,FE-2,,Report prep
17.40–17.45,,FE-1,,Battery charge (120V)
17:45–18:15,,,Daily plan review,
17:55–19:25,,FE-2,,Physical exercise (VELO + Load Trainer 1 day 1)
18:15–18:45,,"CDR, FE-1",,CMO skills training
18:45–19:20,,,Report prep,
19:25–19:40,,,,Daily planning conference (S-band)
19:40–20:05,,,DINNER,
20:05–20:35,,,Daily food prep,
20:35–21:30,,,Pre-sleep,
21:30–06:00,,,SLEEP,
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:40,,Post-sleep,,
06:40–07:30,,BREAKFAST,,
07:30–08:00,,Prep for work,,
08:00–08:15,,Daily planning conference (S-band),,
08:15–08:20,FE-1,VOA deactivation,,
08:15–08:50,"CDR, FE-2",HDTV recording of crew video for subsequent health evaluation (session 1),,
08:20–08:40,FE-1,FMK ops,,
08:40–09:00,FE-1,SSAS ops,,
08:50–09:25,FE-2,Maintenance of СОЖ,,
08:50–09:10,CDR,RENAL STONE: urine collection (CDR),,
09:00–10:00,FE-1,Physical exercise (CEVIS),,
09:10–10:40,CDR,Physical exercise (VELO+Load Trainer1 day 2),,
09:25–09:40,FE-2,RENAL STONE: metabolic log entry (FE-2),,
09:40–10:00,FE-2,ISS repress with O2 from Progress СРПК system (on MCC GO),,
10:00–11:00,FE-1,Physical exercise (RED),,
10:10–11:40,FE-2,Physical exercise (VELO+Load Trainer1 day 2),,
10:40–11:00,CDR,RENAL STONE: urine collection (CDR),,
11:00–11:10,FE-1,PGT battery charge (end),,
11:10–11:25,FE-1,Grab Sample Container (GSC) ops,,
11:20–11:40,CDR,RENAL STONE: urine collection (CDR),,
11:40–12:40,,LUNCH,,
12:40–12:55,FE-1,Food questionnaire,,
12:40–13:15,"CDR, FE-2",HDTV recording of crew video for subsequent health evaluation (session 2),,
12:55–13:10,FE-1,Private medical conference (S-band),,
13:15–13:25,FE-1,Setup for PAO,,
13:25–13:35,,Prep for PAO,,
13:35–13:55,,"Educational PAO: program for the Maryland Research Center (S-band, Ku-band)",,
13:55–14:10,FE-2,Private medical conference (S-band),,
13:55–14:10,CDR,RENAL STONE: metabolic log entry (CDR),,
14:00–14:10,FE-1,Daily payload status check,,
14:10–17:10,,EVA-7 equipment/tools prep. Tagup w/ ground specialist (S-band),,
17:10–17:40,FE-1,SSRMS DOUG overview,,
17:10–17:40,FE-2,IMS file prep,,
17:10–18:10,CDR,Physical exercise (VELO+Load Trainer1 day 2),,
17:40–18:10,FE-1,Pre-EVA health evaluation,,
17:40–18:10,FE-2,Daily plan review,,
18:10–18:15,FE-1,Battery charge (120V),,
GMT,CREW,ACTIVITY,,
02:00-02:10,,Morning inspection,,
02:10-02:40,Post-sleep,,,
02:40-03:30,BREAKFAST,,,
03:30-04:10,FE-1,SUBSA – removal of ampoule with specimens,,
04:10-04:25,SUBSA – data transfer to minidisk,,,
04:25-04:35,SUBSA – film removal,,,
04:35-04:45,MSG glove box – power off,,,
05:00-06:00,Physical exercise CEVIS,,,
05:00-06:30,FE-2,"Physical exercise (VELO + Load Trainer 1, day 3)",,
05:10-05:15,CDR,СП counter data calldown,,
05:15-05:20,СВО water supply status calldown,,,
05:20-05:40,On MCC go ISS Repress With О2 from Progress СРПК,,,
05:40-06:00,Reconfiguration of US network computer for EVA-7 film viewing,,,
06:00-07:30,FE-1,Physical exercise RED,,
06:40-06:55,CDR,Private family conference (S-band),,
06:55-08:25,"Physical exercise (VELO + Load Trainer 1, day 3)",,,
08:25-09:25,,LUNCH,,
10:00-10:10,FE-1,Payload status check,,
10:00-10:15,FE-2,Private family conference (S-band),,
10:40-11:40,"Physical exercise (VELO + Load Trainer 1, day 3)",,,
11:25-12:05,FE-1,TVIS/RED/CVIS data transfer to MEC,,
11:40-12:40,CDR,"Physical exercise (VELO + Load Trainer 1, day 3)",,
11:55-12:35,FE-2,СОЖ maintenance,,
12:05-12:20,FE-1,Private family conference (S-band),,
12:45-13:15,,Work prep,,
13:15-13:30,Daily planning conference (S-band),,,
13:30-14:00,DINNER,,,
14:00-14:30,Daily food prep,,,
14:30-15:30,Pre-sleep,,,
15:30-00:00,SLEEP,,,
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:40,Post-sleep,,,
06:40–07:30,BREAKFAST,,,
07:30–07:40,"CDR, FE-2",Video downlink: EVA equipment/tools prep. Tagup w/ ground specialist (Ku-band+S-band),,
07:40–08:10,,Prep for work,,
08:10–08:25,Daily planning conference (S-band),,,
08:25–09:10,FE-1,Pulmonary Function in Flight (PuFF): HRF GASMAP config/activation,,
08:30–08:45,FE-2,Regeneration of Ф1 absorption bed in БМП (end),,
08:45–09:00,"CDR, FE-2",IMS tagup (S-band),,
09:00–09:40,FE-2,IMS file prep,,
09:00–10:00,CDR,Physical exercise (VELO + Load Trainer 1 day 1),,
09:10–09:30,FE-1,Renal Stone Risk in Spaceflight (RENAL): end of urine collection,,
09:30–09:40,Daily payload status check,,,
09:40–09:55,FE-2,Regeneration of Ф2 absorption bed in БМП (start),,
09:40–10:00,FE-1,Pulmonary Function in Flight (PuFF): initial calibration,,
10:00–11:30,Physical exercise (RED),,,
,FE-2,Physical exercise (VELO + Load Trainer 1 day 1),,
10:00–10:40,CDR,Maintenance of СОЖ,,
10:50–11:30,Pulmonary Function in Flight (PuFF): standard test,,,
11:30–12:30,,LUNCH,,
12:30–14:00,EVA timeline review. Tagup w/ ground specialist (S-band),,,
14:00–15:30,CDR,Physical exercise (VELO + Load Trainer 1 day 1),,
14:00–15:00,FE-1,Physical exercise (CEVIS),,
14:00–14:20,FE-2,ISS repress with О2 from Progress СРПК system (on MCC GO),,
15:30–16:30,Physical exercise (VELO + Load Trainer 1 day 1),,,
15:40–16:20,FE-1,Pulmonary Function in Flight (PuFF): standard test,,
15:50–16:20,CDR,Daily plan review,,
16:20–16:50,Pulmonary Function in Flight (PuFF): HRF GASMAP powerdown,,,
,FE-1,Daily plan review,,
16:30–16:50,FE-2,,,
16:50–17:15,,Daily food prep,,
17:15–17:30,Daily planning conference (S-band),,,
17:30–17:55,FD/ISS crew conference (S-band),,,
17:55–18:30,DINNER,,,
18:30–19:30,Pre-sleep,,,
19:30–04:00,SLEEP,,,
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:15,FE-2,PLASMA CRYSTAL-3: turbo-pump activation,,
06:10–06:40,"CDR, FE-1",Post-sleep,,
06:15–06:40,FE-2,,,
06:40–07:30,,BREAKFAST,,
07:30–08:00,"CDR, FE-2",Work prep,,
07:30–07:55,FE-1,,,
07:55–08:00,DCP bypass cable reconfig (ROBOTICS),,,
08:00–08:15,,Daily planning conference (S-band),,
08:15–08:45,FE-1,SUBSA: test activation,,
08:15–08:35,CDR,On MCC GO: ISS repress with О2 from Progress СРПК system,,
08:15–08:45,FE-2,Urine transfer to Progress RODNIK tank (config),,
08:45–09:45,Urine transfer to Progress RODNIK tank,,,
08:35–08:40,CDR,Inspection of БРПК-2 separator,,
09:00–10:30,CDR,Physical exercise (VELO+Load Trainer),,
09:20–10:50,FE-1,Physical exercise (RED),,
09:45–10:00,FE-2,Tagup with ground specialists (onboard computers and SIGMA trajectoryforecast software) (S-band),,
10:30–12:00,FE-2,Physical exercise (VELO+Load Trainer),,
10:30–11:10,CDR,Maintenance of СОЖ,,
10:50–11:50,FE-1,Physical exercise (TVIS),,
11:10–11:50,CDR,IMS file prep,,
11:50–12:10,FE-1,SUBSA: specimen placement,,
12:00–12:40,FE-2,PLASMA CRYSTAL-3: experiment prep. Tagup w/ ground specialist (S-band),,
12:00–12:20,CDR,Setup for PHS,,
12:10–12:30,FE-1,SUBSA: payload ops (steps 1-6) 2nd run,,
12:20–13:20,CDR,LUNCH,,
12:30–13:20,FE-1,,,
12:40–13:15,FE-2,PLASMA CRYSTAL-3: experiment ops. TELESCIENCE video link. Tagup w/ground specialist (S-band),,
13:15–14:15,LUNCH,,,
13:30–17:30,"CDR, FE-1",SSRMS ops,,
14:15–14:35,FE-2,PLASMA CRYSTAL-3: experiment ops (end),,
14:35–14:55,Urine transfer to Progress RODNIK tank,,,
