0,1,2,3,4,5
19:45-20:15,FE-1,ALTCRISS. Hardware check. Tagup (S-band),,,
19:45-20:00,FE-2,Crew discretionary conference (S-band),,,
20:00-21:25,FE-2,Physical Exercise (CEVIS),,,
20:15-21:15,FE-1,Physical Exercise (VELO + RED) day 3,,,
20:45-21:20,CDR,,,,
,,Evening work prep,,,
21:15-21:25,FE-1,,,,
21:20-21:25,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,,,
21:25-21:40,,Daily Planning Conference (S-band),,,
21:40-22:15,,DINNER,,,
22:15-22:35,,Flight Director / ISS Crew Tagup (S-band),,,
22:35-23:00,,Daily Food Prep,,,
23:00-00:00,,Pre-sleep,,,
00:00-08:30,,SLEEP,,,
Task List,,Rasteniya-2. Payload status check,,,
ТБУ (Universal Bioengineering Thermostat). Temperature check,,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:25,CDR,Biochemical urine test,,,
06:10-06:40,FE-1,Post-sleep,,,
06:10-06:25,FE-2,,,,
06:25-06:40,FE-2,Biochemical urine test,,,
06:25-06:55,CDR,Post-sleep,,,
06:40-06:55,FE-2,,,,
06:40-06:55,FE-1,Biochemical urine test,,,
06:55-07:35,CDR,BREAKFAST,,,
06:55-07:45,FE-2,BREAKFAST,,,
06:55-07:05,FE-1,Stowing UROLUX hardware,,,
07:05-07:55,FE-1,BREAKFAST,,,
07:35-07:55,CDR,Renal Stone: urine collection (termination),,,
07:45-08:10,FE-2,Prep for Work,,,
07:55-08:10,"CDR, FE-1",Prep for Work,,,
08:10-08:25,,Daily Planning Conference (S-band),,,
08:25-08:45,CDR,Renal stone: equipment stow,,,
08:25-08:35,FE-1,Prep for Work,,,
08:30-08:45,FE-2,Inspection of Lab emergency light power supply,,,
08:35-08:55,FE-1,Cleaning БВН (Fan With Heater) screen in Soyuz,,,
08:45-09:45,CDR,Inspection of Node 1 emergency light power supply,,,
08:45-08:55,FE-2,Inspection of A/L emergency light power supply,,,
08:55-10:40,FE-1,R&R of ВБ-3 delivered on Progress 358. Tagup with specialists (S-band),,,
09:45-10:45,FE-2,Physical Exercise (RED),,,
09:45-09:50,CDR,TVIS Weekly Maintenance,,,
09:50-11:20,CDR,Physical Exercise (TVIS + CEVIS),,,
10:40-10:55,FE-1,WIENER. Copying БСПН LOG files to ISS Wiener. Tagup with specialists (S-band),,,
10:45-12:45,FE-2,Umbilical Interface Assembly Modification,,,
10:55-11:55,FE-1,Progress 357 Docking Mechanism Removal,,,
11:20-13:00,CDR,Stowing hardware in Progress M-357 for disposal and IMS update,,,
11:55-12:45,FE-1,PLANTS-2. Experiment start Tagup with specialists (S-band),,,
12:55-13:00,FE-1,On MCC Go ISS O2 repress from Progress 357 СрПК (start),,,
12:55-13:00,FE-2,Payload status check,,,
13:00-14:00,,LUNCH,,,
14:00-14:10,FE-2,MELFI - replacing desiccant in Dewar,,,
14:00-15:20,CDR,Progress 357 transfers with IMS ops,,,
14:00-14:05,FE-1,ISS O2 repress from Progress 357 СрПК (terminate),,,
14:05-15:05,FE-1,"Replacement of Gas-Liquid Mixture Filter (ФГС) in СРВК-2М (New ФГС#301006, b/c 00038943R СМ1РО_1_135_1, bag # III-1/357-22. Removed unit– for disposal)  Report to MCC or update IMS)",,,
14:10-14:20,FE-2,MELFI - N2 pressure check,,,
14:20-14:35,FE-2,Inserting ICEPAC into MELFI,,,
14:35-15:20,FE-2,ROBOT simulator setup,,,
15:05-15:45,FE-1,Filling EDV [KOB] (separation) for Elektron,,,
15:20-16:20,"CDR,FE-2",Medical Emergency Training using CHeCS,,,
15:45-16:15,FE-1,СОЖ maintenance. Verification of ИП-1 sensor position,,,
16:15-16:35,FE-1,IMS update,,,
16:20-16:30,FE-2,PAO hardware setup,,,
16:30-16:40,"CDR, FE-2",Crew prep for PAO,,,
16:35-18:05,FE-1,Physical Exercise (TVIS) Day 3,,,
16:40-17:00,"CDR, FE-2","PAO with USA Embassy in Madrid, and PAO with USA Embassy in India",,,
17:00-18:00,CDR,Physical Exercise (RED),,,
17:00-18:30,FE-2,Physical Exercise (CEVIS),,,
18:05-18:20,FE-1,Removal of Assembly Unit 11Ф732.0002 А201-80,,,
18:20-18:40,FE-1,Evening work prep,,,
18:25-18:40,CDR,Evening work prep,,,
18:30-18:35,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,,
18:35-18:40,FE-2,Evening work prep,,,
18:40-18:55,,Daily Planning Conference (S-band),,,
18:55-19:30,,Evening work prep,,,
19:30-20:00,,Daily food prep,,,
20:00-20:30,,DINNER,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
GMT,,,,,
08:30-08:40,.,,Morning Inspection,,
08:40-08:50,CDR,,Calf volume measurement,,
08:40-08:50,FE-1,,МО-8. Set-up,,
08:40-08:55,FE-2,,Post-sleep,,
08:50-09:05,CDR,,Body mass measurement,,
08:50-09:10,FE-1,,Post-sleep,,
08:55-09:05,FE-2,,Calf volume measurement,,
09:05-09:35,CDR,,Post-sleep,,
09:05-09:20,FE-2,,Body mass measurement,,
09:10-09:20,FE-1,,Calf volume measurement,,
09:20-09:35,FE-1,,Body mass measurement,,
09:20-09:35,FE-2,,Post-sleep,,
09:35-10:25,"CDR,FE-2",,BREAKFAST,,
09:35-09:45,FE-1,,MO-8. Close-out ops,,
09:45-10:35,FE-1,,BREAKFAST,,
10:25-10:35,"CDR,FE-2",,Prep for Work,,
10:35-10:50,.,,Daily Planning Conference (S-band),,
10:50-12:20,CDR,,US SLM: installation and measurements,,
10:50-11:10,FE-1,,,,
,,,Prep for Work,,
10:50-10:55,FE-2,,,,
10:55-11:10,FE-2,,Photo/TV setup for PFE footage,,
11:10-12:35,FE-2,,OUM-PFE – hardware installation,,
11:10-12:10,FE-1,,Installing УС-21 Container in Progress 359,,
,,,Installation of Local Temperature Sensor Switching Unit [ЛКТ] (ТА251М1Б) and,,
12:10-13:10,FE-1,,,,
,,,Memory Storage Unit in Progress 359 (the ones removed from Progress 357),,
12:20-12:35,CDR,,SLM data transfer to MEC,,
12:35-13:05,CDR,,OUM-PFE - operator,,
12:35-13:05,FE-2,,OUM-PFE – evaluation protocol,,
13:05-14:05,CDR,,Physical Exercise (RED),,
13:05-13:40,FE-2,,OUM-PFE deactivation and stowage 1,,
,,,BIOTREK. Transfer and setup of Bioecologia Kit 6 in DC1. Tagup as necessary,,
13:10-13:50,FE-1,,,,
,,,(S-band),,
13:50-14:00,FE-1,,BIOTREK. Photography,,
13:55-14:05,FE-2,,PAO hardware setup,,
14:00-15:30,FE-1,,"Physical Exercise (TVIS), day 3",,
14:05-15:20,"CDR,FE-2",,EVA procedure review,,
15:20-15:30,FE-2,,OUM-PFE Laptop power down,,
15:25-15:30,CDR,,Payload status check /,,
15:30-16:30,.,,LUNCH,,
16:30-16:40,"CDR,FE-2",,Crew prep for PAO,,
16:30-18:00,FE-1,Transfer urine from ЕДВ-У to Progress 358 Rodnik Water Tank [БВ] 1,,,
16:40-17:00,"CDR,FE-2",PAO with Martha Stewart,,,
17:00-17:30,CDR,СОЖ Maintenance,,,
17:00-18:00,FE-2,USOS hatch seal inspection,,,
18:00-18:45,"CDR,FE-2",EVA tagup with MCC (S-band),,,
18:00-19:00,FE-1,Physical Exercise (VELO + RED) day 3,,,
18:45-19:30,CDR,TVIS Monthly Maintenance,,,
18:45-19:05,FE-2,IMS update,,,
19:00-20:00,FE-1,ODF replacement,,,
19:05-20:05,FE-2,Physical Exercise (RED),,,
19:30-19:40,CDR,TVIS Weekly Maintenance,,,
19:40-21:10,CDR,Physical Exercise (TVIS + CEVIS),,,
20:00-20:40,FE-1,Preparation and Search for [СОТР] Outfitting Equipment,,,
20:10-21:00,FE-2,Evening work prep,,,
20:40-21:25,FE-1,Evening work prep,,,
21:10-21:15,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,,,
21:10-21:25,FE-2,Stow video equipment used to film PFE,,,
21:15-21:25,CDR,Evening work prep,,,
21:25-21:40,.,Daily Planning Conference (S-band),,,
21:40-22:10,.,DINNER,,,
22:10-22:30,.,Daily food prep,,,
22:30-22:50,.,Crew Conference with Astronaut Office management (S-band),,,
22:50-23:00,.,Daily food prep,,,
23:00-00:00,"FE-1,FE-2",Pre-sleep,,,
23:00-23:15,CDR,Pre-sleep,,,
23:15-23:30,CDR,Private Family Conference (Ku + S-band),,,
23:30-00:00,CDR,Pre-sleep,,,
00:00-08:30,.,SLEEP,,,
Task List,FE-1,PLANTS-2. Payload status check,,,
ТБУ temperature check,,,,,
GMT,CREW,,,,
10:00-10:10,Morning Inspection,,,,
10:10-10:40,FE-1,,,,
,Post-sleep,,,,
10:10-10:25,FE-2,,,,
10:10-10:25,CDR,,,,
,Biochemical urine test,,,,
10:25-10:40,FE-2,,,,
10:25-10:55,CDR,,,,
,Post-sleep,,,,
10:40-10:55,FE-2,,,,
10:40-11:30,FE-1,,,,
,BREAKFAST,,,,
10:55-11:45,"CDR, FE-2",,,,
12:30-14:30,FE-1 Progress 358 Rodnik Water Tank 2 [БВ2] bladder compression,,,,
14:00-14:15,FE-2 Pre-EVA Private Medical Conference (Ku + S-band),,,,
14:00-14:05,CDR Atmosphere Revitalization Rack Activation (CDRA),,,,
14:15-14:30,CDR EVA procedure printout,,,,
14:30-16:00,CDR Physical Exercise (CEVIS),,,,
14:30-16:00,"FE-1 Physical Exercise (TVIS), day 3",,,,
14:35-15:00,FE-2 IWIS installation,,,,
15:00-16:00,FE-2 Physical Exercise (RED),,,,
16:00-17:00,. LUNCH,,,,
17:00-17:45,"CDR, FE-2 Equipment Lock config",,,,
17:00-17:30,FE-1 СОЖ maintenance,,,,
,"Replacing ИК0501 ГА СО2 Gas Analyzer Filter Unit (Install #092, 00038918R",,,,
17:30-17:40,FE-1,,,,
,ФГБ_210_1. Stow removed unit for return in ЗИП ГА. Update the IMS),,,,
17:45-18:30,EVA tagup with MCC (S-band),,,,
18:30-18:45,CDR SSC config,,,,
19:25-19:35,FE-2 TVIS weekly Maintenance,,,,
19:05-20:05,FE-1 Physical Exercise (VELO + RED) day 3,,,,
19:30-19:45,CDR Pre-EVA Private Medical Conference (Ku + S-band),,,,
19:35-21:05,FE-2 Physical Exercise (TVIS),,,,
19:45-19:50,CDR PCS laptop power up in A/L,,,,
19:55-20:00,CDR Connect DCP power cable,,,,
20:00-20:05,CDR HAM radio powerdown in FGB,,,,
20:05-21:05,CDR Physical Exercise (RED),,,,
20:10-20:30,FE-1 IMS update,,,,
20:30-20:45,FE-1 Private Medical Conference (Ku + S-band),,,,
21:05-21:10,CDR Transfer TVIS/RED/CEVIS/HRM data to MEC,,,,
21:05-21:10,FE-2 Payload status check /,,,,
21:10-21:25,Evening work prep,,,,
21:25-21:40,Daily Planning Conference (S-band),,,,
21:40-22:25,Evening work prep,,,,
22:25-22:55,"CDR, FE-2 Daily food prep",,,,
22:30-22:45,FE-1 PILLE dosimeter preparation for EVA,,,,
22:45-23:20,FE-1,,,,
,DINNER,,,,
22:55-23:25,"CDR, FE-2",,,,
23:20-23:55,FE-1 Daily food prep,,,,
23:25-23:55,"CDR,FE-2 Pre-sleep",,,,
23:55-01:00,"CDR, FE-2",,,,
,Start pre-breathe,,,,
23:55-00:40,FE-1,,,,
00:40-01:30,FE-1,,,,
,Pre-sleep,,,,
01:00-01:30,"CDR, FE-2",,,,
01:30-10:00,SLEEP,,,,
,ТБУ (Universal Bioengineering Thermostat). Temperature check,,,,
Task List,"FE-1 Fan ВПрК replacement (Retrieve new one from bag II-1/255-2  ФГБ_430_1,",,,,
,leaving 9902158 (b/c 003338R); discard the removed unit. Update the IMS.),,,,
GMT,CREW ACTIVITY,,,,
08:30-08:40,"CDR, FE-1 Morning Inspection",,,,
08:30-08:35,SLEEP - data logging,,,,
,FE-2,,,,
08:35-08:40,Morning Inspection,,,,
08:40-09:10,"FE-1, FE-2 Post-sleep",,,,
08:40-09:00,Nutrition: urine collection,,,,
09:00-09:10,CDR Nutrition: urine sample insertion in MELFI,,,,
09:10-09:40,Post-sleep,,,,
09:10-10:00,FE-1,,,,
09:10-10:05,FE-2 BREAKFAST,,,,
09:40-10:30,CDR,,,,
10:05-10:10,EMCS: changeout of gas removal module,,,,
,FE-2,,,,
10:10-10:15,EXPRESS Rack 3 laptop power down,,,,
10:30-10:50,CDR Nutrition -equipment stow,,,,
11:50-12:00,FE-1 Tagup with BIO-5 specialists. RASTENIYA-2 (S-band),,,,
12:30-12:45,ISS crew and ГОГУ (RSA Flight Control Team) weekly conference (S-band),,,,
12:45-14:15,CDR Physical Exercise (TVIS + CEVIS),,,,
12:45-13:45,FE-1 Physical Exercise (VELO+RED) day 4,,,,
12:45-13:00,Food frequency questionnaire,,,,
13:00-13:25,FE-2 IWIS installation,,,,
13:25-14:25,Physical Exercise (RED),,,,
,СОЖ maintenance / Configuration set up to pump urine to Progress 358 Rodnik,,,,
14:10-14:40,FE-1,,,,
,water,,,,
14:15-14:30,CDR Food frequency questionnaire,,,,
14:25-14:35,FE-2 Stowage Ops with Earlier installed FMK,,,,
14:30-14:35,PAYLOAD. Payload status check,,,,
,CDR,,,,
14:35-14:40,HAM radio powerdown in FGB,,,,
14:35-14:40,FE-2 Transfer TVIS/RED/CEVIS/HRM data to MEC,,,,
14:40-15:10,Weekly Planning Conference (S-band),,,,
15:10-15:20,Food prep,,,,
15:20-15:40,FD / ISS crew conference (S-band),,,,
15:40-16:00,Daily food prep,,,,
16:00-16:30,DINNER,,,,
16:30-17:30,"FE-1, FE-2",,,,
,Pre-sleep,,,,
16:30-16:55,,,,,
16:55-17:10,CDR ISS Crew discretionary conference (S-band),,,,
17:10-17:30,Pre-sleep,,,,
17:30-23:00,SLEEP,,,,
Task List,FE-1 PLANTS-2. Payload status check,,,,
GMT,CREW,,,,
08:30-08:40,"CDR, FE-1",Morning inspection,,,
08:30-08:35,FE-2,SLEEP - data logging,,,
08:35-08:55,FE-2,Nutrition: urine collection,,,
08:40-09:05,"CDR, FE-1",Post-sleep,,,
08:55-09:05,FE-2,Nutrition: urine sample insertion in MELFI,,,
09:05-09:50,FE-1,BREAKFAST,,,
,CDR,,,,
09:05-09:20,(Operator),Nutrition: blood sample collection for analysis,,,
,FE-2,,,,
09:20-09:50,CDR,BREAKFAST,,,
09:20-09:30,FE-2,Post-sleep,,,
09:30-09:40,FE-2,Nutrition: setting up and loading refrigerator centrifuge,,,
09:40-09:50,FE-2,Nutrition: refrigerator centrifuge config,,,
09:50-10:05,,Daily Planning Conference (S-band),,,
10:05-10:30,CDR,BREAKFAST,,,
10:05-10:25,FE-2,Nutrition: blood sample insertion in MELFI,,,
10:05-10:15,FE-1,Post-sleep,,,
10:15-10:45,FE-1,Prep for Work,,,
10:25-10:45,FE-2,Post-sleep,,,
10:30-10:45,CDR,Prep for Work,,,
10:45-13:20,FE-1,Installation of noise reduction devices on ВВ2РО fan,,,
10:45-11:05,FE-2,BREAKFAST,,,
10:45-11:00,CDR,TRAC - hardware setup,,,
11:00-11:35,CDR,TRAC - data,,,
11:05-11:25,FE-2,Nutrition: urine collection,,,
11:25-11:35,FE-2,Nutrition: urine sample insertion in MELFI,,,
11:35-12:15,FE-2,BREAKFAST,,,
11:40-13:10,CDR,Physical Exercise (CEVIS),,,
12:15-12:45,FE-2,Prep for Work,,,
12:45-13:20,FE-2,TRAC - data,,,
,,Potable Water Collection for In-Flight Chemical and Microbial Analysis (water,,,
13:10-15:10,CDR,,,,
,,sample collection from EDV-ZV and KPV using US samplers),,,
13:20-13:55,FE-1,TRAC - data,,,
13:25-13:45,FE-2,Nutrition: urine collection,,,
13:45-13:55,FE-2,Nutrition: urine sample insertion in MELFI,,,
13:55-14:35,FE-1,MATRYOSHKA-R. BUBBLE-dosimeter: detector retrieval and measurements,,,
13:55-14:55,FE-2,Physical Exercise (RED),,,
14:40-15:40,FE-1,Physical Exercise (VELO+RED) day 1,,,
14:55-15:10,FE-2,TRAC - equipment stow,,,
15:10-15:40,FE-2,СОЖ Maintenance,,,
15:10-15:35,CDR,Scheduled maintenance of Compound Specific Analyzer- Combustion Products(CSA-CP),,,
15:40-16:40,,LUNCH,,,
16:40-16:45,CDR,Compound Specific Analyzer- Combustion Products (CSA-CP) spot check,,,
16:40-17:05,FE-2,IWIS installation,,,
16:40-19:05,FE-1,Installation of noise reduction devices on ВВ2РО fan,,,
16:45-17:35,CDR,WMK - in-flight water processing,,,
17:05-17:20,FE-2,Private Medical Conference (S + Ku-band),,,
17:25-17:30,FE-2,HAM radio setup,,,
17:30-17:40,FE-2,HAM radio session,,,
17:35-18:25,CDR,Microbiology Water Analysis Kit (MWAK) In-Flight Coliform Detection,,,
17:40-17:45,FE-2,GRAVI - Terminate the experiment,,,
17:45-18:25,FE-2,GRAVI - Photography of upper and lower walls of cultivation chamber on RotorA,,,
18:25-18:45,CDR,IMS update,,,
18:25-19:05,FE-2,GRAVI - Photography of upper and lower walls of cultivation chamber on RotorB,,,
18:45-19:00,CDR,Private Medical Conference (S + Ku-band),,,
19:00-20:00,CDR,Prep for VOA hardware maintenance,,,
19:05-19:20,FE-2,EMCS - video tape changeout,,,
19:05-19:20,FE-1,Private Medical Conference (S + Ku-band),,,
19:20-20:50,FE-1,"Physical Exercise (TVIS), day 1",,,
19:25-20:55,FE-2,Physical Exercise (CEVIS),,,
20:00-21:00,CDR,Physical Exercise (RED),,,
20:50-21:05,FE-1,Report prep,,,
20:55-21:05,FE-2,Report prep,,,
21:00-21:05,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,,,
21:05-21:20,,Daily Planning Conference (S-band),,,
21:20-21:40,FE-1,Report prep,,,
21:20-22:00,CDR,Report prep,,,
21:20-21:40,FE-2,Nutrition: urine collection,,,
21:40-22:00,FE-1,Pre-sleep,,,
21:40-21:50,FE-2,Nutrition: urine sample insertion in MELFI,,,
21:50-22:00,FE-2,Report prep,,,
22:00-22:30,,DINNER,,,
22:30-23:00,,Daily Food Prep,,,
23:00-23:10,FE-1,Pre-sleep,,,
23:00-00:00,"CDR,FE-2",Pre-sleep,,,
23:10-23:40,FE-1,Undocking observation,,,
23:40-00:00,FE-1,Pre-sleep,,,
00:00-08:30,.,SLEEP,,,
GMT,CREW,,,,
08:30-08:40,,Morning Inspection,,,
08:40-09:10,,Post-sleep,,,
09:10-10:00,,BREAKFAST,,,
10:00-10:10,,Prep for Work,,,
10:10-10:25,,Daily Planning Conference (S-band),,,
10:25-10:45,CDR,Prep for Work,,,
10:25-10:30,FE-1,Prep for Work,,,
10:25-10:40,FE-2,Prep for Work,,,
,,"Installation of vibration isolator for ВСЭП1 and muffler for fans ВСЭП1, ВПО10,",,,
10:30-13:00,FE-1,,,,
,,ВПО11. Tagup (S-band),,,
10:40-10:50,FE-2,Terminate BSA battery charge,,,
10:50-11:10,FE-2,Start BSA battery charge,,,
11:05-11:10,CDR,Connect DCP power cable,,,
11:10-11:40,"CDR, FE-2",Installation of REBA batteries,,,
11:40-11:55,"CDR, FE-2",REBA powered equipment test,,,
11:55-12:25,"CDR, FE-2",PGT test,,,
12:25-13:25,CDR,Physical Exercise (RED),,,
12:25-12:55,FE-2,Degassing P/L water tank,,,
12:55-14:10,FE-2,EMU-LVCG water charge,,,
13:00-14:15,FE-1,Physical Exercise (TVIS) day 2,,,
13:25-13:40,CDR,SLEEP - Actiwatch set up,,,
13:40-14:20,CDR,SLEEP - data upload and initialization of two Actiwatch devices,,,
14:15-14:20,FE-2,HAM radio setup,,,
14:15-14:30,FE-1,Crew prep for PAO,,,
14:20-14:30,FE-2,HAM radio session,,,
14:20-14:30,CDR,PAO hardware setup,,,
14:30-15:00,,Telebridge with Expolang-2007 competition winners in Paris (Ku + S-band),,,
15:00-15:45,CDR,Filling CWC from the Lab Condensate Tank,,,
15:00-15:40,FE-1,Filling EDV [KOB] (separation) for Elektron,,,
15:00-16:00,FE-2,Physical Exercise (RED),,,
15:40-16:10,FE-1,СОЖ Maintenance,,,
15:45-15:55,CDR,CWC audit,,,
16:00-17:00,"CDR, FE-2",LUNCH,,,
16:10-17:10,FE-1,LUNCH,,,
17:00-18:45,"CDR, FE-2",EVA procedure review,,,
17:10-17:20,FE-1,PLANTS-2. Data downlink,,,
17:20-19:00,FE-1,Progress 359 transfers and IMS updates,,,
18:45-19:30,"CDR, FE-2",EVA tagup with MCC (S-band),,,
19:00-19:10,FE-1,PLANTS-2. Data downlink,,,
19:25-19:45,FE-1,IMS Update,,,
19:30-21:00,FE-2,Physical Exercise (TVIS),,,
19:30-19:45,CDR,SLEEP - Actiwatch stow,,,
19:45-21:15,CDR,Physical Exercise (CEVIS),,,
19:45-20:45,FE-1,Physical Exercise (VELO+RED) day 2,,,
20:45-21:45,FE-1,Report prep,,,
21:00-21:40,FE-2,Report prep,,,
21:15-21:20,CDR,Disconnect Display and Control Panel (DCP) power cable,,,
21:20-21:45,CDR,Report prep,,,
21:40-21:45,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,,
21:45-21:55,,Daily food prep,,,
21:55-22:10,,Daily Planning Conference (S-band),,,
22:10-22:30,,Daily Food Prep,,,
22:30-23:00,,DINNER,,,
23:00-00:00,,Pre-sleep,,,
00:00-08:30,,SLEEP,,,
Task List,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,,Post-sleep,,,
06:40-07:30,,BREAKFAST,,,
07:30-07:45,,Daily Planning Conference (S-band),,,
07:45-11:40,FE-1,Installation of vibration isolators and air ducts with w/acoustic shield on ВКЮ1fan. Tagup (S-band),,,
07:45-08:15,"CDR, FE-2",OGS Rack rotation to install OGS equipment,,,
