0,1,2,4
10:35-11:10,FE-2,Pre-sleep ops,
10:35-10:50,CDR,Post-EVA camera deactivation,
10:50-11:10,CDR,Pre-sleep ops,
10:55-11:10,FE-1,Pre-sleep ops,
11:10-11:20,.,Daily Planning Conference (S-band),
11:20-11:30,.,Pre-sleep ops,
11:30-06:00,.,SLEEP,
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning Inspection,
06:10-06:40,.,Post-sleep,
06:40-07:30,.,BREAKFAST,
07:30-07:50,CDR,Nutrition and Repository - Urine Sample Collection,
07:30-07:40,FE-2,MWA Setup,
07:30-08:15,FE-1,"Weekly HousekeepingCleaning ВПхО, ФС5, ФС6, ФС9, ВПрК, FGB ЦВ2 screens",
07:40-08:05,FE-2,Fluid Physics Experiment Facility Marangoni Surface Core Removal,
07:50-08:00,CDR,Nutrition and Repository - insertion of first urine samples into MELFI,
08:00-08:15,CDR,Weekly Housekeeping,
08:15-08:40,.,"TV-ISS-MCC. Greetings to participants of the Third Russian National S. P. KorolevScience Readings. (Тo=08:15, Т1, Т2, Т3 from СПП)",
08:40-09:55,FE-1,"Weekly HousekeepingBag 363-17 AuditCleaning ВПхО, ФС5, ФС6, ФС9, ВПрК, FGB ЦВ2 screens, and dust filters in SMand DC1",
08:40-09:00,CDR,Nutrition and Repository - blood samples,
08:40-08:55,FE-2,Nutrition and Repository - blood sampling operator,
08:55-11:20,FE-2,Fluid Physics Experiment Facility (FPEF) Marangoni Surface Cleanup,
09:00-09:10,CDR,Nutrition and Repository - Refrigerated Centrifuge Setup,
09:10-09:20,CDR,Nutrition and Repository- Refrigerated Centrifuge Config,
09:20-09:30,CDR,Fluids and Combustion Facility CIR Accumulator Disconnect,
09:30-09:35,CDR,Fill WSTA with EDV pretreated urine,
09:50-10:10,CDR,Nutrition and Repository - Blood Sample Insertion into MELFI,
09:55-10:55,FE-1,"Physical Exercise (VELO + RED), day 2",
10:10-10:45,CDR,Sleep Crew Standard Data Download,
10:45-12:30,CDR,Removal of the FCF upper and lower rack door launch hardware,
10:55-11:10,FE-1,Telephone Conference with Russian Cosmos Magazine Editor (S-band),
11:10-11:30,FE-1,Troubleshooting uncommanded Smoke indicator light ON condition on the FGB ПССpanel.  Tagup with specialists (S-band),
11:20-12:00,FE-2,Fluid Physics Experiment Facility Stow,
11:35-11:45,FE-1,Set up 825М3 Battery Pack for charging and begin charging,
11:45-12:45,FE-1,"Weekly Housekeeping.Bag 363-17 AuditCleaning ВПхО, ФС5, ФС6, ФС9, ВПрК, FGB ЦВ2 screens, and dust filters in SMand DC1",
12:00-13:00,FE-2,Physical Exercise (TVIS),
12:30-12:35,CDR,Fluids and Combustion Facility EEU Airflow Bypass Adjustment,
13:00-14:00,.,LUNCH,
14:00-15:30,FE-2,Weekly Housekeeping,
14:00-14:05,CDR,Combustion Integrated Valve Timers Set 1st Performance,
14:10-14:30,CDR,Sleep Crew Initialization (2),
14:45-14:55,CDR,Combustion Integrated Adsorber Cartridge Installation,
14:50-15:30,FE-1,СОЖ Maintenance / r/g 8916 step 1POTOK-150МК Air Purification System Pre-filter Cleaning (use vacuum cleanerwith a narrow nozzle attachment with the POTOK system powered down),
14:55-15:05,CDR,FCF Rack Doors Close,
15:05-15:25,CDR,Nutrition and Repository - Urine Sample Collection,
15:25-15:30,CDR,Nutrition and Repository - Urine Sample MELFI Insertion,
15:30-16:00,.,Weekly Planning Conference (S-band),
16:00-17:30,FE-2,Weekly Housekeeping,
16:00-17:00,CDR,Physical Exercise (RED),
16:45-18:15,FE-1,"Physical Exercise (TVIS), day 2",
17:00-17:05,CDR,Fill WSTA with EDV pretreated urine,
17:30-19:00,FE-2,Physical Exercise (RED),
17:35-17:55,CDR,Nutrition and Repository - Urine Sample Collection,
17:55-18:00,CDR,Nutrition and Repository - Urine Sample MELFI Insertion,
18:00-19:30,CDR,Physical Exercise (TVIS),
19:30-21:30,.,Pre-sleep ops,
21:30-06:00,.,SLEEP,
Task List,FE-1,ECON. Observations And Photography,
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning Inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
08:40-10:10,FE-2,Physical Exercise (RED),
08:45-09:20,FE-1,"TV Greetings to: Personnel of the Reutov City Garrison Military Court on 40thAnniversary; the Military Counterintelligence Department of the Petrograd-Leningrad Military District on their 90th Anniversary; the FSB AcademyScience & Education Department on the Russia’s National Security ServicePersonnel Day; New Year’s wishes to the personnel of Operational-Investigative Department #8 of the Ministry of Interior of Russia. (То=08:44,Т1, Т2, Т3 activation from СПП)",
10:10-11:10,FE-2,Physical Exercise (TVIS),
11:00-12:30,FE-1,"Physical Exercise (TVIS), day 4",
11:25-12:25,CDR,Physical Exercise (RED),
12:30-12:50,CDR,Water Recovery System (WRS) Urine Pretreat Assembly (UPA) Processing,
13:00-14:00,.,LUNCH,
15:30-17:00,CDR,Physical Exercise (TVIS),
16:35-17:35,FE-1,"Physical Exercise (VELO+RED), day 4",
17:35-18:15,"СОЖ Maintenance. Flush Counter (СП), SVO, POTOK Air PurificationSystem Data Calldowns",,
18:00-18:05,CDR,Water Recovery System (WRS) Urine Pretreat Assembly (UPA) Processing,
18:15-19:00,.,Evening Work Prep,
19:00-19:15,Daily Planning Conference (S-band),,
19:15-19:30,.,Evening Work Prep,
19:30-19:50,CDR,"Presleep (dinner, daily food prep, evening toilet)",
19:30-21:30,FE-1,"Presleep (dinner, daily food prep, evening toilet)",
19:30-20:35,FE-2,"Presleep (dinner, daily food prep, evening toilet)",
19:50-20:05,CDR,Private Family Conference (S + Ku-band),
20:05-21:30,CDR,"Presleep (dinner, daily food prep, evening toilet)",
20:35-20:50,FE-2,Private Family Conference (S + Ku-band),
20:50-21:30,FE-2,"Presleep (dinner, daily food prep, evening toilet)",
21:30-06:00,.,SLEEP,
Task List,FE-1,DIATOMEA. World Ocean Observations,
ECON. Observations and photography,,,
PLANTS-1. Payload Status Check,,,
Verify RF cable connections to SM KURS-П container,,,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:40,Post-sleep,,
06:40-07:25,"CDR, FE-2",BREAKFAST,
06:40-07:30,FE-1,,
07:25-07:30,FE-2,SLEEP Data Logging,
07:25-07:30,CDR,,
07:30-07:55,"CDR, FE-2",Prep for Work,
07:30-07:45,FE-1,,
07:45-07:55,FE-1,POTOK Air Purification System Activation,
07:55-08:10,,Daily Planning Conference (S-band),
08:10-08:35,CDR,Post-EVA Periodic Health Status (PHS) Evaluation Setup,
08:15-09:05,FE-1,Orlan Feedwater Bladder Refill,
08:35-08:45,FE-2,Post-EVA Periodic Health Status (PHS) Evaluation - Crew Medical Officer(CMO),
08:35-08:45,CDR,Post-EVA Periodic Health Status (PHS) Evaluation - Subject,
08:45-09:05,Post-EVA Periodic Health Status (PHS) Evaluation Data Entry and Stow,,
08:50-09:00,FE-2,Water Analysis Using Total Organic Carbon Analyzer (TOCA),
09:00-09:30,WRS Sample Collection,,
09:05-09:15,"CDR, FE-1",Remove БК-3 and Battery from Orlan Telemetry Unit (БРТА),
09:15-10:45,EVA-21 debrief. Tagup with specialists (S-band),,
09:30-11:00,FE-2,Physical Exercise (RED),
10:45-11:15,"CDR, FE-1",Post-EVA Orlan Debrief With Specialists (S-band),
11:00-12:00,FE-2,Physical Exercise (CEVIS),
11:15-11:25,"CDR, FE-1",Orlan Drying,
11:25-12:55,FE-1,"Physical Exercise (TVIS), day 1",
11:55-12:55,CDR,Physical Exercise (RED),
12:00-12:20,FE-2,Water Microbiology Kit (WMK) In-Flight Water Processing,
12:20-12:25,TOCA2 Sample Data Recording,,
12:25-12:35,TOCA Waste Water Bag Replacement,,
12:35-12:45,Water Recovery,,
12:50-12:55,Payload Status Check,,
12:55-13:55,"CDR, FE-2",LUNCH,
12:55-13:25,FE-1,LUNCH,
13:25-13:30,FE-1,Orlan Drying,
13:30-14:00,FE-1,LUNCH,
13:55-14:25,CDR,Remove Portable Repress Tank [БНП] from SM [РО] and stow,
13:55-15:10,FE-2,SM Ventilation System Preventive Maintenance Group А,
14:00-14:10,FE-1,Set up the first Orlan Battery Pack 825М3 for discharge and start dischargingthe first pack,
14:10-14:40,Downlink EVA-21 Photos,,
14:25-15:00,CDR,Remove US EMU lights and v/camera from Orlan #26,
14:40-14:55,FE-1,Post-EVA Pille dosimeter reading,
14:55-15:05,Post-EVA Medical Kits Restow,,
15:00-15:15,CDR,Questionnaire - journal entry,
15:30-15:50,,Weekly Crew Conference with the ISS Program Management (Ku + S-band),
15:50-16:00,"CDR, FE-1",Orlan Drying,
15:50-16:30,FE-2,СОЖ Maintenance,
16:00-16:15,CDR,Private Medical Conference (Ku + S-band),
16:15-17:45,Physical Exercise (CEVIS),,
16:20-16:35,FE-1,Private Medical Conference (Ku + S-band),
16:35-17:35,"Physical Exercise (VELO+RED), day 1",,
16:40-16:55,FE-2,Private Medical Conference (Ku + S-band),
16:55-17:00,Disconnect Display and Control Panel (DCP) power cable,,
17:00-17:05,Waste and Hygiene Compartment (WHS) Urine Tank Flush,,
17:05-17:15,CWC Audit,,
17:45-18:15,"CDR, FE-1",Orlan and БСС storage mode ops,
18:15-18:30,,Daily Planning Conference (S-band),
18:30-19:00,Evening Work Prep,,
19:30-21:30,"FE-1, FE-2","Presleep (dinner, daily food prep, evening toilet)",
19:30-19:50,CDR,Conference between ISS CDR and STS-119/15A CDR (Ku + S-band),
19:50-21:30,"Presleep (dinner, daily food prep, evening toilet)",,
21:30-06:00,,SLEEP,
Task List,FE-1,PLANTS-1. Payload Status Check,
FE-2,IMS Update,,
GMT,CREW,ACTIVITY,
06:00-06:10,"CDR,FE-1",Morning Inspection,
06:00-06:20,FE-2,Nutrition and Repository - Urine Sample Collection,
06:10-06:35,FE-1,Post-sleep,
06:10-06:20,CDR,Calf Volume Measurement,
06:20-06:50,Post-sleep,,
06:20-06:25,FE-2,Nutrition and Repository - Urine Sample MELFI Insertion,
06:25-06:35,Calf Volume Measurement,,
06:35-06:45,FE-1,Calf Volume Measurement,
06:35-06:45,FE-2,Morning Inspection,
06:45-06:50,"FE-1,FE-2",Post-sleep,
06:50-07:40,.,BREAKFAST,
07:40-08:05,FE-2,Post-sleep,
07:40-08:10,"CDR,FE-1",Prep for Work,
08:10-08:25,.,Daily Planning Conference (S-band),
08:25-08:50,FE-2,Prep for Work,
08:25-08:35,FE-1,БСММ software upgrade on backup HDD,
08:35-08:45,CDR,Glove Box (MSG) Activation,
08:45-08:55,Internal Wireless Integrated System (IWIS) Power On,,
08:50-10:20,FE-2,Physical Exercise (RED),
08:55-09:45,"CDR,FE-1(assists)",A study of cardiovascular system response to graded cycle ergometerexercise (То=09:16 GMT). Tagup with specialists (VHF),
09:45-09:50,FE-1,БСММ software upgrade on primary HDD,
09:45-12:45,CDR,"EVA Equipment Prep. EVA bundle consolidation, photo/video. Tagup withspecialists (S-band, VHF)DC1 Comm ProcedureNominal Comm Config",
09:50-12:45,FE-1,,
10:20-11:20,FE-2,Physical Exercise (TVIS),
11:20-11:40,CEVIS Monthly Maintenance,,
11:40-12:00,Nutrition and Repository - Urine Sample Collection,,
12:00-12:05,Nutrition and Repository - Urine Sample MELFI Insertion,,
12:05-12:25,Nutrition and Repository - Stow Urine Sampling Hardware,,
12:25-13:00,Start BSA battery charge,,
12:45-12:55,FE-1,PLANTS-1. Data Collection Start,
13:00-14:00,.,LUNCH,
14:00-16:00,FE-2,JEM CGSE SSV Valve R&R,
14:00-14:10,CDR,MELFI - ICEPAC Insertion into a Dewar,
14:00-14:10,FE-1,Terminate 825М3 Battery Pack 2 charging and remove Battery Pack 2from the charger,
14:10-14:20,CDR,SHERE Power Up,
14:10-14:20,FE-1,PLANTS-1. Complete data collection and downlink data,
14:20-15:00,Filling (Separation) of EDV [KOB] for Elektron (from CWC 1030),,
14:20-14:40,CDR,SHERE Software Load,
14:40-14:45,SHERE Power Down,,
14:45-14:50,Glove Box (MSG) Powerdown,,
15:00-15:30,FE-1,"СОЖ Maintenance / r/g 8916, step 1Check ИП-1 sensor positions",
15:00-16:30,CDR,Physical Exercise (CEVIS),
15:30-16:30,FE-1,"Physical Exercise (VELO+RED), day 4",
16:00-16:10,FE-2,Waste and Hygiene Compartment (WHC) Urine Jumper Mate,
16:25-16:30,HAM Radio Setup,,
16:30-16:50,.,Crew Conference (Ku + S-band),
16:50-17:00,FE-2,HAM Radio Session,
16:50-18:20,FE-1,"Physical Exercise (TVIS), day 4",
16:50-17:50,CDR,Physical Exercise (RED),
17:00-18:10,FE-2,Troubleshooting of the flush water inlet to the Waste and HygieneCompartment (WHC).,
17:50-18:05,CDR,Questionnaire - journal entry,
18:05-18:25,Downlink video showing EVA hardware preparation (Ku+S-band),,
18:10-18:55,FE-2,Waste and Hygiene Compartment (WHC) System Activation andCheckout,
18:20-18:55,FE-1,Evening Work Prep,
18:25-18:55,CDR,,
18:55-19:10,.,Daily Planning Conference (S-band),
19:10-19:30,"CDR,FE-2",Evening Work Prep,
19:10-19:30,FE-1,Preparing EVA hardware imagery file for OCA downlink,
19:30-21:30,"CDR,FE-2","Presleep (dinner, daily food prep, evening toilet)",
19:30-21:20,FE-1,"Presleep (dinner, daily food prep, evening toilet)",
21:20-21:30,SONOCARD. Experiment Start,,
21:30-06:00,.,SLEEP,
Task List,FE-1,PLANTS-1. Payload Status Check,
GMT,CREW,,
06:00-06:10,,Morning Inspection,
06:10-06:40,,Post-sleep,
06:40-07:30,,BREAKFAST,
08:30-09:30,FE-2,Physical Exercise (CEVIS),
09:30-10:30,,EVA timeline review. Tagup with specialists (S-band),
,,,
10:30-11:30,,Specific EVA procedures review. Tagup with specialists (S-band),
11:30-13:00,FE-1,"Physical Exercise (TVIS), day 1",
12:00-13:00,CDR,Physical Exercise (RED),
12:00-12:30,,Review of BCAT-4 reference materials prior to operations,
,FE-2,,
12:30-13:00,,EarthKAM power config for ВСАТ,
13:00-14:00,,LUNCH,
,,,
14:00-14:30,,Weekly planning conference (S-band),
14:30-14:40,,Installation of camcorder and DCS 760 camera,
14:40-15:40,,ВСАТ-4 Hardware Set up,
15:40-15:50,FE-2,BCAT-4 Crystal Check,
15:50-16:05,,Photography of ВСАТ-4 crystal,
16:05-16:35,,ВСАТ-4 Initialization,
16:20-17:00,FE-1,"СОЖ Maintenance, Pressurizing Liquid Unit Elektron #56",
16:35-16:40,,VOA Power Down,
16:40-16:55,FE-2,Questionnaire Data Entry,
17:00-18:30,,Physical Exercise (RED),
17:00-18:30,CDR,Physical Exercise (TVIS),
18:30-19:30,FE-1,"Physical Exercise (VELO + RED), day 1",
18:30-18:45,FE-2,Private Family Conference (S + Ku-band),
19:30-21:30,,"Presleep (dinner, daily food prep, evening toilet)",
,,,
21:30-06:00,,SLEEP,
GMT,CREW,ACTIVITY,
06:00-06:10,"CDR, FE-2",Morning Inspection,
06:00-06:10,FE-1,SONOCARD. Experiment Termination,
06:10-06:20,Morning Inspection,,
06:10-06:40,"CDR, FE-2",Post-sleep,
06:20-06:40,FE-1,,
06:40-07:30,,BREAKFAST,
07:30-07:45,"CDR,FE-2",Prep for Work,
07:30-07:45,FE-1,SONOCARD. Copy Data to RSE-MED Laptop and Data Downlink UsingOCA,
07:45-08:00,,Daily Planning Conference (S-band),
08:00-08:15,"CDR, FE-1",Prep for Work,
08:00-08:30,FE-2,WRS Sample Collection,
08:15-08:45,FE-1,Testing ПОВ (EVA Support Panel) in ПхО (Transfer Compartment),
,CDR,Testing ПОВ (EVA Support Panel) in DC1,
08:30-08:40,FE-2,Water sample analysis using Total Organic Carbon Analyzer (TOCA),
08:40-10:10,Physical Exercise (RED),,
08:45-09:25,"CDR,FE-1","Activation and inspection of Orlan suits #26, 27",
09:25-10:15,"FE-1, CDR(assists)",A study of cardiovascular system response to graded cycle ergometerexercise (То=9:43 GMT) Tagup (VHF),
10:10-11:05,FE-2,Potable Water Collection for In-Flight Chemical and Microbial Analysis,
10:15-10:35,CDR,DC1 БСС (Orlan Interface Unit) Checkout,
,FE-1,ПхО БСС Checkout,
10:35-10:55,"CDR, FE-1",EVA Equipment Setup,
10:55-11:55,"CDR, FE-1",Orlan and Orlan Interface Unit (БСС) Cooling Loop Separation in DC1;Nominal Comm Config,
11:05-12:05,FE-2,Physical Exercise (CEVIS),
11:55-12:55,FE-1,"Physical Exercise (VELO), Day 1",
,CDR,Physical Exercise (RED),
12:05-12:10,FE-2,TOCA 2 data recording,
12:10-12:30,Water Microbiology Kit (WMK) In-Flight Water Processing,,
12:30-12:40,Water Recovery,,
12:55-13:55,,LUNCH,
13:55-14:35,CDR,"Portable repress tank (БНП) #3 item 1 set up in РО (WorkingCompartment) (001473R, СМ1ПхО)",
,FE-2,СОЖ Maintenance,
13:55-14:10,FE-1,Private Medical Conference (S + Ku-band),
14:10-14:40,БСС water cooling system separation in ПхО,,
14:35-14:45,FE-2,MELFI - ICEPAC Insertion into a Dewar,
14:40-15:40,"CDR, FE-1",Installing Progress 401 Docking Mechanism,
15:05-15:20,FE-2,Private Medical Conference (S + Ku-band),
15:20-15:30,PAO Hardware Setup,,
15:30-15:45,Crew Discretionary Conference,,
15:40-17:10,FE-1,"Physical Exercise (TVIS), day 1",
15:45-15:55,"CDR, FE-2",Crew Prep for PAO,
15:55-16:15,PAO Event (S + Ku-band),,
16:15-16:20,CDR,JPM and LAB window shutter closure,
16:15-16:20,FE-2,PAO Hardware Deactivation,
16:20-18:00,Unload US equipment delivered on Progress 401,,
16:20-17:00,CDR,IMV Flow Measurement,
17:00-17:15,Private Medical Conference (S + Ku-band),,
17:10-17:40,FE-1,Additional bracing for experimental cells of EXPOSE-R facility,
17:15-18:45,CDR,Physical Exercise (TVIS),
17:40-18:15,FE-1,PILLE Dosimeter Reading,
18:00-18:10,FE-2,Battery Stowage Assembly (BSA) Battery Recharge Terminate,
18:10-18:30,Start BSA battery charge,,
18:15-19:00,FE-1,Evening Work Prep,
18:30-18:45,FE-2,FSL. Terminate FCE relocation,
18:45-19:00,"CDR, FE-2",Evening Work Prep,
19:00-19:15,,Daily Planning Conference (S-band),
19:15-19:30,Evening Work Prep,,
19:30-21:30,"Presleep (dinner, daily food prep, evening toilet)",,
21:30-06:00,SLEEP,,
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning Inspection,
06:10-06:40,.,Post-sleep,
06:40-07:30,.,BREAKFAST,
07:30-07:35,CDR,SLEEP Data Logging,
07:30-07:35,FE-2,SLEEP FE2 Data Log,
07:35-07:50,.,Daily Planning Conference (S-band),
07:50-08:15,"CDR,FE-2",Prep for Work,
07:50-08:00,FE-1,Terminate discharging the second Orlan Battery Pack 825М3 and remove thesecond Battery Pack from charger,
08:00-08:15,FE-1,Prep for Work,
08:15-08:30,.,ISS Crew and ГОГУ (RSA Flight Control Team) Weekly Conference (S-band),
08:30-10:30,FE-1,"EVA Tool Stow, Update IMS",
08:30-10:00,CDR,Physical Exercise (TVIS),
08:45-10:15,FE-2,Physical Exercise (RED),
10:00-12:00,CDR,US EVA Tool Stowage Ops,
10:15-11:15,FE-2,Physical Exercise (CEVIS),
10:30-10:50,FE-1,Connect REGUL-Packet R/G Channel to REGUL String 1,
10:50-11:20,FE-1,Counter Measure System (CMS) Harmful Contaminant Measurements in SM,
11:15-12:15,FE-2,ARED IFM procedure printout,
11:20-12:50,FE-1,Physical Exercise (TVIS) day 3,
12:00-12:30,CDR,ARED Components Retrieval,
12:15-12:25,FE-2,ENOSE Deactivation And Removal From EXPRESS Rack 2,
12:25-12:45,FE-2,ТЕРС Relocation,
12:30-12:45,CDR,JEM CGSE Troubleshoot Part 6,
12:45-13:00,CDR,Questionnaire - journal entry,
12:45-13:00,FE-2,Food Frequency Questionnaire,
12:50-13:00,FE-1,PLANTS-1. Data Collection Start,
13:00-14:00,.,LUNCH,
14:00-14:20,FE-2,Water Analysis T + 2 days,
14:00-14:10,FE-1,PLANTS-1. Terminate data collection and downlink data,
14:10-16:10,"CDR,FE-1",SM ПхО and DC1 reconfig to initial state after EVA,
14:20-14:35,FE-2,ENOSE Power Supply Connector Installation and Activation,
14:35-15:05,FE-2,Inspection of Node1 smoke detectors,
15:05-15:35,FE-2,A/L smoke detector inspection,
15:35-16:10,FE-2,Lab smoke detector inspection,
16:10-16:50,FE-1,Post-EVA DC1 Reconfig. Install Phantom and activate LULIN-5,
16:10-17:10,CDR,Physical Exercise (RED),
16:10-16:40,FE-2,Inspection of Node2 smoke detectors,
16:40-17:00,FE-2,IMS Update,
16:50-17:20,FE-1,"СОЖ Maintenance / r/g 8916, step 1",
17:00-17:15,FE-2,Drill battery charge,
17:15-18:15,"CDR,FE-2",ARED IFM procedure review,
17:20-18:20,FE-1,Physical Exercise (VELO+RED) day 3,
18:15-18:45,"CDR,FE-2",ARED Tagup,
18:20-18:35,FE-1,АОК ГАНК-4М data readout,
18:35-18:45,FE-1,Evening Work Prep,
18:45-19:00,.,Daily Planning Conference (S-band),
19:00-19:20,.,Flight Director / ISS Crew Tagup (S-band),
19:20-19:30,.,Evening Work Prep,
19:30-21:30,.,"Presleep (dinner, daily food prep, evening toilet)",
21:30-06:00,"FE-1,FE-2",SLEEP,
21:30-21:45,CDR,Private Family Conference (Ku + S-band),
21:45-06:00,CDR,SLEEP,
Task List,FE-1,PLANTS-1. Payload Status Check,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:40,,Post-sleep,
06:40-07:30,,BREAKFAST,
07:30-07:35,CDR,SLEEP Data Logging,
07:30-07:35,FE-2,SLEEP Data Logging,
08:45-10:15,Physical Exercise (RED),,
09:30-10:10,FE-1,СОЖ Maintenance. Tagup with SVO specialists (S-band)ИП-1 position verification,
10:15-11:15,FE-2,Physical Exercise (TVIS),
11:20-11:30,FE-1,Terminate discharge of the first Orlan Battery Pack 825М3 and startdischarging the second Battery Pack,
11:30-13:00,"Physical Exercise (TVIS), day 2",,
12:00-13:00,CDR,Physical Exercise (RED),
13:00-14:00,,LUNCH,
15:30-16:30,FE-1,"Physical Exercise (VELO + RED), day 2",
16:10-17:40,CDR,Physical Exercise (TVIS),
17:40-17:55,Private Family Conference (Ku + S-band),,
18:15-18:40,,Evening Work Prep,
18:40-18:55,,Daily Planning Conference (S-band),
18:55-19:30,"CDR, FE-1",Evening Work Prep,
18:55-19:20,FE-2,,
19:20-19:35,FE-2,Private Family Conference (Ku + S-band),
19:30-21:30,"CDR, FE-1","Presleep (dinner, daily food prep, evening toilet)",
19:35-21:30,FE-2,,
21:30-06:00,,SLEEP,
GMT,CREW,ACTIVITY,
04:30-04:40,,Morning Inspection,
04:40-05:10,,Post-sleep,
05:10-06:00,,BREAKFAST,
06:00-06:10,"CDR, FE-1",Work prep,
,FE-2,Prep for Work,
06:10-06:25,,Daily Planning Conference (S-band),
06:25-06:45,FE-2,Prep for Work,
06:25-06:40,CDR,Air duct removal in DC1 (skip fan B3 removal),
06:25-06:40,FE-1,Comm config for suited run,
06:40-07:00,"CDR, FE-1",Orlan Systems Check-Out During Exercise,
06:45-06:55,FE-2,Water sample analysis using Total Organic Carbon Analyzer (TOCA),
06:55-07:35,WRS Sample Collection,,
07:00-07:15,"CDR, FE-1",Orlan Interface Unit (БСС) checkout,
07:15-07:45,EVA gear donning,,
07:35-09:05,FE-2,Physical Exercise (RED),
07:45-08:15,"CDR, FE-1",Comm check and medical telemetry test,
08:15-08:30,Orlan ingress / sealing off backpacks,,
08:30-08:35,Orlan and БСС controls check-out,,
08:35-08:40,Orlan and БСС preliminary leak check,,
08:40-08:55,Orlan fit check at Orlan pressure = 0.4,,
08:55-09:45,Suited Translation Exercise,,
09:05-10:05,FE-2,Physical Exercise (TVIS),
09:45-10:15,"CDR, FE-1",Orlan egress,
10:10-10:15,FE-2,SAIBO-MMA activation,
10:15-11:15,,LUNCH,
11:15-11:25,FE-2,TOCA 2 data recording,
11:15-11:25,FE-1,Post-Exercise Comm Reconfig for Nominal Ops,
11:25-13:25,"CDR, FE-1","Post-exercise closeout ops, air duct assembly",
11:25-11:45,FE-2,Water Microbiology Kit (WMK) In-Flight Water Processing,
11:45-11:50,Water Recovery,,
11:50-12:15,Scheduled maintenance of Compound Specific Analyzer- CombustionProducts (CSA-CP),,
12:15-15:00,N2S5 Crew Quarters Checkout,,
13:25-14:05,"CDR, FE-1",Installation Of Spacesuit Replaceable Elements for EVA,
14:05-15:35,FE-1,"Physical Exercise (TVIS), day 4",
