0,1,2,3
GMT,CREW,,ACTIVITY
02:00-02:10,,,Morning inspection
02:10-02:40,,Post-sleep,
02:40-03:25,,BREAKFAST,
03:25-03:40,,Daily planning conference (S-band),
03:40-05:10,FE-1,,Preparation of СКВ1 for KHLADON venting
03:40-04:00,FE-2,,Prep for Work
03:45-04:15,CDR,,Prep for Work
04:00-04:15,FE-2,,CWC condensate processing using Condensate Feed Unit [БПК] (terminate)
04:15-04:20,FE-2,,Connect LTL jumper in the USOS TCS
04:15-04:20,CDR,,Disconnecting Express Rack 1 (ER1) from the LAB Internal Thermal ControlSystem.
04:20-05:20,FE-2,,Physical Exercise (RED)
04:20-04:25,CDR,,LAB window shutter closure
04:25-04:35,CDR,,CWC audit
04:40-04:55,CDR,,Taking readings from АОК ГАНК-4М gas analyzer
04:55-05:25,,CDR,On-orbit hearing assessment using EARQ s/w
05:10-05:25,,FE-1,Preparation for СКВ1 KHLADON venting
05:20-06:05,,FE-2,Relocate ROBoT Simulator to set up in LAB1D1
05:25-06:45,,"CDR, FE-1",СКВ1 KHLADON venting
06:05-06:35,,FE-2,Configuring A31Ps for ROBoT
06:35-06:55,,FE-2,Start the ROBOT simulation
06:45-06:55,,"CDR, FE-1",Terminate СКВ1 Khladon Venting
06:55-07:55,,FE-1,СКВ1 Khladon Venting Close-out Ops
06:55-08:55,,FE-2,SSRMS OBT using ROBoT simulator
06:55-07:55,,CDR,Physical Exercise (RED)
07:55-08:25,,"CDR, FE-1",Photo skills training for the Shuttle R-Bar Pitch Maneuver
08:25-08:30,,CDR,Downlink images obtained during RPM OBT
08:35-08:45,,FE-1,PLANTS-2. Photography
08:40-08:45,,CDR,Opening LAB window shutters
08:45-09:00,,FE-1,Charging Stimul Suit Battery
08:45-09:00,,CDR,Crew Discretionary Conference (S + Ku-band)
08:55-09:00,,FE-2,On MCC Go ISS O2 repress from Progress 358 СрПК (start)
09:00-10:00,,.,LUNCH
10:00-12:00,,CDR,SSRMS OBT using ROBoT simulator
10:00-10:05,,FE-2,ISS O2 repress from Progress 358 СрПК (terminate)
10:00-10:20,,FE-1,On-orbit hearing assessment using EARQ s/w
10:05-10:10,,FE-2,Payload status check /
10:10-10:20,,Start EMU Metox Regeneration,
10:20-10:45,,On-orbit hearing assessment using EARQ s/w,
10:20-11:20,FE-1,Post-EVA P/L hardware relocation to ПхО and DC1. ALTCRISS card change-out.Tagup with specialists (S-band),
10:45-11:15,FE-2,СОЖ Maintenance,
11:15-12:45,FE-2,Physical Exercise (CEVIS),
11:20-12:50,FE-1,Physical Exercise (TVIS) day 4,
12:00-12:10,CDR,Terminate the ROBOT simulation,
12:10-12:40,CDR,De-configuration of ROBoT A31Ps and reconfiguration of the SSC network,
12:45-12:55,CDR,PAO hardware setup,
12:50-13:50,FE-1,Physical Exercise (VELO+RED) day 4,
12:55-13:05,"CDR, FE-2",Crew prep for PAO,
13:05-13:25,"CDR, FE-2",PAO w/WBZ Radio Station from Boston (S + Ku-band),
13:25-13:55,FE-2,Transfer ROBoT hardware from LAB1D1 to NODE,
13:25-14:55,CDR,Physical Exercise (TVIS + CEVIS),
13:55-14:15,FE-2,IMS update,
14:10-14:15,FE-1,Hematocrit. Equipment setup,
14:15-14:55,FE-1,Evening work prep,
14:15-14:50,FE-2,Evening work prep,
14:50-14:55,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,
14:55-15:10,,Daily Planning Conference (S-band),
15:10-15:30,Evening work prep,,
15:30-16:00,DINNER,,
16:00-16:30,Daily Food Prep,,
16:30-17:30,Pre-sleep,,
17:30-02:00,SLEEP,,
Task list,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,
URAGAN. Observations and photography,,,
RASTENIYA-2. Payload status check,,,
GMT,,,
02:00-02:10,.,,Morning inspection
02:10-02:40,.,,Post-sleep
02:40-03:30,.,,BREAKFAST
03:30-04:00,.,,Prep for Work
04:00-04:15,.,,Daily Planning Conference (S-band)
04:15-04:45,"CDR,FE-2",,Conference to brief the crew on 13A Prepack Operations (S-band)
05:10-05:15,CDR,,Connect DCP power cable
05:10-05:30,FE-2,,MELFI - ICEPAC Insertion into a Box Module
05:15-06:15,CDR,,Physical Exercise (RED)
05:30-05:50,FE-2,,IMS update
06:15-07:45,CDR,,Physical Exercise (TVIS + CEVIS)
06:15-06:20,FE-2,,Payload status check /
06:20-07:20,FE-2,,"EarthKAM: setup, activation"
06:35-06:45,FE-1,,Soyuz 219 Gas Analyzer deactivation
06:45-08:15,FE-1,,"Physical Exercise (TVIS), day 3"
07:20-08:20,FE-2,,Physical Exercise (RED)
07:45-08:15,CDR,,Multi-Use Tether (MUT) Modification
08:15-08:30,"CDR,FE-1",,Fresnel lens install in Orlan
,,,"Review Airlock Ops Procedure per RODF ""EVA from DC1"". Tagup with specialists"
08:30-09:30,.,,
,,,(VHF+S-band)
09:30-10:30,.,,LUNCH
10:30-10:40,FE-1,,PLANTS-2. Photography
10:30-11:30,FE-2,,DOUG Software Review
10:40-11:20,FE-1,,Filling EDV [KOB] (separation) for Elektron
10:50-10:55,,,Configure Cameras for 2B Solar Array Wing Survey
10:55-11:10,CDR,,Removal of sealing cover from window #13 in SM ПхО during survey of SA 2В.
11:10-11:40,,,Photo/TV 2B Solar Array Wing Survey
11:20-11:50,FE-1,,СОЖ Maintenance
11:30-12:30,FE-2,,SSRMS checkout
11:50-12:50,FE-1,,Physical Exercise (VELO + RED) day 3
12:30-14:00,FE-2,,Physical Exercise (CEVIS)
12:45-13:15,CDR,,Photo/TV 2B Solar Array Wing Survey
,,,Testing КВД [Pressure Equalization Vlv] from ПОВ panels in ПхО and in DC1  DC1
13:00-13:20,FE-1,,
,,,Comm Config
13:15-13:30,CDR,,Installation of sealing cover on window #13 in SM ПхО after survey of SA 2В
13:30-13:40,FE-1,,Medical Kit config for EVA
13:45-14:45,"CDR,FE-1",,Install Progress 359 Docking Mechanism
14:00-15:30,FE-2,,SSRMS checkout
14:45-15:30,FE-1,,"Progress 359 activation, air duct dismantling"
,,,"Portable Repress Tank (БНП) set up in РО (Working Compartment) (#3 п.1,"
14:50-15:30,CDR,,
,,,"001473R, СМ1ПхО_4)"
15:30-15:50,"CDR,FE-1",Removal of quick-release screw clamps from DC1,
15:30-15:35,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,
15:35-16:15,Evening work prep,,
15:50-16:10,"CDR,FE-1",DC1-Progress transfer hatch closure,
16:10-17:10,FE-1,DC1-СУ and СУ-Progress hatch leak check,
16:10-16:20,CDR,Daily Food Prep,
16:15-16:40,FE-2,Daily Food Prep,
16:20-16:35,CDR,Private Family Conference (S + Ku-band),
16:35-16:40,Daily Food Prep,,
16:40-17:10,"CDR,FE-2",DINNER,
17:10-17:25,.,Daily Planning Conference (S-band),
17:25-17:55,FE-1,DINNER,
17:25-18:30,FE-2,Pre-sleep,
17:25-17:55,CDR,Installation of additional Portable Repress Tank (БНП) in DC1In-flight comm procedures,
17:55-18:30,"CDR,FE-1",Pre-sleep,
18:30-03:00,.,SLEEP,
Task List,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,
PLANTS-2. Payload status check,,,
GMT,CREW,,
08:30-08:40,"CDR, FE-2",Morning Inspection,
08:30-08:35,FE-1,PLASMA CRYSTAL-3 PLUS. Turbo-pump activation,
08:35-08:45,FE-1,Morning inspection,
08:40-08:55,FE-2,Post-sleep,
08:40-08:55,CDR,Biochemical urine test,
08:45-09:15,FE-1,Post-sleep,
08:55-09:10,FE-2,Biochemical urine test,
08:55-09:25,CDR,Post-sleep,
09:10-09:25,FE-2,Post-sleep,
09:15-10:05,FE-1,BREAKFAST,
09:25-10:15,"CDR, FE-2",BREAKFAST,
10:05-10:35,FE-1,Prep for Work,
10:15-10:35,"CDR, FE-2",Prep for Work,
10:35-10:50,,Daily Planning Conference (S-band),
,,Laptop RSS2 installation and testing (replacement of PACKET Laptop).,
10:50-12:20,FE-1,,
,,Tagup with specialists (S-band),
10:50-11:00,"CDR, FE-2",Prep for Work,
11:35-12:35,"CDR, FE-2",EVA procedure review,
12:20-12:50,FE-1,СОЖ maintenance,
12:35-13:20,"CDR, FE-2",Equipment Lock config,
12:50-13:10,FE-1,Private Family Conference (Ku + S-band),
13:20-14:20,FE-2,Physical Exercise (RED),
13:25-13:35,CDR,Terminate EMU Metox Regeneration,
13:35-15:05,FE-1,"Physical Exercise (TVIS), Day 3",
13:35-15:05,CDR,Physical Exercise (CEVIS),
14:20-14:35,FE-2,Private Family Conference (Ku + S-band),
14:50-15:05,FE-2,Rebooting all PCS (weekly),
15:05-16:05,,LUNCH,
16:05-16:10,CDR,HAM radio powerdown in FGB,
16:20-17:05,,EVA procedure review,
17:05-17:50,,EVA tagup with MCC (S-band),
17:50-18:50,FE-1,Physical Exercise (VELO+RED) day 3,
18:25-19:55,FE-2,Physical Exercise (TVIS),
18:50-19:50,CDR,Physical Exercise (RED),
19:30-20:30,FE-1,Evening work prep,
19:50-20:25,CDR,Evening work prep,
19:55-20:30,FE-2,Evening work prep,
20:25-20:30,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,
20:30-20:45,,Daily Planning Conference (S-band),
20:45-20:55,"CDR, FE-2",Evening work prep,
20:55-21:25,,DINNER,
21:25-21:55,,Daily food prep,
21:55-22:10,FE-1,Pre-sleep,
21:55-22:25,"CDR, FE-2",Pre-sleep,
22:10-22:25,FE-1,PILLE dosimeter preparation for EVA,
22:25-23:10,FE-1,Start pre-breathe,
22:25-23:30,"CDR, FE-2",Start pre-breathe,
23:10-23:55,FE-1,Pre-sleep,
23:30-00:00,"CDR, FE-2",Pre-sleep,
23:55-00:00,FE-1,PLASMA CRYSTAL-3 PLUS. Turbo-pump deactivation,
00:00-08:30,,SLEEP,
Task List,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,
Search for CO2 Filter Unit,,,
GMT,CREW,,
06:00-06:10,Morning inspection,,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
07:30-08:00,FE-2 Prep for Work,,
07:30-07:55,"CDR, FE-1 Prep for Work",,
07:55-08:00,CDR Medical Kits Restow,,
07:55-08:10,FE-1 Post-EVA PILLE dosimeter reading,,
08:00-08:10,CDR Stowing Urolux hardware,,
08:10-08:25,Daily Planning Conference (S-band),,
08:25-08:30,FE-2 Disconnect Display and Control Panel (DCP) power cable,,
08:25-08:35,CDR CWC audit,,
08:25-09:45,FE-1 Open РО-ПрК hatch in SM between Progress 358 and SM without leak check,,
08:45-09:45,FE-2 Physical Exercise (RED),,
08:55-09:15,CDR Closeout ops with DCS 760 camera used for EVA,,
09:15-09:45,CDR EVA17 Photo Downlink,,
09:45-11:00,Post-EVA Debrief. Tagup with specialists (S-band),,
11:00-12:00,LUNCH,,
12:00-13:00,"CDR, FE-2 Procedure review (6-month maintenance) and tool selection",,
,Post-EVA close-out ops with СКК cassette,,
12:00-12:40,FE-1 DC1 comm config,,
,Restore the nominal comm. configuration,,
13:00-13:30,"CDR, FE-1 Post-EVA Orlan debrief with specialists (S-band)",,
13:00-13:05,FE-2 On MCC Go ISS O2 repress from Progress 358 СрПК (start),,
13:05-13:35,FE-2 СОЖ Maintenance.,,
13:30-14:40,CDR Physical Exercise (TVIS + CEVIS),,
13:35-13:50,FE-1 Private Medical Conference (S + Ku-band),,
13:35-13:50,FE-2 Taking readings from АОК ГАНК-4М gas analyzer,,
13:50-14:50,FE-1 Physical Exercise (VELO + RED) day 3,,
14:00-14:05,FE-2 OCA SSC router reboot,,
14:05-14:10,FE-2 ISS O2 repress from Progress 358 СрПК (terminate),,
14:10-14:15,FE-2 Disconnecting LTL,,
14:15-14:25,FE-2 O2 level check,,
14:25-14:30,FE-2 Payload status check /,,
14:40-14:55,CDR Private Medical Conference (S + Ku-band),,
14:50-14:55,FE-2 Transfer of TVIS/RED/CEVIS data to MEC,,
14:55-15:10,Daily Planning Conference (S-band),,
15:15-15:35,FD / ISS crew conference (S-band),,
15:35-16:05,DINNER,,
16:05-16:15,Daily Food Prep,,
16:15-16:35,,ISS Crew / Kent Rominger tagup (Astronaut Office) (S-band),
16:35-17:30,,Pre-sleep,
17:30-02:00,,SLEEP,
Task List,,ТБУ (Universal Bioengineering Thermostat). Temperature check,
RASTENIYA-2. Payload status check,,,
GMT,CREW,,
10:00-10:10,"CDR, FE-2",Morning Inspection,
,,Morning inspection. Inspection of DC1 Power Panel (БВП) Circuit Breaker,
10:00-10:10,FE-1,,
,,"[АЗС] and fuses in DC1 Fuse Boxes БПП-30, БПП-36",
10:10-10:40,FE-1,,
,,Post-sleep,
10:10-10:25,FE-2,,
10:10-10:25,CDR,,
,,Biochemical urine test,
10:25-10:40,FE-2,,
10:25-10:55,CDR,,
,,Post-sleep,
10:40-10:55,FE-2,,
10:40-11:30,FE-1,,
,,BREAKFAST,
10:55-11:45,"CDR, FE-2",,
11:30-12:00,FE-1,,
,,Prep for Work,
11:45-12:00,"CDR, FE-2",,
12:00-12:15,,Daily Planning Conference (S-band),
12:15-13:35,FE-1,PLASMA CRYSTAL-3 PLUS. Equipment setup. Tagup with specialists (S-band),
12:15-12:30,"CDR, FE-2",Prep for Work,
12:30-12:50,FE-2,Start BSA battery charge,
12:30-12:40,CDR,Start EMU Metox Regeneration,
12:50-13:05,FE-2,IWIS removal,
13:05-14:20,"CDR, FE-2",EVA procedure review,
,,PLASMA CRYSTAL-3 PLUS. Leak check before evacuation. Tagup with,
13:35-13:55,FE-1,,
,,specialists. (S-band),
13:55-14:05,FE-1,RASTENIYA-2. Seed replacement,
14:05-14:15,FE-1,RASTENIYA-2. Photography,
14:35-15:05,FE-1,СОЖ maintenance,
15:15-16:45,CDR,Physical Exercise (CEVIS),
15:15-16:45,FE-1,"Physical Exercise (TVIS), Day 1",
15:45-16:45,FE-2,Physical Exercise (RED),
16:45-17:45,,LUNCH,
17:45-18:00,CDR,Food frequency questionnaire,
,,Replacing ISS Laptop Wiener with RSS1 А31P Laptop. Tagup with specialists.,
17:45-19:15,FE-1,,
,,(S-band),
18:00-18:10,CDR,CWC audit,
18:15-18:30,FE-2,Food frequency questionnaire,
18:30-19:15,"CDR, FE-2",EVA tagup with MCC (S-band),
19:15-20:15,FE-1,Physical Exercise (VELO + RED) day 1,
19:45-21:15,FE-2,Physical Exercise (TVIS),
20:15-20:35,FE-1,IMS update,
20:15-21:15,CDR,Physical Exercise (RED),
21:15-21:20,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,
21:15-21:30,"FE-1, FE-2",Evening work prep,
21:20-21:30,CDR,Evening work prep,
21:30-21:45,,Daily Planning Conference (S-band),
21:45-22:00,,Evening work prep,
22:00-22:30,,DINNER,
22:30-23:00,,Daily food prep,
23:00-00:00,,Pre-sleep,
00:00-08:30,,SLEEP,
Task List,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,
GMT,CREW,,
08:30-08:40,FE-1,Morning Inspection,
08:30-09:00,"CDR, FE-2",BREAKFAST,
08:40-09:30,FE-1,Post-sleep. BREAKFAST,
09:00-10:10,"CDR, FE-2",EVA – Break / Prebreathe,
09:30-09:40,,Comm config for EVA,
,FE-1,,
09:40-10:10,,EVA - Break/Prebreathe,
10:10-10:20,"CDR, FE-2",Post-sleep,
10:10-10:20,FE-1,DCS 760 EVA Camera Configuration before Hatch Closure,
10:20-12:10,,EVA Prep,
12:10-12:25,,EMU purge,
12:25-13:25,,EMU prebreathe,
13:25-13:55,,Crew Lock depress,
13:55-14:00,,Terminate prebreathe,
14:00-14:35,"CDR, FE-2",EVA 8 Crewlock Egress Setup,
14:00-17:40,FE-1,EVA-6 IVA Support,
14:35-14:50,,RJMC enclosure removal on P3,
,"CDR, FE-2",,
14:50-17:25,,XPOP caps removal,
17:25-18:35,CDR,UCCAS installation on P3 zenith,
17:25-18:10,FE-2,UCCAS installation on P3 zenith,
17:50-18:30,FE-1,Filling EDV [KOB] for Elektron,
18:10-18:35,FE-2,RTAS latch release,
18:30-19:00,FE-1,СОЖ Maintenance,
18:35-18:50,,EVA procedure stowage,
,"CDR, FE-2",,
18:50-19:50,,Installation of ISS/Shuttle power cable,
19:00-19:45,,Plasma Crystal-3 Plus. Hardware stow,
,FE-1,,
19:45-19:55,,RASTENIYA-2. Photography,
19:50-20:05,"CDR, FE-2",EVA Closeout ops,
20:05-20:20,,Crew Lock Ingress,
20:20-20:25,,Crew Lock Repress,
,,,
20:25-20:35,,Crew Lock Repress,
20:35-21:55,,Post-EVA cleanup ops,
21:55-22:10,FE-1,Post-EVA PILLE dosimeter readings,
21:55-22:15,CDR,EVA Photo camera reconfig,
22:10-22:20,FE-1,СТТС reconfig for nominal ops,
22:20-22:45,,DINNER,
22:45-23:10,,Daily food prep,
,,,
23:10-00:00,,Pre-sleep,
00:00-08:30,,SLEEP,
Task List,FE-1,Search for CO2 Filter Unit,
GMT,CREW,ACTIVITY,
02:00-02:10,"CDR, FE-1",Morning inspection,
02:00-02:20,FE-2,Nutrition: urine collection,
02:10-02:30,CDR,Post-sleep,
02:10-02:40,FE-1,Post-sleep,
02:20-02:30,FE-2,Nutrition: urine sample insertion in MELFI,
02:30-02:45,"FE-2, CDR(operator)",Nutrition: blood sample collection for analysis,
02:40-03:30,FE-1,BREAKFAST,
02:45-02:55,CDR,Post-sleep,
02:45-02:55,FE-2,Nutrition: setting up and loading refrigerator centrifuge,
02:55-03:05,Nutrition: refrigerator centrifuge config,,
02:55-03:45,CDR,BREAKFAST,
03:05-03:20,FE-2,Post-sleep,
03:20-03:40,Nutrition: blood sample insertion in MELFI,,
03:30-04:00,FE-1,Prep for Work,
03:40-04:00,FE-2,Post-sleep,
03:45-04:05,CDR,Prep for Work,
04:05-04:20,,Daily Planning Conference (S-band),
04:20-04:40,FE-1,ALTCRISS. Data downlink via OCA,
04:20-04:40,FE-2,Nutrition: Cleaning Refrigerator Centrifuge and Equipment Stow,
04:20-04:30,CDR,Prep for Work,
04:35-04:40,Setting up video camera to shoot Orlan activities,,
04:40-04:50,FE-2,Acoustic dosimeters: post-sleep data recording (operation 3 of 5),
04:40-06:00,"CDR, FE-1",Ops with Orlan replaceable elements. DC1 comm config,
04:50-05:00,FE-2,Acoustic dosimeters: hardware setup for static measurements,
05:00-05:55,BREAKFAST,,
05:55-06:15,Prep for Work,,
06:00-06:15,CDR,Orlan height adjustment,
06:15-07:15,FE-1,Orlan height adjustment,
06:15-06:20,FE-2,Payload status check,
06:15-07:15,CDR,Spacesuit and БСС [Orlan interface unit] leak checks and valve tests,
06:20-07:15,FE-2,EMU cooling loop filtration to prevent biomaterials and solid particles,
07:15-07:35,Nutrition: urine collection,,
07:15-07:45,CDR,Physical Exercise (RED),
07:15-08:15,FE-1,Spacesuit and БСС [Orlan interface unit] leak checks and valve tests,
07:35-07:45,FE-2,Nutrition: urine sample insertion in MELFI,
07:45-09:15,CDR,Physical Exercise (TVIS + CEVIS),
07:45-08:45,FE-2,Physical Exercise (RED),
08:15-09:15,FE-1,Physical Exercise (VELO + RED) day 4,
08:45-08:50,FE-2,OCA SSC router reboot,
08:50-08:55,SSC file server reboot,,
08:55-09:15,FE-2,EMU Cooling Loop config,
09:15-10:15,,LUNCH,
10:30-10:45,ISS crew and ГОГУ (RSA Flight Control Team) weekly conference (VHF),,
10:45-11:05,FE-1,Soyuz 219 АСУ config for activation. Replacement of ASU funnel in Soyuz.,
11:15-11:45,FE-2,EMU cooling loop filtration to prevent biomaterials and solid particles,
12:00-12:15,FE-2,Taking readings from АОК ГАНК-4М gas analyzer,
12:00-12:30,CDR,СОЖ Maintenance,
12:10-13:40,FE-1,Physical Exercise (TVIS) day 4,
12:15-12:30,FE-2,Food frequency questionnaire,
12:30-14:00,Physical exercise (CEVIS),,
13:40-13:55,CDR,Food frequency questionnaire,
13:55-14:15,IMS Update,,
14:00-14:15,FE-1,БК-3 oxygen tank pressure check,
14:05-14:25,FE-2,Nutrition: urine collection,
14:15-14:45,"CDR, FE-1",ПКО-BETA 08 Biomed Harness checkout using GAMMA equipment,
14:25-14:35,FE-2,Nutrition: urine sample insertion in MELFI,
14:35-14:45,O2 level check,,
14:45-15:00,"CDR, FE-1",Comm config,
14:45-14:50,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,
15:00-15:30,"CDR, FE-1",Orlan and БСС telemetry check. Orlan comm check and medical parametertest,
15:30-15:45,.,Daily Planning Conference (S-band),
15:55-16:05,CDR,Photo/TV - Equipment stowage after Russian EVA,
16:05-16:25,.,FD / ISS crew conference (S-band),
16:25-16:55,"CDR, FE-1",Daily food prep,
16:25-16:55,FE-2,DINNER,
16:55-17:10,CDR,Private family conference (S + Ku-band),
16:55-17:25,FE-2,Daily food prep,
16:55-17:55,FE-1,Pre-sleep,
17:10-17:55,CDR,Pre-sleep,
17:25-17:45,FE-2,Nutrition: urine collection,
17:45-17:55,Nutrition: urine sample insertion in MELFI,,
17:55-18:55,Pre-sleep,,
17:55-18:45,"CDR, FE-1(assistance)",A study of cardiovascular system response to graded cycle ergometerexercise То=18:15. Tagup (VHF),
18:45-19:15,"CDR, FE-1",DINNER,
18:55-19:15,FE-2,Acoustic dosimeters: record data and stow dosimeters,
19:15-03:45,,SLEEP,
Task List,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,
GMT,,,
02:00-02:10,.,,Morning inspection
02:10-02:25,FE-2,,Post-sleep
02:10-02:20,FE-1,,МО-8. Configuration set-up
02:10-02:20,CDR,,Calf volume measurement
02:20-02:35,CDR,,Body mass measurement
02:20-02:40,FE-1,,Post-sleep
02:25-02:35,FE-2,,Calf volume measurement
02:35-02:50,FE-2,,Body mass measurement
02:35-03:05,CDR,,Post-sleep
02:40-02:50,FE-1,,Calf volume measurement
02:50-03:05,FE-1,,Body mass measurement
02:50-03:05,FE-2,,Post-sleep
03:05-03:15,FE-1,,MO-8. Close-out ops
03:05-03:55,"CDR,FE-2",,BREAKFAST
03:15-04:05,FE-1,,BREAKFAST
03:55-04:20,"CDR,FE-2",,Prep for Work
04:05-04:20,FE-1,,Prep for Work
