0,1,2,3
06:40-06:55,FE-4,Post-sleep,
06:40-06:55,FE-6,Biochemical Urine Test,
06:55-07:10,FE-2,Biochemical Urine Test,
06:55-07:45,FE-4,BREAKFAST.,
06:55-07:45,FE-6,BREAKFAST,
07:00-07:45,FE-1,BREAKFAST,
07:10-07:20,FE-2,URISYS Hardware Stow,
07:20-07:45,FE-2,BREAKFAST,
07:30-07:50,CDR,Work Prep,
07:30-08:15,FE-5,Work Prep,
07:45-08:15,"FE-1, FE-4",Work Prep,
07:45-08:05,"FE-2, FE-6",Work Prep,
07:50-08:05,CDR,WRS - Recycle Tank Fill from EDV,
08:05-08:15,CDR,Work Prep,
08:05-08:15,FE-2,CASKAD. Manual Mixing in Bioreactor,
08:05-08:15,FE-6,CRHYT - Deinstrumentation and Cleaning Sensors,
08:15-08:30,,Daily Planning Conference (S-band),
08:30-08:40,CDR,WRS - Recycle Tank Fill from EDV,
08:30-09:00,FE-1,24-hour ECG (termination),
TIME,CREW,ACTIVITY,
,"CDR, FE-2,",,
06:00-06:05,"FE-4, FE-5,",ARED Exercise Photography Reminder,
,FE-6,,
,,Morning Inspection. Laptop RS1(2) Reboot,
06:00-06:10,FE-1,Inspection of СМ-У connector on МНР-НС separator pump behind АСУ,
,,panel 139,
06:05-06:15,"CDR, FE-5",Morning Inspection,
06:05-06:15,FE-2,Morning Inspection. Reload Laptop RSS2,
06:05-06:15,FE-4,Morning Inspection. SM Caution & Warning Pane (ПСС) Test,
06:05-06:10,FE-6,Reading REMINDER,
06:10-06:40,FE-1,Post-sleep,
06:10-06:20,FE-6,Morning Inspection,
06:15-06:40,"CDR, FE-2, FE-4, FE-5",Post-sleep,
06:20-06:45,FE-6,Post-sleep,
06:40-07:30,"CDR, FE-1, FE-2, FE-5",BREAKFAST,
06:40-07:30,FE-4,BREAKFAST,
06:45-07:30,FE-6,BREAKFAST,
,"CDR, FE-1,",,
07:30-07:40,"FE-4, FE-5,",Work Prep,
,FE-6,,
07:30-07:40,FE-2,CASKAD. Manual Mixing in Bioreactor,
07:40-08:05,,Daily Planning Conference (S-band),
08:05-08:15,FE-5,MSG - Visual inspection and activation,
,"FE-1, FE-2,",,
08:05-08:15,"FE-4, FE-5,",Work Prep,
,FE-6,,
08:15-08:25,CDR,CIR - Hardware Teardown,
08:15-08:20,FE-6,Set up video equipment to record ARED exercise,
08:20-09:00,FE-1,24-hour ECG (start),
08:20-09:00,FE-2,DC1 ВЛ1 Hatch Push Tool R&R,
08:20-09:00,FE-4,СОЖ Maintenance,
08:20-09:45,FE-6,ARED Exercise,
08:25-08:35,CDR,Terminate BSA Battery Maintenance Cycle,
08:25-09:35,FE-5,CEVIS Exercise,
08:35-08:55,CDR,Start BSA Battery Maintenance Cycling,
08:55-09:35,CDR,RGN-REC TK – Transfer and Replacement,
09:00-12:00,"FE-1, FE-2","EVA-39 procedures, preliminary timeline review, Viewing DVD. Tagup with specialists",
09:00-10:00,FE-4,ТКГ 423 (DC1) Transfers and IMS Ops,
TIME,CREW,,
,"CDR, FE-5,",,
06:00-06:10,,Morning inspection,
,FE-6,,
,,Morning inspection. Laptop RS1(2) reboot,
06:00-06:10,FE-1,,
,,Inspect [МНР-НС]’s СМ-У connection behind АСУ panel 139,
06:00-06:15,FE-2,KHROMATOMASS. Science prep,
,,Morning inspection. Laptop RSS2 reboot,
06:00-06:10,FE-4,,
,,SM ПСС testing,
,"CDR, FE-1,",,
06:10-06:40,"FE-4, FE-5,",Post sleep,
,FE-6,,
06:15-06:45,FE-2,KHROMATOMASS. Saliva and blood testing,
,"CDR, FE-1,",,
06:40-07:30,"FE-4, FE-5,",Morning meal,
,FE-6,,
06:45-07:15,FE-2,Post sleep,
07:15-07:55,FE-2,Morning meal,
07:30-07:55,CDR,Work prep,
07:30-07:40,FE-1,Work prep,
07:30-07:55,FE-4,Work prep,
07:30-07:45,"FE-5, FE-6",Work prep,
07:40-07:55,FE-1,USOS h/w handover to ROS crew for FGB ops,
07:45-07:55,"FE-5, FE-6",IVA – science ops training session,
07:55-08:20,.,DPC (S-band),
,"CDR, FE-1,",,
08:20-08:50,,Kentavr G-suit fitting,
,FE-2,,
08:20-08:30,FE-5,CIR – h/w de-install,
08:20-08:25,FE-6,IVA – clothing bags transfer,
08:25-08:35,FE-6,Work prep,
08:30-08:55,FE-5,D2X time interval gauge install,
08:35-08:55,FE-4,Laptop RS2 HDD cloning h/w setup. Specialist conference,
08:35-08:45,FE-6,"Move the sliding platform towards JEF in JEM’s airlock, part 2",
08:45-09:05,FE-6,ESA – weekly crew conference,
08:55-09:10,FE-4,[БП]-Laptop RS2 cable inspection Specialist conference,
08:55-10:15,FE-5,ARED exercise,
09:00-09:40,FE-1,FGB [СУБК]’s 11М156М h/w diagnostics,
09:00-09:25,FE-2,Work prep,
,,Receive and copy update_laptop2.zip file to the media. Specialist,
09:10-09:30,FE-4,,
,,conference,
09:15-09:45,FE-6,EML placeholder,
09:25-09:40,FE-2,KHROMATOMASS. Closeout ops,
17:00-17:10,CDR,Evening work prep,
17:00-18:10,FE-5,CEVIS exercise,
17:10-18:30,CDR,ARED exercise,
17:15-18:45,FE-1,БД-2 (2) exercise,
17:15-18:15,FE-6,FASTER data downlink setup,
17:25-18:25,FE-4,VELO-1 exercise,
17:45-18:45,FE-2,T2 (1) exercise,
18:10-18:15,FE-5,IVA – clothing bag transfer,
18:15-18:45,FE-5,Evening work prep,
18:15-18:45,FE-6,EARTH – Earth observation,
18:25-18:45,FE-4,Evening work prep,
18:30-18:45,CDR,JRNL – log entry,
18:45-19:10,.,DPC (S-band),
19:10-19:30,.,Evening work prep,
,"CDR, FE-1,",,
19:30-21:30,,Presleep,
,"FE-2, FE-4",,
19:30-21:20,"FE-5, FE-6",Presleep,
21:20-21:25,"FE-5, FE-6",IVA – exercise clothing reminder review,
21:25-21:30,"FE-5, FE-6",IVA – exercise clothing reminder review,
21:30-06:00,.,Sleep,
,"FE-1, FE-2,",Roskosmos feature preparation,
,FE-4,EKON-M. Observation and photography.,
Task List,,,
,FE-2,СОЖ maintenance,
,FE-4,IMS update,
,TIME,,
,06:00-06:10,,
,06:00-06:10,,
,,,
,06:00-06:10,,Morning Inspection
,,,"E-5E-6DR, FE-1,E-2, FE-4,E-5DR, FE-1,"
,,,
,06:00-06:45,,
,,,
,06:10-06:40,,
,,,
,,,
,06:40-07:30,,BREAKFAST
,,,
,,,
,06:40-07:30,,
,06:45-06:50,,
,06:50-07:30,,
,07:30-10:30,,
,,,
,,,"SM Ventilation Subsystem Preventive Maintenance, Group E"
,,,FGB ЦВ2 Fan Cleaning
,07:30-10:00,,
,,,Inspection of Air Conditioner
,,,
,,,Cleaning Auxiliary Computer System (ВКС) Laptops
,,,"БМП (Micropurification Unit) Fan Grille CleaningWeekly Housekeeping / МО, Book 1, 1.2.1, p. 1-2Cleaning Auxiliary Computer System (ВКС) Laptops / r/g 1141БМП (Micropurification Unit) Fan Grille CleaningWeekly Housekeeping / МО, Book 1, 1.2.1, p. 1-2"
,,,
,07:30-10:30,,
,,,
,,,
,07:30-09:10,,
,,,Cleaning Auxiliary Computer System (ВКС) LaptopsWeekly HousekeepingARED ExerciseOn MCC Go Urine Transfer from EDV-U to ТКГ 423 (DC1) Rodnik БВ1
,,,
,07:30-10:20,,
,10:00-11:30,,
,,,
,10:00-12:00,,
,,,tankBIOME - Sample Collection and Prep for StowageAudit of Central Post (ЦП) Control Laptop EquipmentT2 ExerciseHRF - MELFI Sample InsertionBIOME - Equipment StowageBIOME - Equipment StowageWeekly Housekeeping
,,,
,10:20-10:35,,
,10:30-11:15,,
,10:30-11:40,,
,10:35-10:40,,
,10:40-10:45,,
,10:45-10:50,,
,,,
,,,"SM Ventilation Subsystem Preventive Maintenance, Group E"
,,,FGB ЦВ2 Fan Cleaning
,11:30-12:00,,
,,,Inspection of Air Conditioner
,,,
,,,Cleaning Auxiliary Computer System (ВКС) Laptops
,БМП (Micropurification Unit) Fan Grille CleaningARED Exercise,,
,11:40-13:00,,
"FE-2T2 ExerciseFE-4VELO Exercise, Day 3.LUNCHFE-5Food Frequency QuestionnaireFE-1БД-2 Exercise, Day 4CDRCEVIS ExerciseFE-2БД-2 Exercise, Day 3FE-5ARED ExerciseFE-6T2 ExerciseFE-4БД-2 Exercise, Day 3FE-6ARED ExerciseCDRJRNL - Journal EntryFE-5JRNL - Journal EntryCDR, FE-1,FE-2, FE-4,Pre-sleepFE-5FE-6Pre-sleepFE-6Reading ReminderSLEEPFE-2Earth ImageryFE-1, FE-2Test Operation of МИС on ISS RSFE-1, FE-2,Preparation of reports for Roscosmos siteFE-4ECON-M. Observations and Photography",,,
,"E-1, FE-2,",,
,E-4,,
08:30-08:40,FE-5,Ultrasound - Scanning Prep,
08:30-08:40,FE-6,Checking EDR ESEM switches,
08:40-09:00,"FE-1, FE-2",Work Prep,
08:40-09:00,FE-4,Laptop RS2 recovery closeout ops. Tagup with specialists,
08:40-09:20,FE-5,Ultrasound2 - Scanning,
08:40-09:20,FE-6,Ultrasound2 - CMO Scanning Ops,
09:00-09:55,"FE-2, FE-1- assists",LBNP Exercise (PRELIMINARY). Tagup with specialists (VHF),
09:00-09:55,FE-4,CALCIUM. Experiment session 7. Tagup with specialists,
09:20-09:30,FE-5,Ultrasound Data Export,
09:20-09:25,FE-6,NanoRacks CubeSatPayload Photo,
09:25-09:35,FE-6,Work Prep,
09:35-09:45,CDR,ROBONAUT - Camcorder Video Setup,
09:35-10:15,FE-5,Ultrasound2 - CMO Scanning Ops,
09:35-10:15,FE-6,Ultrasound2 - Scanning,
09:45-13:35,CDR,R2 - Video Recording,
09:55-10:35,FE-1,IDENTIFIKATSIYA. Copy ИМУ-Ц micro-accelerometer data to laptop,
09:55-10:35,"FE-2, FE-4",Mounting of applied plates onto FGB interior panels(panel 103). Tagup with specialists,
10:15-11:35,FE-5,ARED Exercise,
10:15-10:20,FE-6,Ultrasound Scanning,
10:20-10:30,FE-6,Ultrasound Data Export,
10:30-11:30,FE-6,T2 Exercise2,
10:35-11:30,"FE-1, FE-2- assists",LBNP Exercise (PRELIMINARY). Tagup with specialists (VHF),
10:35-12:00,FE-4,Life On The Station Photo and Video,
11:30-13:00,FE-1,"БД-2 Exercise, Day 2",
11:30-11:35,FE-6,IVA - Completing Questionnaire,
11:35-13:20,FE-5,Microbial Air Sampler (MAS) Kit Sample Collection,
11:35-13:05,FE-6,ARED Exercise,
12:00-13:00,FE-2,Crew Departure Prep,
12:00-13:00,FE-4,"VELO Exercise, Day 1",
13:00-14:00,"FE-1, FE-2, FE-4",LUNCH,
13:05-14:05,FE-6,LUNCH,
13:20-13:30,FE-5,CIR - Hardware Teardown,
13:30-14:30,FE-5,LUNCH,
13:35-13:50,CDR,R2 - Hardware activation,
13:50-14:50,CDR,LUNCH,
14:00-17:00,FE-1,ТК 712 Prepack Ops,
14:00-15:00,"FE-2, FE-4",Mounting of applied plates onto FGB interior panels (panel 205) -,
,"CREWCDR, FE-5,",,
FE-6FE-1FE-2FE-4,,,
,,,
ACTIVITY,,,
,Morning Inspection,,
Morning Inspection. Laptop RS1(2) RebootMorning Inspection. Reload Laptop RSS2Morning Inspection. SM ПСС (Caution & Warning Panel) TestPost-sleepBREAKFASTDaily Planning Conference (S-band)On MCC Go MPEG2 Multicast Test (Activation of TV data and MPEG2,,,
,Multicast controls). Tagup with specialistsRobonaut - Hardware SetupWork PrepWork PrepD2XS Camera Battery ChargeWork PrepCASKAD. Manual Mixing in BioreactorROBONAUT - Camera SetupPrivate Medical ConferenceVideo for Roscosmos TV Studio / r/g 6348SPHERES - Cameras SetupWork PrepComm config for ATV5 dockingOn MCC Go RS1 Laptop ActivationPreparation for ATV approach and docking. Tagup with specialistsPCE (МБРЛ) Comm configSPHERES Dry RunActivation of MPEG2 Multicast TV Signal Monitoring. Tagup with,,
,specialistsOn MCC Go Monitoring ATV Approach And Docking. Tagup with,,
,specialistsOn MCC Go Activation of MPEG2 Multicast Recording Mode on CP,,
,SSCСОЖ MaintenanceCollect SM and FGB Air Samples Using АК-1М SamplerGlisser-M Equipment Setup for EVA-39 Video Ops.Tagup with,,
,specialists,,
12:50-14:50,CDR,ETVCG Ops,
12:50-13:50,FE-1,T2 Exercise,
12:50-13:50,FE-2,"Orlan No. 4, No. 5 Feedwater Bladder Refill",
12:50-14:25,FE-5,ETVCG Ops,
13:45-13:55,FE-6,JEMRMS Small Fine Arm (SFA) Ungrapple,
13:50-14:50,"FE-1, FE-2",Drying Orlan-MK Water Feed Line,
13:55-14:10,FE-6,Private Medical Conference,
14:10-14:25,FE-6,RGN - Initiate drain into EDV,
14:25-14:35,FE-5,PAO Hardware Setup,
14:25-14:50,FE-6,Crew Medical Officer (CMO) Proficiency Training,
14:35-14:45,FE-5,Crew Prep for PAO,
14:45-15:05,FE-5,PAO Event,
14:50-15:00,"FE-1, FE-2",Orlan-MK Drying - start,
14:50-15:05,FE-6,RGN - Terminate drain into EDV,
14:55-15:55,CDR,LUNCH,
15:00-16:00,"FE-1, FE-2",LUNCH,
15:05-16:00,FE-5,LUNCH,
15:05-15:15,FE-6,JEM - JEM Airlock Retraction and Outer Hatch Closure (Part 1),
15:15-16:15,FE-4,LUNCH,
15:15-16:05,FE-6,LUNCH,
15:55-17:25,CDR,RST - Camera Removal from Clean Bench (CB),
16:00-16:10,FE-1,TEST. Packing Test Sealed Unit,
16:00-16:15,FE-2,Post-EVA Medical Kits Restow,
16:05-16:20,FE-6,EML - Bag Transfer,
16:10-16:30,FE-1,Packing Removable Cassette CKK No.1,
16:10-16:20,FE-5,NINJA Document Printout,
,,Set up the first Orlan battery pack 825М3 for discharge and start,
16:15-16:35,FE-2,discharging the first pack. Report to MCC ID number of the,
,,installed unit,
16:15-16:30,FE-4,Private Medical Conference (Ku + S-band),
16:20-16:50,FE-5,Stowage of US EVA tools  used in the RS EVA,
16:20-17:35,FE-6,On MCC Go ПрК-ATV Interface Leak Check,
16:30-16:45,FE-1,Post-EVA Private Medical Conference (Ku + S-band),
16:30-17:10,FE-4,СОЖ Maintenance,
16:35-16:50,FE-2,PILLE dosimeter readings after EVA-39,
16:45-17:30,FE-1,Evening Work Prep,
16:50-16:55,FE-2,Orlan-MK Drying (switchover to a backup fan),
16:50-17:05,FE-5,Conference on Version 5 Installation on SSC,
16:55-17:10,FE-2,Post-EVA Private Medical Conference (Ku + S-band),
17:05-18:15,FE-5,T2 Exercise,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection,
06:00-06:10,FE-1,Morning Inspection. Laptop RS1(2) Reboot,
06:00-06:10,FE-2,Morning Inspection. Reboot Laptop RSS2,
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:05,"FE-6, FE-5",Reading REMINDER,
06:05-06:15,FE-5,Morning Inspection,
06:05-06:10,FE-6,BIOME – Questionnaire,
06:10-06:35,"CDR, FE-4",Post-sleep,
06:10-06:30,"FE-1, FE-2",Post-sleep,
06:10-06:20,FE-6,HRF Sample Collection,
06:15-06:35,FE-5,Post-sleep,
06:20-06:25,FE-6,HRF - Urine Sample MELFI Insertion,
06:25-06:30,FE-6,Reading REMINDER,
06:30-06:40,"FE-1, FE-2",Calf Volume Measurement,
06:30-06:40,FE-6,Morning Inspection,
06:35-07:10,"CDR, FE-5",BREAKFAST,
06:35-07:10,FE-4,BREAKFAST,
06:40-07:10,"FE-1, FE-2",BREAKFAST,
06:40-06:55,FE-6,Post-sleep,
06:55-07:10,FE-6,BREAKFAST,
07:10-07:35,,Daily Planning Conference (S-band),
07:35-07:50,,ISS crew and ГОГУ (RSA Flight Control Management Team) weekly conference,
,"CDR, FE-1, FE-",,
07:50-08:00,,BREAKFAST,
,"2, FE-4, FE-5",,
07:50-08:10,FE-6,BREAKFAST,
08:00-08:10,CDR,Work Prep,
,"FE-1, FE-2, FE-",,
08:00-08:15,,Work Prep,
,"4, FE-5",,
08:10-08:25,CDR,JRNL - Journal Entry,
08:10-08:20,FE-6,CIR - Hardware Setup,
08:15-09:15,"FE-1, FE-2, FE-4",Symbolic Activity,
08:15-08:20,FE-5,USND2 - Hardware Activation,
08:20-10:25,FE-5,SPRINT - Hardware Setup,
,,BODYM - Gather equipment in preparation for Body Measurements data,
08:20-08:35,FE-6,,
,,collection operations,
08:25-08:40,CDR,EXPRS6 - Battery Changeout in the Laptop,
08:35-10:55,FE-6,BODYM - Camcorder Setup,
08:40-08:45,CDR,SHD - Space Headaches Weekly Questionnaire,
08:45-09:05,CDR,SPRINT - Assisting with the Experiment.,
09:05-10:45,CDR,BODYM - Experiment Ops,
09:15-09:30,"FE-1, FE-2, FE-4",IMS Tagup (S-band),
09:30-10:45,FE-1,Configuring ПхО and DC1 to Initial State after EVA,
09:30-10:45,FE-2,Study of veins in lower extremities,
09:30-09:50,FE-4,Removal of Orlan Battery Charger ЗУ-С,
09:50-10:00,FE-4,On MCC Go Demating TLM connectors from ЗУ-С,
10:00-10:30,FE-4,"Return of SSC1, SSC3 to initial configuration after SSC transition to version 5",
10:25-10:35,FE-5,SSCv5 - Wireless Configuration for Version 5,
10:30-10:50,FE-4,Kazbek Fit Check,
,,Activation of SLT with Windows XP and Connecting SLT to JEM WAP via,
10:35-10:55,FE-5,,
,,Ethernet-cable,
10:45-12:00,FE-1,Study of veins in lower extremities,
10:45-12:00,FE-2,ARED Exercise,
10:50-12:00,CDR,T2 Exercise,
,,On MCC Go Pumping Water from ТКГ 423 (DC1) Rodnik Tank 1 to EDV and,
10:50-12:50,FE-4,,
,,Bladder Compression,
10:55-11:05,FE-5,SSCv5 - Wireless Configuration for Version 5,
11:00-12:30,FE-6,Periodic Fitness Evaluation - Nom Ops (subject),
11:20-11:30,FE-5,System Laptop Terminal (SLT) Reboot,
11:30-11:35,FE-5,USND2- Power OFF,
