0,1,2,3,4,5,6
10:00-12:30,,FE-4,,Soyuz 702 unloading and entering the data in IMS,,
10:30-11:30,,FE-5,,Physical Exercise (CEVIS),,
10:45-12:15,,FE-1,,Physical Exercise (ARED),,
10:55-11:00,,CDR,,MRM-2 comm equipment reconfig (back to initial),,
11:00-12:30,,CDR,,Physical Exercise (T2) Day 1,,
11:30-12:30,,FE-3,,Physical Exercise (CEVIS),,
12:10-12:15,,FE-5,,ICV. 3-Hour Battery replacement,,
12:15:14:00,,FE-1,,ATV prep for hatch closure,,
GMT,,Crew,,Activity,,
06:00-06:10,,.,,Morning inspection,,
06:10-06:40,,.,,Post-sleep,,
06:40-07:30,,.,,Breakfast,,
07:30-07:45,,.,,DPC (S-band),,
07:45-08:00,,"CDR,FE-1",,Work prep,,
07:45-08:05,,FE-3,,Work prep,,
08:00-10:20,,CDR,,TYPOLOGY experiment run. Tagup with specialist (S-band),,
08:05-08:15,,FE-3,,FIR – video prep,,
08:15-08:30,,FE-3,,FIR – opening of the rack doors,,
08:30-08:35,,FE-3,,LMM - microscope rotation,,
08:35-08:55,,FE-3,,Bio-specimens replacement,,
08:40-09:00,,FE-1 assist,,TYPOLOGY experiment assist,,
08:55-09:05,,FE-3,,LMM - rotation to operating position,,
09:00-10:30,,FE-1,,PE ARED,,
09:05-09:20,,FE-3,,FIR - closing of the rack doors,,
09:20-10:05,,FE-3,,EMU cooling loop srub start up,,
10:05-10:15,,FE-3,,Completion of EMU purification cartridge regeneration,,
10:15-10:25,,FE-3,,HAM radio session prep in SM,,
10:20-10:30,,CDR,,RELAKSATSIYA. Start of storage battery charge for SONY DCR-TRV900E,,
10:25-10:40,,FE-3,,HAM radio session from SM,,
10:30-12:00,,CDR,,PE T2 - day 1,,
10:30-12:30,,FE-1,,Elektron-VМ R&R Tagup with specialist. (S-band),,
10:45-11:05,,FE-3,,Hardware setup for TV signal via Ku-band,,
11:05-11:50,,FE-3,,EMU cooling loop reconfig,,
11:50-11:55,,FE-3,,Cupola UOP power off,,
12:00-12:30,,"CDR,FE-3",,TV signal via Ku-band test prior to Soyuz #702 docking to ISS. Tagup withspecialist (Ku+S-band),,
12:30-13:30,,"CDR,FE-1",,Midday meal,,
12:30-12:40,,FE-3,,Photo/TV - A31P laptop turn off,,
12:55-13:55,,FE-3,,Midday meal,,
13:30-17:30,,FE-1,,КОБ2 loop 4СПН2 panel recovery. Tagup with specialist (S-band),,
13:55-14:40,,FE-3,,Completion of EMU cooling loop scrub,,
14:00-15:30,,CDR,,ГКС (SFOG) inventory and photography,,
14:40-16:15,,FE-3,,SSC – ODF update after switching to version 4,,
15:45-16:45,,CDR,,PE VELO - day 1,,
16:15-16:25,,FE-3,,SSC v.4 – final ops after reload,,
16:25-16:35,,FE-3,,Start of EMU purification cartridge regeneration,,
16:35-17:35,,FE-3,,PE T2,,
16:45-17:00,,CDR,,PMC (Ku+S-band),,
17:20-18:20,,CDR,,"RELAKSATSIYA. Hardware setup. Tagup with specialist (S-band, УКВ)",,
17:35-19:05,,FE-3,,PE ARED,,
17:35-18:35,,FE-1,,PE T2 - 1,,
GMT,CREW,ACTIVITY,,,,
08:00-08:10,"CDR, FE-1,FE-4, FE-3,FE-5",Morning Inspection,,,,
08:00-08:20,FE-6,HRF Urine Sample Collection Subject,,,,
08:10-08:35,"CDR, FE-1,FE-4, FE-3,FE-5",Post-sleep,,,,
08:20-08:30,FE-6,HRF Blood Sample Insertion into MELFI,,,,
08:30-08:35,FE-6,Post-sleep,,,,
08:35-09:25,,BREAKFAST,,,,
09:25-09:45,,Daily Planning Conference (S-band),,,,
09:45-09:55,FE-4,Work Prep,,,,
09:45-10:10,"FE-1, FE-5",Work Prep,,,,
09:45-10:05,FE-3,Work Prep,,,,
09:45-10:20,FE-6,Post-sleep,,,,
09:45-10:30,CDR,Work Prep,,,,
09:55-11:10,FE-4,PNEUMOCARD Experiment Ops. Tagup with Specialists (S-band + VHF),,,,
10:05-11:35,FE-3,Physical Exercise (ARED),,,,
10:15-10:40,FE-5,Acoustic Dosimeters Record Data And Stow Dosimeters,,,,
10:15-10:25,FE-1,КОБ2 4ГБ4 Half-Coupling Shell Coolant Leak Check,,,,
10:20-10:35,FE-6,Work Prep,,,,
10:25-10:45,FE-1,PNEUMOCARD Photography During the Experiment,,,,
10:35-11:20,FE-6,EMU Cooling Loop Scrub Initiate,,,,
10:40-10:55,FE-5,Conference with SSIPC Management,,,,
10:45-11:45,CDR,"Physical Exercise (VELO), Day 1",,,,
10:45-12:15,FE-1,Physical Exercise (T2) Day 1,,,,
10:55-11:05,FE-5,Ham Radio Hardware Deactivation,,,,
11:05-11:45,FE-5,Crew time for ISS adaptation and orientation,,,,
11:20-11:30,FE-6,USOS Window Shutter Close,,,,
11:20-11:50,FE-4,Crew time for ISS adaptation and orientation,,,,
11:35-12:35,FE-3,Physical Exercise (CEVIS),,,,
11:50-12:00,FE-5,PAO Hardware Setup,,,,
11:50-13:20,CDR,Preventive Maintenance of SM Ventilation System (Group A). Fan ScreenPhotos Before Cleaning,,,,
11:50-13:15,FE-4,Physical Exercise (T2) Day 2,,,,
11:55-12:15,FE-6,HRF Urine Sample Collection Subject,,,,
12:00-12:10,FE-5,Crew Prep for PAO,,,,
12:10-12:30,FE-5,PAO Event,,,,
12:15-13:15,FE-1,"Physical Exercise (VELO), Day 1",,,,
12:15-12:20,FE-6,HRF Blood Sample Insertion into MELFI,,,,
12:20-13:05,FE-6,EMU Cooling Loop Config,,,,
12:30-12:40,FE-5,PAO Hardware Deactivation,,,,
GMT,,CREW,ACTIVITY,,,
06:00-06:10,,CDR,Morning Inspection. Inspection of СМ-У connector on МНР-НС pumpbehind АСУ panel 139,,,
06:00-06:10,,"FE-1,FE-3",Morning Inspection,,,
06:00-06:05,,"FE-5,FE-6",Bisphosphonates pill ingestion,,,
06:00-06:05,,FE-4,PLASMA CRYSTAL. Pressure Check,,,
06:05-06:10,,"FE-4,FE-5,FE-6",Morning Inspection,,,
06:10-06:40,,.,Post-sleep,,,
06:40-07:30,,.,Breakfast,,,
07:30-07:50,,.,Work prep,,,
08:00-08:25,,.,DPC (S-band),,,
08:25-10:25,,FE-5,Hardware Prepack for Return on ULF7,,,
08:30-10:30,,CDR,RELAXATION.  Laptop Replacement and Spectrometer Test Activation,,,
08:30-09:25,,FE-1,Progress 411 Transfers and IMS Updates,,,
08:35-09:35,,FE-3,PE T2,,,
08:35-09:00,,FE-6,VO2max PPFS Stowage,,,
09:00-09:10,,FE-6,Power Up,,,
09:10-09:50,,FE-6,VO2 Stowage,,,
09:25-09:55,,"FE-1,FE-4",Soyuz 231 and 702 Vehicles Comm Test.(S-band + VHF),,,
09:35-11:05,,FE-3,PE ARED,,,
09:50-10:00,,FE-6,VO2max Video Setup,,,
09:55-10:35,,FE-1,СОЖ Maintenance,,,
10:00-10:30,,FE-6,WRM – start of condensate transfer,,,
10:25-11:00,,FE-5,"Inspection of Node1, Airlock; and Node3 hatches",,,
10:30-11:10,,CDR,OBSTANOVKA. Photography of space behind panel 428,,,
10:30-10:35,,FE-4,MRM2 comm config for experiment,,,
10:35-10:55,,FE-4,PLASMA CRYSTAL Hardware Activation and Experiment Start,,,
10:45-11:00,,FE-1,PLASMA CRYSTAL Experiment Photos,,,
10:50-11:15,,FE-6,VO2. experiment protocol,,,
10:55-11:45,,FE-4,TV Б-Ц PLASMA CRYSTAL. Start and monitor the session start,,,
11:00-11:05,,FE-1,PLASMA CRYSTAL-3 PLUS. Monitoring TV Image on Video Control Monitor[ВКУ] and SSC1 Laptop,,,
11:05-11:20,,FE-3,WHC – search for a container,,,
11:05-12:35,,FE-5,PE ARED,,,
11:15-11:55,,FE-6,VO2max Portable PFS Software Calibrations and Instrument Check,,,
11:20-12:50,,FE-3,Waste and Hygiene Compartment (WHS) Pre-Treat Tank and Hose Remove& Replace,,,
11:20-12:00,,CDR,ВКС laptop anti-virus software update,,,
11:30-13:00,,FE-1,PE T2 - day 1,,,
11:55-12:35,,FE-6,VO2max. Experiment protocol,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,,,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,,BREAKFAST,,
07:30-10:30,,"FE-3, FE-5",,Weekly Housekeeping,,
07:30-09:15,,FE-6,,Weekly Housekeeping,,
07:30-10:15,,FE-1,,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group EFGB ЦВ2 Fan Cleaning",,
07:30-10:25,,CDR,,,,
08:15-09:30,,FE-4,,,,
09:15-10:15,,FE-6,,Physical Exercise T2,,
09:30-10:30,,FE-4,,"Physical Exercise (VELO), Day 1",,
10:15-11:45,,FE-1,,Physical Exercise (T2) Day 4,,
10:15-11:30,,FE-6,,Weekly Housekeeping,,
10:30-12:15,,FE-4,,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group E FGB ЦВ2Fan CleaningCleaning Potok-150МК Air Purification System Pre-filters in SM and FGB(after 12:00)",,
10:30-12:00,,FE-5,,Physical Exercise (ARED),,
10:45-11:00,,CDR,,Private Family Conference (Ku + S-band),,
11:15-12:15,,CDR,,Physical Exercise (T2) Day 4,,
12:00-12:15,,FE-1,,Private Psychological Conference (VHF),,
12:10-12:15,,FE-6,,P/L Multi-Protocol Converter (MPC) Power On,,
12:15-12:45,,,,Weekly Planning Conference (S-band),,
12:45-13:45,,,,LUNCH,,
13:45-14:45,,FE-3,,АТV CG Reconfig,,
13:45-14:35,,FE-5,,ICV Monitoring Prep,,
14:00-14:20,,"CDR, FE-1,FE-4",,Telephone Conference with Rossiyskiy Cosmos Magazine Editor (S-band),,
14:20-15:00,,CDR,,СОЖ Maintenance,,
14:35-15:50,,FE-5,,ICV Monitoring Start,,
14:50-15:00,,FE-6,,ICV Start Operator Assistance,,
15:00-16:30,,CDR,,Physical Exercise (ARED),,
15:15-15:25,,FE-6,,ICV Start Operator Assistance,,
16:00-17:00,,FE-5,,Physical Exercise (CEVIS),,
16:30-18:00,,FE-6,,Physical Exercise (ARED),,
16:30-16:45,,"CDR, FE-1,FE-4",,Ham Radio Session with the students from Slavic Fellowship camp,,
17:00-18:00,,FE-3,,Physical Exercise (CEVIS),,
18:00-19:00,,FE-1,,"Physical Exercise (VELO), Day 4",,
18:00-19:30,,FE-3,,Physical Exercise (ARED),,
18:00-18:05,,FE-6,,P/L Multi-Protocol Converter (MPC) Power Off,,
18:00-19:30,,FE-4,,Physical Exercise (T2) Day 1,,
18:50-18:55,,FE-5,,ICV 3-Hour Battery Swap,,
GMT,,CREW,ACTIVITY,,,
06:00-06:20,,FE-5,HRF Urine Sample Collection Subject,,,
06:00-06:10,,"CDR, FE-1,FE-3, FE-4,FE-6",Morning Inspection,,,
06:10-06:40,,Post-sleep,,,,
06:10-06:35,,FE-3,Post-sleep,,,
06:20-06:25,,FE-5,HRF Urine Sample Insertion into MELFI,,,
06:25-06:35,,HRF Refrigerated Centrifuge Setup,,,,
06:35-06:50,,FE-3,HRF Blood Draw - Operator,,,
06:35-06:55,,FE-5,HRF Blood Sample Draw - Subject,,,
06:40-07:30,,"CDR, FE-1,FE-4, FE-6",BREAKFAST,,,
06:50-07:30,,FE-3,,,,
06:55-07:05,,FE-5,Post-sleep,,,
07:05-07:15,,HRF Refrigerated Centrifuge Configure,,,,
07:15-07:30,,Post-sleep,,,,
07:30-07:45,,"CDR, FE-3,FE-5, FE-6",Daily Planning Conference (S-band),,,
07:45-07:50,,FE-5,HRF Refrigerated Centrifuge Spin Terminate,,,
07:45-08:00,,FE-6,Work Prep,,,
07:45-08:10,,FE-3,,,,
07:50-08:00,,FE-5,Nutrition and Repository Blood Sample Insertion into MELFI,,,
08:00-09:00,,FE-6,Crew time for ISS adaptation and orientation,,,
08:00-09:00,,FE-5,BREAKFAST,,,
08:10-08:30,,FE-3,REBR Experiment OBT,,,
08:45-09:00,,"CDR, FE-1,FE-4",IMS Tagup (S-band),,,
09:00-09:15,,,ISS Crew and ГОГУ (RSA Flight Control Team Management) WeeklyConference (S-band),,,
09:15-10:15,,FE-3,Physical Exercise (CEVIS),,,
09:15-09:25,,FE-5,ICV-MAKITA Battery Installation,,,
09:15-09:20,,FE-4,Setting up video equipment to record T2 physical exercise,,,
09:15-09:25,,FE-6,USOS Window Shutter Close,,,
09:15-10:15,,FE-1,Physical Exercise (T2) Day 3,,,
09:20-10:20,,FE-4,"Physical Exercise (VELO), Day 3",,,
09:25-09:40,,FE-5,HRF Blood Collection Hardware Stowage,,,
09:30-11:00,,FE-6,Physical Exercise (ARED),,,
09:40-10:40,,FE-5,Crew time for ISS adaptation and orientation,,,
10:15-10:20,,CDR,PAO Hardware Setup,,,
10:20-10:30,,"CDR, FE-1,FE-4",Crew Prep for PAO,,,
10:30-10:50,,TV Greetings (Ku + S-band),,,,
10:45-10:50,,FE-5,ICV-MAKITA Battery Replacement,,,
10:50-12:20,,CDR,Physical Exercise (T2) Day 3,,,
10:50-11:10,,FE-5,Work Prep,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-1,FE-3, FE-5,FE-6",,Morning Inspection,,
06:00-06:05,,FE-4,,PLASMA CRYSTAL. Pressure Check,,
06:05-06:10,,FE-4,,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,"FE-1, FE-3,FE-4, FE-5,FE-6",,BREAKFAST,,
06:40-07:20,,CDR,,BREAKFAST,,
07:20-07:30,,CDR,,Verification of anti-virus scan results on Auxiliary Computer System (ВКС) laptops,,
07:30-07:55,,,,Daily Planning Conference (S-band). Report to MCC Antivirus Scan Results,,
07:55-08:05,,FE-5,,Work Prep,,
07:55-08:25,,CDR,,Relocation of TVIS Items from PMM1 to MRM2,,
07:55-08:25,,FE-4,,"СД1-7 Light Units R&R in Progress 411 and Stow as Spares. Install the spareunit with one functional lamp (МИМ1_Пт_304_1, Bag 404-8 (00050390R)).Update the installed units in IMS.  Stow the removed units in the same spareparts kit and Report ID numbers to MCC.",,
07:55-08:15,,"FE-1, FE-3,FE-6",,Work Prep,,
08:05-08:25,,FE-5,,Viewing RPM Video,,
08:25-09:10,,,,Emergency Response to Fire On-board ISS OBT. Fire in Columbus,,
09:10-09:20,,,,Review after training for Emergency Response to Fire On-board ISS,,
09:20-10:25,,FE-1,,Progress 411 Transfers and IMS Updates,,
09:20-10:15,,FE-5,,Hardware Prepack for Return on ULF7,,
09:20-10:25,,CDR,,Relocation of TVIS Items from PMM1 to MRM2,,
09:20-10:20,,FE-6,,Physical Exercise T 2,,
09:20-10:20,,FE-4,,"Physical Exercise (VELO), Day 3",,
09:20-10:20,,FE-3,,Physical Exercise (CEVIS),,
10:15-10:25,,FE-5,,ULF7 Pre-pack Tagup,,
10:25-10:40,,,,OBT ISS Fire Conference,,
10:40-11:05,,CDR,,Transfer of TVIS Items from PMM1 to MRM2,,
10:40-11:00,,FE-6,,Viewing RPM Video,,
10:50-11:00,,FE-5,,WRS Water Sample Analysis,,
11:00-13:00,,"FE-3, FE-6",,EVA2 Procedure Review,,
11:00-11:30,,FE-5,,BIORHYTHM Operations for 1st measurement,,
11:00-11:05,,FE-4,,Comm Config for MRM2 /,,
11:05-11:25,,FE-4,,PLASMA CRYSTAL. Hardware Activation and Experiment Start. Tagup withspecialists (S-band),,
11:05-12:35,,CDR,,"Physical Exercise (VELO), Day 2",,
11:25-11:50,,FE-4,,TV (ISS-MCC) PLASMA CRYSTAL. Start and Monitor the Experiment. Tagup withspecialists (S-band),,
11:30-11:35,,FE-1,,PLASMA CRYSTAL-3 PLUS. Monitor TV Signal on Video Control Monitor [ВКУ]and SSC2 Laptop,,
GMT,,CREW,,ACTIVITY,,
08:00-08:20,,FE-6,,HRF Urine Sample Collection Subject,,
08:00-08:10,,"CDR, FE-1,FE-3, FE-4,FE-5",,Morning Inspection,,
08:10-08:40,,"CDR, FE-1,FE-4, FE-5",,Post-sleep,,
08:10-08:25,,FE-3,,Post-sleep,,
08:20-08:25,,FE-6,,HRF Blood Sample Insertion into MELFI,,
08:25-08:45,,FE-3,,BREAKFAST,,
08:25-08:35,,FE-6,,Post-sleep,,
08:35-08:45,,FE-6,,HRF Refrigerated Centrifuge Setup,,
08:40-09:30,,"CDR, FE-1,FE-4, FE-5",,BREAKFAST,,
08:45-09:05,,FE-6,,HRF Blood Draw Transfer,,
08:45-09:00,,FE-3,,HRF Blood Draw Operator,,
09:00-09:30,,FE-3,,BREAKFAST,,
09:05-09:15,,FE-6,,Post-sleep,,
09:15-09:25,,FE-6,,HRF Refrigerated Centrifuge Configure,,
09:30-09:55,,,,Daily Planning Conference (S-band),,
09:55-10:05,,FE-3,,ISSA Laptop Power Up,,
09:55-10:10,,"CDR, FE-1,FE-4, FE-5",,Work Prep,,
09:55-10:00,,FE-6,,HRF Refrigerated Centrifuge Spin Terminate,,
10:00-10:10,,FE-6,,HRF Insertion of Blood Samples into MELFI,,
10:10-10:25,,,,ISS Crew and ГОГУ (RSA Flight Control Team Management) WeeklyConference (S-band),,
10:25-11:25,,FE-5,,Physical Exercise (CEVIS),,
10:25-11:55,,FE-3,,Physical Exercise (ARED),,
10:25-10:45,,FE-6,,Post-sleep,,
10:30-10:45,,"CDR, FE-1,FE-4",,IMS Tagup (S-band),,
10:45-12:25,,FE-1,,Progress 411 Unloading and IMS Updates,,
10:45-11:35,,FE-6,,BREAKFAST,,
10:45-11:25,,CDR,,СОЖ Maintenance,,
10:45-12:15,,FE-4,,Progress 411 Transfers and IMS Updates,,
11:25-12:25,,FE-5,,Hardware Prepack for Return on ULF7,,
11:30-12:30,,CDR,,Physical Exercise (Т2) Day 2,,
11:35-11:50,,FE-6,,HRF Blood Collection Hardware Stowage,,
11:50-12:10,,FE-6,,HRF - Stow Urine Collection Equipment,,
11:55-12:55,,FE-3,,Physical Exercise (CEVIS),,
12:15-12:35,,FE-4,,"CRYSTALLIZER. PCG Transfer from Progress, Inspection, and Handover toUSOS",,
12:25-12:35,,FE-1,,CRYSTALLIZER. Photo of PCG Kit Handover from USOS,,
GMT,Crew ACTIVITY,,,,,
06:00-06:10,"CDR,FE-1 Morning inspection",,,,,
06:00-06:05,FE-3 Self-inspection for reaction,,,,,
06:05-06:10,FE-3 Morning inspection,,,,,
06:10-06:40,. Post-sleep,,,,,
06:40-07:30,. Breakfast,,,,,
07:30-10:30,FE-3 Weekly housekeeping,,,,,
08:45-09:00,FE-1 PFC (Ku+S-band),,,,,
09:00-10:00,CDR PE ВЕЛО - 2,,,,,
09:00-10:00,FE-1 PE T2 - 2,,,,,
,Weekly housekeeping,,,,,
10:00-13:00,"CDR,FE-1 SM ventilation preventative maintenanceCleaning fan ЦВ2 in FGB",,,,,
,Cleaning pre-filter “Potok” in SM and FGB,,,,,
13:00-14:00,. Midday meal,,,,,
14:00-14:30,. WPC (S-band),,,,,
14:30-15:10,FE-1 СОЖ Maintenance,,,,,
14:45-15:00,FE-3 MERLIN -- moisture absorber removal,,,,,
15:25-15:40,FE-3 PFC,,,,,
16:00-17:30,FE-3 PE ARED,,,,,
16:40-16:55,CDR PPC  (VHF),,,,,
17:30-19:00,FE-1 PE ARED,,,,,
17:30-18:30,FE-3 PE CEVIS,,,,,
17:30-19:00,CDR PE T2 - 2,,,,,
19:00-19:30,. SSCV4- transfer personal data from SSC Clients,,,,,
19:30-21:25,FE-3 Pre-sleep ops,,,,,
19:30-21:30,"CDR,FE-1 Pre-sleep ops",,,,,
21:25-21:30,FE-3 Self-inspection for reaction,,,,,
21:30-06:00,. Sleep,,,,,
,"CDR,FE-1 Preparing reports for Roscosmos website",,,,,
,"CDR,FE-1 EKON. Observation and photographing",,,,,
Task List,CDR SFOG inventory and photographing,,,,,
,Repacking items from CTB for disposal on ATV,,,,,
,FE-1 URAGAN. Observation and photographing,,,,,
GMT,Crew,,Activity,,,
06:00-06:10,.,,Morning inspection,,,
06:10-06:50,FE-5,,Post-sleep,,,
06:10-06:40,FE-3,,Post-sleep,,,
06:10-06:20,"CDR,FE-1",,Calf volume measurements,,,
06:10-06:35,FE-4,,Post-sleep,,,
06:10-06:45,FE-6,,Post-sleep,,,
06:20-06:30,FE-1,,МО-8 setup,,,
06:20-06:30,CDR,,Post-sleep,,,
06:30-06:35,CDR,,Body mass measurement,,,
06:30-06:55,FE-1,,Post-sleep,,,
06:35-07:00,CDR,,Post-sleep,,,
06:35-06:40,FE-4,,Body mass measurement,,,
06:40-06:45,FE-3,,Body mass measurement,,,
06:40-07:30,FE-4,,Breakfast,,,
06:45-07:30,FE-3,,Breakfast,,,
06:45-06:50,FE-6,,Body mass measurement,,,
06:50-07:30,FE-6,,Breakfast,,,
06:50-06:55,FE-5,,Body mass measurement,,,
06:55-07:00,FE-1,,Body mass measurement,,,
06:55-07:30,FE-5,,Breakfast,,,
07:00-07:10,FE-1,,МО-8. Cleanup ops,,,
07:00-07:30,CDR,,Breakfast,,,
07:10-07:30,FE-1,,Breakfast,,,
07:30-07:50,.,,Work prep,,,
07:55-08:05,FE-6,,EMU purification cartridge regeneration - end,,,
07:55-08:05,FE-3,,WRS – water sample analysis,,,
08:05-08:30,.,,DPC,,,
08:30-10:00,FE-5,,PE ARED,,,
08:30-09:10,CDR,,Antivirus program update on ВКС laptops,,,
08:30-08:50,FE-3,,Prep for PE recording,,,
08:30-08:55,FE-1,,Air sampling with АК-1М in SМ and FGB,,,
08:30-09:30,FE-6,,Crew time for adaptation and familiarization with the station,,,
08:30-10:50,FE-4,,TYPOLOGIYA. Experiment run. Tagup with specialists (S-band),,,
08:50-09:50,FE-3,,PE T2,,,
08:55-09:05,FE-1,,Air sampling with АК-1М in SМ for FREON,,,
09:05-09:15,FE-1,,Air sampling with ИПД on DC in SМ,,,
09:10-09:25,CDR,,TYPOLOGIYA. Assist during the run,,,
09:15-09:55,FE-1,,IDENTIFIKATSIYA. ИМУ-Ц measurement results upload to laptop,,,
09:25-09:40,CDR,,TYPOLOGIYA. Photography,,,
09:30-10:30,FE-6,,PE CEVIS,,,
GMT,,CREW,ACTIVITY,,,
06:00-06:10,,,Morning Inspection,,,
06:10-06:40,,,Post-sleep,,,
06:40-07:30,,,BREAKFAST,,,
07:30-07:35,,FE-4,PLASMA CRYSTAL. Pressure Check Report to MCC,,,
07:30-10:30,,"FE-3, FE-5,FE-6",Weekly Housekeeping,,,
07:30-10:30,,CDR,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group EFGB ЦВ2 Fan CleaningCleaning БМП (Micropurification Unit) Fan Grille",,,
07:30-08:30,,FE-1,,,,
07:35-10:30,,FE-4,,,,
08:30-10:00,,FE-1,Physical Exercise (ARED),,,
10:00-12:00,,FE-1,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group EFGB ЦВ2 Fan CleaningCleaning БМП (Micropurification Unit) Fan Grille",,,
10:30-11:30,,FE-6,Physical Exercise T2,,,
10:30-11:30,,FE-4,Physical Exercise (ARED),,,
10:30-11:30,,FE-3,Physical Exercise (CEVIS),,,
11:30-12:50,,FE-4,Physical Exercise (T2) Day 4,,,
11:30-13:00,,FE-3,Physical Exercise (ARED),,,
11:50-12:50,,CDR,"Physical Exercise (VELO), Day 3",,,
12:50-13:05,,"CDR, FE-1,FE-4",HAM radio session (ATP-2011. Altai. Points of Growth),,,
13:05-13:25,,FE-5,Gathering Items to Use for CsPINs Run 2-3 Experiment,,,
13:25-13:55,,,Weekly Planning Conference (S-band),,,
13:55-14:55,,,LUNCH,,,
14:55-15:55,,"FE-3, FE-5,FE-6",Handover,,,
15:10-15:50,,FE-1,СОЖ Maintenance,,,
16:00-16:35,,FE-5,CsPINs 3 Samples Preparation,,,
16:00-17:00,,FE-1,Physical Exercise (T2) Day 3,,,
16:30-18:00,,FE-6,Physical Exercise (ARED),,,
16:35-16:45,,FE-5,Attaching MEAS Exp Unit B (2) to CBEF IU 1G for CsPINs Experiment,,,
16:45-16:55,,FE-5,CsPINs Experiment Steps,,,
17:00-18:00,,FE-5,Physical Exercise T 2,,,
18:00-19:30,,CDR,Physical Exercise (T2) Day 3,,,
18:00-19:30,,FE-5,Physical Exercise (ARED),,,
19:25-19:30,,FE-4,PLASMA CRYSTAL. Pressure Check Report to MCC,,,
19:30-21:30,,,Pre-sleep,,,
21:30-06:00,,,SLEEP,,,
Task List,,"CDR, FE-1,FE-4",Preparation of reports for Roskosmos site,,,
,ECON. Observations and Photography,,,,,
,URAGAN. Observations and Photography,,,,,
,GMT,,Crew,,Activity,
,06:00-06:10,,"CDR,FE-1,FE-4",,Morning inspection,
,06:00-06:05,,"FE-3,FE-5,FE-6",,Reaction self-test,
,06:05-06:10,,"FE-3,FE-5,FE-6",,Morning inspection,
,06:10-06:40,,.,,Post-sleep,
,06:40-07:30,,.,,Breakfast,
,07:30-08:30,,FE-3,,Weekly housekeeping,
,07:30-10:30,,"FE-5,FE-6",,,
,07:55-08:05,,"FE-1,FE-4",,РАО hardware prep,
,08:05-08:15,,"CDR,FE-1,FE-4",,Crew prep for РАО,
,08:15-08:30,,"CDR,FE-1,FE-4",,"Video-greeting (City of Tambov 365th  anniversary), Video-greeting on theDay of Russia (Ku+S-band)",
,08:30-10:30,,CDR,,Weekly housekeepingPreventive maintenance of SM ventilation system [СВ] Group ЕCleaning of ЦВ2 fan in FGBGrid cleaning in БМП (Micro-purification Unit),
,08:30-11:20,,FE-1,,,
,08:30-11:30,,FE-4,,,
,08:30-08:35,,FE-3,,Т2 data transfer,
,08:35-09:00,,FE-3,,Weekly housekeeping,
,09:00-09:05,,FE-3,,Т2 data upload to server,
,09:05-09:30,,FE-3,,Weekly housekeeping,
,09:30-09:35,,FE-3,,Т2 display turn off,
,09:35-10:45,,FE-3,,Weekly housekeeping,
,10:35-10:50,,CDR,,PFC (Ku+S-band),
,11:20-12:50,,FE-1,,PE ARED,
