0,1,2,3,4,5
,15:10-15:50,,SFP,,CLOUDS OF PROTEIN INTERACTION. Experiment seven ops
15:00-15:05,,FE-12,,ISS O2 repress from Progress 355 СрПК (terminate),
15:05-15:35,,,СОЖ maintenance,,
15:30-17:00,,"CDR-12, ISS13",,SSRMS ops: PDGF1 capture and release,
15:35-18:20,,FE-12,,Hardware stowage for return and disposal,
,16:20-16:30,,,,CEM. Activation of cycle three
,16:40-16:45,,SFP,,HAM radio session set up
,16:45-16:55,,,,Ham radio session
17:00-17:10,,"CDR-12, FE-13",,Terminate EMU battery charge,
17:00-17:10,,CDR-13,,Verify ИП-1 sensor installation,
,17:10-17:40,,"SFP, CDR-13",,Photo- and video-imagery
17:10-17:50,,"FE-13, CDR-12",,Start EMU battery charge,
,,,,"Tagup with Consultants Team via VHF1 (reserve 19:15-19:29, 20:50-",
,17:40-17:50,,,,
,,,SFP,,21:04)
,,,,,
,17:50-18:30,,,,CLOUDS OF PROTEIN INTERACTION. Experiment Eight ops
17:50-18:00,,"CDR-12, ISS13",,Crew prep for PAO,
18:00-18:20,,,CBS News and Houston Chronicle PAO Event (Ku + S-band),,
18:20-18:35,,CDR-13,,CWC condensate processing using Condensate Feed Unit [БПК](terminate),
18:20-18:40,,FE-12,,IMS update,
18:20-18:30,,FE-13,,Post-PAO equipment stowage,
18:20-18:35,,CDR-12,,Questionnaire - journal entry,
,18:30-18:40,,SFP,,Private conference using IP-Phone
18:35-19:35,,CDR-12,,Physical Exercise (RED),
,18:40-18:55,,SFP,,E-MAIL ops
18:40-19:40,,FE-12,,"Physical Exercise (TVIS), day 2",
18:45-19:00,,ISS13,,Private medical conference (S-band),
,19:00-19:15,,CDR-13,,SEEDS. Photo downlink via БСР-ТМ
19:15-19:30,,CDR-13,,SLD configuration,
19:25-19:40,,FE-13,,Questionnaire - journal entry,
19:30-20:30,,CDR-13,,Physical Exercise (VELO + Force Loader-1) day 2,
,,,,,
19:45-20:15,,"SFP,FE-13, ISS12",,Daily Plan Review,
20:15-20:45,,"FE-12, SFP",,Report prep,
20:15-20:30,,"CDR-12, FE-13",,Report prep,
20:30-20:45,,CDR-13,,Report prep,
20:30-20:35,,"CDR-12, FE-13",,"Transferring TVIS, RED, and HRM data to MEC",
20:35-20:40,,,,,
20:40-20:45,,,,,
20:45-21:00,,.,,Daily Planning Conference (S-band),
21:00-21:15,,"CDR-12, FE-13",,Pre-sleep,
21:00-21:30,,"CDR-13, FE-12",,Daily Food Prep,
21:00-21:30,,SFP,,Daily Food Prep,
21:15-21:30,,"CDR-12, FE-13",,Conference with NASA JPL (Ku+S-band),
21:30-22:00,,.,,DINNER,
22:00-22:05,,"CDR-13, SFP",,Pre-sleep,
22:00-23:00,,"ISS12, FE-13",,Pre-sleep,
,,,,,
,,"CDR-13, SFP",,,
,,,,TV PAO (With President of Brazil) (reserve 23:51-00:09),
,,,,,
22:35-23:00,,SFP,,Pre-sleep,
22:35-22:45,,CDR-13,,Pre-sleep,
22:45-23:00,,,,,
23:00-07:30,,.,,SLEEP,
GMT,,CREW,,ACTIVITY,
09:00-09:10,,,,Morning inspection,
09:10-09:40,,,,Post-sleep,
09:40-10:30,,,,BREAKFAST,
10:30-10:45,,,,Work prep,
10:45-11:00,,,,Daily Planning Conference (S-band),
11:00-11:15,,,,Work prep,
11:15-11:50,,FE-12,,GCF-JAXA. Hardware disassembly and transfer to Soyuz,
11:15-11:30,,CDR-13,,CONJUGATION. Retrieval from Cryogem-03M and transfer to Soyuz,
11:30-11:50,,,,,
11:50-12:05,,CDR-12,,Transfer PromISS kit 2,
11:50-13:50,,FE-12,,Stow return equipment in Soyuz 217,
12:00-12:30,,CDR-13,,ALTCRISS. Card changeout and data dump via OCA,
12:05-13:50,,CDR-12,,Stow return equipment in Soyuz 217,
12:45-13:45,,CDR-13,,Physical Exercise (RED),
12:45-12:50,,FE-13,,HAM Radio deactivation,
12:50-13:50,,,,,
,,,,,
13:45-13:50,,CDR-13,,On MCC Go ISS O2 repress from Progress 355 СрПК (start),
13:50-14:50,,.,,LUNCH,
14:50-14:55,,CDR-13,,KUBIK. KUBIK-2 drying,
14:50-14:55,,FE-13,,Close LAB window shutters,
14:50-15:00,,FE-12,,Transfer VC Emergency Book from Soyuz 217 to Soyuz 218,
14:55-15:00,,CDR-13,,ISS O2 repress from Progress 355 СрПК (terminate),
15:00-15:05,,FE-12,,Report Soyuz loading completion (S-band),
,,FE-13,,Connect DCP power cable,
15:00-15:30,,CDR-13,,СОЖ maintenance,
15:10-15:40,,FE-12,,Teardown of additional air duct for temperature and humidity control of ВСК-4(Space Vision Sight) before Soyuz 217 descent,
15:25-15:30,,"CDR-12,FE-13",,CDRA deactivation,
15:45-15:55,,FE-12,,Soyuz comm check and coverage via RGS,
15:55-16:55,,CDR-12,,Soyuz 217 activation,
,,FE-12,,"Soyuz 217 activation, comm check from Soyuz via S-band",
16:00-16:10,,CDR-13,,Comm config for Soyuz undocking and descent,
16:50-17:00,,FE-13,,‘Transfer Hatches Closure’ PAO hardware setup,
16:55-17:15,,ISS-12,,Removal and inspection of quick-release screw clamps,
16:55-17:00,,CDR-13,,KUBIK. KUBIK-2 drying,
17:00-17:15,,ISS-13,,"Prep for TV PAO (То = 17:01,То:17:01, Т1, Т2, Т3 activation from СПП)",
17:15-17:35,,ISS-13,,‘Transfer Hatches Closure” TV PAO,
,"ISS-12, SFP",Soyuz/SM AO transfer hatches closed,,,
17:35-18:35,ISS-12,Soyuz - SM AO Hatch Leak Check,,,
17:35-17:50,FE-13,‘Transfer Hatches Closure’ TV PAO downlink (backup via Ku-band),,,
17:35-18:35,CDR-13,RELAXATION. Equipment setup. Tagup with specialists (S-band),,,
17:50-18:00,FE-13,Post-PAO equipment stowage,,,
18:35-23:50,"ISS-12, SFP",Soyuz ODF ops,,,
19:00-19:20,CDR-13,"KUBIK. KUBIK-1, 2 removal",,,
19:25-19:30,FE-13,"Transferring TVIS, RED, and HRM data to MEC",,,
19:30-19:35,O2 and CO2 monitoring.,,,,
19:35-19:50,ISS-13,Daily Planning Conference (S-band),,,
20:05-20:35,FE-13,КЛ-154 TV camera test during Soyuz 217 undocking,,,
20:20-20:40,CDR-13,Photography of Soyuz 217 docking assembly through SM window 26 after Soyuzundocking,,,
20:40-20:45,Soyuz post- undock comm reconfig,,,,
20:45-21:15,ISS-13,DINNER,,,
21:15-21:45,Daily food prep,,,,
21:45-22:45,Pre-sleep,,,,
22:45-23:00,CDR-13,RELAXATION. Soyuz thruster performance study. Tagup with specialists (S-band),,,
23:00-23:40,RELAXATION. Hardware set up. Soyuz re-entry observation and imagery. Tagupwith specialists (S-band),,,,
23:45-23:50,Restore nominal comm config after Soyuz landing,,,,
00:00-08:30,ISS-13,SLEEP,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,CDR,Post-sleep,,,
06:10-06:30,FE-1,,,,
06:30-06:40,FE-1,Hematocrit. Hematocrit test,,,
06:40-06:50,CDR,,,,
06:40-06:50,FE-1,Post-sleep,,,
06:50-07:40,BREAKFAST,,,,
06:50-06:55,CDR,Hematocrit. Stowage.,,,
06:55-07:45,BREAKFAST,,,,
07:40-08:10,FE-1,Work prep,,,
07:45-08:10,CDR,,,,
08:10-08:25,,Daily Planning Conference (S-band),,,
08:25-09:55,CDR,Progress 355 transfers and IMS updates,,,
08:25-10:25,FE-1,,,,
09:55-10:40,CDR,БСПН S/W modification for ROKVISS experiment. Tagup withspecialists (S-band),,,
10:25-10:40,FE-1,Video hardware setup for PFE imagery,,,
10:40-11:20,CDR,Crew time for adaptation and ISS familiarization,,,
10:40-12:10,FE-1,Periodic fitness evaluation -Nom Ops,,,
11:20-11:50,CDR(assists),,,,
11:50-12:10,CDR,Crew time for adaptation and ISS familiarization,,,
12:10-13:40,FE-1,Physical Exercise (RED),,,
,CDR,Physical Exercise (TVIS) Day 4,,,
13:40-14:40,,LUNCH,,,
14:40-15:20,CDR,Photo of space behind panel 425,,,
14:40-14:55,FE-1,Stow video hardware used for PFE imaging,,,
14:55-15:05,CWC audit,,,,
15:05-16:05,Crew time for adaptation and ISS familiarization,,,,
15:20-15:50,CDR,СОЖ maintenance,,,
16:05-16:15,FE-1,PAO hardware setup,,,
16:15-16:25,,Crew prep for PAO,,,
16:25-16:45,,PAO event (space.com and WKOV-TV) (Ku + S-band),,,
16:45-16:55,FE-1,Post-PAO equipment stowage,,,
16:45-17:45,CDR,"Physical exercise (VELO + Load Trainer/Cycle 1), day 4",,,
16:55-17:00,FE-1,Monitoring O2 and CO2 readings,,,
17:00-17:20,IMS update,,,,
17:20-17:25,Closing LAB window shutters,,,,
17:30-18:30,Physical Exercise (TVIS),,,,
17:45-18:00,CDR,Taking readings from АОК ГАНК-4М gas analyzer,,,
18:00-18:55,Evening work prep,,,,
18:30-18:35,FE-1,"Transfer TVIS, RED, and HRM data to MEC.",,,
18:35-18:55,Evening work prep,,,,
18:55-19:15,,"Video greetings downlink to Sozvezdiye Olympiad participants(То=18:52, Т1, Т2, Т3 initiated by СПП)",,,
19:15-19:30,,Daily Planning Conference (S-band),,,
19:30-20:00,,DINNER,,,
20:00-20:30,,Daily Food Prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
GMT,,CREW,,ACTIVITY,
07:30-07:40,,,,Morning inspection,
07:40-08:10,,,,Post-sleep,
08:10-09:00,,,,BREAKFAST,
09:00-09:15,,,,Work prep,
09:15-09:30,,,,Daily Planning Conference (S-band),
09:30-09:45,,,,Work prep,
,09:45-10:05,,SFP,,SMEK. Activation of Experiment 2
09:45-11:45,,CDR-13,,CARDIOCOG. Experiment ops. Tagup as necessary (S-band),
09:45-09:55,,"FE-13, CDR-12",,Start EMU METOX Regeneration,
09:45-10:45,,FE-12,,Dismantling ЛКТ (ТА251МБ) and ROM in the Soyuz 217 HabitationModule,
09:55-11:30,,"CDR-12, FE-13",,Expedition 12 to Expedition 13 crew handover,
,10:40-10:45,,SFP,,HAM radio session set up
,10:45-10:55,,SFP,,Ham radio session
10:45-11:25,,FE-12,,"ALTCRISS. МКС-12 close-out ops, repositioning ACT, photography",
,10:55-11:00,,SFP,,CARDIOCOG. Photo imagery during experiment ops
,11:00-11:10,,SFP,,SEEDS. Photography
,11:10-11:30,,SFP,,GSM. Photography
11:25-11:35,,FE-12,,NOA1. Hardware setup and activation. Tagup as necessary (S-band),
11:30-12:00,,"CDR-12, FE-13",,"Expedition 12 - Expedition 13 PROMISS handover ops, photography",
,11:30-11:50,,SFP,,SEEDS. Transfer photos to laptop
11:35-11:45,,FE-12,,Verify ИП-1 sensor installation,
11:45-11:50,,CDR-13,,KUBIK. KUBIK 1 status check,
11:50-11:55,,CDR-13,,KUBIK. KUBIK 2 status check,
11:50-12:20,,FE-12,,NOA (ESANO1). Measurement and close out ops. Tagup as necessary(S-band),
12:00-12:50,,"CDR-12, FE-13",,Familiarization with US P/L,
,12:05-12:10,,SFP,,SMEK. Press key 2
12:10-12:40,,CDR-13,,NOA (ESANO1). Sensor changeout. Tagup as necessary (S-band),
12:20-12:30,,FE-12,,Transfer data from Laptop RSE-1 to HDD,
,12:25-12:45,,SFP,,SMEK. Deactivation of Experiment 2
12:30-13:30,,FE-12,,Physical Exercise (TVIS) Day 3,
12:40-12:50,,CDR-13,,NOA. Hardware setup and activation,
12:50-13:20,,CDR-13,,Dismantling КЛ-152 TV cameras (2 units) and light units in Soyuz 218Descent Module for return. Tagup (S--band),
12:50-13:50,,FE-13,,IMS audit of PBA and PFE,
,12:50-13:30,,SFP,,CLOUDS OF PROTEIN INTERACTION. Experiment nine ops
12:50-13:50,,CDR-12,,Physical Exercise (RED),
13:20-13:50,,CDR-13,,"NOA (ESANO1). Hardware calibration, the first measurement and close",
,,,,out ops,
,,,,,
13:30-13:40,,FE-12,,Transfer data from Laptop RSE-1 to HDD. Tagup with specialists (S-band),
13:45-13:50,,FE-12,,On MCC Go ISS O2 repress from Progress 355 СрПК (start),
13:50-14:50,,,,LUNCH,
14:50-15:00,,FE-13,,PAO hardware setup,
,,,,,
14:50-14:55,,FE-12,,ISS O2 repress from Progress 355 СрПК (terminate),
,,,,,
15:00-15:10,,ISS13,,Crew prep for PAO,
15:10-15:30,,ISS13,,Downlink message on the 25th Anniversary of STS-1 flight and forNASA Visitors Center (Ku + S-band),
15:30-15:45,,ISS13,,Private medical conference (S-band),
15:45-15:55,,FE-13,,Post-PAO equipment stowage,
15:45-16:00,,CDR-13,,SEEDS. Photo downlink via БСР-ТМ,
16:10-16:25,,CDR-13,,Transfer data from Laptop to disk SM-FOTO-HDD,
16:25-17:25,,CDR-13,,"Physical exercise (VELO + Load Trainer/Cycle 1), day 3",
16:30-18:00,,FE-13,,US equipment pre-pack for return on Soyuz 217,
17:25-17:40,,CDR-13,,Transfer data from Laptop to disk SM-FOTO-HDD,
17:40-18:20,,CDR-13,,MATRYOSHKA-R [МАТРЕШКА-Р]. Copy data to memory card,
18:00-19:00,,FE-12,,Physical Exercise (TVIS) Day 3,
,,,,,
18:00-18:15,,FE-13,,Questionnaire - journal entry,
18:15-18:25,,"CDR-12, FE-13",,CWC audit,
18:20-18:50,,CDR-13,,DIATOMEA. World ocean observations,
18:25-18:40,,"FE-13, CDR-12",,Conference with Army Chief of Staff (Ku+S-band),
18:40-18:55,,CDR-12,,Questionnaire - journal entry,
18:40-19:40,,FE-13,,Physical exercise (CEVIS),
,,,,,
18:55-19:55,,CDR-12,,Physical exercise (TVIS),
,,,,,
19:00-19:30,,"CDR-13, FE-12",,Signing ISS RS Handover Protocol,
,,,,,
19:30-20:00,,FE-12,,СОЖ maintenance,
19:30-19:50,,CDR-13,,MO-21 prep. Ecosphere battery charge,
,,,,,
19:50-19:55,,FE-13,,"Transferring TVIS, RED, and HRM data to MEC",
19:50-20:00,,"SFP, CDR-13",,Daily Plan Review,
19:55-20:00,,"CDR-12, FE-13",,O2 and CO2 monitoring.,
20:00-20:15,,,,Daily Planning Conference (S-band),
20:15-20:30,,,,Daily Plan Review,
20:30-21:00,,"ISS12, FE-13",,Report prep,
20:30-20:55,,"SFP, CDR-13",,Report prep,
,20:55-21:10,,"SFP, CDR-13",,"Prep for TV PAO (То= 20:53, Т1, Т2, Т3 activation from СПП)"
21:00-21:30,,"ISS12, FE-13",,Daily food prep,
,,"SFP,",,,
,21:10-21:25,,CDR-13,,TV PAO (EPO)
,,(asistance),,,
21:30-22:00,,,,DINNER,
22:00-23:00,,,,Pre-sleep,
23:00-07:30,,,,SLEEP,
ВРЕМЯ,CREW,,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:40,,Post-sleep,,,
06:40-07:30,,BREAKFAST,,,
07:30-08:00,,Work prep,,,
08:00-08:15,,Daily planning conference (S-band),,,
08:15-09:05,CDR,Setting up УС-21 container (003339R ФГБ1ПГО_1_112) on Progress #356,,,
08:15-08:30,,MSG: activation,,,
,FE-1,,,,
08:30-09:30,,PFMI/g-LIMIT: hardware installation,,,
09:05-09:15,,On MCC Go: Mate УС-21 telemetry connector to БИТС2-12,,,
,CDR,Installation of Local Temperature Sensor Switching Unit [ЛКТ] and ROM in,,,
09:15-10:15,,,,,
,,Progress 356,,,
09:30-10:00,,"PFMI, crew conference",,,
,FE-1,,,,
10:00-10:25,,GASMAP HRF - routine health check and power up,,,
10:15-10:30,CDR,Taking readings from АОК ГАНК-4M gas analyzer,,,
10:30-12:00,FE-1,Physical Exercise (TVIS),,,
10:40-11:20,,Electron activation Tagup with specialists (S-band),,,
11:20-11:50,CDR,СОЖ maintenance,,,
11:50-13:20,,"Physical Exercise (TVIS), Day 3",,,
12:00-12:10,,Scheduled inspection of RED,,,
,FE-1,,,,
12:10-13:10,,Physical Exercise (RED),,,
13:20-14:20,,LUNCH,,,
,,"Motorola phone charging: setup, start charge. Tagup with specialists as",,,
14:20-14:35,CDR,,,,
,,necessary (S-band),,,
14:25-14:40,FE-1,Food frequency questionnaire,,,
14:35-14:50,CDR,IMS tagup (S-band),,,
14:45-16:45,FE-1,"PFMI/g-LIMIT: setting up video equipment, steps 2-6",,,
14:50-14:55,,Motorola phone charging - status check,,,
,,БСПН S/W modification for ROKVISS experiment. Tagup with specialists (S-,,,
14:55-15:10,,,,,
,,band),,,
15:10-15:15,,Motorola phone charging - status check,,,
,CDR,БСПН S/W modification for ROKVISS experiment. Tagup with specialists (S-,,,
15:15-15:30,,,,,
,,band),,,
15:30-15:35,,Motorola phone charging - status check,,,
15:35-15:45,,"Motorola phone charging - terminate charging, cleanup",,,
15:45-17:15,,Pretreat container swap in АСУ,,,
16:45-16:55,,MSG - power down,,,
,FE-1,Scheduled maintenance of Compound Specific Analyzer- Combustion,,,
17:00-17:25,,,,,
,,Products (CSA-CP),,,
17:15-18:15,CDR,"Physical Exercise (VELO + Load Trainer/Cycle 1), day 3",,,
17:25-17:30,FE-1,GASMAP HRF - routine health check power down,,,
17:30-18:00,Airlock Vent and Relief Valve Disconnect,,,,
18:00-18:10,Creating Event Log File and clearing Event Logs,,,,
18:15-18:30,,Daily planning conference (S-band),,,
18:30-18:45,CDR,IMS update,,,
18:35-18:40,FE-1,Compound Specific Analyzer- Combustion Products (CSA-CP) spot check,,,
18:40-18:45,"Transferring TVIS, RED, and HRM data to MEC",,,,
18:45-18:50,Rebooting OCA SSC router,,,,
18:50-18:55,O2 and CO2 monitoring,,,,
18:55-19:10,Questionnaire - journal entry (FE-1),,,,
19:15-19:45,,DINNER,,,
19:45-20:00,,Flight Director / ISS Crew Tagup (S-band),,,
20:00-20:30,,Daily Food Prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task list,CDR,Search for missing hardware,,,
GMT,CREW,,,,
07:30-07:40,"CDR-13, SFP, FE-12",Morning inspection,,,
07:30-07:50,"FE-13, CDR-12",Airlock repress,,,
07:40-08:10,"CDR-13, SFP",Post-sleep,,,
07:40-07:50,FE-12,IMMUNO. First saliva sampling,,,
07:50-08:10,"CDR-12, FE-13",Airlock CO2 scrubbing closeout ops,,,
07:50-08:15,FE-12,Post-sleep,,,
08:10-08:20,"CDR-12, FE-13",Morning inspection,,,
08:10-09:00,SFP,BREAKFAST,,,
08:10-08:30,CDR-13,BREAKFAST,,,
08:15-08:20,FE-12,IMMUNO. Log sheet entry. Morning use of АСУ to start collection,,,
08:20-08:50,"CDR-12, FE-13",Post-sleep,,,
08:20-08:30,FE-12,"IMMUNO. First stress test, questionnaire data entry",,,
08:30-08:45,"FE-12, CDR-13",IMMUNO. Venous blood collection,,,
,,"IMMUNO. Venous blood sample processing (smear), transfer to",,,
08:45-09:05,FE-12,,,,
,,Cryogem-03. Tagup (S-band) (as necessary),,,
,,IMMUNO. Venous blood sample processing. Blood sample centrifuge,,,
08:50-09:05,CDR-13,,,,
,,processing. Tagup as necessary (S-band),,,
08:50-09:40,FE-13,BREAKFAST,,,
08:50-09:00,CDR-12,BREAKFAST,,,
09:00-09:30,SFP,Work prep,,,
09:00-09:15,CDR-12,Private Medical Conference (Ku + S-band),,,
09:15-09:40,CDR-12,BREAKFAST,,,
09:05-09:55,FE-12,BREAKFAST,,,
09:05-09:35,CDR-13,BREAKFAST,,,
09:30-10:10,SFP,CLOUDS OF PROTEIN INTERACTION. Experiment five ops,,,
09:40-10:10,CDR-13,Work prep,,,
09:40-10:10,"CDR-12, FE-13",Expedition 12-Expedition 13 crew handover,,,
,,IMMUNO. Urine sample collection and fluid / medications intake log,,,
09:55-10:10,FE-12,,,,
,,entry,,,
10:10-10:25,,Daily Planning Conference (S-band),,,
10:25-10:30,CDR-12,PCS deactivation after A/L test,,,
10:25-10:55,SFP,Photo- and video-imagery,,,
10:25-10:40,"CDR-13, FE-12",БМП Ф1 Absorption Cartridge regeneration (start),,,
10:30-11:30,CDR-12,Reconfigure A/L after Campout test and return hardware to A/L,,,
,,CWC 1042 (NOD1P2) condensate processing using Condensate,,,
10:40-11:00,"CDR-13, FE-12",,,,
,,Feed Unit (БПК) – start,,,
11:00-12:30,FE-12,Expedition 12 / Expedition 13 crew handover,,,
11:00-13:00,CDR-13,Expedition 12 / Expedition 13 crew handover,,,
11:10-11:20,SFP,SEEDS. Photography,,,
11:20-11:40,SFP,"GSM. Photography / VC-10 CENTENARIO, item 6.3.2., step 7-17,",,,
,,,,pp. 6-11 through 6-12,
11:30-12:30,,"FE-13,CDR-12",,Hardware transfers,
,11:40-12:00,,SFP,,SEEDS. Transfer photo images to Laptop
,,,,CLOUDS OF PROTEIN INTERACTION. Experiment Six ops,
,12:00-12:40,,SFP,,
,,,,,
,,,,,
12:30-13:00,,CDR-12,,Expedition 12 / Expedition 13 crew handover,
12:30-13:00,,FE-12,,СОЖ maintenance,
12:30-14:00,,FE-13,,Radiation Area Monitors Install and history photo,
,12:40-12:50,,SFP,,MINI HEAT PIPE. Activation of cycle four
13:00-14:00,,FE-12,,Physical Exercise (TVIS) day 1,
13:00-14:00,,CDR-12,,Physical Exercise (RED),
,13:00-14:00,,"CDR-13,SFP",,Photo- and video-imagery
14:00-14:05,,FE-12,,On MCC Go ISS O2 repress from Progress 355 СрПК (start),
14:00-15:00,,"CDR-12, ISS13, SFP",,LUNCH,
14:05-15:05,,FE-12,,LUNCH,
,15:00-15:10,,SFP,,CEM. Activation of cycle two
15:00-16:00,,"CDR-12, ISS13",,DOUG Software Review,
15:05-15:10,,FE-12,,ISS O2 repress from Progress 355 СрПК (terminate),
15:10-15:25,,FE-12,,IMMUNO. Urine sample collection and fluid / medications intake logentry,
,15:20-15:30,,SFP,,MINI HEAT PIPE. Deactivation of cycle four
,15:30-16:00,,SFP,,MINI HEAT PIPE. Removal
15:50-16:00,,FE-12,,Verify ИП-1 sensor installation,
16:00-16:30,,FE-12,,Expedition 12-Expedition 13 crew handover (regarding TV PAO),
16:00-16:50,,CDR-13,,,
16:00-17:25,,FE-13,,Expedition 12 / Expedition 13 crew handover,
16:15-17:25,,CDR-12,,,
,16:15-16:20,,SFP,,HAM radio session set up
,16:20-16:30,,SFP,,HAM-RADIO-EDUCATION. Ham radio session
16:30-16:45,,FE-12,,Private Medical Conference (Ku + S-band),
16:50-17:50,,FE-12,,Physical Exercise (TVIS) day 1,
,,,,"Tagup with Consultants Team via VHF1 (backup 18:50-19:05, 20:25-",
,17:20-17:30,,SFP,,
,,,,,20:40)
,,,,,
17:30-17:35,,CDR-12,,Setting up HAM radio,
17:35-17:45,,CDR-12,,HAM radio session,
17:35-17:50,,ISS13,,Private Medical Conference (Ku + S-band),
,17:35-17:45,,SFP,,Private conference using IP-Phone
,17:45-18:00,,SFP,,E-MAIL ops
17:55-18:25,,"CDR-12, FE-13",,Expedition 12-Expedition 13 crew handover,
17:55-18:00,,CDR-13,,KUBIK. KUBIK 1 status check,
18:00-18:05,,CDR-13,,KUBIK. KUBIK 2 status check,
,18:10-18:20,,SFP,,CEM. Cycle two deactivation
18:25-19:25,,CDR-12,,Physical Exercise (TVIS),
,,,,,
18:50-19:00,,FE-13,,PAO hardware setup,
19:00-19:10,,ISS13,,Crew prep for PAO,
19:00-19:15,,FE-12,,IMMUNO. Urine sample collection and fluid / medications intake logentry,
19:10-19:30,,ISS13,,PAO. The Cosmonautics Day Greetings (Ku + S-band),
19:15-19:45,,FE-12,,Daily Plan Review,
19:25-19:30,,CDR-12,,"Transferring TVIS, RED, and HRM data to MEC",
19:30-19:35,,"FE-13, CDR-12",,O2 and CO2 monitoring.,
19:35-19:45,,FE-13,,Post-PAO equipment stowage,
19:45-20:15,,.,,Report prep,
20:15-20:45,,"CDR-12, ISS13, SFP",,Daily Plan Review,
20:15-20:45,,FE-12,,Daily Food Prep,
20:45-21:00,,.,,Daily Planning Conference (S-band),
21:00-21:15,,FE-12,,IMMUNO. Second saliva sample. Close-out ops,
21:00-21:30,,"FE-13, CDR-12CDR-13, SFP",,DINNER,
21:15-21:45,,FE-12,,DINNER,
21:30-22:00,,"CDR-12, FE-13",,Daily Food Prep,
21:30-21:40,,CDR-13,,Daily Food Prep,
,,,,,
,,,,,
21:45-21:55,,FE-12,,"IMMUNO. Second stress test, questionnaire data entry",
,,"SFP,",,"PAO TV coverage. Globo TV-channel, Brazilia (backup  23:30-",
,,,,,
,,CDR-13 (assistance),,23:50),
,,,,,
21:55-22:10,,FE-12,,IMMUNO. Urine sample collection and fluid / medications intake logentry,
22:00-23:00,,"CDR-12, FE-13",,Pre-sleep,
22:10-22:45,,CDR-13,,Pre-sleep,
22:10-22:25,,FE-12,,IMMUNO. First urine sample collection from Urine receptacles,
22:10-23:00,,SFP,,Pre-sleep,
22:25-22:45,,FE-12,,Pre-sleep,
