0,1,2,3,4,5,6
02:10–03:10,CDR,QD MIT installation,,,,
02:05–03:35,FE-2,Equipment transfer,,,,
02:10–04:05,FE-1,NODE1-A/L vestibule outfitting (Part 2),,,,
04:05–05:05,,LUNCH,,,,
05:05–06:20,FE-1,A/L outfitting,,,,
05:05–05:10,"CDR, FE-2",A/L ingress,,,,
05:10–05:25,"CDR, FE-2",A/L ARS activation,,,,
05:25–05:35,"CDR, FE-2",A/L UOP activation and checkout,,,,
05:35–05:50,"CDR, FE-2",A/L PCS laptop installation,,,,
05:50–06:10,"CDR, FE-2",A/L audio test,,,,
06:10–07:30,CDR,NPRV replacement,,,,
06:10–08:35,FE-2,A/L O2 system purge,,,,
06:20–07:50,FE-1,Physical exercise (IRED),,,,
07:30–10:00,CDR,Physical exercise (TVIS+cycle),,,,
07:50–08:15,FE-1,Payload status monitoring,,,,
08:15–08:30,FE-1,ARIS Rack-2: guide installation,,,,
08:35–11:05,FE-1,A/L N2 system purge,,,,
08:35–09:05,FE-2,Removal of A/L closeout panels,,,,
09:15–09:35,FE-2,Delta file downlink prep,,,,
09:35–10:35,FE-2,Physical exercise (IRED),,,,
10:00–10:30,CDR,Removal of PPRV and installation of MPEV,,,,
10:35–11:05,"CDR, FE-2",Flight plan review,,,,
11:05–11:20,FE-2,Cargo transfer conference,,,,
11:05–11:35,FE-1,Node 1 MPEV/IMV test,,,,
11:05–11:15,CDR,Assembly tasks,,,,
,GMT,,CrewFE-2CDRCDRCDRCDRFE-2FE-1FE-2,,"Activity / ODF or R/GMorning inspectionPersonal hygiene (post-sleep)BREAKFASTLAB payload status monitoringPAO: 65th anniversary of the Russian Traffic Police / RODF ???  ? ? , pages 3-5,3-6, item 3.4 +r/g 1437Camcorder battery recharging / ???  ?? , page 3-2, item 3.2Downlink of ???  and ? ?  counter dataISS ? 2 repress from Progress ? ?? ? (per MCC go)Maintenance of ? ? ?LUNCHPrivate family conferencePrivate family conference (HMS-PFC)Delta file downlink prepDaily planning conferenceWork prepDINNERDaily food ration prepPersonal hygiene (pre-sleep)SLEEP",
,,,,,,
06:00–06:10,,,,,,
06:10–06:40,,,,,,
06:40–07:30,,,,,,
08:00–08:25,,,,,,
08:30–08:55,,,,,,
9:00–09:10,,,,,,
10:10–10:30,,,,,,
11:30–11:50,,,,,,
11:50–12:30,,,,,,
12:30–13:30,,,,,,
14:00–14:15,,,,,,
16:05–16:20,,,,,,
18:20–18:40,,,,,,
18:50–19:05,,,,,,
19:05–19:30,,,,,,
19:30–20:00,,,,,,
20:00–20:30,,,,,,
20:30–21:30,,,,,,
21:30–06:00,,,,,,
GMT,,Crew,,Activity / ODF or R/G,,
19:00 - 19:10,,,,Morning inspection,,
19:10 - 19:40,,,,Personal hygiene (post-sleep),,
19:00 - 19:2319:33 - 20:30,,FE-2,,HAM Radio Ops,,
19:40 - 20:30,,,,BREAKFAST,,
20:30 - 21:00,,,,Work prep,,
21:00 - 21:15,,,,Daily planning conference,,
21:15 - 21:25,,CDR,,Inspection of ????-1 separator,,
21:15 - 21:30,,FE-1,,PRIVATE FAMILY CONFERENCE via S-band,,
21:15 - 21:25,,FE-2,,HRF rack smoke detector test,,
21:25 - 21:55,,FE-2,,HRF rack activation,,
21:25 - 21:35,,CDR,,"Charging Camcorder battery / ???  ?? , page 3-2, item 3.2",,
21:35 - 22:15,,CDR,,Prep equipment/transfers for 7A,,
21:30 - 23:25,,FE-1,,Prep equipment/transfers for 7A,,
22:00 - 00:50,,FE-2,,Prep equipment/transfers for 7A,,
22:15 - 23:45,,CDR,,Physical exercise (active rest-4),,
23:25 - 00:55,,FE-1,,IMAX ops,,
23:50 - 00:00,,CDR,,Demating ?? ? -connectors from ????2-12 / r/g 1507,,
00:05 - 01:05,,CDR,,"Relocating ???-2 to provide access to ? ? ? -??1 / ? ??  ? ????  ? ? ,Outfitting, items 18.1, 18.1.1, page 18-1 + r/g 1507",,
00:50 - 01:15,,FE-2,,LAB payload status monitoring,,
00:55 - 02:25,,FE-1,,Physical exercise (RED),,
01:15 - 01:35,,FE-2,,Deactivation of PCG-STES 009o,,
01:25 - 01:35,,CDR,,"Mating ?? ? -connectors to ????2-12 / ??? ?? ? ?? , item 2.4, step 3,page 2-4 +r/g 1507",,
01:35 - 01:45,,FE-2,,HRF rack P/D,,
01:40 - 02:20,,CDR,,INTERACTIONS: data collection,,
01:45 - 02:00,,FE-2,,PCS file transfer,,
02:25 - 02:45,,"CDR, FE-1",,Test transmission of AUDIO ALARM OFF command / r/g 1465m,,
02:45 - 03:10,,,,"PAO TV event: addressing International Aviation Center / ???  ? ? , item 3.4,pages 3-5, 3-6 +r/g 1488",,
03:10 - 04:10,,,,LUNCH,,
04:00 - 04:30,,FE-1,,SAFER-C/O-TRNG,,
04:10 - 04:45,,CDR,,URAGAN: Earth observations using LIV / r/g 1505,,
04:45 - 05:35,,FE-2,,INTERACTIONS: Questionnaire backup,,
04:45 - 05:45,,CDR,,Physical Exercise (Active rest 4),,
05:00 - 05:30,,FE-1,,SAFER C/O,,
