0,1,2,4,5,6,8
MAMS NOM OPS,,,,MAMS NOM,,
SAMS OPS RTS/D2,,,,SAMS OPS,,
SAMS OPS RTS/D1,,,,SAMS OPS,,
EXPRS1 PWR/THERM,,,,EXPRS1 PW,,
APCF CRYSTAL GROWTH,,,,APCF CRYS,,
E BTR OPERATION,,,,BTR OPERA,,
R DCPCG CRYSTAL GROWTH,,,,DCPCG CRY,,
1 DCPCG COMMANDING,DCPCG COMMANDING DCPCG COMMANDING DCPCG COMMANDING,,,,,
DCPCG DATA D/L,DCPCG DATA D/L DCPCG DATA D/L,,,,,
,DCPCG DATA D/L,,,,,
MAMS COMMANDING 5,MAMS COMMANDING 5,,,,,
,MAMS COMMANDING 5,,,,,
MAMS STORED DATA D/L,MAMS STORED DATA D/L,,,,,
EXPRS2 THERMAL,,,,EXPRS2 TH,,
E EXPRS2 POWER,,,,EXPRS2 PO,,
R SAMS OPS ICU/D1,,,,SAMS OPS,,
2 ICE_POP_POWER,,,,ICE_POP_P,,
EXPPCS NOM OPS 12HR,,,,,,
EXPPCS HI-RT 1/20,,,,,,
E,,,,,,
R,,,,,,
4,,,,,,
HRF RK PWRPC,,,,,,
BONNER BALL CLCT,,,,BONNER BA,,
P РБО-1,РБО-1,,,,,
L,,,,РБО-1,,
РБО-2,РБО-2,,,,,
K CPO/PRO EXPPCS CMD,,,,CPO/PRO E,,
U - MAIL-SYNC EXE-PKG-U/L,,,,,,
B,,,,,,
D-S SBD-KEY-CHG,SBD-KEY-CHG,,,,,
B,,,,,,
D,,,,,,
R,,,,,,
S,,,,,,
M MIS SERVER 1&3 DN,MIS SERVER 1&3 DN,,,,,
C DVIS COLD START,,,,,,
C,,,,,,
,STP-3,,,,,
NOTES:,,,,,,
GMT,Crew,Activity/ODF or R/G,,,,
06:00-06:10,,Morning inspection,,,,
06:10-06:40,,Post sleep,,,,
06:40-07:30,,Breakfast,,,,
07:30-07:50,,Work prep,,,,
07:50-08:05,,Daily planning conference,,,,
,,Comparison of sound level meter [? ?? ?? ??] and CHeCS Sound Level,,,,
08:05-09:05,"CDR, Pilot",,,,,
,,Meter,,,,
,,"Regenerate absorbing cartridge for ?? ?  filter 1(begin)/ SM ? ? ?? , item",,,,
08:10-08:25,FE-1,,,,,
,,"7.3, step 1, pg.7-3",,,,
08:30-09:00,FE-1,PUFF-training,,,,
09:00-09:40,FE-1,? ? ?  maintenance per ground instruction,,,,
09:05-09:15,PILOT,Dreamtime – battery installation,,,,
09:05-10:05,CDR,Correct CMS failure (blood pressure/ECG),,,,
09:25-10:55,PILOT,Physical exercise (TVIS+RED – 2),,,,
09:40-10:40,FE-1,Physical exercise (cycle ergometer – 2),,,,
10:40-11:10,FE-1,Regular inspection of RED,,,,
10:55-11:00,PILOT,"CCAA anti-microbe drying (air conditioner), part 1",,,,
11:05-12:05,CDR,Physical exercise (TVIS),,,,
11:10-12:10,FE-1,Replace RED container,,,,
11:10-11:20,PILOT,"CCAA anti-microbe drying (air conditioner), part 2",,,,
11:20-11:40,PILOT,Monthly CEVIS maintenance,,,,
12:05-12:10,CDR,Weekly TVIS maintenance,,,,
12:15-12:40,FE-1,Daily status check of U.S. payloads,,,,
12:30-12:40,CDR,BSTC – prepare photo documentation 2,,,,
12:40-13:40,,Lunch,,,,
13:40-14:10,FE-1,Telephone discussion of inventory,,,,
13:40-14:40,CDR,BSTC – sample analysis,,,,
14:00-14:10,PILOT,Inspect ????-1 separator,,,,
14:10-14:20,PILOT,Dreamtime – battery check,,,,
14:20-14:25,"FE-1, Pilot",HDTV. Discussion with “Video imagery to inform the public” specialist,,,,
,,"HDTV. Video imagery to inform the public / ???, item 1.2.3, pp.1-37 to",,,,
14:25-15:10,"FE-1, Pilot",,,,,
,,"1-40, 1-43, 1-45.",,,,
14:40-16:00,CDR,BSTC – preserve cell cultures,,,,
15:10-15:25,PILOT,Private medical conference,,,,
15:15-16:45,FE-1,Physical exercise (TVIS+RED – 2),,,,
15:25-16:25,PILOT,Physical exercise (cycle ergometer – 2),,,,
16:00-16:45,CDR,BSTC - deactivate,,,,
,,ICE – familiarization with the procedure used to operate the device for,,,,
16:25-16:40,PILOT,,,,,
,,generating vibrations,,,,
16:40-17:10,PILOT,Install ICE equipment,,,,
16:45-18:15,CDR,Physical exercise (RED),,,,
16:45-17:00,FE-1,Private medical conference,,,,
17:10-17:20,PILOT,Prepare photo documentation N025 for ICE archive,,,,
17:15-18:15,FE-1,Prepare delta file for downlink,,,,
17:20-17:35,PILOT,ICE – archive photo documentation N025,,,,
17:35-17:45,,Dreamtime – battery storage,,,,
17:45-18:15,,Begin TEPC data downlink,,,,
18:15-18:45,,Review plan for the next day,,,,
18:45-19:15,,Dinner,,,,
19:15-19:30,,Daily food ration prep.,,,,
19:30-19:45,,Daily planning conference,,,,
19:45-20:15,,Work prep,,,,
20:15-20:45,,Pre sleep,,,,
20:45-20:55,,Ham radio session with North Pointe-Seabrook school,,,,
20:55-21:30,,Pre sleep,,,,
21:30-06:00,,Sleep,,,,
GMT,Crew,Activity/ODF or R/G,,,,
06:00 - 06:10,,Morning inspection,,,,
06:10 - 06:40,,Post sleep,,,,
06:40 - 07:30,,Breakfast,,,,
07:30 - 07:45,,Work prep,,,,
07:45 - 08:00,,Daily planning conference,,,,
08:15 - 08:30,"FE-1, PILOT",ICE – review operation procedure,,,,
08:15 - 09:25,CDR,Power up the HRF rack and prepare PUFF experiment,,,,
08:30 - 08:40,PILOT,ICE – activate device,,,,
08:40 - 09:00,PILOT,ICE – video imagery,,,,
09:00 - 10:00,FE-1,Physical exercise (active rest),,,,
09:25 - 10:40,CDR,Physical exercise (TVIS),,,,
09:30 - 09:50,PILOT,ICE – activate oscillations frequency,,,,
10:15 - 10:40,FE-1,Daily status check for U.S. payloads,,,,
10:35 - 11:35,PILOT,Physical exercise (active rest),,,,
10:40 - 11:00,CDR,PuFF – initial calibration,,,,
11:00 - 12:15,FE-1,PuFF – standard test (FE-1),,,,
11:00 - 12:15,CDR,PuFF – standard test (FE-1 assistance),,,,
11:35 - 11:55,PILOT,ICE - activate oscillations frequency,,,,
11:55 - 12:05,PILOT,ICE – deactivate device,,,,
12:05 - 12:15,PILOT,ICE – reorient device,,,,
12:15 - 13:05,,Lunch,,,,
13:05 - 13:15,,Prepare video camera and audio system for PAO event,,,,
13:15 - 13:35,,PAO event via Q band,,,,
13:35 - 13:45,,Crew conference with Charlie Precourt,,,,
13:45 - 14:15,CDR,LAB1DS  collect samples from condensate container,,,,
13:45 - 14:00,PILOT,"Regenerate ?? ?  filter 2 (? 2) absorbing cartridge (finish) / SM? ? ?? , item 7.3, step 2,4, pp.7-4, 7-5",,,,
14:15 - 15:30,PILOT,PuFF – stand test (pilot),,,,
14:15 - 15:30,CDR,PuFF - stand test (pilot assistance),,,,
14:30 - 15:10,FE-1,? ? ?  maintenance,,,,
15:10 - 15:55,FE-1,Prepare delta file for downlink,,,,
15:30 - 16:45,CDR,PuFF – standard test (CDR),,,,
15:30 - 17:00,PILOT,Physical exercise (active rest),,,,
16:45 - 17:05,CDR,PuFF – final calibration,,,,
17:00 - 18:30,FE-1,Physical exercise (active rest),,,,
17:05 - 17:20,CDR,PuFF – archive data,,,,
17:20 - 18:20,CDR,PuFF – deactivate and stow,,,,
17:45 - 18:00,PILOT,Dreamtime - prepare,,,,
18:00 - 18:30,PILOT,Dreamtime – video imagery of Earth’s surface,,,,
18:30 - 18:45,,Review plan for the next day,,,,
18:45 - 19:00,Daily planning conference,,,,,
19:00 - 19:30,Report prep,,,,,
19:30 - 20:00,Dinner,,,,,
20:00 - 20:30,Daily food ration prep,,,,,
20:30 - 21:30,Pre sleep,,,,,
21:30 - 06:00,Sleep,,,,,
TIEM,CREW,ACTIVITY / Ref. to ODF or radiogram,,,,
06:00-06:10,,Morning inspection,,,,
,,"Post-sleep + ? ? -9 (Biochemical urine analysis) / SM Med. Ops., Book 2,",,,,
06:10-06:55,,,,,,
,,"item 3.9.4, item 3.9.5, pp.3-56, 3-57",,,,
06:55-07:45,,Breakfast,,,,
07:45-08:15,,Preparation for work,,,,
08:15-08:35,CDR,Prepare medical equipment to perform crew health assessment,,,,
08:35-08:50,,Daily planning conference,,,,
08:50-08:55,PILOT,Check reading of CO sensor,,,,
,FE-1,Periodic health assessment – Cosmonaut (astronaut) being studied,,,,
08:50-09:20,,,,,,
,CDR,Periodic health assessment (Examiner),,,,
09:00-09:15,PILOT,ICE – N016 archive video documentation,,,,
,CDR,Periodic health assessment – Cosmonaut (astronaut) being studied,,,,
09:20-09:50,,,,,,
,PILOT,Periodic health assessment (Examiner),,,,
09:20-09:45,FE-1,Daily check of U.S. pasyload status,,,,
09:45-11:15,FE-1,Exercise (TVIS+IRED) – 2,,,,
,PILOT,Periodic health assessment – Cosmonaut (astronaut) being studied,,,,
09:50-10:20,,,,,,
,CDR,Periodic health assessment – ? ? ?  (Examiner),,,,
10:20-10:25,CDR,Weekly TVIS maintenance,,,,
10:20-10:35,PILOT,Enter health assessment data into MEC,,,,
10:25-10:35,CDR,???? transfer,,,,
10:35-11:05,CDR,Enter health assessment data into MEC,,,,
10:35-10:45,PILOT,ICE – device activation,,,,
10:45-11:05,PILOT,ICE – activate oscillation frequencies in shaker,,,,
11:05-11:25,CDR,Concluding activities for medical assessment,,,,
11:10-12:40,PILOT,Exercise (TVIS+IRED – 2),,,,
11:15-12:15,FE-1,Exercise (CEVIS),,,,
11:30-11:40,CDR,Prepare N025 photo documentation for ICE archive,,,,
11:40-11:55,CDR,ICE – N025 archive photo documentation,,,,
12:20-12:30,CDR,Prepare TV camera for TV session via OCA,,,,
12:30-13:30,"CDR, FE-1",,,,,
,,Lunch,,,,
12:40-13:40,PILOT,,,,,
13:30-14:27,"CDR, FE-1",ISS equipment inventory (database work) / radiogram 1852,,,,
13:40-14:00,PILOT,ICE – activate oscillation frequencies in shaker,,,,
14:00-14:15,PILOT,Private medical conference,,,,
14:27-14:37,,Prepare for TV PAO event,,,,
14:37-14:47,,PAO event via Ku-band,,,,
14:50-15:30,FE-1,"? ? ?  maintenance, on MCC go",,,,
14:50-15:50,PILOT,Exercise (VELO),,,,
14:55-15:25,CDR,Load WINSCAT,,,,
15:30-16:10,FE-1,Prepare for delta-file downlink,,,,
15:45-16:00,CDR,Private medical conference,,,,
16:10-16:25,FE-1,Private family conference (PFC) via USOS assets (voice),,,,
16:20-17:20,CDR,Exercise (TVIS),,,,
16:24-16:44,PILOT,ICE – activate oscillation frequencies in shaker,,,,
16:44-16:54,PILOT,ICE – deactivate equipment,,,,
16:45-17:00,FE-1,Private medical conference via USOS assets,,,,
17:00-18:35,PILOT,? ? ? ? ? ? -? ? . Equipment installation and test checks / radiogram 1850,,,,
17:00-18:35,FE-1,Install ??746 (? ? ? ? ?-?) in ?? 985?  monoblock/ radiogram 1847,,,,
17:20-18:50,CDR,Exercise (IRED),,,,
18:35-18:45,"PILOT, FE-1","Mate TLM connectors to ????2-12 of ""? ?????"" and ??-746 equipment/radiograms 1847, 1850",,,,
18:45-20:00,FE-1,Install ??746 (? ? ? ? ?-?) in ?? 985?  monoblock/ radiogram 1847,,,,
18:45-19:05,PILOT,? ? ? ? ? ? -? ? . Equipment installation and test checks / radiogram 1850,,,,
19:05-19:15,PILOT,ICE – equipment reorientation,,,,
19:15-19:35,PILOT,Interaction data collection,,,,
19:35-20:00,PILOT,? ? ? ? ? ? -? ? . Equipment installation and test checks / radiogram 1850,,,,
19:55-20:10,CDR,Familiarization with following day plan,,,,
20:00-20:10,"FE-1, PILOT",,,,,
20:10-20:25,,Daily planning conference,,,,
20:25-20:40,,Familiarization with following day plan,,,,
20:40-21:00,,Report preparation,,,,
21:00-21:30,,DINNER,,,,
21:30-22:00,,Daily food ration prep,,,,
22:00-22:30,,Pre-sleep,,,,
22:30-05:10,,Sleep,,,,
GMT,Crew,Activity / ODF or R/G,,,,
06:00–06:10,,Morning inspection,,,,
06:10–06:40,,Personal hygiene (post-sleep),,,,
06:40–07:30,,BREAKFAST,,,,
08:00–08:15,"PLT, FE-1",Physical exercise conference (via S-band),,,,
08:15–10:15,,"Weekly station cleanup / ? ?  Vol. 1, item 2.2.1, page 2-2",,,,
10:25–10:35,PLT,Inspection of ????-1 separator,,,,
10:35–12:05,PLT,Physical exercise (TVIS+RED day 2),,,,
10:50–11:50,FE-1,Physical exercise (cycle-2),,,,
11:40–12:00,CDR,LAB payload daily status check,,,,
11:50–12:05,FE-1,IMS voice conference,,,,
12:05–12:30,,Weekly planning conference (via S-band),,,,
12:30–13:30,,LUNCH,,,,
14:35–14:50,PLT,Private psychological support conference,,,,
16:00–17:00,CDR,Physical exercise (CEVIS),,,,
16:10–16:25,FE-1,Private psychological support conference,,,,
17:00–18:30,CDR,Physical exercise (RED),,,,
17:55–18:35,PLT,Maintenance of ? ? ?,,,,
18:00–19:30,FE-1,Physical exercise (TVIS+RED day 2),,,,
18:35–19:30,PLT,Physical exercise (cycle-2),,,,
19:30–20:00,,DINNER,,,,
20:00–20:30,,Daily food ration prep,,,,
20:30–21:30,,Personal hygiene (pre-sleep),,,,
21:30–06:00,,SLEEP,,,,
TIME,CREW,Activity / Reference to ODF or r/g,,,,
06:00-06:10,,Morning inspection of the station,,,,
06:10-06:40,,Post-sleep - Personal hygiene,,,,
06:40-07:30,,Breakfast,,,,
07:30-07:45,PLT,Work prep,,,,
07:30-08:00,"CDR, FE-1",Work prep,,,,
07:45-08:00,PLT,"? 1 ?? ?  Cartridge regeneration (end)/ SM ARS (? ? ??  ? ? )procedure 7.3, step 2,3 pp.7-4, 7-5",,,,
08:00-08:15,,Daily planning conference,,,,
08:15-08:45,PLT,Defibrillator checkout,,,,
08:15 -08:45,CDR,TEPC data downlink (end),,,,
08:15-08:45,FE-1,HRF rack activation,,,,
08:45 -09:15,FE-1,HRF GASMAP rack power up,,,,
08:45-09:15,CDR,Powerup and checkout of the total organic carbon analyzer (TOCA)),,,,
08:50-09:05,PLT,? 2 ?? ?  Cartridge regeneration (beginning) / ? ? ??  ? ?  procedure7.3 step 1 pp.7-3,,,,
09:05 -10:15,PLT,CEVIS exercise,,,,
09:15-09:35,CDR,ISS data backup copy,,,,
09:35 -10:05,CDR,RIC software autoloading (interface controller of EXPRESS rack #1 ),,,,
10:05 -10:35,CDR,Powerup of the total organic carbon analyzer (TOCA)),,,,
10:15-12:15,PLT,SM Rodnik ??1 tank shells compression / r/g 1810,,,,
10:35-11:35,CDR,CEVIS exercise,,,,
10:45-12:15,FE-1,TVIS+RED exercise,,,,
11:35-12:00,CDR,Daily US payload status check,,,,
12:00 -12:20,CDR,Prep for PAO TV com session,,,,
12:15-12:50,"PLT, FE-1","HDTV. Video survey for the crew medical examination. Session 1 /??? procedures 1.1.1-1.1.2 p?.1-1 through p?. 1-11, procedures1.1.4 p?.1-17 + ?/? 1816",,,,
12:35 -12:50,CDR,Rack 2 ARIS – guides installation,,,,
12:50-13:50,,Lunch,,,,
13:50-14:20,"CDR, PLT",Fastening system for medical procedures – transfer and check out,,,,
13:50 -14:55,FE-1,HRF GASMAP rack – functional checkout,,,,
14:55 -15:10,FE-1,HRF GASMAP rack – power off,,,,
14:20-14:35,CDR,Private medical conference,,,,
14:20-14:35,PLT,EXPRESS rack 4 Laptop power shutdown,,,,
14:35-15:05,PLT,Bonner Ball – hardware status checkout,,,,
14:40-15:20,CDR,SSRMS reposition long the Lab to provide the optimum field of view,,,,
15:05 -16:35,PLT,TVIS+RED exercise,,,,
15:20 -16:00,CDR,VZAIMODEYSTVIYE (INTERACTION) - CDR – data collection anddata backup copy,,,,
16:05 -16:45,FE-1,VZAIMODEYSTVIYE (INTERACTION) – FE-1 – data collection,,,,
16:05 - 17:35,CDR,RED exercise,,,,
16:45 -17:35,PLT,VZAIMODEYSTVIYE (INTERACTION) – PILOT – data collection,,,,
16:45-17:45,FE-1,CYCLE ERGOMETER exercise,,,,
17:35 -18:15,PLT,? ? ?  maintenance,,,,
17:35-18:15,CDR,PAO (via S-band),,,,
17:45 -18:05,FE-1,Delta file downlink prep,,,,
18:15-18:35,,Review daily plan,,,,
18:35-18:50,,Daily planning conference,,,,
18:50-19:30,,Report prep,,,,
19:30-20:00,,Dinner,,,,
20:00 - 20:30,,Daily food ration prep,,,,
20:30 - 21:30,,Pre-sleep,,,,
21:30 - 06:00,,Crew sleep,,,,
Time,Crew,Activity / Reference to ODF or radiogram,,,,
08:00-08:10,,Morning Inspection,,,,
08:10-08:40,,Post-Sleep,,,,
08:40-09:30,,Breakfast,,,,
09:30-10:00,,Work Set-up,,,,
10:05-10:20,,Daily Planning Conference,,,,
10:20-10:35,CDR,US payloads daily status check,,,,
,,"? 2 ?? ?  Cartridge Regeneration (end) / ? ? ??  ? ?  p.7-4, 7-5 para.7.3 step",,,,
10:20-10:35,PILOT,,,,,
,,"2,4",,,,
,,"DC-1 delivered cargo disassembly, transfer, and inventory ?/?  ? ? ?  ? ? -1;",,,,
10:35-11:50,"CDR, PILOT",? ? 1-7 portable lighting device Installation (plug-in in DC-1) / Radiogram,,,,
,,1864,,,,
11:00-12:30,FE-1,PHYSICAL EXERCISE (TVIS+IRED) - 2,,,,
11:50-12:20,"CDR, PILOT",Cargo retention frame disassembly. Conference with specialists (S-band),,,,
12:20-12:30,CDR,PAO prep,,,,
12:20-12:35,PILOT,PMC (S-band),,,,
12:30-14:00,CDR,PHYSICAL EXERCISE (RED),,,,
12:30-12:40,FE-1,TVIS WKLY MAINT,,,,
12:35-13:35,PILOT,PHYSICAL EXERCISE (????  – 2),,,,
12:50-13:20,FE-1,HRF Rack – power-up,,,,
13:20-14:20,FE-1,PHYSICAL EXERCISE (????  – 2),,,,
13:40-14:10,PILOT,? ? ?  Maintenance,,,,
14:20-15:20,,Lunch,,,,
14:05-14:20,CDR,PMC (S-band),,,,
15:20-16:00,PILOT,Delta-file downlink prep,,,,
15:20-15:30,FE-1,HRF Rack – power-down,,,,
15:20-17:20,CDR,Microbiol. analysis,,,,
,,"Manual circuit breakers position check-out on ????? , fuse status check-",,,,
15:30-15:45,FE-1,,,,,
,,out / /  Radiogram 1872,,,,
,,? ? 1-7 (?  86) main lighting unit installation into a nominal location /,,,,
15:45-16:00,FE-1,,,,,
,,Radiogram 1870,,,,
16:10-16:20,"FE-1, PILOT",Conference on ????  2-12 ? ?  software version changeout (S-band),,,,
16:20-16:40,"FE-1, PILOT",? ?  ? ? ?? 2-12 ? ?  software version changeout prep after DC-1 arrival,,,,
16:40-16:55,FE-1,PMC (Sband),,,,
,,????  2-12 software version changeout after DC-1 arrival (Changeout of 2,,,,
17:05-18:20,FE-1,"ROM units: ? ?? ? ?114? ) / ?/? ? ??  ?????  p.3-29, 3-30, para.3.1.5 +",,,,
,,Radiogram 1891,,,,
17:05-17:35,PILOT,????2-12 IFM activities (2 caps changeout on ??) / Radiogram 1892,,,,
17:20-18:20,CDR,PHYSICAL EXERCISE (CEVIS),,,,
17:35-18:35,PILOT,PHYSICAL EXERCISE (TVIS+IRED) - 2,,,,
18:20-18:35,"FE-1, CDR",Report preparation,,,,
18:35-18:45,,???  prep,,,,
18:45-19:15,,PAO (S-band),,,,
19:15-19:25,,Daily Planning Conference,,,,
19:25-19:30,,Review of Next Day’s Plan,,,,
19:30-20:00,,Dinner,,,,
20:00-20:15,FE-1,Daily food ration prep,,,,
20:00-20:30,PILOT,,,,,
20:15-20:25,CDR,Daily food ration prep,,,,
20:15-20:30,FE-1,"? 1 ?? ?  Cartridge Regeneration (beginning) / ? ? ??  ? ?  p.7-3, para.7.3step 1",,,,
20:25-20.40,CDR,PFC (S-band),,,,
20:30-21:30,"FE-1, PILOT",Pre-sleep,,,,
20:40-21:30,CDR,,,,,
21:30-06:00,,Sleep,,,,
Time,Crew,Activity / Reference to ODF or R/G,,,,
06:00-06:10,,MORNING INSPECTION OF THE STATION,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,"CDR,FE-1",BREAKFAST,,,,
06:40-07:05,PLT,Breakfast,,,,
07:05-07:30,PLT,RENAL STONE – completion of urine collection,,,,
07:30 -07:45,FE-1,"Regeneration of F1 micro purification unit (? 1 ?? ? ) absorption cartridge(completion) /ARS (? ? ?? ), para.7.3, pp. 7-4,7-5, steps 2,3",,,,
07:30-09:20,PLT,"Weekly station housekeeping /? ed ? ps, book1, para.2.2.1, pg. 2-2",,,,
07:30-09:30,CDR,,,,,
07:45-09:15,FE-1,,,,,
09:15-09:30,FE-1,"Regeneration of F2 micro purification unit (? 2 ?? ? ) absorption cartridge(start) /ARS (? ? ?? ), para. 7.3, pg. 7-3, step 1",,,,
09:20-09:35,PLT,Private psychological conference,,,,
09:30-10:00,CDR,Daily US payload status check,,,,
09:45-10:05,PLT,RENAL STONE – stowage of equipment,,,,
10:30-12:00,PLT,IRED exercise- 2,,,,
10:55-11:10,FE-1,Private psychological conference,,,,
11:30-12:30,CDR,CVIS  exercise,,,,
11:30-12:30,FE-1,CYCLE ERGOMETER exercise - 2,,,,
12:30-13:30,,LUNCH,,,,
15:30-15:45,CDR,Private psychological conference,,,,
15:45-15:55,CDR,Inspect ????-1 separator,,,,
16:15-17:45,FE-1,IRED exercise- 2,,,,
16:35-17:15,PLT,ECLSS (? ? ? ) on MCC go,,,,
17:45-19:15,CDR,RED  exercise,,,,
18:15-19:15,PLT,CYCLE ERGOMETER exercise - 2,,,,
19:20-19:30,PLT,"Charge Camcoder storage battery (as necessary) / Audio & VideoEquipment ODF, pg. 3-2. para.3.2.",,,,
19:30-20:00,,DINNER,,,,
20:00-20:30,,Ration prep,,,,
20:30-21:30,,Pre-sleep,,,,
21:30-06:00,,Crew sleep,,,,
GMT,,Crew,Activity / ODF or R/G,,,
06:00–06:10,,,Morning inspection,,,
06:10–06:40,,,Post-sleep,,,
06:40–06:50,,CDR,"Calf volume measurement / MO Vol. 2, item 3.7, page 3-37",,,
06:40–06:50,,FE-1,"? ? -8: configuration setup / MO Vol. 2, item 3.8.1, step 7, page 3-43",,,
06:50–07:00,,PLT,"Calf volume measurement / MO Vol. 2, item 3.7, page 3-37",,,
06:50–07:05,,FE-1,"Body mass measurement / MO Vol. 2, item 3.8.2, pages 3-45 to 3-47",,,
07:05–07:15,,FE-1,"Calf volume measurement / MO Vol. 2, item 3.7, page 3-37",,,
07:05–07:20,,PLT,"Body mass measurement / MO Vol. 2, item 3.8.2, pages 3-45 to 3-47",,,
07:20–07:35,,CDR,,,,
07:35–07:45,,FE-1,"? ? -8: concluding ops / MO Vol. 2, item 3.8.3, page 3-48",,,
07:45–08:35,,,BREAKFAST,,,
08:35–09:05,,,Work prep,,,
09:10–09:25,,,Daily planning conference,,,
09:25–09:55,,CDR,US payload daily status check,,,
09:30–10:00,,FE-1,Bonner Ball maintenance,,,
