0,1,2,4
20:30-21:30,"FE-1, FE-2",,
21:15-21:30,CDR,БМП Ф2 Absorption Cartridge Regeneration (termination),
21:30-06:00,,SLEEP,
Task List,"CDR,FE-1",Expedition-16 Food Ration Containers prep for disposal (Food RationContainer repack),
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning Inspection,
06:10-06:40,"CDR,FE-1",Post-sleep,
06:10-06:30,FE-2,Nutrition: urine collection,
06:30-06:40,FE-2,Nutrition: first urine sample insertion into MELFI,
06:40-07:10,FE-2,Post-sleep,
06:40-07:30,"CDR,FE-1",BREAKFAST,
07:10-08:00,FE-2,,
09:30-11:00,FE-2,Physical Exercise (RED),
09:30-11:00,FE-1,"Physical Exercise (TVIS), day 1",
11:00-12:00,FE-2,Physical Exercise (TVIS),
12:00-12:20,Nutrition: urine collection,,
12:00-13:30,CDR,"Physical Exercise (TVIS), day 1",
12:20-12:25,FE-2,Nutrition: urine sample insertion in MELFI,
13:30-14:30,.,LUNCH,
14:30-15:10,FE-1,"СОЖ Maintenance. СВО, СП, and POTOK Air Purification System datacalldowns",
14:30-14:50,FE-2,Nutrition: urine collection,
14:50-14:55,Nutrition: urine sample insertion in MELFI,,
16:15-17:15,CDR,"Physical Exercise (VELO + RED), day 1",
17:15-18:15,FE-1,"Physical Exercise (VELO + RED), day 1",
17:50-18:10,FE-2,Nutrition: urine collection,
18:10-18:15,Nutrition: urine sample insertion in MELFI,,
18:15-18:30,.,Daily Planning Conference (S-band),
18:30-19:30,.,Evening Work Prep,
19:30-20:00,.,DINNER,
20:00-20:15,FE-2,Daily Food Prep,
20:00-20:30,"CDR,FE-1",,
20:15-21:00,FE-2,Pre-sleep,
20:30-21:30,"CDR,FE-1",,
21:00-21:15,FE-2,Private Family Conference (Ku + S-band),
21:15-21:30,FE-2,Pre-sleep,
21:30-06:00,.,SLEEP,
Task List,FE-1,ECON. Observations and Photography,
CDR,URAGAN. Observations and Photography,,
DIATOMEA. World Ocean Observations,,,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:40,Post-sleep,,
06:40-07:20,CDR,BREAKFAST,
06:40-07:30,"FE-2, FE-1",,
07:20-07:35,CDR,БМП Ф1 Absorption Cartridge Regeneration (start),
07:30-07:55,"FE-2, FE-1",Prep for Work,
07:35-07:45,CDR,BREAKFAST,
07:45-07:55,Prep for Work,,
07:55-08:10,,Daily Planning Conference (S-band),
08:10-08:55,Emergency Response to Fire On-board ISS drill. Tagup with specialists (S-band),,
08:55-09:55,FE-2,Crew time for ISS adaptation and orientation,
09:00-09:40,"FE-1, CDR","Study of cardiac bioelectric activity at rest. Tagup with specialists (VHF),То=09:13",
09:55-10:10,,Joint Onboard Emergency Response Training. Tagup with specialists (S-band),
10:10-11:40,FE-2,Physical Exercise (RED),
10:10-11:10,"FE-1, CDR",Orlan height adjustmentEVA Prep Comm Reconfig,
11:10-12:10,FE-1,Spacesuit and БСС (Orlan interface unit) leak checks and valve tests,
11:10-13:10,CDR subject,COUNTERMEASURES (PROFILAKTIKA). CDR Test exercise on TVISw/assistance. Tagup with specialists (S-band),
11:40-12:40,FE-2,Physical Exercise (CEVIS),
12:10-12:40,FE-1 assists,COUNTERMEASURES (PROFILAKTIKA). CDR Test exercise on TVISw/assistance. Tagup with specialists (S-band),
12:40-12:50,FE-2,FMK stow,
12:50-13:00,FE-2,CWC audit,
13:00-13:10,1J Icepack 2 Iinsertion into MELFI,,
13:10-14:10,,LUNCH,
14:10-16:40,FE-1,"Water transfer from Progress 364 Rodnik tank 2 to EDV, bladdercompression Tagup with specialists as necessary (S-band)",
14:10-14:35,FE-2,SCOF (Solution Crystallization Observation Facility) - PL prep,
14:10-15:10,CDR,Spacesuit and БСС [Orlan interface unit] leak checks and valve tests,
14:35-14:55,FE-2,PCRF (Protein Crystallization Research Facility) - PL prep,
14:55-15:20,JEM Waste Gas (WG) and Vacuum Vent (VV) Jumper Connect,,
15:10-15:20,CDR,Orlan Suit #27 backup bladder leak check,
15:20-16:20,FE-2,OUM-PFE – hardware installation,
15:25-15:40,CDR,БК-3 oxygen tank pressure check,
15:40-16:20,CDR,СОЖ Maintenance,
16:20-16:50,Load trash into ATV,,
16:25-16:35,FE-2,PAO Hardware Setup,
16:35-16:45,,Crew Prep for PAO,
16:40-18:40,FE-1 subject,COUNTERMEASURES (PROFILAKTIKA). FE1 Test exercise on TVISw/assistance. Tagup with specialists (S-band),
16:45-17:05,FE-2,PAO Event (Ku + S-band),
16:50-17:00,CDR,IWIS - stowage,
17:05-17:20,CDR,TV greetings downlink for G. I. Padalka (Ku + S-band),
17:05-17:15,FE-2,Terminate EMU Metox Regeneration,
17:15-17:35,Battery Stowage Assembly (BSA) Battery Recharge Terminate,,
17:20-17:50,CDR assists,COUNTERMEASURES (PROFILAKTIKA). FE1 Test exercise on TVISw/assistance. Tagup with specialists (S-band),
17:35-18:25,FE-2,Evening Work Prep,
17:50-18:10,CDR,IMS Update,
18:10-18:45,Evening Work Prep,,
18:25-18:40,FE-2,Daily Food Prep,
18:40-18:45,"Transfer of TVIS, RED, and HRM data to MEC",,
18:40-18:45,FE-1,Evening Report Prep,
18:45-19:00,,Daily Planning Conference (S-band),
19:00-19:30,DINNER,,
19:30-19:45,FE-2,Daily Food Prep,
19:30-20:00,FE-1,,
19:30-19:50,CDR,,
19:45-20:35,FE-2,Pre-sleep,
19:50-20:20,CDR,,
20:00-21:00,FE-1,,
20:20-20:35,CDR,БМП Ф1 Absorption Cartridge Regeneration (termination),
20:35-20:50,FE-2,Questionnaire - journal entry (FE-2),
20:35-21:00,CDR,Pre-sleep,
21:00-05:30,,SLEEP,
Task List,"CDR, FE-1",Expedition-16 Food Ration Containers prep for disposal (Food RationContainer repack),
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning Inspection,
06:10-06:40,.,Post-sleep,
06:40-07:30,.,BREAKFAST,
07:30-09:00,FE-2,Physical Exercise (RED),
08:45-08:50,FE-1,HAM radio equipment set up,
08:50-09:05,CDR,Private Psychological Conference (VHF),
08:50-09:00,FE-1,Ham radio session,
09:00-10:00,FE-2,Physical Exercise (TVIS),
10:00-11:30,CDR,"Physical Exercise (TVIS), day 4",
10:00-10:10,FE-2,ANITA - power down,
10:25-10:40,FE-1,Private Psychological Conference (VHF),
11:30-13:00,FE-1,"Physical Exercise (TVIS), day 4",
12:40-12:45,FE-2,ANITA - power up,
12:55-13:00,FE-2,Disconnect the Lab Robotic Workstation (RWS) Display and ControlPanel (DCP) power cable.,
13:00-14:00,.,LUNCH,
14:00-14:40,CDR,СОЖ Maintenance.,
14:05-14:20,FE-2,Private psychological conference (Ku + S-band),
16:15-17:15,CDR,"Physical Exercise (VELO + RED), day 4",
17:15-18:15,FE-1,"Physical Exercise (VELO + RED), day 4",
17:25-17:40,FE-2,Private Family Conference (Ku + S-band),
18:15-19:05,.,Prep for Work,
19:05-19:20,.,Daily Planning Conference (S-band),
19:20-19:30,.,Prep for Work,
19:30-20:00,.,DINNER,
20:00-20:30,.,Daily Food Prep,
20:30-21:30,FE-1,Pre-sleep,
20:30-21:30,"CDR,FE-2",Pre-sleep,
21:30-06:00,.,SLEEP,
TaskList,FE-1,Expedition-16 Food Ration Containers prep for disposal (Food RationContainer repack),
CDR,URAGAN. Observations and photography,,
CDR,DIATOMEA. World Ocean Observations,,
FE-1,ECON. Observations and photography,,
GMT,CREW,ACTIVITY,
06:00-06:10,FE-1,SONOCARD. Experiment (termination),
06:00-06:10,"CDR, FE-2",Morning Inspection,
06:10-06:20,FE-1,,
06:10-06:40,"CDR, FE-2",Post-sleep,
06:20-06:50,FE-1,,
06:40-07:30,"CDR, FE-2",BREAKFAST,
06:50-07:30,FE-1,,
07:30-07:40,FE-1,Prep for Work,
07:30-07:55,"CDR, FE-2",,
07:40-07:55,FE-1,SONOCARD. Copy Data to RSE-MED Laptop,
07:55-08:10,,Daily Planning Conference (S-band),
08:10-09:10,FE-2,Post 1J Item Transfers and Stowage,
08:10-09:40,FE-1,Installation of US EMU lights and TV camera onto Orlan #26,
08:10-08:15,CDR,Prep for Work,
08:15-09:15,Removing air ducts in DC and Soyuz Orbital Compartment before the exercise,,
09:10-09:40,FE-2 assists,Installation of US EMU lights and TV camera onto Orlan #26,
09:35-09:40,CDR,СТТС config in DC1,
09:40-11:10,FE-2,Physical Exercise (RED),
09:40-12:40,"CDR, FE-1",Soyuz Orbital Compartment Emergency Ingress with Orlan (Pressurize toP.Orlan=0.05) Tagup with specialists (S-band + VHF),
11:10-12:10,FE-2,Physical Exercise (CEVIS),
12:15-13:15,LUNCH,,
12:40-12:45,CDR,Restore nominal comm config,
12:40-13:35,FE-1,LUNCH,
12:45-13:35,CDR,,
13:15-13:25,FE-2,MELFI - ICEPAC Insertion into container module,
13:30-13:35,PAO Hardware Setup,,
13:35-13:45,.,Crew prep for PAO,
13:45-14:05,.,PAO Event (Ku + S-band),
14:05-14:25,FE-1,IMS Update,
14:05-14:45,CDR,DC1 and Soyuz Thermal Control System [СОТР] reconfig back to nominal afterthe exercise,
14:05-14:10,FE-2,PAO Hardware Deactivation,
14:10-14:40,Camcorder setup for Orlan Photo/Video,,
14:25-14:40,FE-1,Verify ИП-1 Flow Meter Positions,
14:45-15:05,CDR,Prep for Work,
14:45-15:45,FE-1,"Physical Exercise (VELO + RED), day 3",
14:50-15:30,FE-2,Psychological Evaluation Program (WinSCAT),
15:05-16:05,CDR,Physical exercise (CEVIS + RED),
15:30-15:40,FE-2,Prep for Work,
15:40-15:45,HAM radio setup,,
15:45-15:55,HAM radio session,,
15:45-16:15,FE-1,Prep for Work,
15:55-16:10,FE-2,,
16:05-16:15,CDR,Terminate charging Orlan 825М3 pack,
16:10-16:15,FE-2,"Transfer of TVIS, RED, and HRM data to MEC",
16:15-16:30,,Daily Planning Conference (S-band),
16:30-17:00,,DINNER,
17:00-17:30,,Daily Food Prep,
17:30-18:15,FE-2,Pre-sleep,
17:30-18:30,"CDR, FE-1",Pre-sleep,
18:15-18:30,FE-2,Questionnaire - journal entry,
18:30-03:00,,SLEEP,
Task List,FE-1,Expedition-16 Food Ration Containers prep for disposal (Food Ration Containerrepack),
СОЖ Maintenance,,,
GMT,CREW,ACTIVITY,
06:10-06:40,,Post-sleep,
06:40-07:30,BREAKFAST,,
07:30-10:30,FE-2,Weekly Housekeeping,
,"CDR, FE-1",Relocation training. Tagup with specialists (S-band + VHF),
10:30-10:50,FE-1,Private Family Conference (Ku + S-band),
10:30-12:00,FE-2,Physical Exercise (RED),
,CDR,"Physical Exercise (TVIS), day 3",
12:00-13:00,FE-2,Physical Exercise (CEVIS),
,FE-1,"Physical Exercise (VELO + RED), day 3",
12:05-12:25,CDR,Private Family Conference (Ku + S-band),
12:25-12:55,СОЖ Maintenance,,
12:55-13:00,Pre-filter cleaning in POTOK-150МК Air Purification System (use vacuumcleaner equipped with narrow nozzle attachment and POTOK unitpowered down),,
13:00-14:00,,LUNCH,
14:00-14:30,Weekly planning conference (S-band),,
14:30-17:30,"CDR, FE-1","Weekly HousekeepingScreen cleaning in ВПхО, ФС5, ФС6, ФС9 (ВДПрК), ВПрК, FGB ЦВ2, DC1В3",
14:35-14:50,FE-2,Food frequency questionnaire,
14:50-14:55,OCA SSC router reboot,,
14:55-15:00,SSC file server reboot,,
15:00-15:15,LOCAD procedure review,,
15:15-15:25,Tagup with specialists on LOCAD experiment (S-band),,
15:25-15:45,LOCAD equipment set up,,
15:45-16:05,LOCAD prep,,
16:05-16:15,LOCAD – collecting surface samples,,
16:35-16:40,LOCAD - data recording,,
16:40-16:50,LOCAD - collecting surface samples,,
17:10-17:15,LOCAD - data recording,,
17:15-17:25,LOCAD - collecting surface samples,,
17:30-19:00,FE-1,"Physical Exercise (TVIS), day 3",
17:45-17:50,FE-2,LOCAD - data recording,
17:50-18:00,LOCAD - collecting surface samples,,
18:15-19:15,CDR,"Physical Exercise (VELO + RED), day 3",
18:20-18:25,FE-2,LOCAD - data recording,
18:25-18:35,LOCAD - collecting surface samples,,
18:50-18:55,"Transfer of TVIS, RED, and HRM data to MEC",,
18:55-19:00,LOCAD - data recording,,
19:00-19:05,,LOCAD - collecting surface samples,
19:15-19:30,FE-1,LULIN. Close-out ops,
19:25-19:30,FE-2,LOCAD - data recording,
19:30-20:00,"CDR, FE-1",DINNER,
19:30-19:45,FE-2,LOCAD Experiment - closeout ops,
19:45-20:15,DINNER,,
20:00-20:30,"CDR, FE-1",Daily Food Prep,
20:15-21:15,FE-2,Pre-sleep,
20:30-21:30,"CDR, FE-1",,
21:15-21:30,FE-2,Questionnaire - journal entry (FE-2),
21:30-06:00,,SLEEP,
Task List,"CDR, FE-1",Expedition-16 Food Ration Containers prep for disposal (Food RationContainer repack),
CDR,URAGAN. Observations and Photography,,
FE-1,ECON. Observations and Photography,,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
07:30-08:00,Prep for Work,,
08:00-08:15,Daily Planning Conference (S-band),,
08:15-08:25,"CDR, FE-1",IMS tagup (S-band),
08:25-08:40,,ISS Crew and ГОГУ (RSA Flight Control Team) Weekly Conference (S-band),
08:40-10:10,FE-2,Physical Exercise (RED),
08:40-09:10,FE-1,Counter Measure System (CMS) Harmful Contaminant Measurements inSM,
09:10-09:40,FE-1,Pressurize Elektron Liquid Unit #056 using spares,
09:40-09:55,FE-1,Installation of power extension cable for EMU Radio Frequency CameraAssembly (ERCA),
09:55-10:25,FE-1,Installation of ERCA power unit on Orlan БРТА-1М,
10:10-11:10,FE-2,Physical Exercise (CEVIS),
10:45-12:15,CDR,Physical Exercise (TVIS) day 1,
11:10-12:40,FE-2,Inspection of Portable Breathing Apparatus (PBA) and Portable FireExtinguisher (PFE),
11:45-12:45,FE-1,"Physical Exercise (VELO + RED), day 1",
12:50-13:00,CDR,PAO hardware setup,
13:00-13:15,"CDR, FE-1",PAO TV Coverage (ISS-MCC). Greetings to the World Federation ofNeurosurgical Societies International Conference (Ku + S-band),
13:15-14:15,,LUNCH,
14:15-16:05,FE-2,Fluid System Servicer (FSS) charging,
14:15-14:45,CDR,Relocate common trash into ATV,
15:05-15:20,FE-1,АОК ГАНК-4М data readout,
15:20-16:00,"Search for transducer О2 ГЛ5187 (for gas analyzer ИК0501) S/N 012(00043539R, ФГБ1 ПГО_4_414_1, bag 359-1) and cap ШТ->ШТinstallation on this transducer",,
15:40-16:40,CDR,"Physical Exercise (VELO + RED), day 1",
16:00-16:40,FE-1,СОЖ Maintenance,
16:05-16:15,FE-2,FSS equipment stow,
16:15-16:45,Crew Medical Officer (CMO) Proficiency Training,,
16:40-18:10,FE-1,Physical Exercise (TVIS) day 1,
16:40-17:00,CDR,IMS Update,
17:20-17:50,Crew Medical Officer (CMO) Proficiency Training,,
17:50-18:20,Prep for Work,,
17:55-18:25,FE-2,Prep for Work,
18:10-18:20,FE-1,,
18:20-18:25,"Transfer of TVIS, RED, and HRM data to MEC",,
18:20-18:25,CDR,O2 level check,
18:25-18:40,,Daily Planning Conference (S-band),
18:40-19:10,Prep for Work,,
19:10-19:40,DINNER,,
19:40-20:00,Daily Food Prep,,
20:00-20:20,Flight Director / ISS Crew Tagup (Ku + S-band),,
20:20-21:15,FE-2,Pre-sleep,
20:20-20:30,FE-1,Daily Food Prep,
20:20-21:20,CDR,Pre-sleep,
20:30-21:30,FE-1,,
21:15-21:30,FE-2,Questionnaire - journal entry,
21:20-21:30,CDR,SONOCARD. Experiment (Start),
21:30-09:30,,SLEEP,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:20,FE-1,Hematocrit. Hematocrit test,
06:10-06:20,FE-2,Post-sleep,
06:10-06:40,CDR,,
06:20-06:50,FE-1,,
06:20-06:30,FE-2,Hematocrit. Hematocrit test,
06:30-06:50,Post-sleep,,
06:40-06:50,CDR,Hematocrit. Hematocrit test,
06:50-07:40,"FE-2, FE-1",BREAKFAST,
