0,1,2,3,4,5
11:45-12:45,"FE-1, CDRassists",Orthostatic stability evaluation with LBNP То = 12:13. Tagup withspecialists (VHF),,,
12:45-13:45,,LUNCH,,,
13:45-13:55,FE-2,PAO hardware setup,,,
13:55-14:05,,Crew Prep for PAO,,,
14:05-14:25,Greetings Downlink,,,,
14:25-15:05,CDR,Filling (Separation) of EDV [KOB] for Elektron from CWC #1074,,,
14:25-15:25,FE-1,Crew Departure Prep,,,
14:25-14:30,FE-2,HRF2 Checkout Prep,,,
14:40-14:45,HRF2 Checkout Power Up,,,,
14:45-15:15,Crew Medical Officer (CMO) Proficiency Training,,,,
15:05-15:45,CDR,СОЖ Maintenance,,,
15:20-15:40,FE-2,Oxygen Generation System (OGS) Power Reconfiguration,,,
15:30-17:00,FE-1,"Physical Exercise (TVIS), day 4",,,
15:40-17:10,FE-2,Physical Exercise (RED),,,
15:45-16:45,CDR,Crew Departure Prep,,,
16:45-18:15,"Physical Exercise (TVIS), day 4",,,,
17:00-17:20,FE-1,IMS Update,,,
17:10-18:10,FE-2,Physical Exercise (CEVIS),,,
18:00-18:10,FE-1,EXPERT. Kelvin-video charging (start),,,
18:10-18:15,FE-2,"Transfer of TVIS, RED, and HRM data to MEC",,,
18:15-18:30,HRF2 Rack Checkout,,,,
18:15-19:00,"CDR, FE-1",Evening Work Prep,,,
18:30-19:00,FE-2,,,,
19:00-19:15,,Daily Planning Conference (S-band),,,
19:15-19:30,Evening Work Prep,,,,
19:30-20:00,DINNER,,,,
20:00-20:30,Daily Food Prep,,,,
20:30-21:25,FE-2,Pre-sleep,,,
20:30-21:30,"CDR, FE-1",,,,
21:25-21:30,FE-2,Log entry reminder,,,
21:30-06:00,,SLEEP,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-07:40,Prep for Work,,,,
07:40-07:55,Daily Planning Conference (S-band),,,,
07:55-08:15,FE-1,Prep for Work,,,
07:55-08:10,CDR,Photo/TV setup for PFE footage,,,
07:55-08:05,FE-2,Prep for Work,,,
08:05-09:35,Periodic fitness evaluation -Nom Ops (subject),,,,
08:10-08:30,CDR,Prep for Work,,,
08:15-12:45,FE-1,Replacement of КОБ2 loop Н1 and Н2 pumps on 4СПН2 panel. Tagup withspecialists (S-band),,,
08:30-09:00,CDR (assists),Periodic fitness evaluation -Nom Ops,,,
09:35-10:45,CDR,Periodic fitness evaluation -Nom Ops (subject),,,
10:00-10:30,FE-2 (assists),Periodic fitness evaluation -Nom Ops,,,
10:30-12:00,FE-2,Physical Exercise (RED),,,
10:45-11:00,CDR,Stow video equipment used to film PFE,,,
11:00-12:30,In-flight Maintenance (IFM). Old and new tool box reconfig,,,,
12:00-12:50,FE-2,"Replacement of filters in FGB dust collectors ПС1, ПС2(ФГБ1ПГО_2_219_1, bag 363-17 or ФГБ1ПГО_2_224-312_1, bag 358-9.Discard the removed unit. Update IMS.)",,,
12:40-12:55,CDR,Questionnaire - journal entry,,,
12:45-13:45,FE-1,LUNCH,,,
12:55-13:55,"CDR, FE-2",,,,
13:45-14:15,FE-1,Counter Measure System (CMS) Harmful Contaminant Measurements inSM,,,
13:55-14:35,FE-2,Hardware Pre-pack for Return on Shuttle flight ULF2,,,
13:55-14:10,CDR,Umbilical removal and safing before ULF EVA1,,,
14:10-14:35,Payload Laptop Terminal Troubleshooting,,,,
14:15-14:30,FE-1,Crew time for adaptation and ISS orientation,,,
14:30-14:35,PAO equipment prep,,,,
14:35-14:45,,TV Greetings to the Fourth Russian National Civic Organization Congress“Russian Pedagogical Assembly” (Ku + S-band),,,
14:45-14:50,FE-1,Post-PAO hardware stowage,,,
14:45-15:30,CDR,Hardware Pre-pack for Return on Shuttle flight ULF2,,,
14:45-16:15,FE-2,Hardware Pre-pack for Return on Shuttle flight ULF2,,,
14:50-15:15,FE-1,Crew time for adaptation and ISS orientation,,,
15:15-16:15,"Physical Exercise (VELO+RED), Day 1",,,,
15:30-16:10,CDR,СОЖ Maintenance,,,
16:10-17:40,Physical Exercise (RED),,,,
16:15-17:45,FE-1,"Physical Exercise (TVIS), day 1",,,
16:50-17:10,FE-2,IMS Update,,,
17:10-17:25,BIOLAB – Removal of WAICO containers and Checkout of Rotor B,,,,
17:30-17:40,EarthKAM - lens change,,,,
17:40-17:45,CDR,Removal of TVIS SPD,,,
,FE-2,Transfer TVIS/RED/HRM data to MEC,,,
17:45-18:15,,Conference with Expedition 20 (Ku + S-band),,,
18:15-18:45,"CDR, FE-2",Evening Work Prep,,,
18:15-18:20,FE-1,Hemotocrit. Equipment setup,,,
18:20-18:45,Evening Work Prep,,,,
18:45-19:00,,Daily Planning Conference (S-band),,,
19:00-19:30,Evening Work Prep,,,,
19:30-21:30,"CDR, FE-1","Pre-sleep (Dinner, Daily Food Prep, Evening Toilet)",,,
19:30-21:25,FE-2,,,,
21:25-21:30,FE-2,Questionnaire - journal entry,,,
21:30-06:00,,Crew sleep,,,
Task List,FE-1,"Cleaning fan screens on FGB interior panels 116, 316, 231, 431",,,
GMT,,CREW,,ACTIVITY,
,,,,,
05:00-05:10,,"ISS-17, CDR-18,FE-1-18",,Morning Inspection,
,,,,,
05:10-05:40,,"ISS-17, CDR-18,FE-1-18",,Post-sleep,
,,,,,
05:40-06:30,,"ISS17, CDR-18,FE-1-18",,BREAKFAST,
,,,,,
06:30-06:45,,"ISS17, CDR-18,FE-1-18",,Prep for Work,
,,,,,
06:45-07:00,,"ISS17, CDR-18,FE-1-18",,Daily Planning Conference (S-band),
07:00-07:15,,"CDR, FE-1, FE-1-18",,Prep for Work,
07:00-07:30,,"FE-2, CDR-18",,Skills training for the Shuttle R-Bar Pitch Maneuver,
07:15-08:15,,CDR,,Dismantle ЛКТ (ТА251МБ) and Memory Storage Device from the Soyuz222 Habitation Module. Stow behind SM panel 314 to bag 353-8 (b/c00037141R),
07:15-07:20,,FE-1-18,,On MCC Go ISS О2 repress from Progress СрПК (start),
07:20-08:00,,"FE-1, FE-1-18",,BAR. Terminate BAR charge and run health check. Tagup with specialists(S-band),
07:30-07:35,,"FE-2, CDR-18",,Image downlink,
07:35-08:35,,FE-2,,Hardware Pre-pack for Return on Shuttle flight ULF2,
07:35-10:10,,CDR-18,,,
08:00-08:15,,FE-1,,ИПД air sampling for ammonia in SM,
08:15-08:45,,FE-1,,FGB And SM Air Sampling Using АК-1М Sampler And Sampling SM Air ForFreon Using АК-1М Sampler,
08:15-11:00,,CDR,,Stow return equipment in Soyuz,
08:20-08:25,,FE-1-18,,ISS О2 Repress from Progress СрПК (terminate),
08:30-09:30,,FE-1-18,,Physical Exercise (VELO+RED),
,,,,,
08:45-09:05,,FE-1,,REGENERATION. Transfer the ULITKA Container to Soyuz,
09:00-10:30,,FE-2,,CBM Checkout,
09:05-09:35,,FE-1,,"ANTIGEN. Dismantle BIOECOLOGY Containers #13, 14, 15, and transfer toSoyuz",
09:30-09:40,,FE-1-18,,KUBIK3. Set thermostat to +6 degrees,
09:35-10:05,,FE-1,,BIOTREK. Dismantle and transfer container to Soyuz,
10:05-11:05,,FE-1,,"Physical Exercise (TVIS), day 1",
10:10-10:55,,FE-1-18,,ECON. Observation and photography (test session). Tagup with specialists,
,,,,(S-band),
10:10-10:30,,CDR-18,,Grab Sample Container (GSC) Ops,
10:30-12:00,,FE-2,,Physical Exercise (RED),
10:45-11:45,,CDR-18,,Physical Exercise (CEVIS),
11:00-12:00,,CDR,,"Physical Exercise (TVIS), day 1",
11:20-12:00,,FE-1,,Microbial sample collection,
11:30-12:00,,FE-1-18,,Counter Measure System (CMS) Harmful Contaminant Measurements inSM,
,,,,,
,,,,,
,,"CDR, FE-1,",,,
,,,,"Post-sleep (Toilet, Meal)",
,,,,,
,,,,,
17:00-17:30,,FE-2,,"Post-sleep (Toilet, Meal)",
17:00-17:10,,FE-1-18,,BIO4. KUBIK 1 Ventilation /Tagup with specialists as necessary (S-band),
17:10-17:40,,FE-1-18,,"Post-sleep (Toilet, Meal)",
17:30-17:40,,FE-2,,PAO Hardware Setup,
17:40-18:00,,,,Change of Command Ceremony (Ku + S-band),
18:00-18:10,,"CDR-18, FE-1-18, FE-2",,Crew Prep for PAO,
18:00-19:40,,CDR,,Stow return equipment in Soyuz,
18:10-18:30,,"CDR-18, FE-1-18, FE-2",,PAO Event (Ku + S-band),
18:30-21:05,,"FE-2, CDR-18",,EVA tool config,
,,,,,
,,,,,
19:10-19:50,,FE-1-18,,DIATOMEA. World Ocean Observations,
19:15-19:30,,FE-1,,Private Medical Conference (Ku + S-band),
19:30-21:00,,,,,
19:40-19:55,,CDR,,Private Medical Conference (Ku + S-band),
19:50-20:30,,FE-1-18,,Filling (separation) of EDV [KOB] for Elektron (from CWC #1008 (23 L) and1029 (44.4 L),
19:55-22:00,,CDR,,Stow return equipment in Soyuz,
20:30-21:10,,FE-1-18,,СОЖ maintenance,
21:00-22:00,,FE-1,,"Physical Exercise (TVIS), day 1",
21:10-21:25,,FE-1-18,,Verify ИП-1 Flow Meter Positions,
21:25-21:45,,FE-1-18,,BIO4. Reconfig kits in KUBIK3. BCC kit preparations and transfer to Soyuz,
21:40-22:40,,FE-2,,Physical Exercise (CEVIS),
,,,,,
22:00-23:00,,CDR,,Physical Exercise (TVIS) day 1,
22:20-22:40,,FE-1-18,,Vozdukh activation after a time off,
22:25-22:45,,FE-1,,IMS Update,
22:30-22:45,,CDR-18,,Questionnaire - journal entry,
22:40-22:45,,FE-2,,"Transfer of TVIS, RED, and HRM data to MEC",
22:45-23:20,,"FE-1, CDR-18,FE-2, FE-1-18",,Prep for Work,
,23:00-00:00,,SFPVC,,Prep for Work
23:00-23:20,,CDR,,Prep for Work,
23:20-23:35,,"ISS17, CDR-18,FE-1-18",,Daily Planning Conference (S-band),
23:35-00:00,,,Prep for Work,,
00:00-01:55,,FE-2,,"Presleep (Dinner, Daily Food Prep, Evening Toilet)",
,,"CDR, FE-1, CDR-",,,
,00:00-02:00,,"18, SFPVC, FE-",,"Presleep (Dinner, Daily Food Prep, Evening Toilet)"
,,1-18,,,
01:55-02:00,,FE-2,,Questionnaire - journal entry,
02:00-12:00,,,,SLEEP,
,Task List,,SFPVC,,Earth Photography and copying photos to HDD for return
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning Inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-07:50,FE-2,SOLO - Body mass meter installation,,,
07:30-08:00,"CDR,FE-1",Prep for Work,,,
07:50-08:05,FE-2,"SOLO - control runs of body mass measurements, equipment calibration",,,
08:00-08:30,"CDR,FE-1",KENTAVR Fit Check. Private conference (S-band),,,
08:05-08:15,FE-2,SOLO - Body Mass Measurement,,,
08:15-08:35,FE-2,SOLO- Equipment Temp Stow,,,
08:30-08:45,"CDR,FE-1",Private medical conference with landing specialists (S-band),,,
08:35-08:45,FE-2,Prep for Work,,,
08:45-09:00,.,Daily Planning Conference (S-band),,,
09:00-09:20,CDRFE-1 assists,24-hour ECG Monitoring (start),,,
,FE-2,Prep for Work,,,
09:20-10:20,FE-1,"Physical Exercise (TVIS), day 1",,,
09:20-10:50,FE-2,Physical Exercise (RED),,,
09:35-10:05,CDR,PLASMA CRYSTAL-3 PLUS. Preparation for БСПН digital videotransmission (start). Tagup with specialists (S-band),,,
10:05-11:35,CDR,"Physical Exercise (TVIS), day 1",,,
10:20-11:00,FE-1,Crew departure prep,,,
10:50-11:50,FE-2,Physical Exercise (CEVIS),,,
11:00-11:15,FE-1,DIATOMEA. World Ocean Observations,,,
11:15-11:35,FE-1,Crew departure prep,,,
11:35-11:45,CDR,PLASMA CRYSTAL-3 PLUS. Preparation for БСПН digital videotransmission (terminate). Tagup with specialists (S-band),,,
11:35-13:35,FE-1,Pre-pack cargo items for return or disposal on Soyuz 222,,,
11:45-13:45,CDR,,,,
11:50-13:20,FE-2,US SLM: setup and measurements,,,
13:20-13:35,FE-2,SLM data download to MEC,,,
13:35-13:45,FE-1,PLANTS-2. Start Hardware Test.  Tagup with specialists (S-band),,,
,FE-2,"Power down COL, JEM and CUP PCS",,,
13:45-14:45,.,LUNCH,,,
14:45-15:40,CDR,Unpacking US cargo delivered by Progress 365,,,
14:45-16:00,FE-2,,,,
14:45-15:00,FE-1,PLANTS-2. Terminate Hardware Test Tagup with specialists (S-band),,,
15:00-16:30,FE-1,Transfer urine from EDV-U to Progress 365 Rodnik water tank,,,
15:40-16:20,CDR,СОЖ Maintenance,,,
16:00-16:25,FE-2,CSA O2 analyzer calibration,,,
16:20-17:20,CDR,"Physical Exercise (TVIS), day 1",,,
16:25-16:35,FE-2,PAO Hardware Setup,,,
16:30-16:50,FE-1,IMS Update,,,
16:35-16:45,FE-2,Crew prep for PAO,,,
16:45-17:05,PAO Event (Ku + S-band),,,,
17:05-17:55,"Surface sampling, analysis (T+5)",,,,
17:10-18:40,FE-1,"Physical Exercise (TVIS), day 1",,,
17:20-18:20,CDR,Crew departure prep,,,
17:55-18:00,FE-2,Daily Diet Monitoring,,,
18:00-18:10,FE-2,SOLO - retrieval of РСВА package from MELFI,,,
18:10-18:25,FE-2,Crew Discretionary Event.,,,
18:20-18:30,CDR,IWIS data transfer,,,
18:25-18:40,FE-2,Prep for Work,,,
18:35-18:40,CDR,Transfer TVIS/RED/HRM data to MEC,,,
18:40-18:55,.,Daily Planning Conference (S-band),,,
18:55-19:30,Prep for Work,,,,
19:30-20:00,DINNER,,,,
20:00-20:30,Daily Food Prep,,,,
20:30-21:25,FE-2,Pre-sleep,,,
20:30-21:30,"CDR,FE-1",,,,
21:25-21:30,FE-2,Questionnaire - journal entry,,,
21:30-06:00,.,SLEEP,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:30,FE-1,Post-sleep,,,
06:10-06:20,FE-2,,,,
06:10-06:20,CDR,Hematocrit. Hematocrit test,,,
06:20-06:50,Post-sleep,,,,
06:20-06:30,FE-2,Hematocrit. Hematocrit test,,,
06:30-06:40,FE-1,,,,
06:30-06:50,FE-2,Post-sleep,,,
06:40-06:45,FE-1,Hematocrit. Equipment stow,,,
06:45-06:55,Post-sleep,,,,
06:50-07:40,"CDR, FE-2",BREAKFAST,,,
06:55-07:40,FE-1,,,,
07:40-07:55,,Prep for Work,,,
07:55-08:10,Daily Planning Conference (S-band),,,,
08:10-08:25,CDR,Set up video equipment to record RED exercise,,,
08:10-08:25,"FE-1, FE-2",Prep for Work,,,
08:25-08:40,CDR,,,,
08:25-09:55,FE-1,Cleaning ВТ7 screens on ГЖТ4,,,
08:30-09:00,FE-2,Psychological Evaluation Program (WinSCAT),,,
08:50-08:55,CDR,HAM Radio Setup,,,
08:55-09:05,HAM radio session,,,,
09:00-10:30,FE-2,Physical Exercise (RED),,,
09:20-09:30,CDR,CO2 (CDM) sensor data downlink,,,
09:30-10:30,Hardware Pre-pack for Return on Shuttle flight ULF2,,,,
09:55-10:10,FE-1,Cleaning БМП (Harmful Contaminants Removal System) fan grille,,,
10:10-11:10,"Physical Exercise (VELO + RED), day 2",,,,
10:30-11:00,"CDR, FE-2",Skills training for the Shuttle R-Bar Pitch Maneuver,,,
11:00-11:05,CDR,Image downlink,,,
11:00-12:00,FE-2,Physical Exercise (TVIS),,,
11:05-12:35,CDR,Physical Exercise (RED),,,
11:10-12:10,FE-1,Crew time for ISS adaptation and orientation,,,
12:10-12:25,Verify ИП-1 Flow Meter Positions,,,,
12:20-12:35,FE-2,Clean Bench Troubleshoot 2,,,
12:35-13:35,,LUNCH,,,
