0,1,2,3,4,5
17:20-17:25,FE-4,JPM Tapping Measurement,,,
17:20-17:25,FE-5,JEMRMS Backup Controller (BUC) Power off,,,
17:20-17:35,FE-2,Teardown ROBoT after Training Session,,,
17:25-17:30,FE-5,MPC Reconnect,,,
17:25-18:50,FE-4,Physical Exercise (ARED),,,
17:25-17:45,FE-1,Nutrition and Repository Crew Urine Collection Hardware Setup,,,
17:30-18:30,FE-5,Physical Exercise (CEVIS),,,
17:30-17:35,FE-3,On MCC Go ISS repress from Progress 367 СрПК (start),,,
17:35-17:40,FE-2,Stow Video Equipment Used during ROBoT,,,
17:40-18:00,FE-3,IMS Update,,,
17:40-18:00,FE-2,Evening Work Prep,,,
17:45-18:00,FE-1,PCS Relocation from A/L to Lab,,,
18:00-19:00,FE-2,Pre-sleep,,,
18:00-18:30,FE-3,SEINER Ocean Observation,,,
18:00-19:00,FE-1,Physical Exercise (TVIS),,,
18:20-19:00,CDR,Evening Work Prep,,,
18:30-18:55,FE-5,,,,
18:35-18:40,FE-3,ISS Repress from Progress 367 СрПК (terminate),,,
18:40-19:00,FE-3,Evening Work Prep,,,
18:50-19:00,FE-4,,,,
18:55-19:00,FE-5,"Transfer TVIS, CEVIS, and HRM data to MEC",,,
19:00-19:25,,Daily Planning Conference (S-band),,,
19:25-19:45,"CDR, FE-2,FE-3, FE-4,FE-5",Pre-sleep,,,
19:25-19:30,FE-1,MPC Power Up,,,
19:30-19:45,FE-1,Pre-sleep,,,
19:45-20:05,,Flight Director / ISS Crew Tagup (Ku + S -band),,,
20:05-21:25,FE-1,Pre-sleep,,,
20:05-20:30,FE-2,,,,
20:05-21:20,FE-3,,,,
20:05-21:30,"CDR, FE-4,FE-5",,,,
20:30-21:30,FE-2,Physical Exercise (CEVIS),,,
21:20-21:30,FE-3,SONOCARD Experiment Start,,,
21:25-21:30,FE-1,MPC Power Down,,,
21:30-06:00,,SLEEP,,,
GMT,,CREW,ACTIVITY,,
06:00-06:10,,"CDR, FE-1, FE-2, FE-3, FE-4",Morning Inspection,,
06:00-06:10,,FE-5,SLAMMD Setup,,
06:10-06:40,,"CDR, FE-1, FE-2, FE-3, FE-4",Post-sleep,,
06:10-06:20,,FE-5,SLAMMD Temp Stow,,
06:20-06:30,,FE-5,SLAMMD Temp Stow,,
06:30-07:00,,FE-5,Post-sleep,,
06:40-07:30,,"CDR, FE-1, FE-2, FE-3, FE-4",BREAKFAST,,
07:00-07:50,,FE-5,BREAKFAST,,
07:30-07:40,,FE-4,Work Prep,,
07:30-07:45,,CDR,On MCC GO БМП Ф2 Absorption Cartridge Regeneration (start),,
07:30-07:50,,"FE-1, FE-2",Work Prep,,
07:30-07:45,,FE-3,Work Prep,,
07:40-07:50,,FE-4,FMK Deployment Ops,,
07:45-07:50,,FE-3,PLANTS-2 Payload Status Check,,
07:50-08:15,,,Daily Planning Conference (S-band),,
08:15-08:25,,FE-5,Post-sleep,,
08:15-09:25,,FE-2,ICV ECHO Setup,,
08:15-08:45,,FE-4,HTV EMER-1 Updates,,
08:15-09:45,,"CDR, FE-3",VC-17 Program Review. Tagup with specialists (S-band),,
08:25-08:35,,FE-5,WRS Water Sample Analysis,,
08:25-08:55,,FE-1,BUMPOUT Removal Prior To TVIS2 Activity,,
08:35-09:35,,FE-5,VC-17 Program Review. Tagup with specialists (S-band),,
08:45-10:15,,FE-4,Physical Exercise (ARED),,
09:15-09:20,,FE-1,MERLIN Condensation Status Check,,
09:20-09:30,,FE-1,EHS Sampling Start,,
09:25-10:25,,FE-2,ICV Scan,,
09:30-10:20,,FE-1,ICV - Assistance During Experiment,,
09:45-10:15,,"CDR, FE-3, FE-5",VC-17 Program Tagup (S-band),,
10:15-10:45,,CDR,PHASE. Setting up and executing photo session 1. Tagup with specialists (S-band),,
10:15-11:15,,FE-4,Physical Exercise (TVIS),,
10:20-11:50,,FE-1,Physical Exercise (ARED),,
10:25-10:45,,FE-2,ICV Hardware Stow,,
10:25-10:40,,FE-3,PHASE. Photo and Video Ops,,
10:40-11:25,,FE-5,T2 Stowage Reconfiguration,,
10:40-11:00,,FE-3,Air Heater Fan [БВН] Screen Cleaning in Soyuz 225,,
10:45-10:55,,FE-2,T2 Power Cable Bundle Installation,,
11:15-12:15,,CDR,"Physical Exercise (TVIS), day  3",,
11:20-11:45,,FE-3,Collect SM and FGB Air Samples Using АК-1М Sampler,,
11:20-11:45,,FE-4,Grab Sample Container (GSC) Ops,,
11:25-11:35,,FE-5,TOCA Data Transfer,,
11:35-11:40,,FE-5,Daily Diet Monitoring,,
11:40-11:55,,FE-5,Private Psychological Conference (Ku+S-band),,
11:40-12:50,,FE-2,Transfer Cargo From HTV,,
11:45-12:35,,FE-4,T2 Central Rack Bracket Install,,
11:50-12:50,,FE-3,"Physical Exercise (VELO), day  2",,
11:55-12:05,,FE-5,PAO Hardware Setup,,
12:05-12:50,,"FE-1, FE-5",T2 Temp Stow,,
12:15-12:45,,CDR,Post-Exercise Hygiene Procedure,,
12:35-12:50,,FE-4,Private Medical Conference (Ku + S-band),,
12:45-12:50,,CDR,PHASE. Photography Session,,
12:50-13:00,,FE-5,Crew Prep for PAO,,
12:50-13:50,,"CDR, FE-1, FE-2, FE-3, FE-4",LUNCH,,
13:00-13:20,,FE-5,PAO Event (Ku+S-band),,
13:20-14:20,,FE-5,LUNCH,,
13:50-14:10,,CDR,Inspection of СРВ-К2М Sediment Trap Insert,,
13:50-15:25,,FE-2,Transfer Cargo From HTV,,
13:50-18:00,,FE-4,T2 Central Rack Bracket Install,,
13:50-14:30,,FE-3,"Filling EDV (KOV) for Elektron from CWC #1021 (27L), 1073 (44L)",,
13:50-14:10,,FE-1,Video downlink Set up Config (prep for docking),,
14:10-14:40,,"CDR,FE-1",USOS Ku-band MPEG-2 and PAL video downlink tests prior to docking,,
14:30-15:25,,FE-5,PWS1 Software Load,,
14:30-15:10,,FE-3,СОЖ Maintenance,,
14:40-14:45,,FE-1,EHS Sampling Termination,,
14:45-15:30,,FE-1,Crew Departure Prep,,
14:50-14:55,,CDR,PHASE. Photography Session,,
14:55-15:25,,CDR,Counter Measure System (CMS) Harmful Contaminant Measurements in SM,,
15:25-15:40,,FE-2,Cargo Transfer Report,,
15:25-15:40,,FE-5,PWS1 BIOS Setting,,
15:25-16:25,,CDR,"Physical Exercise (TVIS), day  3",,
15:40-16:00,,FE-5,PWS1 Software Load Phase 2,,
15:40-16:00,,FE-3,IMS Update,,
15:40-17:10,,FE-2,Physical Exercise (ARED),,
16:00-16:15,,FE-3,Private Medical Conference (Ku + S-band),,
16:00-16:10,,FE-5,PWS1 Deactivation,,
16:10-16:20,,FE-5,PWS1 Activation,,
16:25-16:40,,CDR,Private Medical Conference (Ku + S-band),,
16:45-17:25,,FE-3,Evening Work Prep,,
16:45-17:00,,CDR,PHASE. Photography Session and Closeout. Tagup with specialists asnecessary (S-band),,
16:45-16:50,,FE-1,Photo/TV: A31P Laptop Deactivation,,
16:55-18:00,,FE-1,Pre-sleep,,
17:00-17:50,,CDR,Evening Work Prep,,
17:10-18:10,,FE-2,Physical Exercise (CEVIS),,
17:25-18:25,,FE-3,"Physical Exercise (TVIS), day  2",,
17:35-19:05,,FE-5,Physical Exercise (ARED),,
17:50-18:50,,CDR,Crew Departure Prep,,
18:00-19:00,,FE-1,Physical Exercise (CEVIS),,
18:05-18:25,,FE-4,CSA Crew Conference (S-band),,
18:10-18:50,,FE-2,T2 Power Cable Bundle Installation,,
18:25-18:55,,FE-3,Post-Exercise Hygiene Procedure,,
18:25-18:35,,FE-4,Evening Work Prep,,
18:35-19:05,,FE-4,Pre-sleep,,
18:50-19:00,,FE-2,SOLO - Retrieval of РСВА Pouch from MELFI,,
18:50-19:05,,CDR,Pre-sleep,,
18:55-19:05,,FE-3,Evening Work Prep,,
19:00-19:05,,FE-1,"Transfer TVIS, CEVIS, and HRM data to MEC",,
19:05-19:30,,,Daily Planning Conference (S-band),,
19:30-19:35,,FE-5,MPC Power Up,,
19:30-21:30,,"FE-2, FE-3",Pre-sleep,,
19:30-19:45,,CDR,Pre-sleep,,
19:30-19:45,,FE-1,EHS PanOptic Setup,,
19:30-20:10,,FE-4,Pre-sleep,,
19:35-21:25,,FE-5,Pre-sleep,,
19:45-20:00,,CDR,БМП Ф2 Absorption Cartridge Regeneration (termination),,
19:45-19:50,,FE-1,PanOptic Preparation,,
19:50-20:10,,FE-1,Pre-sleep,,
20:00-21:30,,CDR,Pre-sleep,,
20:10-20:40,,FE-1,HMS Eye Exam - PanOptic,,
20:10-20:40,,FE-4,HMS Eye Exam - PanOptic,,
20:40-20:55,,FE-1,EHS - PanOptic Data Downlink and Stow,,
20:40-21:30,,FE-4,Pre-sleep,,
20:55-21:30,,FE-1,Pre-sleep,,
21:25-21:30,,FE-5,MPC Power Down,,
21:30-06:00,,.,SLEEP,,
Task List,,"CDR,FE-3",URAGAN. Observations and Photography,,
GMT,CREW,,ACTIVITY,,
06:00-06:10,"CDR,FE-1,FE-2,FE-5",,Morning Inspection,,
,FE-3,,Morning Inspection. Inspection of СМ-У connector on МНР-НС separatorpump behind АСУ panel 139,,
06:00-06:05,FE-4,,Pill Ingestion,,
06:05-06:10,FE-4,,Morning Inspection,,
06:10-06:40,.,,Post-sleep,,
06:40-07:30,.,,BREAKFAST,,
07:30-07:35,FE-5,,PWS2 Deactivation,,
07:30-07:40,"FE-1,FE-2,FE-4",,Work Prep,,
07:30-07:35,FE-3,,PLANTS-2 Payload Status Check,,
07:30-07:35,CDR,,On MCC GO Move ПрК-ТК PEV to CLOSED position,,
07:35-07:40,"CDR,FE-3,FE-5",,Work Prep,,
07:40-08:05,.,,Daily Planning Conference (S-band),,
08:05-08:20,FE-5,,Work Prep,,
08:05-08:10,CDR,,Work Prep,,
08:05-08:15,"FE-1,FE-2,FE-3,FE-4",,Work Prep,,
08:10-09:50,CDR,,TYPOLOGY Experiment Ops,,
09:50-10:00,CDR,,TYPOLOGY Experiment ops and tagup with specialists (S-band),,
08:15-08:45,FE-3,,"Replacement of АСУ Urine Receptacle (МП) and Filter-Insert (Ф-В) (МП#1180196, b/c 00045440R (СМ1РО_1_139_1), Ф-В #810105, b/c00045022R (СМ1РО_4_АСУ_451_1, bag 401-30), discard the removeditems)",,
08:15-08:25,FE-1,,Verify quantity and size of lock pins to temporarily lock down rack T2,,
08:15-08:25,FE-2,,Connect MPPLL Power Cable,,
08:15-08:25,FE-4,,ROBOT Video Setup,,
08:20-08:35,FE-5,,Private Medical Conference (Ku+S-band),,
08:25-08:30,FE-4,,Start the ROBoT simulation,,
08:25-08:30,FE-2,,EPM Laptop Setup and Activation,,
08:30-10:00,FE-4,,Robotics - MSS Proficiency Training,,
08:30-08:40,FE-1,,PHS Evaluation Setup,,
08:35-10:15,FE-5,,MMU2 SW Loading,,
08:40-09:10,FE-2,,Periodic Health Status - Assistance,,
08:40-09:10,FE-1,,Periodic Health Status - Subject,,
08:45-10:00,FE-3,,PNEUMOCARD  Experiment,,
09:10-11:10,FE-2,,US Sound Level Meter (SLM) Setup and Acoustic Survey,,
09:10-09:50,FE-1,,Periodic Health Status (PHS) Data Entry and Hardware Stow,,
09:50-11:20,FE-1,,Physical Exercise (ARED),,
10:00-10:15,FE-4,,Terminate the ROBOT simulation,,
10:00-11:00,"FE-3,CDR (assists)",,Orthostatic Stability Evaluation with LBNP (То=10:20 GMT). Tagup withspecialists (VHF),,
10:15-11:15,FE-5,,Physical Exercise (CEVIS),,
10:15-10:20,FE-4,,ROBOT Video Equipment Stow,,
10:20-11:10,FE-4,,LES2 Software Installation,,
11:00-12:00,CDR,,"Physical Exercise (TVIS), day  3",,
11:00-11:10,FE-3,,RS ISS Window Inspection and Photography. Preparation. Tagup withspecialists (S-band),,
11:10-11:20,FE-4,,PAO Hardware Setup,,
11:15-12:15,FE-3,,Physical Exercise (ARED),,
11:20-11:30,"FE-4,FE-5",,Crew Prep for PAO,,
11:20-12:20,FE-1,,Crew Departure Prep,,
11:20-11:35,FE-2,,SLM Data Transfer To MEC,,
11:30-11:50,"FE-4,FE-5",,PAO Event (S+Ku-band),,
11:35-11:40,FE-2,,ICV-CARDIO Hardware Setup,,
11:40-12:00,FE-2,,Connection of the Cardiopres to the Cardiolab Main Unit,,
11:50-12:00,FE-5,,LES2 Connection,,
12:00-13:30,FE-2,,Physical Exercise (ARED),,
12:00-12:30,CDR,,Hygiene Procedures,,
12:10-12:15,FE-5,,FWED PCMCIA Card Copy,,
12:15-12:20,FE-5,,Flywheel configuration file transfer from EPM laptop to Flywheel PCMCIAcard,,
12:20-13:30,"FE-3,FE-4,FE-5",,Integrated Emergency Response to ISS Rapid Depress OBT,,
12:20-12:30,FE-1,,EHS Sampling Start,,
12:30-13:10,CDR,,"Auxiliary Laptop Anti-Virus Update (RSS1,RSK1,RSK2,RSE1)",,
12:30-13:30,FE-1,,Physical Exercise (TVIS),,
13:15-13:25,CDR,,Deactivation of DM Cooler/Dryer Assembly ХСА В2 Fan and Activation ofDM ХСА В1 Fan in Soyuz 224,,
13:30-14:30,.,,LUNCH,,
14:30-14:50,"FE-3,FE-4,FE-5",,Emergency Depress OBT Conference (S-band),,
14:30-14:45,FE-1,,TVIS Exercise Video Equipment Setup,,
14:30-15:10,CDR,,Cleaning ВД1 and ВД2 Air Ducts in DC-1,,
14:30-14:50,FE-2,,CBPD closeout steps to transfer data to CDL Hard Disk and PCMCIAinsertion,,
14:50-15:30,FE-3,,СОЖ Maintenance,,
14:50-15:50,"FE-1,FE-2,FE-4,FE-5",,HTV1 Transfer List Review,,
15:10-16:00,CDR,,"ПФ1, ПФ2 Dust Filter Replacement (СО1ЦНС_12, bag 367-19) and В1, В2Fan Grille Cleaning in DC1",,
15:30-16:00,FE-3,,Pressurization of spare Elektron Liquid Unit #056,,
15:50-16:20,"FE-1,FE-2,FE-4,FE-5",,HTV1 Transfers Conference (S-band),,
16:00-17:00,CDR,,Crew Departure Prep,,
16:00-17:00,FE-3,,"Physical Exercise (TVIS), day  2",,
16:20-17:50,FE-4,,Physical Exercise (ARED),,
16:20-17:15,FE-5,,PWS2 SW Load Phase 1,,
16:25-16:40,FE-2,,Private Medical Conference (Ku+S-band),,
16:30-17:30,FE-1,,Water Recovery System Recycle Filter Tank Assembly (RFTA) R&R,,
16:40-16:45,FE-2,,EPM-PCMCIA Removal,,
16:50-16:55,FE-2,,ICV-CARDIO Data Transfer,,
17:00-18:00,FE-2,,Physical Exercise (TVIS),,
17:00-17:30,FE-3,,Hygiene Procedures,,
17:15-18:05,CDR,,Evening Work Prep,,
17:30-17:35,FE-5,,SOLO  Daily Diet Monitoring,,
17:30-17:50,FE-3,,IMS Update,,
17:30-17:35,FE-1,,EHS Sampling Termination,,
17:35-19:05,FE-5,,Physical Exercise (ARED),,
17:35-17:50,FE-1,,Private Medical Conference (Ku+S-band),,
17:50-18:05,FE-1,,VHF Comm Check Using US Ground Sites,,
17:50-18:50,FE-4,,Physical Exercise (CEVIS),,
18:00-18:10,FE-2,,ICV-CARDIO Setup,,
18:05-19:05,CDR,,"Physical Exercise (TVIS), day  3",,
18:05-18:35,FE-1,,CCAA Swapover,,
18:10-19:05,FE-2,,ICV-WATCH/HM2 Data Downlink,,
18:15-19:05,FE-3,,Evening Work Prep,,
18:35-18:50,FE-1,,Stow video equipment used to record TVIS exercise,,
18:50-19:00,FE-1,,Evening Work Prep,,
18:50-19:05,FE-4,,Evening Work Prep,,
19:00-19:05,FE-1,,"Transfer TVIS, CEVIS, and HRM data to MEC",,
19:05-19:30,.,,Daily Planning Conference (S-band),,
19:30-19:35,FE-2,,MPPLL Power Cable Reconnect,,
19:30-21:30,"CDR,FE-3,FE-4,FE-5",,Pre-sleep,,
19:30-19:35,FE-1,,MPC Power Up,,
19:35-21:25,FE-1,,Pre-sleep,,
19:35-21:30,FE-2,,Pre-sleep,,
21:25-21:30,FE-1,,MPC Power Down,,
21:30-06:00,.,,SLEEP,,
Task List,"CDR,FE-3",,URAGAN. Observations and Photography,,
GMT,CREW,,ACTIVITY,,
15:30-15:35,"FE-2,FE-2-20",,Immune Liquid Saliva Collection,,
15:30-15:40,FE-3,,Morning inspection. Inspection of СМ-У connector on МНР-НСpump behind АСУ panel 139,,
15:30-15:40,"CDR,FE-1,FE-5",,Morning Inspection,,
15:30-15:35,FE-4,,Bisphosphonates Pill Ingestion,,
15:35-15:40,"FE-2,FE-4,FE-2-20",,Morning Inspection,,
15:40-15:50,"CDR,FE-1,FE-3",,Calf Volume Measurement,,
15:40-16:10,"FE-2,FE-4,FE-5,FE-2-20",,Post-sleep,,
15:50-16:10,"CDR,FE-1,FE-3",,,,
16:10-17:00,.,,BREAKFAST,,
17:00-17:15,.,,Daily Planning Conference (S-band),,
17:15-17:45,"CDR,FE-1,FE-2,FE-3,FE-2-20",,Work Prep,,
17:15-17:25,FE-4,,,,
17:15-17:35,FE-5,,,,
17:25-18:55,FE-4,,Physical Exercise (ARED),,
17:35-17:55,FE-5,,Egress from MPLM,,
17:45-18:10,FE-1,,Cell Biology Experiment Facility (CBEF) Fan Vacuum Assembly,,
17:45-18:00,FE-2-20,,Private Medical Conference (Ku+S-band),,
17:45-18:45,FE-2,,EVA Tool Stowage,,
17:45-18:15,CDR,,Sampling condensate water [КАВ] upstream of СРВ-К2М Gas-Liquid Mixture Filter (ФГС) to drink bags,,
17:55-18:15,FE-5,,MPLM Deactivation,,
18:00-18:10,FE-2-20,,PAO Hardware Setup,,
18:10-18:30,FE-2-20,,PAO Event (Ku+S-band),,
18:15-19:45,FE-5,,Disconnecting MPLM/NODE 1 Vestibule Outfitting Hardware,,
18:25-18:55,FE-3,,Assessing Feasibility of КОБ1 3ДД2 Pressure Sensor R&R,,
18:30-18:35,FE-2-20,,PAO Hardware Deactivation,,
18:35-19:50,FE-2-20,,EVA Tool Stowage,,
18:50-19:50,FE-2,,Physical Exercise (TVIS),,
18:50-19:05,CDR,,БМП Ф1 Absorption Cartridge Regeneration (start),,
18:55-19:15,FE-3,,Inspection of СРВ-К2М Sediment Trap InsertInspect hose from cnctr В1 МФР – to cnctr А3 on the separatorfor liquid inside  (must be empty or have liquid drops),,
18:55-19:10,FE-4,,"Gather parts, materials, and tools to attach the fan",,
19:05-19:45,CDR,,Auxiliary Laptop Anti-Virus Update,,
19:10-20:55,FE-4,,Cell Biology Experiment Facility (CBEF) Fan Attachment,,
19:15-20:15,FE-3,,"Replacing filters in FGB Dust Collectors ПС1, ПС2(ФГБ1ПГО_2_219_1 bag 354-6, b/c 00038530R, or white bag 1-2). Discard the removed item. Update the IMS",,
19:25-20:55,FE-1,,Physical Exercise (ARED),,
19:45-20:45,CDR,,"Physical Exercise (TVIS), day  1",,
19:45-22:15,FE-5,,MPLM/NODE2 Vestibule Depress,,
19:50-21:35,"FE-2,FE-2-20",,Handover,,
20:15-20:45,FE-3,,Counter Measure System (CMS) Harmful ContaminantMeasurements in SM,,
20:45-21:15,CDR,,Hygiene Procedures,,
20:55-21:05,FE-1,,EHS GC/DMS Ops Start,,
20:55-21:05,FE-3,,"Replacing СО2 ГА ИК0501 Filter Unit (БФ). Install БФ # 098 (b/c00048549R, bag 363-25,CM1PO_4_449_1). Discard the removedunit. Update the IMS.",,
20:55-21:55,FE-4,,Physical Exercise (CEVIS),,
21:05-21:45,FE-3,,СОЖ Maintenance,,
21:10-21:20,FE-1,,Integrated Immune - Stow Crew Saliva Sampling Hardware,,
21:15-22:45,CDR,,Stowing disposal hardware to Progress 367 and IMS update,,
21:20-21:35,FE-1,,Integrate Immune -Configure Blood Sample Collection Hardware,,
21:35-21:55,FE-1,,Integrate Immune - Blood Sample Collection Operator,,
21:35-21:55,FE-2-20,,Integrate Immune - Collect Blood Samples,,
21:45-22:45,FE-3,,Physical Exercise (TVIS) day 4,,
21:55-22:45,"FE-2,FE-2-20",,Handover,,
21:55-22:15,FE-1,,Integrate Immune - Collect Blood Samples,,
21:55-22:15,FE-4,,Integrate Immune - Blood Sample Collection Operator,,
22:15-22:25,FE-1,,Integrate Immune - Stow Blood Sample Collection Equipment,,
22:20-22:45,FE-4,,Cable Connection,,
22:30-22:45,FE-1,,Private Medical Conference (Ku+S-band),,
22:40-22:45,FE-5,,JEM Window Shutter Closure,,
22:45-23:45,"CDR,FE-1,FE-2,FE-3,FE-4,FE-5",,LUNCH,,
22:45-23:30,FE-2-20,,Removing CBM bolts and deploying latches,,
23:30-00:30,FE-2-20,,LUNCH,,
23:45-23:55,FE-2,,PAO Hardware Setup,,
23:45-02:30,CDR,,АКР-ВКА #1 Kurs-P Antenna Feeder Circuit Testing Using FSpectrum Analyzer,,
23:45-00:40,FE-4,,Attachment of Dehumidifier to CBEF,,
23:45-00:45,FE-3,,"SM Ventilation System Preventive Maintenance (ВВ1РО, ВВ2РО)",,
23:50-23:55,FE-1,,O2 Transfer Termination,,
23:55-00:55,FE-2,,Crew Departure Prep,,
23:55-00:40,FE-1,,Reconfigure O2 Circulation System,,
00:00-00:15,FE-5,,Fill a CWC-I from PWD. Part 1,,
00:15-00:45,FE-5,,Laptop Retrieval,,
00:40-01:40,FE-1,,Physical Exercise (CEVIS),,
00:45-01:00,"FE-4,FE-2-20",,17A Coldbag Packing Review,,
00:45-01:45,FE-3,,"Changing SM Dust Filter ПФ1-4 Cartridge (ФГБ1ПГО_4_417_1,bag 4/357-8 b/c 00039842R or bag 402 b/c 00048867R). Discardthe removed item. Update the IMS",,
00:45-01:00,FE-5,,Fill a CWC-I from PWD. Part 2,,
01:00-01:30,"FE-4,FE-2-20",,Coldbag 17A Pack,,
01:00-02:00,FE-5,,Physical Exercise (TVIS),,
01:30-02:30,FE-2,,Physical Exercise (ARED),,
01:30-02:30,FE-2-20,,Physical Exercise (CEVIS),,
01:30-01:45,FE-4,,Coldbag 17A Transfer,,
01:55-02:00,FE-1,,Terminate EHS GC/DMS Ops,,
01:55-02:10,FE-3,,Verify ИП-1 Flow Meter Configuration,,
02:10-02:30,FE-3,,IMS Update,,
02:30-02:45,.,,ISS and Shuttle Crew Farewell,,
02:45-03:45,CDR,,"Physical Exercise (VELO), day  1",,
02:45-03:45,FE-3,,"Physical Exercise (TVIS), day  4",,
02:45-03:15,"FE-1,FE-2-20",,Hatch closure between STS and ISS,,
02:45-04:15,FE-5,,Physical Exercise (ARED),,
02:45-03:20,FE-4,,CBEF Fan Checkout,,
03:15-04:15,FE-2-20,,Work Prep,,
03:15-03:30,FE-1,,VCA1 Return to Columbus,,
03:20-03:30,FE-4,,CBEF Fan Closeout,,
03:30-04:15,FE-1,,Work Prep,,
03:30-03:35,FE-4,,"Transfer of TVIS, RED, and HRM data to MEC",,
03:35-04:15,FE-4,,Work Prep,,
03:45-04:15,CDR,,,,
03:45-04:15,FE-3,,Hygiene Procedures,,
04:15-04:55,FE-5,,Pre-sleep,,
04:15-05:00,"CDR,FE-1,FE-3,FE-4,FE-2-20",,,,
04:55-05:00,FE-5,,MPC Power Up,,
05:00-05:15,.,,Daily Planning Conference (S-band),,
05:15-06:05,CDR,,Pre-sleep,,
05:15-06:30,"FE-1,FE-3,FE-4,FE-2-20",,,,
05:15-06:25,FE-5,,,,
06:05-06:20,CDR,,БМП Ф1 Absorption Cartridge Regeneration (termination),,
06:20-06:30,CDR,,Pre-sleep,,
06:25-06:30,FE-5,,MPC Power Down,,
06:30-15:00,.,,SLEEP,,
GMT,,CREW,,ACTIVITY,
06:00-06:10,,"CDR,FE-1,FE-3,FE-4,FE-5",,Morning Inspection,
06:00-06:20,,FE-2,,Nutrition and Repository Urine Sample Collection,
06:10-06:40,,"CDR,FE-3,FE-4,FE-5",,Post-sleep,
06:10-06:25,,FE-1,,,
06:20-06:25,,FE-2,,Nutrition and Repository Urine Sample MELFI Insertion,
