0,1,2,3
10:40-11:30,FE-3 MOST - Water Exchange,,
10:50-12:10,FE-1 SM Ventilation System Preventive Maintenance. Group В2,,
10:55-12:15,FE-2 ТКГ 416 Stowage and IMS Ops,,
11:20-13:10,FE-4 ТК 706 Return Equipment Stow and IMS Ops,,
11:30-11:45,CDR Private Medical Conference,,
11:30-13:00,FE-3 Physical Exercise (ARED),,
11:30-11:35,FE-6 ICV-3H – Battery Replacement,,
11:45-12:45,CDR Crew Departure Prep,,
11:50-12:05,FE-6 Private Medical Conference,,
12:10-13:10,"FE-1 Physical Exercise (VELO), Day 1",,
12:15-12:55,FE-2 СОЖ Maintenance,,
12:25-12:35,FE-6 Crew Prep for PAO,,
12:35-12:45,FE-6 PAO Hardware Setup,,
12:45-13:45,CDR LUNCH,,
12:50-13:10,FE-6 PAO Event,,
12:55-13:55,FE-2 LUNCH,,
13:00-13:15,FE-3 ARED Guide Rail Inspection,,
13:10-14:10,"FE-1, FE-4, FE-6 LUNCH",,
13:15-13:20,FE-3 EKAM WORF Battery Swap,,
13:20-13:40,FE-3 EarthKAM Lens Change,,
13:40-14:40,FE-3 LUNCH,,
13:45-16:45,CDR Wireless Access Point (WAP) Upgrade Preparation,,
13:55-14:00,FE-2 MEMBRANA. Deactivate Heating Mode. Tagup with specialists (S-band),,
14:10-14:20,FE-4 PAO Hardware Setup,,
14:20-14:30,"FE-1, FE-2, FE-4 Crew Prep for PAO",,
14:30-15:10,FE-6 Crew Departure Prep,,
,ISS-MCC-M TV. TV PAO. Interview with Vecherniy Urgant TV Show,,
14:30-14:50,"FE-1, FE-2, FE-4",,
,Representative (Ku + S-band),,
14:40-18:15,FE-3 Ultrasound Background Noise Test (UBNT) Sensors Hatch Install,,
15:05-15:25,"FE-4, FE-2 MATRYOSHKA-R. Monitoring Lulin-5 readings",,
15:05-16:05,FE-1 ТКГ 417 Transfers and IMS Ops,,
15:25-15:45,FE-6 ICV Ambulatory Monitoring Midpoint,,
15:25-16:40,FE-2 CALCIUM. Photography and Transfer of Bioecologiya cases to ТК,,
15:25-16:25,FE-4 ТК 706 Return Equipment Stow and IMS Ops,,
16:05-17:35,"FE-1 Physical Exercise (TVIS), Day 1",,
16:35-16:50,"FE-4 ТК 706 IRIDIUM Phone Charging Setup, Start Charge",,
16:50-17:50,FE-6 Hardware Prepack for Return on 31,,
,MEMBRANA. Remove capsules from thermostat and stow. Tagup with specialists,,
17:00-17:20,FE-2,,
,(S-band),,
17:00-17:05,FE-4 ТК 706 IRIDIUM Phone charging - Battery Status Check,,
17:00-17:25,CDR BLR48- Closeout Ops,,
17:05-17:15,FE-4 ТК 706 IRIDIUM Phone Charging - Terminate Battery Charge,,
17:15-18:15,"FE-4 Physical Exercise (TVIS), Day 2",,
17:25-18:25,CDR Physical Exercise T 2,,
17:25-18:25,FE-2 Physical Exercise (ARED),,
17:35-17:45,FE-1 ТК 707 IRIDIUM phone charging - Start Charge,,
17:55-18:25,FE-6 MUSCLE - Preparation for Measurements,,
17:55-18:00,FE-1 ТК 707 IRIDIUM Phone charging - Battery Status Check,,
TIME,CREW,,
11:00-11:10,"CDR,FE-4, FE-5,FE-6",Morning inspection,
11:00-11:10,FE-1,"Morning inspection,  Reboot Laptop RS2(1)",
11:00-11:10,FE-2,"Morning inspection, Reload Laptops RSS1, RSS2",
11:10-11:40,.,POST-SLEEP,
11:40-12:30,"CDR,FE-2,FE-4, FE-5,FE-6",BREAKFAST,
11:40-12:30,FE-1,BREAKFAST SM [ПСС] Caution & Warning Panel Test (after BREAKFAST),
12:30-12:55,.,Daily Planning Conference (S-band),
12:55-13:15,FE-1,[БИФ]. Retrieval of sample tubes from thermostat and transfer of tray to Soyuz,
12:55-13:15,FE-2,Radiogram familiarization (Hatch Closure Report with TV feed). Discussion with ground specialists (S-band),
12:55-15:55,FE-4,Stowage of return hardware in Soyuz-706 with IMS update,
12:55-13:05,CDR,Closing of USOS window shutters during Attitude Control Thruster burns,
12:55-13:55,FE-6,Physical Exercise (CEVIS),
13:05-13:15,CDR,MOST: Retrieval of samples from Melfi,
13:15-13:20,CDR,MOST: Sample transfer and handover to FE-2,
13:15-13:30,FE-1,AQUARIUM. Photography during handover,
13:15-13:30,FE-2,AQUARIUM. Kit transfer to Descend Module for return,
13:20-14:50,CDR,Physical Exercise (ARED),
13:25-13:45,FE-5,ECCO – packing if cartridges and samples,
13:45-14:00,FE-1,BIOEMULSION. Transfer of RECOMB-K container to Soyuz,
13:45-13:55,FE-5,ECCO – transfer for subsequent stowage in Soyuz,
13:55-14:05,FE-5,ECCO – handover to FE-2,
13:55-14:05,FE-2,ECCO. Transfer to Descend Module for return,
14:00-14:15,FE-1,CONJUGATION. Retrieval of RECOMB-K from thermostat and transfer to Soyuz,
14:05-15:35,FE-2,Physical Exercise (TVIS-4),
14:10-14:25,FE-5,Private medical conference,
14:15-14:35,FE-1,"CASCADE. Retrieval of bioreactor, kit dismantlement and stowage in bioreactor case",
14:25-15:25,FE-5,Physical Exercise (CEVIS),
14:25-14:40,FE-6,Private medical conference,
14:35-14:45,FE-1,CASCADE. Transfer to Soyuz-706,
15:05-16:35,FE-1,Physical Exercise (TVIS-1),
15:05-16:35,FE-6,Physical Exercise (ARED),
15:30-15:40,CDR,HAM Radio – power shutdown in SM and Columbus,
,,спец. (S-band),
00:30-02:30,CDR,Pre-sleep ops,
00:30-02:05,FE-1,Pre-sleep ops,
00:45-01:25,FE-2,ISTOCHNIK-М. Initiation of Soyuz TML Recording Mode Discussion with ground specialists (S-band),
01:25-01:50,FE-2,ISTOCHNIK-М. Closeout ops. Discussion with ground specialists (S-band),
01:50-02:30,FE-2,Pre-sleep ops,
02:05-02:15,FE-1,Восстановление штатной конфигурации связи после посадки ТК No706,
02:15-02:30,FE-1,Pre-sleep ops,
02:30-12:00,"CDR,FE-1,FE-2",Sleep,
,,Report prep for Roskosmos website,
,,ECON. Visual observations and photography,
Task List,"FE-1,FE-2",,
,,SEINER. Study of ocean surface waters,
,,URAGAN. Visual observations and photography,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection,
06:00-06:10,FE-1,Morning Inspection Reboot Laptop RS2(1),
06:00-06:10,FE-2,"Morning Inspection RSS1, RSS2 Reboot",
06:10-06:40,,Post-sleep,
06:40-07:30,"CDR, FE-2",BREAKFAST,
06:40-07:30,FE-1,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),
,,Weekly Housekeeping,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
07:30-09:15,FE-1,FGB ЦВ2 Fan Cleaning,
,,БМП (Micropurification Unit) Fan Grille Cleaning,
,,Inspection of Air Conditioner,
07:30-10:30,FE-2,Weekly Housekeeping,
07:30-09:30,CDR,Weekly Housekeeping,
09:15-09:30,FE-1,"Private Family Conference (Ku + S-band, S/G2, S/G1-- backup)",
09:30-10:30,CDR,Physical Exercise (TVIS),
,,Weekly Housekeeping,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
09:30-10:45,FE-1,FGB ЦВ2 Fan Cleaning,
,,БМП (Micropurification Unit) Fan Grille Cleaning,
,,Inspection of Air Conditioner,
10:30-12:00,CDR,Physical Exercise (ARED),
10:45-12:15,FE-1,"Physical Exercise (TVIS), Day  3",
12:00-13:10,FE-2,Physical Exercise (ARED),
12:00-13:00,CDR,Weekly Housekeeping,
13:00-13:05,CDR,CGBA Status Check,
13:10-13:40,,Weekly Planning Conference (S-band),
13:40-14:40,,LUNCH,
14:40-15:20,FE-1,СОЖ Maintenance,
14:40-15:00,FE-2,24-hour BP Monitoring (terminate),
17:00-18:00,FE-1,"Physical Exercise (VELO), Day 3",
18:00-19:15,FE-2,"Physical Exercise (TVIS), Day 2",
19:10-19:30,CDR,HRF Urine Collection Hardware Setup,
19:30-21:25,CDR,Pre-sleep,
19:30-21:30,"FE-1, FE-2",Pre-sleep,
21:25-21:30,CDR,HRF Urine Sample Stowage,
21:30-06:00,,SLEEP,
,,ECON Observations and Photography,
Task List,"FE-1, FE-2",,
,,URAGAN Observations and Photography,
TIME,,,
06:00-06:10,"CDR, FE-6, FE-3",,Morning Inspection
06:00-06:05,FE-4,,PLAZMENNIY KRISTALL. Pressure Check
06:00-06:10,FE-2,,"Morning Inspection. Reboot Laptop RS2(1) RSS1, RSS2 Reboot"
06:00-06:10,FE-1,,Morning Inspection
06:05-06:10,FE-4,,Morning Inspection
06:10-06:40,,,Post-sleep
06:40-07:30,"FE-6, CDR, FE-3",,BREAKFAST
06:40-07:30,FE-2,,BREAKFAST.  SM ПСС (Caution & Warning Panel) Test (after breakfast)
06:40-07:30,"FE-4, FE-1",,BREAKFAST
07:30-09:50,FE-2,,Weekly Housekeeping
07:30-10:10,FE-4,,"SM Ventilation Subsystem Preventive Maintenance, Group E"
,,,FGB ЦВ2 Fan Cleaning
,,,Inspection of Air Conditioner
07:30-08:35,FE-1,,Inspection and Cleaning of Auxiliary Computer System (ВКС)
,,,Laptops
07:30-10:30,"CDR, FE-3",,Weekly Housekeeping
07:30-09:30,FE-6,,Weekly Housekeeping
08:35-09:50,FE-1,,"Physical Exercise (TVIS), Day 2"
09:30-09:55,FE-6,,BLR48 - Bioritm Experiment setup and ops /
09:50-10:05,"FE-1, FE-2",,Private Psychological Conference (VHF)
09:55-10:55,FE-6,,Weekly Housekeeping
10:05-11:05,FE-2,,"Physical Exercise (VELO), Day 1"
,,,Weekly Housekeeping
,,,"SM Ventilation Subsystem Preventive Maintenance, Group E"
10:05-11:20,FE-1,,FGB ЦВ2 Fan Cleaning
,,,Inspection of Air Conditioner Inspection and Cleaning of Auxiliary
,,,Computer System (ВКС) Laptops
10:10-11:10,FE-4,,"Physical Exercise (TVIS), Day 3"
10:30-12:00,CDR,,Physical Exercise (ARED)
10:30-10:40,FE-3,,Station Support Computer (SSC) Server Fan Cleaning
10:40-10:45,FE-3,,CGBA Status Check and Maintenance
10:55-11:55,FE-6,,Physical Exercise T2
11:20-11:35,"FE-2, FE-1, FE-4",,HAM Radio Session with Kursk Technical University Students
,,,Weekly Housekeeping
11:40-12:00,FE-2,,"SM Ventilation Subsystem Preventive Maintenance, Group E  FGB ЦВ2 Fan Cleaning"
,,,Inspection of Air Conditioner
14:05-14:20,CDR,Private Medical Conference,
14:10-14:30,FE-3,MELF3-DRGN1 - Ice Brick Insert 1,
14:10-14:25,FE-4,Start suit 3 drying and set up the 1st pair of gloves for drying (ТК 706),
14:20-14:35,CDR,Private Psychological Conference,
14:25-14:35,FE-6,"PanOptic Eye Examination, Equipment Setup",
14:25-14:55,FE-4,Crew Departure Prep,
14:35-14:40,FE-6,Video Setup for Panoptic,
14:40-14:45,FE-6,PROK Diet Logging (Day 1),
14:45-16:50,"CDR, FE-1, FE-2, FE-3",Emergency Hardware Familiarization OBT,
14:55-15:00,FE-4,Terminate drying the first pair of gloves and start drying the second pair (ТК 706),
14:30-14:40,FE-3,Terminate EMU METOX Regeneration,
15:00-15:30,FE-4,Crew Departure Prep,
15:05-16:35,FE-6,Physical Exercise (ARED),
15:30-15:35,FE-4,Terminate drying the second pair of gloves (ТК 706),
15:50-16:50,FE-4,"Physical Exercise (TVIS), Day 3",
16:35-16:40,FE-6,PanOptic Eye Exam Setup,
16:50-17:00,"CDR, FE-1, FE-2, FE-3",Emergency Hardware Familiarization OBT Conference (S-band),
16:55-17:10,FE-4,"Terminate third suit drying, start drying the third pair of gloves (ТК 706)",
17:00-17:15,FE-6,Private Medical Conference,
17:05-17:10,FE-3,PanOptic Eye Exam Setup,
17:05-18:05,FE-1,Physical Exercise (ARED),
17:05-18:35,FE-2,"Physical Exercise (TVIS), Day 1",
17:10-17:40,FE-4,VZAIMODEISTVIYE Experiment Ops,
,CDR-CMO,,
17:15-17:45,,PanOptic Eye Examination,
,FE-6-subject,,
17:40-17:45,FE-4,Terminate drying the third pair of gloves (ТК 706),
17:45-18:00,"CDR, FE-4",Stowing space suits and gloves after drying (ТК 706),
,FE-6 - CMO,,
17:45-18:15,,PanOptic Eye Examination,
,FE-3 -subject,,
18:00-18:05,CDR,PanOptic Eye Exam Setup,
18:05-18:35,CDR,Pre-sleep,
18:10-19:00,FE-4,Evening Work Prep,
18:15-19:05,FE-1,Evening Work Prep,
18:15-18:35,FE-6,Evening Work Prep,
,CDR-subject,,
18:35-19:05,,PanOptic Eye Examination,
,FE-6 - CMO,,
18:35-19:05,"FE-2, FE-3",Evening Work Prep,
19:00-19:05,FE-4,PLAZMENNIY KRISTALL. Pressure Check,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection,
,,Morning Inspection.,
06:00-06:10,FE-1,SM ПСС (Caution & Warning Panel) Test,
,,Reboot Laptop RS2(1),
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",
06:10-06:40,,Post-sleep,
06:40-07:30,,BREAKFAST,
07:30-07:45,,Daily Planning Conference (S-band),
07:45-08:00,,ISS Crew and ГОГУ (RSA Flight Control Team Management) Weekly Conference (S-band),
08:00-08:10,CDR,Glove Box (MSG) Activation,
08:00-08:15,"FE-1, FE-2",IMS Tagup (S-band),
08:10-08:40,CDR,"Filling CWC-I for WPA, Session 1",
08:15-08:30,FE-1,Work Prep,
08:15-08:25,FE-2,Work Prep,
08:25-09:25,FE-2,VIRU. Review before the Experiment. Tagup with specialists (S-band),
08:30-08:45,FE-1,БМП Ф2 Absorption Cartridge Regeneration (start),
08:40-08:55,CDR,Work Prep,
,,СУБА Cable Installation and Mating to be able to Power Off КЛ-211 TV,
08:45-09:05,FE-1,Encoder Using a single БВС command – prep. Tagup with specialists,
,,(S-band),
08:55-09:10,CDR,"Filling CWC-I for WPA, Session 2",
09:05-10:35,FE-1,СУБА Cable Installation and Mating to be able to Power Off КЛ-211 TV Encoder Using a single БВС command. Tagup with specialists (S-band),
09:10-10:05,CDR,INSP3. Start experiment ops,
09:25-10:40,FE-2,Physical Exercise (ARED),
10:05-10:20,CDR,"Filling CWC-I for WPA, Session 3",
10:20-10:30,CDR,JEM System Laptop Reboot,
10:30-10:50,CDR,CWCI (Iodinated Contingency Water Container) Degas,
,,Downlink Photo Survey of СУБА Cable Installation and Mating to be able,
10:35-10:55,FE-1,to Power Off КЛ-211 TV Encoder Using a single БВС command Tagup,
,,with specialists (S-band),
10:40-11:55,FE-2,"Physical Exercise (TVIS), Day 4",
11:00-12:30,CDR,Physical Exercise (ARED),
11:40-12:55,FE-1,"Physical Exercise (TVIS), Day 1",
11:55-12:55,FE-2,VIRU. Installation of Relaksatsiya P/L. Tagup with specialists (S-band),
12:30-12:55,CDR,INSP3. Conclude Experiment Ops,
12:55-13:55,,LUNCH,
13:55-14:05,CDR,Glove Box (MSG) Powerdown,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection,
,,Morning Inspection,
06:00-06:10,FE-1,Reboot Laptop RS2(1),
,,SM ПСС (Caution & Warning Panel) Test,
,,Morning Inspection,
06:00-06:10,FE-2,"RSS1, RSS2 Reboot",
,,Inspect СМ-У connector on МНР-НС behind pan.139 АСУ,
06:10-06:30,CDR,Post-sleep,
06:10-06:20,"FE-1,FE-2",Calf volume measurement,
06:20-06:30,FE-1,МО-8. Set-up,
06:20-06:35,FE-2,Post-sleep,
06:30-06:35,CDR,Body Mass Index Measurement,
06:30-06:40,FE-1,Post-sleep,
06:35-07:00,CDR,Breakfast,
06:35-06:40,FE-2,Body Mass Index Measurement,
06:40-06:45,FE-1,,
06:40-06:55,FE-2,Post-sleep,
06:45-06:55,FE-1,МО-8. Close-out Ops,
06:55-07:10,FE-1,Post-sleep,
06:55-07:45,FE-2,Breakfast,
07:00-07:30,CDR,Blood Samples Collection- subject,
07:10-07:25,FE-1,Blood Samples Collection- assist,
07:25-07:50,FE-1,Breakfast,
07:30-07:40,CDR,Breakfast,
07:40-07:50,CDR,Configure thermostat centrifuge for blood samples installation,
07:50-08:05,.,Daily Planning Conference (S-band),
08:05-08:20,CDR,Breakfast,
08:05-08:20,CDR,Post-sleep,
08:05-08:35,FE-1,Work Prep,
08:05-10:35,FE-2,TIPOLOGIYA. Experiment Ops,
08:20-08:25,CDR,Remove blood sample tubes and disconnect the centrifuge.,
08:25-08:35,CDR,Install blood samples into MELFI,
08:35-08:45,CDR,Breakfast,
08:35-08:55,FE-1,TIPOLOGIYA. Experiment Ops assist,
08:45-08:55,CDR,EHS – start AQM ops.,
08:55-09:05,CDR,Deployment of Atmospheric formaldehyde (FMC) monitors,
08:55-09:05,FE-1,TIPOLOGIYA. Photography during the experiment,
09:05-09:25,CDR,Work Prep,
09:05-10:35,FE-1,Physical Fitness Evaluation (treadmill),
TIME,CREW,,
,,Morning Inspection.,
06:00-06:10,FE-1,Reboot Laptop RS2(1),
,,"RSS1, RSS2 Reboot",
06:00-06:05,CDR,ICV-3H – Battery Replacement,
06:00-06:10,"FE-3, FE-4, FE-2",Morning Inspection,
06:35-06:50,FE-6,Morning Inspection,
06:00-06:05,FE-6,Urine Spot Test,
06:05-06:10,CDR,REMINDER - Reading Reminder,
06:05-06:25,FE-6,HRF Urine Sample Collection Subject,
06:10-06:15,CDR,PROK-URN - Urine PH Spot Test,
06:10-06:40,"FE-2, FE-1, FE-3, FE-4",Post-sleep,
06:15-06:35,CDR,HRF Urine Sample Collection,
06:25-06:35,FE-6,HRF Urine Sample Insertion Into MELFI,
06:35-06:40,CDR,HRF Urine Sample Insertion Into MELFI,
06:40-07:30,"FE-3, FE-1, FE-4",BREAKFAST,
06:40-07:10,CDR,HRF - Blood Collection and Processing (coagulation),
06:40-07:30,FE-2,BREAKFAST.  SM ПСС (Caution & Warning Panel) Test (after breakfast),
06:50-07:05,FE-6,HRF Blood Sample Draw (assistance),
07:05-07:35,FE-6,Post-sleep,
07:10-07:20,CDR,Morning Inspection,
07:20-07:30,CDR,HRF Refrigerated Centrifuge Configuration A,
,,Weekly Housekeeping,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
07:30-10:30,FE-4,FGB ЦВ2 Fan Cleaning  БМП (Micropurification Unit) Fan Grille Cleaning,
,,Inspection of Air Conditioner,
,,Inspection and Cleaning of Auxiliary Computer System (ВКС) Laptops,
07:30-10:30,"FE-1, FE-2",Weekly Housekeeping Inspection and Cleaning of Auxiliary Computer System (ВКС) Laptops,
07:30-10:30,FE-3,Weekly Housekeeping,
07:30-07:35,CDR,PROK-LOG- Photo,
07:35-08:10,FE-6,BREAKFAST,
07:35-08:00,CDR,Post-sleep,
08:00-08:05,CDR,HRF Closeout Ops with centrifuge,
08:05-08:15,CDR,HRF - Sample Blood MELFI Insertion,
08:10-08:20,FE-6,Thermolab Deinstrumentation,
08:15-09:10,CDR,BREAKFAST,
08:20-08:30,FE-6,MOST - Sample Retrieval from MELFI,
08:30-09:05,FE-6,"Water Maintenance, Sampling and Supplying water to Water Circulation Unit for MEDAKA Osteoclas Experiment",
09:05-09:40,FE-6,MOST - Water Quality Measurement,
09:20-09:25,CDR,ICV-3H – Battery Replacement,
09:25-11:15,CDR,Weekly Housekeeping,
09:40-09:50,FE-6,MOST - MELFI Sample Insertion,
09:50-09:55,FE-6,WRC - Start Transfer Water from CWC I,
10:10-11:40,FE-6,Physical Exercise (ARED),
10:30-10:35,FE-3,CGBA Status Check,
10:30-12:00,FE-4,"Physical Exercise (TVIS), Day 2",
10:40-11:40,FE-3,Physical Exercise T2,
11:00-11:15,FE-2,"Private Family Conference (Ku + S-band, S/G2, S/G1-- backup)",
11:20-12:20,CDR,Physical Exercise (CEVIS),
11:40-13:10,FE-2,"Physical Exercise (TVIS), Day 4",
11:40-13:10,FE-6,Weekly Housekeeping,
11:40-13:10,FE-3,Physical Exercise (ARED),
12:00-13:00,FE-1,"Physical Exercise (VELO), Day 1",
12:25-12:30,CDR,ICV-3H – Battery Replacement,
12:50-13:10,"CDR, FE-4",Tagup with ГПСК specialists (S-band),
13:10-13:40,,Weekly Planning Conference (S-band),
,"FE-2,FE-3,",,
13:40-14:40,"FE-1, CDR,",LUNCH,
,FE-6,,
13:40-14:40,FE-4,LUNCH,
14:40-15:20,FE-1,СОЖ Maintenance,
14:40-14:55,FE-4,"Private Family Conference (Ku + S-band, S/G2, S/G1-- backup)",
14:40-14:45,FE-6,PROK Diet Logging (Day 2-4),
14:40-15:00,CDR,HRF Urine Sample Collection,
14:45-15:05,FE-6,HRF Urine Sample Collection Subject,
15:00-15:05,CDR,HRF Urine Sample Insertion Into MELFI,
15:05-15:25,CDR,HRF - Stow Urine Collection Equipment,
15:05-15:10,FE-6,HRF Urine Sample Insertion Into MELFI,
15:25-15:30,CDR,ICV-3H – Battery Replacement,
15:30-16:40,CDR,Weekly Housekeeping,
15:55-16:10,FE-6,Private Family Conference,
16:15-17:45,FE-6,Weekly Housekeeping,
16:40-17:00,CDR,ICV - Visual Monitoring,
17:00-18:00,FE-4,"Physical Exercise (TVIS), Day 2",
17:00-18:00,FE-2,Physical Exercise (ARED),
17:45-18:45,FE-6,Physical Exercise T2,
18:00-19:30,FE-1,"Physical Exercise (TVIS), Day 1",
18:00-19:30,CDR,Physical Exercise (ARED),
19:05-19:25,FE-6,HRF Urine Sample Collection Subject,
19:25-19:30,FE-6,HRF Urine Sample Insertion Into MELFI,
,"CDR, FE-4,",,
19:30-21:30,"FE-3, FE-2,",Pre-sleep,
,FE-1,,
19:30-21:25,FE-6,Pre-sleep,
21:25-21:30,FE-6,Reminder: Generic Sample Blood Collection,
21:30-06:00,,SLEEP,
,,Video for Roskosmos TV Studio,
,,Preparation of reports for Roskosmos site,
Task List,"FE-1, FE-2, FE-4",ECON Observations and Photography,
,,URAGAN Observations and Photography,
,,SEINER Ocean Observations,
TIME,CREW,,
06:00-06:05,CDR,Reaction Self Test,
06:00-06:10,FE-1,Morning Inspection.  Reboot Laptop RS2(1),
06:00-06:10,FE-2,"Morning Inspection.  RSS1, RSS2 Reboot",
06:05-06:10,CDR,Morning Inspection,
06:10-06:40,,Post-sleep,
06:40-07:30,"CDR, FE-2",BREAKFAST,
06:40-07:30,FE-1,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),
07:30-07:50,CDR,Work Prep,
07:30-07:50,"FE-1, FE-2",Work Prep,
09:15-10:15,CDR,Physical Exercise (CEVIS),
09:30-11:00,FE-2,"CONSTANTA. Setup, Photo/Video, Session 6. Tagup with specialists (S-band)",
10:00-10:20,FE-1,24-hour BP Monitoring (terminate),
10:15-11:45,CDR,Physical Exercise (ARED),
10:50-11:00,FE-1,PAO Hardware Setup,
11:00-11:10,"FE-1, FE-2",Crew Prep for PAO,
11:10-11:25,"FE-1, FE-2",ISS-MCC-M TV TV Coverage (Ku + S-band),
11:30-13:00,FE-1,"Physical Exercise (TVIS), Day 1",
11:45-13:00,FE-2,Physical Exercise (ARED),
13:00-14:00,,LUNCH,
14:00-14:40,FE-1,СОЖ Maintenance,
14:00-14:10,CDR,CWC Audit,
14:10-14:20,CDR,Food Frequency Questionnaire,
14:20-15:15,CDR,Bacteria Filter Cleaning,
15:45-15:50,CDR,P/L Playback Start,
15:55-16:55,FE-1,"Physical Exercise (VELO), Day 1",
16:55-18:10,FE-2,"Physical Exercise (TVIS), Day 4",
18:05-18:10,CDR,Payload Playback Stop,
18:10-18:25,CDR,Questionnaire Data Entry,
18:25-19:10,CDR,Evening Work Prep,
18:25-19:15,"FE-1, FE-2",Evening Work Prep,
19:15-19:30,,Daily Planning Conference (S-band),
19:30-19:35,CDR,P/TV Playback Start,
19:30-21:30,"FE-1, FE-2",Pre-sleep,
