0,1,2,3
10:15-12:30,CDR,Physical Exercise (TVIS + RED),
11:30-12:30,FE -1,"Physical Exercise (VELO + Force Loader/ cycle 1), day 3",
12:30-13:30,,LUNCH,
16:10-16:40,FE -1,СОЖ maintenance. Call down on СВО (water supply system) andСП counter data,
16:40-18:10,"Physical Exercise (TVIS), day 3",,
16:50-16:55,CDR,HAM radio set up,
,,HAM radio session,
16:55-17:05,,,
18:10-18:40,,Daily plan review,
18:40-18:55,DPC (S-band),,
18:55-19:20,Prep for work,,
19:20-19:45,CDR,DINNER (RENAL: pill ingestion),
19:30-20:00,FE -1,,
19:45-19:55,CDR,PromISS 3 - tape changeout,
19:55-20:20,Daily food prep,,
20:00-20:30,FE -1,,
20:30-21:30,Pre-sleep,,
20:35-21:30,CDR,,
21:30-06:00,,SLEEP,
Task List,FE -1,Equipment search,
GMT,CREW,ACTIVITY,
04:00-04:10,,Morning inspection,
04:10-04:40,Post-sleep,,
04:40-05:30,BREAKFAST,,
05:30-05:55,CDR,Prep for work,
05:30-05:50,FE-1,,
05:50-05:55,FE-1,RASTENIYA-2. Hardware status check,
05:55-06:10,,Morning planning conference (S-band),
06:15-07:15,EVA timeline review. Tagup with specialists. (S-band),,
07:15-08:45,"Prep of СКК #2-DC1, #3-SM, #4-SM. Video imagery (DVCAM).Tagup with specialists (S-band)",,
08:45-09:45,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 3,
08:45-09:15,CDR,CMO proficiency training,
09:40-09:45,Soyuz 7 stage payload status check (Increment 8),,
09:45-10:45,,LUNCH,
10:45-12:15,Kromka hardware set up. Video imagery. (DVCAM) Tagup withspecialists. (S-band),,
12:15-14:30,CDR,Physical Exercise (TVIS + RED),
12:15-12:45,FE-1,EDV (КОВ) servicing for Elektron system,
12:45-13:05,Testing VOZDUKH emergency vacuum valves,,
13:05-13:15,Filter cartridge replacement in ИК0501 СО2 gas analyzer (Get #31ФГБ1ПГО2_213_1 white bag # 4 248-6),,
13:15-13:35,Adjustment of ИК0501 gas analyzer relative to O2 from ИГ-3,,
13:45-15:15,Physical Exercise (TVIS) day 3,,
14:30-15:15,CDR,Start CWC servicing,
15:20-15:40,TVIS/RED data download to MEC,,
15:25-15:55,FE-1,Video commentary on DC1 and equipment prep for EVA-9. (S + Ku-band)/ Tagup with specialists (S-band),
15:40-16:00,CDR,HRM data download to МЕС,
15:55-16:05,FE-1,Replacement of Laptop 1 with Laptop 3,
16:00-16:15,CDR,HRM data file erase,
16:15-16:25,Carbon dioxide level monitoring,,
16:25-16:40,.,DPC (S-band),
16:40-16:55,CDR,Finish CWC servicing,
17:05-17:25,.,FD/ISS crew conference (S-band),
17:25-17:55,FE-1,CMO proficiency training,
17:45-18:25,CDR,DINNER (Renal: pill ingestion).,
18:00-18:30,FE-1,,
18:25-18:30,CDR,HAM radio equipment set up,
18:30-19:00,FE-1,Daily food prep,
18:30-18:40,CDR,HAM radio session,
18:40-19:10,Daily food prep,,
19:00-20:00,FE-1,Pre-sleep,
19:10-20:00,CDR,Pre-sleep,
20:00-10:45,.,SLEEP,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,Breakfast,,
07:30-08:00,Prep for work,,
08:00-08:15,DPC (S-band),,
08:15-11:15,Expedited Soyuz descent training. Conference (S-band),,
11:15-11:30,FE-1,IMS conference (S-band),
11:30-12:30,CDR,YEAST GAP: completion of experiment with container set 1,
11:30-12:30,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 1,
12:30-13:30,,LUNCH,
13:30-13:40,CDR,PAO equipment set up,
13:40-13:50,,PAO crew prep,
13:50-14:10,Educational PAO (Кu + S-band),,
14:10-14:15,CDR,Soyuz 7 payload status check (Increment 8),
14:10-16:35,FE-1,Progress 260 transfers supported by IMS,
14:15-14:20,CDR,SSC OCA router reboot,
14:20-14:35,PCS reboot (once a week),,
14:35-14:55,TVIS/RED data download to MEC,,
14:55-15:15,HRM data download to МЕС,,
15:15-15:30,HRM data file erase,,
15:30-17:45,Physical Exercise (TVIS + RED),,
16:35-16:55,FE-1,IMS delta file prep,
16:55-18:25,Physical Exercise (TVIS) day 1,,
17:45-18:15,CDR,СОЖ maintenance. Inspection of БРПК separator,
18:15-18:35,Daily plan review,,
18:25-18:45,FE-1,,
18:35-18:40,CDR,Carbon dioxide level monitoring,
18:45-19:00,,DPC (S-band),
19:10-19:30,FD/ISS crew conference (S-band),,
19:30-20:00,Daily food prep,,
20:00-20:30,DINNER (Renal: pill ingestion),,
20:30-21:30,Pre-sleep,,
21:30-06:00,SLEEP,,
Task List,FE-1,Equipment search,
GMT,CREW,,
10:45-10:55,,Morning inspection,
10:55-11:25,,Post-sleep,
11:25-12:15,,BREAKFAST,
12:15-12:45,,Prep for work,
12:45-13:00,,DPC (S-band),
,,Equipment and tools prep. Video imagery (Use DVCAM). Tagup with,
13:00-15:00,,,
,,specialists (S-band),
,,EVA integrated equipment carrier prep. Tagup with specialists. (S-,
15:00-15:30,,,
,,band),
15:30-17:15,CDR,Equipment transfer ops,
,,Video imagery of EVA integrated equipment carrier prep (use,
15:30-16:00,,,
,FE-1,DVCAM),
16:00-17:30,,Physical Exercise (TVIS) day 3,
17:30-17:50,,Procedure review conference: EVA emergencies (S-band),
,,,
17:50-18:50,,LUNCH,
18:50-19:00,CDR,TVIS data download to MEC,
18:50-18:55,,RASTENIYA-2. Data downlink,
,FE-1,,
19:05-19:25,,"Progress activation, air duct removal",
19:25-19:45,,Removal of QD screw clamps,
19:45-19:50,FE-1,Inspection of QD screw clamps after their removal,
19:50-20:10,,Close transfer Progress-SM (ТКГ- СМ) hatches,
,,,
20:10-21:10,,Leak check with closed hatches,
21:10-22:10,FE-1,Physical Exercise (VELO + Force Loader/ day 1) day 3,
21:10-23:25,CDR,Physical Exercise (TVIS + RED),
22:10-22:40,,TV downlink on EVA integrated equipment carrier prep (S + Ku-band),
,,SCORPION. Hardware deactivation (deactivation of power outlet,
22:40-22:45,,,
,,РБС А332),
,FE-1,,
22:45-23:00,,On MCC go: Elektron IFM – take down the setup,
23:00-23:15,,СОЖ maintenance (inspection of БРПК separator),
23:15-23:30,,,
,,Daily plan review,
23:25-23:30,CDR,,
23:30-23:50,,Prep for work,
23:50-00:05,,DPC (S-band),
00:05-00:15,,Prep for work,
00:15-00:45,,DINNER (RENAL: pill ingestion),
00:45-01:15,,Daily food prep,
01:15-02:15,FE-1,Pre-sleep,
01:20-01:30,,PromISS 3: tape changeout,
,CDR,,
01:30-02:15,,Pre-sleep,
02:15-10:45,,SLEEP,
Task List,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
02:00-02:10,,Morning inspection,
02:10-02:25,FE-1,Post-sleep,
,CDR,Biochemical urine test,
02:25-02:40,FE-1,,
02:25-02:55,CDR,Post-sleep,
02:40-02:50,FE-1,UROLUX: stowage,
02:50-03:05,Post-sleep,,
02:55-03:45,CDR,BREAKFAST,
03:05-03:55,FE-1,BREAKFAST,
03:55-04:20,Prep for work,,
03:55-04:25,CDR,Prep for work,
04:20-04:25,FE-1,RASTENIYA-2. Hardware status check.,
04:25-04:40,.,DPC (S-band),
04:40-05:10,"CDR,FE-1 (asdesired)",Prep for EVA conference with MCC-H (S-band),
05:20-05:25,CDR,TVIS weekly maintenance,
05:25-05:35,Wire rope inspection,,
05:25-06:00,FE-1,Onboard oxygen tank (БК-3) and portable repress tank (БНП),
05:35-05:45,CDR,TVIS data download to MEC,
05:45-06:00,Scheduled inspection of RED,,
06:15-07:05,FE-1CDR(assist.),Cardiovascular evaluation during graded exercise (То= 06:35) Tagup(VHF),
07:05-07:50,.,Timeline review for exercise in Orlan translating from DC1 to Soyuz БО.Tagup (S-band),
07:50-08:40,CDRFE-1(assist.),Cardiovascular evaluation during graded exercise (То= 08:10) Tagup(VHF),
08:40-09:40,FE-1,Physical Exercise (VELO + Force loader/cycle 1) day 1,
08:40-08:55,CDR,Food questionnaire,
08:55-09:00,Soyuz 7 stage payload status check (Increment 8),,
09:10-09:40,СОЖ maintenance,,
09:40-10:40,.,LUNCH,
10:40-11:40,CDR,Orlan height adjustment,
,FE-1,Orlan and БСС leak check and Orlan valve functional check,
11:40-12:40,CDR,,
11:40-12:15,FE-1,Orlan height adjustment,
12:15-13:45,Soyuz 213 БО prep for training and EVA. Tagup (S-band),,
12:40-14:55,CDR,Physical Exercise (TVIS + RED),
13:45-14:45,FE-1,Physical Exercise (TVIS) day 1,
14:45-15:10,Prep for work,,
14:55-15:10,CDR,Prep for work,
15:10-15:25,.,DPC (S-band),
15:30-16:00,.,DINNER (Renal: pill ingestion),
16:00-16:30,.,Daily food prep,
16:30-17:30,.,Pre-sleep,
17:30-02:00,.,SLEEP,
Task List,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning inspection,
06:10-06:40,.,Post-sleep,
06:40-07:30,.,Breakfast,
07:45-07:55,CDR,PromISS 3: tape exchange,
08:00-11:00,CDR,Weekend housekeeping,
08:00-08:40,FE-1,,
08:40-08:55,FE-1,Regeneration of БМП absorption cartridge Ф1 (start),
09:10-11:30,FE-1,Weekend housekeeping,
11:30-12:30,FE-1,Physical Exercise (VELO + Force Loading/cycle 1) day 2,
12:30-13:30,.,LUNCH,
13:35-13:45,FE-1,PFC (VHF: home phone),
14:10-14:40,.,Weekly Planning Conference (S-band),
14:40-14:55,CDR,PPC (Ku + S-band),
16:00-16:20,.,Weekly ISS crew/Program management conference (S-band),
16:30-18:45,CDR,Physical Exercise (TVIS + RED),
17:30-19:00,FE-1,Physical Exercise (TVIS) day 2,
19:00-19:30,FE-1,СОЖ  maintenance,
19:30-20:00,.,Daily food prep,
20:00-20:30,.,DINNER (RENAL: pill ingestion),
20:30-21:30,.,Pre-sleep,
21:30-06:00,.,SLEEP,
Task list,FE-1,Equipment search,
Download LSO data to HDD #8,,,
GMT,CREW,ACTIVITY,
06:00-06:10,.,Morning inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
07:30-07:40,CDR,PromISS 3: tape exchange,
07:30-08:00,FE-1,Prep for work,
07:40-08:00,CDR,,
08:00-08:15,.,DPC (S-band),
08:15-11:15,Progress М1-11 unloading using IMS,,
11:15-12:15,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 3,
11:15-11:45,CDR,СОЖ maintenance,
12:15-13:15,.,LUNCH,
13:15-13:45,FE-1,EDV (КВО) servicing for Elektron-VM,
13:15-14:45,CDR,Progress М1-11 unloading using IMS,
13:45-14:05,FE-1,IMS file prep,
14:05-14:45,Vozdukh moding to Automatic control,,
14:45-16:15,RS procedure update,,
14:45-15:45,CDR,Physical Exercise (TVIS),
15:45-17:00,Physical Exercise (RED),,
16:15-16:45,FE-1,Interaction: data collection,
16:45-18:15,Physical Exercise (TVIS) day 3,,
17:00-17:40,CDR,Interaction: data collection and backup,
17:40-17:45,US Lab PL status check and inspection (Expedition 8),,
17:45-17:50,Private medical conference (S-band),,
17:50-17:55,HAM Radio Hardware Setup,,
17:55-18:05,Ham radio session,,
18:05-18:20,Questionnaire: journal entry,,
18:15-18:30,FE-1,Daily plan review,
18:20-18:30,CDR,,
18:30-18:45,.,DPC (S-band),
18:45-19:00,Daily plan review,,
19:00-19:30,Prep for work,,
19:30-20:00,DINNER (RENAL: pill ingestion),,
20:00-20:30,Daily food prep,,
20:30-21:30,Pre-sleep,,
21:30-06:00,SLEEP,,
Task list,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
02:00-02:10,.,Morning inspection,
02:10-02:40,.,Post-sleep,
02:40-03:30,.,BREAKFAST,
03:30-03:45,CDR,Work prep,
03:30-03:40,FE-1,Work prep,
03:40-03:45,FE-1,RASTENIYA-2. Data downlink,
03:45-04:00,.,DPC (S-band),
04:00-04:15,.,Work prep,
04:15-05:05,FE-1,Duct teardown between DC and Soyuz Orbital Module (БО ТК) beforeexercise. CA/ БО hatch closure,
04:15-04:45,CDR,"Water drinking bag refill (DIDB) for Orlan (14, 23) and installation into SS(Crew’s discretion)",
05:05-05:15,.,ПКО-BETA 08 Bio-Med harness belt check via Gamma hardware,
05:15-05:55,.,Comm setup. Orlan telemetry and БСС (Orlan I/F unit) check. Orlan command medical parameters check,
05:55-06:15,.,Orlan systems check during exercise,
06:15-06:30,.,БСС check,
07:00-07:20,FE-1,Activation check of PEV from DC1 EVA support panel (DC1 ПОВ) andSoyuz Pressure Relief Valve,
07:10-07:20,CDR,PromISS 3: tape replacement,
07:20-07:30,.,БО-СУ ТК hatch closure,
07:30-08:30,.,LUNCH,
08:30-09:00,.,Donning EVA gear,
09:00-09:15,.,Entry into Orlan and sealing of backpacks,
09:15-09:20,.,Orlan and БСС controls check,
09:20-09:25,.,Orlan and БСС preliminary leak check,
09:25-09:40,.,Orlan fit check at Orlan pressure = 0.4,
09:40-10:20,.,"Orlan translation exercise from DC1 to БО ТК, БО-СУ ТК hatch opening",
10:20-10:35,.,Egress from Orlan,
10:35-12:35,.,Post-training activities,
12:35-13:05,CDR,СОЖ maintenance,
12:35-13:15,FE-1,СОТР DC1 and Soyuz reconfig to initial configuration after training,
13:05-14:35,CDR,Physical exercise (RED),
13:15-14:45,FE-1,Physical exercise (TVIS) day 2,
14:35-14:50,CDR,Questionnaire: journal entry,
14:50-15:05,.,DPC (S-band),
15:05-15:30,.,Work prep,
15:30-16:00,.,Dinner (Renal:  pill ingestion).,
16:00-16:30,.,Daily food prep,
16:30-17:30,.,Pre-sleep,
17:30-04:00,.,SLEEP,
Task List,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
02:00-02:10,,,Morning inspection
02:10-02:40,,Post-sleep,
02:40-03:30,,BREAKFAST,
03:30-04:00,,Work prep,
04:00-04:15,,DPC (S-band),
04:15-04:40,FE-1,,DC-1 EVA Support panel (ПОВ) checkout
04:15-04:30,CDR,,PMC (S-band)
04:30-04:40,,PAO prep,
04:40-05:20,,,Orlan activation and inspection
05:20-05:40,FE-1,,DC1 Orlan Interface Unit (БСС) checkout
05:40-06:00,,,Equipment setup
06:00-07:10,,Operations with Orlan replaceable elements. Tagup with specialists. (VHF +S-band),
07:10-08:40,CDR,,Physical exercise RED
,FE-1,,Physical exercise TVIS-4
08:40-09:40,,,LUNCH
09:45-09:55,,PAO prep,
09:55-10:10,,PAO event. Rodeo opening ceremony greetings (Ku+S-band),
10:10-11:10,,Simultaneous Orlan and БСС water systems gas/water separation. Tagup withspecialists (VHF+S-band),
11:10-11:30,CDR,,Electron activation
11:30-11:40,CDR,,СОЖ maintenance
11:10-11:40,FE-1,,Orlan reserve pressure bladder leak check. Tagup with specialists (S-band)
11:40-11:55,FE-1,,"""УРОЛЮКС"" hardware setup"
11:40-12:10,CDR,,Orlan reserve pressure bladder leak check
12:10-12:20,FE-1,,Rerouting alarm signals from DC1 ПОВ to ПСС
12:15-13:05,CDR,Transfer from Progress #260 with IMS support,
12:20-13:50,FE-1,,
13:05-13:45,CDR,Interaction – data collect and backup saving,
13:45-14:00,Questionnaire – log entry,,
13:50-14:05,FE-1,PMC (S-band),
14:00-15:00,CDR,Physical exercise CEVIS,
14:05-15:05,FE-1,Physical exercise (VELO + Force loader/cycle 1) day 4,
15:00-15:15,CDR,Work prep,
15:05-15:15,FE-1,,
15:15-15:30,,DPC (S-band),
15:30-15:40,FE-1,Work Prep,
15:30-16:00,CDR,Food ration prep,
15:40-16:00,FE-1,,
16:00-16:30,,Dinner (Renal – pill ingestion),
16:30-17:30,Pre-sleep,,
17:30-02:00,SLEEP,,
Task List,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
06:00-06:10,...,Morning inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
07:30-10:30,CDR,Weekend housekeeping,
07:30-07:35,FE-1,RASTENIYA-2. Hardware operation monitoring,
07:40-07:55,"PFC (VHF, home phone)",,
08:00-10:30,Weekend housekeeping,,
10:50-11:50,Physical Exercise (VELO + Force Loader/cycle 1) day 1,,
10:50-11:50,CDR,Physical Exercise (CEVIS),
11:50-12:50,..,LUNCH,
12:55-13:25,Weekly planning conference (S-band),,
13:25-13:55,FE-1,СОЖ maintenance,
13:25-13:40,CDR,PCS reboot  (once a week),
13:40-13:45,SSC OCA router reboot,,
14:00-15:30,Physical Exercise (RED),,
14:00-15:30,FE-1,Physical Exercise (TVIS) day 1,
15:30-16:00,,DINNER (Renal: pill ingestion),
16:00-16:30,Daily food prep,,
16:30-17:30,Pre-sleep,,
16:30-17:05,CDR,,
17:05-17:20,PFC,,
17:20-17:30,Pre-sleep,,
17:30-02:00,,SLEEP,
Task List,FE-1,PULSE,
Equipment search,,,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,Breakfast,,
07:30-08:00,FE-1,Prep for work,
07:30-07:50,CDR,,
07:50-08:00,PromISS 3: tape replacement,,
08:00-08:15,,DPC (S-band),
08:15-08:45,FE-1,Photo imagery of a docking probe impression on passive dockingcone of docking mechanism,
08:15-08:20,CDR,Soyuz 7 PL status check (Increment 8),
08:25-09:15,Microbiology analysis T + 5,,
08:45-09:05,FE-1,Downlink of photo imagery: SM (+Х) docking cone internalsurface,
09:05-09:20,IMS conference (S-band),,
09:15-09:35,CDR,Download of microbiology sample data to MEC,
09:20-09:50,FE-1,ROM replacement in ЛКТ1Г2. Tag up with specialists (S-band),
09:35-09:45,CDR,Equipment stowage after completion of microbiology analysis(T + 5),
09:50-10:10,FE-1,IMS delta file prep,
10:10-10:40,CDRFE-1 (assist),Hand dynamometer (То = 10:20) Tagup with specialists (VHF),
10:40-11:30,FE-1,Elektron РПД БС R&R,
10:40-11:40,CDR,Physical Exercise (TVIS),
11:30-11:45,FE-1,СОЖ maintenance,
11:45-12:15,FE-1CDR (assist),Hand dynamometer (То = 11:56) Tagup with specialists (VHF),
12:15-13:15,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 4,
12:15-12:35,CDR,Download of TVIS/RED data to MEC,
12:35-12:55,HRM data download to МЕС,,
12:55-13:10,HRM data files erase,,
13:15-14:15,,LUNCH,
14:15-17:15,Study of RODF and EVA-9 preliminary timeline. Tagup withspecialists (S-band),,
17:15-18:45,CDR,Physical Exercise (RED),
17:15-18:45,FE-1,Physical Exercise (TVIS) day 4,
19:10-19:15,CDR,Carbon Dioxide level monitoring,
19:15-19:30,,DPC (S-band),
19:30-19:45,Daily food plan,,
19:45-20:05,FD/ISS crew conference (S-band),,
20:05-20:30,DINNER (Renal: pill ingestion),,
20:30-21:30,Pre-sleep,,
21:30-06:00,SLEEP,,
Task List,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
02:00-02:10,.,Morning inspection,
02:10-02:40,.,Post-sleep,
02:40-03:30,.,BREAKFAST,
05:20-06:20,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 2,
06:40-06:55,FE-1,PMC with IBMP specialists regarding Physical Exercise (VHF),
08:00-09:00,.,LUNCH,
11:45-14:00,CDR,Physical Exercise (TVIS + RED),
12:15-12:45,FE-1,СОЖ maintenance,
12:45-14:15,FE-1,Physical Exercise (TVIS) day 2,
14:15-14:30,.,DPC (S-band),
14:30-15:00,.,Daily plan review,
15:00-15:30,.,Prep for work,
15:30-16:00,.,DINNER,
16:00-16:30,.,Daily food prep,
16:30-17:30,.,Pre-sleep,
17:30-02:00,.,SLEEP,
Task List,FE-1,Equipment search,
Photo imagery of videometer target and ЛСВ-М attachment point,,,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
07:30-07:45,CDR,Prep for work,
07:30-08:00,FE-1,,
07:45-07:55,CDR,PromISS 3: tape changeout,
07:55-08:00,Prep for work,,
08:00-08:15,,DPC (S-band),
08:15-09:35,FE-1,Setup ops prior to installation of ‘Matryoshka’ experiment hardwareПереговоры со спец. при необх. (S-band),
08:30-08:45,CDR,Food Questionnaire,
08:45-09:15,Doug s/w startup to support ISS RMS ops,,
09:15-11:30,Physical Exercise (TVIS + RED),,
09:35-10:05,FE-1,БСПН installation. Tagup with specialists as necessary (S-band),
10:05-10:35,БСК-5В installation (#10Ю-А982). Tagup with specialists as necessary. (S-band),,
10:35-10:45,On MCC go: mating telemetry connectors to БИТС2-12,,
10:45-11:45,Physical Exercise (VELO + Force Loader/cycle 1) day 1,,
11:30-12:30,CDR,LUNCH,
11:45-12:45,FE-1,,
12:30-14:30,CDR,ISS robotics (MSS) onboard proficiency training,
12:45-13:00,FE-1,PMC (S-band),
13:00-13:30,СОЖ maintenance,,
13:30-14:20,RASTENIYA-2. Start of the experiment. Tagup with specialists. (S-band),,
14:20-17:40,СУБА (17КС.10Ю 8210А) cable installation for ‘Matryoshka’ experiment .Tagup with specialists as necessary (S-band),,
14:35-14:50,CDR,PMC (S-band),
14:50-15:00,EMU battery charge (termination),,
15:00-15:15,Конфигурация компьютера SSC7 laptop config for EMU ops,,
15:15-15:35,EMU battery discharge (start),,
15:35-15:50,SSC7 nominal reconfig,,
16:00-16:30,Prep for work,,
16:30-19:00,QD installation near LAB window,,
17:40-19:10,FE-1,Physical Exercise (TVIS) day 1,
19:00-19:05,CDR,DCP cable disconnect,
19:10-19:25,,DPC (S-band),
19:30-20:00,DINNER (Renal: pill ingestion),,
20:00-20:30,Daily food prep,,
20:30-21:30,Pre-sleep,,
21:30-06:00,SLEEP,,
Task List,FE-1,Equipment search,
GMT,CREW,ACTIVITY,
02:00-02:10,,Morning inspection,
02:10-02:20,FE -1,МО-8. System set up,
02:10-02:20,CDR,Calf volume measurement,
02:20-02:30,FE -1,,
02:20-02:35,CDR,Body mass measurement,
02:35-02:50,FE -1,,
02:35-03:05,CDR,Post-sleep,
02:50-03:00,FE -1,МО-8. Close out ops,
03:00-03:30,Post-sleep,,
03:05-03:55,CDR,BREAKFAST,
03:30-04:15,FE -1,,
04:05-04:10,CDR,Monitoring of LAB window cover closure,
04:10-04:15,Soyuz 7 stage payload status check (Increment 8),,
04:15-04:45,Prep for work,,
04:15-04:40,FE -1,,
04:40-04:45,PLANTS-2. Equipment check.,,
04:45-05:00,,DPC (S-band),
05:00-06:00,RODF review: EVA from DC1,,
06:00-07:00,"Prep of replaceable Orlan elements, auxiliary and personal gear",,
07:00-08:00,CDR,Physical Exercise (TVIS),
07:00-08:00,FE -1,"Physical Exercise (VELO+Force Loader 1), day 3",
08:05-09:05,,Soyuz СУД test before EVA,
09:05-09:15,CDR,PromISS 3 - tape chageout,
09:15-10:15,,LUNCH,
10:15-13:15,Removal of Kurs A hardware on Progress 260,,
13:15-14:45,FE -1,"Physical Exercise (TVIS), day 3",
13:15-14:45,CDR,Physical Exercise (RED),
14:45-15:00,,DPC (S-band),
15:00-15:15,FE -1,Prep for work,
15:00-15:30,CDR,,
15:15-15:45,FE -1,СОЖ maintenance,
15:30-16:00,CDR,Daily food prep,
15:45-16:00,FE -1,,
16:00-16:30,,DINNER (RENAL: pill ingestion),
16:30-17:30,Pre-sleep,,
17:30-02:00,SLEEP,,
Task List,FE -1,Equipment search,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning inspection,
06:10-06:40,Post-sleep,,
06:40-07:30,BREAKFAST,,
07:30-07:55,CDR,Prep for work,
07:30-07:50,FE-1,,
07:50-07:55,RASTENIYA-2. Hardware activation check.,,
07:55-08:10,,DPC (S-band),
