0,1,2,3
07:30-07:40,FE-4,Verification of anti-virus scan results on Auxiliary Computer System (ВКС) laptops,
07:40-08:05,,Daily Planning Conference (S-band) Report To MCC virus scan results,
08:05-08:30,CDR,BREAKFAST,
08:05-08:40,FE-2,BREAKFAST,
08:05-08:15,FE-3,EHS Air Quality Monitoring (AQM) Start,
08:05-08:20,FE-4,Work Prep,
08:05-08:15,FE-5,Portable PFS power on and a 45-minute warm-up,
08:05-08:25,FE-6,Acoustic dosimeters: hardware setup for static measurements (operation 4 of 5),
08:15-08:35,FE-3,Work Prep,
08:15-08:35,FE-5,BREAKFAST,
08:20-09:20,FE-4,PCE and БУАП [Antenna Switching Controller] Cable Installation. Reconnect Cable on КСК2,
08:25-08:35,FE-6,Camcorder setup to record video,
08:30-08:50,CDR,Work Prep,
08:35-08:50,FE-3,ARED Cylinder Flywheel Evacuation,
08:35-08:45,FE-5,Work Prep,
08:35-09:00,FE-6,REBR-S Installation and Activation Photo,
08:40-09:00,FE-2,Work Prep,
08:45-08:55,FE-5,CIR Alignment Guide Installation,
08:55-09:55,CDR,Departure Prep Time,
08:55-10:50,FE-5,VO2- Experiment Protocol,
09:00-09:30,FE-6,I BALL Power On,
09:05-09:15,FE-2,CASKAD. Manual Mixing in Bioreactor,
09:15-11:45,FE-2,Loading disposal hardware to ТК 705,
09:20-10:20,FE-4,Installation of РСЕ Z0000 Space-To-Space Radio in ISS SM,
09:30-09:35,FE-3,ICV-3H MAKITA Battery Changeout,
09:35-10:35,FE-3,Departure Prep Time,
09:55-10:55,CDR,ТК 705 Stowage Ops,
09:55-10:00,FE-6,P/L Playback Start,
10:00-10:30,FE-6,HTV Smoke Detector Removal,
10:20-11:20,FE-4,Installation and activation of БУАП [Antenna Switching Controller],
10:35-10:55,FE-3,HRF Urine Collection Hardware Setup,
10:35-12:05,FE-6,Physical Exercise (ARED),
10:50-10:55,FE-5,Treadmill Т2 Monthly Inspection,
10:55-11:10,CDR,"Copying files for RSE1, RSE-CLS and 3 Ipad configuration. Tagup with specialists (S-band)",
10:55-11:40,FE-3,HTV Lights Removal,
10:55-11:20,FE-5,On-orbit Hearing Assessment using EARQ,
11:20-12:20,CDR,Physical Exercise Т2,
11:20-12:20,FE-4,"Physical Exercise (VELO), Day 2",
11:20-11:40,FE-5,HMS Visual Testing Activity,
11:45-12:25,FE-2,СОЖ Maintenance,
11:45-12:00,FE-3,HTV - PEPS Removal,
11:45-12:40,FE-5,VO2 - Clean and Stow Equipment,
12:00-12:05,FE-3,ICV-3H MAKITA Battery Changeout,
12:05-13:05,FE-3,LUNCH,
12:05-12:10,FE-6,Payload Playback Stop,
12:10-13:10,FE-6,LUNCH,
12:20-12:35,CDR,Post-Exercise Hygiene Procedure,
12:20-13:20,FE-4,Install and Connect ATV control panel in SM ISS,
12:35-13:30,"FE-2, CDR-assists",LBNP Exercise (PRELIMINARY). Tagup with specialists (S-band),
12:40-13:40,FE-5,LUNCH,
13:10-13:15,FE-3,PROK Diet Logging (Day 2-4),
13:10-13:15,FE-6,PROK Diet Logging (Day 2-4),
13:15-13:35,FE-3,Integrated Cardiovascular Ambulatory Monitoring Midpoint,
13:20-14:20,FE-4,LUNCH,
13:30-14:30,"FE-2, CDR",LUNCH,
13:35-13:40,FE-3,EHS - Air Quality Monitor (AQM) End,
13:45-13:55,"FE-3,FE-6",HTVPLC - Hatch Closure,
13:55-15:20,FE-3,Physical Exercise (ARED),
13:55-15:20,"FE-6, FE-5",HTV - Vestibule Demate Part 1,
14:20-15:50,FE-4,Connecting БКС cable network to PCE,
14:30-16:30,CDR,ТК 705 Stowage Ops,
14:30-15:30,FE-2,Departure Prep Time,
15:20-17:50,"FE-3, FE-6",Node 2 Nadir CBM Controller Panel Assembly (CPA) Installation,
15:20-15:35,FE-5,DOS-DOS3D - Detector removal,
15:35-15:40,FE-5,DOS - Detector Packs Handover to Russian crew,
15:35-16:05,FE-2,ASEPTIC. Photography of samples after incubation,
15:40-15:50,FE-5,SAMS File Prep,
15:50-16:05,FE-4,"ON MCC GO  Mate PCE, ATV Hand Controller, БУАП T/L connectors to БИТС2-12",
16:05-16:20,FE-2,ASEPTIC Photo Edit and Downlink,
16:20-17:50,FE-2,"Physical Exercise (TVIS), Day 1",
16:20-16:30,FE-5,SAMS File Prep,
16:25-17:05,FE-4,VIZIR. Experiment,
16:30-16:40,FE-5,PAO Hardware Setup,
16:35-17:35,CDR,Physical Exercise Т2,
16:40-16:50,FE-5,Crew Prep for PAO,
16:50-17:10,FE-5,PAO Event,
17:20-18:50,FE-4,"Physical Exercise (TVIS), Day 2",
17:35-17:50,CDR,Post-Exercise Hygiene Procedure,
17:40-17:45,FE-5,VO2max - PFS Closeout Ops,
17:45-19:15,FE-5,Physical Exercise (ARED),
17:50-17:55,FE-3,Camcorder Setup to Receive Image on LAB Remote Workstation (RWS) Monitor 3,
17:50-18:50,FE-6,Physical Exercise (T2),
17:50-18:00,FE-2,IMMUNO. Saliva Sample (Session 2),
17:55-18:05,FE-3,Evening Work Prep,
TIME,CREW,ACTIVITY,
10:30-10:35,CDR,PROK - K Urine PH Spot Test and Log-file Ops,
10:30-10:40,"FE-6, FE-4","Morning Inspection.  Reload Laptop RS2(1) and RSS1,2",
10:35-10:55,CDR,HRF – Urine Collection - step 1,
10:40-11:10,"FE-4, FE-6",Post-sleep,
10:55-11:05,CDR,"HRF MELFI Urine Sample Insertion, step 1",
11:05-11:10,CDR,Morning Inspection,
11:10-12:00,FE-4,BREAKFAST.  SM ПСС (Caution & Warning Panel) Test (after breakfast),
11:10-12:00,FE-6,BREAKFAST,
11:10-11:30,CDR,Post-sleep,
11:30-12:00,CDR,BREAKFAST,
12:00-12:30,FE-4,LCS (LASER COMMUNICATION SYSTEM). Copying data from RSE-LCS laptop to RSS2 and data downlink,
12:00-12:05,CDR,CGBA Status Check,
12:00-13:00,FE-6,Physical Exercise Т2,
12:05-13:00,CDR,Weekly Housekeeping,
,,Weekly Housekeeping.,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
12:30-13:00,FE-4,FGB ЦВ2 Fan Cleaning,
,,БМП (Micropurification Unit) Fan Grille Cleaning,
,,Inspection of Air Conditioner [СКВ],
13:00-13:30,,Weekly Planning Conference (S-band),
13:30-15:00,CDR,Physical Exercise (ARED),
13:30-15:30,FE-6,Weekly Housekeeping,
,,Weekly Housekeeping,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
13:30-14:00,FE-4,FGB ЦВ2 Fan Cleaning,
,,БМП (Micropurification Unit) Fan Grille Cleaning,
,,Inspection of Air Conditioner [СКВ],
14:00-15:30,FE-4,"Physical Exercise (TVIS), Day 4",
15:00-15:20,CDR,HRF - Urine Collection - step 2,
15:20-15:25,CDR,"HRF MELFI Urine Sample Insertion, step 2",
15:35-16:35,,LUNCH,
16:35-16:40,CDR,PROK – DIET Logging,
16:35-17:05,FE-4,СОЖ Maintenance,
16:35-17:35,FE-6,Weekly Housekeeping,
16:40-16:50,CDR,HMS Food Frequency Questionnaire,
16:50-17:50,CDR,Weekly Housekeeping,
17:05-18:30,FE-4,"Weekly Housekeeping.  SM Ventilation Subsystem Preventive Maintenance, Group E",
19:40-21:30,"CDR, FE-4, FE-5, FE-6",,Pre-sleep
19:40-21:20,FE-2,,Pre-sleep
19:40-19:45,FE-3,,P/TV Playback Start
19:45-21:25,FE-3,,Pre-sleep
21:20-21:30,FE-2,,SONOCARD Experiment Start
21:25-21:30,FE-3,,P/TV Playback Stop
21:30-06:00,,,SLEEP
,,,Photography of disaster area
,"CDR, FE-4",,
,,,ECON Observations and Photography
Task List,"CDR, FE-2,",,
,FE-4,,Preparation of reports for Roskosmos site
,FE-2,,IMS Update
GMT,CREW,,
06:00-06:10,"CDR, FE-2, FE-4, FE-6",Morning Inspection,
06:00-06:05,"FE-3, FE-5",Urine Spot Test,
06:05-06:10,FE-3,Morning Inspection,
06:05-06:25,FE-5,HRF Urine Sample Collection Subject,
,"CDR, FE-2,",,
06:10-06:40,"FE-4, FE-3,",Post-sleep,
,FE-6,,
06:25-06:35,FE-5,HRF Urine Sample Insertion Into MELFI,
06:35-06:40,FE-5,Morning Inspection,
06:40-07:30,CDR,BREAKFAST.SM ПСС [Caution & Warning Panel] Test (after breakfast),
06:40-07:30,"FE-2, FE-4, FE-3,FE-6",BREAKFAST,
06:40-07:00,FE-5,Post-sleep,
07:00-08:00,FE-5,BREAKFAST,
08:30-08:40,FE-2,CASKAD. Manual Mixing in Bioreactor,
08:40-08:50,FE-5,ISS HAM  Radio Setup in Service Module,
08:50-09:05,FE-5,ISS HAM Radio Session from SM,
09:05-10:05,FE-5,Physical Exercise (T2),
10:15-11:30,CDR,Physical Exercise (ARED),
10:30-11:30,FE-2,"Physical Exercise (VELO), Day 3",
10:30-10:45,FE-4,Private Psychological Conference (VHF),
10:45-12:15,FE-4,"Physical Exercise (TVIS), Day 4",
11:30-13:00,FE-6,Physical Exercise (ARED),
12:20-13:00,CDR,Removing БКИПН screws and photography,
12:35-12:55,FE-5,HRF Urine Sample Collection Subject,
12:55-13:00,FE-5,HRF Urine Sample Insertion Into MELFI,
,"CDR, FE-2,",,
13:00-14:00,"FE-4, FE-3,",LUNCH,
,"FE-5, FE-6",,
14:00-14:05,FE-3,PROK Diet Logging (Day 1),
,,"СОЖ Maintenance. SM and FGB SVO, Sanitary and Hygienic",
14:00-14:40,FE-4,"Equipment (СГО), СПКУ АСУ Counter, POTOK Air Purification",
,,System Data Calldowns,
14:00-14:05,FE-6,PROK – unstow urine kit,
14:00-14:05,FE-5,PROK Diet Logging (Day 2-4),
14:40-14:55,FE-4,Private Family Conference (S+Ku-band),
15:00-15:30,"CDR,FE-2,FE-4",TV Greetings Video-recording (downlink via РСПИ) / r/g 0206,
,,coder. TV signal monitoring on CP SSC2 Laptop (Ku-band). Tagup with,
,,specialists (S-band),
13:40-14:40,FE-4,LUNCH,
14:00-14:10,CDR,HMS Food Frequency Questionnaire,
14:00-14:30,FE-6,SSOD - Cleanup,
14:30-14:45,CDR,IMS and Stowage Conference,
14:30-14:40,FE-6,MIB2 Gathering,
1 4:40-14:50,F E-6,MIB2 Setting,
14:40-16:00,FE-4,Urine transfer from EDV-U into WDS ATV3 Tank No. 1,
14:50-15:00,CDR,HAM Radio Session Setup,
14:50-15:20,FE-6,SSOD Installation 2,
15:00-15:15,CDR,HAM Radio Session in SM,
1 5:20-15:35,FE-6,JEMAL Table Retraction,
15:35-15:40,FE-6,G1. Camcorder Closeout,
15:40-15:50,FE-6,Functional check-out of the valve,
15:45-17:00,CDR,ICV. Ambulatory Monitoring Start,
15:50-16:00,FE-6,ISSAC Laptop activation,
16:00-16:10,FE-6,ICV.  Ambulatory Monitoring Assistance,
16:00-16:20,FE-4,MATRYOSHKA-R. Monitoring Lulin-5 readings,
16:10-16:25,FE-6,ATV Tool Gathering,
16:20-16:35,FE-4,"Routine maintenance of КН, КВ, and КД valves in SM Rodnik Tanks",
16:25-16:35,FE-6,ICV Ambulatory Monitoring Assistance,
16:35-16:50,FE-4,СТТС comm assets switchover to a backup set,
16:35-17:05,FE-6,"WRS – CWC fill-up, part 1",
16:50-17:10,FE-4,IMS Update,
17:00-17:10,CDR,ICV. 10-minute Resting Event,
17:10-18:10,F E-6,Physical Exercise (T2),
17:10-18:10,FE-4,"Physical Exercise (VELO), Day 4",
17:20-17:35,CDR,"WRS – CWC fill-up, part 2",
17:35-17:50,CDR,Journal Entry,
17:50-18:05,CDR,Evening Work Prep,
18:05-18:20,CDR,"WRS – CWC fill-up, part 2",
18:10-18:20,"FE-4, FE-6",Evening Work Prep,
18:20-18:35,,Daily Planning Conference (S-band),
18:35-18:55,,Flight Director/ISS Crew Tagup,
18:55-19:30,,Evening Work Prep,
19:30-21:20,"FE-4, FE-6",Pre-sleep,
19:30-19:35,CDR,P/TV Playback Start,
19:35-19:45,CDR,USOS Window Shutter Closing,
TIME,CREW,ACTIVITY,
11:00-11:05,CDR,PROK-URN. Urine PH Spot Test,
11:00-11:10,FE-6,Morning Inspection,
11:05-11:10,CDR,Morning Inspection,
,,Morning Inspection.,
11:00-11:10,FE-4,Reload Laptop RS2(1),
,,SM ПСС [Caution & Warning Panel] Test,
11:10-11:30,,Post-sleep,
11:30-12:00,,BREAKFAST,
12:00-12:15,FE-4,Daily Planning Conference (S-band),
12:00-12:10,CDR,HAM Radio Power Up,
12:00-12:10,FE-6,EHS Air Quality Monitoring (AQM) Start,
12:10-12:20,FE-6,ICV-MAKITA Battery Installation,
12:10-12:15,CDR,Opening LAB window shutters for ISSAC Ops,
12:15-13:30,CDR,SpX Cargo Stowage for Return,
12:15-13:20,FE-4,PNEVMOCARD Experiment,
12:20-12:30,FE-6,SPVO2. Portable Pulmonary Function System (PPFS) Power Up,
13:00-13:15,FE-6,JEM Airlock Depress,
13:15-13:20,FE-6,ICV-MAKITA Battery Replacement,
13:20-14:20,FE-4,ATV Control Panel Removal in ISS SM,
13:20-14:30,FE-6,SPVO2 Experiment Protocol,
13:30-13:45,CDR,Preparation for RPCM Replacement on Day 272 GMT,
13:45-14:45,CDR,Inspection of Portable Breathing Apparatus (PBA) and Portable Fire Extinguisher (PFE),
14:20-15:00,FE-4,СОЖ Maintenance,
14:30-14:45,FE-6,SPVO2. Hardware Stowage,
14:45-14:50,CDR,HMS – AED defibrillator inspection,
14:45-14:50,FE-6,ICV-MAKITA Battery Replacement,
14:50-15:50,"CDR, FE-6",LUNCH,
15:00-16:00,FE-4,LUNCH,
15:50-15:55,FE-6,ICV-MAKITA Battery Replacement,
15:50-15:55,CDR,"PROK-DIET. Diet Logging, Day 1",
15:55-16:05,FE-6,WRS Microbial Filter R&R,
16:00-16:20,CDR,HAM Radio Session,
16:00-16:20,FE-4,Air Heater Fan [БВН] Screen Cleaning in ТК 706,
16:05-16:35,FE-6,Start Transfer Water from CWC I,
16:20-16:55,CDR,CDRA Valve Stowage,
16:20-17:00,FE-4,IDENTIFIKATSIYA. Copy ИМУ-Ц micro-accelerometer data to laptop,
16:55-17:10,CDR,ARED Cylinder Flywheel Evacuation,
GMT,Crew,,
06:00-06:10,"CDR, FE-2, FE-4",Morning inspection,
06:10-06:40,"CDR, FE-2, FE-4",Post-sleep,
,,BREAKFAST / r/g0127 SM ПСС [Caution & Warning Panel],
06:40-07:30,CDR,Test (after breakfast),
06:40-07:30,FE-2,BREAKFAST,
06:40-07:30,FE-4,Breakfast / r/g 0127,
07:30-07:40,FE-2,CASKAD. Manual mixing in bioreactor,
0 9:45-11:00,F E-2,PE TVIS-4,
1 0:10-10:25,F E-4,"PFC (Ku+S-band, в S/G2, S/G1 - backup)",
10:40-11:40,CDR,PE TVIS-1,
1 1:45-12:45,F E-4,P E VELO-1,
12:00-12:15,F E-2,"P FC (Ku+S-band, в S/G2, S/G1 - backup)",
12:45-13:45,"CDR, FE-2, FE-4",LUNCH,
14:10-14:50,CDR,"СОЖ Maintenance. Downlink data from СВО, СГО, СПКУ АСУ counter, УОВ ""Potok"" In SM and FGB",
1 5:30-16:45,F E-2,PE ARED,
1 7:15-18:45,F E-4,P E TVIS-2,
,,,
18:55-19:05,FE-2,CASKAD. Manual Mixing in Bioreactor,
,"C DR, FE-2,",,
19:30-21:30,FE-4,Pre-sleep,
,,,
,,,
21:30-06:00,"CDR, FE-2, FE-4",Sleep,
,,ECON Observations and Photography,
,"CDR,FE-4",,
,,Disaster Area Photo,
Task List,FE-2,SEYNER - World Ocean observations,
,"CDR,FE-","Answers to questions for ""It’s time to go to space!"" Karusel TV",
,"2,FE-4",Channel,
,,tests,
08:35-09:25,FE-5,BREAKFAST,
08:45-09:45,"FE-3, FE-6,",SSRMS Ops,
08:55-10:55,"CDR , FE-2,",ТПК 705 Descent simulation and consultation for return equipment list and stowage,
09:25-09:40,FE-5,Work Prep,
09:35-09:50,FE-4,Test TV-session from MRM1 using Sony HVR-Z7E КСПЭ video camera,
09:40-09:50,FE-5,CIR Alignment Guide Removal,
09:45-10:45,FE-6,Physical Exercise (T2),
09:50-10:35,FE-5,VO2max – partial PFS prep,
09:55-10:25,FE-4,Preparing SM panels 225 and 226 for installation of PCE  and БУАП units,
10:00-11:30,FE-3,Physical Exercise (ARED),
10:25-11:55,FE-4,"Physical Exercise (TVIS), Day  1",
10:45-11:00,FE-6,SSIPC Flight / ISS Crew Conference,
10:45-11:45,FE-5,Physical Exercise (T2),
10:55-11:45,CDR,Departure Prep Time,
10:55-11:15,FE-2,Flushing ТКГ 416 БВ2 Tank Line,
11:05-12:50,FE-6,HTV. Cargo transfer ops,
11:30-12:45,FE-3,ICV Monitoring Start,
11:40-12:55,FE-2,Physical Exercise (ARED),
11:45-13:00,CDR,"Physical Exercise (TVIS), Day  1",
11:45-11:55,FE-5,ICV Start Operator Assistance,
11:55-12:35,FE-4,СОЖ Maintenance,
11:55-12:10,FE-5,HRF – start stowing blood sample collection and processing equipment,
12:10-12:20,FE-5,ICV Start Operator Assistance,
12:20-12:40,FE-5,"HRF - urine sample collection, subject",
12:55-13:55,FE-4,LUNCH,
12:40-12:45,FE-5,HRF – placing urine samples into MELFI,
12:45-12:55,FE-3,ICV - 10-Minute Resting Event,
12:50-13:50,"FE-5,FE-6",LUNCH,
12:55-13:55,"FE-2,FE-3",LUNCH,
13:00-14:00,CDR,LUNCH,
13:40-15:55,FE-4,Private Medical Conference (Ku+S-band),
13:50-13:55,FE-5,PROK. Diet Logfile and PH Logsheet Photography,
13:50-13:55,FE-6,PROK - Diet Logging (Day 1),
13:55-14:10,FE-2,Private Medical Conference (Ku + S-band),
13:55-14:00,FE-3,PROK Diet Logging (Day 2-4),
13:55-14:15,FE-5,HRF - Stow Urine Collection Equipment,
13:55-14:50,FE-6,HTV. Cargo Transfer Ops,
14:00-14:40,FE-4,VIZIR. Experiment,
14:10-15:10,CDR,Kulonovskiy Kristall Experiment Ops,
14:15-15:15,FE-2,Departure Prep Time,
14:15-14:30,FE-3,Private Medical Conference,
14:15-14:55,FE-5,T2 – Quarterly maintenance,
14:30-15:30,FE-3,Preparation for return,
14:40-15:10,FE-4,Auxiliary Laptop Anti-Virus Update,
14:50-15:00,FE-6,HTV Cargo Transfer Conference,
15:00-15:10,FE-5,Equipment Prep for PAO,
15:10-15:40,CDR,KULONOVSKIY KRISTALL. Data Downlink via РСПИ and Teardown,
15:10-15:35,FE-4,On-orbit Hearing Assessment using EARQ,
15:10-15:20,FE-5,Crew Prep for PAO Event,
15:10-16:40,FE-6,PE (ARED),
15:20-16:05,FE-2,ASEPTIC.  Photography of samples after incubation,
15:20-15:40,FE-5,PAO Event,
15:30-15:35,FE-3,ICV-3H MAKITA Battery Changeout,
15:35-16:35,FE-3,PE (CEVIS),
15:40-15:55,CDR,Private Medical Conference (Ku+S-band),
15:40-15:55,FE-5,BCAT-C1 Image Transfer and Camera Intervalometer Set,
15:40-17:10,"CDR, FE-4",Handover,
16:05-16:35,FE-2,ASEPTIC Photo Edit and Downlink,
16:05-17:05,FE-5,Hardware Prepack for Return on 30S,
16:35-18:20,FE-3,Hardware Prepack for Return on 30S,
16:35-17:50,FE-2,"Physical Exercise (TVIS), Day 4",
16:40-18:40,FE-6,Hardware Prepack for Return on 30S,
17:05-18:35,FE-5,PE (ARED),
17:10-18:10,FE-4,"Physical Exercise (VELO), Day 1",
17:25-18:25,CDR,Physical Exercise Т2,
17:50-18:10,FE-2,IMMUNO. Setting up Saliva-Immuno Kit for experiment ops,
18:10-18:30,FE-2,Evening Work Prep,
18:10-18:30,FE-4,IMS Update,
18:25-18:40,CDR,Post-Exercise Hygiene Procedure,
18:30-18:40,FE-2,CASKAD. Manual Mixing in Bioreactor,
18:30-18:40,FE-4,Evening Work Prep,
18:35-18:40,FE-3,ICV-3H MAKITA Battery Changeout,
18:35-18:40,FE-5,Shutting down Т2 software to transfer data,
18:40-19:05,,Daily Planning Conference (S-band),
19:10-19:30,,Crew conference with Astronaut Office,
19:30-21:30,"CDR, FE-2, FE-4, FE-6,",Pre-sleep,
GMT,CREW,,
06:00-06:10,CDR,Morning Inspection SM ПСС [Caution & Warning Panel] Test,
06:00-06:10,"FE-2, FE-5",Morning Inspection,
06:00-06:05,FE-3,HRF Closeout Ops,
06:00-06:05,FE-6,Urine Spot Test,
06:00-06:10,FE-4,SONOCARD Experiment Termination,
06:10-06:20,FE-4,Morning Inspection,
06:05-06:25,FE-6,HRF Urine Sample Collection Subject,
06:05-06:10,FE-3,Urine Spot Test,
06:10-06:30,FE-3,HRF Urine Sample Collection Subject,
06:10-06:40,"CDR, FE-2, FE-5",Post-sleep,
06:20-06:50,FE-4,Post-sleep,
06:25-06:35,FE-6,HRF Urine Sample Insertion Into MELFI,
06:30-06:35,FE-3,HRF Urine Sample Insertion Into MELFI,
06:35-06:45,FE-3,Morning Inspection,
06:35-06:55,FE-6,Morning Inspection,
06:40-07:05,FE-5,BREAKFAST,
06:40-07:40,"CDR, FE-2",ТК 705 СУДН test before undocking. Tagup with specialists,
06:45-06:55,FE-3,HRF Refrigerated Centrifuge Setup,
06:50-07:05,FE-4,On MCC Go БМП Ф2 Absorption Cartridge Regeneration (start),
06:55-07:15,FE-3,HRF Sample Collection,
06:55-07:10,FE-6,HRF Sample Collection,
07:05-07:40,FE-4,BREAKFAST,
07:05-07:15,FE-5,HAM Radio Setup in SM,
07:10-07:40,FE-6,Post-sleep,
07:15-07:25,FE-3,Post-sleep,
07:15-07:30,FE-5,Radio Session from SM,
07:25-07:35,FE-3,HRF Refrigerated Centrifuge Configuration,
07:30-07:40,FE-5,Work Prep,
07:35-07:40,FE-3,Post-sleep,
07:40-08:05,,Daily Planning Conference (S-band),
08:05-08:55,"CDR, FE-2",BREAKFAST,
08:05-08:20,FE-4,Work Prep,
08:05-08:10,FE-3,HRF Refrigerated Centrifuge Spin Terminate,
08:05-08:15,FE-6,Audio Dosimeter Preparation,
08:05-09:45,FE-5,ORU Cleaning,
08:10-08:20,FE-3,HRF Insertion of Blood Samples into MELFI,
08:15-08:45,FE-6,BREAKFAST,
08:20-08:35,FE-4,SONOCARD Data Copy to RSE-MED Laptop and Data Downlink Using OCA,
08:20-08:50,FE-3,Post-sleep,
08:35-11:35,FE-4,TIPOLOGIYA. Experiment Ops (FE-4),
08:45-08:55,FE-6,PROX Hardware Rack Switch Off,
08:50-09:45,FE-3,BREAKFAST,
08:55-09:05,CDR,Work Prep,
08:55-09:15,FE-6,Work Prep,
08:55-09:10,FE-2,Work Prep,
09:05-09:20,CDR,TYPOLOGIA Experiment Assistance,
09:10-10:15,FE-2,PNEVMOCARD  Experiment,
09:20-09:30,CDR,TYPOLOGIA Photography,
09:20-09:30,FE-6,ABRS Activation,
09:30-09:50,CDR,ТК 705 АСУ Activation,
09:30-09:45,FE-6,ISS crew and Program Office Conference,
09:45-10:45,FE-3,Physical Exercise (CEVIS),
