0,1,2,3
12:50-13:50,FE-2,LUNCH,
13:00-14:00,"FE-4, FE-1",LUNCH,
13:10-13:20,CDR,EKAM Battery Swap,
13:15-14:15,FE-6,LUNCH,
13:20-14:20,CDR,LUNCH,
13:25-14:25,FE-5,LUNCH,
13:50-13:55,FE-2,Comm Config prior to MRM1 Ops,
13:55-17:25,FE-2,Installation of Rack Modules in MRM1 behind panel 401. Tagup with specialists (S-band),
14:00-17:00,"FE-1, FE-4",Audit of Vozdukh Equipment and Spares,
14:15-14:30,FE-6,Private Psychological Conference,
14:20-14:30,CDR,ROBONAUT System Power Down,
14:25-14:40,FE-5,ISTAR Survey,
14:30-14:35,CDR,ROBONAUT - Camcorder Configuration,
14:30-14:40,FE-6,CIR Video Setup,
14:40-14:50,FE-6,Combustion Integrated Rack (CIR) Rack Door and Temperature Check,
14:40-14:50,FE-5,CWC Audit,
14:40-15:00,CDR,HRF1 - Preparation steps:,
14:50-15:00,FE-5,SSC - Data Gathering,
14:50-15:20,FE-6,CIR - Hardware Removal and Relocation,
15:00-15:15,CDR,LAB1D6 - Rotating LAB1D6 down before Sensor Installation,
15:00-15:25,FE-5,Image Processing Unit (IPU) Video Recording Unit (VRU) Hard Disk Exchange,
15:15-17:00,CDR,UBNT - Ultrasonic Background Noise Test Sensor Kit Installation,
15:20-15:50,FE-6,CIR - Hardware Removal and Relocation,
15:30-17:00,FE-5,Physical Exercise (ARED),
TIME,CREW,,
06:00-06:10,"CDR,FE-4",Morning inspection,
06:00-06:05,"FE-5,FE-6",Urine drop sample,
06:00-06:10,FE-2,Morning inspection Reboot RSS2,
06:00-06:10,FE-1,Morning inspection. Reboot Laptop RS2(1),
06:05-06:15,FE-5,Morning inspection,
06:05-06:25,FE-6,"HRF - Urine sample collection, urinalysis",
06:10-06:40,"FE-1,FE-2, FE-4,CDR",POST-SLEEP,
06:15-06:40,FE-5,POST-SLEEP,
06:25-06:30,FE-6,Placement of urine samples in MELFI,
06:30-06:40,FE-6,Morning inspection,
06:40-07:30,FE-4,BREAKFAST. SM [ПСС] Caution & Warning Panel test (after breakfast),
06:40-07:30,"FE-1,FE-2, FE-5,CDR,",BREAKFAST,
06:40-07:10,FE-6,POST-SLEEP,
07:10-08:00,FE-6,BREAKFAST,
08:00-08:10,FE-5,"Removal, cleaning, and stowing of ThermoLab tools",
08:30-10:00,CDR,Physical Exercise (ARED),
09:00-10:00,FE-5,Physical Exercise (T2),
09:55-10:15,FE-6,"HRF - Urine sample collection, urinalysis",
10:00-11:30,FE-2,Physical Exercise (T2),
10:00-11:30,FE-5,Physical Exercise (ARED),
10:15-10:25,FE-6,HRF- Placement of urine samples in MELFI,
10:25-10:30,FE-6,P/L - Replay start,
10:30-11:30,FE-4,Physical Exercise (VELO-3),
10:30-11:30,FE-6,Physical Exercise (CEVIS),
10:50-11:05,FE-1,Private family conference (Ku + S-band; S/G2 & S/G1 as backup),
11:30-13:00,FE-6,Physical Exercise (ARED),
11:45-13:00,FE-1,Physical Exercise (T2),
12:10-12:25,FE-4,Private family conference (Ku + S-band; S/G2 & S/G1 as backup),
13:00-14:00,.,LUNCH,
14:00-14:10,FE-5,PROK - dietary data collection (days 2-4),
,,"ECLSS Maintenance. Data downlink – [СВО] Water Supply System, [СГО]",
14:00-14:40,FE-2,"Gas Supply System, [АСУ СПКУ] Toilet Use Counter, and [УОВ] Potok Air",
,,Sterilization Units located in SM and FGB,
14:00-14:10,FE-6,PROK - Dietary questionnaire,
14:00-14:30,CDR,SPINAL- Prep ops,
14:30-15:00,CDR,BCAT-C1  - Experiment hardware setup,
TIME,CREW,,
06:00-06:10,"CDR, FE-5, FE-6",Morning Inspection,
06:00-06:10,FE-1,Morning Inspection. Reboot Laptop RS2(1),
06:00-06:10,FE-2,Morning Inspection RSS2 Reboot,
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:10-06:40,,Post-sleep,
06:40-07:30,,BREAKFAST,
07:30-07:40,CDR,Work Prep,
,"FE-1, FE-2,",,
07:30-07:50,"FE-4, FE-5,",Work Prep,
,FE-6,,
07:40-07:50,CDR,MSG - Visual Inspection of Equipment,
07:50-08:15,,Daily Planning Conference (S-band),
08:15-08:30,CDR,Work Prep,
08:15-08:35,FE-2,MATRYOSHKA-R. Monitoring Lulin-5 readings,
08:15-08:45,FE-4,LCS. Copying data from RSE-LCS laptop to RSS2 and data downlink,
08:15-08:35,FE-5,Rack Rotation,
08:15-08:25,FE-6,Combustion Integrated Rack (CIR) Alignment Guide Removal,
08:30-09:25,CDR,INSP3 - Start experiment ops,
08:35-11:35,FE-2,TYPOLOGIA Experiment Ops,
08:35-08:40,FE-5,Atmosphere Control and Supply (ACS) High Pressure Oxygen Bypass Configuration,
08:35-09:35,FE-6,Physical Exercise (CEVIS),
08:40-09:40,FE-5,SPCU-EV1&EV2 - Service and Performance Checkout Unit (SPCU) EV1 and EV2 Leak Check Configuration,
,,Remove one new type lighting fixture ССД 305 (any working one) in,
08:45-09:45,FE-4,"ТКГ 416 (DC1) and stow in spares kit. Stow in МИМ1_ПБ_407_1,",
,,bag 407-34 (00050114R).  Reflect changes in IMS,
09:05-09:25,FE-1,TYPOLOGIA Experiment Assistance,
09:35-11:05,"CDR, FE-6",Relocate Food Containers from PMM to NOD1O2,
09:40-11:05,FE-5,Physical Exercise (ARED),
10:15-11:45,FE-1,ALBEDO. Photo Spectral System (ФСС) Hardware Test.  Tagup with specialists (S-band),
10:15-11:45,FE-4,Physical Exercise (TVIS),
11:05-11:30,CDR,INSP3- Closeout Ops,
11:05-11:35,FE-5,SPCU-EV - Teardown,
11:05-12:35,FE-6,Physical Exercise (ARED),
11:30-12:25,CDR,INSP3 - Start experiment ops,
11:45-13:00,FE-1,"Physical Exercise (TVIS), Day  4",
11:45-12:20,FE-5,KID. Kubik 6 Switch Replacement and Check,
12:00-13:00,FE-2,"Physical Exercise (VELO), Day  3",
12:20-12:30,FE-5,PPS - Photography,
12:25-13:25,CDR,Physical Exercise T 2,
12:35-12:45,FE-6,Ultrasound 2 - Hardware Power On,
12:45-12:55,FE-6,Ultrasound 2 - Scanning Prep,
12:55-13:55,"FE-5, FE-6",LUNCH,
13:00-14:00,"FE-1, FE-2, FE-4",LUNCH,
13:25-14:25,CDR,LUNCH,
13:55-14:35,FE-5,Ultrasound 2 - Scan (Subject),
13:55-14:35,FE-6,Ultrasound 2 - Scan (CMO),
14:00-14:40,FE-1,Filling (separation) of EDV [KOB] for Elektron / Fill EDV lid No. 1039 from CWC #1095 ( ~31 L) /,
14:00-17:00,"FE-2, FE-4",BAR. Experiment Ops. Tagup with specialists (S-band),
14:25-14:50,CDR,INSP3- Closeout Ops,
14:35-14:45,FE-6,Food Frequency Questionnaire,
14:40-15:20,FE-1,СОЖ Maintenance,
14:40-14:50,FE-5,Ultrasound Data Transfer,
14:45-14:55,FE-6,CWC Audit,
14:50-15:05,CDR,JRNL - Journal entry,
14:50-15:50,FE-5,SPCU - leak test configuration,
15:10-15:50,CDR,Ultrasound 2 - Scan (Subject),
15:10-15:50,FE-6,Ultrasound 2 - Scan (CMO),
15:35-16:35,FE-1,Kulonovskiy Kristall Experiment. Tagup with specialists (S-band),
15:50-16:00,CDR,Ultrasound Data Transfer,
15:50-16:00,FE-5,Crew Prep for PAO,
15:50-16:15,FE-6,Columbus Deck Rack Front Restow,
16:00-17:25,CDR,Physical Exercise (ARED),
16:00-16:10,FE-5,PAO Hardware Setup,
16:10-16:30,FE-5,PAO Event,
16:15-16:30,FE-6,JRNL - Journal entry,
16:30-17:20,FE-6,RGN REC-TNK - Remove depress hose for nominal operations,
16:40-17:10,FE-1,KULONOVSKIY KRISTALL. Copying video files to Hard Drive,
16:45-17:45,FE-5,Physical Exercise T2,
17:00-18:30,FE-2,Physical Exercise (TVIS),
17:00-17:30,FE-4,VZAIMODEISTVIYE Experiment Ops,
17:10-17:30,FE-1,IMS Update,
17:20-17:30,FE-6,ABRS. Deactivation,
14:30-15:30,FE-1,Life on the Station Photo and Video,
15:00-15:10,CDR,MAKITA Battery Recharge Setup,
15:25-15:50,FE-5,INSP3- Closeout Ops,
15:50-16:05,FE-1,Private Medical Conference (Ku + S-band),
15:50-16:00,FE-5,MSG - Power Down,
15:55-16:00,FE-6,PFE Video Setup,
16:00-17:30,FE-4,Physical Exercise TVIS-3,
16:00-17:30,FE-5,ARED Physical Exercise,
16:00-17:30,FE-6,Periodic Fitness Evaluation Nom Ops (subject),
16:05-16:45,FE-1,VIZIR. Experiment Ops,
16:05-16:20,FE-2,Private Medical Conference (Ku + S-band),
16:10-16:30,CDR,HAM Radio Session,
16:20-16:35,FE-2,VIZIR. Photography,
16:30-17:00,CDR,Periodic Fitness Evaluation -NOM OPS (assistance),
16:35-17:35,FE-2,"СКПФ1, СКПФ2 Dust Filter Replacement and MRM1 ГЖТ Cleaning (ФГБ1ПГО_ 2_226_1 bag 416-29. Reflect changes in IMS)",
16:45-17:15,FE-1,VZAIMODEISTVIYE. Experiment Ops / r/g 0900,
17:00-17:05,CDR,ICV-MAKITA Battery Replacement,
17:05-17:55,CDR,RGN REC-TNK - Remove depress hose for nominal operations,
17:15-18:30,FE-1,Physical Exercise TVIS-4,
17:30-17:45,FE-4,Private Medical Conference (Ku + S-band),
17:30-18:30,FE-5,Physical Exercise (CEVIS),
17:30-17:35,FE-6,Stowage of Equipment Used for PFE Video Shoot,
17:35-18:35,FE-2,Physical Exercise ВЕЛО-3,
17:35-19:05,FE-6,Physical Exercise (ARED),
17:45-18:15,FE-4,VZAIMODEISTVIYE. Experiment Ops,
18:15-19:05,CDR,Evening Work Prep,
18:25-19:05,FE-4,Evening Work Prep,
18:30-19:05,"FE-1, FE-5",Evening Work Prep,
18:35-19:05,FE-2,Evening Work Prep,
19:05-19:30,,Daily Planning Conference (S-band),
19:30-19:35,CDR,P/TV Playback Start,
19:30-21:10,"FE-1, FE-4",Pre-sleep,
19:30-21:30,"FE-2, FE-5",Pre-sleep,
19:30-21:30,FE-6,Pre-sleep,
19:35-21:25,CDR,Pre-sleep,
21:10-21:25,"FE-1, FE-4 Handover",БМП Ф1 Absorption Cartridge Regeneration (termination),
21:25-21:30,CDR,P/TV Playback Stop,
21:25-21:30,FE-1,Pre-sleep,
TIME,CREW,,
06:00-06:10,"CDR,FE-5, FE-6",Morning inspection,
06:00-06:10,FE-4,Morning inspection. SM [ПСС] Caution & Warning Panel test,
,,Morning inspection. Reboot Laptop RSS2,
06:00-06:10,FE-2,Visual inspection of [СМ-У] connector on [МНР-НС] Separator Pump located behind,
,,[АСУ] panel 139.,
06:00-06:10,FE-1,Morning inspection. Reboot Laptop RS2(1),
06:10-06:40,,Reaction Self Test,
06:40-07:20,,BREAKFAST,
07:20-07:40,,Daily planning conference (S-band),
07:40-07:50,,BREAKFAST,
07:45-08:00,FE-6,Work prep,
07:50-08:10,"FE-4,CDR, FE-2,FE-5",Work prep,
07:50-08:00,FE-1,Work prep,
08:00-10:00,FE-1,Troubleshooting of [БРИ] Interface Unit. Conference with ground specialists (S-band),
08:00-09:00,FE-6,Physical Exercise (T2),
08:15-08:25,CDR,SSC data collection,
08:15-08:40,FE-5,Crew medical officer (CMO) skill training (CMO),
08:15-08:35,FE-4,On MCC Go: Elektron-VM purge after deactivation,
08:25-09:25,CDR,CSLM-2 equipment stowage,
08:35-09:55,FE-4,Search of equipment for [МБРЛ] assembly and test session. Conference with ground specialists if necessary (S-band),
08:40-08:50,FE-5,MSG. Visual inspection,
08:45-08:55,FE-2 (assist.),Troubleshooting of [БРИ] Interface Unit. Conference with ground specialists (S-band),
09:00-10:30,FE-6,Physical Exercise (ARED),
09:15-10:15,FE-2,Physical Exercise (T2),
09:20-10:15,FE-5,INSP3. Experiment initiation,
09:30-09:45,CDR,CFE. Procedure familiarization,
09:45-11:00,CDR,CFE. Equipment setup,
09:55-10:35,FE-4,Preparation of SM panels 225 & 226 for subsequent mounting of [МБРЛ] unit. Conference with ground specialists if necessary (S-band),
10:15-11:15,FE-5,Physical Exercise (T2),
10:15-10:20,FE-2,Voice comm config in MRM1,
10:20-12:40,FE-2,Installation of MRM1 sliding shelves behind panel 403. Conference with ground specialists (S-band),
10:30-11:20,FE-6,PCRF. Screw R&R,
GMT,Crew,,
06:00-06:05,CDR,Reaction Self Test,
06:00-06:05,FE-6,Urine Collection Reminder,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reload, БРИ Temperature Check / r/g 1009",
06:00-06:10,FE-1,Morning Inspection Reboot Laptop RS2(1),
06:00-06:05,FE-4,PLAZMENNIY KRISTALL. Pressure Check / r/g 1194,
06:00-06:05,FE-5,Urine Spot Test,
06:05-06:10,FE-6,Urine Spot Test,
06:05-06:25,FE-5,HRF Urine Sample Collection Subject,
06:05-06:10,CDR,Morning Inspection,
06:05-06:10,FE-4,Morning Inspection. Inspection of СМ-У connector on МНР-НС separator pump behind АСУ panel 139,
06:10-06:40,"CDR,FE-1, FE-2,FE-4",Post-sleep,
06:10-06:30,FE-6,HRF Urine Sample Collection Subject,
06:25-06:35,FE-5,HRF - Urine Sample MELFI Insertion,
06:30-06:35,FE-6,HRF - Urine Sample MELFI Insertion,
06:35-06:40,FE-5,Reaction Self Test,
06:35-07:05,FE-6,FE-6 Blood Draw,
06:40-07:30,"CDR, FE-1, FE-2",BREAKFAST,
06:40-07:30,FE-4,BREAKFAST SM ПСС (Caution & Warning Panel) Test (after breakfast),
06:45-07:00,FE-5,Blood Draw - assistance,
07:00-07:10,FE-5,Morning Inspection,
07:05-07:15,FE-6,Morning Inspection,
07:10-07:40,FE-5,Post-sleep,
07:15-07:25,FE-6,HRF Refrigerated Centrifuge Configuration,
07:25-07:30,FE-6,Reaction Self Test,
07:30-07:50,CDR,Work Prep,
07:30-07:55,FE-6,Post-sleep,
07:40-08:30,FE-5,BREAKFAST,
07:50-08:00,CDR,WRS Water Sample Analysis,
07:55-08:00,FE-6,Blood tube removal and Refrigerated Centrifuge power-off,
08:00-08:10,FE-6,Blood Sample Insertion in MELFI,
08:10-09:05,FE-6,BREAKFAST,
08:10-09:25,FE-2,Physical Exercise (ARED),
08:30-08:50,FE-5,Work Prep,
08:30-08:50,CDR,DECLIC - RHDD swap,
08:50-09:00,FE-5,EHS Air Quality Monitoring (AQM) Start,
08:50-09:05,CDR,JEM- gas supply - start,
TIME,CREW,,
06:00-06:10,FE-5,Morning Inspection,
06:00-06:10,FE-2,Morning Inspection. RSS2 Reboot,
06:00-06:05,CDR,Reaction Self Test,
06:00-06:10,FE-1,Morning Inspection. Reboot Laptop RS2(1),
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:05,FE-6,Reaction Self Test,
06:05-06:10,FE-6,Morning Inspection,
06:05-06:15,CDR,EKAM Battery Swap,
,"FE-1,FE-2,",,
06:10-06:40,"FE-4, FE-5,",Post-sleep,
,FE-6,,
06:15-06:40,CDR,Post-sleep,
06:40-07:15,,BREAKFAST,
07:15-07:40,,Daily Planning Conference (S-band),
,"FE-1, FE-2,",,
07:40-07:55,"FE-4, FE-5,",BREAKFAST,
,FE-6,,
07:40-08:10,CDR,BREAKFAST,
07:55-08:20,FE-1,Work Prep,
07:55-08:25,FE-2,Work Prep,
07:55-08:10,"FE-4, FE-5",Work Prep,
07:55-08:15,FE-6,Work Prep,
08:10-08:35,CDR,Work Prep,
08:10-08:45,FE-4,"Test 1 of PCE, PCE antenna feeder (АФУ), ATV control panel commands. Tagup with specialists (S-band)",
08:10-08:20,FE-5,MSG - Visual Inspection of Equipment,
08:15-08:35,FE-6,IV-ТЕРС Transfer,
08:20-10:20,FE-1,"Inspection and Photography of FGB Structural Elements, Onboard Cables [БКС], and Pressurized Shell Ring / r/g 1416",
08:20-09:20,FE-5,Physical Exercise T 2,
08:25-09:50,FE-2,"Physical Exercise (VELO), Day 1",
08:35-08:45,FE-6,SSC - Data Gathering,
08:35-09:05,CDR,IN SERV P/L Check,
08:45-10:15,FE-4,Physical Exercise (ARED),
09:05-09:25,CDR,Image Processing Unit (IPU) Video Recording Unit (VRU) Hard Disk Exchange,
09:15-09:45,FE-6,Automated Payload Switch (APS) Procedure Review,
09:20-10:15,FE-5,INSP3 - Start experiment ops,
09:30-10:10,CDR,49P Progress US Trash Gathering,
09:45-10:45,FE-6,Automated Payload Switch (APS) Stowage Gather,
09:50-10:50,FE-2,Physical Exercise T 2,
10:10-10:20,CDR,SSC - Data Gathering,
10:15-11:15,FE-4,"Physical Exercise (VELO), Day 2",
10:15-10:30,FE-5,ACE - Preparation,
10:20-12:50,CDR,AMINE - Hardware Checkout,
,,"СКПФ1, СКПФ2 Dust Filter Replacement and MRM1 ГЖТ Cleaning",
10:20-11:20,FE-1,"(ФГБ1ПГО_2_226_1, bag 416-29 (00059129R) Discard the removed",
,,items.  Reflect changes in IMS),
10:30-11:00,FE-5,ACE - Hardware Setup,
10:45-12:15,FE-6,Physical Exercise (ARED),
10:50-11:00,FE-2,VIRU. Fialka-MV-Cosmos Battery Charge (termination),
11:00-12:00,FE-2,VIRU. Installation of Relaksatsiya P/L. Tagup with specialists (S-band),
11:00-12:15,FE-5,ACE  Inspection,
11:15-11:20,FE-4,MRM2 comm config to support voice comm during experiment,
11:20-12:20,FE-4,Kulonovskiy Kristall Experiment. Tagup with specialists (S-band),
11:20-12:30,FE-1,"Physical Exercise (VELO), Day 2",
12:00-12:30,FE-2,VIRU. Adjustment of Hardware Parameters,
12:15-12:30,FE-5,ACE - Equipment Stowage,
12:15-13:15,FE-6,Physical Exercise T 2,
12:20-12:25,FE-4,MRM2 Comm Reconfig,
12:25-12:55,FE-4,KULONOVSKIY KRISTALL. Copying data to removable hard drive,
12:30-12:45,FE-1,Reading БАОК ГАНК-4М Data,
12:30-12:50,FE-2,VIRU. Earth Observation. Tagup with specialists (S-band),
12:30-12:40,FE-5,SSC - Data Gathering,
12:45-13:00,FE-1,ИП-1 Flow Sensor Position Verification,
12:50-13:50,FE-2,LUNCH,
12:55-13:55,FE-4,LUNCH,
13:00-14:00,"CDR, FE-1",LUNCH,
13:15-14:15,"FE-5, FE-6",LUNCH,
12:50-13:00,CDR,EKAM Battery Swap,
12:50-13:15,FE-5,INSP3- Closeout Ops,
14:00-14:40,FE-2,VIRU. Closeout Ops and Hardware Removal. Tagup with specialists (S-band),
14:00-15:25,FE-4,ТКГ 417 Stowage and IMS Ops,
14:00-15:40,CDR,AMINE Restow,
14:15-14:20,FE-6,P/L Playback Start,
14:20-15:05,FE-6,TRY - Experiment Ops,
14:20-14:35,FE-5,Private Psychological Conference,
14:35-15:30,FE-5,INSP3 - Start experiment ops,
GMT,Crew,,
06:00-06:10,"CDR,FE-5,FE-6",Morning Inspection.,
06:00-06:10,FE-1,"Morning Inspection Reboot RSS1, RSS2, БРИ Temperature Check",
06:00-06:10,FE-2,Morning Inspection.  Reboot Laptop RS2(1),
06:00-06:15,FE-4,HROMATOMASS. Experiment prep,
06:10-06:40,"CDR,FE-1,FE-2, FE-5,FE-6",Post-sleep,
06:15-06:45,FE-4,HROMATOMASS. Blood draw and saliva sample collection,
06:40-07:30,"CDR,FE-1,FE-2, FE-5,FE-6",BREAKFAST,
06:45-06:55,FE-4,Morning Inspection.  SM ПСС (Caution & Warning Panel) Test,
06:55-07:30,FE-4,Post-sleep,
07:30-07:55,.,Daily Planning Conference (S-band),
07:55-08:15,"CDR,FE-1,FE-2, FE-5",Work prep,
07:55-08:40,FE-4,BREAKFAST,
07:55-08:05,FE-6,Work prep,
08:05-09:05,FE-6,Crew time for adaptation and familiarization with ISS,
08:15-08:30,FE-1,Hardware search for drill tool fit check activity,
