0,1,2,3
10:30-11:10,"CDR, FE-1",Check Sizing of Orlans #5 and #6 at Suit Pressure=0.4,
11:00-11:15,FE-2,Downlink PE data,
18:30-18:50,FE-5,Evening Work Prep,
18:50-19:10,.,Daily Planning Conference (S-band),
,"CDR, FE-1,",,
19:10-19:30,"FE-3, FE-5,",Evening Work Prep,
,FE-6,,
19:10-21:15,FE-2,Pre-sleep,
,"CDR, FE-1,",,
19:30-21:30,,Pre-sleep,
,"FE-3, FE-5",,
19:30-21:25,FE-6,Pre-sleep,
21:15-21:30,FE-2,On MCC Go БМП Ф1 Absorption Cartridge Regen (termination),
21:25-21:30,FE-6,Reading REMINDER,
21:30-06:00,.,SLEEP,
,,Preparation of reports for Roscosmos site,
,"CDR, FE-1,",,
Task List,,ECON-M. Observations and Photography,
,FE-2,,
,,URAGAN Observations and Photography,
TIME,CREW,ACTIVITY,
06:00-06:10,CDR,Morning Inspection. Laptop RS1(2) reboot,
06:00-06:10,FE-1,Morning Inspection. Laptop RSS2 reboot,
06:00-06:10,"FE-2, FE-3",Morning Inspection,
06:00-06:05,FE-5,PROK- urine sampling,
06:00-06:05,FE-6,REMINDER- read reminder,
06:05-06:10,FE-5,REMINDER- read reminder,
06:05-06:15,FE-6,Morning Inspection,
,"CDR, FE-1,",,
06:10-06:40,,Post-sleep,
,"FE-2, FE-3",,
06:10-06:30,FE-5,HRF- urine sampling,
06:15-06:40,FE-6,Post-sleep,
06:30-06:35,FE-5,HRF - placement of samples into MELFI,
06:35-06:45,FE-5,Morning Inspection,
06:40-07:30,CDR,Breakfast,
,"FE-1, FE-3,",,
06:40-07:30,,Breakfast,
,FE-6,,
06:40-07:30,FE-2,Breakfast. Testing ПСС СМ,
06:45-07:15,FE-5,Post-sleep,
07:15-08:05,FE-5,Breakfast,
09:00-10:30,FE-3,ARED exercise,
10:00-11:30,FE-2,БД-2 -1 exercise,
10:05-10:25,FE-5,HRF- urine sampling,
10:25-10:30,FE-5,HRF - placement of samples into MELFI,
10:30-10:45,FE-1,Private family conference (Ku+S-band),
10:30-11:50,FE-5,ARED exercise,
11:00-12:00,FE-6,T2 exercise,
11:15-11:30,CDR,Private family conference (Ku+S-band),
11:50-13:00,FE-1,ARED exercise,
12:00-13:00,CDR,БД-2 -3 exercise,
12:00-12:15,FE-2,Private family conference (Ku+S-band),
12:00-13:00,FE-3,T2 exercise,
12:05-12:10,FE-6,ISERV – Lab window shutter open,
13:00-14:00,CDR,Midday meal,
,"FE-3, FE-5,",,
13:00-14:00,"FE-6, FE-1,",Midday meal,
,FE-2,,
14:00-14:10,CDR,"SM window shutters No6, 8, 9, 12, 13, 14 close",
14:00-14:40,FE-1,"SOZh maintenance. D/l info on СВО, СГО, СПКУ АСУ counter, POTOK",
,TIME,,
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:05,,
,06:00-06:10,,
,06:05-06:15,,
,,,
,06:10-06:35,,ost-sleep
,,,"E-2E-6E-3, FE-5DR, FE-1,"
,,,
,06:10-06:40,,
,06:15-06:40,,
,,,
,06:35-07:25,,REAKFAST
,,,"E-2E-3, FE-5,"
,,,
,,,
,06:40-07:30,,REAKFAST
,,,"E-6DR, FE-1,"
,,,
,,,
,07:25-07:40,,aily Planning Conference (S-band)
,,,
,,,
,07:30-08:00,,
,07:30-07:50,,
,07:40-07:55,,
,07:40-07:55,,
,07:40-08:10,,
,07:50-08:00,,
,,,
,07:55-08:25,,
,,,
,,,
,08:00-09:50,,
,08:00-10:00,,
,08:15-08:25,,
,,,
,08:25-08:55,,
,,,test. Tagup with specialists (S/G2)Post-EVA Pille Dosimeter ReadingСОЖ MaintenanceComm reconfig into initial after Orlan Comm. CheckSetting up NASA gear for use on Orlan-M
,,,
,08:25-08:40,,
,08:50-09:30,,
,08:55-09:05,,
,09:10-09:30,,
,,,
,09:30-09:40,,rew Prep for TV Conference
,,,"E-2DRDR, FE-1,"
,,,
,09:40-09:45,,
,,,
,09:45-09:55,,V Greetings for the Russian Judo Wrestling Tournament
,,,"E-2DR, FE-1E-3, FE-5,"
,,,
,09:55-10:15,,
,,,
,10:00-10:15,,aily Planning Conference (S-band)
,,,
,,,
,10:10-12:10,,
,,,with specialists
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"CREWCDRFE-1FE-2FE-3, FE-5FE-6FE-3, FE-5CDR, FE-1,FE-2FE-6FE-3, FE-5CDR, FE-1,FE-2FE-3, FE-5,FE-6CDR, FE-1,FE-2FE-3, FE-6FE-5CDRFE-1FE-2FE-5CDR, FE-1FE-3FE-5, FE-6FE-2CDR, FE-1FE-2FE-2FE-1CDR, FE-1CDR, FE-1,FE-2CDRCDR, FE-1,FE-2CDR, FE-1FE-3, FE-5,FE-6FE-2CDRFE-1  assists",,,
,E-1  assists,,
10:15-10:30,FE-3,MERLIN3 - Kit transfers,
10:15-10:35,FE-5,Start BSA Battery Charge,
10:15-10:25,FE-6,Double Coldbag (DCB) - Stowage of Ice Bricks and Bags,
10:25-10:30,FE-6,Installation of XF305 TV camera in Columbus,
10:30-10:50,FE-3,Crew EVA Debrief,
10:30-10:50,FE-6,ESA Weekly Crew Conference,
10:35-10:50,FE-5,Periodic Health Status (PHS) Post EVA Evaluation Setup,
10:50-11:05,FE-3,Post-EVA crew health status - subject,
,,Post-EVA Crew Periodic Health Status (PHS) Evaluation - Crew Medical Officer,
10:50-11:05,FE-5,,
,,(CMO),
10:50-11:05,FE-6,Private Special Conference,
11:05-11:20,FE-1,EVA Medical Kit Configuration,
,,Post-EVA Crew Periodic Health Status (PHS) Evaluation - Crew Medical Officer,
11:05-11:20,FE-3,,
,,(CMO),
11:05-11:20,FE-5,Post-EVA crew health status - subject,
11:10-12:50,FE-6,OGA Hydrogen Sensor R&R,
,FE-1,Assessment of Cardiovascular Function on Cycle Ergometer. Tagup with,
11:20-12:10,,,
,CDR  assists,specialists,
11:20-11:40,FE-3,Post-EVA crew health status – data transfer,
11:20-11:35,FE-5,MERLIN2. Desiccant Replacement,
11:35-12:55,FE-5,ARED Exercise,
11:40-12:40,FE-3,CEVIS Exercise,
12:10-12:40,"CDR, FE-1",DOUG Application Review,
12:10-13:40,FE-2,"БД-2 Exercise, Day3",
,,Review EVA Translation Paths and Work Zones using DOUG Application.,
12:40-13:40,"CDR, FE-1",,
,,Tagup with specialists,
12:40-13:40,FE-3,LUNCH,
12:50-13:50,FE-6,LUNCH,
12:55-13:55,FE-5,LUNCH,
,"CDR, FE-1,",,
13:40-14:40,,LUNCH,
,FE-2,,
13:40-13:50,FE-3,NANO - Ops Review,
13:50-14:15,FE-3,NANO - Activation and shaking the Tubes,
13:50-14:45,FE-6,OGA Hydrogen Sensor R&R,
13:55-14:55,FE-5,EMU Water Refill,
14:15-14:50,FE-3,NANO - Removal of Modules 28 and 31,
14:40-15:40,"FE-1, FE-2",Video Recording for Roscosmos TV Studio,
14:45-15:45,FE-6,CEVIS Exercise,
14:50-16:20,FE-3,ARED Exercise,
14:55-15:40,CDR,"ТКГ 423 (DC1) Activation, Air Duct Removal",
14:55-15:10,FE-5,Private Special Conference,
15:10-15:25,FE-5,IMS and Stowage Conference,
15:25-16:10,FE-5,RR-HABITAT. Stowage,
15:40-16:00,CDR,DC1-ТКГ 423 Hatch Closure,
15:40-16:40,FE-2,В3 Fan Screen Cleaning in MRM2,
17:50-18:50,FE-3,T2 exercise,
17:55-19:05,CDR,ARED exercise,
18:25-18:35,FE-2,KASKAD. Manual stirring inside the bioreactor,
18:30-19:05,FE-1,Evening work prep,
18:35-18:50,FE-2,URISIS hardware setup,
18:50-19:05,"FE-2, FE-3",Evening work prep,
,"CDR, FE-1,",,
19:05-19:30,"FE-2, FE-3,",DPC (S-band),
,FE-5,,
,"CDR, FE-1,",,
19:30-21:30,,Pre-Sleep,
,"FE-2, FE-3",,
19:30-21:25,FE-5,Pre-Sleep,
20:25-21:25,FE-6,Pre-Sleep,
21:25-21:30,"FE-5, FE-6",PHS reminder review,
21:30-06:00,.,Sleep,
,,Roskosmos features preparation,
,"CDR, FE-1,",,
Task List,,EKON-M. Observation and photography,
,FE-2,,
,,URAGAN. Observation and photography,
"HRF - Sample MELFI InsertionZEBRA - Water SamplingDownload Pille Dosimeter ReadingsBREAKFASTZEBRA - MeasurementsPille Dosimeter Prep for USOS EVA-27RestHRF Equipment StowPre-EVA Crew Health Status - PrepГФИ-1. Relaksatsiya Experiment Battery ChargeZEBRA - MELFI Sample InsertionSALMARK - Health Assessment QuestionnaireExercise data downlinkPre-EVA Crew Health Status - CMOPre-EVA Crew Health Status - SubjectБД-2 Exercise, Day 1Pre-EVA Crew Health Status - SubjectPre-EVA Crew Health Status - CMOOnboard Training on EMU ECWS SystemPre-EVA Crew Health Status – Data TransferARED ExerciseCEVIS ExerciseEMU - Printing InstructionsVELO Exercise, Day 3БД-2 Exercise, Day 2Crew time for ISS adaptation and orientationPrivate conference with exercise specialistARED ExerciseOffloading WPA Liquid Waste Container into CWCRestPrivate Medical Conference",,,
,LUNCH,,
Checkout of thermostat ТБУ-В No.6 in MRM2. Tagup with specialists,,,
,LUNCH,,
"ASEPTIC. Photography of samples after incubationMRM2 Comm Reconfig for Nominal OpsDOUG Software ReviewSAFER CheckoutБД-2 Exercise, Day3FGB ЦВ1 Circulation Fan Screen CleaningFinal printout of EVA proceduresEVA - Tool AuditEquipment Lock PreparationVELO Exercise, Day1ASEPTIC Photo Edit and DownlinkDOUG ConferencePrivate Medical Conference (Ku + S-band)ARED ExerciseRestCEVIS ExerciseInstallation of overlay sheets on FGB interior panels (panel 206) - gathering",,,
,and preliminary operations. Tagup with specialists as necessaryRELAXATSIYA Mounting hardware on CW window No.1. Tagup with,,
,specialists (as necessary)DRMET - Experiment OpsDRMET - Placement of Drug Metabolism Ziploc bag into MELFIInstallation of overlay sheets on FGB interior panels (panel 206) -,,
Disinfectant Treatment. Tagup with specialists as necessaryARED ExerciseRELAXATSIYA Parameter Adjustment,,,
,EVA Procedure Review,,
Stow Disposal Items in Progress #423 (DC1) with IMS updateRELAKSATSIYA ObservationRELAKSATSIYA Closeout Ops,,,
,EVA Procedure Conference,,
Private Medical Conference (Ku + S-band)Installation of overlay sheets on FGB interior panels (panel 206) - Repeat,,,
,TIME,,
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:05,,
,06:00-06:10,,
,06:05-06:15,,
,,,
,06:10-06:40,,Post-sleep
,,,", FE-3, FE-6E-5DRE-1, FE-2E-3, FE-6, FE-"
,,,
,06:15-06:40,,
,06:40-07:15,,
,06:40-07:20,,
,,,
,06:40-07:30,,BREAKFAST
,,,"DRDR, FE-1, FE-"
,,,
,07:15-07:20,,
,,,
,07:20-07:30,,Crew Prep for TV Conference
,,,"DR, FE-1, FE-"
,,,
,,,
,07:30-07:45,,
,,,"E-3, FE-5, FE-"
,,,
,,,
,07:30-08:00,,Work Prep
,,,"DR, FE-1, FE-"
,,,
,,,
,07:45-08:00,,Work Prep
,,,"DR, FE-5, FE-"
,,,
,08:00-08:25,,
,,,
,08:25-08:55,,KENTAVR fit check
,,,
,,,
,08:25-09:05,,
,,,
,08:25-08:30,,
,,,ConfigurationInitiate EMU Cooling Loop Scrub Part 1ARED ExerciseEVA - EMU 3003 Water Maintenance Dump and FillCrew Departure PrepCollecting condensate water samples from СРВ-К2М upstream of Gas-Liquid
,,,
,08:30-08:40,,
,08:35-09:35,,
,08:40-09:25,,
,09:05-09:40,,
,,,
,09:05-09:35,,
,"Mixture Filter (ФГС) to Russian Samplers – startT2 ExerciseInitiate EMU Cooling Loop Scrub Part 2On MCC Go ТКГ 424 and DC1 Interface Leak CheckСВО-ЗВ water sampling to Russian drink bagsPre-pack cargo items for return or disposal on ТК 713 / r/g 6997, 7020БРП-М water sampling to drink bagsEMU - Cooling Loop Water SamplePhoto of panels, space behind panels, and search for connectorsWastewater Storage Tank Assembly (WSTA) Fill",,
,,,
,09:10-10:10,,
,09:25-09:55,,
,09:35-10:50,,
,09:35-09:55,,
,09:40-10:50,,
,09:55-10:25,,
,10:10-10:55,,
,10:25-11:30,,
,10:25-10:35,,
,"USND2 - Hardware activationCARDOX - Preparation Steps and Hardware SetupСОЖ MaintenanceDC1-СУ Transfer Hatch OpeningInitiate EMU Cooling Loop Scrub Part 3On MCC Go Opening of ТКГ-СУ Transfer HatchCARDOX - Experiment OpsISS HAM - HAM Radio Power upInstalling quick release screw clamps on DC1 sideCARDOX - Experiment OpsБД-2 Exercise, Day 3ТКГ 424 (DC1) Air Sampling using АК-1М samplerТКГ 424 (DC1) deactivation, air duct installationPhotography of СтА docking probe trace on acquisition cone of DC1 passive",,
,"assemblyCrew Prep for PAOCARDOX - Blood Pressure OperationsPAO Hardware SetupDownlink Docking Cone Surface Photos/Data Using OCACARDOX - Blood Pressure OperationsCrew Medical Restraint System (CMRS) - CheckoutPAO EventT2 ExerciseVELO Exercise, Day 1On MCC Go De-installing ТКГ 424 (DC1) Docking MechanismOn MCC GO ТКГ 424 (DC1) docking mechanism removal, installation of two",,
hatch tools on the frontSystem Laptop Terminal (SLT) RebootARED ExerciseEMU - Cooling Loop Water SampleESA Weekly Crew ConferenceOTKLIK. Hardware CheckLUNCHUSND2 - Ultrasound 2 Hardware Power OffZebrafish - Water Exchange 3LUNCHARIL. Activation of ТБУ-В No. 02 thermostat for the ExperimentLUNCHLUNCHLUNCH,,,
10:05-12:05,"FE-3, FE-5",Packing Double Coldbag (DCB) for Return on Dragon,
10:05-11:10,FE-6,Transfer fo MICRO8-CGBA5 from the ISS to Dragon,
10:10-11:30,CDR,VIRTUAL. Experiment Ops. Tagup with specialists as necessary,
10:15-10:35,FE-1,On MCC Go ATV-СУ Hatch Opening,
10:20-10:30,FE-2,VIRTUAL. Photography of the experiment ops,
10:30-12:00,FE-2,VIZIR. СКП-И Hardware Installation. Tagup with specialists,
10:35-10:55,FE-1,Installation of Quick Release Screw Clamps on SM Aft side,
10:55-11:30,FE-1,ATV Deactivation after EVA,
11:10-11:35,FE-6,Hardware Configuration and Setup,
11:35-11:40,FE-6,Space Headaches Weekly Questionnaire,
11:55-12:05,FE-6,Saving observation data and photos,
12:00-13:00,FE-1,"БД-2 Exercise, Day4",
12:00-13:00,FE-2,VIZIR. Experiment Ops. Tagup with specialists,
12:05-13:25,FE-3,ARED Exercise,
12:05-12:30,"FE-5, FE-6",DRAGON. Transfer Ops,
12:30-13:30,"FE-5, FE-6",LUNCH,
,"CDR, FE-1, FE-",,
13:00-14:00,,LUNCH,
,2,,
13:25-14:25,FE-3,LUNCH,
13:30-14:35,"FE-5, FE-6",DRAGON. Transfer Ops,
14:00-15:00,CDR,Orlan-MK Equipment Pre-pack for Stowage and Disposal after EVA,
14:00-15:15,FE-1,EVA Video Data Downlink from Glisser-M,
,,"Replacement of ПФ1, ПФ2 Dust Filters and Cleaning В1, B2 Fan Screens in",
14:00-14:50,FE-2,,
,,MRM2 (ФГБ1ПГО_4_419_1 Zone 28Б Enclosure. Reflect changes in IMS),
14:35-14:45,FE-5,Dragon Cargo Operations Conference,
14:40-15:40,FE-6,T2 Exercise,
14:45-15:30,"FE-3, FE-5",Dragon Egress,
14:50-15:30,FE-2,СОЖ Maintenance,
,,Terminate discharge of the 1st Orlan battery pack 825М3 and start discharging,
15:00-15:10,CDR,,
,,the 2nd battery pack,
,,Maintenance Activation of Spare Atmosphere Purification System Emergency,
15:10-15:40,CDR,Vacuum Valves [АВК СОА] (004173R) (СМ1РО_3_321_1 bag II-1/256-1 in,
,,cover 007223R),
15:15-15:20,FE-1,Connecting КЛ-211 mpeg2 encoder to Ethernet,
,,Multicast TVS Test via Ku-band prior to ТГК 424 docking to ISS. Tagup with,
15:20-16:00,FE-1,,
,,specialists,
,,Maintenance Activation of Spare Atmosphere Purification System Emergency,
15:30-15:40,FE-2,Vacuum Valves [АВК СОА] (004173R)(СМ1РО_3_321_1 bag II-1/256-1 in,
,,cover 007223R),
15:30-15:40,FE-3,Dragon - Hatch Closure,
,,БНП removal from SM [РО] and stowage (Stow БНП No.17 (00056724R) in,
15:40-16:10,CDR,,
,,МИМ2_Пт_302),
15:40-17:10,FE-2,"БД-2 Exercise, Day 3",
15:40-16:50,"FE-3, FE-6",Dragon - Hatch Seal Ops,
15:55-16:20,FE-5,Thermolab - Instrumentation Ops for Circadian Rhythms,
16:00-16:40,FE-1,EVA Video Data Downlink from Glisser-M,
CREWMorning Inspection. Laptop RS1(2) RebootMorning Inspection. Laptop RSS2 RebootMorning Inspection. SM ПСС (Caution & Warning Panel) TestMorning Inspection.Reading REMINDERMorning InspectionMorning Inspection,,,
,Post-sleep,,
Post-sleepPost-sleepPost-sleepREMINDER - Reading ReminderPost-sleepBREAKFASTBreakfast,,,
,BREAKFAST,,
BREAKFASTBIOEMULSIYA. Activate Cryogem-03M at +37 СDaily Planning Conference (S-band),,,
,Work Prep,,
BREAKFASTWork PrepBREAKFASTWork PrepStow Earlier Installed Formaldehyde Monitoring Kit (FMK),,,
,IMS Tagup (S-band),,
Wastewater Storage Tank Assembly (WSTA) FillISS crew and ГОГУ (RSA Flight Control Management Team) weekly,,,
Space Headaches Weekly Questionnaire,,,
,Sokol Suit Leak Check in ТК 713,,
BIOCARD. Experiment Ops Tagup with specialistsBIOCARD. Assistance with the experimentRGN - Initiate drain into EDVSokol Suit Drying - Set up Suits 1 and 2 for DryingARED ExerciseSampling condensate water [КАВ] from СРВ-К2М before Gas-liquid,,,
,mixture filter (ФГС) to drink bags – endEMU - Conductivity TestLBNP Exercise (PRELIMINARY). Tagup with specialists (S-band)LBNP - Exercise (PRELIMINARY) – assistanceRGN - Terminate drain into EDVBringing ODF up to date using ТКГ 424 delivered filesZEBRA Equipment RetrievalZEBRA TransferCrew Departure PrepBIOEMULSIYA. Activation of RECOMB-K and Setup in thermostat at +,,
,37 deg C. Tagup with specialistsCEVIS ExerciseSampling condensate water [КАВ] upstream of СРВ-К2М БКО -,,
,"configuration setup, sampler installationT2 ExerciseARED ExerciseBIOEMULSIYA. Photography of the Experiment OpsPre-pack cargo items for return or disposal on ТК 713БД-2 Exercise, Day 3VELO Exercise, Day 2LUNCHLUNCHTerminate Drying of Suits1, 2Start Drying Spacesuit 3 and Set Up the 1st Pair of Gloves for DryingSampling condensate water [КАВ] upstream of СРВ-К2М БКО –",,
,Thermolab - Instrumentation Ops for Circadian RhythmsPreventive maintenance of DC1 АСП-О hatch sealing mechanisms and,,
,ТКГ 424 hatch. Tagup with specialists (as necessary)Sampling condensate water [КАВ] upstream of СРВК-2М БКО –,,
"removing sampler, setup teardownIMS and Stowage ConferenceSpace Headaches Weekly QuestionnaireTOCA Data RecordingHRF1-- Software InstallationLIV 18 Cable Test. То=18:30,Т1=18:10Stow suits and gloves after dryingHRF1 - Body mass measurement.Evening Work PrepEvening Work PrepHRF1-- Software InstallationEvening Work PrepFlight Director/ISS Crew TagupDaily Planning Conference (S-band)",,,
,Pre-sleep,,
HRF1 - Hardware Deactivation and RemovalReading REMINDERPre-sleepPre-sleepPre-sleepREMINDER - Reading ReminderSLEEPBringing ODF up to date using ТКГ 424 delivered files,,,
IMS Delta File PrepPreparation of reports for Roscosmos site,,,
09:55-11:25,FE-2,ARED Exercise,
,,Switching over SM KURS-P cables to DC1 -Y port Antenna Feeder. Tagup,
10:20-11:00,FE-1,,
,,with specialists as necessary (VHF),
11:00-12:15,FE-1,"VELO Exercise, Day 3",
11:25-12:55,FE-2,Cleaning ГЖТ4 (Gas-Liquid Heat Exchanger) ВТ-7 Fan Screen,
,"FE-3, FE-5,",,
11:50-12:20,,Crew Lock Depress,
,FE-6,,
12:00-13:00,CDR,EXPANDER Exercise,
,"FE-3, FE-5,",,
12:20-12:25,,Post Depress and A/L Egress,
,FE-6,,
12:25-12:50,"FE-3, FE-5",Crew Lock Egress,
12:25-12:55,FE-6,Psychological Evaluation Program (WinSCAT),
12:30-13:00,FE-1,Preventive maintenance of DC1 АСП and ТКГ 423 hatch sealing mechanisms,
12:50-13:50,"FE-3, FE-5",SSU - Preparation,
12:55-13:55,FE-6,LUNCH,
,"CDR, FE-1,",,
13:00-14:00,,LUNCH,
,FE-2,,
13:50-14:20,"FE-3, FE-5",SSU – R&R,
13:55-14:55,FE-6,DRAGON Transfer Ops,
14:00-15:00,CDR,ТКГ 423 (DC1) Stowage and IMS Ops,
14:00-16:40,FE-2,Fan Screen Cleaning (group C),
14:20-14:35,"FE-3, FE-5",SSU - Worksite Cleanup,
14:35-15:05,"FE-3, FE-5",APRF/ TS – Relocation,
14:55-15:55,FE-6,T2 Exercise,
15:00-15:10,CDR,ТКГ 423 Stowage Completion Status (DC1) (S-band),
15:05-16:20,"FE-3, FE-5",CP07 ETVCG/VSSA -  Removal,
,,Removal of two Hatch Tools from ТКГ Hatch,
15:10-16:30,"CDR, FE-1",,
,,On MCC GO Installation of ТКГ 423 (DC1) Docking Mechanism,
15:55-17:25,FE-6,ARED Exercise,
16:20-17:50,FE-3,VSSA/WETA - Relocation,
16:20-17:05,FE-5,WETA -  Relocation,
,"CDR, FE-1,",,
16:40-17:20,,Video Footage of Greetings,
,FE-2,,
17:05-17:50,FE-5,CP8 ETVCG -  Installation,
17:20-18:20,FE-2,EXPANDER Exercise,
17:30-18:55,CDR,ARED Exercise,
17:50-18:20,"FE-3, FE-5",PMM - Get-Ahead,
18:00-18:20,FE-1,IMS Delta File Prep,
18:15-18:25,FE-6,Closing USOS Window Shutters,
18:20-19:20,FE-1,EXPANDER Exercise,
18:20-18:45,"FE-3, FE-5",Crew Lock Ingress,
18:25-18:35,FE-6,PMM -  Get-Ahead,
18:35-18:45,FE-6,EVA Glove Photo Setup,
18:40-18:50,FE-2,CASKAD. Manual Mixing in Bioreactor,
,19:25-19:30,,
,,,"CDR, FE-1,"
,,,
,19:30-21:30,,Pre-sleep
,,,
,,,
,19:30-21:25,,
,21:25-21:30,,
,21:25-21:30,,
,21:30-06:00,,
,,,
,,,
,,,
,Task List,,ECON-M. Observations and Photography
,FE-2,,
,,,URAGAN Observations and Photography
,,,
TIME,CREW,,
05:10-05:20,FE-1,Post-sleep,
,,"Photography of ТКГ 423 Docking Assembly from SM Window No7, while",
05:20-06:00,FE-1,,
,,undocking from DC1,
06:00-06:10,CDR,Morning Inspection. Laptop RS1(2) Reboot,
06:00-06:05,FE-1,On MCC Go Reset СО-ТК PEV to CLOSED position,
06:00-06:10,FE-2,Morning Inspection. SM ПСС (caution & Warning Panel) Test,
06:00-06:10,FE-3,Morning Inspection,
06:00-06:05,FE-5,Reading REMINDER,
06:00-06:05,FE-6,Reading REMINDER,
,,Morning Inspection. Laptop RSS2 Reboot,
,,Inspection of СМ-У connector on МНР-НС separator pump in ACУ behind,
06:05-06:15,FE-1,,
,,panel 139 and line 5182-03 from Pretreat and Water Dispenser [ДКиВ] to,
,,МНР in its transparent section,
06:05-06:10,FE-5,Urine Collection REMINDER,
06:05-06:10,FE-6,Reading REMINDER,
06:10-06:20,CDR,Post-sleep,
06:10-06:20,FE-2,МО-8. Config set-up,
06:10-06:35,FE-3,Post-sleep,
06:10-06:15,FE-5,Reading REMINDER,
06:10-06:20,FE-6,Morning Inspection,
06:15-06:30,FE-1,Post-sleep,
06:15-06:20,FE-5,Reading REMINDER-BP REG,
06:20-06:25,CDR,Body Mass Measurement,
06:20-06:45,FE-2,Post-sleep,
06:20-06:25,FE-5,PROK- Urine Sample Collection,
06:20-06:40,FE-6,Post-sleep,
06:25-06:40,CDR,Post-sleep,
06:25-06:30,FE-5,Body Mass Measurement,
06:30-06:35,FE-1,Body Mass Measurement,
06:35-06:45,FE-1,Post-sleep,
06:35-06:40,FE-3,Body Mass Measurement,
06:40-07:30,"CDR, FE-3",BREAKFAST,
06:40-07:00,FE-5,HRF- Urine Sample Collection,
06:40-06:45,FE-6,Body Mass Measurement,
06:45-07:30,FE-1,BREAKFAST,
06:45-06:50,FE-2,Body Mass Measurement,
06:45-07:45,FE-6,BREAKFAST,
06:50-07:00,FE-2,МО-8. Closeout Ops,
07:00-07:30,FE-2,BREAKFAST,
19:55-21:15,FE-5,Pre-Sleep,
20:40-06:00,FE-1,SLEEP,
,,Reading REMINDER,
21:15-21:20,FE-5,,
,,Reading REMINDER,
21:25-21:30,FE-5,,
,"CDR, FE-2,",,
21:30-06:00,"FE-3, FE-5,",SLEEP,
,FE-6,,
,,Preparation of Reports for Roscosmos Site,
,"CDR, FE-1,",,
Task List,,ECON-М. Observations and Photography,
,FE-2,,
,,URAGAN. Observations and Photography,
,,,
,Rossiyskiy Kosmos editor conference (S-band),,
"Dragon – cargo transfer conferenceСОЖ maintenance. [СВО], [СГО], АСУ’s [СПКУ] counter, SM’s and FGB’s",,,
"POTOK data dumpsRGN – water flow into ЕДВ – startTOCA – data recordingRGN – water flow into ЕДВ – endARED exerciseT2 exerciseVELO-3 exerciseARED exerciseRodent research (CASIS) – sample transferRR-CASIS, day 1, part 3DRMET – equipment stowБД-2 exercise – 1Rodent research – insertion into MELFI",,,
Rodent research – ice and cold block insertionRodent research (CASIS) – sample transferARED exerciseT2 exerciseKASKAD. Manual stirring inside the bioreactor,,,
,Evening work prep,,
Evening work prepDPC (S-band)Evening work prepPre-SleepPre-SleepPFCPre-SleepSleepRoskosmos features preparation,,,
EKON-M. Observation and photography,,,
URAGAN. Observation and photography,,,
15:40-16:20,FE-1,СОЖ Maintenance,
