0,1,2,3,4,5
15:10–16:35,FE-2,Physical exercise (RED),,,
15:40–16:40,FE-1,Physical exercise (TVIS),,,
TIME,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,.,Morning inspection,,,
06:40-07:30,.,Breakfast,,,
07:30-08:00,.,Work prep,,,
08:00-08:15,.,Morning DPC (S-band),,,
08:15-10:15,.,Station clean-up,,,
10:15-10:30,FE-1,Increment 4 PL status check,,,
10:15-11:15,FE-2,Exercise TVIS,,,
10:15-10:55,CDR,? ? ?  maintenance,,,
10:55-11:55,CDR,Exercise ???? -2,,,
11:15-12:45,FE-2,Exercise RED,,,
12:45-13:45,.,Midday Meal,,,
14:05-14:35,.,Weekly planning conference (S-band),,,
15:15-16:15,FE-1,Exercise TVIS,,,
16:15-17:45,FE-1,Exercise RED,,,
16:20-17:00,CDR,IMS delta file D/L prep,,,
17:00-18:30,CDR,Exercise (TVIS+IRED)-2,,,
18:30-19:00,.,Review of changes in USOS C&W due to transition to R2,,,
19:00-19:30,.,Review of changes in USOS PCS due to transition to R2,,,
19:30-20:00,.,Dinner,,,
20:00-20:30,.,Daily food ration prep,,,
20:30-21:30,.,Personal hygiene (pre sleep),,,
21:30-06:00,.,Sleep,,,
GMT,,Crew,Activity,,
06:00–06:10,,,Morning inspection,,
06:10–06:40,,Post-sleep,,,
06:40–07:30,,BREAKFAST,,,
07:30–07:45,,FE-2,Increment 4 payload status check,,
07:35–08:15,,FE-1,Maintenance of ? ? ?,,
09:00–09:10,,CDR,Checkout of ? ?0501 Gas Analyzer using ? ?3 Gas Meter control readings,,
09:10–11:10,,,Weekly housecleaning,,
11:10–11:20,,FE-1,Inspection of ????-1 separator,,
11:10–12:10,,CDR,Physical exercise (cycle-2),,
12:20–12:35,,Private family conference (S-Ku-band),,,
12:30–13:30,,"FE-1, FE-2",LUNCH,,
12:35–13:30,,CDR,,,
13:30–14:00,,,Weekly planning conference (S-band),,
14:00–14:30,,FE-1,PCS 8? HDD swap,,
15:00–16:30,,CDR,Physical exercise (TVIS+RED day 2),,
16:00–17:00,,FE-1,Physical exercise (TVIS),,
16:30–17:30,,FE-2,Physical exercise (CEVIS),,
17:00–18:00,,FE-1,,,
17:20–17:30,,CDR,Checkout of ? ?0501 Gas Analyzer using ? ?3 Gas Meter control readings,,
18:10–19:10,,FE-2,Physical exercise (TVIS),,
18:10–18:50,,FE-1,IMS file prep,,
19:30–20:00,,,DINNER,,
20:00–20:30,,Daily food prep,,,
20:30–21:30,,Pre-sleep,,,
21:30–06:00,,SLEEP,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,.,Post-sleep,,,
06:40-07:30,.,BREAKFAST,,,
07:30-07:45,.,Morning DPC (S-band),,,
07:45-08:15,.,Work prep,,,
08:15-08:25,FE-1,Completion of EMU battery charging,,,
08:20-08:35,FE-2,ADVASC – activation,,,
,CDR,Increment 4 payload status check,,,
08:35-08:45,CDR,PAO setup,,,
08:35-10:50,"FE-1,FE-2",EMU C/O and water refill,,,
08:45-09:00,CDR,,,,
09:00-09:30,IMS conference  (S-band),,,,
09:30-11:00,PHYSICAL EXERCISE -3 (TVIS+IRED),,,,
10:50-11:00,FE-1,ADVASC – initial status monitoring,,,
10:50-11:50,FE-2,PHYSICAL EXERCISE: CEVIS,,,
11:00-12:30,FE-1,PHYSICAL EXERCISE: RED,,,
11:45-12:25,CDR,? ? ?  Maintenance,,,
11:50-12:30,FE-2,"Radiation monitoring during EVA (EVARM) – Pre-EVAMeasurement readings, part 1",,,
12:30-13:30,.,LUNCH,,,
13:30-14:10,CDR,Delta-file prep for downlink,,,
13:30-13:45,FE-2,"Radiation monitoring during EVA (EVARM) – Pre-EVAMeasurement readings, part 2",,,
13:45-14:05,FE-2,Radiation monitoring during EVA (EVARM) – cleanup and stowing,,,
14:05-14:45,FE-2,INTERACTION – CDR data collection,,,
14:20-15:00,CDR,Control of environmental microecosphere,,,
14:45-16:15,FE-2,Physical Exercise: RED,,,
15:00-16:00,CDR,Physical Exercise: Cycle-3,,,
15:00-16:00,FE-1,EMU C&W System Training,,,
16:00-16:15,FE-1,PGT c/o,,,
16:15-16:25,.,PAO prep,,,
16:25-16:50,.,Educational PAO (S-band),,,
17:15-18:15,FE-1,Physical Exercise: CEVIS,,,
17:15-18:15,FE-2,EMU C&W System Training,,,
17:25-18:05,CDR,INTERACTION – CDR data collection,,,
18:15-18:35,.,Daily plan review,,,
18:35-18:50,.,DPC  (S-band),,,
19:00-19:30,CDR,Report prep,,,
,"FE-1, FE-2",Work prep,,,
19:30-20:00,.,DINNER,,,
GMT,,Crew,Activity,,
06:00–06:10,,,Morning inspection,,
06:10–06:40,,,Post-sleep,,
06:40–07:30,,,BREAKFAST,,
07:30–08:00,,,Work prep,,
08:00–09:00,,CDR,"Replacement of filters in FGB dust collectors ? ? 1, ? ? 2 (w/o fan shutdown)",,
08:00–08:10,,FE-2,HRF Rack activation,,
08:00–08:40,,FE-1,Transfer of ?VIS/IRED data to MEC,,
08:10–09:00,,FE-2,HRF USND: physiological system evaluation,,
08:40–08:55,,FE-1,Periodic inspection of RED,,
09:00–09:15,,,Morning DPC (S-band),,
09:15–10:15,,CDR,Physical exercise (cycle-1),,
09:15–10:45,,FE-1,Physical exercise (RED),,
09:45–10:45,,FE-2,Physical exercise (TVIS),,
10:30–10:40,,CDR,Inspection of ????-1 separator,,
10:40–11:10,,CDR,CARDIOCASSETTE: S-band downlink,,
10:45–12:15,,FE-2,Physical exercise (RED),,
10:45–11:45,,FE-1,Physical exercise (TVIS),,
11:10–11:45,,CDR,Maintenance of ? ? ?,,
12:15–12:25,,FE-2,PCG-STES-007 activation,,
12:25–13:25,,,LUNCH,,
13:25–16:25,,,USOS inventory audit,,
16:25–17:55,,CDR,Physical exercise (TVIS+IRED day 1),,
16:25–18:15,,FE-2,Surface Sample Kit (SSK) sample analysis,,
16:25–16:55,,FE-1,Zeolite Crystal Growth (ZCG) furnace test,,
17:10–17:40,,FE-1,RED bolt maintenance,,
17:40–18:15,,FE-1,IMS file prep,,
17:55–18:10,,CDR,Daily payload status check,,
18:20–18:35,,,Daily planning conference (S-band),,
18:35–19:00,,,Daily plan review,,
19:00–19:30,,,Report prep,,
19:30–19:55,,,FD/ISS crew conference (S-band),,
19:55–20:20,,,DINNER,,
20:20–20:45,,,Daily food prep,,
20:45–21:30,,,Pre-sleep,,
21:30–06:00,,,SLEEP,,
,GMT,,Crew,,Activity
,06:00–06:10,,,,Morning inspection
,06:10–06:40,,,Post-sleep,
,06:40–07:30,,,BREAKFAST,
,07:30–08:00,,,Work prep,
,08:00–08:15,,,Morning DPC (S-band),
,08:15–10:45,,FE-2,,C&C3 Mass Memory Unit install
,08:15–11:15,,"CDR, FE-1",,Removal of KURS-A hardware from Progress-256
,10:45–11:45,,FE-2,,Physical exercise (TVIS)
,11:15–12:45,,FE-1,,Physical exercise (RED)
,11:45–13:15,,CDR,,Physical exercise (TVIS+IRED day 1)
,11:45–12:10,,FE-2,,RENAL STONE: end of urine collection (FE-2)
,12:45–13:45,,"FE-1, FE-2",,LUNCH
,13:15–14:05,,CDR,,
,13:45–14:00,,FE-2,,Food questionnaire
,13:45–13:55,,FE-1,,Setup for PAO media event
,13:55–14:15,,,Maintenance of ? ? ?,
,14:05–15:35,,"CDR, FE-2",,S-band troubleshoot
,14:15–15:05,,FE-1,,INTERACTIONS: data entry and archive (FE-1)
,15:05–15:20,,,ICE-POP rack config,
,15:35–15:45,,,,Prep for PAO media event
,15:45–16:05,,,PAO media event (S-band),
,16:05–17:35,,FE-2,,Physical exercise (RED)
,16:15–16:45,,CDR,,Comm & Tracking data rate test
,16:25–16:40,,FE-1,,Increment 4 payload status check
,16:40–17:40,,,Physical exercise (TVIS),
,16:45–17:45,,CDR,,Physical exercise (cycle-1)
,17:40–17:55,,FE-1,,Food questionnaire
,17:45–18:15,,FE-2,,Transfer of TVIS/IRED data to MEC
,17:55–18:15,,FE-1,,RENAL STONE: stowage
,18:05–18:15,,CDR,,Prep for TV report
,18:15–18:30,,,,ISS/MCC TV downlink: 55th Anniversary of Special Police Force
,18:30–18:45,,,Daily plan review,
,18:45–19:00,,,Daily planning conference (S-band),
,19:00–19:30,,FE-2,,IMS file prep
,,"CDR, FE-1",,Work prep,
,19:30–19:55,,,,FD/ISS crew conference (S-band)
,20:00–20:15,,"CDR, FE-1",,Daily food prep
,20:00–20:10,,FE-2,,Daily food prep
,20:10–20:25,,,Ham radio pass,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,Post-sleep,,,,
06:40–07:30,BREAKFAST,,,,
07:30–08:00,Prep for work,,,,
08:00–08:15,Daily planning conference (S-band),,,,
08:15–09:15,FE-2,ITCS fluid sampling,,,
08:15–10:45,FE-1,In-flight chemical & microbial water sampling,,,
08:20–08:35,CDR,IMS voice conference (S-band),,,
08:45–09:00,Regeneration of ? 2 absorption bed in ?? ?  (end),,,,
09:00–10:15,Replacement of ? ? ?-1 gas masks in FGB. Tagup w/ ground specialist (S-band),,,,
09:50–10:00,FE-2,HRF Rack activation (see Note 2),,,
10:00–10:15,UF1 payload status check,,,,
10:15–10:35,CDR,GAMMA-1M: Arterial Pressure Unit C/O (?0=10:21),,,
10:30–12:00,FE-2,Physical exercise (RED),,,
11:00–12:00,CDR,Physical exercise (cycle-3),,,
,FE-1,Physical exercise (CEVIS),,,
12:00–13:00,,LUNCH,,,
13:00–14:30,CDR,???  continuity check /cable inspection. Tagup w/ ground specialist (S-band),,,
13:00–15:30,"FE-1, FE-2",8A R2 S0 installation dry run,,,
14:30–16:00,CDR,Physical exercise (TVIS+RED day 3),,,
15:30–16:25,FE-1,WMK ops,,,
15:30–16:30,FE-2,Physical exercise (CEVIS),,,
16:00–16:30,CDR,Maintenance of ? ? ?,,,
16:25–17:55,FE-1,Physical exercise (RED),,,
16:30–16:50,FE-2,ITCS fluid sampling with WMK,,,
16:30–17:00,CDR,IMS file prep,,,
16:50–17:00,FE-2,HRF Rack deactivation (see Note 2),,,
17:50–17:55,CDR,TEPC ops,,,
17:55–18:10,,Daily planning conference (S-band),,,
18:15–18:45,Daily plan review,,,,
18:45–19:30,CDR,Report prep,,,
,"FE-1, FE-2",Prep for work,,,
19:30–20:00,,DINNER,,,
20:00–20:30,Daily food prep,,,,
20:30–21:30,Pre-sleep,,,,
21:30–06:00,SLEEP,,,,
GMT,,Crew,Activity,,
06:00–06:10,,,Morning inspection,,
06:10–06:25,,FE-1,Post-sleep,,
,,CDR,Biochemical urine test,,
06:10–06:40,,FE-2,Post-sleep,,
06:25–06:40,,FE-1,Biochemical urine test,,
06:25–06:55,,CDR,Post-sleep,,
06:40–06:55,,FE-1,,,
,,FE-2,Biochemical urine test,,
06:55–07:45,,,BREAKFAST,,
07:45–08:10,,,Work prep,,
08:10–08:35,,"FE-1, FE-2",Educational payload ops: tool demonstration video,,
08:35–08:50,,,Morning DPC (S-band),,
08:50–09:55,,"FE-1, FE-2",Educational payload ops: tool demonstration video,,
08:50–09:30,,CDR,? ? ?  maintenance,,
09:30–09:40,,Inspection of ????-1 separator,,,
09:40–09:55,,Regeneration of ? 1 absorption cartridge in ?? ?  (start),,,
09:55–11:25,,FE-2,Physical exercise (RED),,
,,FE-1,SLM survey: equipment setup / measurement start,,
09:55–10:10,,CDR,Increment 4 payload status check,,
10:25–11:25,,Physical exercise (TVIS-2),,,
11:25–12:25,,FE-2,? ? ?  consumables audit. Tagup with ground specialist,,
11:25–12:55,,CDR,,,
11:35–12:25,,FE-1,CSA-CP scheduled maintenance (start),,
12:25–12:55,,"FE-1, FE-2",C&W test,,
12:55–13:55,,"CDR, FE-1",LUNCH,,
13:05–13:20,,FE-2,Private family conference (S-band),,
13:20–14:20,,LUNCH,,,
13:55–16:25,,CDR,? ? ?  consumables audit / Tagup with ground specialist,,
14:40–14:50,,FE-2,Setup for PAO event,,
14:55–15:05,,"FE-1, FE-2",Prep for PAO media event,,
15:05–15:20,,PAO media event,,,
15:20–16:20,,FE-2,? ? ?  consumables audit / Tagup with ground specialist,,
14:00–14:30,,FE-1,Camcorder teardown & stowage,,
14:30–14:35,,CSA-CP scheduled maintenance (end),,,
14:35–14:55,,SLM data transfer,,,
15:20–16:20,,Physical exercise (TVIS),,,
16:20–17:50,,Physical exercise (RED),,,
16:20–17:20,,FE-2,Physical exercise (TVIS),,
16:25–16:55,,CDR,IMS file prep,,
,GMT,,Crew,,Activity
,06:00–06:10,,,,Morning inspection
,06:10–06:20,,FE-2,,Prep for ? ? -8. Connector mating
,06:10–06:40,,CDR,,Post-sleep
,06:20–06:35,,FE-2,,Body mass measurement (MO-8)
,,FE-1,,Biochemical urine test (? ? -9),
,06:35–06:50,,FE-1,,Body mass measurement (? ? -8)
,,FE-2,,Biochemical urine test (? ? -9),
,06:40–07:30,,CDR,,BREAKFAST
,07:05–07:20,,CDR,,Video downlink: Addressing ceremonial gathering (10th Anniversary ofROSAVIAKOSMOS)
,06:50–07:30,,FE-1,,BREAKFAST
,06:50–07:00,,FE-2,,? ? -8: concluding ops
,07:00–07:30,,,Post-sleep + BREAKFAST,
,07:30–08:00,,,,Prep for work
,08:00–08:15,,,,Daily planning conference (S-band)
,08:15–10:15,,CDR,,FGB Internal Hydraulic Loop Replaceable Pump Panel ? ? ?  ? ??1-2: R&R
,08:15–08:30,,FE-2,,Pre-EVA health status check (subject)
,,FE-1,,Pre-EVA health status check (assist),
,08:30–08:45,,FE-1,,Pre-EVA health status check (subject)
,08:30–09:05,,FE-2,,Pre-EVA health status check (assist). Concluding ops
,08:45–08:55,,FE-1,,EVARM: pre-EVA background read (part 1)
,09:10–09:35,,,EVARM: pre-EVA background read (part 2),
,09:35–10:35,,,Physical exercise (TVIS),
,09:05–10:35,,FE-2,,Physical exercise (RED)
,10:15–10:25,,CDR,,Checkout of ? ?0501 Gas Analyzer using ? ?3 Gas Meter control readings
,10:25–11:25,,,Physical exercise (cycle-2),
,11:25–12:05,,,Transfer of ? ? 2 filter from FGB Gas Analyzer to Soyuz Gas Analyzer,
,10:35–12:05,,FE-1,,Physical exercise (RED)
,10:35–11:35,,FE-2,,Physical exercise (TVIS)
,12:05–13:05,,"CDR, FE-1",,
,12:15–13:15,,FE-2,,
,13:05–13:20,,CDR,,Private medical conference (S-band)
,13:05–13:15,,FE-1,,EMU BSA battery charge (end)
,13:15–14:00,,,Data entry (FE-1),
,,FE-2,,Data entry (FE-2),
,13:20–14:00,,CDR,,INTERACTIONS: data entry (CDR)
,14:00–14:15,,FE-1,,Increment 4 payload status check
,14:00–14:45,,"CDR, FE-2",,A/L backup vacuum umbilical install (to protect for vacuum pump failure)
,14:45–16:15,,CDR,,Physical exercise (TVIS+IRED day 2)
GMT,,Crew,Activity,,
06:00–06:10,,,Morning inspection,,
06:10–06:40,,"CDR, FE-1",Post-sleep,,
06:10–06:30,,FE-2,,,
06:30–06:40,,? ? -8: setup,,,
06:40–06:55,,Body mass measurement,,,
06:55–07:10,,FE-1,,,
06:55–07:05,,"CDR, FE-2",Calf volume measurement,,
07:10–07:20,,FE-1,,,
07:10–07:25,,CDR,Body mass measurement,,
07:20–08:05,,FE-1,BREAKFAST,,
07:25–08:05,,CDR,,,
07:25–07:35,,FE-2,? ? -8: concluding ops,,
07:35–08:15,,BREAKFAST,,,
08:05–08:30,,"CDR, FE-1",Work prep,,
08:15–08:30,,FE-2,,,
08:30–08:45,,,Daily planning conference (S-band),,
08:45–09:15,,FE-1,PCS Laptop swap / HDD R&R in Cupola & Airlock PCS Laptops (8A S/W),,
08:45–09:15,,FE-2,RPS decal replacement,,
08:55–09:00,,CDR,Inspection of ????-1 separator,,
09:00–09:40,,Maintenance of ? ? ?,,,
09:15–10:05,,FE-1,INTERACTIONS: data entry and archive (FE-1),,
09:40–10:30,,"CDR, FE-2(assist)",CARDIO-? ???: cardiovascular study,,
10:05–10:20,,FE-1,Food questionnaire,,
10:20–11:20,,Physical exercise (TVIS),,,
10:30–10:40,,"CDR, FE-2",CARDIO-? ???: cardiovascular study ?0=10:32,,
10:40–12:05,,CDR,,,
10:40–10:55,,FE-2,Food questionnaire,,
11:20–12:50,,FE-1,Physical exercise (RED),,
11:45–12:05,,FE-2,"CARDIO-? ???: cardiovascular study ?0=11,58",,
12:05–12:20,,"CDR, FE-2",,,
12:20–12:50,,CARDIO-? ???: cardiovascular study,,,
12:50–13:50,,,LUNCH,,
13:50–15:20,,,Emergency egress drill,,
15:20–16:50,,FE-2,Physical exercise (RED),,
15:30–16:00,,FE-1,PCS Laptop swap / HDD R&R in Cupola & Airlock PCS Laptops (8A S/W),,
15:50–18:15,,CDR,Physical exercise (active rest),,
16:50–16:55,,FE-1,Weekly maintenance of TVIS,,
16:50–17:50,,FE-2,Physical exercise (TVIS),,
17:20–17:35,,FE-1,Increment 4 payload status check,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,CDR,Post-sleep,,,
06:10–07:00,FE-2,,,,
06:10–06:50,FE-1,,,,
06:40–06:50,CDR,HEMATOCRIT: hematocrit determination,,,
06:50–07:40,BREAKFAST,,,,
06:50–07:00,FE-1,HEMATOCRIT: hematocrit determination,,,
07:00–07:10,FE-2,,,,
07:00–07:40,FE-1,BREAKFAST,,,
07:10–07:40,FE-2,,,,
07:40–08:00,,Work prep,,,
08:00–08:15,,Morning DPC (S-band),,,
08:15–10:00,"FE-1, FE-2",EVA timeline review,,,
08:20–08:40,CDR,MOLNIYA-SM: payload setup,,,
08:40–09:20,Replacement of DC-1 dust filters ? ? 1 & ? ? 2,,,,
09:20–10:20,SM dust filters ? ? 1-4: cartridge R&R,,,,
10:00–11:30,FE-2,Physical exercise (RED),,,
10:20–10:30,CDR,Inspection of ????-1 separator,,,
10:20–11:20,FE-1,Physical exercise (TVIS),,,
10:30–10:45,CDR,Increment 4 payload status check,,,
10:45–11:25,Maintenance of ? ? ?,,,,
11:20–12:50,FE-1,Physical exercise (RED),,,
11:30–12:30,FE-2,Physical exercise (TVIS),,,
11:50–12:50,CDR,Physical exercise (cycle-1),,,
12:30–12:50,FE-2,Transfer of microbial sample data to MEC,,,
12:50–13:50,,LUNCH,,,
13:50–15:50,,Joint Airlock EVA: task & timeline review,,,
15:50–17:20,CDR,Physical exercise (TVIS+IRED day 1),,,
15:50–17:50,"FE-1, FE-2",SAFER OBT,,,
17:40–18:20,CDR,IMS file prep,,,
17:50–18:20,"FE-1, FE-2",SAFER C/O,,,
18:20–18:45,,Daily plan review,,,
18:45–19:00,,Daily planning conference (S-band),,,
19:00–19:10,CDR,MOLNIYA-SM: payload teardown (window No.1 in crew cabin),,,
19:00–19:30,"FE-1, FE-2",Work prep,,,
19:10–19:30,CDR,,,,
19:30–20:00,,DINNER,,,
20:00–20:30,,Daily food prep,,,
20:30–21:30,,Pre-sleep,,,
GMT,Crew,Activity,,,
06:00–06:10,,Morning inspection,,,
06:10–06:40,Post-sleep,,,,
06:40–07:30,BREAKFAST,,,,
07:30–07:45,FE-2,UF1 payload status check,,,
08:30–08:35,CDR,Calldown of ? ? ?  data,,,
08:35–08:40,Calldown of ? ?  counter data,,,,
08:40–08:50,Checkout of ? ?0501 Gas Analyzer using ? ?3 Gas Meter control readings,,,,
09:00–10:00,FE-1,Physical exercise (TVIS),,,
09:30–11:00,FE-2,Physical exercise (RED),,,
11:30–12:30,CDR,Daily planning conference (S-band),,,
19:00–19:30,,Prep for workDINNERDaily food prep,,,
19:30–20:00,,,,,
20:00–20:30,,,,,
20:30–21:30,,Pre-sleep,,,
21:30–06:00,,SLEEP,,,
,GMT,,Crew,,Activity
,06:00–06:10,,"CDR, FE-2",,Morning inspection
,06:00–06:15,,FE-1,,Biochemical urine test
,06:10–06:40,,CDR,,Post-sleep
,06:10–06:20,,FE-1,,BREAKFAST
,,CDR,,? ? -8: setup,
,06:15–06:30,,FE-1,,Body mass measurement
,,FE-2,,Biochemical urine test,
,06:30–06:40,,,,Prep for TV pass
,06:40–06:55,,,,TV Address: 10th Anniversary of ROSAVIAKOSMOS (ISS/MCC)
,06:55–07:10,,FE-1,,BREAKFAST
,06:55–07:20,,CDR,,
,06:55–07:10,,FE-2,,Body mass measurement
,07:10–07:30,,FE-1,,PuFF activation
,,FE-2,,BREAKFAST,
,07:20–07:30,,CDR,,? ? -8: teardown & concluding ops
,07:35–07:50,,,,Daily planning conference (S-band)
,07:50–08:00,,,,Prep for PAO event
,08:00–08:10,,,,PAO event: 10th Anniversary of ROSAVIAKOSMOS (backup S-Ku-band)
,08:15–08:25,,CDR,,Checkout of ? ?0501 Gas Analyzer using ? ?3 Gas Meter control readings
,08:15–08:30,,"FE-2, FE-1(assist)",,Post-EVA health status check
,08:25–08:30,,CDR,,ISS O2 repress from Progress O2 system (? ? ? ?) (on MCC-M GO)
,08:30–08:45,,FE-2,,Post-EVA health status check (assist) / concluding ops
,,FE-1,,Post-EVA health status check,
,08:45–09:05,,,PuFF calibration (init),
,,FE-2,,Post-EVA health status data collect,
,09:05–09:20,,,Increment 4 payload status check,
,09:05–09:35,,FE-1,,PuFF test
,09:15–09:55,,CDR,,Monitoring of microbial flora
,09:35–10:05,,FE-2,,PuFF test
,09:55–10:10,,CDR,,Air sample collection using ??-1?  sampler
,10:05–10:25,,FE-2,,PuFF calibration (end)
,10:10–11:10,,CDR,,SPUTNIK-SM Ham Radio: modem R&R in FGB
,10:25–10:40,,FE-2,,PuFF data archive
,10:40–10:45,,,PuFF deactivation,
,11:10–11:20,,CDR,,SPUTNIK-SM Ham Radio: modem test in FGB
,11:40–12:20,,"CDR, FE-2",,? ? ? ?  test correction using PUMA
,12:20–13:10,,,,LUNCH
,13:10–13:50,,"CDR, FE-2",,? ? ? ?  test correction using ? ? -2
,GMT,,Crew,,Activity
,06:00–06:10,,,,Morning inspection
,06:10–06:40,,,,Post-sleep
,06:40–07:30,,,,BREAKFAST
,07:30–07:45,,CDR,,Regeneration of ? 2 absorption cartridge in ?? ?  (end)
,08:00–08:05,,FE-1,,Inspection of ????-1 separator
,08:15–08:30,,FE-1,,Increment 4 payload status check
,08:55–09:05,,,,Prep for live TV feed
,09:05–09:25,,,,Live TV feed: 10th Anniversary of ROSAVIAKOSMOS
,09:25–10:40,,CDR,,Physical exercise (active rest)
,09:25–10:05,,FE-2,,Maintenance of ? ? ?
,10:40–10:50,,CDR,,Downlink of ??? /? ?  counter data
,11:25–11:40,,CDR,,Private family conference (Ku-band + S-band)
,12:30–13:30,,,,LUNCH
,14:15–15:45,,FE-2,,Physical exercise (RED)
,14:45–15:45,,FE-1,,Physical exercise (TVIS)
,15:00–16:15,,CDR,,Physical exercise (active rest)
,15:45–16:45,,FE-2,,Physical exercise (TVIS)
,15:45–17:15,,FE-1,,Physical exercise (RED)
,17:45–18:00,,FE-2,,Private family conference
,18:15–18:45,,,,Daily plan review
,18:45–19:00,,,,Daily planning conference (S-band)
,19:00–19:30,,,,Prep for work
,19:30–20:00,,,,DINNER
,20:00–20:30,,,,Daily food prep
,20:30–20:45,,FE-1,,Private family conference
,20:30–21:30,,"CDR, FE-2",,Pre-sleep
,20:45–21:30,,FE-1,,
,21:30–06:00,,,,SLEEP
GMT,,Crew,,Activity,
06:00-06:10,,,Morning inspection,,
06:10-06:40,,,Post-sleep,,
06:40-07:30,.,,BREAKFAST,,
07:30-08:00,,,LAB air sampling,,
