0,1,2,3
21:30-06:00,,SLEEP,
Task List,"CDR, FE-2,",URAGAN Observations and Photography,
10:10-10:20,FE-6,CIR- equipment install,
10:35-11:05,FE-6 -assist,Periodic fitness evaluation – nominal ops,
10:50-11:05,"FE-2,FE-3,FE-4",DOUG Review,
11:05-12:15,FE-2,Physical Exercise Treadmill-2 in passive mode,
11:10-11:30,CDR,PLAZMA CRYSTAL. Experiment termination,
11:10-11:30,FE-3,FIR- rack door opening,
11:10-12:10,FE-4,Physical Exercise VELO-3,
11:10-11:15,FE-5,PFE - vidoe hw stowage,
11:15-11:40,FE-6,Audiography using EARQ,
11:25-11:55,FE-5,HRF1- equipment install,
11:30-11:40,FE-3,LMM- equipment prep and video imagery,
11:30-12:00,CDR,PLAZMA CRYSTAL. Data transfer from HDD,
11:40-13:30,"FE-3,FE-6",ACE-sample prep and mixing,
11:55-12:20,FE-5,HRF1- software install and body mass measurement,
12:00-12:05,CDR,Comm reconfig to nominal following MRM2 ops,
12:10-12:30,FE-4,Crew adaptation and station familiarization time,
12:15-12:25,FE-2,SSC1(3) Laptop setup for Progress 419 undock,
12:25-12:40,"FE-2,FE-5",On-board trainer ATV rendezvous and docking drill debrief w/ specialists (S-band),
12:35-13:35,CDR,Lunch,
12:40-13:40,"FE-2,FE-4",Lunch,
12:40-12:55,FE-5,Private Medical Conference,
13:05-14:05,FE-5,Lunch,
13:30-13:40,FE-3,LMM-hardware setup and video imagery,
13:30-13:40,FE-6,USOS window shutter closure,
,,Photo imagery of Progress 419 docking mechanism out of SM Window 26 post-ISS,
13:40-14:25,CDR,,
,,separation,
13:40-14:40,"FE-3,FE-6",Lunch,
13:40-15:40,FE-4,ПхО and DC1 setup for EVA,
,,Recording of mpeg2 multicast and mpeg2 unicast video streams during Progress 419,
13:45-14:35,FE-2,,
,,undock,
14:25-14:30,CDR,On MCC Go Transition of ПрК-ТК Pressure Equalization valce to CLOSED,
14:30-14:45,CDR,Private Medical Conference (S+Ku-band),
14:35-15:35,FE-2,ПхО and DC1 setup for EVA,
14:35-15:00,FE-5,Audiography using EARQ software,
14:40-14:55,FE-3,FIR- rack door closure and video imagery,
14:40-14:50,FE-6,TOCA - calibration,
14:45-17:25,CDR,"SM Window Nos. 3, 5, 6, 7 inspection and photography",
14:55-15:05,FE-3,HRF1- software install and body mass measurement,
15:00-15:15,FE-6,Private Medical Conference,
15:05-15:45,FE-3,SPHERES- hw assembly,
15:25-15:50,FE-6,HRF1- software install and body mass measurement,
15:25-16:55,FE-5,Physical Exercise ARED,
15:35-16:15,FE-2,СОЖ Maintenance,
15:40-17:10,FE-4,Physical Exercise БД-2 -3,
15:50-16:10,FE-6,HRF1 - closeout steps and stowing hw,
16:00-16:15,FE-3,Private Medical Conference,
TIME,CREW,ACTIVITY,
06:00-06:05,CDR,PLAZMENNIY KRISTALL. Pressure Check,
06:00-06:10,FE-2,"Morning Inspection, Laptop RSS1, RSS2 Reboot",
06:00-06:10,FE-3,Morning Inspection,
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:05,FE-5,Reaction Self Test,
06:00-06:05,FE-6,REACTION - Self-reaction test,
06:05-06:15,"FE-5, FE-6",Morning Inspection,
06:05-06:15,CDR,"Morning Inspection, Laptop RS2(1) Reboot",
,"FE-2, FE-3, FE-",,
06:10-06:40,,Post-sleep,
,4,,
,"CDR, FE-5, FE-",,
06:15-06:40,,Post-sleep,
,6,,
06:40-07:30,,BREAKFAST,
,"CDR, FE-2, FE-",,
07:30-07:55,,Work Prep,
,"3, FE-4, FE-6",,
07:30-08:00,FE-5,Acoustic dosimeters: Setup for Static Measurement,
,"CDR, FE-2, FE-",,
07:55-08:20,,Daily Planning Conference (S-band),
,"3,FE-4, FE-6",,
08:00-08:20,FE-5,Daily Planning Conference (S-band),
,,ATV Rendezvous and Docking Simulator Proficiency 2. Tagup with specialists,
08:20-09:05,"FE-2, FE-5",,
,,(S-band),
08:20-08:50,FE-3,Capillary Channel Flow (CCF) Onboard Training Review,
08:20-09:00,FE-4,Filling (separation) of ЕДВ (КОВ) for Elektron,
08:20-08:30,FE-6,CIR - Hardware Setup,
08:30-08:45,CDR,ИП-1 Flow Sensor Position Check,
08:40-08:50,FE-6,ISTAR - Procedure Review,
08:45-08:50,CDR,Comm config to support voice comm from MRM2 during the experiment,
,,PLAZMENNIY KRISTALL Hardware Activation and Experiment Start. Tagup with,
08:50-09:10,CDR,,
,,specialists (S-band),
08:50-09:05,FE-6,CFE Procedure Review,
08:50-09:35,FE-3,CCF - Hardware Gather,
09:00-09:40,FE-4,СОЖ Maintenance,
09:05-10:20,FE-6,CCF - Hardware Setup,
09:05-09:10,FE-2,TV-ISS-MCC. PLAZMENNIY KRISTALL. Check TV signal on ВКУ Monitor,
09:05-09:25,FE-5,ESA Weekly Crew Conference,
,,TV-ISS-MCC. PLAZMENNIY KRISTALL. Start and Monitor the Experiment,
09:10-09:50,CDR,,
,,Tagup with specialists (S-band),
,,"TV-MPEG2 (Ku-band).  Start NASA MPEG2 Viewer on SSC ЦП, Monitor",
09:10-09:20,FE-2,,
,,MPEG2 Multicast,
09:20-09:40,FE-2,MATRYOSHKA-R. Monitoring Lulin-5 readings,
09:35-09:45,FE-3,CWC Audit,
,"FE-4, FE-2",,
09:40-10:10,,Hand Ergometry. Tagup with specialists (S-band),
,(assists),,
09:50-11:20,FE-3,Physical Exercise (ARED),
09:50-10:40,CDR,Download Pille Dosimeter Readings,
10:00-11:00,FE-5,Physical Exercise (CEVIS),
10:10-10:50,FE-4,Crew time for ISS adaptation and orientation,
10:20-10:45,FE-6,Holter start,
10:45-12:45,FE-6,CFE. Test Ops,
10:45-11:05,CDR,PLAZMENNIY KRISTALL. Experiment End. Tagup with specialists (S-band),
,"FE-2, FE-4",,
10:50-11:20,,Hand Ergometry. Tagup with specialists (S-band),
,(assists),,
11:00-12:30,FE-5,Physical Exercise T 2,
11:05-11:35,CDR,PLAZMENNIY KRISTALL data copy from the hard drive,
11:20-12:50,FE-4,БД-2 Exercise - Day 1,
11:20-12:20,FE-3,Physical Exercise (CEVIS),
11:20-12:30,FE-2,"Physical Exercise (VELO), Day 1",
11:35-11:40,CDR,Comm reconfig in MRM2 for Nominal Ops,
11:40-11:50,CDR,LCS. Activate RSE-LCS laptop to start data recording.,
11:50-11:55,CDR,Verify camcorder setup,
11:55-12:50,CDR,Physical Exercise (ARED),
12:30-12:45,"FE-2, FE-5",ATV Rendezvous and Docking OBT Conference (S-band),
12:45-13:00,FE-3,IMS and Stowage Conference,
12:45-13:45,FE-6,LUNCH,
,"CDR, FE-2, FE-",,
12:50-13:50,,LUNCH,
,4,,
12:55-13:00,FE-5,Stow Video Equipment Used for ARED Exercise Video,
13:00-14:00,"FE-3, FE-5",LUNCH,
13:45-14:15,FE-6,CFE - Video File Download to SSC for Downlink,
13:50-14:20,"FE-2, FE-4","CONTROL. БВП Setup for EVA Tagup with specialists (S-band, as necessary)",
13:50-15:40,CDR,SM Ventilation System Preventive Maintenance. Group В1,
14:00-14:30,"FE-3, FE-5",BCAT - Sample Image Setup and Photography,
14:15-14:30,FE-6,Private Psychological Conference,
,,"Gather EVA Equipment and Tools. Photography, Photo Downlink. Tagup with",
14:20-16:50,"FE-2, FE-4",,
,,specialists as necessary (S-band),
14:30-16:10,FE-3,MSG-AAA - Fan Filter Cleaning,
14:35-14:45,FE-6,Treadmill Т2 Monthly Inspection,
14:45-15:25,FE-6,T2 Monthly Inspection,
,,ISS as Testbed for Analog Research (ISTAR) Crew Survey of modified Treadmill,
15:25-15:45,FE-6,,
,,2 System (T2),
15:35-17:05,FE-5,HRF - Resupply,
15:40-17:10,CDR,БД-2 Exercise - Day 2,
15:45-16:45,FE-6,Physical Exercise T2,
16:45-18:15,FE-6,Physical Exercise (ARED),
16:50-17:50,FE-4,"Physical Exercise (VELO), Day 1",
16:50-17:05,FE-2,IMS Update,
17:05-17:20,FE-5,HRF - Battery Kits transfer to a new location,
TIME,CREW,,
,,Morning Inspection,
06:00-06:10,CDR,,
,,Laptop RS2(1) Reboot,
,,Morning Inspection,
06:00-06:10,FE-2,,
,,SM ПСС (Caution & Warning Panel) Test,
06:00-06:10,"FE-3, FE-6",Morning Inspection,
06:00-06:10,FE-4,"Morning Inspection, Laptop RSS1, RSS2 Reboot",
06:00-06:10,FE-5,USOS Window Shutter Close,
06:10-06:20,FE-5,Morning Inspection,
,"CDR, FE-2,",,
06:10-06:40,"FE-4, FE-3,",Post-sleep,
,FE-6,,
06:20-06:50,FE-5,Post-sleep,
,"CDR, FE-2,",,
06:40-07:30,"FE-4, FE-3,",BREAKFAST,
,FE-6,,
06:50-07:40,FE-5,BREAKFAST,
,"CDR, FE-2,",,
07:30-07:55,,Work Prep,
,FE-6,,
07:30-07:45,FE-3,Work Prep,
07:30-07:50,FE-4,Work Prep,
07:40-07:55,FE-5,Work Prep,
07:45-07:55,FE-3,MSG - Visual inspection and activation,
07:50-08:00,FE-4,Start application NASA MPEG2 Viewer and monitor TV signal on CP Laptop SSC,
,"CDR, FE-2,",,
07:55-08:20,"FE-3, FE-5,",Daily Planning Conference (S-band),
,FE-6,,
08:00-08:20,FE-4,Daily Planning Conference (S-band),
08:20-09:00,FE-4,СОЖ Maintenance,
08:20-09:05,FE-5,Acoustic Dosimeter Stow,
08:20-08:30,CDR,LCS. RSE-LCS Laptop Deactivation,
08:20-09:20,FE-3,JEM Grille Cleaning,
08:30-09:00,CDR,PLAZMENNIY KRISTALL. Hardware Teardown,
08:50-10:20,FE-6,Physical Exercise (ARED),
08:55-09:05,FE-2,Comm config for ATV4 docking,
09:00-10:20,CDR,"Cleaning Ventilation Screens on FGB Interior Panels (pnls 116, 316, 231, 431)",
09:00-09:30,FE-4,БСПН Log-File Dump via RSS1,
09:05-09:10,FE-2,On MCC Go КЦП1 and RS1 Laptop Activation,
09:10-09:35,"FE-2, FE-5",Preparation for ATV approach and docking. Tagup with specialists (S-band),
09:35-09:50,"FE-2, FE-5",PCE [МБРЛ] Comm Config,
09:35-09:45,FE-4,Start application NASA MPEG2 Viewer and Monitor TV signal on CP Laptop SSC,
,,TV-ISS-MCC. TV-MPEG2 (Ku-band) Monitor ATV approach and docking Tagup,
09:50-14:20,"FE-2, FE-5",,
,,with specialists (S-band),
09:50-10:00,FE-3,Ham Radio Deactivation,
10:10-13:50,FE-3,CCF - Install Without Optical Diagnostic Unit,
TIME,CREW,ACTIVITY,
,,Morning Inspection. Laptop RS2(1) Reboot,
06:00-06:10,CDR,Check position of MRM2 manual Circuit Breakers [АЗС] on БВП СО and,
,,"status of Fuses on Fuse Boxes БПП-30, БПП-36",
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot Check БПП-4, БПП-7 Fuses in MRM1",
06:00-06:10,"FE-3, FE-4, FE-5, FE-6",Morning Inspection,
06:10-06:40,,Post-sleep,
06:40-07:30,FE-4,BREAKFAST.  SM ПСС (Caution & Warning Panel) Test (after breakfast),
,"CDR, FE-2,",,
06:40-07:30,"FE-3, FE-5,",BREAKFAST,
,FE-6,,
,,Weekly Housekeeping,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
07:30-09:50,CDR,FGB ЦВ2 Fan Cleaning,
,,Inspection of Air Conditioner Inspection and Cleaning of Auxiliary,
,,Computer System (ВКС) Laptops,
07:30-10:30,FE-4,Weekly Housekeeping Cleaning Auxiliary Computer System (ВКС) Laptops,
07:30-10:30,FE-2,Weekly Housekeeping Cleaning Auxiliary Computer System (ВКС) Laptops БМП (Micropurification Unit) Fan Grille Cleaning,
10:15-10:30,CDR,Private Family Conference (Ku + S-band),
10:30-11:40,FE-2,Physical Exercise (ARED),
10:30-12:00,FE-4,БД-2 Exercise –Day  4,
10:40-11:40,FE-5,Physical Exercise T2,
11:20-11:30,CDR,LCS. Activate RSE-LCS laptop to start data recording,
11:30-13:00,CDR,БД-2 Exercise - Day 1,
11:40-13:10,FE-5,Physical Exercise (ARED),
11:40-11:55,FE-2,Private Family Conference (Ku + S-band),
12:00-13:00,FE-3,Physical Exercise T2,
12:15-12:30,FE-4,Private Family Conference (Ku + S-band),
,"CDR, FE-2,",,
13:00-14:00,"FE-3, FE-4,",LUNCH,
,FE-6,,
13:10-13:25,FE-5,Private Family Conference (Ku + S-band),
13:25-14:25,FE-5,LUNCH,
14:00-14:50,"CDR, FE-2, FE-4",TV greetings. OCA downlink,
14:45-15:00,FE-6,Private Family Conference (Ku + S-band),
14:50-15:30,FE-2,"СОЖ Maintenance. SM and FGB СВО, СГО, СПКУ АСУ Counter, POTOK Air Purification System Data Calldowns",
TIME,CREW,ACTIVITY,
06:00-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:10,FE-3,Morning Inspection,
06:00-06:10,FE-5,HRF - Generic Sample Operations,
06:00-06:15,FE-6,PROK - Urine Sample Collection,
06:10-06:40,"CDR, FE-2, FE-3, FE-4",Post-sleep,
06:10-06:15,FE-5,HRF - Urine Sample MELFI Insertion,
06:15-06:25,FE-6,HRF - Sample Collection,
06:20-06:25,FE-5,PROK - Urine Sample Collection,
06:25-06:55,FE-5,HRF Urine Sample Collection,
06:25-06:35,FE-6,HRF - Urine Sample MELFI Insertion,
06:35-06:40,FE-6,BIOME - Questionnaire Data Entry,
06:40-07:30,"CDR, FE-2, FE-3, FE-4",BREAKFAST,
06:40-07:10,FE-6,Post-sleep,
06:55-07:05,FE-5,HRF - Urine Sample MELFI Insertion,
07:05-07:10,FE-5,Skin B Experiment Reminder,
07:10-07:30,FE-5,Post-sleep,
07:10-07:30,FE-6,BREAKFAST,
07:30-07:55,,Daily Planning Conference (S-band),
07:55-08:00,CDR,Work Prep,
07:55-10:55,"FE-2, FE-4","Review of preliminary EVA timeline and ODF. Tagup with specialists (S-band, VHF)",
07:55-08:15,FE-5,Post-sleep,
07:55-08:20,FE-6,BREAKFAST,
08:00-09:00,CDR,ISS RS Internal Lighting System Audit. Checking lights and power supplies,
08:15-08:35,FE-5,ESA Weekly Crew Conference,
08:20-09:20,FE-6,Physical Exercise (CEVIS),
08:35-08:50,FE-5,Crew Discretionary Conference,
08:50-09:00,FE-3,Combustion Integrated Rack (CIR) Alignment Guide Installation,
08:50-09:10,FE-5,HRF Urine Sample Collection,
09:00-09:30,FE-3,USND2 - Ultrasound Hardware Setup,
09:00-10:30,CDR,БД-2 Exercise - Day 3,
09:10-09:15,FE-5,HRF - Urine Sample MELFI Insertion,
09:15-09:25,FE-5,BIOME - Questionnaire Data Entry,
09:20-10:50,FE-6,Physical Exercise (ARED),
09:25-09:50,FE-5,BREAKFAST,
09:30-09:40,FE-3,Ultrasound - Scanning Prep,
09:50-10:30,FE-3,Ultrasound Scan - Operator,
09:50-10:30,FE-5,Ultrasound Scan - Operator,
10:30-10:40,FE-5,Ultrasound Data Transfer,
10:30-10:35,FE-3,Lab Robotics Workstation Connection to support Centerline Berthing Camera System troubleshooting,
10:30-10:40,CDR,Vozdukh Deactivation,
10:40-12:30,CDR,IMS audit of ССВП kits,
10:45-12:15,FE-5,Physical Exercise T2,
10:55-11:55,FE-4,БД-2 Exercise - Day 2,
10:55-11:55,FE-3,CBCS Setup on Node 2 Nadir hatch,
11:45-12:05,FE-2,24-hour Holter monitoring (terminate),
11:50-12:00,FE-6,WRS Water Sample Analysis,
11:55-12:05,FE-3,EHS - Radiation Area Monitors (RAM) Deployment,
12:05-13:05,FE-2,Physical Exercise (ARED),
12:05-12:15,FE-3,BCAT - Camera Battery Changeout,
12:05-12:35,FE-4,24-hour Holter monitoring (start),
12:15-13:15,FE-5,Physical Exercise (CEVIS),
12:15-13:15,FE-6,Crew time for ISS adaptation and orientation,
12:20-13:20,FE-3,LUNCH,
12:30-12:40,CDR,Tagup with EMC specialists regarding audit of CCВП kits (S-band),
,,"Replacement of ИК0501 CO2 Filter Unit (БФ). Install #140 (00057182R,",
12:35-12:45,FE-4,"СМ1РО_4_449_1, Bag 413-13 (00054823R)), Pre-pack removed No.",
,,139 (00057181R) for disposal via ТКГ 419. Reflect changes in IMS,
13:00-14:00,"CDR, FE-4",LUNCH,
13:05-14:05,FE-2,LUNCH,
13:15-14:15,"FE-5, FE-6",LUNCH,
13:20-14:45,FE-3,CBCS R&R - Replacement of String 2 components with String 1 hardware,
14:00-14:05,CDR,MRM2 comm config to support voice comm during experiment,
14:05-14:45,CDR,"PLAZMENNIY KRISTALL. Configure Venting and Electrical Connections, Photography. Tagup with specialists (S-band)",
14:05-14:15,Handover FE-4-FE-2,BRI Log Dump from RSS1,
14:15-14:30,FE-6,PROK - Controlled Diet Log,
14:15-14:20,FE-5,PROK - Controlled Diet Log,
14:20-14:40,FE-5,HRF Urine Sample Collection,
14:30-15:10,FE-4,СОЖ Maintenance,
14:30-15:40,FE-2,MATRYOSHKA-R BUBBLE-dosimeter gathering and readings. Tagup with specialists as necessary (S-band),
14:40-14:45,FE-5,HRF - Urine sample insertion into MELFI,
TIME,CREW,ACTIVITY,
06:00-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot,
06:00-06:10,FE-3,Morning Inspection,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot",
06:00-06:05,FE-5,Reading HRF REMINDER,
06:00-06:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:05,FE-6,PRO K Urine PH Test,
06:05-06:10,FE-6,REACTION - Self-reaction test,
06:05-06:10,FE-5,PROK. Urine РН Test,
06:10-06:30,FE-5,HRF Urine Sample Collection,
06:10-06:50,FE-6,Post-sleep,
06:10-06:40,"CDR, FE-2, FE-3, FE-4",Post-sleep,
06:30-06:35,FE-5,HRF - Sample Insertion into MELFI,
06:35-06:40,FE-5,Reminder to the crew about Circadian Rhythms experiment,
06:40-07:05,FE-5,HRF Blood Draw,
06:40-07:30,"CDR, FE-2, FE-3, FE-4",BREAKFAST,
06:50-07:05,FE-6,HRF Blood Draw,
07:05-07:10,FE-5,Reaction Self Test,
07:05-07:30,FE-6,BREAKFAST,
07:10-07:20,FE-5,Morning Inspection,
07:20-07:30,FE-5,HRF Refrigerated Centrifuge Configuration,
07:30-07:55,,Daily Planning Conference (S-band),
,"CDR, FE-2,",,
07:55-08:10,"FE-3, FE-4,",ISS Crew and ГОГУ (RSA Flight Control Team Management) Weekly,
,FE-6,Conference (S-band),
07:55-08:00,FE-5,HRF - Closeout Ops,
08:00-08:05,FE-5,HRF - Sample Insertion into MELFI,
08:05-08:35,FE-5,Post-sleep,
08:10-08:25,CDR,Regeneration of БМП Ф2 Micropurification Cartridge (start),
08:10-08:30,"FE-3, FE-4",Work Prep,
08:10-08:35,FE-6,BREAKFAST,
08:10-08:30,FE-2,Work Prep,
08:30-09:10,FE-2,Microbial Sample Collection,
08:25-08:30,CDR,Work Prep,
08:30-09:10,CDR,СОЖ Maintenance,
08:35-09:25,FE-5,BREAKFAST,
08:40-09:40,FE-3,Physical Exercise (CEVIS),
09:10-10:10,CDR,"Physical Exercise (VELO), Day 2",
14:15-14:30,FE-3,ARED Cylinder Flywheel Evacuation,
14:15-16:15,"FE-2, FE-4","Post-exercise closeout ops, air duct installation",
14:15-14:20,FE-5,SHD - Weekly Questionnaire,
14:20-14:45,FE-5,Crew Medical Officer (CMO) Proficiency Training,
14:30-14:55,FE-3,Crew Medical Officer (CMO) Proficiency Training,
14:45-15:25,FE-5,Assemble additional ЕДВ-У for WHC,
15:00-15:20,FE-3,Setup a G1 camcorder to the A/L SSC 10 for US EVA,
15:10-16:40,FE-6,Physical Exercise (ARED),
16:15-16:45,"FE-2, FE-4",Installation of Orlan spacesuit replaceable elements for EVA,
16:15-17:45,CDR,БД-2 Exercise - Day 2,
16:20-16:35,FE-3,Time to ensure SSC21 will support EVA review requirements during isolated Soyuz Ops,
16:35-17:00,FE-5,BLR48. Data Saving,
16:40-17:05,FE-6,Crew Medical Officer (CMO) Proficiency Training,
16:40-16:50,FE-3,Conclusion of the constant audio/video test to the ground,
16:45-17:45,FE-2,"Physical Exercise (VELO), Day 1",
16:45-17:05,FE-4,БК-3М Unit Replacement,
16:55-18:25,FE-3,Physical Exercise (ARED),
17:00-17:20,FE-5,BLR48. Saving data on Laptop,
17:05-17:15,FE-4,DC1 БК-3 Oxygen Tank Pressure Check,
17:05-17:50,FE-6,Optical Coherence Tomography (OCT) Hardware Checkout (Part 2),
17:15-17:25,FE-4,ПхО БК-3 Oxygen Tank Pressure Check,
17:25-18:45,FE-4,БД-2 Exercise - Day 1,
17:30-17:45,FE-5,CIRCADIAN RHYTHMS - Firmware Update,
17:45-18:00,FE-5,CIRCADIAN RHYTHMS - Data downlink,
17:45-18:05,CDR,IMS Update,
17:50-18:15,FE-6,Optical Coherence Tomography (OCT) Hardware Deactivation and Stowage,
18:00-18:30,FE-5,Evening Work Prep,
18:00-18:45,FE-2,Evening Work Prep,
18:20-18:45,CDR,Evening Work Prep,
18:25-18:45,FE-3,Evening Work Prep,
