0,1,2,3,4,5
GMT,CREW,ACTIVITY,,,
08:00-08:10,,Morning inspection,,,
08:10-08:40,,Post-sleep,,,
08:40-09:30,,BREAKFAST,,,
09:30-10:00,,Prep for work,,,
10:10-10:40,CDR,Progress 352 transfers and IMS ops,,,
10:40-10:55,,Daily planning conference (S-band),,,
10:55-12:10,FE-1,Progress 352 transfers and IMS ops,,,
10:55-13:55,CDR,,,,
12:10-12:25,FE-1,IMS tagup (VHF + S-band),,,
12:25-13:55,Elektron liquid unit capsule (БЖ) refill with electrolyte Tagup w/specialists (S-bang),,,,
13:55-14:55,Physical Exercise (VELO + Force Loader/cycle 1) day 3,,,,
14:25-14:55,CDR,СОЖ maintenance,,,
14:55-15:55,,LUNCH,,,
15:55-16:25,,Quick response procedure review (pink book),,,
16:25-16:35,FE-1,Elektron deactivation,,,
16:35-16:45,CDR,EMU battery discharge (finish),,,
16:35-17:25,FE-1,Installation of 11Ф615.Б1824-А59-0 container with [УС]-21 in Progress,,,
16:45-16:50,CDR,SSC reconfig for nominal ops,,,
16:50-17:10,IMS file prep,,,,
17:10-17:25,DAFT: vide equipment set up,,,,
17:25-17:35,FE-1,On MCC GO: Mate УС-21 TLM connector to FEТС2-12,,,
17:25-17:40,CDR,DAFT: equipment set up,,,
17:40-17:50,DAFT: air sampling,,,,
17:45-18:35,FE-1,Installation of ЛКТ (ТА251МБ No1419531954) and ROM #1417726939 inProgress (СМ1РО_3_338_1),,,
17:50-18:00,CDR,DAFT: air sampling,,,
18:00-18:10,DAFT: air sampling,,,,
18:10-19:40,Physical Exercise (RED),,,,
18:35-18:45,FE-1,Elektron activation,,,
18:45-19:15,Imagery of Docking Assembly marks left on the passive cone,,,,
19:15-19:25,Downlink of photo of internal surface of the docking cone (Ku-band),,,,
19:25-20:55,Physical Exercise (TVIS) day 3,,,,
19:40-20:40,CDR,Physical Exercise (CEVIS),,,
20:40-20:45,Report prep,,,,
20:45-20:55,Data transfer to Express rack Laptop,,,,
20:55-21:10,FE-1,Report prep,,,
20:55-21:05,CDR,DAFT: equipment stowage,,,
21:05-21:10,TVIS/RED/HRM data transfer to MEC,,,,
21:10-21:25,,Daily planning conference (S-band),,,
21:30-22:05,,DINNER,,,
22:05-22:25,,FD / ISS crew conference (S-band),,,
22:25-22:45,,Daily food prep,,,
22:45-23:30,,Pre-sleep,,,
23:30-08:00,,SLEEP,,,
Task List,FE-1,PLANTS-2. P/L monitoring,,,
GMT,CREW,ACTIVITY,,,
11:30-11:40,,Morning inspection,,,
11:40-12:10,Post-sleep,,,,
12:10-13:00,BREAKFAST,,,,
13:00-13:20,Prep for work,,,,
13:20-13:35,Daily planning conference (S-band),,,,
13:35-13:50,CDR,SSC reconfig for EMU battery ops,,,
13:50-14:10,EMU battery charge ops (start),,,,
14:10-15:10,Physical Exercise (CEVIS),,,,
14:10-14:30,FE-1,Elektron activation,,,
14:30-14:50,Vozdukh [ABK] valve test closure,,,,
15:10-15:20,CDR,Routine RED inspection,,,
15:20-16:50,Physical Exercise (RED),,,,
,FE-1,Physical Exercise (TVIS) Day1,,,
16:50-17:50,,LUNCH,,,
17:50-18:05,CDR,A31P Laptop config before Progress docking,,,
18:05-18:35,,Progress 352 Docking Prep,,,
18:35-18:45,FE-1,Comm config before Progress docking,,,
18:45-20:15,,Progress 352 docking to SM Aft,,,
20:15-20:25,FE-1,Comm reconfig after Progress docking,,,
20:20-20:50,CDR,TV Ku-band downlink configuration tear down following Progress docking,,,
20:50-20:55,"TVIS, RED, and HRM data transfer to MEC",,,,
20:55-21:05,RED bolt maintenance,,,,
21:05-21:35,Prep for Progress 352 transfer ops,,,,
21:25-21:35,FE-1,ТБУ. Hardware activation in thermostat mode at + 20 deg.,,,
21:35-21:50,CDR,Food frequency questionnaire,,,
21:35-21:45,FE-1,CRYOGEM-03М. Hardware activation in thermostat mode at + 20 deg,,,
21:45-22:15,СОЖ maintenance. ИП-1 sensor verification,,,,
22:15-23:30,,Progress 352/SM aft interface leak check,,,
23:30-23:50,ПрК-СУ and ТКГ-СУ hatch opening,,,,
23:50-00:10,QD clamp install,,,,
00:10-00:25,FE-1,AK-1M Progress 352 air sampling,,,
00:25-00:55,"Progress deactivation, air duct install",,,,
00:30-01:00,CDR,Report prep,,,
01:00-01:30,,DINNER,,,
01:30-02:00,Daily food prep,,,,
02:00-03:00,Pre-sleep,,,,
03:00-11:30,Sleep,,,,
Task List,FE-1,PLANTS-2. Equipment Monitoring,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:40,Post-Sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-07:40,CDR,Work Prep,,,
07:30-07:35,FE-1,,,,
07:35-07:40,ТБУ. Temperature Monitoring,,,,
07:40-07:55,,Daily Planning Conference (S-band),,,
07:55-08:15,FE-1,Work Prep,,,
08:15-08:25,Orlan Storage Battery 825М3 Unit 1 Discharge,,,,
08:30-09:00,Removal of БНП from SM [PO] and Stow,,,,
08:35-08:45,CDR,CSA-CP Gas Analyzer Reading,,,
08:45-09:00,Food Frequency Questionnaire,,,,
09:00-10:30,,Post-EVA Tool Stow. Tag up w/EVA Specialists (S-band + VHF),,,
10:50-11:30,FE-1,СРВК-2М Reactor Filter (Ф-Р) Replacement New number 303001(b/c 009362R СМ1РО_1_135_1 white bag 249-5). Removed unit –for disposal.,,,
11:30-13:00,CDR,Physical Exercise - RED,,,
,FE-1,Physical Exercise – TVIS – Day 2,,,
13:00-14:00,,LUNCH,,,
14:00-14:15,FE-1,LIV/12 - LIV/24 Adapter Install to Support LIV/12 and LIV/24 CableMating,,,
14:00-15:00,CDR,CWC Inspection,,,
14:15-14:45,FE-1,Reconfig Elektron water feed. [KOB] inspection. Tag upw/specialists (VHF),,,
15:00-16:00,CDR,US EVA Tool Stow,,,
16:45-17:15,FE-1,СОЖ Maintenance / ИП-1 install checkoutEquipment set up for Elektron ops,,,
17:10-18:10,CDR,Physical Exercise - CEVIS,,,
17:15-18:15,FE-1,Physical Exercise (VELO + FL1) – Day 2,,,
18:10-18:15,CDR,"TVIS, RED, and HRM Data Transfer to MEC",,,
18:15-18:45,,Daily Plan Review,,,
18:45-19:05,CDR,Report Prep,,,
18:45-19:00,FE-1,,,,
19:00-19:05,FE-1,Orlan Storage Battery 825М3 Unit 1 Discharge,,,
19:05-19:20,,Daily Planning Conference (S-band),,,
19:20-19:30,Report Prep,,,,
19:30-20:00,DINNER,,,,
20:00-20:30,Daily Food Ration Prep,,,,
20:30-21:30,Pre-Sleep,,,,
21:30-06:00,SLEEP,,,,
Task List,FE-1,PLANTS-2. P/L status check,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,.,Post-sleep,,,
06:40-07:30,.,BREAKFAST,,,
10:40-11:40,CDR,Physical Exercise (TVIS),,,
11:40-13:10,Physical Exercise (RED),,,,
11:40-13:10,FE-1,"Physical exercise (TVIS), day 4",,,
13:10-14:10,.,LUNCH,,,
14:40-15:00,FE-1,Private family conference (Ku + S-band),,,
16:30-16:45,CDR,Private psychological conference (Ku+S-band),,,
16:45-17:45,FE-1,"Physical exercise (VELO+Load Trainer/Cycle 1), day 4",,,
17:45-18:15,СОЖ maintenance,,,,
18:15-18:30,.,Daily planning conference (S-band),,,
18:30-19:00,.,Daily plan review,,,
19:00-19:30,.,Report prep,,,
19:30-19:42,CDR,Daily food prep,,,
19:30-20:00,FE-1,,,,
19:42-19:57,CDR,Private family conference (Ku+S-band),,,
20:00-20:30,.,DINNER,,,
20:30-21:15,CDR,Pre-sleep,,,
20:30-21:30,FE-1,,,,
21:15-21:30,CDR,Private family conference (Ku+S-band),,,
21:30-06:00,.,SLEEP,,,
Task List,FE-1,PLANTS-2. Payload status check,,,
PLANTS-2. Recharging water tank,,,,,
ECON. Observation and photo imagery,,,,,
DIATOMIA. World ocean observations,,,,,
KROMKA. Photo imagery,,,,,
Copy data from the Payload Server [БСПН] to a flash card using ISS WIENER,,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,,Post-sleep,,,
06:40-07:30,,BREAKFAST,,,
07:30-07:55,,Prep for work,,,
07:55-08:10,,Daily planning conference (S-band),,,
08:10-11:10,,Crew procedure and preliminary EVA timeline review. Tagup w/EVA specialists(VHF + S-band),,,
11:10-11:25,CDR,GASMAP HRF: Routine health check w/power up,,,
11:25-12:55,Physical Exercise (RED),,,,
,FE-1,Physical Exercise (TVIS) day 2,,,
12:55-13:55,,LUNCH,,,
13:55-15:55,,Search for EVA equipment and tools. Tagup w/EVA specialists (VHF + S-band),,,
15:55-16:25,FE-1,Filling EDV (KOV) for Elektron from EDV-OR #785,,,
16:00-16:30,CDR,WinSCAT ops,,,
16:25-16:55,FE-1,СОЖ maintenance / Inspection of БРПК separator,,,
17:00-17:30,Installation of supplementary portable repress tank (БНП) in DC1,,,,
17:00-17:15,CDR,Private family conference (Ku + S-band),,,
17:25-18:30,GASMAP HRF: Routine health check w/power down,,,,
17:30-18:30,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 2,,,
17:30-18:30,CDR,Physical Exercise (TVIS),,,
18:30-18:35,TVIS/RED/HRM data transfer to MEC,,,,
18:35-18:55,,FD / ISS crew conference (S-band),,,
19:15-19:30,,Daily planning conference (S-band),,,
19:30-19:50,,DINNER,,,
20:00-20:30,,Daily ration prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task list,FE-1,PLANTS-2. P/L status check,,,
,PLANTS -2. Water tank top-off,,,,
,ССВП wipes audit in Soyuz БО,,,,
,Tracking hardware for recording АСН-М data to Laptop 3,,,,
CDR,IMS file prep,,,,
,GMT,,CREW,,ACTIVITY
,11:30-11:40,,,,Morning inspection
,11:40-12:10,,,Post-sleep,
,12:10-13:00,,,BREAKFAST,
,13:00-13:30,,,Prep for work,
,13:30-13:45,,,Daily planning conference (S-band),
,13:45-14:45,,,Removal of Progress 352 docking mechanism,
,14:45-15:00,,CDR,,Inspection and maintenance of food warmer
,14:45-15:40,,FE-1,,Progress 352 transfers and IMS ops
,15:00-15:10,,CDR,,Conference on transfer of US items delivered on Progress (S-band)
,15:10-15:20,,,ODF update and printout (USOS),
,15:20-15:35,,,PCS hookup,
,15:35-16:50,,,Progress 352 transfers with IMS ops,
,15:40-16:20,,FE-1,,GCF-JAXA. Transfer and set up of hardware in ТБУ. Tagup w/ specialists (S-band)
,16:20-16:30,,FE-1,,GCF-JAXA. Photo of hardware
,16:30-16:35,,FE-1,,PLANTS-2. Data downlink
,16:50-18:20,,CDR,,Physical Exercise (RED)
,16:50-18:20,,FE-1,,Physical Exercise (TVIS) day 2
,18:20-19:20,,,,LUNCH
,19:20-19:25,,CDR,,TVIS/RED/HRM data transfer to MEC
,19:20-19:50,,FE-1,,MIMETIK-К. Transfer and set up in Kriogem-03М. Tagup w/ specialists (S-band)
,19:25-19:55,,CDR,,СОЖ maintenance
,19:50-20:10,,FE-1,,STATOKONIA. Hardware transfer and set up. Tagup w/ specialists (S-band)
,19:55-20:15,,CDR,,IMS file prep
,20:10-20:15,,FE-1,,STATOKONIA. Hardware photo after set up in SM
,20:15-20:35,,,MICROSPACE. Transfer and stowage of kits 1 and 2 in DC1,
,20:15-20:45,,CDR,,Daily plan review
,20:35-20:45,,FE-1,,MICROSPASE. Photo of kits 1 and 2 stowage in DC1
,20:45-21:00,,,,Daily planning conference (S-band)
,21:00-21:15,,,US hardware set up and PAO prep,
,21:15-21:30,,,TV (ISS – MCC) (S + Ku-band) Wishing GCTC Corps of cosmonauts Happy 45thAnniversaryGreetings to the participants of XXXII public science readings dedicated to thememory of Yu. A. Gagarin,
,21:30-22:00,,,Daily food prep,
,22:00-22:30,,,DINNER,
,22:30-23:30,,,Pre-sleep,
,23:30-08:00,,,SLEEP,
,Task List,,FE-1,,PLANTS-2. Data downlink
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-08:00,CDR,Work prep,,,
07:30-07:55,FE-1,,,,
07:55-08:00,STATOKONIA.  Temperature status check per [АРТ],,,,
08:00-08:10,CDR,CSA-CP data take,,,
08:00-08:20,FE-1,BRADOZ. Transfer and installation of assemblies,,,
08:10-08:20,CDR,Terminate charging the second Orlan battery pack 825M3 and remove thesecond battery pack from the charger,,,
08:20-08:35,,Daily planning conference (S-band),,,
08:35-09:35,Orlan and БСС cooling loop separation in DC1. Tagup with specialists (VHF+S-band),,,,
09:35-09:50,CDR,Food frequency questionnaire,,,
09:35-09:55,FE-1,Testing КВД [pressure equalization vlv] from the ПОВ panel in ПхО and DC1,,,
09:50-10:20,CDR,БСС water cooling system separation in ПхО,,,
09:55-10:10,FE-1,БК-3 oxygen tank pressure check,,,
10:20-11:30,,Working with the spacesuit replaceable elements.  Tagup with specialists(VHF+S-band),,,
11:30-13:00,FE-1,"Physical Exercise (TVIS), day 3",,,
11:30-13:00,CDR,Physical Exercise (RED),,,
13:00-14:00,,LUNCH,,,
14:00-15:00,,Orlan height adjustment. Tagup with specialists (VHF+S-band),,,
15:00-16:00,FE-1,Spacesuit and БСС [Orlan interface unit] leak check and valve tests. Tagup withspecialists (VHF+S-band),,,
15:00-15:30,CDR,Portable Breathing Apparatus (PBA) and Portable Fire Extinguisher (PFE)inspection,,,
15:30-16:00,СОЖ maintenance,,,,
16:00-17:00,FE-1,Installation of US helmet lights on Orlan #27,,,
16:00-17:00,CDR,Spacesuit and БСС [Orlan interface unit] leak checks and valve tests. Tagup withspecialists (S-band),,,
17:00-17:10,,Installation of US add-on hardware on Orlan-M,,,
17:20-18:20,FE-1,"Physical exercise (VELO + Load Trainer/Cycle 1), day 3",,,
,CDR,Physical exercise (CEVIS),,,
18:20-18:25,FE-1,PLANTS-2. Data downlink,,,
18:20-18:25,CDR,"Transfer of TVIS, RED, and HRM data to MEC.",,,
18:25-18:30,FE-1,On MCC GO: ISS repress with O2 using section 2 of Progress 352 СрПК (start),,,
18:25-18:45,CDR,Daily plan review,,,
18:30-18:45,FE-1,,,,
18:45-19:00,,Report prep,,,
19:00-19:15,,Daily planning conference (S-band),,,
19:15-19:30,CDR,Report prep,,,
19:15-19:25,FE-1,,,,
19:25-19:30,FE-1,ISS repress with O2 using section 2 of Progress 352 СрПК (terminate),,,
19:30-20:00,,DINNER,,,
20:00-20:30,,Daily ration prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task List,FE-1,PLANTS-2. Payload status check,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-11:00,FE-1,R&R of Replaceable Pump Panel 4СПН1 in thermal loop КОБ2 Tagupw/specialists,,,
07:30-10:45,CDR,,,,
10:45-11:05,Start battery charge for US EVA tools,,,,
11:05-11:20,CD ROM changeout in PCS,,,,
11:20-11:25,SSC OCA router reboot,,,,
11:25-11:30,Carbon dioxide level check,,,,
11:25-12:25,FE-1,Physical Exercise (VELO + Force Loader 1) day 2,,,
11:30-13:00,CDR,Physical Exercise RED,,,
12:25-12:40,FE-1,Private psychological conference (VHF),,,
13:00-14:00,,LUNCH,,,
14:55-15:15,,ISS crew / Program management weekly conference (S-band),,,
17:00-18:30,FE-1,Physical Exercise (TVIS) day 2,,,
17:10-18:10,CDR,Physical Exercise (CEVIS),,,
18:10-18:15,TVIS/RED/HRM data transfer to MEC,,,,
18:45-19:00,,Daily planning conference (S-band),,,
19:00-19:30,,Report prep,,,
19:30-20:00,,DINNER,,,
20:00-20:30,,Daily ration prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
GMT,CREW,ACTIVITY,,,
08:00-08:10,,Morning inspection,,,
08:10-08:40,,Post-sleep,,,
08:40-09:30,,BREAKFAST,,,
09:30-12:30,,Weekly housekeeping,,,
12:30-14:00,FE-1,Physical Exercise (TVIS) day 4,,,
12:30-14:00,CDR,Physical Exercise (RED),,,
14:00-15:00,,DINNER,,,
15:00-15:30,,Weekly planning conference (S-band),,,
15:30-16:00,,BCAT Experiment: setup,,,
16:15-16:35,,ISS crew / Program management weekly conference (S-band),,,
16:40-17:00,CDR,Private conference w/MCC-H (Ku + S-band),,,
17:15-18:15,CDR,Physical Exercise (TVIS),,,
18:00-18:30,FE-1,СОЖ maintenance,,,
18:15-18:20,CDR,TVIS/RED/HRM data transfer to MEC,,,
18:20-18:25,CDR,Carbon dioxide level monitoring,,,
18:25-18:40,CDR,Reboot all PCS (once a week),,,
18:40-18:45,CDR,SSC OCA router reboot,,,
18:30-19:30,FE-1,Physical Exercise (VELO + Force Loader/cycle 1) day 4,,,
19:00-19:25,CDR,BCAT experiment: photo,,,
19:30-20:00,,DINNER,,,
20:00-20:30,,Daily ration prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task List,FE-1,PULSE. Experiment ops,,,
БСПН data copying to flash card using ISS Wiener,,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,,Post-sleep,,,
06:40-07:30,,BREAKFAST,,,
07:30-07:45,,Daily planning conference (S-band),,,
07:45-09:45,,ПхО and DC1 set up for EVA,,,
09:50-09:55,CDR,HAM radio set up,,,
09:55-10:25,FE-1CDR (assist),Hand ergometry Tо=10:04 Tagup w/specialists (VHF),,,
10:25-11:25,FE-1,SM panel 101 photo/file prep for downlink via ОСА,,,
10:25-10:35,CDR,HAM radio pass,,,
10:35-10:50,CDR,Food frequency questionnaire,,,
11:05-11:25,CDR,IMS file prep,,,
11:30-12:00,CDRFE-1 (assist),Hand ergometry Tо=11:37 Tagup w/specialists (VHF),,,
12:00-12:15,FE-1,IMS tagup (S-band),,,
12:00-12:15,CDR,Routine inspection of RED,,,
12:15-13:45,FE-1,Physical Exercise (TVIS) day 1,,,
12:15-13:45,CDR,Physical Exercise (RED),,,
13:45-14:05,FE-1,"Condensate sampling (КАВ) upstream of Purification column unit (БКО) incondensate water recovery system [СРВ-К2М]: system set up, samplerinstallation",,,
13:45-13:55,CDR,CSA-CP data collection,,,
14:05-15:05,,LUNCH,,,
15:05-16:05,CDR,US EVA tool prep,,,
15:25-15:35,FE-1,КАВ sampling upstream of БКО СРВ-К2М: sampler changeout,,,
15:35-15:55,FE-1,PLANTS-2. Data downlink,,,
16:05-16:50,CDR,Monthly maintenance of TVIS,,,
16:05-17:05,FE-1,Physical Exercise (VELO + Force Loader/cycle) day 1,,,
16:50-17:50,CDR,Physical Exercise (TVIS),,,
17:05-17:20,FE-1,КАВ sampling upstream of БКО СРВ-К2М: sampler removal,,,
17:20-18:20,FE-1,Water sampling from water distribution and heating unit (БРП-М) into samplecontainer (ЕДП) from HOT tap (without flush)Water sampling from БРП-М into drink bags,,,
17:50-17:55,CDR,TVIS/RED/HRM data transfer to MEC,,,
17:55-18:25,CDR,СОЖ maintenance,,,
18:20-18:40,FE-1,Daily plan review,,,
18:30-18:45,CDR,Daily plan review,,,
18:40-18:45,FE-1,STATOKONIA. Temperature check per [АРТ],,,
18:45-19:00,,Daily planning conference (S-band),,,
19:00-19:30,,Report prep,,,
19:30-20:00,,Daily ration prep,,,
20:00-20:30,,DINNER,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task List,,PLANTS-2. Water container top-off,,,
Audit of equipment to record АСН-М data to Laptop 3,,,,,
ССВП wipes audit in Soyuz БО,,,,,
ТБУ. Temperature check,,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,,Post-sleep,,,
06:40-07:30,,BREAKFAST,,,
07:30-08:00,,Work prep,,,
08:30-08:45,,Daily planning conference (S-band),,,
09:15-09:20,CDR,Comm reconfig for dry run,,,
09:20-09:35,Air duct disassembly in DC1 (Do not disassemble fan B3),,,,
09:35-09:55,,Orlan system check during dry run,,,
10:55-10:10,,БСС [Orlan Interface Unit] check,,,
10:10-10:40,,Checkout of УСИ [Data Output Device] BETA-08 using Gamma-1М hardware,,,
10:40-11:10,,Donning gear,,,
11:10-11:20,FE-1,Comm config for dry run,,,
11:20-11:50,,Comm check and monitoring medical parameters,,,
12:25-12:40,"Entry into Orlan, backpack seal off",,,,
12:40-12:45,Check of Orlan and БСС controls,,,,
12:45-12:50,Orlan and БСС preliminary leak check,,,,
12:50-13:05,Orlan fit check at suit pressure =0.4,,,,
13:05-13:35,Orlan translation exercise,,,,
13:35-14:05,Exit from Orlan,,,,
14:05-15:05,LUNCH,,,,
15:05-17:15,CDR,"Cleanup ops, air duct installation",,,
15:05-17:05,FE-1,,,,
17:05-17:15,FE-1,Post-dry run comm system reconfig for nominal ops,,,
17:15-17:55,,Installation of EVA ORUs,,,
18:05-18:35,,Daily plan review,,,
18:35-18:50,,Daily planning conference (S-band),,,
19:30-20:00,,DINNER,,,
20:00-20:30,,Daily ration prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task List,,СОЖ maintenance.,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:40,,Post-Sleep,,,
06:40-06:50,FE-1,MO-8. Setup,,,
,CDR,Calf Circumference Measurement,,,
06:50-07:00,FE-1,,,,
06:50-07:05,CDR,Body Mass Measurement,,,
07:05-07:20,FE-1,,,,
07:05-07:55,CDR,BREAKFAST,,,
07:20-07:30,FE-1,MO-8. Closeout Ops,,,
07:30-07:55,BREAKFAST,,,,
07:55-08:10,,Daily Planning Conference (S-band),,,
08:10-08:35,FE-1,BREAKFAST,,,
08:10-08:35,CDR,Prep for Work,,,
08:35-08:55,FE-1,"СРВ-К2М Atmospheric Condensate Sampling – setup, sampler install",,,
08:35-11:35,CDR,Airlock SPCU Heat Exchanger Repair,,,
08:55-10:55,FE-1,,,,
10:55-11:05,СРВ-К2М Atmospheric Condensate Sampling – sampler replacement,,,,
11:05-12:35,SM Rodnik Bladder БВ1 Compression,,,,
11:35-13:05,CDR,Physical Exercise (RED),,,
12:55-13:05,FE-1,СРВ-К2М Atmospheric Condensate Sampling – sampler replacement,,,
13:05-14:05,,LUNCH,,,
14:05-15:35,CDR,Airlock SPCU Heat Exchanger Repair,,,
14:05-14:50,FE-1,,,,
14:50-15:05,"СРВ-К2М Atmospheric Condensate Sampling – sampler removal, teardown",,,,
15:05-15:20,Private Medical Conference (S-band),,,,
15:20-17:50,PROFILAKTIKA. Experiment Ops Using FL-1 Force Loader. Tagup w/specialists(VHF + S-band),,,,
15:35-16:35,CDR,Physical Exercise (TVIS),,,
16:35-16:40,Weekly TVIS Maintenance,,,,
16:40-16:45,"TVIS, RED, and HRM Data Transfer to MEC",,,,
16:45-17:15,Water transfer from CWC 1042 to EDV,,,,
17:15-17:30,Private Medical Conference (S-band),,,,
17:30-17:45,Video Camera Disassembly for Heat Exchanger Video,,,,
17:45-17:55,PAO Hardware Setup,,,,
17:50-17:55,FE-1,SM Rodnik Bladder БВ1 Compression. Tag-up w/specialists (S-band),,,
17:55-18:05,,PAO Crew Prep,,,
18:05-18:25,,"Educational event w/ St. Mark School, San Rafael (Ku + S-band)",,,
18:25-18:40,,Daily Planning Conference (S-band),,,
18:40-19:00,,Daily Plan Review,,,
19:00-19:30,,Report Prep,,,
19:30-20:00,,DINNER,,,
