0,1,2,3,4
18:35-18:45,,FE-2,,CWQMK Stowage
18:50-19:50,,FE-4,,Physical Exercise T 2
19:00-20:30,,FE-5,,"Physical Exercise (TVIS), Day  2"
19:20-19:35,,FE-2,,Private Psychological Conference
19:40-19:50,,FE-2,,Camcorder Setup
19:50-20:40,,FE-2,,Evening Work Prep
19:50-20:00,,FE-4,,T2 Snubber Arm Inspection
19:50-20:30,,FE-3,,Evening Work Prep
20:00-20:40,,"CDR, FE-4",,Evening Work Prep
20:00-20:25,,FE-6,,Evening Work Prep
20:25-20:40,,FE-6,,Private Medical Conference
20:30-20:35,,FE-3,,Elektron-VM Aerosol Filter Inspection
20:30-20:40,,FE-5,,Evening Work Prep
20:40-21:05,,,,Daily Planning Conference (S-band) Soyuz 228 Loading Status Report
21:05-21:20,,,,Change of Command Ceremony (Ku+S-band)
21:20-21:30,,"CDR, FE-3,FE-4",,Evening Work Prep
21:20-21:30,,FE-2,,Post TVIS Test Camcorder Teardown
21:20-23:20,,FE-5,,Pre-sleep
21:25-23:25,,FE-6,,Pre-sleep
21:30-23:30,,"CDR, FE-3,FE-4",,Pre-sleep
21:30-21:35,,FE-2,,MPC Power Up
21:35-23:25,,FE-2,,Pre-sleep
23:20-23:30,FE-5,ГФИ-1 [Geophysical Studies]. Start SONY DCR-TRV900E Camcorder Battery Charge,,
23:25-23:30,FE-2,MPC Power Down,,
23:25-23:30,FE-6,REACTION Self Test,,
23:30-13:30,,SLEEP,,
,,URAGAN Observations and Photography,,
Task List,FE-5,IMS Update,,
,,СОЖ Maintenance,,
GMT,,CREW,,ACTIVITY
06:00-06:05,,CDR,,Elektron-VM Aerosol Filter Inspection
06:00-06:10,,"FE-3,FE-5",,Morning Inspection
06:00-06:05,,"FE-2,FE-4,FE-6",,SLEEP Data Log Entry
06:05-06:10,,"CDR,FE-4,FE-6",,Morning Inspection
06:05-06:15,,FE-2,,Morning Inspection
06:10-06:40,,"CDR,FE-3,FE-4,FE-5,FE-6",,Post-sleep
06:15-06:45,,FE-2,,Post-sleep
06:40-07:30,,"CDR,FE-3,FE-4,FE-5,FE-6",,BREAKFAST
06:45-07:35,,FE-2,,BREAKFAST
07:30-08:05,,"CDR,FE-3,FE-4,FE-6",,Work Prep
07:30-07:55,,FE-5,,Work Prep
07:35-08:05,,FE-2,,Work Prep
07:55-08:05,,FE-5,,ГФИ-1 [Geophysical Studies]. Start SONY DCR-TRV900E CamcorderBattery Charge
08:05-08:30,,.,,Daily Planning Conference (S-band)
08:30-11:30,,"CDR,FE-3",,TORU OBT. Tagup with specialists (S-band)
08:30-09:00,,FE-2,,Node 3 Air Revitalization System (ARS) Umbilical Demate
08:30-08:40,,FE-4,,Work Prep
08:30-10:00,,FE-5,,"Physical Exercise (TVIS), Day  3"
08:30-10:00,,FE-6,,Physical Exercise (ARED)
08:40-08:45,,FE-4,,T2 Guide Installation
08:45-09:00,,FE-4,,LAB1S1 Rack Hardware Installation
09:00-09:10,,"FE-2,FE-4",,In-flight Maintenance (IFM). Cabin Removal for ARS Rack Transfer
09:10-09:25,,FE-4,,Installing Hydraflow Flanges at LAB ARS UIP
09:25-10:10,,"FE-2,FE-4",,Air Revitalization System (ARS) Rack Relocation
10:00-10:10,,FE-6,,WRS Water Sample Analysis
10:00-11:00,,FE-5,,Physical Exercise (ARED)
10:10-10:55,,"FE-2,FE-4",,Air Revitalization System (ARS) Rack Relocation
10:10-11:10,,FE-6,,Physical Exercise (CEVIS)
10:55-11:25,,FE-2,,Air Revitalization System (ARS) Rack Umbilical Mate
10:55-11:10,,FE-4,,NOD3A4 Ground Strap Remove and Replace
11:05-12:35,,FE-5,,RELAXATION Hardware Installation and Parameter Adjustment. Tagupwith specialists (S-band)
11:20-11:30,,FE-6,,"MSG SAME Experiment Daily Startup, Step 1"
11:30-12:30,,"FE-2,FE-4",,Air Revitalization System (ARS) Rack Relocation
11:30-13:00,,FE-3,,"Physical Exercise (TVIS), Day  3"
11:30-12:00,,FE-6,,SAME Sample Carousel Exchange
12:00-13:00,,CDR,,Physical Exercise (ARED)
12:00-12:15,,FE-6,,SAME Sample Carousel Changeout
12:15-12:40,,FE-6,,WRS.  Water Filled Container Count
12:30-13:00,,FE-2,,Node 3 Air Revitalization System (ARS) Rack Closeout
12:30-13:00,,FE-4,,Crew Medical Officer (CMO) Proficiency Training
12:35-12:55,,FE-5,,RELAXATION Observation. Tagup with specialists (S-band)
12:40-12:50,,FE-6,,TOCA 2 Data Recording
12:50-13:00,,FE-6,,EHS Sampling Start
13:00-14:00,,.,,LUNCH
14:00-14:10,,CDR,,Maintenance Activation of Atmosphere Purification System EmergencyVacuum Valves [АВК СОА]
14:00-15:05,,FE-4,,Surface Sampling And Analysis (T+5)
14:00-14:20,,"FE-2,FE-6",,Crew Cabin Installation
14:00-14:25,,FE-3,,Collect SM and FGB Air Samples Using АК-1М Sampler
14:00-14:40,,FE-5,,RELAXATION Hardware Removal
14:20-14:30,,CDR,,VHF1 comm session with ISS crew during RGS 21 AOS
14:20-14:50,,FE-2,,AR2 Rack Umbilical Mate
14:20-14:50,,FE-6,,Review of CFE procedures prior to first CFE test run
14:25-14:35,,FE-3,,ИПД Air Sampling for CO in SM
14:35-14:50,,CDR,,Private Medical Conference (Ku+S-band)
14:35-15:15,,FE-3,,СОЖ Maintenance
14:40-15:40,,FE-5,,Auxiliary Laptop Anti-Virus Update
14:50-15:05,,FE-2,,ARS Installation Closeout
14:50-16:00,,FE-6,,CFE Hardware Setup
15:05-15:35,,FE-4,,SODI Experiment Hardware Locate
15:05-15:20,,FE-2,,ARED Flywheel Cylinder Evacuation
15:20-15:35,,FE-2,,Private Medical Conference
15:25-16:25,,"CDR,FE-3-(assists)",,Orthostatic stability evaluation with LBNP (То=15:51). Tagup withspecialists (VHF)
15:35-15:50,,FE-2,,Vascular Blood Collection Hardware Setup
15:35-17:05,,FE-4,,Physical Exercise (ARED)
15:40-17:10,,FE-5,,Video recording for Roskosmos Channel
15:50-15:55,,FE-2,,T2 Alignment Remove
16:00-16:30,,FE-6,,WRS.  Water Filled Container Count
16:05-17:05,,FE-2,,Physical Exercise T 2
16:25-16:45,,CDR,,IMS Update
16:25-16:40,,FE-3,,Private Medical Conference (Ku+S-band)
16:30-16:40,,FE-6,,MCA Pump Out
16:40-16:55,,FE-6,,Private Medical Conference
16:55-17:55,,"FE-3,CDR (assists)",,Orthostatic Stability Evaluation with LBNP. То= 17:26. Tagup withspecialists (VHF)
16:55-17:55,,FE-6,,RSR stowage reconfiguration
17:05-18:35,,FE-2,,Physical Exercise (ARED)
17:05-18:05,,FE-4,,Physical Exercise (CEVIS)
17:10-17:25,,FE-5,,Private Medical Conference (Ku+S-band)
17:25-18:15,,FE-5,,RSK1 Laptop Software Upgrade Version 2.3
18:00-18:15,,FE-3,,URISIS Hardware Setup
18:00-18:05,,FE-6,,EHS Sampling Termination
18:05-18:30,,FE-4,,Evening Work Prep
18:05-18:15,,FE-6,,MCA Pump Out
18:10-18:15,,CDR,,Elektron-VM Aerosol Filter Inspection
18:15-18:35,,"CDR,FE-3,FE-5",,Evening Work Prep
18:15-18:30,,FE-6,,Remove items from COL1D4 stowage location
18:30-18:35,,FE-4,,Daily Diet Monitoring
18:35-19:00,,.,,Daily Planning Conference (S-band)
19:00-19:30,,"CDR,FE-2,FE-3,FE-5",,Evening Work Prep
19:00-19:30,,FE-4,,SLAMMD Hardware Setup
19:00-19:05,,FE-6,,MSG/Smoke Aerosol Measurement Experiment Daily Shutdown
19:05-19:30,,FE-6,,Evening Work Prep
19:30-21:30,,"CDR,FE-3,FE-4,FE-6",,Pre-sleep
19:30-19:35,,FE-2,,MPC Power Up
19:30-21:20,,FE-5,,Pre-sleep
19:35-21:25,,FE-2,,Pre-sleep
21:20-21:30,,FE-5,,SONOCARD Experiment Start
21:25-21:30,,FE-2,,MPC Power Down
21:30-06:00,,.,,SLEEP
TIME,CREW,ACTIVITY/ ODF or RADIOGRAM,,
06:00-06:05,FE-5,Elektron-VM Aerosol Filter Inspection,,
06:00-06:10,CDR,Morning Inspection,,
06:00-06:05,FE-6,REACTION: reaction self-test,,
06:05-06:10,"FE-5, FE-6",Morning Inspection,,
06:10-06:40,.,Post-Sleep,,
06:40-07:30,.,Breakfast,,
,,Weekly Housekeeping,,
07:30-10:00,FE-5,"SM Ventilation System Preventive Maintenance, Group Е; FGB ЦВ2 Fan",,
,,Cleaning,,
07:30-10:30,"CDR, FE-6",Weekly Housekeeping,,
10:00-11:00,FE-5,Physical Exercise - ARED,,
11:00-12:30,FE-5,"Physical Exercise - TVIS, Day 2",,
12:30-13:00,.,Weekly Planning Conference (S-band),,
13:00-14:00,.,Lunch,,
,,СОЖ Maintenance. Potok Filter Cleaning: SM and FGB (using vacuum,,
14:00-14:40,FE-5,"cleaner with uholstery nozzle with Potok off) Usage Counter (СП), Water Supply System (СВО), and SM and FGB Potok",,
,,"On Time Calldowns, МФР Hse Inspection",,
14:40-14:55,FE-5,Private Family Conference (Ku+S-band),,
14:55-15:10,FE-5,Soyuz 229 Gas Analyzer Deactivation,,
15:00-16:30,FE-6,Physical Exercise - ARED,,
15:30-15:45,CDR,Private Family Conference,,
16:30-18:00,CDR,Physical Exercise - ARED,,
16:30-17:30,FE-6,Physical Exercise - ARED,,
17:35-17:50,FE-6,Private Family Conference,,
18:00-19:00,CDR,Physical Exercise - T2,,
18:20-18:25,FE-5,Elektron-VM Aerosol Filter Inspection,,
18:30-18:35,FE-6,SSC File Server Reboot,,
18:35-18:40,FE-6,OCA SSC Router Reboot,,
18:40-18:45,FE-6,ISS Server Router Reboot,,
18:45-19:15,"FE-5, FE-6",Evening Work Prep,,
19:00-19:15,CDR,Evening Work Prep,,
18:15-19:30,.,Daily Planning Conference (S-band),,
19:30-21:25,FE-6,Pre-Sleep,,
19:30-21:30,FE-5,Pre-Sleep,,
19:30-20:20,CDR,Pre-Sleep,,
20:20-20:35,CDR,Private Family Conference (Ku+S-band),,
20:35-21:30,CDR,Pre-Sleep,,
21:25-21:30,FE-6,REACTION: reaction self-test,,
21:30-06:00,.,Sleep,,
Task List,FE-5,URAGAN. Observation and Imagery,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"FE-2,FE-3,FE-5",Morning Inspection,,
06:00-06:05,"FE-4,FE-6",Integrated Immune Liquid Saliva Sample Collection,,
06:00-06:05,CDR,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,"CDR,FE-4,FE-6",Morning Inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:35,"CDR,FE-4,FE-6",BREAKFAST,,
06:40-07:30,"FE-2,FE-3,FE-5",BREAKFAST,,
07:30-07:35,FE-3,TBU (Universal Bioengineering Thermostat). Temperature Check(Report temperature to MCC),,
09:00-10:30,CDR,"Physical Exercise (TVIS), Day  2",,
09:00-10:00,FE-6,Physical Exercise T 2,,
09:30-10:30,FE-5,"Physical Exercise (VELO), Day  3",,
10:00-11:30,FE-6,Physical Exercise (ARED),,
10:30-12:00,FE-5,"Physical Exercise (TVIS), Day  3",,
10:30-11:30,FE-2,Physical Exercise T 2,,
10:35-10:50,CDR,Private Family Conference (Ku+S-band),,
11:30-13:00,FE-2,Physical Exercise (ARED),,
12:00-13:00,FE-3,"Physical Exercise (TVIS), Day  3",,
12:05-12:20,FE-5,Private Family Conference (Ku+S-band),,
12:50-13:00,FE-4,Formaldehyde Monitoring Kit (FMK) Stow Operations,,
13:00-14:00,.,LUNCH,,
14:00-14:05,FE-5,MPC Power Up,,
14:05-14:15,FE-5,PAO Hardware Setup,,
14:15-14:35,FE-5,MCC-TV Greeting to the participants at the grand opening of theRussian Cultural Center in Beijing (Ku+S-band),,
14:35-14:40,FE-5,MPC Power Down,,
15:30-16:30,CDR,Physical Exercise (ARED),,
16:10-17:10,FE-4,Physical Exercise (CEVIS),,
16:30-17:10,CDR,"СОЖ Maintenance. SM and FGB Flush Counter (СП), Water SupplySystem (СВО), Potok Air Purification System Data Calldowns",,
17:10-18:40,FE-3,"Physical Exercise (TVIS), Day  3",,
17:10-18:40,FE-4,Physical Exercise (ARED),,
18:00-18:05,CDR,Elektron-VM Aerosol Filter Inspection,,
18:25-18:40,"FE-2,FE-6","Crewmembers transferring samples, review reference material",,
18:40-19:05,.,Evening Work Prep,,
19:05-19:30,.,Daily Planning Conference (S-band),,
19:30-19:45,FE-2,Private Family Conference,,
19:30-21:30,"CDR,FE-3,FE-4,FE-5",Pre-sleep,,
19:45-21:30,FE-2,Pre-sleep,,
21:30-06:00,.,SLEEP,,
Task List,CDR,SEINER Ocean Observations,,
FE-5,URAGAN Observations and Photography,,,
"SM, DC1, MRM2 Window Inspection",,,,
"CDR,FE-5",ECON. Observations and Photography,,,
GMT,CREW,ACTIVITY /,,
06:00-06:05,CDR,Elektron-VM Aerosol Filter Inspection,,
06:00-06:10,"FE-2, FE-3,FE-4, FE-5,FE-6",Morning Inspection,,
06:05-06:10,CDR,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-07:55,,Daily Planning Conference (S-band),,
07:55-08:15,"CDR, FE-3",Work Prep,,
07:55-08:05,FE-2,FIR Photo/Video Setup,,
07:55-08:25,FE-4,Periodic Health Status - Subject,,
,FE-6,Periodic Health Status - Assistance,,
07:55-08:10,FE-5,Work Prep,,
08:05-08:20,FE-2,Fluids Integrated Rack (FIR) ARIS Snubber Pins/Cups Adjustment,,
08:10-13:10,FE-5,"ПО-5 Replacement (on Suits 4, 5, 6) DC1 comm config",,
08:20-08:30,FE-2,BLB Introduction and removal of thermal masses into/from ATCS 1/2,,
08:25-08:55,FE-6,Periodic Health Status - Subject,,
,FE-4,Periodic Health Status - Assistance,,
08:30-09:30,FE-2,Physical Exercise T 2,,
08:30-09:25,"CDR, FE-3-assists",LBNP Exercise (PRELIMINARY) (VHF) /,,
08:55-09:05,FE-4,Fluids Integrated Rack Alignment Guide Removal,,
08:55-09:20,FE-6,Periodic Health Status (PHS) Data Entry and Hardware Stow,,
09:10-09:20,FE-4,MARES. Historical Documentation Photography Reconfiguration and Video SetUp,,
09:20-10:10,"FE-4, FE-6",MARES Hardware Unstow,,
09:30-11:00,FE-2,Physical Exercise (ARED),,
09:30-10:00,"CDR, FE-3",Crew Departure Prep,,
10:00-10:55,"FE-3,CDR-assists",LBNP training (PRELIMINARY) (VHF),,
10:10-11:40,"FE-4,FE-6",MARES. Electronics Subsystem Configuration Set up,,
10:55-11:25,FE-3,"CASCADE Removing from ТБУ, mixing in КТ, replacing to ТБУ",,
10:55-11:10,CDR,Crew Departure Prep,,
11:00-11:10,FE-2,BLB Temperature Behaviour Testing,,
11:10-11:25,CDR,CASCADE Photography,,
11:10-11:20,FE-2,ARIS Range Test Monitoring,,
11:20-12:20,FE-2,Crew Departure Prep,,
11:25-11:30,FE-3,CASCADE TBU Storage Mode Activation at +4 deg C,,
11:25-11:35,CDR,КОБ2 4ГБ4 Half-Coupling Shell Coolant Leak Check,,
11:30-12:00,FE-3,Pressurization of spare Elektron Liquid Unit #056,,
11:40-13:10,CDR,"Physical Exercise (TVIS), Day  3",,
11:40-13:10,"FE-4, FE-6",MARES Main Box Hardware Configuration,,
12:00-12:10,FE-3,BIOEMULSION. Replacement of Glove Units,,
12:10-12:15,FE-3,BIOEMULSION. Activate Sterilization,,
12:15-12:45,FE-3,Crew Departure Prep,,
13:05-13:10,FE-3,BIOEMULSION. Changing ACT position and photography,,
13:10-14:10,.,LUNCH,,
14:10-14:30,"CDR, FE-2,FE-4, FE-5,FE-6",Conference With Astronaut Office Management,,
14:10-15:35,FE-3,"BIOEMULSION. Refuel Bioreactor, place in KT and turn on",,
14:30-14:35,FE-6,P/L Multi-Protocol Converter (MPC) Power On,,
14:30-15:10,FE-5,Filling EDV [KOB] for Elektron-VM,,
14:30-14:35,FE-2,Vessel Location Adjustment,,
14:35-15:10,CDR,BIOEMULSION. Assistance during filling ops and photography,,
14:35-15:00,FE-6,Troubleshooting Multi-Protocol Converter (MPC) Power Supply,,
14:45-14:50,FE-2,BLB Temperature Behaviour Testing,,
14:50-17:05,FE-2,Measure Oxygen Generation System (OGS) PH,,
14:55-15:10,FE-4,IMS Tagup (S-band),,
15:10-15:20,FE-4,CWC Audit,,
15:10-15:50,FE-5,СОЖ Maintenance,,
15:10-15:25,CDR,BIOEMULSION. Photography during experiment ops,,
15:25-16:55,FE-4,Physical Exercise (ARED),,
15:25-16:05,CDR,Transfer БТХ PL from CRYOGEM-03 to TBU (+4 deg C),,
15:35-15:55,FE-3,"BIOEMULSION. Glovebox-S Closeout Ops, Sterilization Activation",,
15:55-16:35,FE-3,IDENTIFICATION. Copy ИМУ-Ц micro-accelerometer data to laptop,,
15:55-16:55,FE-6,Physical Exercise (CEVIS),,
16:05-18:30,CDR,BIODEGRADATION. Photography of Structure Surface Sampling,,
16:20-17:20,FE-5,"Physical Exercise (VELO), Day  4",,
16:35-17:35,FE-3,"Physical Exercise (TVIS), Day  4",,
16:55-17:05,FE-4,SDTO T2 Harness Setup,,
16:55-18:25,FE-6,Physical Exercise (ARED),,
17:05-18:05,FE-4,Physical Exercise T 2,,
17:15-17:25,FE-2,CIR Alignment Guide Removal,,
17:20-18:50,FE-5,"Physical Exercise (TVIS), Day  4",,
17:35-17:55,FE-3,IMS Update,,
17:35-17:45,FE-2,FIR Alignment Guide Installation,,
17:45-18:00,FE-2,ERNOBOX Power Supply Reconfiguration,,
17:55-18:35,FE-3,BIOEMULSION. Glovebox-S Closeout Ops Post Sterilization,,
18:00-18:05,FE-2,AED TEST,,
18:05-18:15,FE-2,Vessel ID Sys (VIS) RF Filter Setup Configuration,,
18:05-18:15,FE-4,SDTO T2 Inspection,,
18:15-18:30,FE-2,Sampling from WPA,,
18:15-18:25,FE-4,SDTO T2 Harness Data Downlink,,
18:25-18:45,FE-4,SDTO TVIS Harness Configuration,,
18:35-18:40,CDR,Elektron-VM Aerosol Filter Inspection,,
18:35-18:40,FE-6,P/L Multi-Protocol Converter (MPC) Power Off,,
18:40-18:50,FE-6,Integrated Immune: Hardware Setup for Crew Saliva Sampling,,
18:40-19:05,"CDR, FE-2",Evening Work Prep,,
18:45-19:05,FE-4,Evening Work Prep,,
18:50-19:05,FE-6,Evening Work Prep,,
18:50-19:05,FE-5,Evening Work Prep,,
19:05-19:30,,Daily Planning Conference (S-band),,
19:30-21:30,"FE-3, FE-4,FE-5, FE-6",Pre-sleep,,
19:30-19:35,FE-2,MPC Power Up,,
19:30-21:20,CDR,Pre-sleep,,
19:35-21:25,FE-2,Pre-sleep,,
21:20-21:30,CDR,RUSALKA Battery Charge,,
21:25-21:30,FE-2,MPC Power Down,,
21:30-06:00,,SLEEP,,
Task List,FE-5,URAGAN. Observations and Photography,,
"SM, DC1, MRM2 Window Inspection",,,,
GMT,,CREW,ACTIVITY,
06:00-06:10,,"FE-3, FE-4,FE-5",Morning Inspection,
06:00-06:05,,FE-6,REACTION Self Test,
06:00-06:20,,FE-2,HRF Urine Sample Collection Subject,
06:00-06:05,,CDR,Elektron-VM Aerosol Filter Inspection,
06:05-06:10,,"FE-6, CDR",Morning Inspection,
06:10-06:40,,"FE-3, FE-4,FE-5, FE-6,CDR",Post-sleep,
06:20-06:25,,FE-2,PROK- PH Urine Test,
06:25-06:35,,FE-2,HRF Urine Sample Insertion Into MELFI,
06:35-07:00,,FE-2,Post-sleep,
06:40-07:00,,"FE-3, FE-4,FE-5, FE-6,CDR",BREAKFAST,
07:00-07:15,,,Daily Planning Conference (S-band),
07:15-07:40,,FE-2,Post-sleep,
07:15-07:45,,"FE-3, FE-4,FE-5, FE-6,CDR",BREAKFAST,
07:40-08:30,,FE-2,BREAKFAST,
07:45-08:15,,"FE-3, CDR",Work Prep,
07:45-08:15,,FE-5,Connect СРК (radiation monitoring system) and КЦП (central post computer)via АСП (network connections adapter).  Tagup with specialists (S-band),
08:00-08:10,,FE-6,Work Prep,
08:00-08:20,,FE-4,Work Prep,
08:10-08:20,,FE-6,Glove Box (MSG) Activation,
08:15-10:15,,"FE-3, CDR",CARDIOMED Checkout То=09:30.Tagup with specialists (VHF),
08:15-09:35,,FE-5,Progress 407 Unloading and IMS Updates,
08:25-09:55,,FE-4,Physical Exercise (ARED),
08:30-08:35,,FE-6,Video Camera Assembly 1 (VCA1) Adjustment,
08:35-10:20,,FE-6,SODI Experiment Setup,
08:35-08:50,,FE-2,FIR Photo/Video Setup,
08:50-09:00,,FE-2,ARIS Alignment Guide Relocation,
09:00-09:25,,FE-2,T2 Monthly Inspection,
09:35-09:55,,FE-5,ТВУ(#10Ю=А91) Removal/Installation. Search for hardware.  Tagup withspecialists (S-band),
09:45-10:45,,FE-2,Physical Exercise (CEVIS),
09:55-10:55,,FE-4,Physical Exercise T 2,
10:15-11:45,,CDR,"Physical Exercise (TVIS), Day 1",
10:20-10:25,,FE-6,ISS HAM  Radio Setup in Service Module,
10:25-10:40,,FE-6,ISS HAM Radio Session From SM,
10:35-10:50,,FE-5,CASCADE Photography,
10:35-11:05,,FE-3,"CASCADE Remove from TBU, Mix in КТ, Set up in TBU",
10:40-11:55,,FE-6,SODI Colloid Experiment Setup,
10:45-10:50,,FE-2,Fluids Integrated Rack ARIS Position Control Stability Test Monitoring,
11:05-11:25,,FE-2,HRF Urine Sample Collection Subject,
11:15-12:45,,FE-5,"Physical Exercise (TVIS), Day 2",
11:25-11:30,,FE-2,HRF Urine Sample Insertion Into MELFI,
11:30-13:00,,FE-2,Physical Exercise (ARED),
