0,1,2,3,4
15:15-15:20,CDR,USND2 Power On,,
15:20-15:30,CDR,SPRINT Preparation,,
15:30-15:55,CDR,Sprint Ultrasound 2 Pre-Scan,,
15:30-15:50,FE-5,HRF Urine Sample Collection Subject,,
15:45-16:25,FE-4,Replace Signal-VM ДС-7А Smoke Detectors #5. Tagup with specialists (S-band),,
15:50-15:55,FE-5,MELFI Urine Sample Insertion,,
15:55-16:40,CDR,SPRINT Scanning,,
15:55-16:00,FE-5,ISSAC Lab Window Shutter Open,,
16:00-17:30,FE-5,Physical Exercise (ARED),,
16:25-17:05,FE-4,СОЖ Maintenance,,
16:40-16:50,CDR,Sprint Ultrasound 2 Post-Scan,,
16:50-17:00,CDR,Ultrasound 2 Data Transfer,,
17:00-18:15,CDR,Physical Exercise T2,,
17:05-18:35,FE-4,"Physical Exercise (TVIS), Day 3",,
17:30-17:50,FE-5,HRF Urine Sample Collection Subject,,
17:50-17:55,FE-5,HRF Urine Sample MELFI Insertion,,
17:55-18:05,FE-5,HRF Blood Collection Hardware Setup,,
18:05-18:45,FE-5,Evening Work Prep,,
18:15-18:45,CDR,Evening Work Prep,,
18:35-18:40,FE-4,PLASMA CRYSTAL-3 PLUS. Pressure Check (Report to MCC),,
18:40-19:10,FE-4,Evening Work Prep,,
18:45-19:00,CDR,USND2 Hardware Power Off And Stow,,
18:45-19:10,FE-5,Pre-sleep,,
19:00-19:10,CDR,Evening Work Prep,,
19:10-19:25,.,Daily Planning Conference (S-band),,
19:25-19:30,FE-5,Start Video,,
19:30-21:30,FE-4,Pre-sleep,,
19:30-19:40,FE-5,Diagnostic Kit Oxygen Level Measurement,,
19:30-21:25,CDR,Pre-sleep,,
19:40-19:55,FE-5,Diagnostic Kit Brainwave Measurement Start,,
19:55-21:25,FE-5,Pre-sleep,,
21:25-21:30,FE-5,Terminate Video,,
21:25-21:30,CDR,BCAT6 – camera battery changeout and intervalometer restart,,
21:30-06:00,,SLEEP,,
Task List,FE-4,ECON. Observations and Photography,,
PLANTS-2. Watering,,,,
IMS Update,,,,
Preparation of reports for Roskosmos site,,,,
GMT,CREW,ACTIVITY,,
06:00-06:05,FE-5,Reaction Self Test,,
06:00-06:10,FE-4,Morning Inspection.SM ПСС [Caution & Warning Panel] Test,,
06:00-06:05,CDR,Reaction Self Test,,
06:05-06:15,FE-5,HRF Refrigerated Centrifuge Setup,,
06:05-06:10,CDR,BCAT6 - camera battery changeout and intervalometer restart,,
06:10-06:40,FE-4,Post-sleep,,
06:15-06:30,CDR,HRF Blood Draw Operator,,
06:15-06:35,FE-5,Sample collection,,
06:30-06:50,CDR,Urine Collection,,
06:35-06:45,FE-5,Morning Inspection,,
06:40-07:30,FE-4,BREAKFAST,,
06:45-06:55,FE-5,HRF Refrigerated Centrifuge Configure,,
06:50-07:00,CDR,MELFI Urine Sample Insertion,,
06:55-07:25,FE-5,Diagnostic Kit (DK). Brainwave Data Save,,
07:00-07:30,CDR,Post-sleep,,
07:25-07:30,FE-5,HRF Refrigerated Centrifuge Spin Terminate,,
07:30-07:40,FE-5,Nutrition and Repository Blood Sample Insertion into MELFI,,
07:30-07:45,FE-4,Work Prep,,
07:30-07:50,CDR,Work Prep,,
07:40-07:50,FE-5,Post-sleep,,
07:45-07:50,FE-4,Plasma Crystal-3 Plus. Pressure Check,,
07:50-08:05,,Daily Planning Conference (S-band),,
08:05-08:15,"CDR, FE-5",Post-sleep,,
08:05-08:45,FE-4,СОЖ Maintenance,,
08:15-08:30,FE-5,ISS Crew / SSIPC Management Conference,,
08:20-08:40,CDR,Urine Collection,,
08:30-08:40,FE-5,Post-sleep,,
08:40-08:45,CDR,HRF Urine Sample MELFI Insertion,,
08:40-09:30,FE-5,BREAKFAST,,
08:45-08:50,FE-4,Comm config prior to Plasma Crystal-3 experiment,,
08:45-09:35,CDR,BREAKFAST,,
08:50-09:10,FE-4,PLASMA CRYSTAL-3 PLUS. Hardware Activation and Experiment Start,,
09:10-10:00,FE-4,"TV (ISS-MCC, Ku-band). PLASMA CRYSTAL-3 PLUS. Start and Monitor theExperiment Tagup with specialists / (S-band)",,
09:30-10:00,FE-5,Work Prep,,
09:35-09:50,CDR,Work Prep,,
09:50-10:05,CDR,VO2max PPFS Stowage,,
10:00-10:50,FE-4,PLASMA CRYSTAL-3 PLUS. Performing Experiment in Manual Mode,,
10:00-10:20,FE-5,Urine Collection,,
10:05-10:45,CDR,Portable PFS power on and a 45-minute warm-up,,
10:20-10:25,FE-5,MELFI Urine Sample Insertion,,
10:30-10:45,FE-5,Progress 413 Unpack Prep,,
10:45-11:10,CDR,VO2max Protocol Preparation,,
10:45-12:15,FE-5,Physical Exercise (ARED),,
10:50-11:00,FE-4,Sending the article to the Editors Office of Europhysics Letters magazine fromthe ISS,,
11:10-11:20,CDR,VO2max Video Setup,,
11:10-11:30,FE-4,PLASMA CRYSTAL-3 PLUS. Experiment Termination,,
11:20-11:40,CDR,VO2max - PFS SW Calibration and Hardware Checkout,,
11:30-11:35,FE-4,Comm system reconfig after Plasma Crystal-3 experiment,,
11:35-12:05,FE-4,Plasma Crystal-3 Plus. Copy data from the hard drive,,
11:40-12:20,CDR,VO2max Experiment Protocol,,
12:05-13:20,FE-4,"Physical Exercise (TVIS), Day 1",,
12:15-13:00,FE-5,BIORHYTHM Data Save,,
12:20-13:10,CDR,VO2max - MBS Stow,,
13:00-13:05,FE-5,PWS2 – Deactivation,,
13:05-13:15,FE-5,PWS Reboot in Columbus,,
13:15-13:20,FE-5,PPRA Valve Inspection in Columbus,,
13:20-14:20,.,LUNCH,,
14:20-14:40,FE-4,Tightening Soyuz 702 -MRM1 QD Screw Clamps,,
14:20-14:30,CDR,"BCAT6 - camera battery changeout, image download, and intervalometerrestart",,
14:30-14:35,CDR,BCAT6 Sample Check,,
14:35-14:50,"CDR, FE-5","Crew Debriefing after WOOV3, 4 and 5 Encapsulation activity",,
14:40-16:10,FE-4,Install Progress 410 docking mechanism,,
14:50-15:00,CDR,CWC Audit,,
14:55-15:55,FE-5,Procedure review prior to Progress TORU Drill,,
15:00-15:20,CDR,VO2 Stowage,,
15:20-15:40,CDR,Urine Collection,,
15:40-15:45,CDR,MELFI Urine Sample Insertion,,
15:45-17:00,CDR,Physical Exercise (ARED),,
15:55-16:55,FE-5,Physical Exercise T2,,
16:10-17:10,FE-4,"Remove Local Temperature Sensor Switching Unit ЛКТ (ТА251МБ) andMemory Storage Device from Progress 410. Stow in 353-8 bag (00037141R),СМ1РО_3_314_1",,
16:55-17:05,FE-5,Diagnostic Kit Oxygen Level Measurement,,
17:00-17:05,CDR,HAM Radio Session Setup,,
17:05-17:20,CDR,HAM Radio Session,,
17:05-17:55,FE-5,Diagnostic Kit (DK). Heart Sound (HS) Measurement,,
17:10-18:25,FE-4,"Physical Exercise (TVIS), Day 1",,
17:20-17:25,CDR,VO2max - PFS Closeout Ops,,
17:25-17:45,CDR,Urine Collection,,
17:45-17:50,CDR,HRF Urine Sample MELFI Insertion,,
17:50-18:40,CDR,Evening Work Prep,,
18:00-18:15,FE-5,Diagnostic Kit (DK). Diagnostic Kit Camera Diagnosis,,
18:15-18:40,FE-5,Evening Work Prep,,
18:25-18:40,FE-4,Evening Work Prep,,
18:40-18:55,,Daily Planning Conference (S-band),,
18:55-19:10,,Evening Work Prep,,
19:10-20:30,"FE-4, FE-5",Pre-sleep,,
19:10-19:15,CDR,Start Video,,
19:15-20:30,CDR,Pre-sleep,,
20:30-20:50,,Weekly conference with the Program Management,,
20:50-21:30,FE-4,Pre-sleep,,
20:50-21:25,FE-5,Pre-sleep,,
20:50-21:15,CDR,Pre-sleep,,
21:15-21:20,CDR,BCAT6 - camera battery changeout and intervalometer restart,,
21:20-21:25,CDR,Reaction Self Test,,
21:25-21:30,FE-5,Reaction Self Test,,
21:25-21:30,CDR,Terminate Video,,
21:30-06:00,,SLEEP,,
Task List,FE-4,ECON. Observations and Photography,,
PLANTS-2. Watering,,,,
PLANTS-2. Experiment Photos,,,,
PLASMA CRYSTAL-3 PLUS. Hardware deactivation,,,,
IMS Update,,,,
Preparation of reports for Roskosmos site,,,,
GMT,,CREW,,ACTIVITY
06:00-06:05,,"CDR, FE-5",,Reaction Self Test
06:00-06:10,,FE-4,,Morning Inspection
06:05-06:15,,CDR,,Morning Inspection
06:05-06:10,,FE-5,,Morning Inspection
06:10-06:40,,"FE-4, FE-5",,Post-sleep
06:15-06:40,,CDR,,Post-sleep
06:40-07:30,,"CDR, FE-5",,BREAKFAST
06:40-07:30,,FE-4,,BREAKFASTSM ПСС [Caution & Warning Panel] Test (after breakfast)
07:30-10:30,,FE-4,,Weekly HousekeepingSM Ventilation System Group E MaintenanceFGB ЦВ2 Fan Cleaning Cleaning БМП (Micropurification Unit) Fan Grille
07:30-09:40,,FE-5,,Weekly Housekeeping
07:35-10:30,,CDR,,Weekly Housekeeping
09:40-09:45,,FE-5,,HAM Radio Session Setup
09:45-10:00,,FE-5,,HAM Radio Session
10:00-10:50,,FE-5,,Weekly Housekeeping
10:30-11:45,,FE-4,,Physical Exercise (ARED)
10:35-11:50,,CDR,,Physical Exercise T2
11:50-12:20,,,,Weekly Planning Conference (S-band)
12:45-13:00,,FE-4,,PLANTS-2. Watering
13:00-14:00,,,,LUNCH
14:00-14:40,,FE-4,,СОЖ Maintenance
14:10-14:20,,CDR,,Food Frequency Questionnaire
14:35-14:45,,CDR,,Crew inserts batteries in ERB2
14:40-14:55,,FE-4,,Private Family Conference (Ku + S-band)
15:05-15:55,,CDR,,European Recording Binocular 2 FLY-THROUGH video session during day orbit
15:55-17:10,,FE-4,,"Physical Exercise (TVIS), Day 4"
16:00-16:15,,FE-5,,JAXA Report
16:15-16:30,,FE-5,,JAXA Report
16:45-18:00,,CDR,,Physical Exercise (ARED)
17:00-18:00,,FE-5,,Physical Exercise T2
18:00-19:30,,FE-5,,Physical Exercise (ARED)
19:25-21:25,,CDR,,Pre-sleep
19:30-21:30,,FE-4,,Pre-sleep
19:30-21:25,,FE-5,,Pre-sleep
21:25-21:30,,"CDR, FE-5",,Reaction Self Test
21:30-06:00,,,,SLEEP
Task List,,FE-4,,Preparation of reports for Roskosmos site
,,PLANTS-2. Water Tank Refill,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR, FE-5",Morning Inspection,,
06:00-06:05,FE-4,PLASMA CRYSTAL. Pressure Check,,
06:05-06:10,FE-4,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,"CDR, FE-5",BREAKFAST,,
06:40-07:30,FE-4,BREAKFASTSM ПСС [Caution & Warning Panel] Test (after breakfast),,
07:30-07:45,FE-4,PLANTS-2. Watering,,
07:30-10:30,"CDR, FE-5",Weekly Housekeeping,,
07:45-09:15,FE-4,Weekly HousekeepingSM Ventilation System Group E MaintenanceFGB ЦВ2 Fan Cleaning,,
09:15-10:45,FE-4,"Physical Exercise (TVIS), Day  3",,
10:45-12:15,FE-4,Weekly HousekeepingSM Ventilation System Group E MaintenanceCleaning Potok Air Purification System Pre-filters in SM and FGB,,
10:55-12:10,CDR,Physical Exercise T 2,,
11:25-11:55,FE-5,Psychological Evaluation Program (WinSCAT),,
12:30-12:45,FE-4,Private Psychological Conference (VHF),,
12:45-13:15,,Weekly Planning Conference (S-band),,
13:15-14:15,,LUNCH,,
14:15-14:25,CDR,Food Frequency Questionnaire,,
14:25-14:55,CDR,Psychological Evaluation Program (WinSCAT),,
14:25-14:40,FE-4,"Private Family Conference (S + Ku-band in S/G2, S/G1- backup)",,
14:30-14:40,FE-5,Food Frequency Questionnaire,,
15:15-15:30,FE-5,Special Private Conference,,
15:25-15:50,FE-4,"ISS-MCC TV. TV GreetingsТо=15:20, Т1, Т2, Т3 activation from СПП",,
16:20-17:00,FE-4,СОЖ Maintenance,,
16:45-18:00,CDR,Physical Exercise (ARED),,
17:00-18:00,FE-4,"Physical Exercise (VELO), Day  3",,
17:00-18:00,FE-5,Physical Exercise T2,,
18:00-18:05,FE-4,Equipment Setup for PAO Event,,
18:00-19:30,FE-5,Physical Exercise (ARED),,
18:05-18:15,FE-4,Crew Prep for PAO Event,,
18:15-18:30,FE-4,ISS-MCC-M TV. TV Address to the Participants of World Science Forum inBudapest (S + Ku-band),,
19:30-21:25,FE-4,Pre-sleep,,
19:30-21:30,"CDR, FE-5",Pre-sleep,,
21:25-21:30,FE-4,PLASMA CRYSTAL. Pressure Check,,
21:30-06:00,,SLEEP,,
Task List,FE-4,Preparation of reports for Roskosmos site,,
SEINER Ocean Observations,,,,
ECON. Observations and Photography,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,FE-4,Morning Inspection.SM ПСС [Caution & Warning Panel] TestInspection of СМ-У connector on МНР-НС separator pump behind АСУpanel 139,,
06:00-06:05,"CDR,FE-5",BISP Pill Ingestion,,
06:05-06:10,"CDR,FE-5",Reaction Self Test,,
06:10-06:40,"FE-4,FE-5",Post-sleep,,
06:10-06:30,CDR,Urine Collection,,
06:30-06:40,CDR,MELFI Urine Sample Insertion,,
06:40-07:30,"FE-4,FE-5",BREAKFAST,,
06:40-07:10,CDR,Post-sleep,,
07:10-07:30,CDR,BREAKFAST,,
07:30-07:45,.,Daily Planning Conference (S-band),,
07:45-08:05,FE-4,Work Prep,,
07:45-08:15,FE-5,Work Prep,,
07:50-08:30,CDR,BREAKFAST,,
08:05-08:20,FE-4,PLANTS-2. Watering,,
08:15-08:30,FE-5,Router Remove and Replace (R&R) Preparation,,
08:20-08:35,FE-4,On MCC GO БМП Ф1 Absorption Cartridge Regeneration (start),,
08:30-10:30,FE-5,Node 2 Integrated Station LAN (ISL) Router R&R,,
08:30-08:45,CDR,Work Prep,,
08:35-08:55,FE-4,PLANTS-2. Experiment Photos,,
08:45-08:55,CDR,BCAT5 Battery Changeout,,
08:55-09:05,CDR,BCAT-5 Test 5,,
08:55-11:15,FE-4,TYPOLOGY Experiment. Tagup with specialists (S-band),,
09:35-09:55,CDR,Urine Collection,,
09:55-10:00,CDR,MELFI Urine Sample Insertion,,
10:10-10:15,CDR,Set up video equipment to record ARED exercise,,
10:15-11:30,CDR,Physical Exercise (ARED),,
10:30-10:55,FE-5,SSC Relocation,,
10:55-11:10,FE-5,Connecting two wireless SSC Clients to Node 2 ISL Router,,
11:15-11:55,FE-4,24-hour ECG Holter Monitoring (init),,
11:30-12:45,CDR,Physical Exercise T 2,,
11:55-12:00,FE-4,Photo/TV Camcorder Setup Verification,,
12:00-13:00,FE-5,Physical Exercise (CEVIS),,
12:00-13:10,FE-4,Physical Exercise (ARED),,
13:00-14:00,"CDR,FE-5",LUNCH,,
13:10-14:10,FE-4,LUNCH,,
14:00-14:15,FE-5,Profile of Mood States (POMS) Questionnaire,,
14:00-14:20,CDR,Urine Collection,,
14:10-15:10,FE-4,Stowing disposal hardware on Progress 410 with IMS updates,,
14:15-14:40,FE-5,JEM PL. MS-IPU Exchange,,
14:20-14:25,CDR,MELFI Urine Sample Insertion,,
14:25-14:45,CDR,Human Research Facility (HRF-2) Stowage Removal from in Front of the HRF 2Rack Location,,
14:40-14:45,FE-5,HAM Radio Session Setup,,
14:45-15:00,FE-5,HAM Radio Session,,
15:10-15:40,FE-4,Photos of space behind panel 228 to develop [EKTC] (Integrated CommandingTelemetry System) Feeder Unit Installation Procedure,,
15:15-15:40,CDR,USND2 Hardware Setup,,
15:40-15:45,CDR,USND2 Power On,,
15:45-15:55,CDR,Ultrasound 2 USB Renaming,,
15:45-17:00,FE-4,"Physical Exercise (TVIS), Day  4",,
15:55-16:00,CDR,Ultrasound 2 Test,,
16:15-16:30,FE-5,Disconnecting two wireless SSC from Integrated Station LAN (ISL) Router inNode 2,,
16:15-16:25,CDR,Sprint Leg Preparation,,
16:25-16:50,CDR,Sprint Ultrasound 2 Pre-Scan,,
16:30-16:55,FE-5,Returning SSC Laptop to its Nominal Location,,
16:50-17:35,CDR,Ultrasound 2 Scanning,,
16:55-17:20,FE-5,Pregather items for ITCS sampling,,
17:00-17:40,FE-4,Auxiliary Laptop Anti-Virus Update,,
17:20-17:30,FE-5,Evening Work Prep,,
17:30-17:35,FE-5,Photo/TV Camcorder Setup Verification,,
17:35-19:00,FE-5,Physical Exercise (ARED),,
17:35-17:45,CDR,Sprint Ultrasound 2 Post-Scan,,
17:40-18:10,FE-4,СОЖ Maintenance,,
18:00-18:10,CDR,Ultrasound 2 Data Transfer,,
18:10-18:30,CDR,Urine Collection,,
18:15-19:05,FE-4,Evening Work Prep,,
18:30-18:35,CDR,MELFI Urine Sample Insertion,,
18:35-18:45,CDR,HRF Blood Collection Hardware Setup,,
18:55-19:00,CDR,Ultrasound 2 Hardware Power Off,,
19:00-19:05,CDR,BCAT Camera Battery Changeout,,
19:00-19:05,FE-5,Stow Video Equipment Used for ARED Exercise Video,,
19:05-19:20,.,Daily Planning Conference (S-band),,
19:20-19:30,.,Evening Work Prep,,
19:30-21:15,FE-4,Pre-sleep,,
19:30-21:25,FE-5,Pre-sleep,,
19:30-19:35,CDR,Start Video,,
19:35-21:20,CDR,Pre-sleep,,
21:15-21:30,FE-4,БМП Ф1 Absorption Cartridge Regeneration (termination),,
21:20-21:25,CDR,Reaction Self Test,,
21:25-21:30,FE-5,Reaction Self Test,,
21:25-21:30,CDR,Terminate Video,,
21:30-06:00,.,SLEEP,,
,,Preparation of reports for Roskosmos site,,
Task List,FE-4,IMS Update,,
,,ECON. Observations and Photography,,
GMT,CREW,ACTIVITY,,
06:00-06:05,CDR,BCAT.  Camera Battery Changeout,,
,,Morning Inspection.,,
06:00-06:10,FE-4,,,
,,SM ПСС [Caution & Warning Panel] Test,,
06:00-06:10,FE-5,Morning Inspection,,
06:05-06:10,CDR,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-07:45,,Daily Planning Conference (S-band),,
07:45-08:10,CDR,Work Prep,,
07:45-08:05,FE-4,Work Prep,,
07:45-08:15,FE-5,Work Prep,,
,,Elektron-VM Liquid Unit pressurization and post-activation Secondary Purification,,
08:05-08:35,FE-4,,,
,,Unit [БД] temperature check via Command Radio Link [КРЛ],,
08:10-08:20,CDR,CIR Alignment Guide Installation,,
08:20-08:30,CDR,FIR Photo/Video Setup,,
08:25-08:35,FE-5,Food Frequency Questionnaire,,
08:30-08:45,CDR,FIR Door Opening,,
08:35-08:50,FE-5,LEGO Maintenance Work Area Preparation,,
08:35-09:50,FE-4,"Physical Exercise (TVIS), Day 2",,
08:45-08:50,CDR,LMM (Light Microscopy Module) Rotation,,
08:50-09:35,CDR,PACE Sample Changeout,,
08:50-09:20,FE-5,LEGOBRICK Maintenance Work Area Containment System Set Up,,
09:20-09:50,FE-5,LEGO Bricks Payload Review,,
09:35-09:45,CDR,LMM Rotation To Operational Position,,
09:45-10:00,CDR,FIR Rack Doors Close,,
09:50-10:05,FE-5,Super Sensitive HDTV Zoom Lens Setup for Night View,,
09:50-09:55,FE-4,MRM2 comm config to support voice comm during Coulomb Crystal experiment,,
09:55-10:55,FE-4,COULOMB CRYSTAL Experiment. Tagup with specialists (S-band),,
10:00-10:10,CDR,CUBELAB. Microscope Setup,,
10:05-10:15,FE-5,Super Sensitive HDTV Night View Recording,,
10:10-10:40,CDR,CUBE Check Out,,
10:15-10:25,FE-5,LEGOBRICK Video Setup,,
10:25-11:20,FE-5,LEGOBRICK Experiment Ops,,
10:40-10:50,CDR,CUBELAB. Microscope Stow,,
10:50-11:10,CDR,CUBELAB Module Reconfiguration,,
10:55-11:00,FE-4,MRM2 comm reconfig to initial,,
,,Photography of Resurs Plates (ПхО spherical shell).  Tagup with specialists (S-,,
11:00-13:00,FE-4,,,
,,band + VHF),,
11:10-12:25,CDR,Physical Exercise (ARED),,
11:20-11:35,FE-5,LEGOBRICK Maintenance Work Area Containment System Stow,,
11:45-11:55,FE-5,Super Sensitive HDTV Night View Recording,,
11:55-12:50,FE-5,Physical Exercise T2,,
12:25-12:35,CDR,BCAT5 Camera Checkout,,
12:35-13:35,CDR,LUNCH,,
12:50-13:45,FE-5,LUNCH,,
13:00-14:00,FE-4,LUNCH,,
13:35-13:45,CDR,Camcorder Activation for Robonaut Video in Node 2,,
13:45-14:45,"CDR, FE-5",Robonaut Hardware Assembly,,
14:00-14:30,FE-4,ISS-29 to ISS-30 Handover Conference (S-band),,
14:30-14:40,FE-4,КОБ2 4ГБ4 Half-Coupling Shell Coolant Leak Check,,
14:40-15:05,FE-4,ISS-MCC-M TV. COULOMB CRYSTAL.  Preparation and TV Downlink Tagupwith specialists (S-band +VHF),,
14:45-15:00,FE-5,"WOOV3, 4, 5 Inspection, Cleaning, Disinfecting and Encapsulation Tool pre-gather",,
14:45-15:15,CDR,ROBONAUT System Power Up,,
15:00-16:30,FE-5,Physical Exercise (ARED),,
15:05-15:25,FE-4,PLANTS-2. Experiment Photos,,
15:15-15:35,CDR,ROBONAUT Damping Adjustments Left Arm,,
15:25-15:40,FE-4,PLANTS-2. Watering,,
15:35-15:55,CDR,ROBONAUT Damping Adjustments Right Arm,,
15:40-16:15,FE-4,СОЖ Maintenance,,
15:55-16:05,CDR,ROBONAUT Vision Checkout,,
16:15-16:40,FE-4,ISS-MCC-M TV. COULOMB CRYSTAL. Preparation and TV Downlink Tagupwith specialists (S-band +VHF),,
16:30-16:40,FE-5,PAO Hardware Setup,,
16:30-16:40,CDR,ROBONAUT System Power Down,,
16:40-16:50,FE-5,Crew Prep for PAO,,
16:40-16:55,FE-4,Verify ИП-1 sensor positions,,
16:40-17:55,CDR,Physical Exercise T 2,,
16:50-17:10,FE-5,PAO Event,,
16:55-17:50,FE-4,Physical Exercise (ARED),,
17:10-17:55,FE-5,Tailoring of the WOOVs Encapsulation Bag,,
17:50-18:20,FE-4,"ISS-MCC-M TV. TV Greetings (То=17:50, Т1, Т2, Т3 from СПП)",,
17:55-18:35,"CDR,FE-5",Robonaut Hardware Disassembly,,
18:20-18:35,FE-4,Evening Work Prep,,
18:35-18:50,,Daily Planning Conference (S-band),,
18:50-19:05,,Evening Work Prep,,
19:05-19:25,,Crew Conference with Astronaut Office Management (Ku + S-band),,
19:25-19:30,,Evening Work Prep,,
19:30-19:35,CDR,P/TV Playback Start,,
19:30-21:30,"FE-4, FE-5",Pre-sleep,,
19:35-21:20,CDR,Pre-sleep,,
21:20-21:25,CDR,BCAT Camera Battery Changeout,,
21:25-21:30,CDR,P/TV Playback End,,
21:30-06:00,,SLEEP,,
,,ECON. Observations and Photography,,
,,IMS Update,,
Task List,FE-4,,,
,,PLANTS-2. Water Tank Refill,,
,,Preparation of reports for Roskosmos site,,
GMT,,CREW,,ACTIVITY
06:00-06:10,,"CDR, FE-5",,Morning Inspection
06:00-06:10,,FE-4,,"Inspection of Circuit Breakers [АЗСО]on DC Power Switch Panel (БВП) and Fusesin DC1 Fuse Boxes БПП-30, БПП-36"
06:10-06:40,,,,Post-sleep
06:40-07:30,,"CDR, FE-5",,BREAKFAST
06:40-07:30,,FE-4,,BREAKFASTSM ПСС [Caution & Warning Panel] Test (After breakfast)
07:30-07:35,,CDR,,BCAT Nikon D2Xs Battery Changeout
07:30-10:10,,FE-4,,Weekly HousekeepingSM Ventilation System Group E Maintenance FGB ЦВ2 Fan Cleaning CleaningБМП (Micropurification Unit) Fan Grille
07:30-10:30,,FE-5,,Weekly Housekeeping
07:35-10:30,,CDR,,Weekly Housekeeping
10:10-10:25,,FE-4,,Private Family Conference (Ku + S-band)
10:30-10:35,,FE-5,,MPC Power Up
11:05-12:20,,FE-4,,"Physical Exercise (TVIS), day 2"
11:10-12:25,,CDR,,Physical Exercise (T2)
12:20-12:25,,FE-5,,P/TV Playback End
12:25-12:55,,,,Weekly Planning Conference (S-band)
12:55-13:10,,"CDR, FE-5",,Pluto Conference
13:10-14:10,,,,LUNCH
14:10-14:50,,FE-4,,СОЖ Maintenance
14:15-14:25,,CDR,,BCAT5 Camera Checkout
14:15-14:30,,FE-5,,JAXA Report
14:25-14:35,,CDR,,CIR Alignment Guide Installation
14:30-14:50,,FE-5,,SLMMD Fire Port Label Updates
