0,1,2,3
09:40-09:50,FE-4,ТК 704А IRIDIUM Phone Charging - Start Charge,
10:00-11:30,CDR,Physical Exercise (ARED),
10:00-10:10,FE-3,CIR - Hardware Teardown,
10:00-10:15,FE-2,Private Family Conference (Ku + S-band),
10:00-10:05,FE-4,ТК 704A IRIDIUM Phone Charging - Battery Status Check,
10:05-10:20,FE-4,"ТК 704A IRIDIUM Phone Charging - Terminate Charge, Cleanup",
10:05-10:25,FE-6,HRF Urine Sample Collection,
10:20-11:00,FE-3,PWR (Payload Water Reservoir) Fill,
10:25-10:30,FE-6,HRF Urine Sample Insertion Into MELFI,
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 3",
10:30-11:30,FE-6,Physical Exercise T2,
10:45-11:00,FE-4,Private Family Conference (Ku + S-band),
11:30-13:00,FE-6,Physical Exercise (ARED),
12:00-13:00,FE-4,"Physical Exercise (TVIS), Day 4",
12:50-13:00,CDR,CWC Audit,
12:50-13:00,FE-3,WRM Audit,
13:00-14:00,,LUNCH,
14:00-14:05,"CDR, FE-6",PROK. Diet Log Day 2-4,
14:00-14:15,FE-1,Private Family Conference (Ku + S-band),
14:00-15:00,FE-4,ТК 704A Packing with Hardware for Disposal,
14:05-14:50,CDR,EXPRS8-ELC Computer Software Load,
14:05-14:25,FE-6,HRF Urine Sample Collection,
14:25-14:30,FE-6,HRF Urine Sample Insertion Into MELFI,
14:30-14:35,FE-6,ELT2 Partition Change,
14:45-14:55,FE-3,WSTA Fill,
14:50-15:05,CDR,EXPRS2 - Laptop SW load,
14:55-15:35,FE-3,RGN REC-TNK - Remove depress hose for nominal operations,
15:00-15:40,FE-2,СОЖ Maintenance,
15:05-16:05,CDR,Physical Exercise T 2,
15:30-17:00,FE-4,Physical Exercise (ARED),
15:45-16:45,FE-1,"Physical Exercise (VELO), Day 3",
16:05-17:05,CDR,Crew Departure Prep,
16:15-17:15,FE-3,Physical Exercise (CEVIS),
16:40-17:40,FE-6,Crew Departure Prep,
16:45-18:15,FE-2,"Physical Exercise (TVIS), Day 2",
17:15-18:45,FE-3,Physical Exercise (ARED),
17:40-17:50,FE-6,HRF. Sample Blood Collection Setup,
17:50-18:10,FE-6,HRF Urine Sample Collection,
18:10-18:15,FE-6,HRF Urine Sample Insertion Into MELFI,
,"CDR, FE-1,",,
18:15-19:05,"FE-2, FE-4,",Evening Work Prep,
,FE-6,,
18:45-19:05,FE-3,Evening Work Prep,
19:05-19:30,,Daily Planning Conference (S-band),
19:30-19:35,CDR,P/TV Playback Start,
19:30-21:30,"FE-1, FE-2, FE-3, FE-4",Pre-sleep,
19:30-21:25,FE-6,Pre-sleep,
19:35-21:20,CDR,Pre-sleep,
21:20-21:25,CDR,REMINDER - Urine Sample Collection,
21:25-21:30,CDR,P/TV Playback Stop,
21:25-21:30,FE-6,REMINDER - Review,
21:30-06:00,,SLEEP,
,"FE-1, FE-2",URAGAN Observations and Photography,
Task List,"FE-1, FE-2,",,
,FE-4,Preparation of reports for Roskosmos site,
"FE-1, FE-4",ECON-M. Observations and Photography,,
FE-4,РСПИ (Data Transmission Radio Link). Data Prep on RSS2 for Downlink via РСПИ,,
TIME,CREW,,
,,Morning Inspection,
06:00-06:10,CDR,Laptop RS2(1) Reboot,
,,"RSS1, RSS2 Reboot",
06:00-06:10,FE-2,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:10,FE-3,Morning Inspection,
06:10-06:40,,Post-sleep,
06:40-07:25,,BREAKFAST,
07:25-07:40,,Daily Planning Conference (S-band),
07:45-07:55,FE-3,Glove Box (MSG) Activation,
07:45-08:05,"CDR, FE-2",Work Prep,
07:55-08:15,FE-3,Work Prep,
08:15-08:30,,ISS Crew and ГОГУ (RSA Flight Control Team Management) Weekly Conference (S-band),
08:30-08:55,FE-3,SDGR - Container Removal,
08:30-08:45,"CDR, FE-2",IMS Tagup (S-band),
08:45-09:15,FE-2,Re-connect Cables on КСК2 from БКИПН to PCE. Tagup with specialists (S-band),
08:45-09:45,CDR,Install Metal Shutter-Cover on SM window No. 2,
08:55-09:25,FE-3,SDGR - Operations with Samples,
09:15-09:55,FE-2,Installation of PCE Onboard Cabling. Tagup with specialists (S-band),
09:25-09:35,FE-3,SDGR - Sample Insertion into MELFI,
09:35-09:40,FE-3,Opening ISERV window shutters in the LAB,
09:45-10:45,CDR,"СКПФ1, СКПФ2 Dust Filter Replacement and MRM1 ГЖТ Cleaning (ФГБ1ПГО_2_224_1 bag 00050788R. Reflect changes in IMS)",
09:55-10:55,FE-2,Installation of РСЕ Z0000 in ISS SM. Tagup with specialists (S-band),
10:00-10:40,FE-3,BASS Prep Ops,
10:40-11:25,FE-3,SW Upload to EXPRESS 2 ELC Laptop,
10:45-11:25,CDR,СОЖ Maintenance,
10:55-11:55,FE-2,Installation and connection of БУАП (Antenna Switching Controller). Tagup with specialists (S-band),
11:25-11:40,CDR,Yellow tagging of Kontrol and Vynoslivost P/L,
11:25-11:40,FE-3,SNFM Application Upload,
11:50-13:20,CDR,"Physical Exercise (TVIS), Day 3",
11:50-12:05,FE-3,SDGR - Plant Sample Collection,
11:55-13:05,FE-2,Physical Exercise (ARED),
12:05-12:20,FE-3,SDGR - Container Setup,
12:20-13:00,FE-3,BASS Test Ops,
13:00-14:00,FE-3,LUNCH,
13:05-13:20,FE-2,ИП-1 Flow Sensor Position Verification,
TIME,CREW,,
,,Morning Inspection,
11:30-11:40,CDR,Laptop RS2(1) Reboot,
,,"RSS1, RSS2 Reboot",
11:30-11:40,"FE-2, FE-3",Morning Inspection,
11:40-12:10,,Post-sleep,
12:10-13:00,FE-2,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),
12:10-13:00,"CDR, FE-3",BREAKFAST,
13:00-13:15,FE-3,Work Prep,
13:15-13:25,FE-3,HAM Radio Power Up,
13:25-13:30,FE-3,ISERV - Opening LAB window shutters,
13:30-14:30,FE-3,SSC Adapter Installation,
14:30-16:00,FE-3,Physical Exercise (ARED),
15:20-15:40,FE-2,Reconfigure REGUL-Packet to Use REGUL-OS Set 2,
15:40-15:50,FE-2,Verification of antivirus scan results on ВКС laptops and Status Report,
15:50-16:00,FE-2,OBSTANOVKA. Download of Obstanovka P/L Data from БСПН to RSS1 (start),
16:00-17:00,,LUNCH,
17:00-17:10,FE-2,OBSTANOVKA. Download of Obstanovka P/L Data from БСПН to RSS1 (finish),
17:00-17:10,FE-3,IV-ТЕРС Transfer,
17:00-17:40,CDR,СОЖ Maintenance,
17:10-18:05,FE-3,EXPRSX - Software Installation,
17:55-18:00,CDR,Set up video equipment to record ARED exercise,
18:00-19:30,FE-2,"Physical Exercise (TVIS), Day 3",
18:00-19:30,CDR,Physical Exercise (ARED),
18:05-18:20,FE-3,EXPRSX - Software Installation,
18:20-18:45,FE-3,GLACIER - Software Installation,
18:45-19:05,FE-3,Evening Work Prep,
19:05-19:20,FE-3,Daily Planning Conference (S-band),
19:20-19:30,FE-3,Evening Work Prep,
19:30-21:30,"CDR, FE-2",Pre-sleep,
19:30-19:35,FE-3,P/TV Playback Start,
19:35-21:25,FE-3,Pre-sleep,
21:25-21:30,FE-3,P/TV Playback Stop,
21:30-06:00,,SLEEP,
Task List,"CDR,FE-2",РСПИ (Data Transmission Radio Link). Photo-Video Data Prep on RSS2 for Downlink via РСПИ,
,TIME,,"CREWCDR, FE-6FE-1FE-2FE-3FE-4CDR, FE-1,FE-2, FE-4,FE-6FE-3FE-3"
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:10,,
,06:00-06:10,,
,,,
,06:00-06:10,,
,,,
,,,
,,,
,06:10-06:40,,
,,,
,06:10-06:20,,
,06:20-06:40,,
,06:40-07:30,,
,,,
,07:30-07:55,,
,,,"DR, FE-4,"
,,,
,07:55-08:10,,Work Prep
,,,"E-6E-1, FE-2,"
,,,
,,,
,07:55-08:05,,Work Prep
,,,"E-3E-1, FE-2,"
,,,
,,,
,08:05-08:50,,Medical Emergency OBT Drill
,,,"E-3DR, FE-4,"
,,,
,,,
,08:10-08:40,,KENTAVR fit check
,,,"E-6DR, FE-4,"
,,,
,,,
,08:40-08:50,,Private Medical Conference with Kentavr Specialist (S-band)
,,,"E-6E-1, FE-2,"
,,,
,,,
,08:50-09:05,,IMS Tagup (S-band)
,,,
,,,
,08:50-09:50,,
,08:50-10:20,,
,09:05-11:25,,
,09:05-11:20,,
,09:15-09:20,,
,09:20-10:20,,
,09:55-11:25,,
,10:00-10:30,,
,10:20-11:40,,
,10:20-11:20,,
,10:30-10:40,,
,10:40-10:55,,
,11:20-12:20,,
,11:20-12:10,,
TIME,CREW,,
06:00-06:05,CDR,PROK. Urine Spot Test,
06:00-06:10,FE-1,Morning Inspection. Laptop RS2(1) Reboot,
06:00-06:10,FE-2,"Morning Inspection. RSS1, RSS2 Reboot SM ПСС (Caution & Warning Panel) Test",
06:00-06:10,FE-3,Morning Inspection,
06:00-06:15,FE-4,KHROMATOMASS. Experiment Setup,
06:00-06:10,FE-6,USOS Window Shutter Close,
06:05-06:10,CDR,Morning Inspection,
06:10-06:40,"CDR, FE-1, FE-2, FE-3",Post-sleep,
06:10-06:15,FE-6,PROK. Urine Spot Test,
06:15-06:45,FE-4,KHROMATOMASS. Saliva and Blood Collection,
06:15-06:40,FE-6,Post-sleep,
06:40-07:20,CDR,BREAKFAST,
06:40-07:30,"FE-1, FE-2, FE-3, FE-6",BREAKFAST,
06:45-07:05,FE-4,Post-sleep,
07:05-07:30,FE-4,BREAKFAST,
07:20-07:30,CDR,CIR - Hardware Setup,
07:30-08:30,"CDR, FE-4",ТК 704А СУД No. 2 Test Prior to Undocking,
07:30-08:30,"FE-1, FE-2",ТКГ 419 Aft Transfers and IMS Ops,
07:30-08:30,"FE-3, FE-6",Robonaut Hardware Assembly,
08:40-08:55,,Daily Planning Conference (S-band),
08:55-09:20,CDR,Work Prep,
08:55-09:15,"FE-1, FE-2",Work Prep,
08:55-09:00,FE-3,ROBONAUT- MPC Setup,
08:55-09:10,FE-4,KHROMATOMASS. Closeout Ops,
08:55-09:15,FE-6,Work Prep,
09:00-09:30,FE-3,Robonaut Power Up,
09:10-09:30,FE-4,BREAKFAST,
09:15-10:25,FE-1,ТКГ 419 Aft Transfers and IMS Ops,
09:15-09:30,FE-6,ELT2 Setup,
09:20-09:25,CDR,NightPod – Battery Charge,
09:30-12:30,"CDR, FE-4, FE-6","ТК 704A Descent OBT. Tagup with specialists (S-band, VHF)",
09:35-10:35,FE-2,Physical Exercise (ARED),
09:35-10:35,FE-3,Physical Exercise T 2,
10:25-10:35,FE-1,PAO Hardware Setup,
10:35-10:45,,Crew Prep for PAO,
,"FE-1, FE-2",,
10:45-11:05,,TV Greetings (Ku + S-band),
10:35-12:05,FE-3,Physical Exercise (ARED),
11:05-12:35,FE-1,Physical Fitness Evaluation (on treadmill),
11:05-11:45,FE-2,IDENTIFICATION. Copy ИМУ-Ц micro-accelerometer data to laptop,
12:00-12:25,FE-2,"RS1, RS3 Laptops Inspection And Cleaning. Tagup with specialists (S-band)",
12:25-13:30,FE-2,Activate Laptop RS1. RS2 Laptop Inspection and Cleaning. Tagup with specialists (S-band),
12:30-13:30,CDR,Physical Exercise T2,
12:30-13:30,FE-4,"Physical Exercise (TVIS), Day 2",
,,Nitrogen Purge Unit (БПА) R&R in Elektron-VM Oxygen Generation Unit,
12:35-13:15,FE-1,"[СКО].  Install No. 25 (00046612R, ФГБ1ПГО_4_421_1)  Put the removed unit in stowage until Instructed by MCC.  Reflect changes",
,,in IMS. Tagup with specialists (S-band),
12:35-12:40,FE-3,ISERV - Opening LAB window shutters,
12:35-14:05,FE-6,Physical Exercise (ARED),
13:05-13:20,FE-6,SDGR. Preparation of Work Space,
13:15-13:25,FE-1,On MCC GO Mating БКС and БПА-М Connectors /,
13:20-14:20,FE-3,LUNCH,
13:30-14:30,"CDR, FE-1, FE-2, FE-4",LUNCH,
14:05-15:05,FE-6,LUNCH,
14:30-14:40,CDR,PROK. Diet Log Day 1,
14:30-14:50,FE-2,IMS Update,
14:40-14:50,CDR,NightPod Firmware Upgrade,
14:50-15:20,CDR,NightPod - NightPod Checkout after Firmware Upgrade,
14:50-15:05,"FE-1, FE-2, FE-3",SSC Ops Conference,
15:05-15:20,FE-1,Private Medical Conference (Ku+S-band),
15:05-15:45,FE-2,СОЖ Maintenance,
15:05-15:15,FE-3,Robonaut Power Down,
15:05-15:10,FE-6,PROK. Diet Log Day 2-4,
15:10-15:25,"FE-4, FE-6",Handover of pre-packed USOS cargo items for return on 33S,
15:10-16:10,FE-6,Crew Departure Prep,
15:15-15:20,FE-3,ROBONAUT - Camcorder Configuration,
15:20-17:50,FE-1,"Collection of Surface Samples from Cabling, FGB Equipment and Structural Elements",
15:20-16:35,FE-3,Capillary Flow Experiments (CFE) Hardware Setup,
15:35-15:45,FE-4,ТК 704A АСУ Activation,
15:45-17:15,CDR,Physical Exercise (ARED),
TIME,CREW,,
,,Morning Inspection.,
06:00-06:10,CDR,Laptop RS2(1) Reboot,
,,"RSS1, RSS2 Reboot",
,,Morning Inspection.,
06:00-06:10,FE-2,"Visual Inspection of АЗС Circuit Breaker position on DC1Power Switch Panel (БВП) and Fuses on MRM2 Fuse Boxes БПП-30,  БПП-36",
,,"Visual Inspection of MRM1 БПП-4, БПП-7 Fuses",
06:00-06:10,FE-3,Morning Inspection,
06:10-06:40,,Post-sleep,
06:40-07:30,"CDR, FE-3",BREAKFAST,
06:40-07:30,FE-2,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),
07:30-07:50,FE-3,Work Prep,
07:35-07:50,"CDR, FE-2",Ham Radio Session,
07:50-08:00,FE-3,Glove Box (MSG) Activation,
08:00-08:05,FE-3,Opening ISERV window shutters in the LAB,
08:15-08:30,FE-3,Daily Planning Conference (S-band),
08:30-09:10,FE-3,BASS Prep Ops,
09:10-09:25,FE-3,UBNT - Data Downlink,
09:25-09:50,FE-3,WHC Fill,
09:35-11:05,CDR,"Physical Exercise (TVIS), Day 1",
09:50-11:05,FE-3,SODF Deploy,
11:05-11:35,,Ammonia Procedure Review,
11:35-12:15,FE-3,BASS Test Ops,
12:00-12:05,FE-2,Node3 Camcorder Activation Verification,
12:05-13:10,FE-2,Physical Exercise (ARED),
12:25-12:40,FE-3,UBNT - Closeout Ops,
12:40-13:00,FE-3,WRS Water Sample Analysis,
13:00-14:00,FE-3,LUNCH,
13:10-14:10,"CDR, FE-2",LUNCH,
14:00-14:15,FE-3,Private Medical Conference,
14:10-14:50,CDR,СОЖ Maintenance,
14:10-14:50,FE-2,IDENTIFICATION. Copy ИМУ-Ц micro-accelerometer data to laptop,
14:15-15:40,FE-3,BASS Closeout Ops,
15:25-15:40,FE-2,Private Medical Conference (Ku+S-band),
15:40-15:50,FE-3,TOCA 2 Data Recording,
15:50-16:50,FE-3,Physical Exercise T2,
15:55-16:10,"CDR, FE-2",T2 CMS Introduction2,
16:10-17:30,FE-2,"Physical Exercise (TVIS), Day 4",
16:50-16:55,FE-3,Node3 Camcorder Activation Verification,
16:55-18:20,FE-3,Physical Exercise (ARED),
TIME,CREW,,
06:00-06:05,CDR,PROK. Urine Spot Test,
06:00-06:10,FE-1,Morning Inspection. Laptop RS2(1) Reboot,
,,Morning Inspection.,
06:00-06:10,FE-2,"RSS1, RSS2 Reboot / r/g 1009 step 1 SM ПСС (Caution & Warning",
,,Panel) Test,
06:00-06:10,FE-3,Morning Inspection,
06:00-06:10,FE-4,IMMUNO. Saliva Sample (Session 1),
06:00-06:05,FE-6,PROK. Urine Spot Test,
06:05-06:10,"CDR, FE-6",Morning Inspection,
06:10-06:40,"CDR, FE-1, FE-3, FE-6",Post-sleep,
06:10-06:20,FE-2,Post-sleep,
06:10-06:20,FE-4,"IMMUNO. First stress test, questionnaire data entry",
06:20-06:35,FE-4,IMMUNO. Venous blood collection,
06:20-06:35,FE-2,IMMUNO. Assistance in the Experiment,
06:35-06:55,FE-4,IMMUNO. Venous blood sample processing (smear),
06:35-06:50,FE-2,IMMUNO. Venous blood sample processing using Plasma-03 centrifuge,
06:40-06:50,FE-6,BREAKFAST,
06:40-07:15,"CDR, FE-1, FE-3",BREAKFAST,
06:50-06:55,FE-2,IMMUNO. Equipment handover for MELFI Insertion,
06:50-07:00,FE-6,IMMUNO. MELFI Sample Insertion,
06:55-07:15,FE-2,Post-sleep,
06:55-07:00,FE-4,IMMUNO. Equipment Stowage,
07:00-07:15,FE-4,Post-sleep,
07:00-07:15,FE-6,BREAKFAST,
07:15-07:40,,Daily Planning Conference (S-band),
07:40-07:55,"CDR, FE-1, FE-3, FE-6",BREAKFAST,
07:40-07:55,"FE-2, FE-4",Post-sleep,
07:55-09:35,CDR,WMK In-Flight Water Processing,
07:55-08:10,"FE-1, FE-2, FE-4",ISS Crew and ГОГУ (RSA Flight Control Team Management) Weekly Conference (S-band),
07:55-08:05,FE-3,ROBONAUT - Camcorder Setup,
07:55-08:00,FE-6,ELT2. Partition Change,
08:00-08:15,FE-6,Work Prep,
08:05-08:10,FE-3,ROBONAUT- MPC Setup,
08:10-09:05,FE-4,BREAKFAST,
14:45-15:45,CDR,ICV - Copy and download data,
14:55-15:00,FE-3,ROBONAUT - Camcorder Configuration,
15:00-15:05,FE-3,P/L Playback Start,
15:00-15:40,FE-2,СОЖ Maintenance,
15:05-15:45,"FE-3, FE-6",Robonaut Hardware Disassembly,
15:45-16:00,FE-6,Private Medical Conference,
15:45-15:55,FE-3,Robonaut Taskboard Stow,
15:55-16:05,FE-3,TOCA 2 Data Recording,
16:00-17:00,"FE-1, FE-2",ПрК Preparations to accommodate the transfer of BD2 from ТКГ 419,
16:00-17:30,FE-6,Physical Exercise (ARED),
16:15-16:30,CDR,ICV - Completion of Data Download and Equipment Stowage,
16:15-17:15,FE-3,Physical Exercise (CEVIS),
16:20-16:35,FE-4,ИП-1 Flow Sensor Position Verification,
16:35-16:50,CDR,Private Medical Conference,
17:00-18:00,FE-4,"Physical Exercise (TVIS), Day  3",
17:00-17:20,FE-2,IMS Update,
17:00-17:35,FE-1,Evening Work Prep,
17:15-17:30,FE-3,Private Medical Conference,
17:20-17:55,FE-2,Evening Work Prep,
17:30-18:30,CDR,Physical Exercise (CEVIS),
17:30-19:00,FE-3,Physical Exercise (ARED),
17:30-17:55,FE-6,SDGR. Experiment Container (EC) Removal from EMCS,
17:35-19:05,FE-1,"Physical Exercise (VELO), Day  2",
17:55-18:25,FE-6,SDGR. Sample Processing,
18:00-19:05,FE-2,"Physical Exercise (TVIS), Day 1",
18:00-18:10,FE-4,IMMUNO. Saliva Sample (Session 2),
18:10-18:20,FE-4,"IMMUNO. Second stress test, questionnaire data entry",
18:20-18:25,FE-4,IMMUNO. Final Equipment Stowage,
18:25-19:05,FE-4,Evening Work Prep,
18:25-18:35,FE-6,SDGR. MELFI Sample Insertion,
18:30-18:50,CDR,HRF - Setup Urine Sample Collection Hardware,
18:35-18:50,FE-6,SDGR. Sample Processing Cleanup,
18:50-19:05,CDR,Evening Work Prep,
18:50-19:05,FE-6,SDGR. Container Insertion,
19:00-19:05,FE-3,P/L Closeout Ops,
19:05-19:30,,Daily Planning Conference (S-band),
19:30-19:50,FE-6,ISS - HAM Radio Session,
19:30-19:35,FE-3,P/TV Playback Start,
19:30-21:15,FE-1,Pre-sleep,
19:30-21:30,"CDR, FE-2,",Pre-sleep,
,FE-4,,
19:35-21:25,FE-3,Pre-sleep,
19:50-21:25,FE-6,Pre-sleep,
21:15-21:30,FE-1,БМП Ф2 Absorption Cartridge Regeneration (termination),
21:25-21:30,FE-6,REMINDER - Urine Sample Collection,
21:25-21:30,FE-3,P/TV Playback Stop,
21:30-06:00,,SLEEP,
,FE-4,РСПИ (Data Transmission Radio Link). Data Prep on RSS2 for Downlink via РСПИ,
,,URAGAN Observations and Photography,
,"FE-1, FE-2",,
Task List,,Preparation of reports for Roskosmos,
,"FE-1, FE-4",ECON-M. Observations and Photography,
,"FE-1, FE-2,",,
,FE-4,Preparation of reports for Roskosmos site,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection,
,,Morning Inspection.,
06:00-06:10,FE-1,,
,,Laptop RS2(1) Reboot,
,,Morning Inspection.,
06:00-06:10,FE-2,,
,,"RSS1, RSS2 Reboot",
06:00-06:10,FE-3,BCAT. Camera Battery Changeout,
06:00-06:10,FE-4,Morning Inspection,
06:00-06:10,FE-6,ICV Battery Replacement,
,"CDR, FE-1, FE-",,
06:10-06:40,,Post-sleep,
,"2, FE-4",,
06:10-06:20,FE-3,Morning Inspection,
06:10-06:20,FE-6,Morning Inspection,
06:20-06:40,"FE-3, FE-6",Post-sleep,
,"CDR, FE-1, FE-",,
06:40-07:30,,BREAKFAST,
,"2, FE-3, FE-6",,
,,BREAKFAST.,
06:40-07:30,FE-4,,
,,SM ПСС (Caution & Warning Panel) Test (after breakfast),
,,Weekly Housekeeping,
07:30-10:30,FE-1,,
,,Cleaning Auxiliary Computer System (ВКС) Laptops,
07:30-09:30,CDR,Weekly Housekeeping,
,,Weekly Housekeeping,
07:30-09:15,FE-2,,
,,Cleaning Auxiliary Computer System (ВКС) Laptops,
07:30-10:30,FE-3,Weekly Housekeeping,
,,Weekly Housekeeping,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",
07:30-09:15,FE-4,FGB ЦВ2 Fan Cleaning,
,,Inspection of Air Conditioner,
,,Cleaning Auxiliary Computer System (ВКС) Laptops,
07:30-09:00,FE-6,Weekly Housekeeping,
09:00-09:10,FE-6,ICV Battery Replacement,
09:10-10:10,FE-6,Physical Exercise (CEVIS),
,"FE-4, FE-2",,
09:20-10:15,,LBNP Exercise (PRELIMINARY). Tagup with specialists (S-band),
,assists,,
09:30-11:00,CDR,Physical Exercise (ARED),
10:20-10:35,FE-2,Private Psychological Conference (VHF),
10:30-11:30,FE-1,"Physical Exercise (TVIS), Day 2",
10:30-10:35,FE-6,CGBA - Status Check and Monitor Cleaning,
,,Weekly Housekeeping,
10:35-11:25,FE-2,,
,,Cleaning Auxiliary Computer System (ВКС) Laptops,
10:35-11:30,FE-6,Weekly Housekeeping,
11:00-12:00,CDR,Physical Exercise (CEVIS),
11:00-12:30,FE-3,Physical Exercise (ARED),
,,Weekly Housekeeping,
11:15-12:30,FE-4,Cleaning Auxiliary Computer System (ВКС) Laptops,
,,Cleaning Potok-150 MK Air Purification System Pre-filters (after 12:00),
11:25-12:25,FE-2,"Physical Exercise (VELO), Day 1",
11:30-11:40,FE-6,ICV Battery Replacement,
11:40-12:15,FE-6,Weekly Housekeeping,
11:55-12:10,FE-1,Private Psychological Conference (VHF),
12:30-13:00,,Weekly Planning Conference (S-band),
13:30-13:45,FE-4,Private Psychological Conference (VHF),
,"CDR, FE-1, FE-",,
13:40-14:40,,LUNCH,
,"2, FE-3, FE-6",,
13:45-14:45,FE-4,LUNCH,
14:40-14:50,FE-3,BCAT3 - Camera Checkout,
14:40-15:00,FE-6,ICV - End of Data Collection,
14:45-15:25,FE-1,СОЖ Maintenance,
14:55-16:30,CDR,Microbiological Analysis T + 5,
14:55-15:00,FE-3,P/L Video Playback Start,
15:05-15:20,FE-6,NANORACK -Powerdown,
15:20-15:50,FE-6,NANORACK - Camcorder Setup,
16:10-17:40,FE-1,Physical Exercise (ARED),
16:30-17:30,CDR,Weekly Housekeeping,
16:30-18:00,FE-2,"Physical Exercise (TVIS), Day 1",
16:45-17:00,FE-6,JRNL - Journal entry,
17:30-18:30,FE-4,"Physical Exercise (TVIS), Day 3",
17:40-18:40,FE-3,Physical Exercise (CEVIS),
18:00-19:30,FE-6,Physical Exercise (ARED),
19:00-19:05,FE-3,Payload Playback Stop,
