0,1,2,3,4
06:30-06:40,FE-3,HRF Urine Sample Insertion Into MELFI,,
06:40-07:30,"CDR, FE-1,FE-2, FE-5,FE-6",BREAKFAST,,
06:40-06:45,FE-3,Reaction Self Test,,
06:45-06:55,FE-3,Morning Inspection,,
06:55-07:30,FE-3,Post-sleep,,
07:30-07:55,,Daily planning conference (S-band) + Note 4,,
07:55-08:05,FE-3,CIR Alignment Guide Removal,,
07:55-08:15,"CDR, FE-2",Work Prep,,
08:00-08:05,FE-1,FAZA. Photo Ops,,
08:00-08:10,FE-6,Amine Swingbed Video Setup,,
08:00-10:00,FE-5,Ryutai Rack Tilting Post Operation,,
08:05-09:05,FE-1,Preparation steps for БИТС2-12 ТА968МА (ПЦБ) R&R. Tagup withspecialists as necessary (S-band),,
08:05-08:45,FE-3,BREAKFAST,,
08:10-10:40,FE-6,Amine - Swingbed Removal,,
08:15-08:20,CDR,MRM1 Comm Config,,
08:15-09:15,FE-2,"Fungistat Treatment of Areas Behind FGB Panels (226, 227, 313) / r/g 9398",,
08:20-10:50,CDR,Installation of enclosures 521ГК.1281-0 for crew items in MRM1. Tagup withspecialists as necessary (S-band),,
08:45-09:05,FE-3,Work Prep,,
09:05-10:20,FE-1,Physical Exercise (ARED),,
09:05-09:10,FE-3,ICV-3H MAKITA Battery Changeout,,
09:10-09:30,FE-3,HRF Urine Sample Collection Subject,,
09:15-10:15,FE-2,"Physical Exercise (VELO), Day 1",,
09:30-09:35,FE-3,HRF Urine Sample Insertion Into MELFI,,
09:35-10:35,FE-3,Physical Exercise (CEVIS),,
10:00-10:25,FE-5,Ultrasound Prep,,
10:15-12:15,FE-2,"Fungistat Treatment of Areas Behind FGB Panels (226, 227, 313)",,
10:20-11:20,FE-1,On MCC GO БСК-0.5 (#10Ю=А413) Device R&R. Tagup with specialists (S-,,
,,band),,
10:25-10:30,FE-5,Ultrasound. Power Up,,
10:30-10:40,FE-5,Ultrasound Prep,,
10:35-11:45,FE-3,ER7 Troubleshooting,,
10:40-11:20,FE-6,Ultrasound. Scanning - Subject,,
10:40-11:20,FE-5,Ultrasound. Scanning - CMO,,
10:50-10:55,CDR,Comm reconfig for nominal ops following MRM1 activities,,
10:55-12:25,CDR,"Physical Exercise (TVIS), Day 1",,
11:20-11:25,FE-1,FAZA. Photo Ops,,
11:20-11:30,FE-6,Ultrasound Data Export,,
11:20-12:50,FE-5,Physical Exercise (ARED),,
11:25-12:25,FE-1,On MCC Go Replace БСК-1В #10Ю=А41 with БСК-0.5 #10Ю=А409.Tagup with specialists (S-band),,
11:30-12:30,FE-6,Physical Exercise (CEVIS),,
11:55-12:00,FE-3,ICV-3H MAKITA Battery Changeout,,
12:00-12:15,FE-3,MERLIN Desiccant Replacement,,
12:15-12:55,FE-2,СОЖ Maintenance,,
12:25-12:55,FE-1,Preparation to downlink СУБА R&R Photos,,
12:30-12:40,FE-3,PAO equipment prep,,
12:40-12:55,FE-3,Private Psychological Conference,,
12:50-13:50,FE-5,LUNCH,,
12:50-12:55,FE-6,Ultrasound Power Down,,
12:55-13:55,"FE-3, FE-6",LUNCH,,
13:50-14:00,FE-5,Crew Prep For PAO,,
13:55-14:05,FE-6,HMS Food Frequency Questionnaire,,
13:55-14:00,FE-3,PROK Diet Logging (Day 2-4),,
13:55-14:05,"CDR, FE-1,FE-2",BRI Log Dump Download from RSS1 via OCA (Handover),,
14:00-14:20,FE-5,PAO Event,,
14:05-15:05,FE-2,"Fungistat Treatment of Areas Behind FGB Panels (226, 227, 313)",,
14:05-16:35,CDR,Installation of enclosures 521ГК.1281-0 for crew items in MRM1. Tagup withspecialists as necessary (S-band),,
14:05-15:20,FE-6,Amine Hardware Solder,,
14:10-14:15,FE-1,MRM1 and MRM2 Comm Config,,
14:15-15:15,FE-1,Kulonovskiy Kristall Experiment. Tagup with specialists (S-band),,
14:30-14:40,"FE-3, FE-5",CWC Audit,,
14:40-14:45,FE-3,Integrated Cardiovascular 3-Hour MAKITA Battery Swap,,
14:45-15:05,FE-3,HRF Urine Sample Collection Subject,,
15:05-15:10,FE-3,HRF Urine Sample Insertion Into MELFI,,
15:10-15:30,FE-3,Integrated Cardiovascular Ambulatory Monitoring Midpoint,,
15:15-15:20,FE-1,FAZA. Photo Ops,,
15:15-15:20,FE-5,Ultrasound. Power Up,,
15:20-16:00,FE-6,Ultrasound. Scanning - CMO,,
15:20-16:00,FE-5,Ultrasound. Scanning - Subject,,
15:20-16:35,FE-1,"Physical Exercise (TVIS), Day 2",,
15:30-16:55,FE-3,Physical Exercise (ARED),,
16:00-16:10,FE-5,Ultrasound Data Export,,
16:10-16:30,FE-5,Compound Specific Analyzer-Combustion (CSA-CP) Battery Checkout,,
16:30-16:35,FE-5,Space Headaches - Weekly Questionnaire,,
16:30-17:00,FE-6,AMINE Swingbed Maintenance Work Area Preparation,,
16:35-17:00,FE-1,TV (ISS-MCC) KULONOVSKIY KRISTALL. TV Downlink from VideoCassette #1. Tagup with specialists (VHF),,
16:35-16:40,CDR,Comm reconfig for nominal ops,,
16:40-18:10,FE-2,"Physical Exercise (TVIS), Day 1",,
16:40-17:20,CDR,IDENTIFIKATSIYA. Copy ИМУ-Ц micro-accelerometer data to laptop,,
16:55-17:35,FE-5,Ultrasound. Scanning – CMO,,
16:55-17:35,FE-3,Ultrasound. Scanning – Subject,,
17:00-18:30,FE-6,Physical Exercise (ARED),,
17:20-17:45,CDR,Evening Work Prep,,
17:35-17:45,FE-5,Ultrasound Data Export,,
17:35-17:45,FE-3,HRF Blood Collection Hardware Setup,,
17:45-17:50,FE-3,Ultrasound Scan Post Exam,,
17:45-18:45,FE-5,Physical Exercise T2,,
17:45-18:10,FE-1,FAZA. Closeout Ops,,
17:45-18:45,CDR,Physical Exercise (TVIS),,
17:50-18:10,FE-3,HRF Urine Sample Collection Subject,,
18:10-18:30,FE-2,IMS Update,,
18:10-18:35,FE-1,TV (ISS-MCC) KULONOVSKIY KRISTALL. TV Downlink from VideoCassette #2. Tagup with specialists (VHF),,
18:10-18:15,FE-3,HRF Urine Sample Insertion Into MELFI,,
18:20-18:45,FE-3,Evening Work Prep,,
18:30-18:45,FE-2,Evening Work Prep,,
18:30-18:45,FE-6,IMS and Stowage Conference,,
18:35-18:45,FE-1,Evening Work Prep,,
18:45-19:10,,Daily Planning Conference (S-band) + Note 4,,
19:10-19:20,"CDR, FE-1,FE-2",TV Greetings on Opening of Moscow Planetary,,
19:10-19:30,"FE-5, FE-6",Evening Work Prep,,
19:10-19:20,FE-3,Pre-sleep,,
19:20-19:30,"CDR, FE-1,FE-2",Evening Work Prep,,
19:30-21:30,"CDR, FE-1,FE-2",Pre-sleep,,
19:20-19:35,FE-3,Ultrasound. Hardware Stowage,,
19:30-20:30,FE-5,Pre-sleep,,
19:30-19:35,FE-6,P/TV Playback Start,,
19:35-20:30,"FE-3, FE-6",Pre-sleep,,
,"FE-3, FE-5,",,,
20:30-21:20,,Expedition 30 Plaque Hanging,,
,FE-6,,,
21:20-21:25,FE-3,REMINDER. Blood draw,,
21:20-21:25,FE-6,Reaction Self Test,,
21:25-21:30,"FE-5, FE-6",Reaction Self Test,,
21:25-21:30,FE-3,Reaction Self Test,,
21:30-06:00,,SLEEP,,
,"CDR, FE-1",ECON. Observations and Photography,,
Task List,,,,
,"CDR, FE-2",Preparation of reports for Roskosmos site,,
TIME,,CREW,,ACTIVITY
06:00-06:10,,.,,Morning Inspection
06:10-06:40,,.,,Post-Sleep
06:40-07:30,,"FE-1, FE-2,FE-3, FE-5, FE-6",,Breakfast
06:40-07:30,,CDR,,Breakfast. SM C&W Panel Test (after breakfast)
07:55-08:10,,FE-2,,Private Family Conference (Ku+S-band)
09:00-10:30,,FE-3,,Physical Exercise - ARED
09:00-10:00,,FE-6,,Physical Exercise - CEVIS
10:30-12:00,,FE-1,,Physical Exercise - TVIS Day 1
10:30-11:30,,FE-3,,Physical Exercise - T2
10:30-12:00,,FE-5,,Physical Exercise - ARED
11:45-13:15,,CDR,,Physical Exercise - TVIS Day 4
12:00-13:15,,FE-2,,Physical Exercise - ARED
13:15-14:15,,"CDR, FE-1, FE-2,FE-3, FE-5",,Lunch
13:10-14:10,,FE-6,,Lunch
14:10-14:25,,FE-6,,Private Family Conference
14:15-14:55,,FE-2,,"СОЖ Maintenance Data Downlink for [СВО], СГО, СП, УОВ ""Potok"" inSM and FGB"
15:30-17:00,,FE-6,,Physical Exercise - ARED
15:30-16:30,,FE-5,,Physical Exercise - T2
15:50-16:05,,"CDR, FE-1, FE-2",,Conference with Editor of Russian Cosmos Magazine (S-band)
16:20-17:35,,FE-2,,Physical Exercise - TVIS Day 4
17:25-17:40,,FE-5,,Private Family Conference
17:35-18:35,,CDR,,Physical Exercise - ARED
17:35-18:35,,FE-1,,Physical Exercise - VELO Day 1
18:30-18:35,,FE-6,,PROK: urine kit destow
18:35-19:05,,.,,Evening Work Prep
19:05-19:30,,.,,Daily Planning Conference (S-band) + Note 4
19:30-21:30,,"CDR, FE-1, FE-2,FE-5",,Pre-Sleep
19:30-21:25,,FE-6,,Pre-Sleep
7:30 PM-19:50,,FE-3,,Pre-Sleep
19:50-20:05,,FE-3,,Private Family Conference
20:05-21:30,,FE-3,,Pre-Sleep
21:25-21:30,,FE-6,,PROK DIET: reminder review
21:30-06:00,,.,,Sleep
Task List,,"CDR, FE-1",,EKON. Observation and imagery
,,,,
GMT,,CREW,ACTIVITY,
06:00-06:10,,CDR,Morning Inspection. SM ПСС [Caution & Warning Panel] Test,
06:00-06:10,,FE-2,Morning Inspection,
06:00-06:05,,"FE-3, FE-5,FE-6",Reaction Self Test,
06:00-06:05,,FE-1,PLAZMENNYI KRISTALL. Pressure Check,
06:05-06:10,,"FE-1, FE-5",Morning Inspection,
06:05-06:10,,FE-3,Morning Inspection,
06:05-06:10,,FE-6,ICV-3H MAKITA Battery Changeout,
06:10-06:20,,FE-5,Hematocrit  Test,
06:10-06:40,,"FE-1, FE-2,FE-3",Post-sleep,
06:10-06:20,,FE-6,Morning Inspection,
06:10-06:20,,CDR,Post-sleep,
06:20-06:30,,CDR,Hematocrit Test,
06:20-06:50,,"FE-5, FE-6",Post-sleep,
06:30-06:35,,CDR,Hematocrit. Hardware Stowage,
06:35-06:55,,CDR,Post-sleep,
06:40-07:35,,FE-3,BREAKFAST,
06:40-07:35,,FE-1,BREAKFAST,
06:40-07:10,,FE-2,BREAKFAST,
06:50-07:50,,FE-5,BREAKFAST,
06:50-07:40,,FE-6,BREAKFAST,
06:55-07:35,,CDR,BREAKFAST,
07:10-07:20,,FE-2,Verification of anti-virus scan results on Auxiliary Computer System (ВКС)laptops,
07:20-07:40,,FE-2,BREAKFAST,
07:35-07:50,,"CDR, FE-1,FE-3",Work Prep,
07:40-07:50,,"FE-2, FE-6",Work Prep,
07:50-08:10,,.,Daily Planning Conference (S-band). Report to MCC (for FE-2)  Anti-virusscan results on Auxiliary Computer System (ВКС) laptops,
08:10-08:40,,FE-5,Experiment Procedure Review,
08:10-08:15,,FE-3,Activation of JEMRMS RLT Laptop,
08:10-08:25,,FE-6,Work Prep,
08:15-08:25,,FE-3,TOCA Calibration,
08:15-08:20,,FE-1,FAZA. Photography Ops,
08:15-11:15,,FE-2,TIPOLOGIYA. Experiment Ops by FE-2. Tagup with specialists (S-band),
08:25-08:30,,FE-3,JRMS Robotics Laptop (RLT) Confirmation,
08:25-08:55,,CDR,Inspection and Photography of SM windows #1 and #12 – prep,
08:25-08:30,,FE-6,ICV-3H MAKITA Battery Swap,
08:35-08:50,,FE-1,TYPOLOGIA Experiment Assistance,
08:35-09:50,,FE-3,Physical Exercise (ARED),
08:40-09:05,,FE-5,Work Prep,
08:40-09:25,,FE-6,Amine Swingbed Payload Review,
08:50-09:00,,FE-1,TYPOLOGIA Photography,
08:55-10:25,,CDR,Inspection and Photography of  SM Windows #1and #12 (Downlink photovia OCA),
09:00-10:15,,FE-1,"Physical Exercise (TVIS), Day 2",
09:05-09:20,,FE-5,MI Hardware Transfer and Installation,
09:20-09:25,,FE-5,G1 – Camcorder Setup and Adjustment,
09:25-10:40,,FE-5,MI Hardware Installation and Connection,
09:25-11:10,,FE-6,Amine Swingbed Hardware Gather,
09:50-10:00,,FE-3,JRMS Prep for Deactivation,
10:00-10:15,,FE-3,JEM TCA L Gas Trap Bypass Manual Valve Close,
10:15-10:25,,FE-3,TOCA Calibration,
10:15-10:20,,FE-1,Comm config to support voice comm from MRM2 during the experiment,
10:20-12:10,,FE-1,ISS-MCC-M TV (RGS + Ku-band)PLAZMENNYI KRISTALL. Experiment ops in semi-automatic (manual)mode Tagup with specialists (VHF + S-band),
10:25-10:50,,FE-3,JEMRMS – BDS Reconfiguration,
10:40-10:45,,FE-5,G1 Closeout Ops,
10:45-10:50,,CDR,PLAZMENNYI KRISTALL. Check TV signal on ВКУ Monitor,
10:45-10:55,,FE-5,WRS Water Sample Analysis,
10:50-11:00,,FE-3,JEMRMS – Activation of BUC Controller,
10:50-11:20,,CDR,СОЖ Maintenance,
10:55-11:30,,FE-5,WRS Sample Collection,
11:00-11:40,,FE-3,JPM MTL Fluid System Servicer (FSS) Refill Part 1,
11:10-11:25,,FE-6,AMINE Maintenance Work Area Preparation,
11:20-12:00,,CDR,Prep for Symbolic Activity,
11:30-13:00,,FE-5,Physical Exercise (ARED),
11:40-12:10,,FE-3,IFM Thermal Control System (TCS) Gather Part 1,
12:00-13:00,,CDR,"Physical Exercise (TVIS), Day 1",
12:00-13:00,,FE-2,"Physical Exercise (VELO), Day 1",
12:10-12:30,,FE-1,PLASMA CRYSTAL Experiment Termination,
12:20-12:25,,FE-6,ICV-3H MAKITA Battery Swap,
12:25-13:25,,FE-6,Physical Exercise (CEVIS),
12:30-12:35,,FE-1,Comm reconfig in MRM2 for Nominal Ops,
12:35-13:35,,FE-3,LUNCH,
12:35-13:05,,FE-1,PLASMA CRYSTAL data copy from the hard drive,
13:00-13:05,,FE-5,TOCA Data Recording,
13:05-14:05,,"CDR, FE-1,FE-2",LUNCH,
13:05-13:15,,FE-5,TOCA Potable Water Dispenser (PWD) Sample Analysis,
13:25-14:25,,"FE-5, FE-6",LUNCH,
13:35-15:35,,FE-3,IFM Thermal Control System (TCS) Gather Part 1,
14:05-15:35,,"CDR, FE-1,FE-2",Symbolic Activity. Edoardo Amaldi ATV3 Envelopes,
14:25-15:35,,FE-5,WMK In-Flight Water Processing,
15:30-15:45,,FE-6,Journal Entry,
15:35-16:05,,FE-2,VZAIMODEISTVIYE. Experiment Ops (FE-2),
15:35-15:45,,FE-5,TOCA 2 Data Recording,
15:35-16:50,,FE-1,Physical Exercise (ARED),
15:40-15:50,,FE-3,JEMRMS – BUC Controller Power Off,
15:45-16:00,,"CDR, FE-5,FE-6",Tagup with ГПСК specialists,
15:50-16:00,,FE-3,PAO Hardware Setup,
16:00-16:10,,"FE-3, FE-5,FE-6",Crew Prep for PAO,
16:00-17:25,,CDR,"Physical Exercise (TVIS), Day 1",
16:05-16:25,,FE-2,Photography of ТМ168-04 Temperature Sensor (parameter Т13С) in DC1,
16:10-16:30,,"FE-3, FE-5,FE-6",PAO Event,
16:30-17:00,,FE-2,SEINER Ocean Observations,
16:30-17:45,,FE-3,Physical Exercise (CEVIS),
