0,1,2,3,4,5,6
12:30-13:05,,FE-2,,HTV Air Sampling using АК-1М,,
12:30-12:40,,"CDR, FE-6",,HTV - HTVPLC Hatch Opening,,
12:40-12:50,,"CDR, FE-5,FE-6",,HTV Ingress,,
15:35-15:50,,"CDR, FE-6",,IMS and Stowage Conference,,
13:05-14:05,,,,LUNCH,,
14:05-14:20,,CDR,,WHC EDV Prep,,
14:05-16:05,,"FE-2, FE-4",,EXPOSE-R.  Post-EVA Cleanup. Tagup with specialists (S-band),,
14:05-14:10,,FE-5,,PROK. Urine PH Unstow,,
14:05-14:10,,FE-6,,Terminate EHS GC/DMS Ops,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-2,FE-5, FE-6",,Morning Inspection,,
06:00-06:05,,FE-1,,PLASMA CRYSTAL ПК-3 PLUS EB Turbo-Pump Activation,,
06:00-06:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
06:05-06:30,,,Post-sleep,,,
06:05-06:10,,FE-1,,Morning Inspection,,
06:10-06:40,,"CDR, FE-1,FE-2, FE-5,FE-6",,Post-sleep,,
06:30-07:30,,FE-4,,SPRUT-2 Experiment Ops,,
06:40-07:30,,"CDR, FE-1,FE-2, FE-5,FE-6",,BREAKFAST,,
07:30-07:50,,,,Daily Planning Conference (S-band),,
07:50-08:10,,"FE-1, FE-2",,Work Prep,,
07:50-08:50,,FE-4,,BREAKFAST,,
07:50-08:00,,CDR,,Work Prep,,
07:50-07:55,,FE-6,,WHC UPA Config,,
07:50-07:55,,FE-5,,Work Prep,,
07:55-08:30,,,Scheduled Maintenance of Compound Specific Analyzer- Combustion Products(CSA-CP),,,
07:55-08:00,,FE-6,,Work Prep,,
08:00-09:30,,CDR,,Periodic Fitness Evaluation - Nom Ops (subject),,
08:00-08:05,,FE-6,,ISS HAM  Radio Setup in Service Module,,
08:05-08:20,,,ISS HAM Radio Session from SM,,,
08:10-08:50,,FE-2,,СОЖ Maintenance,,
08:20-08:35,,FE-6,,Work Prep,,
08:30-08:55,,FE-5,,Environmental Health System (EHS) CSA-CP Calibration,,
08:35-09:05,,FE-6,,Periodic Fitness Evaluation - Nom Ops (assistance),,
08:50-09:05,,FE-4,,Work Prep,,
08:55-09:05,,FE-5,,FIR Alignment Guide Removal,,
08:55-09:05,,FE-2,,Charging Progress 408 СрПК Section 2 with N2,,
09:00-09:05,,FE-1,,Comm config prior to PLASMA CRYSTAL-3 experiment,,
09:05-09:25,,,PLASMA CRYSTAL Hardware Activation and Experiment Start. Tagup withspecialists (S-band),,,
09:05-09:10,,FE-6,,SLAMMD Setup,,
09:05-09:20,,FE-5,,Private Psychological Conference,,
09:05-11:15,,"FE-2, FE-4",,DC1 and ПхО preparation for EVA,,
09:10-09:20,,FE-6,,SLAMMD Body Mass Measurement,,
09:20-09:40,,,BCAT5 Camera Check Without SSC,,,
09:20-10:20,,FE-5,,Physical Exercise T 2,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR,FE-1,FE-5,FE-6",,Morning Inspection,,
06:00-06:05,,FE-4,,Morning Inspection,,
06:00-06:05,,FE-2,,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,,"FE-2,FE-4",,Morning InspectionChecking status of DC1 circuit breakers [АЗС] and fuses,,
06:10-06:40,,.,,Post-sleep,,
06:40-07:30,,.,,BREAKFAST,,
08:00-09:30,,FE-6,,Physical Exercise (ARED),,
09:00-10:30,,FE-1,,"Physical Exercise (TVIS), Day  4",,
09:30-10:30,,FE-6,,Physical Exercise T 2,,
10:00-10:05,,CDR,,MERLIN Status And Temperature Check,,
10:30-11:30,,CDR,,Physical Exercise T 2,,
10:30-12:00,,FE-2,,"Physical Exercise (TVIS), Day  4",,
11:30-13:00,,CDR,,Physical Exercise (ARED),,
13:00-14:00,,.,,LUNCH,,
14:00-14:40,,FE-1,,СОЖ Maintenance,,
14:20-14:35,,FE-6,,Private Family Conference,,
16:00-17:00,,FE-4,,"Physical Exercise (VELO), Day  1",,
16:35-16:50,,FE-5,,Private Family Conference,,
17:00-18:30,,FE-4,,"Physical Exercise (TVIS), Day  1",,
17:00-18:00,,FE-5,,Physical Exercise T 2,,
17:00-18:00,,FE-2,,Physical Exercise (ARED),,
18:00-19:30,,FE-5,,Physical Exercise (ARED),,
18:30-19:30,,FE-1,,"Physical Exercise (VELO), Day  4",,
18:30-18:35,,FE-2,,Elektron-VM Aerosol Filter Inspection,,
19:30-21:30,,.,,Pre-sleep,,
21:30-06:00,,.,,SLEEP,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-1, FE-2, FE-5",,Morning Inspection,,
06:00-06:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
06:00-06:05,,FE-6,,ICV Makita Battery Swap,,
06:05-06:10,,"FE-4, FE-6",,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,,BREAKFAST,,
07:30-07:50,,"CDR, FE-1, FE-2, FE-4, FE-5",,Work Prep,,
07:30-07:40,,FE-6,,EarthKAM Battery Replacement,,
07:40-07:50,,FE-6,,ICV 10-Minute Resting Event,,
07:50-08:15,,,,Daily Planning Conference (S-band),,
08:15-08:30,,,,ISS Crew and ГОГУ (RSA Flight Control Team Management) WeeklyConference (S-band),,
08:30-08:50,,FE-6,,EarthKAM Lens Change,,
08:30-10:00,,FE-5,,Physical Exercise (ARED),,
08:30-10:00,,"CDR, FE-1, FE-2, FE-4",,EVA Timeline Update. Tagup with specialists (S-band),,
08:50-09:10,,FE-6,,Work Prep,,
09:10-09:15,,FE-6,,ICV Makita Battery Swap,,
09:15-11:50,,FE-6,,Surface Sample Kit (SSK) Collection/Incubation,,
10:00-10:10,,FE-1,,"Elektron Log File Dump from Laptop RS3, for the period of:12/29/10, 12/30/10, 12/31/10 и 01/18/11, 01/19/11, 01/20/11",,
10:00-11:55,,FE-5,,Equipement Consolidation in LAB1O5,,
10:00-11:00,,CDR,,Physical Exercise (CEVIS),,
10:00-10:15,,"FE-2, FE-4",,Orlan-MK Drink Bag Refill and Install,,
10:15-11:05,,FE-2,,Download Pille Dosimeter Readings,,
10:20-11:50,,FE-1,,"Physical Exercise (TVIS), Day  3",,
11:00-12:30,,CDR,,Physical Exercise (ARED),,
11:05-11:20,,FE-2,,Setting up Pille dosimeters for EVA,,
11:20-11:30,,FE-2,,TVIS Weekly Maintenance,,
11:50-12:30,,FE-4,,СОЖ Maintenance,,
12:00-12:20,,FE-6,,Integrated Cardiovascular (ICV) Ambulatory Monitoring Midpoint,,
12:05-12:10,,FE-5,,RWS Cable Checkout,,
12:10-12:30,,FE-5,,ESA Weekly Crew Conference,,
12:15-13:15,,FE-2,,"Physical Exercise (VELO), Day  3",,
12:20-12:30,,FE-6,,ELT Activation and Checkout,,
12:30-13:00,,"CDR, FE-4, FE-5, FE-6",,EVA Emergency Briefing,,
13:00-14:00,,"FE-5, FE-6",,LUNCH,,
13:00-13:05,,CDR,,WHC UPA Config,,
13:10-14:10,,CDR,,LUNCH,,
13:15-14:15,,"FE-1, FE-2, FE-4",,LUNCH,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-5,FE-6",,Morning Inspection,,
06:00-06:05,,FE-1,,Elektron-VM Aerosol Filter Inspection,,
06:00-06:10,,"FE-2, FE-4",,"Morning inspectionInspection of Circuit Breakers [АЗС] on DC1 Power Switch Panel (БВП) andFuses in DC1 Fuse Boxes БПП-30, БПП-36",,
06:05-06:10,,FE-1,,Morning Inspection,,
06:10-06:40,,"CDR, FE-1,FE-5, FE-6",,Post-sleep,,
06:10-06:15,,FE-2,,,,
06:10-06:15,,FE-4,,Biochemical Urine Test,,
06:15-06:20,,FE-2,,,,
06:15-06:55,,FE-4,,Post-sleep,,
06:20-06:55,,FE-2,,,,
06:40-07:30,,"CDR, FE-1,FE-5, FE-6",,BREAKFAST,,
06:55-07:45,,"FE-2, FE-4",,,,
07:30-08:00,,"CDR, FE-5,FE-6",,Work Prep,,
07:30-07:45,,FE-1,,,,
07:45-08:25,,FE-1,,СОЖ Maintenance,,
07:45-08:45,,"FE-2, FE-4",,DC1 comm configDC1 and ПхО config for EVA Place two dry towels in DC1,,
08:00-08:15,,"CDR, FE-5,FE-6",,Daily Planning Conference (S-band),,
08:15-08:20,,CDR,,EVA Cameras Testing,,
08:15-08:25,,FE-6,,EarthKAM Lens Change,,
08:20-09:10,,CDR,,Physical Exercise T 2,,
08:25-09:05,,FE-1,,MRM2 Preparation and Soyuz 701 Activation before EVA.  Air Dust Removal inMRM2,,
08:35-10:05,,FE-5,,Periodic Fitness Evaluation (subject),,
08:45-08:50,,FE-6,,CUCU Power Inhibit for EVA,,
08:45-09:20,,"FE-2, FE-4",,Orlan Systems Checkout,,
09:05-09:25,,FE-1,,ON MCC GOElektron-VM Purge after Deactivation,,
09:10-10:40,,CDR,,Physical Exercise (ARED),,
09:10-09:40,,FE-6,,Periodic Fitness Evaluation (assistance),,
09:20-09:45,,FE-2,,ПхО БСС [Orlan Interface Unit] Checkout,,
09:20-09:45,,FE-4,,DC1 БСС [Orlan Interface Unit] Checkout,,
09:25-10:05,,FE-1,,"Configuring RS ISS Systems for EVA. Closing window shutters (#6,8,9,12,13,14)",,
09:40-10:40,,FE-6,,Water Recovery System (WRS) CWC-I (Iodinated Contingency Water Container)Degass,,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
,,CDR,,SLEEP Data Log Entry,,
,,FE-6,,FE-6 Biphosphonates Pill Ingestion,,
06:00-06:10,,"FE-2,FE-5",,Morning Inspection,,
,,FE-1,,SONOCARD Experiment Termination,,
06:05-06:10,,"CDR,FE-4,FE-6",,Morning Inspection,,
06:10-06:40,,,,Post-sleep,,
06:40-07:30,,,BREAKFAST,,,
07:30-07:45,,,Work Prep,,,
07:45-08:10,,,Daily Planning Conference (S-band),,,
08:10-08:15,,FE-6,,HAM Radio Power Up,,
08:10-08:25,,FE-1,,On MCC GO БМП Ф1 Absorption Cartridge Regeneration (start),,
08:10-11:10,,CDR,,JPM Aft 4 Cleanout,,
08:10-08:25,,FE-5,,Work Prep,,
08:15-08:30,,FE-4,,Ham Radio Session,,
08:15-08:25,,FE-2,,Set up Orlan-MK 825М3 battery pack 1 for discharge and start discharging thebattery pack,,
08:15-08:20,,FE-6,,JEMRMS Back Up Controller (BUC) Power On,,
08:25-08:30,,FE-2,,ON MCC GO Move DC-Progress PEV to CLOSED position,,
08:30-10:20,,,"EVA tools stow, update IMS",,,
08:30-08:40,,FE-1,,SONOCARD Copy Data to RSE-MED Laptop,,
08:30-10:30,,FE-4,,"EVA tools stow, update IMS",,
08:30-10:00,,FE-5,,Physical Exercise (ARED),,
09:05-09:35,,FE-6,,WRM Condensate Pumping Start,,
09:35-09:45,,,CSA-CP O2 Readings,,,
09:45-09:50,,,Video Camera Assembly 1 (VCA1) Adjustment,,,
09:50-10:00,,,HRF Ultrasound Power Up,,,
10:00-11:30,,,Physical Exercise (ARED),,,
10:00-11:00,,FE-5,,Physical Exercise T 2,,
10:20-10:30,,FE-2,,Post-EVA-27 USOS Tools Handover,,
10:30-11:05,,,"IZGIB-DAKON data download to a USB drive, archive clearing & data downlink /r/g 5175",,,
10:30-11:10,,FE-4,,Auxiliary Laptop Anti-Virus Update,,
11:00-12:30,,FE-1,,"Physical Exercise (TVIS), Day 3",,
11:05-11:10,,FE-2,,IZGIB-DAKON. Hardware Deactivation,,
11:30-12:30,,"CDR,FE-5,FE-6",,HTV2 Transfers Review,,
12:00-13:00,,FE-2,,"Physical Exercise (VELO), Day 3",,
12:20-12:30,,FE-4,,TVIS Weekly Maintenance,,
12:30-13:00,,"CDR,FE-5,FE-6",,Stowage Conference for HTV2 Cargo Ops,,
13:00-14:00,,.,,LUNCH,,
14:00-14:10,,FE-6,,WRM Condensate Pumping Termination,,
GMT,,CREW,ACTIVITY,,,
06:00-06:10,,"CDR,FE-2,FE-5,FE-6",Morning Inspection,,,
06:00-06:10,,FE-4,SONOCARD Experiment Termination,,,
06:00-06:05,,FE-1,Elektron-VM Aerosol Filter Inspection,,,
06:05-06:10,,FE-1,Morning Inspection,,,
06:10-06:40,,.,Post-sleep,,,
06:40-07:30,,.,BREAKFAST,,,
07:30-07:45,,FE-4,SONOCARD Copy Data to RSE-MED Laptop,,,
07:30-10:30,,"CDR,FE-5,FE-6",Weekly Housekeeping,,,
07:30-10:30,,FE-1,"Weekly HousekeepingSM Ventilation Subsystem Preventive Maintenance, Group EFGB ЦВ2 Fan CleaningБМП (Harmful Contaminants Removal System) Fan Grille Cleaning",,,
07:30-10:15,,FE-2,,,,
07:45-10:45,,FE-4,,,,
10:15-11:15,,FE-2,Physical Exercise (ARED),,,
11:15-12:45,,CDR,Physical Exercise (ARED),,,
11:15-12:45,,FE-1,"Physical Exercise (TVIS), Day 2",,,
11:45-12:45,,FE-5,Physical Exercise T 2,,,
12:45-13:15,,.,Weekly Planning Conference (S-band),,,
13:15-14:15,,.,LUNCH,,,
14:15-14:55,,FE-1,"СОЖ Maintenance. SM and FGB СП (Flush Counter), СВО (Water SupplySystem), Potok Air Purification Unit Data Calldowns",,,
14:15-15:15,,"FE-2,FE-4",Post-EVA 27 Orlan-MK Spacesuit Equipment Stowage,,,
15:15-15:30,,FE-2,Private Family Conference (Ku+S-band),,,
15:30-17:00,,FE-5,Physical Exercise (ARED),,,
15:30-17:00,,FE-2,"Physical Exercise (TVIS), Day 2",,,
16:00-17:00,,FE-4,"Physical Exercise (VELO), Day 3",,,
16:10-17:10,,FE-6,Physical Exercise (CEVIS),,,
17:00-18:30,,FE-4,"Physical Exercise (TVIS), Day 3",,,
17:10-18:10,,FE-1,"Physical Exercise (VELO), Day 2",,,
17:10-18:40,,FE-6,Physical Exercise (ARED),,,
17:30-17:35,,FE-5,HAM Radio Deactivation,,,
17:40-18:40,,CDR,Physical Exercise T 2,,,
17:50-18:15,,FE-2,IZGIB-DAKON Hardware Transfer and Installation in DC1. Tagup withSpecialists (S-band),,,
17:15-17:30,,FE-5,Private Family Conference,,,
18:15-18:30,,FE-2,Post-EVA Private Medical Conference (Ku+S-band),,,
18:30-18:40,,FE-5,Closing USOS Window Shutters,,,
18:30-18:45,,FE-4,Post-EVA Private Medical Conference (Ku+S-band),,,
18:35-18:40,,FE-1,Elektron-VM Aerosol Filter Inspection,,,
18:40-19:05,,"CDR,FE-1,FE-5,FE-6",Evening Work Prep,,,
GMT,CREW,,ACTIVITY,,,
06:00-06:10,"FE-1, FE-4",,Morning Inspection,,,
06:00-06:05,FE-6,,Reaction Self Test,,,
06:00-06:05,FE-5,,Reaction Self Test,,,
06:00-06:05,FE-2,,Elektron-VM Aerosol Filter Inspection,,,
06:00-06:05,CDR,,Reaction Self Test,,,
06:05-06:10,"CDR, FE-2,FE-5, FE-6",,Morning Inspection,,,
06:10-06:40,,,Post-sleep,,,
06:40-07:30,,,BREAKFAST,,,
07:30-10:30,"CDR, FE-5,FE-6",,Weekly Housekeeping,,,
07:30-10:30,"FE-2, FE-4",,Weekly HousekeepingPreventive Maintenance of SM Ventilation System Group EFGB ЦВ2 Smoke Detector Cleaning,,,
07:30-10:15,FE-1,,,,,
10:30-12:00,FE-2,,"Physical Exercise (TVIS), Day 1",,,
10:30-11:30,CDR,,Physical Exercise T 2,,,
10:30-12:00,FE-6,,Physical Exercise (ARED),,,
10:30-11:30,FE-5,,Physical Exercise (CEVIS),,,
11:30-11:35,CDR,,MERLIN equipment and temperature check,,,
11:35-11:50,FE-5,,Private Family Conference,,,
12:00-12:15,FE-1,,Weekly Housekeeping. Cleaning Potok-150МК Air Purification System Pre-filters in SM and FGB,,,
12:00-13:00,FE-6,,Physical Exercise (CEVIS),,,
12:00-13:30,FE-5,,Physical Exercise (ARED),,,
12:35-13:35,FE-1,,"Physical Exercise (VELO), Day 1",,,
13:35-14:35,,,LUNCH,,,
14:35-15:15,FE-1,,"СОЖ Maintenance.SM and FGB СВО, СП, and POTOK Air PurificationSystem Data Call downs",,,
15:25-15:40,CDR,,Private Family Conference,,,
15:50-17:20,FE-1,,"Physical Exercise (TVIS), Day 1",,,
16:10-17:10,FE-4,,Physical Exercise (ARED),,,
16:40-16:50,CDR,,BCAT5 Battery Swap,,,
16:50-17:10,CDR,,BCAT5 Camera Check Without SSC,,,
17:10-18:40,CDR,,Physical Exercise (ARED),,,
17:10-18:40,FE-4,,"Physical Exercise (TVIS), Day 2",,,
17:30-18:30,FE-2,,"Physical Exercise (VELO), Day 1",,,
18:30-18:35,FE-2,,Elektron-VM Aerosol Filters Inspection,,,
18:35-18:40,FE-5,,PROK  Unstow,,,
18:40-18:55,,,Evening Work Prep,,,
18:55-19:20,,,Daily Planning Conference (S-band),,,
19:20-19:30,,,Evening Work Prep,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,"FE-1, FE-2,FE-5, FE-6",Morning Inspection,,,,
06:00-06:05,CDR,SLEEP Data Log Entry,,,,
06:00-06:05,FE-4,Elektron-VM Aerosol Filter Inspection,,,,
06:05-06:10,"CDR, FE-4",Morning Inspection,,,,
06:10-06:40,,Post-sleep,,,,
06:40-07:30,"CDR, FE-1,FE-2, FE-4,FE-6",BREAKFAST,,,,
06:40-07:20,FE-5,BREAKFAST,,,,
07:20-07:30,FE-5,PCS Power up in Airlock,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,
07:55-08:05,FE-5,BREAKFAST,,,,
07:55-08:15,"CDR, FE-1,FE-2, FE-4,FE-6",Work Prep,,,,
08:05-08:25,FE-5,Work Prep,,,,
08:15-08:55,FE-4,"СРВ-К2М filter-reactor replacement. Install filter-reactor #804007, b/c00048331R,stowage location СМ1РО_4_АСУ_454_1. Discard old unit.Update the IMS.",,,,
08:15-08:25,CDR,Camcorder Setup for PCBM,,,,
08:15-08:20,FE-6,Camcorder Setup to View LAB RWS Monitor 3,,,,
08:15-11:45,FE-1,PILOT-M Experiment Using Neurolab,,,,
08:15-08:25,FE-2,IZGIB -DAKON. Hardware Activation,,,,
08:25-08:35,CDR,VSW/SSC - Activation,,,,
08:25-09:35,FE-5,Physical Exercise (ARED),,,,
08:35-08:55,FE-2,PILOT. Assistance during experiment w/ Neurolab,,,,
08:35-08:40,FE-6,LAB RWS Powerup,,,,
08:35-08:40,CDR,EDV-U Transfer for USOS,,,,
08:40-08:50,CDR,Glove Box (MSG) Activation,,,,
08:40-08:50,FE-6,MSS String Health Check,,,,
08:50-11:35,FE-6,HTV2 Approach Monitoring,,,,
08:55-09:55,CDR,Physical Exercise (CEVIS),,,,
08:55-09:00,FE-2,IZGIB -DAKON. Payload Status Check,,,,
08:55-09:25,FE-4,Photo of Soyuz 230 Temperature Sensor (ДТГ) and Instrument Box,,,,
09:00-10:30,FE-2,"Physical Exercise (TVIS), Day 2",,,,
09:35-11:35,FE-5,HTV2 Approach Monitoring,,,,
09:55-11:25,CDR,Physical Exercise (ARED),,,,
10:00-13:00,FE-4,Urine Transfer from EDV-U to Progress 407 Rodnik Water Tank 1,,,,
10:30-13:00,FE-2,CMO Inventory of Medical Kits,,,,
11:35-12:10,"CDR, FE-5,",HTV Grapple,,,,
GMT,CREW,,ACTIVITY,,,
06:00-06:10,"FE-2, FE-4",Morning Inspection,,,,
06:00-06:05,FE-1,Elektron-VM Aerosol Filter Inspection,,,,
06:00-06:05,FE-6,ICV 3-Hour Battery Swap,,,,
06:00-06:05,FE-5,Urine Spot Test,,,,
06:00-06:05,CDR,SLEEP CDR Log Entry,,,,
06:05-06:10,"FE-1, FE-6",Morning Inspection,,,,
06:05-06:25,FE-5,FE-5 Urine Collection,,,,
06:05-06:10,CDR,PRO K Photography,,,,
06:10-07:05,CDR,BREAKFAST,,,,
06:10-06:40,"FE-1, FE-2,FE-4, FE-6",Post-sleep,,,,
06:25-06:30,FE-5,HRF Urine Sample Insertion into MELFI,,,,
06:30-06:55,FE-5,BREAKFAST,,,,
06:40-07:30,"FE-1, FE-2,FE-4, FE-6",BREAKFAST,,,,
06:55-07:05,FE-5,HRF Refrigerated Centrifuge Setup,,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,CDR,,SLEEP Data Log Entry,,
06:00-06:10,,"FE-1, FE-2",,Morning Inspection,,
06:00-06:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
06:00-06:05,,"FE-5, FE-6",,Reaction Self Test,,
06:05-06:10,,"FE-4, FE-5,FE-6",,Morning Inspection,,
06:05-06:25,,CDR,,Urine Sample Collection,,
06:10-06:40,,"FE-1, FE-2,FE-4, FE-5,FE-6",,Post-sleep,,
06:25-06:30,,CDR,,HRF Urine Sample Insertion into MELFI,,
06:30-06:40,,CDR,,HRF Refrigerated Centrifuge Setup,,
06:40-07:00,,CDR,,HRF Blood Sample Draw,,
06:40-06:55,,FE-6,,HRF Blood Draw Operator,,
06:40-07:30,,"FE-1, FE-2,FE-4, FE-5",,BREAKFAST,,
06:55-07:30,,FE-6,,BREAKFAST,,
07:00-07:10,,CDR,,Morning Inspection,,
07:10-07:20,,CDR,,HRF Refrigerated Centrifuge Configure,,
07:20-07:25,,CDR,,Reaction Self Test,,
07:25-07:50,,CDR,,Post-sleep,,
07:30-07:35,,FE-6,,ISS HAM  Radio Setup in Service Module,,
07:30-07:50,,"FE-1, FE-2,FE-4, FE-5",,Work Prep,,
07:35-07:50,,FE-6,,ISS HAM Radio Session From SM,,
07:50-08:10,,FE-6,,Work Prep,,
07:50-08:00,,FE-2,,Terminate 2nd Orlan 825М3 Battery Pack discharge,,
07:50-07:55,,CDR,,HRF Refrigerated Centrifuge Configuration,,
07:50-08:20,,FE-1,,СМ atmosphere analysis using CMS (from ГАНК-4М Kit),,
07:50-08:10,,FE-4,,Tightening Screw Clamps on MRM1/FGB Interface,,
07:50-08:00,,FE-5,,CSA-CP Battery Changeout,,
07:55-08:05,,CDR,,Nutrition and Repository Blood Sample Insertion into MELFI,,
08:00-08:15,,FE-2,,ACCURO Manual Pumps Checkout,,
08:05-08:20,,CDR,,BREAKFAST,,
08:20-08:45,,,,Daily Planning Conference (S-band),,
08:45-08:55,,FE-6,,WRS Water Sample Analysis,,
08:45-08:55,,FE-1,,Private Medical Conference with Physical Exercise Specialist (S-band),,
08:45-08:55,,FE-2,,КОБ2 4ГБ4 Half-Coupling Shell Coolant Leak Check,,
08:45-10:15,,FE-5,,Physical Exercise (ARED),,
08:45-09:25,,CDR,,BREAKFAST,,
08:55-09:05,,FE-2,,Private Medical Conference with Physical Exercise Specialist (S-band),,
GMT,,CREW,,ACTIVITY,,
09:30-09:35,,FE-6,,REACTION-SLF-TST-FE6 (Reaction Self-Test),,
09:30-09:35,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
09:30-09:40,,"FE-1, FE-2",,Morning Inspection,,
09:30-09:35,,FE-5,,REACTION-SLF-TST-FE5 (Reaction Self-Test),,
09:30-09:35,,CDR,,SLEEP Data Log Entry,,
09:35-09:40,,CDR,,REACTION-SLF-TST-CDR (Reaction Self-Test),,
09:35-09:40,,"FE-4, FE-5,FE-6",,Morning Inspection,,
09:40-10:10,,,,Post-sleep,,
10:10-11:00,,"CDR, FE-1,FE-2, FE-4,FE-6",,BREAKFAST,,
10:10-10:25,,FE-5,,,,
10:25-10:30,,FE-5,,HAM Radio Setup in SM,,
10:30-10:45,,FE-5,,ISS-HAM Radio Session From SM,,
10:45-11:00,,FE-5,,BREAKFAST,,
11:00-13:30,,"CDR, FE-5",,Weekly Housekeeping,,
11:00-12:45,,FE-6,,,,
11:00-13:30,,FE-4,,Weekly HousekeepingCleaning SM and FGB Potok Air Purification System Pre-filters with PotokPowered Down,,
12:30-13:30,,FE-2,,Physical Exercise (ARED),,
12:45-13:00,,FE-6,,Private Family Conference,,
13:00-13:45,,FE-6,,Weekly Housekeeping,,
13:00-14:30,,FE-1,,"Physical Exercise (TVIS), Day 4",,
13:30-14:30,,CDR,,Physical Exercise T 2,,
13:30-14:30,,FE-4,,Physical Exercise (ARED),,
13:40-13:55,,FE-5,,Private Family Conference,,
13:55-14:10,,FE-5,,Food Frequency Questionnaire,,
14:10-14:25,,FE-6,,,,
14:30-15:00,,,,Weekly Planning Conference,,
15:00-16:00,,,,LUNCH,,
,,,,,,
,16:00-20:00,,"FE-4, FE-5",,,
,,,,Day rest and sleep,,
,16:00-19:45,,FE-6,,,
,,,,,,
,16:00-16:50,,CDR,,,
16:50-17:05,,CDR,,Private Family Conference,,
,17:05-20:00,,CDR,,Day rest and sleep,
19:45-20:00,,FE-6,,Specail Private Conference,,
20:00-21:00,,,,"Station inspection, post-sleep, meal",,
21:00-21:05,,FE-4,,Elektron-VM Aerosol Filter Inspection,,
GMT,,CREW,ACTIVITY,,,
06:00-06:05,,FE-6,BISP Pill Ingestion,,,
06:00-06:05,,FE-4,Elektron-VM Aerosol Filter Inspection,,,
06:00-06:05,,"CDR,FE-5",Reaction Self Test,,,
06:00-06:10,,FE-1,Morning InspectionInspection of СМ-У connector on МНР-НС separator pump behindАСУ panel 139,,,
06:00-06:10,,FE-2,МО-8. Setup,,,
06:05-06:10,,FE-6,Reaction Self Test,,,
06:05-06:30,,FE-5,Post-sleep,,,
06:05-06:10,,FE-4,Morning Inspection,,,
06:05-06:20,,CDR,Morning Inspection,,,
06:10-06:20,,"FE-1,FE-2,FE-4",Calf Volume Measurement,,,
06:10-06:25,,FE-6,Post-sleep,,,
06:20-06:45,,FE-2,Post-sleep,,,
06:20-06:25,,CDR,Body Mass Measurement,,,
06:20-06:35,,FE-4,Post-sleep,,,
06:20-06:40,,FE-1,Post-sleep,,,
06:25-06:30,,FE-6,Body Mass Measurement,,,
06:25-06:50,,CDR,Post-sleep,,,
