0,1,2,3,4,5
Task list,CDR,URAGAN. Observation and photo imagery,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning Inspection,,,
06:10-06:40,Post-Sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-08:00,CDR,Work Prep,,,
07:30-07:55,FE-1,,,,
07:55-08:00,EXPRESS5 Rack: Laptop Powerup,,,,
08:00-08:15,.,Daily Planning Conference (S-band),,,
08:15-09:25,Orlan Replaceable Component Operations,,,,
09:25-10:25,CDR,Orlan and BSS and valve operation checkout,,,
,FE-1,PHYSICAL EXERCISE: TVIS,,,
10:25-11:05,CDR,Auxiliary Pressurization Unit (BNP) Installation in Habitation CompartmentPressurization Line,,,
10:25-10:40,FE-1,NiMH Battery Charge Initiation for Orlan Lights,,,
10:40-11:40,Orlan and BSS and valve operation checkout,,,,
11:05-11:35,CDR,Installation of Auxiliary Pressurization Unit (BNP) in DC1,,,
11:35-11:50,On-Board BK-3 Oxygen Bottle Pressure Checkout,,,,
11:50-12:10,.,Orlan Fitcheck,,,
12:10-13:10,КЭ,PHYSICAL EXERICISE TVIS – DAY 2,,,
12:15-12:20,FE-1,Payload Data Interchange Monitoring Software (SNFM) – LAN2 data recording.,,,
12:20-12:50,Defibrillator Checkout,,,,
12:50-13:10,Node 1 and Lab backup fire port reconfig.,,,,
13:10-13:40,CDR,PHYSICAL EXERCISE: RED,,,
13:20-13:40,FE-1,Questionnaire – Log Entry,,,
13:40-14:40,.,LUNCH,,,
14:40-15:10,CDR,Interaction: Data Collection,,,
14:40-15:00,FE-1,Orlan Light NiMH battery charge termination and hardware stow.,,,
15:00-15:25,ADUM file copy from D to C on HRF PC,,,,
15:10-15:40,CDR,СОЖ Maintenance,,,
15:25-16:05,FE-1,Interaction: Data Collection and Back-Up,,,
15:40-16:00,CDR,IMS File Prep,,,
16:05-17:35,FE-1,PHYSICAL EXERCISE: RED,,,
16:10-17:10,CDR,PHYSICAL EXERICISE (VELO+FL-1) – DAY 2,,,
17:10-17:40,Review of Next Day’s Plan,,,,
17:35-17:40,FE-1,EXPRESS 5 Rack Laptop: Powerdown.,,,
17:40-18:10,.,ПКО-БЕТА 08 (PKO-BETA 08) checkout using Gamma-1M hardware,,,
18:10-18:50,Comm Setup. Suit and БСС TLM Checkout Orlan Comm Checkout,,,,
18:50-19:05,Daily Planning Conference (S-band),,,,
19:05-19:30,Report Prep,,,,
19:30-20:00,DINNER,,,,
20:00-20:30,Daily Food Prep,,,,
20:30-21:30,Pre-Sleep,,,,
21:30-06:00,Sleep,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,.,Post-sleep,,,
06:40-07:30,.,BREAKFAST,,,
07:30-07:40,FE-1,Work prep,,,
07:30-07:35,CDR,Work prep,,,
07:35-07:40,CDR,PLANTS-2. Payload status check,,,
07:40-07:55,.,Daily planning conference (S-band),,,
07:55-08:15,.,Work prep,,,
08:15-11:45,.,Review of preliminary EVA timeline and ODF.  Tagup with specialists (S-band),,,
11:45-12:45,FE-1,EMU pump intake filter R&R,,,
11:45-12:45,CDR,"Physical Exercise (VELO+Load Trainer-1, Day 4)",,,
12:45-13:45,.,LUNCH,,,
13:45-15:45,.,EVA-11 hardware and tool search. Tagup with specialists (S-band),,,
15:45-16:15,CDR,Interactions - data collection,,,
15:45-17:15,FE-1,Physical Exercises (RED),,,
16:15-16:20,CDR,VTR magnetic head cleaning,,,
16:20-16:50,CDR,СОЖ maintanance,,,
16:50-17:50,CDR,"Physical Exercise (TVIS, Day 4)",,,
17:15-18:15,FE-1,Physical exercise (CEVIS),,,
17:50-18:20,CDR,Physical Exercises (RED),,,
18:15-18:20,FE-1,Increment 9 - Payload status check,,,
18:20-18:45,.,Daily plan review,,,
18:45-19:05,.,Report prep,,,
19:05-19:20,.,Daily planning conference (S-band),,,
19:20-19:30,.,Report prep,,,
19:30-20:00,.,DINNER,,,
20:00-20:30,.,Daily food prep,,,
20:30-21:30,CDR,Pre-sleep,,,
20:30-20:45,FE-1,Pre-sleep,,,
20:45-21:05,FE-1,Tagup with crew operations support specialists (S-band),,,
21:05-21:30,FE-1,Pre-sleep,,,
21:30-06:00,.,SLEEP,,,
Task list,CDR,URAGAN Observation and photo imagery,,,
IMS file prep,,,,,
GMT,CREW,ACTIVITY,,,
01:10-01:20,,Morning inspection,,,
01:20-01:50,Post-sleep,,,,
01:50-02:35,BREAKFAST,,,,
02:35-02:45,CDR,Configuring comm for Progress 350 docking,,,
02:45-03:00,,Daily planning conference (S-band),,,
03:05-03:35,,Preparation for Progress 350 docking,,,
03:35-05:05,,Progress 350 docking to the SM Aft [AO],,,
05:05-05:15,FE-1,Disconnecting TV downlink via Ku-band after Progress 350 docking,,,
05:05-05:15,CDR,Comm reconfig after Progress 350 docking,,,
07:00-08:00,,SМ (АО)/Progress 350 interface leak check,,,
08:00-08:20,,Opening Progress/SM transfer hatches [ОПЛ ТКГ- СМ],,,
08:20-08:40,,Installation of Q/D screw clamps,,,
08:40-08:55,CDR,Air sampling with АК-1М in Progress 350 after docking,,,
08:55-09:10,CDR,Progress 350 deactivation and installation of airduct from the PropulsionCompartment [AO],,,
08:55-09:10,FE-1,Tear down of TV Ku-band downlink setup after Progress docking,,,
09:25-10:25,,LUNCH,,,
11:45-12:45,,Dismantling Progress 350 docking mechanism (with ССВП powered down),,,
12:45-13:15,,Progress 350 transfers and IMS ops,,,
13:15-13:55,CDR,ТБУ. Transfer and stow hardware in SM. Tagup with specialists (S-band),,,
13:55-14:55,,Progress 350 transfer and IMS ops,,,
14:55-15:25,FE-1,СОЖ maintenance,,,
14:55-15:40,CDR,GCF-JAXA. Transfers and hardware stowage in SM. Tagup with specialists(S-band),,,
15:25-15:45,FE-1,IMS file prep,,,
15:40-16:15,CDR,MIMETIK-К. Transfer and setup in Cryogem-03M thermostat,,,
16:15-17:00,FE-1,Progress 350 transfer and IMS ops,,,
17:00-18:00,CDR,Physical Exercise (VELO + Force Loader/ cycle1) day 1,,,
17:00-18:00,FE-1,Physical exercise (CEVIS),,,
18:00-18:30,,DINNER,,,
18:30-19:00,,Daily food prep,,,
19:00-20:00,Pre-sleep,,,,
20:00-06:00,SLEEP,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,CDR,Morning inspection,,,
06:00-06:10,FE-1,Acoustic dosimeter data recording and stowage,,,
06:10-06:20,Set up of acoustic dosimeters,,,,
06:10-06:40,CDR,Post-sleep,,,
06:20-06:40,FE-1,,,,
06:40-07:30,,BREAKFAST,,,
07:30-07:40,Prep for work,,,,
07:40-07:55,DPC (S-band),,,,
07:55-08:15,Prep for work,,,,
08:15-09:05,FE-1,Advanced Ultrasound: training before scanning,,,
08:25-09:35,CDR,Test of Navigation Receiving Module [НПМ]. Tagup with specialists. (S-band),,,
09:05-09:20,FE-1,GASMAP:  HRF hardware power on,,,
09:20-09:25,EXPRESS Rack 5: Laptop activation,,,,
09:25-09:30,Payload status check in LAB,,,,
09:30-09:50,Commercial Bioprocessor OBT,,,,
09:40-09:55,CDR,IMS tagup (S-band)/,,,
09:50-10:00,FE-1,"MFMG, scopemeter check",,,
10:00-11:00,CDR,Physical Exercise (TVIS) day 1,,,
10:40-11:30,FE-1,Printout of warning documentation; pen and ink update,,,
11:00-11:30,CDR,Physical Exercise (RED),,,
11:30-12:30,,Post-EVA tool stowage,,,
12:30-13:30,LUNCH,,,,
13:30-14:40,CDR,RASTENIYA-2 Experiment (start),,,
13:30-13:35,FE-1,SNFM: LAN-2 data recording,,,
13:35-13:50,SAMS: S/W upgrade,,,,
13:50-13:55,SAMS (Interim control module) file download,,,,
14:05-16:05,Installation of a cover on flexible LAB window flexhose,,,,
14:40-15:40,CDR,[ИМУ] replacement in SM,,,
15:40-16:00,Photo imagery after ИМУ replacement in SM,,,,
16:00-16:20,IMS file prep,,,,
16:05-16:10,FE-1,GASMAP: HRF hardware power deactivation,,,
16:10-17:40,Physical Exercise (RED),,,,
16:20-16:50,CDR,EDV [КОВ] top-off for Elektron,,,
16:50-17:20,СОЖ maintenance,,,,
17:40-18:40,Physical Exercise (VELO + Force Loader/cycle 1) day 1,,,,
,FE-1,Physical Exercise (TVIS),,,
18:40-18:55,,DPC (S-band),,,
18:55-19:00,FE-1,EXPRESS rack 5: Laptop deactivation,,,
19:00-19:15,Questionnaire: journal entry,,,,
19:10-19:40,CDR,Daily food prep,,,
19:15-19:40,FE-1,,,,
19:40-20:15,,DINNER,,,
20:15-20:35,,FD / ISS crew conference (S-band),,,
20:35-21:10,FE-1,Pre-sleep,,,
20:35-21:30,CDR,,,,
20:40-21:00,FE-1,Activation of commercial bioprocessor P/L,,,
21:00-21:10,Pre-sleep,,,,
21:10-21:30,Acoustic dosimeter data recording,,,,
21:30-06:00,.,SLEEP,,,
Task list,CDR,URAGAN: Observation and photo imagery,,,
,GMT,,CREW,,ACTIVITY
,06:00-06:10,,,,Morning inspection
,06:10-06:40,,,Post-sleep,
,06:40-07:30,,,BREAKFAST,
,07:30-07:55,,,Prep for work,
,07:55-08:10,,,DPC (S-band),
,08:15-08:25,,CDR,,Medical equipment stow
,08:15-08:20,,FE-1,,EXPRESS Rack 3: Laptop activation
,08:25-08:35,,CDR,,Removal of БК-3 and battery from БРТА
,08:35-08:50,,CDR,,Post-EVA PILLE dosimeter reading
,08:50-09:00,,,Activation of Sputnik-SM hardware,
,09:00-09:10,,,Discharging of Orlan 1st 825М3 unit,
,09:10-09:20,,,,Water tank quantity check
,09:20-09:40,,FE-1,,EXPRESS Rack 3: I/F controller s/w upgrade (start)
,09:20-09:50,,CDR,,Orlan water tank top-off
,09:50-10:20,,FE-1,,
,10:20-10:30,,,,Spacesuit dryout
,10:30-11:10,,,EVA debrief. Tagup with specialists (S-band),
,11:10-11:20,,FE-1,,EXPRESS Rack 3: I/F controller s/w upgrade (end)
,11:10-12:10,,CDR,,Physical Exercise (TVIS) day 3
,11:55-12:10,,FE-1,,Food questionnaire
,12:10-12:25,,,Transfer of EVA ODF,
,12:10-12:40,,CDR,,Physical Exercise (RED)
,12:25-12:30,,FE-1,,DCP power cable disconnect
,12:30-12:35,,,SSC OCA router reboot,
,12:35-12:50,,,"PCS reboot, post-EVA transfer",
,12:40-12:45,,CDR,,Spacesuit dryout
,12:50-12:55,,FE-1,,Increment 9 payload status check
,12:55-13:55,,,,LUNCH
,14:15-14:30,,FE-1,,PMC (S-band)
,14:45-14:55,,,,Spacesuit dryout
,14:55-15:25,,,Transition of Orlan and БСС to stowage mode,
,15:25-15:40,,CDR,,PMC (S-band)
,15:40-15:45,,FE-1,,EXPRESS Rack 3: Laptop deactivation.
,15:45-17:15,,,Physical exercise (RED),
,16:45-17:15,,CDR,,"СОЖ maintenance(Inspection of БРПК, monitoring of ИП sensor installation)"
,17:15-18:15,,,Physical Exercise (VELO + Force loader/cycle 1) day 3,
,17:15-18:15,,FE-1,,Physical Exercise (CEVIS)
,18:15-18:35,,,,Daily plan review
,18:35-18:50,,,DPC (S-band),
,18:50-19:00,,,Daily plan review,
,19:00-19:30,,,Report prep,
,19:30-20:00,,,DINNER,
,20:00-20:30,,,Daily food prep,
20:30-21:30,FE-1,,,,
,,Pre-sleep,,,
20:30-21:25,CDR,,,,
21:25-21:30,CDR,Discharging of Orlan 1st 825М3 unit,,,
21:30-06:00,,SLEEP,,,
,,Questionnaire: journal entry,,,
Task List,CDR,,,,
,,URAGAN,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
10:00-10:35,FE-1,HRF and Laptop setup,,,
10:35-10:45,HRF OCA data search,,,,
10:45-11:45,HRF ELC software load,,,,
11:00-12:00,CDR,Physical Exercise (TVIS) day 3,,,
12:00-12:30,Physical Exercise (RED) day 3,,,,
12:30-13:30,,LUNCH,,,
14:00-14:30,FE-1,PHS equipment set up and UROLUX hardware prep,,,
14:30-15:10,,HRF ELC software load – closeout ops,,,
15:15-15:30,FE-1,PFC (Ku + S-band),,,
15:45-17:15,FE-1,Physical Exercise (RED),,,
16:45-17:15,CDR,СОЖ maintenance (СВО and СП counter data calldown),,,
17:15-18:15,Physical Exercise (VELO + Force Loader/cycle 1) day 3,,,,
17:15-18:15,FE-1,Physical Exercise (TVIS),,,
18:15-18:35,,Daily plan review,,,
18:35-18:50,,DPC (Ku + S-band),,,
18:50-19:00,,Daily plan review,,,
19:00-19:30,,Report prep,,,
19:30-20:00,,DINNER,,,
20:00-20:30,,Daily food prep,,,
20:30-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task List,CDR,URAGAN. Observation and photo imagery,,,
PLASMA CRYSTAL. Prep for IFM and removal of turbo pump withelectronics unit,,,,,
Photo imagery of БКДО,,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-08:00,FE-1,Miscible Fluids in Microgravity (MFMG) P/L OBT,,,
08:00-11:00,,Weekly housekeeping,,,
11:00-12:30,FE-1,MFMG experiment set up,,,
11:00-12:00,CDR,Physical Exercise (TVIS) day 2,,,
12:00-12:30,CDR,Physical Exercise (RED) day2,,,
12:30-13:30,,LUNCH,,,
13:40-14:10,Weekly planning conference (S-band),,,,
14:10-15:35,FE-1,MFMG experiment 1 set up,,,
15:40-15:55,PPC (S + Ku-band),,,,
16:30-18:00,Physical Exercise (RED),,,,
18:00-19:00,Physical Exercise (CVIS),,,,
18:00-18:30,CDR,СОЖ maintenance (Inspection of БРПК),,,
18:30-19:30,Physical Exercise (VELO + Force Loader/cycle 1) day 2,,,,
19:30-20:00,,DINNER,,,
20:00-20:30,Daily food prep,,,,
20:30-21:30,CDR,Pre-sleep,,,
20:30-20:50,FE-1,,,,
20:50-21:05,Capillary flow Experiment: Investigator / Crew conference (S-band),,,,
21:05-21:30,Pre-sleep,,,,
21:30-06:00,,SLEEP,,,
Task List,CDR,RASTENIYA-2. Data downlink,,,
ETD / r/g 8523,,,,,
URAGAN. Observation and photo imagery,,,,,
Downloading БРИ log files from Wiener / 8562,,,,,
GMT,,,,,
06:00-06:10,.,,Morning inspection,,
06:10-06:40,.,,Post-sleep,,
,CDR,,,,
06:40-07:00,,,Biochemical blood analysis,,
,FE-1-assist,,,,
07:00-07:50,.,,BREAKFAST,,
07:50-08:00,FE-1,,Prep for work,,
07:55-08:00,CDR,,PLANTS-2. Hardware operation monitoring,,
08:00-08:15,.,,DPC (S-band),,
08:15-08:35,.,,Prep for work,,
08:35-10:15,FE-1,,Progress M-50 cargo transfer and inventory.,,
08:35-11:15,CDR,,Biochemical blood analysis,,
10:15-11:15,FE-1,,Physical Exercise (TVIS),,
11:14-11:45,FE-1,,Updating SODF (WARN Book),,
11:15-12:45,CDR,,Physical Exercise (TVIS+RED) - day 3,,
11:45-12:15,FE-1,,Breathing support kit check,,
12:15-12:20,FE-1,,Expedition 9 – payload status check,,
12:20-12:25,FE-1,,RWS cable power off,,
12:45-13:45,.,,LUNCH,,
13:45-14:05,FE-1,,BSA charge start,,
,,,MATRYOSHKA-R. Equipment transfer from Progress and stowage in,,
13:50-16:30,CDR,,,,
,,,ISS RS,,
14:05-14:25,FE-1,,CSA-CP zero calibration,,
14:25-14:35,FE-1,,CSA-CP reading,,
14:35-16:35,FE-1,,Printing out and reviewing EMU pump R&R procedure,,
16:30-17:30,CDR,,Physical Exercise (VELO + Force Loader/cycle 1) day 3,,
16:40-18:10,FE-1,,Physical Exercise (RED),,
17:30-18:00,CDR,,ЕДВ (КОВ) fill for Electron,,
18:00-18:30,CDR,,СОЖ maintenance,,
18:10-18:15,FE-1,,CO2 monitoring,,
18:15-18:30,FE-1,,Questionnaire – journal entry,,
18:30-18:45,.,,DPC (S-band),,
18:50-19:10,FE-1,,IMS file prep,,
19:10-19:40,.,,DINNER,,
19:40-19:52,.,,Daily food prep,,
19:52-20:12,.,,ISS FD crew conference (S-band),,
20:12-20:30,.,,Daily food prep,,
20:30-21:30,.,,Presleep,,
21:30-06:00,.,,Sleep,,
Task List,CDR,,Uragan,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:25,CDR,Post-sleep,,,
06:10-06:40,FE -1,,,,
06:25-06:35,CDR,МО-8. System assembly,,,
06:35-06:50,Body mass measurement,,,,
06:40-06:50,FE -1,Calf volume measurement,,,
06:50-07:00,CDR,,,,
06:50-07:05,FE -1,Body mass measurement,,,
07:00-07:15,CDR,Post-sleep,,,
07:05-07:15,FE -1,МО-8. Closeout ops,,,
07:15-08:05,.,BREAKFAST,,,
08:05-08:35,Prep for work,,,,
08:35-08:40,CDR,PLANTS-2. Monitoring of equipment operation,,,
08:40-08:55,.,DPC (S-band),,,
08:55-09:00,FE -1,Increment 9 – payload status check,,,
09:05-09:35,.,ПОВ panel checkout in DC1 and ПхО,,,
09:35-10:35,"Preparation of Orlan replaceable elements, auxiliary equipment and personalgear",,,,
10:35-11:15,Orlan activation and inspection,,,,
11:15-11:35,FE -1,БСС unit checkout in ПхО,,,
,CDR,БСС unit checkout in DC1,,,
11:35-12:35,Physical exercise (TVIS) – day 1,,,,
,FE -1,USOS hatch seal inspection,,,
12:35-13:05,СОЖ maintenance,,,,
,CDR,Physical exercise (RED),,,
13:05-14:05,.,LUNCH,,,
14:05-14:25,Gear prep,,,,
14:25-15:25,Orlan and БСС unit water cooling system separation in DC1,,,,
15:25-15:55,CDR,БСС unit water cooling system separation in ПхО,,,
,FE -1,Nikon camera config for EVA,,,
15:55-16:55,Physical exercise (TVIS),,,,
15:55-16:15,CDR,IMS file prep,,,
16:15-16:45,PBA and PFE inspection,,,,
16:45-16:55,Charge completion of Orlan 825М3 battery unit 2 and unit 2 removal fromcharging,,,,
16:55-17:00,FE -1,TVIS weekly maintenance,,,
17:00-18:30,Physical exercise (RED),,,,
17:00-18:00,CDR,Physical Exercise (VELO+Force Loader) day 1,,,
18:00-18:30,Daily plan review,,,,
18:30-18:45,.,DPC (S-band),,,
18:45-19:00,FE -1,Daily plan review,,,
18:45-19:15,CDR,Report prep,,,
19:00-19:30,FE -1,,,,
19:15-19:30,CDR,Daily food prep,,,
19:30-19:50,КВД valve functionality check with ПОВ panel in DC1 and ПхО,,,,
,FE -1,Daily food prep,,,
19:50-20:10,..,Tag up with specialists regarding USOS prep for EVA (S-band),,,
20:10-20:30,DINNER,,,,
20:30-21:30,Pre-sleep,,,,
21:30-06:00,Sleep,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,.,Post-sleep,,,
06:40-07:30,.,BREAKFAST,,,
09:00-10:00,FE-1,Physical Exercise (TVIS),,,
10:00-11:30,Physical Exercise (RED),,,,
11:00-12:00,CDR,Physical Exercise (TVIS –1),,,
12:00-12:30,CDR,Physical Exercise (RED),,,
12:30-13:30,.,LUNCH,,,
15:25-15:40,FE-1,PFC (Ku+S-band),,,
15:45-17:15,FE-1,Physical Exercise (RED),,,
16:45-17:15,CDR,СОЖ maintenance (СП and СВО data voice down. БРПК separator inspection),,,
17:15-18:15,CDR,Physical Exercise (VELO + Force Loader/cycle 1) day 1,,,
18:15-18:45,.,Daily plan review,,,
18:45-19:00,.,DPC (S-band),,,
19:00-19:30,.,Report prep,,,
19:30-20:00,.,DINNER,,,
20:00-20:30,.,Daily food prep,,,
20:30-21:30,.,Presleep,,,
21:30-06:00,.,Sleep,,,
TASK LIST,CDR,PLANTS-2. Equipment status check,,,
DIATOMEA. World ocean observation,,,,,
ECON. Observation and photo imagery,,,,,
KROMKA-1. Photo imagery,,,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:25,FE-1,Post-sleep,,,
06:10-06:25,CDR,Urine biochemistry,,,
06:25-06:40,FE-1,,,,
06:25-06:55,CDR,Post-sleep,,,
06:40-06:50,FE-1,UROLUX hardware stowage,,,
06:50-07:05,FE-1,Post-sleep,,,
06:55-07:45,CDR,BREAKFAST,,,
07:05-07:55,FE-1,BREAKFAST,,,
07:45-07:50,CDR,BIOPSY: Diet log,,,
07:50-07:55,CDR,RASTENIYA-2. Hardware monitoring,,,
07:55-08:25,CDR,Prep for work,,,
07:55-08:00,FE-1,BIOPSY: Diet log,,,
08:00-08:25,FE-1,Prep for work,,,
08:25-08:40,,DPC (S-band),,,
08:40-09:10,"FE-1, CDR(assists)",Periodic Health Status,,,
09:10-09:40,"CDR, FE-1(assists)",,,,
09:40-10:15,FE-1,"PLASMA CRYSTAL. Turbo pump IFM, day 2, part 1",,,
09:40-10:20,CDR,,,,
10:15-10:40,FE-1,PHS data recording,,,
10:35-10:40,CDR,"PLASMA CRYSTAL. Turbo pump IFM, day 2, part 2",,,
10:40-11:05,CDR,МО-21 set up. ECOSPHERA battery charge and CRIOGEM activation,,,
10:40-10:55,FE-1,PHS hardware stowage,,,
10:55-11:00,FE-1,Payload status check (Increment 9),,,
11:00-12:30,FE-1,Physical Exercise (RED),,,
11:10-11:40,CDR,"PLASMA CRYSTAL. Turbo pump IFM, day 2, part 3. Tagup with specialists(S-band)",,,
11:40-12:40,CDR,Physical Exercise (TVIS) day 4,,,
12:30-13:00,FE-1,СОЖ maintenance,,,
12:40-13:05,CDR,Physical Exercise (RED) day 4,,,
13:00-13:05,FE-1,МСА valve check,,,
13:05-14:05,,LUNCH,,,
14:05-14:10,CDR,"PLASMA CRYSTAL. Turbo pump IFM, day 2, part 4. Tagup with specialists(S-band)",,,
14:05-14:10,FE-1,BIOPSY: Diet log,,,
14:10-14:15,CDR,BIOPSY: Diet log,,,
14:10-15:40,FE-1,Lab window box assembly,,,
14:15-16:35,CDR,Maintenance of ventilation system screens on FGB interior panels,,,
15:50-16:10,FE-1,IMS file prep,,,
16:10-16:25,FE-1,Questionnaire: Log entry,,,
16:35-17:35,FE-1,Physical Exercise (TVIS),,,
16:35-17:35,CDR,Physical Exercise (VELO + Force Loader/cycle 1) day 4,,,
17:35-17:40,FE-1,Weekly maintenance of TVIS,,,
17:35-18:05,CDR,"PLASMA CRYSTAL. Turbo pump IFM, day 2, part 5. Tagup with specialists(S-band)",,,
17:40-18:10,FE-1,Daily plan review,,,
18:10-18:15,,BIOPSY: Diet log,,,
18:15-18:30,,Report prep,,,
18:30-18:45,,DPC (S-band),,,
18:45-19:00,,Report prep,,,
19:00-19:30,,DINNER,,,
19:30-20:00,,Daily food prep,,,
20:00-20:50,CDR,Pre-sleep,,,
20:00-20:40,FE-1,Pre-sleep,,,
20:40-20:50,FE-1,PAO equipment set up,,,
20:50-21:00,,Crew prep for PAO,,,
21:00-21:20,,"Educational PAO Waimea high school (Kamuela, Hawaii)",,,
21:20-21:30,,Pre-sleep,,,
21:30-06:00,,SLEEP,,,
Task list,CDR,URAGAN. Observation and photo imagery,,,
GMT,CREW,ACTIVITY / ODF or r/g,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:20,FE-1,МО-8. Hardware set-up,,,
,CDR,Calf volume measurement,,,
06:20-06:35,FE-1,Body mass measurement,,,
06:20-06:25,CDR,"PLASMA CRYSTALL Turbo pump IFM, day 3, part 1. Tagup with specialists",,,
06:25-06:35,Post-sleep,,,,
06:35-06:50,Body mass measurement,,,,
06:35-06:45,FE-1,Calf volume measurement,,,
06:45-07:15,Post-sleep,,,,
06:50-07:00,CDR,МО-8. Closeout ops,,,
