0,1,2,3,5
19:30-21:30,,Pre-sleep,,
,FE-4,,,
19:30-21:25,FE-5,Pre-sleep,,
19:45-21:25,FE-6,Pre-sleep,,
19:30-19:45,FE-6,Crew Discretionary Conference,,
21:15-21:20,CDR,BCAT Reminder,,
21:20-21:30,CDR,USOS Window Shutter Close,,
21:25-21:30,"FE-5, FE-6",BCAT Reminder,,
21:30-06:00,,SLEEP,,
,,ECON-M. Observations and Photography,,
,"FE-1, FE-2,",,,
Task List,,Preparation of reports for Roskosmos site,,
,FE-4,,,
,,URAGAN Observations and Photography,,
TIME,CREW,,,
06:00-06:10,"CDR, FE-5, FE-6",Morning Inspection,,
06:00-06:10,FE-1,Morning Inspection. Reboot Laptop RS2(1),,
06:00-06:10,FE-2,"Morning Inspection. RSS1, 2 Reboot",,
06:00-06:10,FE-4,Morning Inspection,,
06:10-06:40,,Post-sleep,,
,"CDR, FE-1,",,,
06:40-07:30,"FE-2, FE-5,",BREAKFAST,,
,FE-6,,,
06:40-07:30,FE-4,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),,
07:30-07:50,CDR,Urine Sample Collection,,
07:30-08:00,"FE-5, FE-6",Work Prep,,
07:50-08:00,CDR,HRF - Urine Sample MELFI Insertion,,
08:00-08:15,"CDR, FE-5, FE-6",Daily Planning Conference (S-band),,
08:20-10:00,FE-6,Node 3 CDRA Component Replacement,,
08:25-11:10,CDR,Node 3 CDRA Component Replacement,,
08:30-08:50,"FE-2, FE-1, FE-4",Ham Radio Session,,
09:20-10:15,"FE-1, FE-2 assists",LBNP Exercise (PRELIMINARY). Tagup with specialists (S-band),,
10:15-11:15,FE-4,"Physical Exercise (TVIS), Day 3",,
11:15-12:10,"FE-2, FE-1 assists",LBNP Exercise (PRELIMINARY). Tagup with specialists (S-band),,
11:30-13:00,CDR,Physical Exercise (ARED),,
11:40-12:00,FE-5,HAM Radio Session from Columbus,,
12:20-13:00,FE-1,СОЖ Maintenance,,
12:30-12:45,FE-2,Private Family Conference (Ku + S-band),,
13:30-14:30,,LUNCH,,
14:30-14:50,CDR,Urine Sample Collection,,
,,Weekly Housekeeping,,
,,"SM Ventilation Subsystem Preventive Maintenance, Group E",,
14:30-17:30,FE-1,FGB ЦВ2 Fan Cleaning,,
,,Inspection of Air Conditioner Inspection and Cleaning of Auxiliary,,
,,Computer System (ВКС) Laptops,,
14:30-17:30,FE-2,Weekly Housekeeping Inspection and Cleaning of Auxiliary Computer System (ВКС) Laptops,,
,,Weekly Housekeeping,,
14:30-17:30,FE-4,Inspection and Cleaning of Auxiliary Computer System (ВКС) Laptops,,
,,Cleaning Potok-150МК Air Purification System Pre-filter,,
TIME,CREW,,,
06:00-06:10,FE-1,Morning Inspection. Reboot Laptop RS2(1),,
06:00-06:10,FE-4,CASKAD. Thermostat Activation at +4 deg С,,
06:00-06:05,"CDR, FE-6",Reaction Self Test,,
06:05-06:15,"CDR, FE-2, FE-3",Morning Inspection,,
06:05-06:10,FE-6,Crew Reminder about ENERGY Experiment specifics,,
06:10-06:20,FE-4,"Morning Inspection. RSS1, RSS2 Reboot",,
06:10-06:40,FE-1,Post-sleep,,
06:05-06:15,"CDR, FE-2, FE-3",Morning Inspection,,
06:10-06:20,FE-6,Post-sleep,,
06:20-06:50,"FE-4, FE-6",Post-sleep,,
,"CDR, FE-1,",,,
06:40-07:30,"FE-2, FE-3,",BREAKFAST,,
,FE-6,,,
06:50-07:30,FE-6,BREAKFAST,,
06:50-07:40,FE-4,BREAKFAST.  SM ПСС (Caution & Warning Panel) Test (after breakfast),,
07:30-07:35,FE-6,ENERGY Diet Log of Breakfast,,
07:30-10:30,"CDR, FE-3",Weekly Housekeeping,,
07:35-09:15,FE-6,Weekly Housekeeping,,
07:40-07:55,"FE-1, FE-2, FE-4",Daily Planning Conference (S-band),,
07:55-08:35,FE-4,IDENTIFIKATSIYA. Copy ИМУ-Ц micro-accelerometer data to laptop,,
07:55-08:05,FE-1,"Start Drying Suit 1, 2",,
08:05-09:05,"FE-1, FE-2",ТК 708 Transfers and IMS Ops / r/g 1913,,
09:05-09:20,FE-1,"KRISTALLIZATOR. PCG kit transfer from ТК, Inspection, and Handover to USOS",,
09:05-09:20,FE-2,CASKAD. Transfer of Bioreactor from ТК,,
09:10-09:20,FE-4,KRISTALLIZATOR. Photo of PCG Kit Handover from USOS,,
09:15-10:20,FE-6,PCG Setup,,
09:20-09:45,FE-2,CASKAD. Bioreactor Setup in TBU-V (S/N 4) at +4 deg C,,
09:30-09:45,FE-4,CASCAD Photography,,
09:40-09:55,FE-1,MATRYOSHKA-R. Transfer and Deployment of Tritel Passive Detectors at Exposure Location,,
09:45-09:55,FE-4,MATRYOSHKA-R. Photography of Tritel Passive Detectors,,
09:45-10:00,FE-2,STRUKTURA.  Luch-2 Hardware Transfer from ТК. Tagup with specialists (S-band),,
10:00-10:15,FE-2,STRUKTURA. Process activation and setup for exposure,,
TIME,CREW,,,
07:30-07:35,CDR,Reaction Self Test,,
07:30-07:45,FE-4,KHROMATOMASS. Experiment Setup,,
07:30-07:35,FE-6,Reaction Self Test,,
07:35-07:45,"CDR, FE-6",Morning Inspection,,
07:35-07:40,FE-6,Crew Reminder about ENERGY Experiment specifics,,
07:45-08:15,"CDR, FE-6",Post-sleep,,
07:45-08:15,FE-4,KHROMATOMASS. Saliva and Blood Collection,,
,,Morning Inspection.,,
08:15-08:25,FE-4,SM ПСС (Caution & Warning Panel) Test,,
,,"Reboot Laptop RS2(1) Reload Laptop RSS1, RSS2",,
08:15-09:00,"CDR, FE-6",BREAKFAST,,
08:25-08:50,FE-4,Post-sleep,,
08:50-09:20,FE-4,BREAKFAST,,
09:00-09:05,FE-6,ENERGY Diet Log of Breakfast,,
09:00-09:20,CDR,Work Prep,,
09:05-09:20,FE-6,Work Prep,,
09:20-09:35,"CDR, FE-4, FE-6",Daily Planning Conference (S-band),,
09:35-10:20,FE-6,ENERGY. Terminate PFS,,
09:35-09:45,CDR,CWC Audit,,
09:35-09:55,FE-4,Work Prep,,
09:45-09:55,CDR,Food Frequency Questionnaire,,
09:55-10:10,FE-4,KHROMATOMASS. Closeout Ops,,
09:55-10:55,CDR,Physical Exercise (CEVIS),,
10:10-10:25,FE-4,IMS Tagup (S-band),,
10:20-10:40,FE-6,ENERGY - Urine Sample Collection,,
10:30-10:45,FE-4,TV PAO Procedure Review Tagup with specialists (S-band),,
10:40-10:45,FE-6,ENERGY - Water Sample Collection,,
10:45-10:55,FE-6,Food Frequency Questionnaire,,
10:45-12:15,FE-4,ТКГ 418 Transfers and IMS Updates /,,
10:55-11:10,FE-6,CIR. FCF Rack Doors Open,,
11:10-11:20,CDR,Ham Radio Deactivation,,
11:10-11:40,FE-6,CIR. Bottle Transfer,,
11:20-12:50,CDR,Waste and Hygiene Compartment (WHS) Urine Receptacle and Insert Filter Changeout,,
11:40-12:10,FE-6,CIR. Bottle Transfer,,
12:10-12:20,FE-6,CIR. Rack Doors Close,,
12:15-12:30,FE-4,Activation of ТК 704А Gas Analyzer,,
12:20-13:20,FE-6,Physical Exercise T2,,
TIME,CREW,,,
06:00-06:10,"CDR, FE-6",Morning Inspection,,
,,Morning Inspection.,,
06:00-06:10,FE-4,Reboot Laptop RS2(1),,
,,"Reload Laptop RSS1, RSS2",,
06:10-06:40,,Post-sleep,,
06:40-07:30,"CDR, FE-6",BREAKFAST,,
06:40-07:30,FE-4,BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast),,
07:30-10:30,"CDR, FE-6",Weekly Housekeeping,,
,,Weekly Housekeeping,,
07:30-10:10,FE-4,"SM Ventilation Subsystem Preventive Maintenance, Group E  FGB ЦВ2 Fan Cleaning",,
,,Inspection of Air Conditioner,,
10:30-10:35,CDR,CGBA Status Check and Maintenance,,
10:30-12:00,FE-6,Physical Exercise (ARED),,
11:00-12:00,CDR,Physical Exercise (CEVIS),,
11:00-12:00,FE-4,"Physical Exercise (VELO), Day  1",,
12:00-13:30,CDR,Physical Exercise (ARED),,
12:00-12:20,FE-4,Cleaning Potok-150 MK Air Purification System Pre-filters,,
12:00-13:00,FE-6,Physical Exercise T2,,
13:30-14:00,.,Weekly Planning Conference (S-band),,
14:00-15:00,.,LUNCH,,
15:00-15:40,FE-4,СОЖ Maintenance,,
15:05-15:20,FE-6,Private Family Conference,,
15:20-15:30,FE-6,RWS Powerup,,
15:30-15:35,FE-6,"Video Equipment Setup to View RWS in LAB, and Video Downlink via MPC",,
15:35-15:50,"CDR, FE-6",DCB - Double Coldbag Packing Review,,
16:50-17:00,"CDR, FE-6",Daily Planning Conference (S-band),,
17:00-17:20,CDR,Pre-sleep,,
17:00-18:30,FE-4,"Physical Exercise (TVIS), Day 1",,
17:15-17:30,FE-6,JRNL - Journal Entry,,
17:20-17:50,CDR,CSLM2. Sample Collection,,
17:30-17:35,FE-6,P/L Playback Start,,
17:35-19:25,FE-6,Pre-sleep,,
17:50-19:30,CDR,Pre-sleep,,
19:25-19:30,FE-6,P/L Closeout Ops,,
19:30-21:30,FE-4,Pre-sleep,,
19:30-04:00,"CDR, FE-6",SLEEP,,
TIME,CREW,,,
06:00-06:05,CDR,Reaction Self Test,,
,,Morning Inspection.,,
06:00-06:10,FE-4,SM ПСС (Caution & Warning Panel) Test  Reboot Laptop RS2(1),,
,,"RSS1, RSS2 Reboot",,
06:00-06:05,FE-6,Crew Reminder about ENERGY Experiment specifics,,
06:05-06:10,CDR,Morning Inspection,,
06:05-06:10,FE-6,Video Camera Assembly (VCA1) Adjustment,,
06:10-06:40,"CDR,FE-4",Post-sleep,,
06:10-06:20,FE-6,ENERGY. PFS Powerup,,
06:20-06:50,FE-6,ENERGY - Urine Sample Collection,,
06:40-07:25,"CDR,FE-4",BREAKFAST,,
06:50-06:55,FE-6,Reaction Self Test,,
06:55-07:10,FE-6,ENERGY. PFS Instrument Check,,
07:15-07:25,FE-6,ENERGY. Labeled Water Intake,,
07:25-07:40,.,Daily Planning Conference (S-band),,
07:40-07:55,FE-6,Post-sleep,,
07:40-08:10,CDR,MELFI. 1 Ice Brick Insertion into MELF1,,
07:50-08:30,FE-4,CASKAD. Thermostat Setup for the Experiment,,
07:55-08:55,FE-6,ENERGY. Oxygen Uptake Measurements - Part 1,,
08:10-08:40,CDR,MELF3.  Ice Brick Insertion into MELF1 3,,
08:30-08:50,FE-4,Work Prep,,
08:40-08:45,CDR,Opening LAB window shutters for ISERV P/L,,
08:45-08:50,CDR,Deactivate video stream used for overnight video test,,
08:50-09:00,CDR,Work Prep,,
08:50-09:00,FE-4,SM CO measurement using CMS unit,,
08:55-09:10,FE-6,Post-sleep,,
09:10-10:35,FE-4,URAGAN. Pre-pack Photo Spectral System (ФСС) Hardware for return and disposal,,
09:10-09:30,CDR,Inspection of Portable Breathing Apparatus (PBA) and Portable Fire Extinguisher (PFE),,
09:30-11:30,CDR,Install jumpers in LAB1PD5 standoff and perform fiber optic power meter measurement in transmit/receive lines,,
09:10-09:30,FE-6,ENERGY. Standard Breakfast,,
09:30-10:20,FE-6,ENERGY. Oxygen Uptake Measurements - Part 2,,
10:20-10:25,FE-6,ENERGY. Bladder Emptying,,
10:25-11:45,FE-6,ENERGY. Oxygen Uptake Measurements - Part 3,,
10:35-11:35,FE-4,"Physical Exercise (TVIS), Day 1",,
11:35-12:15,FE-4,Filling (separation) of EDV [KOB] for Elektron,,
11:40-11:50,CDR,WRS Water Sample Analysis,,
11:45-12:05,FE-6,ENERGY - Urine Sample Collection,,
11:50-12:20,CDR,Psychological Evaluation Program (WinSCAT),,
12:05-12:55,FE-6,ENERGY. Oxygen Uptake Measurements - Part 4,,
12:15-12:45,FE-4,СОЖ Maintenance,,
12:20-13:20,CDR,Express Rack 1 ELC Laptop Troubleshooting,,
12:55-13:15,FE-6,ENERGY - Urine Sample Collection,,
13:00-14:00,FE-4,LUNCH,,
13:15-14:15,FE-6,LUNCH,,
13:25-14:25,CDR,LUNCH,,
14:00-14:30,FE-4,Replace СД 1-7 Lights (А85) on DC1 panel Tagup (S-band),,
14:15-14:20,FE-6,ENERGY Diet Log of Lunch,,
14:20-14:35,FE-6,ENERGY. PFS End,,
14:25-14:40,CDR,Private Psychological Conference,,
14:30-14:45,FE-4,ИП-1 Flow Sensor Position Verification,,
14:35-15:35,FE-6,Closeout of Morning Ops,,
14:45-14:55,CDR,TOCA 2 Data Recording,,
14:45-16:45,FE-4,ТКГ 418 Transfers and IMS Updates,,
14:55-15:15,CDR,Crew Conference with CSA,,
15:15-15:20,CDR,Set up video equipment to record ARED exercise,,
15:20-15:35,CDR,ARED Flywheel Cylinder Evacuation,,
15:35-15:40,CDR,Stow Equipment after ARED Exercise Video Recording,,
15:35-15:50,FE-6,Private Medical Conference,,
15:40-17:10,CDR,Physical Exercise (ARED),,
15:50-16:05,FE-6,Private Psychological Conference,,
16:10-17:10,FE-6,Physical Exercise (CEVIS),,
16:45-18:15,FE-4,"Physical Exercise (VELO), Day 1",,
17:10-18:10,CDR,Physical Exercise T 2,,
17:10-18:40,FE-6,Physical Exercise (ARED),,
18:10-18:25,CDR,Reconnect Station Support Computer (SSC) in SM to Wireless,,
18:15-18:45,FE-4,Greetings Video for the Participants of X Science Readings dedicated to N. Ye. Zhukovskiy,,
18:25-18:40,CDR,Private Medical Conference,,
18:40-18:50,CDR,ARED Guide Rail Inspection,,
18:40-18:55,FE-6,Evening Work Prep,,
18:45-18:55,FE-4,Evening Work Prep,,
18:55-19:10,,Daily Planning Conference (S-band),,
19:10-19:30,,Evening Work Prep,,
19:35-20:05,,Pre-sleep,,
19:30-19:35,CDR,P/TV Playback Start,,
20:05-20:35,CDR,Crew Discretionary Conference,,
20:35-21:20,CDR,Pre-sleep,,
21:10-21:20,FE-6,USOS Window Shutter Close,,
21:20-21:25,CDR,Reaction Self Test,,
GMT Crew,,,,
,,Morning inspection.,,
06:00-06:10 FE-1,,,,
,,Reboot Laptop RS2(1),,
06:00-06:10 FE-2,,"Morning inspection. Reboot RSS2,1",,
06:00-06:10 FE-4,,Morning inspection,,
06:10-06:40 .,,Post-sleep,,
06:40-07:30 FE-4,,Breakfast. Testing CW panel in СМ (after Breakfast),,
"06:40-07:30 FE-1, FE-2",,Breakfast,,
07:30-08:30 FE-2,,Exercise T2-1,,
08:20-08:35 FE-4,,PFC (Кг+S-band),,
08:30-09:00 FE-2,,Hygiene procedure,,
09:00-10:30 FE-4,,EXERCISE VELO – 1,,
09:15-09:30 FE-1,,PFC (Кг+S-band),,
09:30-10:30 FE-1,,Exercise TVIS-2,,
12:00-12:20,,Ham radio pass,,
13:05-14:05,,Midday meal,,
,,"СОЖ Maintenance. Data downlink - СВО, СГО, СПКУ АСУ counter,",,
14:05-14:45 FE-1,,,,
,,"УОВ ""Potok"" in SM and FGB",,
15:00-15:05 FE-2,,Electron transition to 32A mode,,
15:30-17:00 FE-1,,EXERCISE ARED,,
15:35-15:40 FE-2,,On MCC Go Electron transition to 24A mode,,
15:50-16:50 FE-4,,EXERCISE TVIS-1,,
16:50-17:50 FE-2,,EXERCISE TVIS-1,,
17:55-18:15 FE-2,,IMMUNO. Prepare “Saliva-IMUNO” kit for experiment,,
18:15-19:05,,Evening work prep,,
19:05-19:30 .,,DPC (S-band),,
19:30-21:30,,Pre-sleep,,
21:30-06:00 .,,Sleep,,
,,Electron-VM missing equipment search,,
,,URAGAN Observations and Photography,,
Task List,,Preparation of reports for Roskosmos site,,
,,,,
,,SEYNER. World Oceans study,,
,,ECON-M. Observations and Photography,,
TIME,CREW,,,
06:00-06:10,"CDR, FE-6,",Morning Inspection,,
,FE-5,,,
06:00-06:10,FE-2,"Morning Inspection. RSS1, 2 Reboot",,
06:00-06:10,FE-4,IMMUNO. Saliva Sample (Session 1),,
06:00-06:10,FE-1,Morning Inspection.,,
,,Reboot Laptop RS2(1),,
06:10-06:20,FE-2,Post-sleep,,
06:10-06:20,FE-4,"IMMUNO. First stress test, questionnaire data entry",,
06:10-06:40,"FE-5, FE-6,",Post-sleep,,
,"CDR, FE-1",,,
06:20-06:35,FE-2,IMMUNO. Assistance in the Experiment,,
06:20-06:35,FE-4,IMMUNO. Venous blood collection,,
06:35-06:50,FE-2,IMMUNO. Venous blood sample processing using Plazma-03 centrifuge,,
06:35-06:55,FE-4,IMMUNO. Venous blood sample processing (smear).  Tagup with,,
,,specialists (S-band),,
06:40-06:55,FE-5,BREAKFAST,,
06:40-07:30,"FE-1, FE-6,",BREAKFAST,,
,CDR,,,
06:50-06:55,FE-2,IMMUNO. Equipment handover for MELFI Insertion,,
06:55-07:00,FE-4,IMMUNO. Equipment Stowage,,
06:55-07:05,FE-5,IMMUNO. MELFI Urine Sample Insertion,,
06:55-07:15,FE-2,Post-sleep,,
07:00-07:10,FE-4,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,,
07:05-07:30,FE-5,BREAKFAST,,
07:10-07:30,FE-4,Post-sleep,,
07:15-07:30,FE-2,BREAKFAST,,
07:30-07:55,,Daily Planning Conference (S-band),,
07:55-08:00,FE-6,Photo/TV Camcorder Setup Verification,,
07:55-08:20,FE-1,Work Prep,,
07:55-08:25,"CDR, FE-5",Work Prep,,
07:55-08:25,FE-2,BREAKFAST,,
07:55-08:55,FE-4,BREAKFAST,,
08:00-09:25,FE-6,Physical Exercise (ARED),,
08:25-08:40,CDR,Teardown of Earlier Installed Formaldehyde Monitoring Kit (FMK),,
08:25-08:40,FE-2,Work Prep,,
08:25-08:45,FE-5,Robonaut Taskboard Setup,,
08:40-09:10,"CDR, FE-1,",Kentavr Fit Check (ТК 707),,
,FE-2,,,
08:45-08:55,FE-5,ROBONAUT - Camcorder Setup,,
08:55-09:20,FE-4,Work Prep,,
08:55-09:50,FE-5,Robonaut Hardware Assembly,,
09:10-09:20,"FE-2, CDR,",Post-Kentavr fit check Private Medical Conference with specialists.,,
,FE-1,Tagup with specialists (S-band),,
09:20-10:20,FE-4,Life On The Station Photo and Video,,
09:20-11:20,"FE-1, FE-2",ТК 707 Descent Drill and Return Equipment List & Stowage,,
,,Consultation. Tagup with specialists (S-band),,
09:25-09:30,FE-6,Stow Equipment after ARED Exercise Video Recording,,
09:30-10:00,FE-6,Work Prep,,
09:30-11:00,CDR,Physical Exercise (ARED),,
09:50-09:55,FE-5,ROBONAUT - Connect USB Cable,,
09:55-10:00,FE-5,ROBONAUT. Camcorder Setup,,
10:00-10:30,FE-5,Robonaut Power Up,,
10:20-11:50,FE-4,"Physical Exercise (TVIS), Day 1",,
10:30-10:50,FE-6,MSG - Locate Equipment,,
10:30-11:45,FE-5,BCAT1- Test Start,,
11:00-13:45,"CDR, FE-6",CDRA Component Replacement,,
11:20-12:20,FE-1,Crew Departure Prep,,
11:20-12:50,FE-2,"Physical Exercise (TVIS), Day 1",,
11:50-12:30,FE-4,Prep for Symbolic Activity,,
12:15-12:20,FE-5,ROBONAUT - Disconnect USB Cable,,
12:20-13:15,FE-1,"Physical Exercise (TVIS), Day 2",,
12:45-13:35,FE-4,"Replacing filters in FGB ПС1, ПС2 Dust Collectors",,
,,"(ФГБ1ПГО_2_226_1, bag 407-23 (00050997R)). Reflect changes in",,
,,IMS,,
13:00-13:10,FE-5,CWC Audit,,
13:10-13:40,FE-5,VIABLE - Transfer,,
13:15-13:35,FE-2,Sampling condensate water [КАВ] upstream of СРВ-К2М БКО,,
,,"configuration set up, sampler installation",,
13:35-14:35,"FE-1, FE-4,",LUNCH,,
,FE-2,,,
13:40-14:40,FE-5,LUNCH,,
13:45-14:45,"FE-6, CDR",LUNCH,,
14:35-14:45,FE-2,Sampling condensate water [КАВ] upstream of СРВ-К2М БКО –,,
,,sampler replacement,,
14:35-14:45,FE-4,BRI Log Dump,,
14:35-17:05,FE-1,ТК 707 Stowage Ops,,
14:45-14:55,FE-5,Robonaut Power Down,,
14:45-15:05,FE-2,СВО-ЗВ water sampling to Russian drink bags,,
14:45-16:45,FE-4,ТКГ 417 Stowage and IMS Ops,,
14:45-17:10,FE-6,CDRA Component Replacement,,
14:45-17:15,CDR,CDRA Component Replacement,,
14:55-15:00,FE-5,Robonaut. Robonaut Lab Camcorder Setup,,
15:00-15:40,FE-5,Robonaut Hardware Disassembly,,
15:05-15:35,FE-2,БРП-М water sampling to drink bags,,
15:35-16:15,FE-2,СОЖ Maintenance,,
15:40-15:50,FE-5,Robonaut Taskboard Stow,,
15:50-16:20,FE-5,CSLM2. Sample Collection,,
16:15-17:15,FE-2,Physical Exercise (ARED),,
16:20-16:40,FE-5,ISS - HAM Radio Session,,
16:40-17:15,FE-5,Evening Work Prep,,
16:45-17:45,FE-4,"Physical Exercise (VELO), Day 1",,
17:05-18:35,FE-1,"Physical Exercise (TVIS), Day 2",,
17:10-17:25,FE-6,ICV Ambulatory Monitoring End,,
17:15-17:35,CDR,Secure CDRA for Maintenance and Temporary Stowage,,
17:15-18:15,FE-2,Crew Departure Prep,,
17:15-18:40,FE-5,Physical Exercise (ARED),,
17:25-17:55,FE-6,ACE – Sample Inspection,,
17:35-18:35,CDR,Physical Exercise T2,,
17:45-18:05,FE-4,IMS Update,,
17:55-18:55,FE-6,Physical Exercise (CEVIS),,
18:05-18:15,FE-4,IMMUNO. Saliva Sample (Session 2),,
18:15-18:25,FE-4,"IMMUNO. Second stress test, questionnaire data entry",,
18:15-18:50,FE-2,Evening Work Prep,,
18:25-18:30,FE-4,IMMUNO. Final Equipment Stowage,,
18:30-19:10,FE-4,Evening Work Prep,,
18:35-18:45,CDR,Combustion Integrated Rack (CIR) Alignment Guide Removal,,
18:35-19:10,FE-1,Evening Work Prep,,
18:40-18:50,FE-5,BCAT Camera Config,,
18:45-19:10,CDR,Evening Work Prep,,
18:50-19:10,FE-2,Sampling condensate water [КАВ] upstream of СРВК-2М БКО –,,
,,"remove sampler, disassemble config",,
18:50-19:10,FE-5,Pre-sleep,,
18:55-19:10,FE-6,Evening Work Prep,,
19:10-19:35,,Daily Planning Conference (S-band),,
19:35-19:50,,Pre-sleep,,
19:50-20:10,,Crew Conference with the Astronaut Office,,
20:10-20:15,CDR,P/TV Playback Start,,
20:10-20:35,"FE-5, FE-6",Pre-sleep,,
,20:10-21:30,,,
,,,,
,20:15-21:20,,,
,20:35-20:50,,,
,20:50-21:25,,,
,21:20-21:25,,,
,21:25-21:30,,,
,21:25-21:30,,,
,21:25-21:30,,,
,21:25-21:30,,,
,21:30-06:00,,,
Task List,,,,
Search for missing Elekron-VM Equipment,,,,
URAGAN Observations and Photography,,,,
Preparation of reports for Roskosmos site,,,,
16:25-17:15,FE-2,Download Pille Dosimeter Readings,,
16:30-16:45,CDR,DOS3D – Removal of DOSIS 3D Detectors,,
16:30-16:45,FE-6,T2 HRM Noise Conference,,
16:45-17:25,FE-4,СОЖ Maintenance,,
16:45-16:50,CDR,DOS - crew hands over DOSIS 3D to Russian crew for return on ТК 707,,
16:50-18:20,CDR,MELF1 – cold box inspection,,
17:00-17:05,FE-6,P/L Closeout Ops,,
17:10-17:20,FE-5,Dragon Cargo Operations Tagup,,
