0,1,2,3,4,5,6
13:15-14:15,FE-6,LUNCH,,,,
13:20-14:20,"CDR, FE-5",LUNCH,,,,
14:15-14:25,FE-6,SPHERES PL Video and SSC Prep,,,,
14:20-14:25,CDR,Removal of medium cartridges used as thermal load for Biolab TCUs,,,,
TIME,,CREW,,Activity,,
06:00-06:05,,CDR,,PROK. PH Urine Test,,
06:00-06:05,,FE-5,,Elektron-VM Aerosol Filter Inspection,,
06:00-06:05,,FE-6,,PROK. PH Urine Test,,
06:05-06:25,,"CDR , FE-6",,"HRF: Urine Sampling, subject",,
06:05-06:15,,FE-5,,Morning Inspection Inspection of cnctr СМ-У on МНР-НС behind АСУ Panel139,,
06:10-06:45,,FE-5,,Post-Sleep,,
06:25-06:30,,FE-6,,HRF: Urine Specimen Stow in MELFI,,
06:30-06:35,,FE-6,,PROK. Diet data log,,
06:30-06:40,,CDR,,HRF: Urine Specimen Stow in MELFI,,
06:35-06:45,,FE-6,,HRF: Refrigerator Centrifuge Setup,,
06:45-07:00,,CDR,,HRF: Blood Sampling Operator,,
06:45-07:05,,FE-6,,HRF: Blood Sampling Subject,,
06:45-07:40,,FE-5,,Breakfast,,
07:00-07:50,,CDR,,Breakfast,,
07:05-07:15,,FE-6,,Post-Sleep,,
07:15-07:25,,FE-6,,HRF: Centrifuge setup,,
07:25-07:30,,FE-6,,REACTION. Reaction Self-Exam,,
07:30-07:55,,FE-6,,Post-Sleep,,
07:40-08:10,,FE-5,,Work Prep,,
07:50-08:00,,CDR,,PPFS (Portable Pulmonary Function System ) activation,,
07:55-08:00,,FE-6,,HRF: Centrifuge setup,,
08:00-08:10,,FE-6,,HRF: Specimen Stow in MELFI,,
08:10-08:25,,.,,Daily Planning Conference (S-band),,
08:25-09:20,,FE-6,,Breakfast,,
08:25-09:05,,FE-5,,СОЖ Maintenance,,
09:05-09:25,,CDR,,HRF: Urine Sampling Subject,,
09:05-09:45,,FE-5,,"Video for BBC One's ""Ask Rod Gilbert"" and OCA downlink",,
09:20-09:45,,FE-6,,Work Prep,,
09:25-09:30,,CDR,,HRF: Urine Specimen Stow in MELFI,,
09:30-11:20,,CDR,,VO2 – protocol prep,,
09:55-10:15,,CDR,,HRF: Urine Sampling Subject,,
10:15-10:20,,FE-6,,HRF: Urine Specimen Stow in MELFI,,
10:15-11:15,,FE-5,,Physical Exercise - ARED,,
10:20-11:20,,FE-6,,Physical Exercise - T2,,
11:15-12:45,,FE-5,,"Physical Exercise - TVIS, Day 2",,
11:20-12:05,,CDR,,VO2max – protocol recording,,
11:20-12:50,,FE-6,,Physical Exercise - ARED,,
12:05-12:15,,CDR,,"VO2- thermolab data transfer to PPFS, deactivation and stowage",,
12:1512:35,,CDR,,HRF. Urine Sampling Subject,,
12:35-12:40,,CDR,,HRF: Urine Specimen Stow in MELFI,,
12:45-13:00,,FE-5,,Stimul Suit Battery Charge,,
TIME,,CREW,,Activity,,
06:00-06:20,,FE-5,,URAGAN. Observation and Imagery using ФСС hardware,,
06:00-06:05,,"CDR, FE-6",,SLEEP: data recording,,
06:05-06:10,,"CDR, FE-6",,Spot Urine Test,,
06:10-06:40,,"CDR, FE-6",,Post-Sleep,,
06:20-06:40,,FE-5,,,,
06:40-07:30,,"CDR, FE-6",,Breakfast,,
06:40-07:15,,FE-5,,,,
07:15-07:25,,FE-5,,Equipment Setup for TV Greeting,,
07:25-07:30,,FE-5,,Elektron-VM Aerosol Filter Inspection,,
07:30-07:45,,.,,Daily Planning Conference (S-band),,
07:45-08:00,,"CDR, FE-6",,Work Prep,,
08:02-08:12,,,,"TV greeting for 5-th MCC anniversary, TV greeting for Teachers' Day (Ku+S-band)",,
08:12-08:25,,FE-5,,TV teardown,,
08:15-08:22,,CDR,,PPFS Activation and 45-min Warmup,,
08:15-09:10,,FE-6,,T2 Annual Maintenance,,
08:25-10:15,,CDR,,VO2: Setup and Protocol,,
08:30-08:45,,.,,Weekly Crew Conference w/GOGU (S-band),,
09:10-10:40,,FE-6,,T2: Jam Nut Secure,,
10:00-10:20,,FE-5,,Regul Packet Comm Transition to Regul-OS String 2,,
10:15-11:00,,CDR,,VO2max Protocol Recording,,
10:40-12:10,,FE-6,,Physical Exercise - ARED,,
11:00-11:15,,CDR,,"VO2: Thermolab Data Transfer to PPFS, Deactivation, and Thermolab Stow",,
11:15-11:20,,CDR,,VO2max Data Downlink,,
11:30-12:15,,CDR,,VO2max: MBS Stow,,
12:10-13:10,,FE-6,,Physical Exercise - TVIS,,
12:15-13:05,,CDR,,VO2: PPFS Closeout Ops,,
13:05-14:05,,CDR,,Lunch,,
13:10-14:10,,"FE-5, FE-6",,Lunch,,
14:05-14:10,,CDR,,PROK: Diet Data Logging (Day 1),,
14:10-14:15,,FE-6,,PROK: Diet Data Collection (Days 2-4),,
14:10-14:25,,CDR,,PPFS MBS Hardware Stow,,
14:15-14:30,,FE-6,,PCS/PWS Reboot,,
14:25-14:45,,CDR,,CBEF: MEU Disassembly,,
14:25-14:55,,FE-5,,СОЖ Maintenance,,
14:30-16:00,,FE-6,,EARTHKAM: Camera Firmware Update and Checkout,,
14:45-14:55,,CDR,,CBEF: MEU Disassembly,,
15:05-15:15,,CDR,,Video Hardware Installation for TVIS 2 Exercise Imagery,,
15:15-15:55,,CDR,,"T2L Activation, Checkout, Exercise",,
15:55-17:25,,CDR,,Physical Exercise - ARED,,
15:55-16:55,,FE-5,,"Physical Exercise - Velo, Day 3",,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,"CDR, FE-3,FE-6",,SLEEP Data Log Entry,,
06:00-06:10,,FE-1,,SONOCARD Experiment Termination,,
06:00-06:10,,FE-5,,Morning Inspection.Checking MRM2 Circuit Breakers [АЗС] and FusesChecking MRM1 Circuit Breakers [АЗС] and Fuses,,
06:05-06:10,,"CDR, FE-3,FE-6",,Reaction Self Test,,
06:05-06:10,,FE-2,,Morning Inspection,,
06:10-06:20,,"CDR, FE-3,FE-6",,Morning Inspection,,
06:10-06:20,,"FE-1, FE-2,FE-5",,HEMATOCRIT  Test,,
06:20-07:10,,CDR,,BREAKFAST,,
06:20-07:10,,"FE-1, FE-2,FE-3, FE-6",,BREAKFAST,,
06:20-06:25,,FE-5,,HEMATOCRIT  Equipment Stowage,,
06:25-07:10,,FE-5,,BREAKFAST,,
07:10-07:25,,,,Daily Planning Conference (S-band),,
07:25-07:50,,FE-1,,Post-sleep,,
07:25-07:55,,"CDR, FE-2,FE-3, FE-5,FE-6",,Post-sleep,,
07:50-08:05,,FE-1,,SONOCARD Copy Data to RSE-MED Laptop,,
07:55-08:05,,CDR,,Carbon Dioxide Monitor (CDM) Setup,,
07:55-08:05,,"FE-2, FE-3,FE-6",,Work Prep,,
07:55-08:05,,FE-5,,Set up for PAO,,
08:05-08:20,,,,TV Conference with Participants of the XVII International Space Olympiad forSchoolchildren (Ku + S-band),,
08:20-08:25,,FE-5,,PAO Hardware Deactivation,,
08:20-08:25,,CDR,,EMCS swtich configuration in preparation for payload power up from ground,,
08:25-10:40,,"CDR, FE-1,FE-2, FE-3",,Emergency Egress Drill.,,
08:25-09:15,,FE-5,,MATRYOSHKA-R. BUBBLE-dosimeter initialization and deployment for exposure,,
08:30-09:00,,FE-6,,WRS.  Water Filled Container Count,,
09:00-09:05,,FE-6,,MAKTA-BAT Full Discharge,,
09:05-09:35,,FE-6,,SDRM-SHIM - Installation,,
09:15-10:15,,FE-5,,"Physical Exercise (VELO), Day  1",,
09:35-09:40,,FE-6,,MAKTA-BAT Full Discharge,,
09:40-11:10,,FE-6,,Physical Exercise (ARED),,
10:15-11:40,,FE-5,,"Physical Exercise (TVIS), Day  1",,
10:40-11:10,,CDR,,WRS.  Water Filled Container Count,,
10:40-11:40,,FE-2,,"Physical Exercise (VELO), Day  2",,
10:40-11:05,,FE-3,,IFM Flowmeter Safing,,
10:45-11:40,,FE-1,,Crew time for ISS adaptation and orientation,,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,"CDR, FE-6",,REACTION Reaction Self-test,,
06:00-06:05,,FE-5,,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,,"CDR, FE-5, FE-6",,Morning Inspection,,
06:10-06:40,,"CDR, FE-5, FE-6",,Post-sleep,,
06:40-07:30,,FE-5,,BREAKFAST,,
06:40-07:00,,"CDR, FE-6",,BREAKFAST,,
07:00-10:00,,FE-6,,Weekly Housekeeping,,
07:00-09:55,,CDR,,Weekly Housekeeping,,
08:20-09:00,,FE-5,,СОЖ Maintenance,,
09:00-10:00,,FE-5,,"Physical Exercise (VELO), Day 3",,
10:00-11:30,,FE-5,,"Physical Exercise (TVIS), Day 3",,
10:00-10:15,,FE-6,,BCAT-5 Sample Photos,,
10:00-10:10,,CDR,,KUBIK3 eBox Exchange,,
10:10-10:25,,CDR,,Activate KUBIK-3 for checkout,,
10:25-11:55,,CDR,,Physical Exercise (ARED),,
10:55-11:00,,FE-6,,SSC File Server Reboot,,
11:10-11:15,,FE-6,,OCA SSC Router Reboot,,
11:15-11:20,,FE-6,,ISS File Server Reboot,,
11:20-12:20,,FE-6,,Physical Exercise (CEVIS),,
11:50-11:55,,FE-5,,On MCC GO ISS О2 repress from Progress 405 СрПК Section 2 (start),,
11:55-12:00,,CDR,,EDR Laptop Activation,,
12:00-12:05,,CDR,,EDR. Preheat before the Experiment,,
12:05-12:10,,CDR,,EDR. Preheat before the Experiment,,
12:25-12:55,,"CDR, FE-5, FE-6",,Weekly Planning Conference (S-band),,
12:55-13:00,,FE-5,,О2 repress from Progress 405 Section 2 (terminate),,
12:55-13:00,,"CDR, FE-6",,REACTION Reaction Self Test,,
13:00-14:00,,"CDR, FE-5, FE-6",,LUNCH,,
,,,,,,
,14:00-18:00,,"5, FE-6",,SLEEP,
,,,,,,
18:00-18:05,,"CDR, FE-6",,REACTION Reaction Self Test,,
18:00-18:05,,FE-5,,Elektron-VM Aerosol Filter Inspection,,
18:05-18:25,,CDR,,Post-sleep,,
18:05-18:35,,"FE-5, FE-6",,Post-sleep,,
18:15-01:45,,"FE-1, FE-2, FE-3",,Soyuz ODF Procedure Ops.  Start Drying Space Suit in Soyuz 701,,
18:25-18:40,,CDR,,Private Family Conference,,
18:35-18:45,,FE-6,,USOS Window Shutter Close,,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,CDR,,SLEEP Data Log Entry,,
06:00-06:05,,FE-1,,Elektron-VM Aerosol Filter Inspection,,
06:00-06:10,,"FE-2, FE-5",,Morning Inspection,,
06:00-06:05,,"FE-3, FE-6",,SLEEP Data Log Entry,,
06:05-06:10,,CDR,,Reaction Self Test,,
06:05-06:10,,"FE-1, FE-3,FE-6",,Morning Inspection,,
06:10-06:40,,"CDR, FE-3,FE-5, FE-6",,Post-sleep,,
06:10-06:25,,FE-1,,Biochemical Urine Test,,
06:10-06:25,,FE-2,,Post-sleep,,
06:25-06:40,,FE-1,,Post-sleep,,
06:25-06:40,,FE-2,,Biochemical Urine Test,,
06:40-07:30,,,,BREAKFAST,,
06:40-06:55,,FE-5,,Biochemical Urine Test,,
06:55-07:05,,FE-5,,URISYS Stowage (СМ1РО_1_134_1),,
07:05-07:30,,FE-5,,BREAKFAST,,
07:30-07:40,,,,Work Prep,,
07:40-08:05,,,,Daily Planning Conference (S-band),,
08:05-08:10,,FE-3,,Work Prep,,
08:05-08:15,,FE-6,,EHS Formaldehyde Monitoring Kit (FMK) Deployment,,
08:05-08:15,,"CDR, FE-1,FE-2, FE-5",,Work Prep,,
08:10-08:40,,FE-3,,US EVA Tool Config,,
08:15-09:15,,FE-5,,"Replacement of FGB ПТАБ-2, БУПТ-2, МИРТ-3 АБ4 Units – Prep",,
08:15-08:45,,FE-2,,Crew time for ISS adaptation and orientation,,
08:15-11:05,,FE-1,,PILOT-M Experiment Using Neurolab,,
08:15-08:35,,FE-6,,ТЕРС Relocation,,
08:25-08:35,,CDR,,FIR Photo/Video Setup,,
08:35-08:50,,CDR,,FIR Rack Doors Open,,
08:35-09:35,,FE-6,,Physical Exercise T 2,,
08:40-08:45,,FE-3,,HRF1 PC and SLAMMD Powerup,,
08:45-08:55,,FE-3,,HRF1-SLAMMD Body Mass Measurement,,
08:45-09:05,,FE-2 assists,,PILOT. Assistance during experiment w/ Neurolab,,
08:50-08:55,,CDR,,LMM Rotate To Service Position,,
08:55-09:55,,FE-3,,ISS Crew Adaptation,,
08:55-09:50,,CDR,,FCF PACE Hardware Removal,,
09:05-09:35,,FE-2,,Crew time for ISS adaptation and orientation,,
09:15-11:45,,FE-5,,"Replacement of FGB ПТАБ-2, БУПТ-2, МИРТ-3 АБ4 Units",,
09:35-11:05,,FE-6,,Physical Exercise (ARED),,
09:35-09:55,,FE-2,,"PILOT-M Photography during the experiment, downlink via OCA",,
09:50-10:05,,CDR,,LMM-LENS Front Door Installation,,
09:55-10:20,,FE-2,,Collect SM and FGB Air Samples Using АК-1М Sampler,,
10:05-10:35,,CDR,,CVB AFC Interior Configuration,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-1, FE-3,FE-5, FE-6",,Morning Inspection,,
06:00-06:05,,FE-2,,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,,FE-2,,Morning Inspection,,
06:10-06:40,,"FE-1, FE-2, FE-3,FE-5, FE-6",,Post-sleep,,
06:10-06:20,,CDR,,Post-sleep,,
06:20-07:10,,CDR,,BREAKFAST,,
06:40-07:30,,"FE-1, FE-2, FE-3,FE-5, FE-6",,BREAKFAST,,
07:10-07:35,,CDR,,Acoustic Dosimeters Record Data And Stow Dosimeters,,
07:30-07:35,,"FE-1, FE-2, FE-3,FE-5, FE-6",,Work Prep,,
07:35-08:00,,,,Daily Planning Conference (S-band),,
08:00-08:30,,FE-5,,"Replacement of urine receptacle [МП] and filter-insert [Ф-В] in the toilet[АСУ](Install М-П #0890232 (00049422R, СМ1_134_1 bag 00050781R) andFilter-Insert Ф-В #906156 (00050763R, СМ1_138_1 cover 00044339R). Discardthe removed unit. Update the IMS)",,
08:00-08:10,,FE-1,,Work Prep,,
08:00-08:15,,FE-6,,Work Prep,,
08:00-08:20,,FE-3,,Work Prep,,
08:00-08:20,,CDR,,Post-sleep,,
08:10-09:00,,FE-1,,Tools Audit for Vozdukh Atmosphere Purification Unit (БОА) R&R,,
08:15-09:15,,FE-6,,DOUG Software Review,,
08:20-08:30,,FE-3,,Set up video equipment to record ARED exercise,,
08:20-08:40,,CDR,,Work Prep,,
08:30-09:45,,FE-2,,PNEUMOCARD. Experiment Ops. Tagup with specialists (S-band),,
08:30-08:45,,FE-3,,CIR Rack Doors Open,,
08:45-09:05,,FE-3,,CIR Front End Cap Open,,
08:50-09:00,,CDR,,WRS Water Sample Analysis,,
09:00-09:10,,FE-1,,PNEUMOCARD Photography During the Experiment,,
09:00-10:00,,CDR,,Physical Exercise (CEVIS),,
09:00-10:30,,FE-5,,Preparation of СКВ2 for KHLADON venting,,
09:05-11:15,,FE-3,,MDCA Replacement of Two Fuel Reservoirs,,
09:10-09:35,,FE-1,,Gamma-1М Blood Pressure Panel test,,
09:35-10:15,,FE-1,,Tools Audit for Vozdukh Atmosphere Purification Unit (БОА) R&R,,
09:15-09:40,,FE-6,,CBEF Micro-G Wipe,,
09:40-10:20,,FE-6,,CBEF-  Wipe out inside 1G Incubator Unit (IU) 1G and Centrifuge,,
GMT,,CREW,,ACTIVITY,,
06:00-06:05,,CDR,,SLEEP Data Log Entry,,
06:00-06:10,,"FE-1,FE-5",,Morning Inspection,,
06:00-06:05,,FE-3,,SLEEP Data Log Entry,,
06:00-06:05,,FE-6,,SLEEP Data Log Entry,,
06:05-06:15,,"CDR,FE-2,FE-3,FE-6",,Morning Inspection,,
06:10-06:40,,"FE-1,FE-5",,Post-sleep,,
06:15-06:45,,"CDR,FE-2,FE-3,FE-6",,Post-sleep,,
06:40-07:30,,"FE-1,FE-5",,BREAKFAST,,
06:45-07:35,,"CDR,FE-2,FE-3,FE-6",,BREAKFAST,,
09:30-10:30,,FE-1,,Physical Exercise (ARED),,
10:00-10:15,,FE-5,,Private Family Conference (S+Ku-band),,
10:30-11:30,,CDR,,Physical Exercise T 2,,
10:30-11:30,,FE-3,,Physical Exercise (CEVIS),,
10:30-11:30,,FE-2,,Physical Exercise (ARED),,
10:30-12:00,,FE-5,,"Physical Exercise (TVIS), Day  3",,
11:30-13:00,,CDR,,Physical Exercise (ARED),,
12:00-13:00,,FE-5,,"Physical Exercise (VELO), Day  3",,
12:30-12:45,,FE-2,,Private Family Conference (S+Ku-band),,
13:00-14:00,,.,,LUNCH,,
14:00-14:40,,FE-1,,"СОЖ Maintenance. SM and FGB Flush Counter (СП), Water SupplySystem (СВО), Potok Air Purification System Data Calldowns",,
14:05-14:20,,FE-2,,Private Psychological Conference (VHF),,
15:35-15:50,,FE-6,,Private Conference,,
15:40-17:10,,FE-2,,"Physical Exercise (TVIS), Day  4",,
15:40-17:10,,FE-3,,Physical Exercise (ARED),,
16:10-17:10,,FE-6,,Physical Exercise T 2,,
17:10-18:40,,FE-1,,"Physical Exercise (TVIS), Day  4",,
17:10-18:40,,FE-6,,Physical Exercise (ARED),,
17:15-17:30,,FE-3,,Private Family Conference,,
18:35-18:45,,FE-2,,Evening Work Prep,,
18:40-18:50,,"CDR,FE-1,FE-3,FE-5,FE-6",,Evening Work Prep,,
18:50-19:15,,.,,Daily Planning Conference (S-band),,
19:15-19:30,,"CDR,FE-1,FE-2,FE-3,FE-5",,Evening Work Prep,,
19:15-19:20,,FE-6,,Evening Work Prep,,
19:20-19:35,,FE-6,,Private Family Conference,,
19:30-21:30,,"FE-1,FE-2,FE-3,FE-5",,Pre-sleep,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,"CDR, FE-1,FE-5",,Morning Inspection,,
06:00-06:05,,FE-2,,Elektron-VM Aerosol Filter Inspection,,
06:00-06:10,,FE-3,,HRF Refrigerated Centrifuge Setup,,
06:00-06:10,,FE-6,,Morning Inspection,,
06:05-06:10,,FE-2,,Morning Inspection,,
06:10-06:40,,"CDR, FE-1,FE-2, FE-5",,Post-sleep,,
06:10-06:30,,FE-3,,HRF Blood Sample Draw Subject,,
06:10-06:25,,FE-6,,HRF Blood Draw Operator,,
06:25-06:40,,FE-6,,Post-sleep,,
06:30-06:40,,FE-3,,Post-sleep,,
06:40-06:50,,FE-3,,HRF Repository Refrigerated Centrifuge Configure,,
06:40-07:30,,"CDR, FE-1,FE-2, FE-5,FE-6",,BREAKFAST,,
06:50-07:20,,FE-3,,BREAKFAST,,
07:20-07:25,,FE-3,,HRF Refrigerated Centrifuge Configuration,,
07:25-07:30,,FE-3,,HRF Blood Sample Insertion into MELFI,,
