0,1,2,3,4,7,11
17:30-17:45,FE-1CDR–assist,Exit from Orlan,,,,
17:45-19:45,,Post-training activities,,,,
19:45-20:25,FE-1,DC1 and Soyuz СОТР return to initial configuration after training,,,,
20:25-20:50,,Daily plan review,,,,
20:50-21:05,,DPC (S-band),,,,
21:05-21:35,,DINNER (RENAL – pill ingestion),,,,
21:35-22:05,,Daily food prep,,,,
22:05-23:00,,Pre-sleep,,,,
23:00-08:30,,Sleep,,,,
,,,GMT,,CREW,ACTIVITY
,,,06:00-06:10,,.,Morning inspection
,,,06:10-06:40,,.,Post-sleep
,,,06:40-07:30,,.,BREAKFAST
,,,11:00-12:00,,FE-1,Physical exercise (VELO) - 2
,,,11:00-11:30,,CDR,PFMI - familiarization
,,,12:10-12:15,,CDR,Scopemeter battery charge
,,,12:15-13:15,,.,LUNCH
,,,14:37-14:52,,,Conference with Sean O’Keefe on Thanksgiving (S-band)
,,,15:00-17:15,,CDR,Physical exercise (TVIS + RED)
,,,16:00-16:30,,FE-1,СОЖ maintenance
,,,16:30-18:00,,FE-1,Physical exercise (VELO + HC-1) - 2
,,,17:15-17:30,,CDR,Private family conference (Ku+S-band)
,,,18:20-18:50,,.,Daily plan review
,,,18:50-19:05,,.,Daily planning conference (S-band)
,,,19:05-19:30,,.,Prep for work
,,,19:30-20:00,,.,DINNER (RENAL: pill ingestion)
,,,20:00-20:30,,.,Daily food prep
,,,20:30-21:30,,.,Pre-sleep
,,,21:30-06:00,,.,SLEEP
GMT,CREW,ACTIVITY,,,,
06:00-06:10,.,Morning inspection,,,,
06:10-06:40,.,Post-sleep,,,,
06:40-07:30,.,Breakfast,,,,
10:15-12:30,CDR,Physical exercise (TVIS+RED),,,,
10:45-11:00,FE-1,Private psychological conference (VHF),,,,
11:30-12:30,FE-1,Physical exercise VELO-1,,,,
12:30-13:30,.,Lunch,,,,
16:15-16:45,FE-1,"СОЖ maintenance (report to MCC usage counter (СП), water supplysystem (СВО), and Elektron gas–liquid mixture (ГЖС) data)",,,,
16:45-18:15,FE-1,Physical exercise (VELO+Load trainer-1)-1,,,,
17:55-18:10,CDR,Private psychological conference (S-band),,,,
18:10-18:15,CDR,Check O2 level on combustion products analyzer (CSA-CP),,,,
18:15-18:45,.,Daily plan review,,,,
18:45-19:00,.,Work prep,,,,
19:00-19:15,.,Daily planning conference (S-band),,,,
19:15-19:30,.,Work prep,,,,
19:30-20:00,.,Dinner. (Renal – tablet ingestion),,,,
20:00-20:30,.,Daily food prep,,,,
20:30-21:30,.,Pre-sleep,,,,
21:30-06:00,.,Sleep,,,,
Task List,FE-1,URAGAN. Earth observations and imagery,,,,
DIATOMEA. Ocean observations.,,,,,,
GMT,Crew,Activity,,,,
08:30-08:40,.,Morning inspection,,,,
08:40-09:10,.,Post-sleep,,,,
09:10-10:00,.,BREAKFAST,,,,
10:00-10:30,.,Work prep,,,,
10:30-10:35,CDR,CSA-CP O2 reading,,,,
10:30-11:00,FE-1,Interaction – data collection,,,,
10:35-10:50,CDR,Food questionnaire,,,,
10:50-10:55,CDR,Soyuz 7 (Crew 8) payload status check,,,,
10:55-11:00,CDR,DCP panel power cable disconnect (if needed),,,,
11:00-11:15,.,DPC (S-band),,,,
11:15-11:35,.,Orlan training debrief. Tagup with specialists (S-band),,,,
11:35-11:45,.,Orlan drying,,,,
11:45-13:45,CDR,USOS fire port access clearing,,,,
11:50-12:15,FE-1,PHS prep and setup (without blood work) and MO-9,,,,
12:15-13:45,FE-1,Physical exercise TVIS+HC-1 (day 2),,,,
13:45-13:50,.,Orlan drying,,,,
13:50-14:50,.,LUNCH,,,,
14:50-15:30,CDR,Interaction - data collection and back up,,,,
14:50-15:50,FE-1,DC1 and БО (Orbital Module) reconfig to initial setup after Orlantranining,,,,
15:30-15:40,CDR,TVIS data transfer to  MEC,,,,
15:50-16:00,.,Orlan drying,,,,
16:00-16:30,.,Orlan stow,,,,
16:30-17:30,CDR,Physical exercise CEVIS,,,,
16:30-16:35,FE-1,DVCAM (DSR PD-1P) storage battery charge,,,,
16:35-16:50,FE-1,БМП F1 absorption bed regeneration (start),,,,
16:50-17:05,FE-1,СОЖ  maintenance,,,,
17:05-17:35,FE-1,"Anniversary greetings to Academician Paton Т0=17.05, (Т1, Т2, Т3 отСПП)",,,,
17:30-18:45,CDR,Physical exercise RED,,,,
17:40-18:40,FE-1,Physical exercise (day 2),,,,
18:40-18:45,FE-1,DVCAM (DSR PD-1P) storage battery charge,,,,
18:45-19:00,.,DPC (S-band),,,,
19:00-19:30,.,Work prep,,,,
19:30-20:00,.,DINNER (RENAL – pill ingestion),,,,
20:00-20:30,.,Daily food prep,,,,
20:30-21:30,.,Pre-sleep,,,,
21:30-06:00,.,SLEEP,,,,
Task List,FE-1,Equipment search,,,,
GMT,Crew,Activity,,,,
06:00-06:10,,Morning inspection,,,,
06:10-06:40,Post-sleep,,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-10:30,Weekly maintenance,,,,,
11:30-12:30,FE-1,Physical exercise TVIS (day 1),,,,
12:30-13:30,,LUNCH,,,,
13:30-14:00,Weekly planning conference (S-band),,,,,
14:30-15:00,FE-1,"СОЖ maintenance: replacement one of the following units: КТО (Solid WasteContainer), КБО (Waste Container), ЕДВ-СВ (Flush Water Container), ЕДВ-У (Urine Container), CWC for Electron system",,,,
15:30-17:00,Physical exercise TVIS+НС-1 (day 1),,,,,
17:10-19:25,CDR,Physical exercise TVIS+RED,,,,
17:20-17:35,FE-1,PFC (УКВ),,,,
19:25-19:30,CDR,CSA-CP O2 reading,,,,
19:30-20:00,,DINNER (RENAL – pill ingestion),,,,
20:00-20:30,Daily food prep,,,,,
20:30-21:30,Pre-sleep,,,,,
21:30-06:00,SLEEP,,,,,
GMT,,,,,,
06:00-06:10,.,,Morning Inspection,,,
06:10-06:40,.,,Post-Sleep,,,
06:40-07:30,.,,BREAKFAST,,,
07:30-08:00,.,,Work Prep,,,
08:00-08:15,.,,Daily Planning Conference (S-band),,,
08:15-11:15,.,,CTTC Scheduled Maintenance (LF loop and VHF receiver health checkout),,,
11:15-12:15,CDR,,PHYSICAL EXERCISE: TVIS,,,
11:15-12:15,FE-1,,Inventory of Hardware Plugged into ISS RS Receptacles,,,
12:15-13:15,FE-1,,PHYSICAL EXERICISE (VELO+FL-1) – DAY 2,,,
12:15-13:15,CDR,,Crew Time Reserved for Adaptation and Station Familiarization,,,
13:15-14:15,.,,Lunch,,,
14:15-14:25,FE-1,,Comm CTTC Switch Over to Backup String,,,
14:15-14:20,CDR,,Soyuz 7 (Expedition 8) PL Status Check,,,
14:20-14:25,CDR,,CSA-CP O2 Reading,,,
14:25-14:55,FE-1,,,,,
,,,Crew Medical Restraint System - Checkout,,,
14:25-15:25,CDR,,,,,
14:55-15:15,FE-1,,Delta File Downlink Prep,,,
15:15-15:45,FE-1,,СОЖ Maintenance,,,
15:30-16:00,CDR,,LAB Hardware Plug-In Plan Reconfig,,,
15:45-16:45,FE-1,,Crew Time Reserved for Adaptation and Station Familiarization,,,
16:00-17:00,CDR,,"EarthKAM – Setup, Activation",,,
16:45-18:15,FE-1,,PHYSICAL EXERICISE TVIS – DAY 2,,,
17:00-18:30,CDR,,PHYSICAL EXERCISE: RED,,,
18:15-18:40,FE-1,,,,,
,,,Review of Next Day’s Plan,,,
18:30-18:40,CDR,,,,,
18:40-18:55,.,,Daily Planning Conference (S-band),,,
18:55-19:00,.,,Review of Next Day’s Plan,,,
19:00-19:30,.,,Report Prep,,,
19:30-20:00,.,,DINNER RENAL – Pill Ingestion,,,
20:00-20:30,.,,Daily Food Prep,,,
20:30-21:30,.,,Pre-Sleep,,,
21:30-06:00,.,,Sleep,,,
Task List,FE-1,Search for Equipment,,,,
GMT,Crew,Activity,,,,
06:00-06:10,,Morning inspection,,,,
06:10-06:40,CDR,Post-sleep,,,,
06:10-06:30,FE-1,,,,,
06:30-06:45,HEMATOCRIT: Kit ops.,,,,,
06:40-07:30,CDR,BREAKFAST,,,,
06:45-07:30,FE-1,SPRUT. Research on liquid media in human body,,,,
07:30-08:00,CDR,Work prep,,,,
07:30-07:40,FE-1,Post-sleep,,,,
07:40-08:00,BREAKFAST,,,,,
08:00-08:15,,DPC (S-band),,,,
08:15-08:45,FE-1,BREAKFAST,,,,
08:20-08:25,CDR,HAM Radio setup,,,,
08:25-08:35,HAM Radio session,,,,,
08:35-08:45,TVIS/RED/CVIS data transfer to МЕС,,,,,
08:45-09:15,FE-1,Motorola telephone charge: setup,,,,
09:15-09:45,Work prep,,,,,
09:30-09:35,CDR,DCP panel power cable connect,,,,
09:35-09:50,TVIS monthly maintenance,,,,,
09:45-09:55,FE-1,Motorola telephone charge: monitoring,,,,
09:50-12:05,CDR,Physical exercise TVIS+RED,,,,
10:20-10:40,FE-1,Motorola telephone charge: tear down,,,,
10:40-12:10,Physical exercise VELO+ HC-1 (day 4),,,,,
12:05-12:10,CDR,Scopemeter battery charge,,,,
12:10-13:10,,LUNCH,,,,
13:10-13:20,CDR,PAO setup,,,,
13:20-13:30,,PAO prep,,,,
13:30-13:50,"Educational program for the city of Matsuyama, Japan (KU+S-band)",,,,,
13:50-14:30,FE-1,Fan grid cleaning in air duct ВВ2РО,,,,
13:50-14:05,CDR,PMC (S-band),,,,
14:05-16:35,MSS system proficiency training,,,,,
14:30-15:00,FE-1,СОЖ maintenance,,,,
15:00-15:40,DVCAM recording of inter-module ventilation air ducts (DCR PD-150P),,,,,
15:40-16:10,"DVCAM recording of inter-module ventilation air ducts on RS:downlink (DSR PD-1P) (То=15.41, Т1, Т2, Т3 from СПП)",,,,,
16:10-16:40,CMO Proficiency training,,,,,
16:35-17:35,CDR,USOS hatch seals inspection,,,,
16:40-16:55,FE-1,PMC (S-band),,,,
16:55-17:15,IMS file prep,,,,,
17:15-18:15,Physical exercise VELO (day 4),,,,,
17:35-18:05,CDR,CMO Proficiency training,,,,
18:05-18:20,RED routine inspection,,,,,
18:15-18:45,FE-1,Daily plan review,,,,
18:20-18:35,CDR,Questionnaire: log entry,,,,
18:40-18:45,DCP panel power cable disconnect,,,,,
18:45-19:00,,DPC (S-band),,,,
19:00-19:30,Work prep,,,,,
19:30-20:00,DINNER (RENAL – pill ingestion),,,,,
20:00-20:30,Daily food prep,,,,,
20:30-21:30,Pre-sleep,,,,,
21:30-06:00,SLEEP,,,,,
Task List,FE-1,Search for lost equipment,,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,.,Morning inspection,,,,
06:10-06:40,Post-sleep,,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-07:50,CDR,RENAL: urine collection (complete),,,,
07:50-08:10,FE-1,,,,,
08:10-08:35,CDR,Maintenance of СОЖ,,,,
08:50-08:55,FE-1,Calldown on СВО water supply status (S-band),,,,
08:55-09:00,Calldown on СП counter status (S-band),,,,,
09:00-09:05,Air quantity check in Electron VM gas/liquid system (ГЖС) (S-band),,,,,
10:25-11:25,Physical Exercise (TVIS) day 4,,,,,
11:25-12:25,CDR,Physical Exercise (TVIS),,,,
12:25-13:25,.,Lunch,,,,
16:40-16:45,CDR,CPA-CP O2 reading,,,,
16:45-18:15,Physical Exercise (RED),,,,,
,FE-1,Physical Exercise (TVIS+ Load Training- cycle 1) day 4,,,,
18:15-18:45,.,Daily plan review,,,,
18:45-19:00,Daily planning conference (S-band),,,,,
19:00-19:30,Prep for work,,,,,
19:30-20:00,DINNER (RENAL: pill ingestion),,,,,
20:00-20:30,Daily food prep,,,,,
20:30-21:30,Pre-sleep,,,,,
21:30-06:00,SLEEP,,,,,
GMT,,,,,,
06:00-06:10,.,,Morning inspection,,,
06:10-06:40,.,,Post-sleep,,,
06:40-07:30,.,,BREAKFAST,,,
07:30-07:55,.,,Prep for work,,,
07:55-08:10,.,,Daily planning conference (S-band),,,
08:10-08:25,FE-1,,IMS tagup (S-band),,,
08:10-08:40,CDR,,Office supplies checkup,,,
08:25-08:30,,,CSA-CP O2 readings,,,
,FE-1,,,,,
08:30-09:10,,,RED bottle R&R,,,
08:40-09:10,CDR,,Fluid dynamics investigation (FDI),,,
09:10-09:40,.,,"Prep for ""Сигнал-ВМ"" system smoke detector ДС-7А replacement",,,
09:40-09:50,FE-1,,On MCC GO Demating ТМИ-connectors from БИТС2-12 (S-band),,,
,,,"""Сигнал-ВМ"" system smoke detector ДС-7А.replacement Tag up with",,,
09:50-12:05,.,,,,,
,,,specialists (if needed) (S-band),,,
12:05-12:15,FE-1,,On MCC GO Mating ТМИ-connectors to БИТС2-12 (S-band),,,
12:15-12:30,.,,"""Сигнал-ВМ"" system smoke detector ДС-7А replacement close outs.",,,
12:30-13:30,.,,LUNCH,,,
13:30-14:00,FE-1,,СОЖ maintenance,,,
13:30-13:50,,,Fluid dynamics investigation (FDI),,,
13:50-13:55,CDR,,MSG activation,,,
13:55-14:40,,,MSG – video equipment setup,,,
,,,ПИЛЛЕ. Dosimeter data downlink. Dosimeter set up for operation. Tagup,,,
14:00-14:50,FE-1,,,,,
,,,with specialists (VHF),,,
14:40-14:45,,,MSG power down,,,
,CDR,,,,,
14:50-15:05,,,SAMS – battery replacement,,,
15:05-15:25,FE-1,,IMS file prep,,,
15:05-15:20,,,Questionnaire: entry into the log,,,
,CDR,,,,,
15:20-15:30,,,PAO equipment setup,,,
15:30-15:40,.,,PAO event prep,,,
,,,PAO event dedicated to the Space exhibition opening in the Dallas Airport,,,
15:40-16:00,.,,,,,
,,,(Ku+S-band),,,
16:00-17:00,CDR,,TVIS Physical exercise,,,
,,,PROFILAKTIKA. Experiment with loading device НС-1. Tagup with,,,
16:00-18:30,FE-1,,,,,
,,,specialists (VHF),,,
17:00-18:15,,,RED Physical exercise,,,
18:15-18:45,CDR,,RED bolt maintenance,,,
18:30-18:55,FE-1,,Daily plan review,,,
18:45-18:55,CDR,,,,,
18:55-19:10,.,,Daily planning conference (S-band),,,
19:10-19:30,.,Prep for work,,,,
19:30-20:00,.,Dinner (RENAL: pill ingestion),,,,
20:00-20:30,.,Daily food prep,,,,
20:30-21:30,.,Pre-sleep,,,,
21:30-06:00,.,SLEEP,,,,
Task List,FE-1,Equipment search,,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,,Morning inspection,,,,
06:10-06:40,Post-sleep,,,,,
06:40-07:30,BREAKFAST,,,,,
07:30-08:00,Prep for work,,,,,
08:00-08:15,Daily planning conference (S-band),,,,,
08:15-08:35,CDR,Defibrillator battery 1 charge (start),,,,
08:15-09:15,FE-1,Fan В3 grid cleanup in DC1,,,,
08:35-08:45,CDR,EarthKAM: lens swap,,,,
08:45-09:00,HPA:  prep for video recording,,,,,
09:00-11:30,HPA: hand grip dynamometer ops,,,,,
09:15-09:55,FE-1,ВД1 and ВД2 airduct cleaning in DC1,,,,
09:55-11:20,Physical Exercise (TVIS) day 1,,,,,
11:20-12:40,"ПФ1, ПФ2 dust filter replacement and fan В1, В2 grid cleaning in DC1 (make anote in IMS)",,,,,
11:30-11:40,CDR,Defibrillator battery charge: battery 1 (complete) and battery 2 (start),,,,
11:40-12:40,Physical Exercise (TVIS),,,,,
12:40-13:40,,LUNCH,,,,
13:40-14:40,Crew adaptation and station familiarization time,,,,,
14:45-14:55,FE-1,Set up for PAO event,,,,
14:55-15:05,,Prep for PAO event,,,,
15:05-15:20,Educational PAO with Houston Space Center (S-band),,,,,
15:20-15:35,FE-1,URAGAN: Observation and photo ops,,,,
15:20-15:25,CDR,Defibrillator battery 2 charge (complete) and stow,,,,
15:25-16:15,RED canister changeout,,,,,
16:05-16:35,FE-1,Disinfection of СВО-ЗВ equipment fittings,,,,
16:15-17:40,CDR,Physical Exercise (RED),,,,
16:35-17:15,FE-1,Maintenance of СОЖ,,,,
17:15-17:35,IMS file prep for downlink,,,,,
17:35-18:35,Physical Exercise (Load Training – cycle 1) day 1,,,,,
17:40-17:55,CDR,Defibrillator battery voltage measurement,,,,
17:55-18:25,Interaction: data collection,,,,,
18:25-18:30,CSA-CP O2 reading,,,,,
18:30-18:35,Daily plan review,,,,,
18:35-18:50,,Daily planning conference (S-band),,,,
18:50-19:00,Daily plan review,,,,,
19:00-19:30,Work prep,,,,,
19:30-20:00,DINNER (RENAL: pill ingestion),,,,,
20:00-20:30,Daily food prep,,,,,
20:30-21:30,Pre-sleep,,,,,
21:30-06:00,SLEEP,,,,,
GMT,,CREW,,ACTIVITY,,
06:00-06:10,,.,,Morning inspection,,
06:10-06:20,,FE-1,,МО-8: Configuration set up.,,
06:10-06:20,,CDR,,Calf volume measurement,,
06:20-06:30,,FE-1,,,,
06:20-06:35,,CDR,,Body mass measurement,,
06:35-06:50,,FE-1,,,,
06:35-07:05,,CDR,,Post-sleep,,
06:50-07:00,,FE-1,,МО-8: Close out ops,,
07:00-07:30,,FE-1,,Post-sleep,,
07:05-07:55,,CDR,,BREAKFAST,,
07:30-08:20,,FE-1,,,,
08:30-09:00,,.,,Prep for work,,
09:00-09:15,,.,,Daily planning conference (S-band),,
09:15-11:45,,FE-1,,Onboard trainer configuration set up. Tag up with a specialist (S-band),,
10:45-11:45,,CDR,,Physical Exercise (TVIS),,
11:45-12:45,,FE-1,,Physical Exercise (Load Training – cycle 1) day1,,
11:45-12:45,,CDR,,Crew time dedicated to station familiarization,,
12:45-13:45,,.,,LUNCH,,
13:45-14:25,,CDR,,Microbial analysis,,
14:25-14:45,,CDR,,Input of microbial sample data into MEC,,
14:45-15:15,,CDR,,EarthKAM: equipment deactivation and stowage,,
14:45-15:45,,FE-1,,Crew time dedicated to station familiarization,,
15:15-15:35,,CDR,,RENAL: equipment stowage,,
15:35-16:05,,CDR,,HRF (GASMAP) 30 days: CBT,,
15:45-16:15,,FE-1,,Maintenance of СОЖ,,
16:05-16:15,,CDR,,Equipment set up for PAO,,
16:15-16:25,,.,,PAO event set up,,
16:25-16:45,,.,,Conference with scientists from MSFC (Ku + S-band),,
16:45-17:05,,.,,ЕРО: Tool training for educational program,,
17:05-18:35,,FE-1,,Physical Exercise (TVIS) day 1,,
17:05-17:10,,CDR,,US LAB payload status check and monitoring,,
17:10-18:40,,CDR,,Physical Exercise (RED),,
18:35-18:45,,FE-1,,Daily plan review,,
18:40-18:45,,CDR,,CSA-CP O2 reading,,
18:45-19:00,,.,,Daily planning conference (S-band),,
19:00-19:30,,.,,Prep for work,,
19:30-20:00,,.,,DINNER (RENAL: pill ingestion),,
20:00-20:30,,.,,Daily food prep,,
20:30-21:30,,.,,Pre-sleep,,
21:30-06:00,,.,,SLEEP,,
Task List,,FE-1,,Equipment search,,
GMT,,,,,,
06:00-06:10,.,,Morning inspection,,,
06:10-06:40,.,,Post-sleep,,,
06:40-07:30,.,,BREAKFAST,,,
07:30-07:45,.,,Daily planning conference (S-band),,,
07:45-08:15,CDR,,,,,
,,,Prep for work,,,
07:45-08:05,,,,,,
08:05-08:15,FE-1,,DC1 EVA support panel (ПОВ) check out. Connect EVA support panel to,,,
,,,SM audio subsystem (СТТС),,,
08:15-08:25,,,Reconfig СТТС to primary string,,,
,,,S/S No.23 and 14 destow and inspection. Tag up with specialists (S-,,,
08:25-09:05,.,,,,,
,,,band),,,
,,,Onboard interface unit (БСС) check in DC1. Tag up with specialists (if,,,
09:05-09:25,FE-1,,,,,
,,,needed) (S-band),,,
09:20-09:25,CDR,,CSA-CP O2 readings,,,
09:25-09:45,.,,Personal gear. Tag up with specialists (if needed) (S-band),,,
09:45-10:55,.,,S/S consumables ops. Tag up with specialists (if needed) (S-band),,,
10:55-11:25,CDR,,Psychological program (WinSCAT),,,
10:55-12:25,FE-1,,TVIS+НС-1-4 Physical exercise,,,
11:25-11:55,,,СОЖ maintenance,,,
11:55-12:10,CDR,,PMC (S-band),,,
12:10-12:25,,,Questionnaire – journal entry,,,
12:25-12:30,FE-1,,ТVIS weekly check,,,
12:25-12:30,CDR,,Payload status check during Soyuz 7 flight (Expedition 8),,,
12:30-13:30,.,,LUNCH,,,
13:30-14:30,.,,S/S sizing,,,
14:30-15:30,.,,S/S and БСС water cooling system separation in DC1,,,
15:30-16:30,.,,"S/S and БСС leak check, and valve check",,,
16:30-16:35,FE-1,,ПОВ-2 DC1 disconnect from СТТС,,,
16:30-18:45,CDR,,TVIS + RED Physical exercise,,,
17:10-17:25,,,PMC (S-band),,,
17:25-17:45,FE-1,,IMS file prep,,,
17:45-18:45,,,TVIS-4 Physical exercise,,,
18:45-19:15,.,,Prep for work,,,
19:15-19:30,.,,Daily planning conference (S-band),,,
19:30-20:00,.,,Dinner (RENAL – pill ingestion),,,
20:00-20:30,.,,Daily food prep,,,
20:30-21:30,.,,Pre-sleep,,,
21:30-07:50,.,,SLEEP,,,
Task List,FE-1,,Equipment search,,,
GMT,,,,,,
06:00-06:10,,,Morning inspection,,,
06:10-06:25,CDR,,Urinalyses,,,
06:10-06:25,,,Post-sleep,,,
,FE-1,,,,,
06:25-06:40,,,Urinalyses,,,
06:25-06:55,CDR,,,,,
,,,Post-sleep,,,
06:40-06:55,FE-1,,,,,
06:55-07:45,,,BREAKFAST,,,
07:45-08:15,,,Work prep,,,
08:15-08:30,,,DPC (S-band),,,
08:30-09:00,"CDR, FE-1 assist",,,,,
,,,Periodic health evaluation,,,
09:00-09:30,"FE-1, CDR assist",,,,,
09:30-09:45,FE-1,,Stow PHS and MO-9 hardware,,,
09:30-09:55,,,Periodic health evaluation – data log,,,
,CDR,,,,,
10:10-12:25,,,Physical exercise TVIS + RED,,,
11:25-12:25,FE-1,,Physical exercise TVIS (day 3),,,
12:25-13:25,,,LUNCH,,,
13:25-14:55,CDR,,FOOT CBT,,,
14:45-15:15,FE-1,,СОЖ maintenance,,,
,,,Familiarization with CBOSS FDI experiment (liquid dynamics,,,
14:55-15:10,,,,,,
,,,research),,,
,CDR,,,,,
,,,FDI (liquid dynamics research) – optimization of video camera,,,
15:10-18:10,,,,,,
,,,settings in closed volume,,,
15:15-15:30,,,БМП F-1 absorption bed regeneration (end),,,
15:30-15:45,,,БМП F-2 absorption bed regeneration (start),,,
15:45-16:05,,,Delta file prep for downlink,,,
16:05-16:20,FE-1,,RELASKATSIYA: Prep for video downlink (То =16.02),,,
,,,RELASKATSIYA: Video downlink of experiment results for,,,
16:20-16:30,,,,,,
,,,10.27.03,,,
16:30-18:00,,,Physical exercise TVIS+НС-1  (day 3),,,
18:00-18:05,,,CSA-CP O2 reading,,,
18:10-18:25,CDR,,Questionnaire: log entry,,,
18:15-18:35,FE-1,,,,,
,,,Daily plan review,,,
18:25-18:35,CDR,,,,,
18:35-18:50,,,DPC (S-band),,,
18:50-19:00,,,Daily plan review,,,
19:00-19:30,,,Report prep,,,
19:30-20:00,,,DOMMER (RENAL – pill ingestion),,,
20:00-20:30,,,Daily food prep,,,
20:30-21:30,,,Pre-sleep,,,
21:30-06:00,,,SLEEP,,,
GMT,CREW,ACTIVITY,,,,
06:00-06:10,.,Morning inspection,,,,
06:10-06:40,.,Post-sleep,,,,
06:40-07:30,.,BREAKFAST,,,,
07:30-08:00,.,Prep for work,,,,
08:05-08:20,.,Daily planning conference (S-band),,,,
08:20-08:40,CDR,HRF GASMAP: power on,,,,
08:20-10:40,FE-1,Fan grid clean up on FGB interior panels,,,,
08:40-09:00,CDR,Tag up with specialists on operation of Soyuz TMA-3 ЛДИ-11 (S-band),,,,
09:00-10:00,Physical Exercise (TVIS),,,,,
10:00-10:05,Weekly maintenance of TVIS,,,,,
10:05-10:15,Wire rope inspection,,,,,
