0,1,2,3,4
09:50-10:15,FE-2,Education Payload Operations (EPO) Spacesuits 2 Demonstration (Ku+S-band),,
10:05-11:20,FE-1,PNEUMOCARD. Experiment ops. Tagup (S-band),,
10:15-10:25,FE-2,Hardware stow after EPO,,
10:25-11:25,Physical Exercise (TVIS),,,
10:35-10:45,CDR,Glove Box (MSG) Activation,,
10:45-12:15,SHEAR Equipment Stowage,,,
11:20-12:50,FE-1,"Physical Exercise (TVIS), day 4",,
11:30-13:00,FE-2,Physical Exercise (ARED),,
12:15-12:35,CDR,LOCAD - Setting up experimental equipment,,
12:35-12:40,Glove Box (MSG) Powerdown,,,
12:50-13:00,FE-1,Pre-filter cleaning in POTOK-150МК Air Purification System in FGB (usevacuum cleaner equipped with narrow nozzle attachment and POTOKunit powered down),,
13:00-14:00,,LUNCH,,
14:00-14:30,Weekly Planning Conference (S-band),,,
14:30-14:40,CDR,LOCAD swab ops with video,,
14:30-14:35,FE-2,OCA SSC router reboot,,
14:30-17:30,FE-1,"Weekly HousekeepingCleaning FGB ВПхО, ФС5, ФС6, ФС9, ВПрК, FGB ЦВ2 screens",,
14:35-14:40,FE-2,SSC file server reboot,,
14:40-14:50,Terminate EMU METOX Regeneration,,,
14:50-17:50,Weekly Housekeeping,,,
15:10-15:15,CDR,"LOCAD Data recording ops for portable test system, phase 2",,
15:15-15:25,LOCAD swab ops with video,,,
15:25-15:45,Nutrition and Repository - Urine Sample Collection,,,
15:45-15:50,,Nutrition and Repository - Urine Sample MELFI Insertion,,
15:55-16:00,"LOCAD Data recording ops for portable test system, phase 2",,,
16:00-16:10,LOCAD swab ops with video,,,
16:40-16:45,"LOCAD Data recording ops for portable test system, phase 2",,,
16:45-16:55,LOCAD swab ops with video,,,
16:55-17:15,Nutrition and Repository - Urine Sample Collection,,,
17:15-17:20,Nutrition and Repository - Urine Sample MELFI Insertion,,,
17:25-17:30,"LOCAD Data recording ops for portable test system, phase 2",,,
17:30-17:40,"LOCAD - Portable test system stowage, post-experiment phase 2",,,
17:30-17:50,FE-1,Restart Potok 150МК on FGB in automatic mode. Report to MCC (Set up:activity starts  06:00; duration is 6 hours),,
17:50-18:30,СОЖ Maintenance,,,
17:50-17:55,FE-2,Potable Water Dispenser (PWD) Flush,,
17:55-19:25,CDR,Physical Exercise (ARED),,
18:30-19:30,FE-1,"Physical Exercise (VELO), day 4",,
19:30-21:30,,"Presleep (dinner, daily food prep, evening toilet)",,
21:30-06:00,SLEEP,,,
Task List,FE-1,MATRYOSHKA-R. Monitoring Lulin-5 readings,,
URAGAN. Observations and Photography,,,,
ECON. Observations and Photography,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:57-08:02,CDR,HAM Radio Setup,,
07:30-07:35,Taking readings from CSA-O2 Gas Analyzer,,,
08:02-08:12,HAM Radio Session,,,
09:20-09:40,"CDR, FE-1",Preparation of equipment and software for HAM radio session,,
09:30-11:00,FE-2,Physical Exercise (ARED),,
09:40-09:50,"CDR, FE-1","HAM radio session with students from Montreal, Canada",,
11:00-12:00,FE-2,Physical Exercise (CEVIS),,
11:10-11:30,FE-1,Private Family Conference (Ku + S-band),,
11:30-13:00,CDR,Physical Exercise (ARED),,
11:30-13:00,FE-1,"Physical Exercise (TVIS), day 3",,
13:00-14:00,,LUNCH,,
16:15-17:15,FE-1,"Physical Exercise (VELO), day 3",,
17:15-17:55,FE-1,СОЖ MaintenanceCheck ИП-1/positionsConfiguration set to fill EDV,,
17:15-18:15,CDR,Physical Exercise (CEVIS),,
18:15-19:15,"CDR,FE-2",Evening Work Prep,,
18:15-18:45,FE-1,,,
18:45-19:00,FE-1,"Christmas Greetings - A Conference with Metropolitan Cyril, LocumTenens of the Patriarchal See (Acting Patriarch ) (VHF)",,
19:00-19:15,Evening Work Prep,,,
19:15-19:30,,Daily Planning Conference (S-band),,
19:30-21:30,"Presleep (dinner, daily food prep, evening toilet)",,,
21:30-06:00,SLEEP,,,
TASK LIST,FE-1,PLANTS-1. Payload Status Check,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-10:30,CDR,Weekly Housekeeping,,
07:30-07:50,FE-2,Nutrition and Repository - Urine Sample Collection,,
07:50-07:55,Nutrition and Repository - Urine Sample MELFI Insertion,,,
08:00-09:00,Weekly Housekeeping,,,
09:00-10:30,Physical Exercise (RED),,,
09:50-10:10,FE-1,Private Family Conference (Ku + S-band),,
10:30-11:30,FE-2,Physical Exercise (CEVIS),,
11:30-12:00,Weekly Housekeeping,,,
11:30-13:00,FE-1,"Physical Exercise (TVIS), day 3",,
11:30-13:00,CDR,Physical Exercise (RED),,
12:05-12:25,FE-2,Nutrition and Repository - Urine Sample Collection,,
12:25-12:30,Nutrition and Repository - Urine Sample MELFI Insertion,,,
12:30-12:50,Nutrition and Repository - Stow Urine Sampling Hardware,,,
13:00-14:00,.,LUNCH,,
14:00-14:05,FE-2,EXPRESS Rack 6 Potable Water Dispenser Iodinated Ambient Water Flush,,
15:30-16:30,CDR,Physical Exercise (TVIS),,
16:35-17:35,FE-1,"Physical Exercise (VELO), day 3",,
17:25-17:40,CDR,Private Psychological Conference (Ku + S-band),,
17:35-18:15,FE-1,"СОЖ Maintenance. СП flush counter , СВО (Water Supply System), Potok AirPurification Unit (in SM) data calldowns",,
17:45-18:00,FE-2,Private Psychological Conference (Ku + S-band),,
18:15-18:35,.,Evening Work Prep,,
18:35-18:50,.,Daily Planning Conference (S-band),,
18:50-19:00,FE-2,Evening Work Prep,,
18:50-19:30,"CDR,FE-1",,,
19:00-19:15,FE-2,Private Family Conference (Ku + S-band),,
19:15-19:30,Evening Work Prep,,,
19:30-20:40,CDR,"Presleep (dinner, daily food prep, evening toilet)",,
19:30-21:30,"FE-2,FE-1",,,
20:40-20:55,CDR,Private Family Conference (Ku+S-band),,
20:55-21:30,"Presleep (dinner, daily food prep, evening toilet)",,,
21:30-06:00,.,SLEEP,,
Task List,FE-1,URAGAN. Observations and Photography,,
ECON. Observations and Photography,,,,
PLANTS-1. Payload Status Check,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:25,"CDR,FE-2",BREAKFAST,,
06:40-07:30,FE-1,BREAKFAST,,
07:25-07:30,CDR,SLEEP Data Logging,,
07:25-07:30,FE-2,SLEEP FE2 Data Log,,
07:30-07:45,.,Daily Planning Conference (S-band),,
07:45-08:00,FE-1,Prep for Work,,
07:45-08:15,"CDR,FE-2",Prep for Work,,
08:00-10:10,FE-1,"ПК-3 Panel ЭК9, ЭК10 Solenoid Valves Functionality Test and LeakCheck. Tagup with specialists (VHF +S-band)",,
08:15-09:45,CDR,Physical Exercise (ARED),,
08:25-09:05,FE-2,WRS Sample Collection,,
09:05-10:05,Physical Exercise (TVIS),,,
09:45-09:50,CDR,Microgravity Measurement Apparatus (MMA) Terminal Laptop SWInstallation,,
09:50-09:55,Dome Laptop Terminal Deactivation,,,
09:55-10:00,MLT Activation,,,
10:00-10:05,SAIBO Activation,,,
10:05-10:15,InSPACE-2 Hardware Setup,,,
10:05-11:35,FE-2,Physical Exercise (ARED),,
10:10-10:45,FE-1,UFO. Preparation. Tagup with specialists (S-band),,
10:35-10:45,CDR,PAO Hardware Setup,,
10:45-11:05,"CDR,FE-1",UFO. Experiment Run. Tagup with specialists (S-band),,
11:05-11:15,FE-1,UFO. Closeout Ops. Tagup with specialists (S-band),,
11:05-13:05,CDR,US Sound Level Meter (SLM) Setup and Acoustic Survey,,
11:20-11:25,FE-1,On MCC GO ISS O2 Repress From Progress 401 СрПК (start),,
11:25-12:25,"Physical Exercise (VELO), day 2",,,
11:45-12:05,FE-2,Water Microbiology Kit (WMK) In-Flight Water Processing,,
12:05-12:10,Water Recovery,,,
12:25-13:05,СОЖ Maintenance,,,
12:25-12:30,FE-1,ISS O2 Repress From Progress 401 СрПК (terminate),,
12:30-13:00,MAI-75. Equipment setup and hardware activation. Tagup withspecialists (S-band),,,
13:05-13:10,VHF2д Test From SM. Tagup with specialists (VHF1 + VHF2),,,
13:05-14:05,"CDR,FE-2",LUNCH,,
13:10-14:10,FE-1,,,
14:05-14:15,CDR,Crew Prep for PAO,,
14:10-15:40,FE-1,Soyuz 223 DM Cooler/Dehumidifier Assembly R&R - Preparation.Tagup with specialists (S-band),,
14:15-14:35,CDR,PAO Event (Ku+S-band),,
14:35-15:00,FE-2,CSA-О2 Analyzer Calibration,,
14:35-14:50,CDR,Questionnaire - journal entry,,
14:50-15:50,US SLM Setup And Acoustic Survey In Crew Quarters (QC),,,
15:00-18:00,FE-2,Gathering US Trash For Disposal In Progress 401,,
15:40-17:10,FE-1,"Physical Exercise (TVIS), day 2",,
15:50-16:50,CDR,Crew Quarters (CQ) & Waste and Hygiene Compartment (WHC)Caution and Warning (C&W) Verification,,
16:50-17:05,SLM Data Download To MEC,,,
17:05-18:05,Physical Exercise (TVIS),,,
17:10-17:20,FE-1,СТТС comm system switchover to the primary string,,
17:20-17:50,Counter Measures System (CMS) Harmful Contaminant Measurementsin SM.,,,
18:00-18:10,MAI75. Hardware Deactivation,,,
18:00-18:05,FE-2,PAO Hardware Deactivation,,
18:05-18:20,"CDR,FE-2",Evening Work Prep,,
18:15-19:05,FE-1,Evening Work Prep,,
18:20-18:35,"CDR,FE-2",R-BAR Maneuver Training Conference (Ku + S-band),,
18:35-19:05,Evening Work Prep,,,
19:05-19:20,.,Daily Planning Conference (S-band),,
19:20-19:30,Evening Work Prep,,,
19:30-21:20,FE-1,"Presleep (dinner, daily food prep, evening toilet)",,
19:30-21:30,"CDR,FE-2",,,
21:20-21:30,FE-1,SONOCARD. Experiment Start,,
21:30-06:00,.,SLEEP,,
Task List,FE-1,PLANTS-1. Payload Status Check,,
IMS Update,,,,
GMT,CREW,ACTIVITY,,
06:00-06:20,CDR,Blood test using Portable Clinical Blood Analyzer (PCBA),,
06:00-06:10,,Morning Inspection,,
,"FE-1, FE-2",,,
06:10-06:40,,Post-sleep,,
06:20-06:30,,Morning Inspection,,
,CDR,,,
06:30-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-07:50,FE-1,,,
,,Prep for Work,,
07:30-07:45,FE-2,,,
07:30-07:50,CDR,Post-sleep,,
07:45-07:50,FE-2,JEMRMS. Backup Controller (BUC) power on,,
07:50-08:05,.,Daily Planning Conference (S-band),,
,CDR,Prep for Work,,
08:05-08:35,"FE-1, FE-2",,,
,assistance,,,
,,Periodic Health Status,,
,"CDR, FE-2",,,
08:35-09:05,,,,
,assistance,,,
08:35-08:45,,Start RSE2 Laptop Anti-virus update. Tagup with specialists (S-band),,
08:45-08:50,FE-1,PHASE. Photo 1 Session 4,,
08:50-09:25,,СОЖ Maintenance,,
09:05-10:35,FE-2,Physical Exercise (RED),,
09:05-09:45,CDR,Periodic Health Status (PHS) Data Entry and Stow Hardware,,
09:25-09:30,,Terminate RSE2 Laptop Anti-virus update. Tagup with specialists (S-band),,
,FE-1,,,
09:30-10:30,,"PILLE dosimeter readings, photography of dosimeters",,
09:45-10:15,,EVA Grease Gun Nozzle Modification,,
,CDR,,,
10:15-10:45,,EVA Grease Gun Preparation,,
10:30-11:30,FE-1,Install and connect СУБА ИУС WAP. Tagup with specialists (S-band),,
10:35-11:35,FE-2,Physical Exercise (TVIS),,
10:45-11:05,,Re-measure Node 1 Stbd Aft IMV after fan cleaning.,,
,CDR,,,
11:05-11:20,,Duxseal ISS audit,,
,FE-1,"Physical Exercise (TVIS), day 3",,
11:30-13:00,,,,
,CDR,Physical Exercise (RED),,
11:35-12:05,,DOUG SW review,,
,FE-2,,,
12:05-12:10,,JEMRMS. Backup Controller (BUC) power off,,
12:10-13:15,FE-2,JPM - terminate vestibule depress,,
13:00-14:00,"CDR, FE-1",,,
,,LUNCH,,
13:15-14:15,FE-2,,,
14:00-14:05,FE-1,PHASE. Photo 2 Session 4,,
14:00-14:15,CDR,Set up video equipment for ARED exercise video,,
14:05-14:15,FE-1,PLANTS-1. Data Collection Start,,
14:15-15:30,FE-2,JPM/JLP - jumper-hose installation after vestibule leak check,,
14:15-15:45,FE-1,"Install and connect СУБА ИУС WAP, test.Tagup with specialists (S-band)",,
14:15-14:25,CDR,CWC Audit,,
14:25-14:30,EXPRESS Rack 6 Potable Water Dispenser Flush,,,
14:40-17:10,ARED activation and checkout Part 1,,,
15:45-15:55,FE-1,PLANTS-1. Complete data collection and downlink data,,
15:55-16:15,Pre-pack Laptop ТР2 for disposal,,,
16:00-17:10,FE-2,ARED activation and checkout Part 1,,
16:15-17:15,FE-1,"Physical Exercise (VELO), day 3",,
17:10-17:20,CDR,Disposal of Glacier desiccant packages,,
17:15-17:55,FE-1,"Replacement of separator in БРПК-2 (Condensate Separation andPumping Unit). Install# 405006 delivered on Progress 401 (00034864, ФГБ1ПГО_1_112_1)",,
17:20-17:25,CDR,Stow video equipment used for ARED exercise video,,
17:30-18:30,Physical Exercise (TVIS),,,
17:30-17:40,FE-2,PAO Hardware Setup,,
17:40-17:50,Crew Prep for PAO,,,
17:50-18:10,PAO Event (Ku + S-band),,,
17:55-18:15,FE-1,IMS Update,,
18:10-18:15,FE-2,PAO Hardware Deactivation,,
18:15-18:45,FE-1,Evening Work Prep,,
,FE-2,Skills training for the Shuttle R-Bar Pitch Maneuver,,
18:35-18:40,CDR,VTR swapout.,,
18:45-19:00,.,Daily Planning Conference (S-band),,
19:00-19:05,CDR,Glacier status check,,
,FE-1,PHASE. Photo 3 Session 4,,
,FE-2,Image downlink,,
19:05-19:30,,Evening Work Prep,,
19:30-21:30,"Presleep (dinner, daily food prep, evening toilet)",,,
21:30-06:00,SLEEP,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR,FE-1",Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:00-06:10,FE-2,Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
06:40-07:30,"CDR,FE-1",BREAKFAST,,
07:30-08:05,Prep for Work,,,
07:50-08:05,FE-2,Set up video equipment for ARED exercise video,,
08:05-08:20,.,Daily Planning Conference (S-band),,
08:20-08:40,CDR,PARIS Rack Installation,,
08:20-08:40,FE-2,Prep for Work,,
08:20-08:50,FE-1,MATI-75. Review and preparation. Tagup with specialists (S-band),,
08:40-09:15,"CDR,FE-2",Removal of CIR Launch Bolt,,
08:50-09:20,FE-1,"MATI-75. Configuration, v/camera setup. Tagup with specialists (S-band)",,
09:15-12:55,CDR,PaRIS Rack Installation,,
09:15-09:20,FE-2,MATI-75. Photography,,
09:20-09:45,TVIS Monthly Maintenance,,,
09:20-09:45,FE-1,MATI-75. Container #1 Experiment Run,,
09:45-10:10,MATI-75. Container #2 Experiment Run,,,
09:45-10:45,FE-2,Physical Exercise (TVIS),,
10:10-10:35,FE-1,MATI-75. Container #3 Experiment Run,,
10:35-10:50,MATI-75. Closeout ops.  Tagup with specialists (S-band),,,
10:45-12:15,FE-2,Physical Exercise (RED),,
10:50-11:20,FE-1,Transfer US power cables to RSE2 and RS3 laptop stowage location,,
11:20-11:40,CARD. Holter Arterial BP Battery Removal,,,
11:40-13:10,"Physical Exercise (TVIS), day 1",,,
12:25-13:05,FE-2,Dome Experiment Laptop Terminal Installation,,
13:05-13:10,Dome Experiment Laptop Terminal Activation,,,
13:10-14:10,.,LUNCH,,
14:10-14:55,CDR,PaRIS Umbilical Mate,,
14:10-14:40,FE-1,RS2 and RS3 Laptop Battery Charge. Tagup with specialists as necessary(S-band),,
14:10-14:15,FE-2,"Flush 100mL of Deiodinated Ambient water through PWD using new, cleanDrink Bag to prevent contamination of PWD",,
14:40-15:25,FE-1,MATRYOSHKA-R.BUBBLE-Dosimeter Retrieval And Readout,,
14:55-15:00,FE-2,"FCF Doors Open, Sequence 4-11",,
14:55-15:55,CDR,Physical Exercise (RED),,
15:00-15:10,FE-2,CIR Space Plate Removal,,
15:10-15:25,"CIR Front Door Open, Sequence 4 & 5",,,
15:25-15:55,FE-1,Counter Measure System (CMS) Harmful Contaminant Measurements in SM,,
15:25-15:55,FE-2,Combustion Integrated Rack (CIR) Window Strut Attachment Removal,,
15:55-17:40,"CDR,FE-2",CIR Window Installation Part 1,,
16:15-16:35,FE-1,EXPOSE-R. Checking TLM-signal reception circuits on OnboardMeasurement System connectors. Tagup with specialists (S-band),,
16:35-16:40,RS2 and RS3 Laptop Battery Charge. Tagup with specialists as necessary(S-band),,,
16:40-17:40,"Physical Exercise (VELO), day 1",,,
17:40-18:40,CDR,Physical Exercise (TVIS),,
17:40-17:50,FE-2,"CIR Front Door Close, Sequence 4 & 5",,
17:45-18:05,FE-1,Expose-R Hardware Power Bus CheckoutOn MCC-M GO Check 17КС.10Ю8210А-9120 (EXPOSE-R) CableConnection. Tagup with specialists (S-band),,
17:50-18:10,FE-2,CIR TCH Installation,,
18:05-18:35,FE-1,Exercise Harness Photography,,
18:10-18:30,FE-2,CIR I/O Processor Hard Disk Drives Installation,,
18:30-18:35,"CIR Door Closing, Sequence 2-10",,,
18:35-18:45,"FE-1,FE-2",Evening Work Prep,,
18:45-19:00,.,Daily Planning Conference (S-band),,
19:00-19:30,FE-1,RS2 and RS3 Laptop Battery Charge,,
19:00-19:30,"CDR,FE-2",Evening Work Prep,,
19:30-19:50,FE-2,Crew Quarters Status Conference (S-band),,
19:30-21:30,"CDR,FE-1","Presleep (dinner, daily food prep, evening toilet)",,
19:50-21:30,FE-2,"Presleep (dinner, daily food prep, evening toilet)",,
21:30-06:00,.,SLEEP,,
Task List,FE-1,СОЖ Maintenance,,
PLANTS-1. Payload Status Check,,,,
IMS Update,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:20,CDR,Calf Volume Measurement,,
06:10-06:20,FE-1,Post-sleep,,
06:10-06:30,FE-2,,,
06:20-06:30,FE-1,Calf Volume Measurement,,
06:20-06:50,CDR,Post-sleep,,
06:30-06:40,FE-2,Calf Volume Measurement,,
06:30-06:50,FE-1,Post-sleep,,
06:40-06:50,FE-2,,,
06:50-07:40,.,BREAKFAST,,
07:40-08:10,"CDR,FE-1",Prep for Work,,
07:40-07:55,FE-2,,,
07:55-08:10,FE-2,JEMRMS. Backup Controller (BUC) Power On,,
08:10-08:25,.,Daily Planning Conference (S-band),,
08:25-08:35,CDR,Glove Box (MSG) Activation,,
08:25-09:25,FE-2,Physical Exercise (TVIS),,
08:25-10:05,FE-1,Pre-pack Orlan 25 for disposal on Progress 401,,
08:35-08:55,CDR,SHERE Hardware Activation,,
08:55-09:10,Retrieve SHERE Fluid Module before the experiment,,,
09:10-09:45,Installation of SHERE Fluid Module,,,
09:25-09:30,FE-2,JPM Aft Window Shutter Opening,,
09:30-09:55,JEMRMS BDS Final Activation,,,
09:50-10:15,CDR,Removal of SHERE Fluid Module,,
09:55-12:30,FE-2,JEMRMS Function Test 2,,
10:05-10:35,FE-1,Locate connectors in DC1 to transmit commands from SM,,
10:15-10:30,CDR,SHERE Fluid Module Ops Between Runs,,
10:30-11:05,Installation of SHERE Fluid Module,,,
10:35-11:35,FE-1,"Preparation for ПК3 Panel ЭК9, ЭК10 Solenoid Valve Test And Leak Check.Tagup with specialists (S-band)",,
11:20-11:35,CDR,Questionnaire - journal entry,,
11:35-13:05,Physical Exercise (RED),,,
11:35-13:00,FE-1,"Physical Exercise (TVIS), day 3",,
12:30-12:40,FE-2,JEMRMS Arm BUS Comm Checkout,,
12:40-12:45,FE-2,EXPRESS Rack 6 Potable Water Dispenser Iodinated Ambient Water Flush,,
13:05-14:05,.,LUNCH,,
14:05-15:25,FE-1,PLASMA CRYSTAL-3 PLUS. Equipment setup. Tagup with specialists (S-band),,
14:05-14:30,CDR,Removal of SHERE Fluid Module,,
14:05-14:20,FE-2,JEMRMS BDS Prep for Deactivation,,
14:30-14:45,CDR,SHERE Ops Between Runs,,
14:45-15:20,Installation of SHERE Fluid Module,,,
15:15-15:20,FE-2,MLT Deactivation,,
15:20-15:30,,ELT Cable Reconfiguration,,
15:25-15:45,FE-1,PLASMA CRYSTAL-3 PLUS. ПК-3 PLUS Experimental Box Leak Check. Tagupwith specialists (S-band),,
15:25-15:50,CDR,Removal of SHERE Fluid Module,,
15:30-15:45,FE-2,JEMRMS. Backup Controller (BUC) Power Off,,
15:45-16:15,FE-1,Counter Measures System (CMS) Harmful Contaminant Measurements in SM. Tomeasure ammonia use microchip from Kit #3-1,,
15:45-16:55,FE-2,JEMRMS BDS Reconfiguration 1,,
15:50-16:05,CDR,SHERE Ops Between Runs,,
16:05-16:40,Installation of SHERE Fluid Module,,,
16:15-16:45,FE-1,"СОЖ Maintenance / r/g 8916, step 1",,
16:45-17:10,CDR,Removal of SHERE Fluid Module,,
16:45-17:45,FE-1,"Physical Exercise (VELO), day 3",,
16:55-17:00,FE-2,JPM aft window shutter closure,,
17:00-18:30,Physical Exercise (RED),,,
17:10-17:25,CDR,Stow SHERE Fluid Module after the experiment,,
17:25-17:30,Transfer SHERE Experiment Data to MLC for Downlink,,,
17:30-18:30,Physical Exercise (TVIS),,,
17:45-17:55,FE-1,Matryoshka-R. PCMCIA Card Replacement in AST Spectrometer,,
17:55-18:15,IMS Update,,,
18:30-18:45,CDR,SHERE Experiment Termination,,
18:35-18:45,FE-1,New Ethernet Checkout,,
18:35-18:45,FE-2,Start EMU Metox Regeneration,,
18:45-19:00,.,Daily Planning Conference (S-band),,
19:00-19:10,CDR,Evening Work Prep,,
19:00-19:30,"FE-1,FE-2",,,
19:10-19:15,CDR,Glove Box (MSG): powerdown,,
19:15-19:30,Evening Work Prep,,,
19:30-21:30,.,"Presleep (dinner, daily food prep, evening toilet)",,
21:30-06:00,SLEEP,,,
Task List,FE-1,PLANTS-1. Payload Status Check,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR, FE-1",Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:15-06:20,FE-2,Morning Inspection,,
06:20-06:40,Post-sleep,,,
06:40-07:30,,BREAKFAST,,
07:30-07:50,FE-2,Nutrition and Repository - Urine Sample Collection,,
07:30-10:30,FE-1,"Weekly HousekeepingCleaning FGB ВПхО,ФС5,ФС6,ФС9,ВПрК,ЦВ2 screensCleaning Fan В3 screen in DC1",,
07:50-08:00,FE-2,Nutrition and Repository - insertion of first urine samples into MELFI,,
07:50-08:00,CDR,Visual inspection and activation of MSG,,
08:00-08:20,FE-2,Nutrition and Repository - blood samples,,
08:00-08:15,CDR,Nutrition and Repository - blood sampling operator,,
08:15-08:35,SHERE Activation,,,
08:20-08:30,FE-2,Nutrition and Repository FE2 - Refrigerated Centrifuge Setup,,
08:30-08:40,Nutrition and Repository- Refrigerated Centrifuge Config,,,
08:35-08:50,CDR,Retrieval of SHERE Fluid Module,,
08:50-09:25,Installation of SHERE Fluid Module,,,
09:10-09:30,FE-2,Nutrition and Repository - Blood Sample Insertion into MELFI,,
09:30-09:55,CDR,Removal of SHERE Fluid Module,,
09:30-09:40,FE-2,Nutrition and Repository - Stow Blood Sample Collection and ProcessingHardware,,
09:55-10:10,CDR,Stow old and retrieve new SHERE Fluid Module,,
10:05-10:20,FE-2,LOCAD-PTS OBT Review,,
10:10-10:45,CDR,Install SHERE Fluid Module,,
10:20-11:50,FE-2,Physical Exercise (RED),,
