0,1,2,3,4
08:20-08:30,,CDR,,HRF Insertion of Blood Samples into MELFI
08:25-08:35,,FE-3,,EXPRESS Rack #1: Laptop Computer Pictures
08:30-08:35,,CDR,,PROK - Historical Documentation Photos
08:35-09:00,,FE-2,,TYPOLOGY Experiment Assistance
08:35-08:45,,FE-6,,VO2 Power Up
08:35-09:00,,CDR,,BREAKFAST
08:45-09:00,,FE-6,,VO2max Protocol Restore
09:00-10:30,,CDR,,Crew Departure Prep
09:00-09:10,,FE-2,,PNEUMOCARD Photography During the Experiment
09:10-12:00,,FE-2,,Surface samples from FGB equipment and structures
09:15-09:55,,FE-6,,VO2max. Protocol Preparation
09:30-11:00,,FE-5,,"Physical Exercise (TVIS), Day 4"
09:35-09:40,,FE-3,,Enable power to the Cupola DCP UOP.
09:55-10:35,,FE-6,,VO2max. Experiment Protocol
10:00-11:30,,FE-3,,Physical Exercise (ARED)
10:30-11:30,,CDR,,Physical Exercise T2
10:35-10:45,,FE-6,,VO2max. Thermolab Closeout Ops
10:40-10:55,,FE-1,,IMS Tagup (S-band)
10:45-10:50,,FE-6,,VO2max. Data downlink
10:50-11:25,,FE-6,,VO2max. Stow Mixing System
10:55-11:55,,FE-1,,"Physical Exercise (VELO), Day 1"
11:30-12:30,,FE-3,,Physical Exercise (CEVIS)
11:30-12:00,,"CDR, FE-5,FE-6",,Sokol Suit Leak Check in Soyuz 229
11:55-12:15,,FE-1,,On-orbit Hearing Assessment using EARQ
12:00-12:15,,"CDR, FE-5",,Sokol Suit Drying - Set up Suits 1 and 2 for Drying
12:00-13:00,,FE-2,,"Physical Exercise (VELO), Day  1"
12:10-12:55,,FE-6,,VO2max Crew Portable Pulmonary Function System Conclude
12:15-13:00,,FE-5,,Crew Departure Prep
12:15-12:25,,FE-1,,СТТС comm assets switchover to a backup string
12:25-12:35,,FE-1,,VHF2д test from SM using backup strings /
12:55-13:55,,FE-6,,LUNCH
13:00-14:00,,"CDR, FE-1,FE-2, FE-3,FE-5",,LUNCH
13:55-14:00,,FE-6,,PROK Diet Logging (Day 2-4)
14:00-16:00,,FE-1,,"Replacing Wring Collector [СОТ], Pretreat and Water Dispenser (ДКиВ),Indicator, , БД-У"
14:00-14:45,,FE-5,,Soyuz 229 Stowage Operations
14:00-14:05,,FE-6,,VO2max. System Stowage
14:00-14:40,,FE-2,,Surface samples from FGB equipment and structures
14:00-14:20,,CDR,,Urine Sample Collection
14:20-14:25,,CDR,,HRF Urine Sample Insertion into MELFI
14:25-14:45,,CDR,,HRF Urine Collection Hardware Stowage
14:30-15:10,,FE-3,,SSRMS Ops
14:40-15:20,,FE-2,,СОЖ Maintenance
14:45-14:55,,FE-5,,"Terminate Drying Suits 1,2"
14:55-15:10,,FE-5,,Start Drying Spacesuit 3 and Set Up the 1st Pair of Gloves for Drying
15:05-15:35,,CDR,,Private Medical Conference
15:30-15:50,,FE-2,,On-orbit Hearing Assessment using EARQ
15:40-15:45,,FE-5,,Finish Drying the First pair of Gloves and Start Drying the Second Pair
15:45-16:15,,CDR,,Crew Departure Prep
15:50-16:15,,FE-5,,On-orbit Hearing Assessment using EARQ
16:00-17:30,,FE-2,,"Physical Exercise (TVIS), Day  1"
16:00-16:40,,FE-1,,MATRYOSHKA-R. BUBBLE-Dosimeter Retrieval And Readout
16:05-16:20,,FE-6,,IMS Tagup (S-band)
16:15-16:30,,CDR,,Food Frequency Questionnaire
16:15-16:20,,FE-5,,Terminate Drying the Second Pair of Gloves
16:20-17:20,,FE-5,,Physical Exercise (ARED)
16:20-17:20,,FE-6,,Physical Exercise T 2
16:40-16:45,,CDR,,ISS HAM  Radio Setup in Service Module
16:45-17:00,,CDR,,ISS HAM Radio Session From SM
17:00-18:30,,FE-1,,"Physical Exercise (TVIS), Day 1"
17:00-18:30,,"CDR, FE-3",,Handover
17:20-18:50,,FE-6,,Physical Exercise (ARED)
17:30-17:50,,FE-2,,IMS Update
17:40-17:55,,FE-5,,"Terminate drying 3rd suit, start drying the third pair of gloves"
18:10-18:15,,FE-2,,Elektron-VM Aerosol Filter Inspection
18:15-18:55,,FE-2,,Evening Work Prep
18:25-18:30,,FE-5,,Terminate Drying the Third Pair of Gloves
18:30-18:55,,"CDR, FE-1,FE-3",,Evening Work Prep
18:30-18:45,,FE-5,,Stow Suits and Gloves after Drying
18:45-18:55,,FE-5,,Evening Work Prep
18:50-18:55,,FE-6,,Power off Cupola DCP UOP
18:55-19:20,,,,Weekly Planning Conference (S-band)
19:20-19:30,,,,Evening Work Prep
19:30-20:30,,"CDR, FE-1,FE-2, FE-3,FE-5",,Pre-sleep
19:30-19:35,,FE-6,,MPC Power Up
19:35-20:30,,FE-6,,Pre-sleep
20:30-20:45,,.,,Weekly conference with the Program Management
20:45-21:00,,CDR,,Pre-sleep
20:45-21:25,,FE-6,,Pre-sleep
20:45-21:30,,"FE-1, FE-2,FE-3, FE-5",,Pre-sleep
21:00-21:15,,CDR,,Private Family Conference
21:15-21:30,,CDR,,Pre-sleep
21:25-21:30,,FE-6,,MPC Power Down
21:30-06:00,,,,SLEEP
GMT,,CREW,,ACTIVITY
06:00-06:05,,CDR,,PROK- PH Urine Test
06:00-06:05,,FE-1,,Elektron-VM Aerosol Filter Inspection
06:00-06:05,,FE-2,,Morning Inspection
06:00-06:05,,FE-3,,Bisphosphonates Pill Ingestion
06:00-06:05,,FE-5,,Biochemical Urine Test
06:00-06:10,,FE-6,,Morning Inspection
06:05-06:10,,"CDR,FE-3",,Morning Inspection
06:05-06:10,,FE-1,,Morning InspectionInspection of DC1 Circuit Breakers [АЗС] and FusesInspection of СМ-У connector on МНР-НС pump behind АСУ panel 139
06:05-06:10,,"CDR,FE-3",,Morning Inspection
06:05-06:40,,FE-5,,Post-sleep
06:05-06:10,,FE-2,,Biochemical Urine Test
06:10-06:40,,"CDR,FE-1,FE-2,FE-3,FE-6",,Post-sleep
06:40-07:30,,.,,BREAKFAST
07:30-07:45,,.,,Work Prep
07:45-08:05,,.,,Daily Planning Conference (S-band)
08:05-09:15,,CDR,,ICV ECHO Setup
08:05-08:15,,FE-6,,Relocate one CDM and ancillary equipment to Russian Segment inpreparation for RS EVA 26
08:10-09:10,,"FE-2,FE-5",,DC1 and ПхО config for EVADC1 Comm Config
08:10-08:50,,FE-1,,СОЖ Maintenance
08:15-08:25,,FE-6,,USOS Window Shutter Close
08:35-09:35,,FE-3,,Physical Exercise (CEVIS)
08:50-09:20,,FE-1,,Evaluation of cardiovascular system based on 24-hour Holter monitoring data(start)
09:10-09:15,,FE-6,,Video Camera Assembly 1 (VCA1) Adjustment
09:10-09:45,,"FE-2,FE-5",,Orlan Systems Checkout
09:15-10:15,,FE-6,,ICV Echo Scan
09:20-10:10,,CDR,,ICV Assistance During Experiment
09:20-10:00,,FE-1,,MRM2 preparation and Soyuz 701 activation prior to EVA Report to MCC:БК-3М (three) and special tool transferred to MRM2
09:35-11:05,,FE-3,,Physical Exercise (ARED)
09:45-10:10,,FE-5,,DC1 БСС [Orlan Interface Unit] Checkout
09:45-10:10,,FE-2,,ПхО БСС [Orlan Interface Unit] Checkout
10:00-10:20,,FE-1,,Elektron-VM purge and power down
10:10-10:25,,FE-2,,Pre-EVA Comm System and ПСС (Caution & Warning Panel) Configuration
10:10-10:25,,FE-5,,DC1 БК-3M (1-4) Check
10:15-10:20,,FE-6,,ICV File Transfer Complete
10:20-11:00,,FE-1,,"Pre-EVA ISS RS Onboard Systems Configuration. Close SM window covers12, 13, 14, 6, 8, 9"
10:20-11:05,,FE-6,,VI Scanning Ops
10:25-11:05,,"FE-2,FE-5",,"Orlan Systems, БСС (Orlan Interface Unit), Comm. System, BiomedTelemetry Checks"
10:45-11:05,,CDR,,Air Quality Monitor Retrieve and Swap
11:05-11:40,,.,,LUNCH
11:40-11:45,,CDR,,PROK Diet Logging (Day 1)
11:40-12:15,,FE-1,,Pre-EVA ISS RS Onboard Systems Configuration
11:40-12:00,,FE-3,,EPO (PL) Demonstration Procedure Review
11:40-12:00,,"FE-2,FE-5",,Orlan and БСС (Orlan Interface Unit) Final Inspection
11:45-12:00,,CDR,,ICV-USND hardware deactivation and stowage
11:45-11:50,,FE-6,,EVA Camera Test
12:00-12:30,,"FE-2,FE-5",,EVA Gear Donning
12:00-12:20,,FE-3,,Gathers equipment for tasks scheduled while in isolation
12:00-12:10,,CDR,,EHS GC/DMS Ops Start
12:00-13:00,,FE-6,,ICV Data Download
12:15-12:30,,FE-1,,Air duct removal from DC1 (skip B3 fan removal) and from MRM2
12:20-12:40,,FE-3,,SSC6 Laptop Relocation
12:30-12:40,,FE-1,,MRM2-СУ (SM) Hatch Closure
12:30-14:30,,"FE-2,FE-5",,Pre-EVA Airlock Depress
12:40-14:40,,FE-3,,Soyuz 701 Crew Isolation in MRM2 during EVA-26
12:40-13:00,,FE-1,,Soyuz 701 Crew Isolation in MRM2 during EVA-26
13:00-13:30,,FE-6,,Psychological Evaluation Program (WinSCAT)
13:00-13:15,,CDR,,Pre-EVA Airlock Depress
13:00-13:10,,FE-1,,IZGIB -DAKON. Hardware Activation
13:10-13:30,,FE-1,,Soyuz 701 Crew Isolation in MRM2 during EVA-26
13:15-14:15,,CDR,,Physical Exercise T 2
13:30-13:35,,FE-1,,IZGIB-DAKON. Payload Status Check. Tagup with specialists (S-band)
13:35-20:30,,FE-1,,Soyuz 701 Crew Isolation in MRM2 during EVA-26
14:00-14:15,,FE-6,,ICV Data Download Conclude
14:15-15:45,,CDR,,Physical Exercise (ARED)
14:30-20:45,,"FE-2,FE-5",,EVA-26
14:40-16:10,,FE-3,,USOS Hardware Audit
15:35-15:45,,FE-6,,BCAT5 Video Setup.
15:45-15:50,,FE-6,,ВСАТ5 Hardware Reconnect
15:50-16:30,,FE-6,,BCAT5 Initialization
16:00-16:10,,CDR,,BCAT5 Historical Documentation (HISD) Photography
16:10-16:15,,CDR,,SLEEP Actiwatch Battery Replacement
16:15-17:15,,CDR,,SLEEP Data Download
16:30-17:00,,FE-6,,ITCS Sample Collection
16:40-18:40,,FE-3,,Tool Kit Audit
17:00-17:40,,FE-6,,PHOSRA-1 Coolant Sampling
17:30-17:35,,CDR,,Terminate EHS GC/DMS Ops
17:40-18:40,,FE-6,,Physical Exercise T 2
18:05-18:50,,CDR,,Scheduled Maintenance of Compound Specific Analyzer- CombustionProducts (CSA-CP)
18:40-18:55,,FE-3,,Educational Payload Ops (EPO) Camcorder Set Up
18:40-20:10,,FE-6,,Physical Exercise (ARED)
18:50-19:30,,CDR,,Node 2 Low Temperature Loop (LTL) Sample Collection
18:55-19:45,,FE-3,,EPO CMG Demonstration
19:30-20:10,,CDR,,Node 2 Low Temperature Loop (LTL) Sample Collection
19:45-21:35,,FE-3,,Soyuz 701 Crew Isolation in MRM2 during EVA-26
20:30-21:05,,FE-1,,"IZGIB-DAKON Copy data to USB, clear archive, downlink data to the ground"
20:45-21:45,,"FE-2,FE-5",,Post EVA A/L Repress
21:05-21:10,,FE-1,,IZGIB-DAKON. Hardware Deactivation
21:15-21:35,,FE-1,,Soyuz 701 Crew Isolation in MRM2 during EVA-26
21:35-21:55,,FE-3,,Restow items used while in isolation
21:35-21:45,,FE-1,,MRM2- СУ(SM) Hatch Open
21:45-22:10,,FE-1,,"Post-EVA air ducts installation in DC1, MRM2, and SM"
21:45-22:05,,FE-5,,ISS RS reconfig for nominal ops (СРВ-К2М and food warmer activation)
21:45-21:50,,FE-2,,Biochemical Urine Test
21:50-22:05,,FE-2,,"Reconfiguring comm system to nominal, reconfiguring C&W indication fromDC1 and ПхО ПОВ’s [EVA Support Panel] to ПСС"
21:55-22:05,,FE-6,,Relocate CDM and ancillary equipment back to nominal stowage location inUSOS
21:55-22:05,,CDR,,CIR Alignment Guide Removal
22:05-22:35,,"CDR,FE-2,FE-3,FE-6",,Meal
22:05-22:10,,FE-5,,Biochemical Urine Test
22:10-22:35,,"FE-1,FE-5",,Meal
22:35-23:55,,"FE-2,FE-5",,"ISS RS, DC1 reconfig for nominal ops, spacesuit water feed line dryingComm Config"
22:35-22:55,,FE-6,,EVA Camera Reconfig
22:35-22:55,,FE-3,,SSC6 Laptop transfer to nominal location
22:35-23:15,,CDR,,Evening Work Prep
22:35-23:05,,FE-1,,Elektron-VM Liquid Unit RepressMonitoring Secondary Purification Unit Temperature
22:55-23:15,,FE-6,,Evening Work Prep
23:05-23:10,,FE-1,,Elektron-VM Aerosol Filter Inspection
23:10-23:50,,FE-1,,Post-EVA MRM2 reconfiguration to nominal and Soyuz 701 deactivation
23:05-23:15,,FE-3,,Evening Work Prep
23:15-23:40,,"CDR,FE-3,FE-6",,Daily Planning Conference (S-band)
23:40-01:40,,"CDR,FE-3",,Pre-sleep
23:40-23:45,,FE-6,,MPC Power Up
23:45-01:35,,FE-6,,Pre-sleep
23:50-00:10,,FE-1,,Evaluation of cardiovascular system based on 24-hour Holter monitoring data(stop) / r/g 4620
23:55-00:25,,"FE-2,FE-5",,Post-EVA Spacesuit Maintenance
00:10-01:40,FE-1,Pre-sleep,,
00:25-01:40,"FE-2,FE-5",Pre-sleep,,
01:35-01:40,FE-6,MPC Power Down,,
01:40-11:00,.,SLEEP,,
GMT,,CREW,ACTIVITY,
06:00-06:10,,"FE-2, FE-5",Morning Inspection,
06:00-06:05,,FE-3,SLEEP Data Log Entry,
06:00-06:05,,FE-1,Elektron-VM Aerosol Filter Inspection,
06:00-06:05,,"CDR, FE-6",Integrated Immune Liquid Saliva Sample Collection,
06:05-06:10,,"FE-1, FE-3",Morning Inspection,
06:05-06:10,,"CDR, FE-6",SLEEP Data Log Entry,
06:10-06:40,,,Post-sleep,
06:40-07:30,,,BREAKFAST,
07:30-07:55,,,Daily Planning Conference (S-band),
07:55-08:15,,"FE-1, FE-2,FE-3, FE-5",Work Prep,
07:55-08:05,,FE-6,Work Prep,
07:55-08:05,,CDR,Total Organic Carbon Analyzer (TOCA) Buffer Container (BC) Changeout,
08:05-08:10,,CDR,TOCA Buffer Container Changeout,
08:05-08:20,,FE-6,HRF Blood Collection Hardware Stowage,
08:10-08:20,,CDR,TOCA Fluid Line Priming With Water,
08:15-09:30,,FE-2,PNEUMOCARD. Experiment Ops. Tagup with specialists (S-band),
08:15-08:25,,FE-3,Battery Stowage Assembly (BSA) Battery Recharge Terminate,
08:15-08:30,,FE-1,On MCC GO БМП Ф2 Absorption Cartridge Regeneration (start),
08:20-08:30,,CDR,TOCA Water Sample Analysis,
08:20-08:25,,FE-6,PRO K Diet Logfile & pH Logsheet Photography,
08:25-10:25,,"FE-3, FE-6",DOUG Software Review,
08:30-10:00,,"FE-5, FE-1(assists)",LBNP Exercise (FINAL).Tagup with specialists (VHF),
08:30-10:05,,CDR,Coolant Sampling From Moderate Temperature Loop,
09:35-10:15,,FE-2,СОЖ Maintenance,
10:00-12:30,,FE-5,Stow return equipment in Soyuz 229,
10:00-10:40,,FE-1,Sampling condensate water [КАВ] upstream of СРВ-К2М Gas-Liquid MixtureFilter [ФГС]- Sampler Removal,
10:05-10:20,,CDR,Private Medical Conference,
10:15-10:55,,FE-2,IDENTIFICATION. Copy ИМУ-Ц micro-accelerometer data to laptop,
10:20-11:20,,CDR,Physical Exercise T 2,
10:25-10:40,,FE-6,Private Medical Conference,
10:25-11:55,,FE-3,Physical Exercise (ARED),
10:40-11:00,,FE-1,"Sampling condensate water [КАВ] upstream of БКО СРВ-К2М - setup, samplerbag installation",
10:55-11:55,,FE-6,Physical Exercise (CEVIS),
10:55-11:15,,FE-2,Cleaning ВД1 and ВД2 Air Ducts in MRM2,
11:00-12:00,,FE-1,"Physical Exercise (VELO), Day  1",
11:15-12:45,,FE-2,"Physical Exercise (TVIS), Day  1",
11:20-12:20,,CDR,Crew Departure Prep,
11:55-13:20,,FE-6,Physical Exercise (ARED),
11:55-12:00,,FE-3,EHS TOCA Sample Data Recording,
12:00-13:15,,FE-3,WRS Sample Collection,
12:00-12:10,,FE-1,Sampling condensate water [КАВ] upstream of СРВ-К2М БКО – samplerchangeout,
12:20-13:20,,CDR,Hardware Prepack for Return on 23S,
12:30-13:00,,FE-5,Crew Departure Prep,
12:30-12:40,,FE-1,TVIS Weekly Maintenance,
12:40-13:00,,FE-1,Tightening Quick Release Screw Clamps on MRM1-FGB Interface,
12:55-13:00,,FE-2,On MCC GO ISS O2 Repress from Progress 407 СрПК (start),
13:00-14:00,,"FE-1, FE-2,FE-5",LUNCH,
13:25-14:25,,"CDR, FE-3,FE-6",LUNCH,
14:00-14:20,,FE-1,"SVO-ZV water sampling to Russian drink bags  (Use drink bags СМ1РО_ 436_1,БРПК recess. Food waste bag СМ1ПрК_3, bag 00050778R or 00050773R)",
14:00-14:05,,FE-2,ISS O2 Repress from Progress 407 СрПК (terminate),
14:00-14:40,,FE-5,Microbial sample collection (with Potok Air Purification System turned off),
14:05-15:10,,FE-2,SM Ventilation System Preventive Maintenance. Group А,
14:20-14:50,,FE-1,"Water sampling to bags from БРП-М (HOT, WARM vlv)  (Use drink bagsСМ1РО_ 436_1, БРПК recess. Food waste bag СМ1ПрК_3, bag 00050778Ror 00050773R)",
14:25-14:45,,FE-6,HRF Urine Collection Hardware Stowage,
14:40-14:50,,FE-3,HRF Blood Collection Hardware Setup,
14:45-16:10,,FE-6,Crew Departure Prep,
14:50-15:10,,FE-1,ИК0501Gas Analyzer О2 readings adjustments.Tagup with specialists (S-band),
14:50-15:10,,FE-3,HRF Hardware Setup for Urine Collection,
14:55-15:10,,FE-5,Private Medical Conference (Ku+S-band),
15:10-16:10,,"FE-1, FE-2,FE-3",Emergency Roles and Responsibilities Review,
15:10-15:30,,FE-5,IMS Update,
15:20-15:30,,CDR,TOCA Potable Water Dispenser (PWD) Sample Analysis,
15:30-15:50,,CDR,WMK In-Flight Water Processing,
15:30-16:30,,FE-5,Physical Exercise (ARED),
15:50-16:00,,CDR,EHS Water Reclamation,
16:00-16:10,,CDR,PAO Hardware Setup,
16:10-16:30,,FE-1,"Sampling condensate water [КАВ] upstream of СРВ-К2М БКО – remove sampler,disassemble config, discard",
16:10-17:05,,FE-2,SM Ventilation System Preventive Maintenance. Group А,
16:10-16:20,,"CDR, FE-3,FE-6",Crew Prep for PAO,
16:20-16:40,,"CDR, FE-3,FE-6",PAO Event,
16:30-17:30,,FE-1,Physical Exercise (VELO),
16:40-17:10,,FE-6,Crew Departure Prep,
16:40-16:55,,FE-3,PAO Event,
16:40-16:45,,CDR,EMCS Pressure Relief Valve Check,
16:50-17:10,,CDR,Myco Preparation,
17:05-17:20,,FE-2,Private Medical Conference (Ku+S-band),
17:10-17:20,,"CDR, FE-6",Myco Procedure Review,
17:30-18:30,,FE-2,"Physical Exercise (VELO), Day 1",
17:30-17:40,,CDR,FMK Deployment Ops,
17:35-18:05,,FE-5,Crew Departure Prep,
17:40-19:05,,CDR,Physical Exercise (ARED),
17:55-18:40,,"FE-3, FE-6",Robotics conference,
18:05-18:25,,FE-5,MO-21 Prep. Ecosphere battery charge,
18:25-19:05,,FE-5,Evening Work Prep,
18:25-18:30,,FE-1,Elektron-VM Aerosol Filter Inspection,
18:30-18:50,,FE-1,Evening Work Prep,
18:30-19:00,,FE-2,INTERACTION Experiment Ops,
18:40-18:50,,FE-3,TOCA 2 Data Recording,
18:40-19:05,,FE-6,Evening Work Prep,
18:50-19:05,,FE-1,Private Medical Conference (Ku+S-band),
18:50-19:05,,FE-3,Evening Work Prep,
19:00-19:05,,FE-2,Evening Work Prep,
19:05-19:30,,,Daily Planning Conference (S-band),
19:30-21:30,,"CDR, FE-3,FE-5",Pre-sleep,
19:30-21:20,,FE-2,Pre-sleep,
19:30-21:15,,FE-1,Pre-sleep,
19:30-21:25,,FE-6,Pre-sleep,
21:15-21:30,,FE-1,БМП Ф2 Absorption Cartridge Regeneration (termination),
21:20-21:30,,FE-2,SONOCARD Experiment Start,
21:25-21:30,,FE-6,MPC Power Down,
21:30-06:00,,.,SLEEP,
GMT,CREW,,,
06:00-06:10,"FE-1, FE-5",Morning Inspection,,
06:00-06:05,FE-2,Elektron-VM Aerosol Filter Inspection,,
06:05-06:10,FE-2,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
,,Weekly Housekeeping,,
08:30-10:30,"FE-2, FE-5","SM Ventilation Subsystem Preventive Maintenance, Group E; Cleaning FGB",,
,,ЦВ2 Fan,,
10:00-11:00,FE-1,Physical Exercise (ARED),,
,,"Weekly Housekeeping. SM Ventilation Subsystem Preventive Maintenance,",,
11:00-12:30,FE-1,Group E; Cleaning FGB ЦВ2 Fan,,
,,Cleaning Potok-150МК Air Purification System Pre-filters in SM and FGB,,
11:00-12:30,FE-2,"Physical Exercise (TVIS), Day  4",,
11:50-12:30,FE-5,MATRYOSHKA-R. BUBBLE-Dosimeter Retrieval And Readout,,
12:40-13:00,"FE-1, FE-2, FE-5",Weekly Planning Conference (S-band),,
13:00-14:00,,LUNCH,,
14:00-14:40,"FE-2, FE-5",Activation and Inspection of Spacesuits #4 and #5,,
14:40-15:00,"FE-2, FE-5",Gear Prep,,
15:10-16:10,FE-2,Physical Exercise (ARED),,
15:30-17:00,FE-1,"Physical Exercise (TVIS), Day  4",,
15:40-16:10,FE-5,Testing ПОВ (EVA Support Panel) in DC1,,
16:10-16:40,FE-2,Testing ПОВ (EVA Support Panel) in ПхО,,
17:00-17:40,FE-1,СОЖ Maintenance,,
17:00-18:00,FE-5,"Physical Exercise (VELO), Day  3",,
18:00-19:30,FE-5,"Physical Exercise (TVIS), Day  3",,
18:55-19:00,FE-2,Elektron-VM Aerosol Filter Inspection,,
19:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
Task List,FE-5,Save RSS2 Multiplex Exchange Channel [МКО] SW in case of hard drive failure,,
GMT,CREW,ACTIVITY,,
06:00-06:10,FE-1,SONOCARD Experiment Termination,,
06:00-06:05,FE-5,Elektron-VM Aerosol Filter Inspection,,
06:00-06:05,"CDR,FE-3,FE-6",REACTION Self Test,,
06:00-07:30,FE-2,,,
06:05-07:30,"CDR,FE-3, FE-5,FE-6","Morning Inspection, Post-sleep, Breakfast",,
06:10-07:30,FE-1,,,
07:30-07:55,.,Daily Planning Conference (S-band),,
07:55-08:15,.,Work Prep,,
08:15-08:40,CDR,Acoustic Dosimeters Record Data And Stow Dosimeters,,
08:15-11:10,FE-6,T2 Yearly Maintenance,,
08:15-09:25,FE-3,EPM Video Unit (VU) Disconnection,,
08:30-10:00,FE-2,"Physical Exercise (TVIS), Day  4",,
,,"ПФ1, ПФ2 Dust Filters Changeout and В1, В2 Fan Grills Cleaning in DC1",,
08:45-09:35,FE-5,"(ФГБ1ПГО_2_226_1, bag 407-25 or ФГБ1ПГО_2_224_1 bag 406-25).",,
,,Update IMS,,
08:45-09:00,FE-1,SONOCARD Copy Data to RSE-MED Laptop,,
09:00-10:00,FE-1,Physical Exercise (ARED),,
09:00-09:10,CDR,CIR Photo/TV Setup,,
09:10-09:20,CDR,CIR Upper Rack Doors Open,,
09:20-09:50,CDR,CIR Manifold Bottle Replacement,,
09:35-09:40,FE-3,Video Camera Assembly 1 (VCA1) Adjustment,,
,,"ПФ1, ПФ2 Dust Filters Changeout and В1, В2 Fan Grills Cleaning in MRM1",,
09:35-10:25,FE-5,"(ФГБ1ПГО_2_226_1, bag 407-25 or ФГБ1ПГО_2_224_1 bag 406-25).",,
,,Update IMS,,
09:40-10:00,FE-3,SAMS Installation on FSL,,
09:50-10:00,CDR,CIR Upper Rack Doors Close,,
10:00-11:30,CDR,Physical Exercise (ARED),,
10:00-10:10,FE-3,EPM Laptop connection to EPM Right Utility Distribution Panel (RUDP),,
10:10-12:40,"FE-1,FE-2",SM Audio Subsystem [СТТС] Routine Ops. Tagup with specialists (S-band),,
10:20-11:20,FE-3,Physical Exercise (CEVIS),,
10:30-12:00,FE-5,"Physical Exercise (TVIS), Day  3",,
11:10-11:15,FE-6,EPM Laptop Activation,,
11:15-11:20,FE-6,CGBA 5 Bioprocessor Status Check,,
11:30-11:50,CDR,EPO (PL) Demonstration Procedure Review,,
11:30-13:00,FE-3,Physical Exercise (ARED),,
11:50-12:05,CDR,Educational Payload Ops (EPO) Camcorder Set Up,,
12:00-13:00,FE-5,"Physical Exercise (VELO), Day  3",,
12:05-12:50,"CDR,FE-6",EPO P/L Demo,,
12:40-13:00,FE-2,RODF EVA from DC1. Orlan-MK Review. Tagup with specialists (as necessary) (S-band),,
12:50-13:00,,CDR,Post-EPO Hardware Stow,
13:00-14:00,,.,LUNCH,
14:00-14:20,,FE-5,Tightening quick release screw clamps on SM [AO],
14:00-14:05,,FE-3,EPM Power Setup,
14:00-14:20,,FE-6,CEVIS Isolator Checkout,
14:00-14:10,,CDR,T2 Activation and Checkout Video Setup,
14:10-14:50,,CDR,T2 Activation and Checkout (ACO) Exercise Session,
14:20-14:35,,FE-3,Private Medical Conference,
14:35-15:50,,FE-3,CFE Hardware Setup,
14:50-15:00,,CDR,Treadmill 2 (T2) Activation and Checkout (ACO) Video Teardown,
15:00-15:10,,CDR,T2 Snubber Arm Inspection,
15:10-15:25,,CDR,WHC EDV Prep,
15:15-15:45,,FE-6,BIORHYTHM Experiment,
15:15-16:15,,"FE-2,FE-5",Spacesuit Height Adjustment,
15:20-16:00,,FE-1,IDENTIFICATION. Copy ИМУ-Ц micro-accelerometer data to laptop,
15:45-17:15,,FE-6,Physical Exercise (ARED),
